CAN Message, 0x77:6949e6e5ecea8852,Timestamp,Amplitude
,,1739209650.258799,-38.13080360867914
,,1739209650.258801,-25.25278630937684
,,1739209650.2588031,-16.814616965187845
,,1739209650.2588053,-10.65357898832402
,,1739209650.2588072,-26.991370085610747
,,1739209650.258809,-33.981070128970906
,,1739209650.2588117,-33.981070128970906
,,1739209650.2588136,-45.120503652039325
,,1739209650.2588155,-31.141103565318915
,,1739209650.2588177,-38.13080360867914
,,1739209650.2588198,-38.13080360867914
,,1739209650.2588215,-38.13080360867914
,,1739209650.258824,-23.506823629689546
,,1739209650.258826,-38.13080360867914
,,1739209650.2588282,-45.120503652039325
,,1739209650.25883,-45.120503652039325
,,1739209650.2588322,-23.506823629689546
,,1739209650.2588344,-33.981070128970906
,,1739209650.2588365,-45.120503652039325
,,1739209650.2588384,-38.13080360867914
,,1739209650.2588406,-33.981070128970906
,,1739209650.2588427,-38.13080360867914
,,1739209650.2588446,-33.981070128970906
,,1739209650.2588468,-38.13080360867914
,,1739209650.258849,-45.120503652039325
,,1739209650.2588508,-33.981070128970906
,,1739209650.258853,-38.13080360867914
,,1739209650.258855,-45.120503652039325
,,1739209650.2588573,-31.141103565318915
,,1739209650.2588592,-32.816014438256545
,,1739209650.2588613,-38.13080360867914
,,1739209650.2588634,-33.981070128970906
,,1739209650.2588654,-32.816014438256545
,,1739209650.2588675,-38.13080360867914
,,1739209650.2588696,-45.120503652039325
,,1739209650.2588718,-33.981070128970906
,,1739209650.2588737,-31.141103565318915
,,1739209650.2588758,-31.141103565318915
,,1739209650.258878,-38.13080360867914
,,1739209650.25888,-35.57807855764607
,,1739209650.258882,-38.13080360867914
,,1739209650.2588842,-45.120503652039325
,,1739209650.2588863,-45.120503652039325
,,1739209650.2588882,-38.13080360867914
,,1739209650.2588904,-45.120503652039325
,,1739209650.2588923,-28.992665084841946
,,1739209650.2588944,-21.300333226290604
,,1739209650.2588966,-45.120503652039325
,,1739209650.2588987,-32.816014438256545
,,1739209650.258901,-27.267205301931607
,,1739209650.2589028,-32.81601443825658
,,1739209650.258905,-18.29905288830097
,,1739209650.258907,-32.816014438256545
,,1739209650.258909,-38.13080360867914
,,1739209650.2589111,-45.120503652039325
,,1739209650.2589133,-38.13080360867914
,,1739209650.2589154,-31.141103565318915
,,1739209650.258917,-24.438645034577675
,,1739209650.2589197,-45.120503652039325
,,1739209650.2589216,-45.120503652039325
,,1739209650.2589235,-38.13080360867914
,,1739209650.2589257,-33.981070128970906
,,1739209650.2589278,-38.13080360867914
,,1739209650.25893,-38.13080360867914
,,1739209650.258932,-38.13080360867914
,,1739209650.258934,-38.13080360867914
,,1739209650.2589362,-45.120503652039325
,,1739209650.258938,-45.120503652039325
,,1739209650.2589402,-38.13080360867914
,,1739209650.2589424,-28.992665084841946
,,1739209650.2589445,-45.120503652039325
,,1739209650.2589464,-45.120503652039325
,,1739209650.2589486,-33.981070128970906
,,1739209650.2589507,-31.141103565318943
,,1739209650.2589526,-22.74004262075133
,,1739209650.2589548,-20.88804491267121
,,1739209650.258957,-33.981070128970906
,,1739209650.2589588,-38.13080360867914
,,1739209650.258961,-26.991370085610736
,,1739209650.258963,-16.81461696518784
,,1739209650.2589653,-13.379905574789037
,,1739209650.2589672,-26.99137008561072
,,1739209650.2589693,-45.120503652039325
,,1739209650.2589717,-38.13080360867914
,,1739209650.2589734,-24.589719217205094
,,1739209650.2589755,-30.49652367304973
,,1739209650.2589777,-38.13080360867914
,,1739209650.2589798,-45.120503652039325
,,1739209650.2589817,-38.13080360867914
,,1739209650.258984,-33.981070128970906
,,1739209650.258986,-45.120503652039325
,,1739209650.258988,-45.120503652039325
,,1739209650.25899,-45.120503652039325
,,1739209650.2589922,-33.98107012897096
,,1739209650.2589943,-45.120503652039325
,,1739209650.2589962,-45.120503652039325
,,1739209650.2589984,-33.981070128970906
,,1739209650.2590003,-33.981070128970906
,,1739209650.2590024,-20.001670042250545
,,1739209650.2590046,-10.672251656941816
,,1739209650.2590067,-31.141103565318915
,,1739209650.259009,-38.13080360867914
,,1739209650.2590108,-31.141103565318893
,,1739209650.259013,-20.277505258571445
,,1739209650.259015,-24.74623867263306
,,1739209650.259017,-26.991370085610736
,,1739209650.2590191,-32.816014438256545
,,1739209650.2590213,-45.120503652039325
,,1739209650.2590234,-45.120503652039325
,,1739209650.259025,-29.438486411369333
,,1739209650.2590275,-38.13080360867914
,,1739209650.2590296,-45.120503652039325
,,1739209650.2590315,-38.13080360867914
,,1739209650.2590337,-38.13080360867914
,,1739209650.2590358,-38.13080360867914
,,1739209650.259038,-45.120503652039325
,,1739209650.25904,-35.57807855764607
,,1739209650.259042,-38.13080360867914
,,1739209650.259047,-18.836614351536173
,,1739209650.259052,-30.49652367304973
,,1739209650.259057,-32.816014438256545
,,1739209650.259062,-35.57807855764607
,,1739209650.259067,-38.13080360867914
,,1739209650.259072,-35.57807855764607
,,1739209650.2590773,-35.57807855764607
,,1739209650.2590823,-45.120503652039325
,,1739209650.259087,-38.13080360867914
,,1739209650.2590923,-38.13080360867914
,,1739209650.259097,-45.120503652039325
,,1739209650.2591023,-28.21854285175415
,,1739209650.2591074,-25.826314394896357
,,1739209650.2591124,-38.13080360867914
,,1739209650.2591174,-22.84163660590256
,,1739209650.2591224,-38.13080360867914
,,1739209650.2591274,-30.49652367304973
,,1739209650.2591324,-45.120503652039325
,,1739209650.2591376,-38.13080360867914
,,1739209650.2591426,-10.0894092853256
,,1739209650.2591476,-19.13259858440814
,,1739209650.259153,-38.13080360867914
,,1739209650.2591577,-33.981070128970906
,,1739209650.259163,-38.13080360867914
,,1739209650.2591677,-35.57807855764607
,,1739209650.259173,-38.13080360867914
,,1739209650.2591777,-35.57807855764607
,,1739209650.2591827,-38.13080360867914
,,1739209650.2591877,-26.99137008561072
,,1739209650.2591927,-38.13080360867914
,,1739209650.2591977,-38.13080360867914
,,1739209650.259203,-45.120503652039325
,,1739209650.259208,-45.120503652039325
,,1739209650.259213,-38.13080360867914
,,1739209650.259218,-38.13080360867914
,,1739209650.259223,-32.816014438256545
,,1739209650.259228,-29.438486411369333
,,1739209650.259233,-33.981070128970906
,,1739209650.259238,-18.48349439814281
,,1739209650.259243,-30.49652367304976
,,1739209650.259248,-45.120503652039325
,,1739209650.259253,-38.13080360867914
,,1739209650.259258,-45.120503652039325
,,1739209650.2592633,-38.13080360867914
,,1739209650.2592683,-35.57807855764607
,,1739209650.2592733,-32.816014438256545
,,1739209650.2592783,-45.120503652039325
,,1739209650.2592833,-29.438486411369333
,,1739209650.2592883,-11.309352844940786
,,1739209650.2592933,-33.981070128970906
,,1739209650.2592983,-38.13080360867914
,,1739209650.259303,-33.981070128970906
,,1739209650.2593083,-21.598678470925663
,,1739209650.259313,-20.27750525857143
,,1739209650.2593184,-38.13080360867914
,,1739209650.2593234,-27.8777449560314
,,1739209650.2593286,-27.87774495603143
,,1739209650.2593336,-13.450285694136726
,,1739209650.2593386,-9.814665055588112
,,1739209650.2593436,-29.43848641136937
,,1739209650.2593486,-31.141103565318893
,,1739209650.2593536,-45.120503652039325
,,1739209650.2593586,-38.13080360867914
,,1739209650.2593637,-45.120503652039325
,,1739209650.259369,-33.98107012897096
,,1739209650.2593737,-45.120503652039325
,,1739209650.259379,-33.981070128970906
,,1739209650.2593837,-19.497575007474538
,,1739209650.259389,-33.981070128970906
,,1739209650.259394,-38.13080360867914
,,1739209650.259399,-38.13080360867914
,,1739209650.259404,-31.141103565318915
,,1739209650.259409,-9.33525759928936
,,1739209650.259414,-27.267205301931607
,,1739209650.259419,-38.13080360867914
,,1739209650.259424,-31.141103565318915
,,1739209650.259429,-22.448786368009163
,,1739209650.259434,-20.27750525857143
,,1739209650.259439,-38.13080360867914
,,1739209650.259444,-30.49652367304973
,,1739209650.259449,-45.120503652039325
,,1739209650.2594545,-19.00327057196587
,,1739209650.2594593,-13.04415997814968
,,1739209650.2594645,-45.120503652039325
,,1739209650.2594693,-25.82631439489636
,,1739209650.2594745,-28.58837851428586
,,1739209650.2594793,-38.13080360867914
,,1739209650.2594843,-38.13080360867914
,,1739209650.2594893,-38.13080360867914
,,1739209650.2594943,-33.981070128970906
,,1739209650.2594993,-33.981070128970906
,,1739209650.2595043,-16.763597937115033
,,1739209650.259509,-31.141103565318915
,,1739209650.2595146,-35.57807855764607
,,1739209650.2595196,-45.120503652039325
,,1739209650.2595246,-32.816014438256545
,,1739209650.2595296,-8.945258303176367
,,1739209650.2595346,-22.002965041481755
,,1739209650.2595396,-30.49652367304973
,,1739209650.2595446,-31.141103565318915
,,1739209650.2595496,-29.438486411369347
,,1739209650.2595546,-26.99137008561072
,,1739209650.2595596,-33.981070128970906
,,1739209650.2595646,-45.120503652039325
,,1739209650.2595696,-35.57807855764607
,,1739209650.259575,-19.49757500747454
,,1739209650.25958,-20.51152522447381
,,1739209650.259585,-33.98107012897096
,,1739209650.25959,-38.13080360867914
,,1739209650.259595,-45.120503652039325
,,1739209650.2596,-38.13080360867914
,,1739209650.259605,-38.13080360867914
,,1739209650.25961,-32.816014438256545
,,1739209650.259615,-28.992665084841946
,,1739209650.25962,-33.981070128970906
,,1739209650.259625,-45.120503652039325
,,1739209650.25963,-38.13080360867914
,,1739209650.259635,-33.981070128970906
,,1739209650.2596402,-35.57807855764607
,,1739209650.2596452,-45.120503652039325
,,1739209650.2596502,-45.120503652039325
,,1739209650.2596552,-35.57807855764607
,,1739209650.2596602,-38.13080360867914
,,1739209650.2596653,-33.981070128970906
,,1739209650.2596705,-26.991370085610757
,,1739209650.2596753,-9.372091701405449
,,1739209650.2596805,-38.13080360867914
,,1739209650.2596853,-38.13080360867914
,,1739209650.2596903,-45.120503652039325
,,1739209650.2596953,-45.120503652039325
,,1739209650.2597003,-38.13080360867914
,,1739209650.2597055,-45.120503652039325
,,1739209650.2597106,-45.120503652039325
,,1739209650.2597156,-33.981070128970906
,,1739209650.2597206,-20.10991102986178
,,1739209650.2597256,-27.267205301931607
,,1739209650.2597306,-33.981070128970906
,,1739209650.2597356,-26.99137008561072
,,1739209650.2597406,-35.57807855764607
,,1739209650.2597456,-38.13080360867914
,,1739209650.2597506,-45.120503652039325
,,1739209650.2597556,-38.13080360867914
,,1739209650.2597606,-35.57807855764607
,,1739209650.259766,-45.120503652039325
,,1739209650.2597709,-21.67658091518819
,,1739209650.259776,-35.57807855764607
,,1739209650.259781,-35.57807855764607
,,1739209650.259786,-45.120503652039325
,,1739209650.259791,-30.49652367304973
,,1739209650.259796,-25.826314394896357
,,1739209650.259801,-45.120503652039325
,,1739209650.259806,-33.981070128970906
,,1739209650.259811,-38.13080360867914
,,1739209650.259816,-45.120503652039325
,,1739209650.259821,-45.120503652039325
,,1739209650.259826,-38.13080360867914
,,1739209650.2598312,-45.120503652039325
,,1739209650.2598362,-30.49652367304973
,,1739209650.2598412,-32.816014438256545
,,1739209650.2598462,-45.120503652039325
,,1739209650.2598512,-45.120503652039325
,,1739209650.2598562,-38.13080360867914
,,1739209650.2598612,-24.151403521958727
,,1739209650.2598662,-10.735080164178186
,,1739209650.2598712,-16.398940924556367
,,1739209650.2598765,-22.44878636800916
,,1739209650.2598813,-38.13080360867914
,,1739209650.2598865,-45.120503652039325
,,1739209650.2598915,-45.120503652039325
,,1739209650.2598965,-45.120503652039325
,,1739209650.2599015,-33.981070128970906
,,1739209650.2599063,-38.13080360867914
,,1739209650.2599115,-26.991370085610747
,,1739209650.2599163,-19.40341533395241
,,1739209650.2599216,-38.13080360867914
,,1739209650.2599266,-45.120503652039325
,,1739209650.2599316,-25.077289914212862
,,1739209650.2599366,-17.051923356851116
,,1739209650.2599416,-10.062223313490932
,,1739209650.2599466,-25.077289914212862
,,1739209650.2599516,-45.120503652039325
,,1739209650.2599568,-28.992665084841946
,,1739209650.2599618,-18.263086266016654
,,1739209650.2599669,-26.99137008561072
,,1739209650.259972,-35.57807855764607
,,1739209650.2599769,-35.57807855764607
,,1739209650.259982,-38.13080360867914
,,1739209650.2599869,-45.120503652039325
,,1739209650.259992,-38.13080360867914
,,1739209650.259997,-45.120503652039325
,,1739209650.260002,-45.120503652039325
,,1739209650.260007,-45.120503652039325
,,1739209650.260012,-45.120503652039325
,,1739209650.2600172,-32.816014438256545
,,1739209650.2600222,-32.816014438256545
,,1739209650.2600272,-45.120503652039325
,,1739209650.2600322,-38.13080360867914
,,1739209650.2600372,-45.120503652039325
,,1739209650.2600422,-45.120503652039325
,,1739209650.2600472,-45.120503652039325
,,1739209650.2600522,-29.438486411369333
,,1739209650.2600572,-21.300333226290604
,,1739209650.2600622,-11.93778284992302
,,1739209650.2600672,-26.991370085610736
,,1739209650.2600722,-45.120503652039325
,,1739209650.2600772,-31.141103565318915
,,1739209650.2600825,-19.497575007474538
,,1739209650.2600875,-28.58837851428586
,,1739209650.2600925,-38.13080360867914
,,1739209650.2600975,-35.57807855764607
,,1739209650.2601025,-32.816014438256545
,,1739209650.2601075,-45.120503652039325
,,1739209650.2601123,-45.120503652039325
,,1739209650.2601175,-45.120503652039325
,,1739209650.2601223,-33.98107012897096
,,1739209650.2601275,-31.141103565318915
,,1739209650.2601326,-8.439441272711978
,,1739209650.2601376,-20.001670042250552
,,1739209650.2601428,-24.589719217205094
,,1739209650.2601478,-45.120503652039325
,,1739209650.2601528,-45.120503652039325
,,1739209650.2601578,-38.13080360867914
,,1739209650.2601628,-33.981070128970906
,,1739209650.2601678,-45.120503652039325
,,1739209650.2601728,-31.141103565318893
,,1739209650.260178,-26.035653463252824
,,1739209650.2601829,-22.74004262075133
,,1739209650.260188,-32.816014438256545
,,1739209650.2601929,-45.120503652039325
,,1739209650.260198,-32.816014438256545
,,1739209650.260203,-27.8777449560314
,,1739209650.260208,-45.120503652039325
,,1739209650.2602131,-45.120503652039325
,,1739209650.260218,-35.57807855764607
,,1739209650.2602232,-31.141103565318893
,,1739209650.2602282,-45.120503652039325
,,1739209650.2602332,-38.13080360867914
,,1739209650.2602382,-45.120503652039325
,,1739209650.2602432,-45.120503652039325
,,1739209650.2602482,-28.992665084841946
,,1739209650.2602532,-12.927278567845928
,,1739209650.2602582,-21.021172418726344
,,1739209650.2602632,-27.267205301931607
,,1739209650.2602684,-33.981070128970906
,,1739209650.2602737,-38.13080360867914
,,1739209650.2602785,-26.991370085610757
,,1739209650.2602837,-38.13080360867914
,,1739209650.2602885,-38.13080360867914
,,1739209650.2602935,-38.13080360867914
,,1739209650.2602985,-35.57807855764607
,,1739209650.2603035,-27.267205301931607
,,1739209650.2603085,-38.13080360867914
,,1739209650.2603135,-35.57807855764607
,,1739209650.2603185,-38.13080360867914
,,1739209650.2603235,-28.58837851428586
,,1739209650.2603288,-31.141103565318915
,,1739209650.2603338,-33.981070128970906
,,1739209650.2603388,-35.57807855764607
,,1739209650.2603438,-35.57807855764607
,,1739209650.2603488,-13.462127405138007
,,1739209650.2603538,-18.52134165134079
,,1739209650.2603588,-35.57807855764607
,,1739209650.2603638,-32.816014438256545
,,1739209650.2603688,-45.120503652039325
,,1739209650.2603738,-18.877682693682605
,,1739209650.2603788,-45.120503652039325
,,1739209650.2603838,-38.13080360867914
,,1739209650.2603889,-30.49652367304973
,,1739209650.260394,-24.438645034577675
,,1739209650.260399,-8.033745724773922
,,1739209650.260404,-26.0356534632528
,,1739209650.260409,-45.120503652039325
,,1739209650.260414,-32.816014438256545
,,1739209650.2604191,-45.120503652039325
,,1739209650.260424,-32.816014438256545
,,1739209650.2604291,-38.13080360867914
,,1739209650.2604342,-45.120503652039325
,,1739209650.2604392,-45.120503652039325
,,1739209650.2604442,-31.141103565318915
,,1739209650.2604492,-27.267205301931607
,,1739209650.2604544,-38.13080360867914
,,1739209650.2604594,-45.120503652039325
,,1739209650.2604644,-35.57807855764607
,,1739209650.2604694,-38.13080360867914
,,1739209650.2604744,-45.120503652039325
,,1739209650.2604797,-45.120503652039325
,,1739209650.2604845,-31.141103565318915
,,1739209650.2604897,-29.438486411369347
,,1739209650.2604945,-18.299052888300974
,,1739209650.2604997,-31.141103565318915
,,1739209650.2605045,-38.13080360867914
,,1739209650.2605095,-33.981070128970906
,,1739209650.2605145,-45.120503652039325
,,1739209650.2605195,-38.13080360867914
,,1739209650.2605247,-31.141103565318915
,,1739209650.2605298,-26.991370085610757
,,1739209650.2605348,-45.120503652039325
,,1739209650.2605398,-45.120503652039325
,,1739209650.2605448,-33.981070128970906
,,1739209650.2605498,-33.981070128970906
,,1739209650.2605548,-38.13080360867914
,,1739209650.2605598,-35.57807855764607
,,1739209650.2605648,-33.981070128970906
,,1739209650.2605698,-25.82631439489636
,,1739209650.2605748,-45.120503652039325
,,1739209650.26058,-32.816014438256545
,,1739209650.260585,-38.13080360867914
,,1739209650.26059,-23.75329798047522
,,1739209650.260595,-30.49652367304973
,,1739209650.2606,-45.120503652039325
,,1739209650.260605,-32.816014438256545
,,1739209650.26061,-31.14110356531892
,,1739209650.260615,-9.570769068706896
,,1739209650.26062,-18.83661435153617
,,1739209650.2606251,-26.991370085610747
,,1739209650.26063,-35.57807855764607
,,1739209650.2606351,-28.992665084841946
,,1739209650.26064,-17.95212641904405
,,1739209650.2606454,-38.13080360867914
,,1739209650.2606504,-31.141103565318915
,,1739209650.2606554,-45.120503652039325
,,1739209650.2606604,-22.44878636800916
,,1739209650.2606654,-11.585188061261672
,,1739209650.2606704,-32.816014438256545
,,1739209650.2606754,-33.981070128970906
,,1739209650.2606804,-45.120503652039325
,,1739209650.2606854,-45.120503652039325
,,1739209650.2606905,-45.120503652039325
,,1739209650.2606957,-33.981070128970906
,,1739209650.2607005,-45.120503652039325
,,1739209650.2607057,-38.13080360867914
,,1739209650.2607107,-18.598040242006057
,,1739209650.2607155,-25.25278630937684
,,1739209650.2607207,-45.120503652039325
,,1739209650.2607255,-31.141103565318893
,,1739209650.2607307,-31.141103565318943
,,1739209650.2607358,-9.76376561778179
,,1739209650.2607408,-18.087589870852675
,,1739209650.2607458,-32.816014438256545
,,1739209650.2607508,-27.877744956031417
,,1739209650.2607558,-45.120503652039325
,,1739209650.2607608,-38.13080360867914
,,1739209650.2607658,-38.13080360867914
,,1739209650.260771,-45.120503652039325
,,1739209650.260776,-33.98107012897096
,,1739209650.260781,-21.021172418726344
,,1739209650.260786,-19.00327057196587
,,1739209650.260791,-45.120503652039325
,,1739209650.260796,-38.13080360867914
,,1739209650.260801,-38.13080360867914
,,1739209650.260806,-45.120503652039325
,,1739209650.260811,-24.151403521958727
,,1739209650.260816,-26.991370085610736
,,1739209650.260821,-45.120503652039325
,,1739209650.260826,-45.120503652039325
,,1739209650.2608314,-33.981070128970906
,,1739209650.2608364,-38.13080360867914
,,1739209650.2608414,-45.120503652039325
,,1739209650.2608464,-45.120503652039325
,,1739209650.2608514,-35.57807855764607
,,1739209650.2608564,-35.57807855764607
,,1739209650.2608614,-45.120503652039325
,,1739209650.2608664,-45.120503652039325
,,1739209650.2608714,-29.438486411369333
,,1739209650.2608764,-31.141103565318893
,,1739209650.2608814,-45.120503652039325
,,1739209650.2608864,-32.816014438256545
,,1739209650.2608914,-32.81601443825658
,,1739209650.2608967,-45.120503652039325
,,1739209650.2609017,-31.141103565318943
,,1739209650.2609067,-16.084178491196923
,,1739209650.2609117,-38.13080360867914
,,1739209650.2609167,-38.13080360867914
,,1739209650.2609217,-38.13080360867914
,,1739209650.2609267,-45.120503652039325
,,1739209650.2609315,-32.816014438256545
,,1739209650.2609367,-31.141103565318893
,,1739209650.2609415,-38.13080360867914
,,1739209650.2609468,-38.13080360867914
,,1739209650.2609518,-32.816014438256545
,,1739209650.260957,-45.120503652039325
,,1739209650.260962,-45.120503652039325
,,1739209650.260967,-45.120503652039325
,,1739209650.260972,-33.981070128970906
,,1739209650.260977,-26.991370085610757
,,1739209650.260982,-45.120503652039325
,,1739209650.260987,-38.13080360867914
,,1739209650.260992,-35.57807855764607
,,1739209650.260997,-45.120503652039325
,,1739209650.261002,-25.826314394896357
,,1739209650.261007,-32.816014438256545
,,1739209650.261012,-38.13080360867914
,,1739209650.261017,-33.981070128970906
,,1739209650.2610223,-26.487275050834725
,,1739209650.261027,-11.09788982749249
,,1739209650.2610323,-32.816014438256545
,,1739209650.261037,-28.992665084841946
,,1739209650.2610424,-33.981070128970906
,,1739209650.2610474,-19.69224938244749
,,1739209650.2610524,-21.6765809151882
,,1739209650.2610574,-30.49652367304973
,,1739209650.2610624,-38.13080360867914
,,1739209650.2610674,-35.57807855764607
,,1739209650.2610724,-45.120503652039325
,,1739209650.2610774,-38.13080360867914
,,1739209650.2610826,-45.120503652039325
,,1739209650.2610877,-38.13080360867914
,,1739209650.261093,-27.267205301931607
,,1739209650.2610977,-12.24920744484818
,,1739209650.261103,-19.357090149981367
,,1739209650.2611077,-27.267205301931607
,,1739209650.2611127,-38.13080360867914
,,1739209650.2611177,-32.816014438256545
,,1739209650.2611227,-45.120503652039325
,,1739209650.2611277,-45.120503652039325
,,1739209650.2611327,-45.120503652039325
,,1739209650.2611375,-31.141103565318915
,,1739209650.2611427,-38.13080360867914
,,1739209650.261148,-45.120503652039325
,,1739209650.261153,-45.120503652039325
,,1739209650.261158,-31.141103565318915
,,1739209650.261163,-33.981070128970906
,,1739209650.261168,-45.120503652039325
,,1739209650.261173,-33.981070128970906
,,1739209650.261178,-38.13080360867914
,,1739209650.261183,-45.120503652039325
,,1739209650.261188,-38.13080360867914
,,1739209650.261193,-45.120503652039325
,,1739209650.261198,-28.992665084841967
,,1739209650.261203,-45.120503652039325
,,1739209650.2612083,-45.120503652039325
,,1739209650.2612133,-45.120503652039325
,,1739209650.2612183,-38.13080360867914
,,1739209650.2612233,-38.13080360867914
,,1739209650.2612283,-45.120503652039325
,,1739209650.261233,-45.120503652039325
,,1739209650.2612383,-33.981070128970906
,,1739209650.261243,-35.57807855764607
,,1739209650.2612484,-38.13080360867914
,,1739209650.2612534,-38.13080360867914
,,1739209650.2612584,-33.981070128970906
,,1739209650.2612634,-33.981070128970906
,,1739209650.2612684,-38.13080360867914
,,1739209650.2612736,-45.120503652039325
,,1739209650.2612786,-38.13080360867914
,,1739209650.2612836,-38.13080360867914
,,1739209650.2612886,-38.13080360867914
,,1739209650.2612936,-45.120503652039325
,,1739209650.261299,-31.14110356531892
,,1739209650.2613037,-30.49652367304973
,,1739209650.261309,-38.13080360867914
,,1739209650.2613137,-45.120503652039325
,,1739209650.2613187,-38.13080360867914
,,1739209650.2613237,-38.13080360867914
,,1739209650.2613287,-45.120503652039325
,,1739209650.261334,-45.120503652039325
,,1739209650.261339,-31.141103565318915
,,1739209650.261344,-32.816014438256545
,,1739209650.261349,-38.13080360867914
