CAN Message, 0x98:00001d690a3a623d,Timestamp,Amplitude
,,1739209781.873179,-35.57807855764607
,,1739209781.8731852,-38.13080360867914
,,1739209781.8731916,-45.120503652039325
,,1739209781.8731978,-38.13080360867914
,,1739209781.873204,-38.13080360867914
,,1739209781.8732102,-45.120503652039325
,,1739209781.8732164,-45.120503652039325
,,1739209781.8732228,-38.13080360867914
,,1739209781.873229,-38.13080360867914
,,1739209781.8732352,-38.13080360867914
,,1739209781.8732414,-32.816014438256545
,,1739209781.8732476,-45.120503652039325
,,1739209781.8732538,-35.57807855764607
,,1739209781.8732605,-45.120503652039325
,,1739209781.8732665,-35.57807855764607
,,1739209781.873273,-30.49652367304973
,,1739209781.8732789,-45.120503652039325
,,1739209781.873285,-45.120503652039325
,,1739209781.8732915,-38.13080360867914
,,1739209781.8732977,-32.816014438256545
,,1739209781.873304,-38.13080360867914
,,1739209781.87331,-45.120503652039325
,,1739209781.8733163,-30.49652367304973
,,1739209781.8733227,-45.120503652039325
,,1739209781.873329,-45.120503652039325
,,1739209781.8733351,-38.13080360867914
,,1739209781.873341,-38.13080360867914
,,1739209781.8733475,-45.120503652039325
,,1739209781.873354,-38.13080360867914
,,1739209781.8733602,-38.13080360867914
,,1739209781.8733664,-38.13080360867914
,,1739209781.8733726,-45.120503652039325
,,1739209781.8733788,-45.120503652039325
,,1739209781.8733852,-45.120503652039325
,,1739209781.8733914,-32.816014438256545
,,1739209781.8733976,-35.57807855764607
,,1739209781.8734038,-38.13080360867914
,,1739209781.87341,-45.120503652039325
,,1739209781.8734164,-28.21854285175415
,,1739209781.8734226,-24.438645034577675
,,1739209781.8734288,-45.120503652039325
,,1739209781.873435,-45.120503652039325
,,1739209781.8734412,-32.816014438256545
,,1739209781.8734477,-32.816014438256545
,,1739209781.873454,-38.13080360867914
,,1739209781.87346,-28.58837851428586
,,1739209781.8734665,-32.816014438256545
,,1739209781.8734725,-45.120503652039325
,,1739209781.873479,-32.816014438256545
,,1739209781.873485,-35.57807855764607
,,1739209781.8734913,-14.22498482317475
,,1739209781.8734975,-15.690507718378887
,,1739209781.8735037,-35.57807855764607
,,1739209781.87351,-31.141103565318893
,,1739209781.8735163,-45.120503652039325
,,1739209781.8735223,-28.992665084841967
,,1739209781.8735287,-38.13080360867914
,,1739209781.873535,-38.13080360867914
,,1739209781.873541,-45.120503652039325
,,1739209781.8735476,-45.120503652039325
,,1739209781.8735538,-45.120503652039325
,,1739209781.87356,-45.120503652039325
,,1739209781.8735662,-45.120503652039325
,,1739209781.8735723,-33.981070128970906
,,1739209781.8735788,-38.13080360867914
,,1739209781.873585,-35.57807855764607
,,1739209781.8735912,-45.120503652039325
,,1739209781.8735974,-30.49652367304976
,,1739209781.8736036,-38.13080360867914
,,1739209781.87361,-45.120503652039325
,,1739209781.8736162,-38.13080360867914
,,1739209781.8736224,-26.99137008561072
,,1739209781.8736286,-45.120503652039325
,,1739209781.8736348,-38.13080360867914
,,1739209781.8736413,-45.120503652039325
,,1739209781.8736477,-38.13080360867914
,,1739209781.8736537,-38.13080360867914
,,1739209781.8736598,-45.120503652039325
,,1739209781.873666,-38.13080360867914
,,1739209781.8736722,-24.438645034577675
,,1739209781.8736787,-33.981070128970906
,,1739209781.873685,-45.120503652039325
,,1739209781.873691,-33.981070128970906
,,1739209781.8736973,-30.49652367304973
,,1739209781.8737037,-38.13080360867914
,,1739209781.87371,-38.13080360867914
,,1739209781.873716,-45.120503652039325
,,1739209781.8737223,-33.981070128970906
,,1739209781.8737285,-45.120503652039325
,,1739209781.8737347,-27.267205301931607
,,1739209781.8737411,-38.13080360867914
,,1739209781.873747,-31.141103565318915
,,1739209781.8737535,-38.13080360867914
,,1739209781.8737595,-45.120503652039325
,,1739209781.873766,-38.13080360867914
,,1739209781.8737724,-33.981070128970906
,,1739209781.8737786,-28.992665084841946
,,1739209781.8737848,-30.49652367304976
,,1739209781.873791,-11.448808766692482
,,1739209781.8737972,-12.013570528605689
,,1739209781.8738036,-28.218542851754187
,,1739209781.8738098,-32.816014438256545
,,1739209781.873816,-45.120503652039325
,,1739209781.8738222,-28.58837851428586
,,1739209781.8738284,-28.992665084841946
,,1739209781.8738348,-33.981070128970906
,,1739209781.873841,-45.120503652039325
,,1739209781.8738472,-45.120503652039325
,,1739209781.8738534,-38.13080360867914
,,1739209781.8738596,-38.13080360867914
,,1739209781.873866,-38.13080360867914
,,1739209781.8738725,-27.87774495603141
,,1739209781.8738785,-28.992665084841946
,,1739209781.873885,-33.981070128970906
,,1739209781.8738909,-45.120503652039325
,,1739209781.873897,-38.13080360867914
,,1739209781.8739035,-45.120503652039325
,,1739209781.8739097,-45.120503652039325
,,1739209781.873916,-33.981070128970906
,,1739209781.873922,-33.981070128970906
,,1739209781.8739283,-35.57807855764607
,,1739209781.8739347,-32.816014438256545
,,1739209781.873941,-19.69224938244749
,,1739209781.8739471,-25.25278630937684
,,1739209781.873953,-33.981070128970906
,,1739209781.8739595,-38.13080360867914
,,1739209781.873966,-28.58837851428586
,,1739209781.8739722,-10.935833442573289
,,1739209781.8739784,-17.161703478598536
,,1739209781.8739846,-27.87774495603141
,,1739209781.8739908,-32.816014438256545
,,1739209781.8739972,-33.981070128970906
,,1739209781.8740034,-27.267205301931607
,,1739209781.8740096,-38.13080360867914
,,1739209781.8740158,-45.120503652039325
,,1739209781.874022,-45.120503652039325
,,1739209781.8740284,-29.438486411369333
,,1739209781.8740346,-32.816014438256545
,,1739209781.8740408,-45.120503652039325
,,1739209781.874047,-45.120503652039325
,,1739209781.8740532,-32.816014438256545
,,1739209781.8740597,-35.57807855764607
,,1739209781.874066,-45.120503652039325
,,1739209781.874072,-45.120503652039325
,,1739209781.8740785,-45.120503652039325
,,1739209781.8740845,-45.120503652039325
,,1739209781.874091,-33.981070128970906
,,1739209781.874097,-33.981070128970906
,,1739209781.8741033,-38.13080360867914
,,1739209781.8741095,-38.13080360867914
,,1739209781.8741157,-31.141103565318915
,,1739209781.874122,-33.981070128970906
,,1739209781.8741283,-24.589719217205094
,,1739209781.8741343,-45.120503652039325
,,1739209781.8741407,-38.13080360867914
,,1739209781.874147,-45.120503652039325
,,1739209781.8741531,-38.13080360867914
,,1739209781.8741596,-38.13080360867914
,,1739209781.8741658,-35.57807855764607
,,1739209781.874172,-45.120503652039325
,,1739209781.8741782,-30.49652367304973
,,1739209781.8741844,-13.570181364129589
,,1739209781.8741908,-33.981070128970906
,,1739209781.874197,-45.120503652039325
,,1739209781.8742032,-35.57807855764607
,,1739209781.8742094,-38.13080360867914
,,1739209781.8742156,-35.57807855764607
,,1739209781.874222,-35.57807855764607
,,1739209781.8742282,-27.8777449560314
,,1739209781.8742344,-45.120503652039325
,,1739209781.8742406,-17.051923356851116
,,1739209781.8742468,-22.84163660590255
,,1739209781.8742533,-26.99137008561072
,,1739209781.8742597,-45.120503652039325
,,1739209781.8742657,-45.120503652039325
,,1739209781.874272,-45.120503652039325
,,1739209781.874278,-28.992665084841946
,,1739209781.8742845,-45.120503652039325
,,1739209781.8742907,-45.120503652039325
,,1739209781.874297,-38.13080360867914
,,1739209781.874303,-13.120210986501592
,,1739209781.8743093,-29.43848641136937
,,1739209781.8743155,-30.49652367304973
,,1739209781.874322,-38.13080360867914
,,1739209781.874328,-45.120503652039325
,,1739209781.8743343,-45.120503652039325
,,1739209781.8743403,-45.120503652039325
,,1739209781.8743467,-33.981070128970906
,,1739209781.8743532,-45.120503652039325
,,1739209781.8743594,-45.120503652039325
,,1739209781.8743656,-45.120503652039325
,,1739209781.8743718,-38.13080360867914
,,1739209781.874378,-45.120503652039325
,,1739209781.8743844,-38.13080360867914
,,1739209781.8743906,-38.13080360867914
,,1739209781.8743968,-45.120503652039325
,,1739209781.874403,-31.141103565318893
,,1739209781.8744092,-35.57807855764607
,,1739209781.8744156,-45.120503652039325
,,1739209781.8744218,-45.120503652039325
,,1739209781.874428,-25.077289914212862
,,1739209781.8744342,-24.746238672633048
,,1739209781.8744404,-45.120503652039325
,,1739209781.8744469,-35.57807855764607
,,1739209781.874453,-23.16150712794695
,,1739209781.8744593,-38.13080360867914
,,1739209781.8744657,-38.13080360867914
,,1739209781.8744717,-35.57807855764607
,,1739209781.874478,-29.438486411369333
,,1739209781.8744843,-20.16506027657481
,,1739209781.8744905,-38.13080360867914
,,1739209781.8744967,-38.13080360867914
,,1739209781.874503,-45.120503652039325
,,1739209781.874509,-38.13080360867914
,,1739209781.8745155,-33.981070128970906
,,1739209781.8745215,-38.13080360867914
,,1739209781.874528,-45.120503652039325
,,1739209781.874534,-29.438486411369333
,,1739209781.8745406,-20.4518274484982
,,1739209781.8745468,-21.6765809151882
,,1739209781.874553,-26.991370085610736
,,1739209781.8745592,-38.13080360867914
,,1739209781.8745654,-45.120503652039325
,,1739209781.8745716,-45.120503652039325
,,1739209781.874578,-45.120503652039325
,,1739209781.8745842,-45.120503652039325
,,1739209781.8745904,-45.120503652039325
,,1739209781.8745966,-38.13080360867914
,,1739209781.8746028,-33.981070128970906
,,1739209781.8746092,-30.49652367304973
,,1739209781.8746154,-38.13080360867914
,,1739209781.8746216,-38.13080360867914
,,1739209781.8746278,-45.120503652039325
,,1739209781.874634,-38.13080360867914
,,1739209781.8746405,-38.13080360867914
,,1739209781.874647,-38.13080360867914
,,1739209781.8746529,-38.13080360867914
,,1739209781.874659,-25.82631439489636
,,1739209781.8746653,-35.57807855764607
,,1739209781.8746717,-38.13080360867914
,,1739209781.874678,-38.13080360867914
,,1739209781.874684,-25.62660358559016
,,1739209781.8746903,-25.826314394896357
,,1739209781.8746965,-29.438486411369333
,,1739209781.874703,-45.120503652039325
,,1739209781.8747091,-31.141103565318915
,,1739209781.874715,-38.13080360867914
,,1739209781.8747215,-38.13080360867914
,,1739209781.8747275,-31.14110356531892
,,1739209781.8747342,-33.981070128970906
,,1739209781.8747404,-45.120503652039325
,,1739209781.8747466,-45.120503652039325
,,1739209781.8747528,-33.981070128970906
,,1739209781.874759,-33.981070128970906
,,1739209781.8747654,-45.120503652039325
,,1739209781.8747716,-45.120503652039325
,,1739209781.8747778,-45.120503652039325
,,1739209781.874784,-25.077289914212862
,,1739209781.8747902,-31.141103565318915
,,1739209781.8747964,-33.981070128970906
,,1739209781.8748028,-45.120503652039325
,,1739209781.874809,-31.141103565318915
,,1739209781.8748152,-33.981070128970906
,,1739209781.8748214,-38.13080360867914
,,1739209781.8748276,-38.13080360867914
,,1739209781.874834,-33.981070128970906
,,1739209781.8748405,-45.120503652039325
,,1739209781.8748465,-45.120503652039325
,,1739209781.874853,-38.13080360867914
,,1739209781.8748589,-38.13080360867914
,,1739209781.8748653,-45.120503652039325
,,1739209781.8748715,-17.95212641904405
,,1739209781.8748777,-31.141103565318915
,,1739209781.874884,-45.120503652039325
,,1739209781.87489,-45.120503652039325
,,1739209781.8748963,-32.816014438256545
,,1739209781.8749027,-11.887982650322416
,,1739209781.874909,-22.84163660590256
,,1739209781.8749151,-26.99137008561072
,,1739209781.874921,-45.120503652039325
,,1739209781.8749278,-38.13080360867914
,,1739209781.874934,-38.13080360867914
