CAN Message, 0x77:a81684432d8e59e3,Timestamp,Amplitude
,,1739209665.3730962,-45.120503652039325
,,1739209665.373101,-38.13080360867914
,,1739209665.373106,-45.120503652039325
,,1739209665.373111,-38.13080360867914
,,1739209665.373116,-38.13080360867914
,,1739209665.3731208,-45.120503652039325
,,1739209665.3731258,-33.981070128970906
,,1739209665.3731308,-27.87774495603141
,,1739209665.3731356,-45.120503652039325
,,1739209665.3731406,-45.120503652039325
,,1739209665.3731456,-38.13080360867914
,,1739209665.3731506,-38.13080360867914
,,1739209665.3731554,-38.13080360867914
,,1739209665.3731604,-45.120503652039325
,,1739209665.3731654,-33.981070128970906
,,1739209665.3731704,-28.58837851428586
,,1739209665.3731751,-38.13080360867914
,,1739209665.3731802,-38.13080360867914
,,1739209665.3731852,-38.13080360867914
,,1739209665.37319,-20.16506027657481
,,1739209665.373195,-28.992665084841946
,,1739209665.3732,-38.13080360867914
,,1739209665.373205,-31.141103565318915
,,1739209665.3732097,-38.13080360867914
,,1739209665.3732147,-11.962898745381946
,,1739209665.3732195,-18.299052888300974
,,1739209665.3732245,-38.13080360867914
,,1739209665.3732295,-30.49652367304973
,,1739209665.3732345,-38.13080360867914
,,1739209665.3732395,-45.120503652039325
,,1739209665.3732443,-45.120503652039325
,,1739209665.3732493,-33.981070128970906
,,1739209665.3732543,-45.120503652039325
,,1739209665.3732593,-22.002965041481755
,,1739209665.373264,-19.13259858440814
,,1739209665.373269,-24.746238672633048
,,1739209665.373274,-38.13080360867914
,,1739209665.3732789,-35.57807855764607
,,1739209665.373284,-35.57807855764607
,,1739209665.3732889,-33.981070128970906
,,1739209665.373294,-45.120503652039325
,,1739209665.3732986,-45.120503652039325
,,1739209665.3733037,-38.13080360867914
,,1739209665.373309,-38.13080360867914
,,1739209665.3733134,-38.13080360867914
,,1739209665.3733184,-32.816014438256545
,,1739209665.3733234,-45.120503652039325
,,1739209665.3733284,-45.120503652039325
,,1739209665.3733332,-33.981070128970906
,,1739209665.3733382,-45.120503652039325
,,1739209665.3733432,-45.120503652039325
,,1739209665.3733482,-28.992665084841946
,,1739209665.373353,-45.120503652039325
,,1739209665.373358,-45.120503652039325
,,1739209665.373363,-45.120503652039325
,,1739209665.3733678,-32.816014438256545
,,1739209665.3733728,-33.981070128970906
,,1739209665.3733778,-45.120503652039325
,,1739209665.3733828,-38.13080360867914
,,1739209665.3733876,-31.141103565318915
,,1739209665.3733926,-33.981070128970906
,,1739209665.3733976,-38.13080360867914
,,1739209665.3734024,-35.57807855764607
,,1739209665.3734074,-35.57807855764607
,,1739209665.3734124,-38.13080360867914
,,1739209665.3734174,-45.120503652039325
,,1739209665.373422,-45.120503652039325
,,1739209665.3734272,-20.10991102986178
,,1739209665.3734322,-28.992665084841946
,,1739209665.3734372,-38.13080360867914
,,1739209665.373442,-31.141103565318893
,,1739209665.373447,-27.87774495603143
,,1739209665.373452,-9.643987068439602
,,1739209665.3734567,-17.724780207538373
,,1739209665.3734615,-33.98107012897096
,,1739209665.3734667,-33.981070128970906
,,1739209665.3734715,-38.13080360867914
,,1739209665.3734765,-38.13080360867914
,,1739209665.3734815,-45.120503652039325
,,1739209665.3734865,-45.120503652039325
,,1739209665.3734913,-38.13080360867914
,,1739209665.3734963,-45.120503652039325
,,1739209665.3735013,-45.120503652039325
,,1739209665.3735063,-45.120503652039325
,,1739209665.373511,-45.120503652039325
,,1739209665.373516,-38.13080360867914
,,1739209665.373521,-45.120503652039325
,,1739209665.373526,-26.99137008561072
,,1739209665.3735309,-23.273589343863303
,,1739209665.373536,-45.120503652039325
,,1739209665.3735409,-38.13080360867914
,,1739209665.3735456,-45.120503652039325
,,1739209665.373551,-45.120503652039325
,,1739209665.3735557,-45.120503652039325
,,1739209665.373561,-45.120503652039325
,,1739209665.3735654,-45.120503652039325
,,1739209665.3735704,-24.74623867263306
,,1739209665.3735754,-38.13080360867914
,,1739209665.3735802,-38.13080360867914
,,1739209665.3735852,-31.141103565318893
,,1739209665.3735902,-28.58837851428586
,,1739209665.3735952,-15.03024623117019
,,1739209665.3736,-25.25278630937684
,,1739209665.373605,-33.98107012897096
,,1739209665.37361,-45.120503652039325
,,1739209665.373615,-45.120503652039325
,,1739209665.3736198,-33.98107012897096
,,1739209665.3736248,-35.57807855764607
,,1739209665.3736308,-28.58837851428586
,,1739209665.3736367,-35.57807855764607
,,1739209665.3736427,-35.57807855764607
,,1739209665.3736484,-45.120503652039325
,,1739209665.3736544,-45.120503652039325
,,1739209665.3736603,-38.13080360867914
,,1739209665.3736663,-35.57807855764607
,,1739209665.3736722,-45.120503652039325
,,1739209665.3736782,-45.120503652039325
,,1739209665.373684,-38.13080360867914
,,1739209665.37369,-45.120503652039325
,,1739209665.373696,-45.120503652039325
,,1739209665.3737018,-20.001670042250545
,,1739209665.3737078,-31.141103565318893
,,1739209665.3737135,-38.13080360867914
,,1739209665.3737197,-33.981070128970906
,,1739209665.3737254,-30.49652367304976
,,1739209665.3737314,-28.218542851754165
,,1739209665.373737,-33.981070128970906
,,1739209665.3737433,-38.13080360867914
,,1739209665.3737493,-38.13080360867914
,,1739209665.3737552,-38.13080360867914
,,1739209665.3737612,-45.120503652039325
,,1739209665.373767,-38.13080360867914
,,1739209665.3737729,-32.816014438256545
,,1739209665.3737788,-45.120503652039325
,,1739209665.3737848,-45.120503652039325
,,1739209665.3737907,-45.120503652039325
,,1739209665.3737967,-25.62660358559016
,,1739209665.3738024,-28.21854285175415
,,1739209665.3738084,-27.267205301931607
,,1739209665.3738143,-9.960441348178817
,,1739209665.3738203,-13.391556674517528
,,1739209665.3738265,-26.99137008561072
,,1739209665.3738322,-31.141103565318915
,,1739209665.3738382,-38.13080360867914
,,1739209665.373844,-45.120503652039325
,,1739209665.37385,-45.120503652039325
,,1739209665.3738558,-38.13080360867914
,,1739209665.3738618,-45.120503652039325
,,1739209665.3738678,-45.120503652039325
,,1739209665.3738737,-45.120503652039325
,,1739209665.3738794,-45.120503652039325
,,1739209665.3738854,-45.120503652039325
,,1739209665.3738914,-31.141103565318915
,,1739209665.3738973,-23.16150712794696
,,1739209665.3739033,-22.54371790334745
,,1739209665.3739092,-30.49652367304973
,,1739209665.3739152,-28.992665084841967
,,1739209665.373921,-25.62660358559016
,,1739209665.3739269,-14.03147237536616
,,1739209665.3739328,-10.982478484345776
,,1739209665.3739388,-20.16506027657481
,,1739209665.3739448,-38.13080360867914
,,1739209665.3739507,-45.120503652039325
,,1739209665.373957,-35.57807855764607
,,1739209665.3739624,-35.57807855764607
,,1739209665.3739684,-38.13080360867914
,,1739209665.3739743,-38.13080360867914
,,1739209665.3739803,-38.13080360867914
,,1739209665.3739862,-38.13080360867914
,,1739209665.3739922,-38.13080360867914
,,1739209665.373998,-45.120503652039325
,,1739209665.374004,-45.120503652039325
,,1739209665.3740098,-26.99137008561072
,,1739209665.3740158,-21.228842808393967
,,1739209665.3740218,-38.13080360867914
,,1739209665.3740275,-38.13080360867914
,,1739209665.3740337,-33.981070128970906
,,1739209665.3740394,-29.43848641136937
,,1739209665.3740454,-18.19203445926699
,,1739209665.374051,-33.981070128970906
,,1739209665.3740573,-38.13080360867914
,,1739209665.3740633,-29.438486411369347
,,1739209665.3740692,-31.141103565318915
,,1739209665.374075,-31.141103565318915
,,1739209665.374081,-45.120503652039325
,,1739209665.3740869,-38.13080360867914
,,1739209665.3740928,-32.816014438256545
,,1739209665.3740988,-45.120503652039325
,,1739209665.3741047,-38.13080360867914
,,1739209665.3741107,-33.981070128970906
,,1739209665.3741164,-38.13080360867914
,,1739209665.3741224,-45.120503652039325
,,1739209665.3741283,-45.120503652039325
,,1739209665.3741343,-33.981070128970906
,,1739209665.3741405,-45.120503652039325
,,1739209665.3741462,-38.13080360867914
,,1739209665.3741522,-28.992665084841946
,,1739209665.374158,-18.636903542229977
,,1739209665.374164,-38.13080360867914
,,1739209665.3741698,-38.13080360867914
,,1739209665.3741758,-32.816014438256545
,,1739209665.3741815,-25.25278630937684
,,1739209665.3741877,-38.13080360867914
,,1739209665.3741934,-38.13080360867914
,,1739209665.3741994,-38.13080360867914
,,1739209665.3742054,-38.13080360867914
,,1739209665.3742113,-35.57807855764607
,,1739209665.3742173,-38.13080360867914
,,1739209665.3742232,-45.120503652039325
,,1739209665.3742292,-26.99137008561072
,,1739209665.374235,-32.816014438256545
,,1739209665.3742409,-38.13080360867914
,,1739209665.3742468,-45.120503652039325
,,1739209665.3742528,-28.992665084841946
,,1739209665.3742588,-38.13080360867914
,,1739209665.3742647,-38.13080360867914
,,1739209665.374271,-45.120503652039325
,,1739209665.3742764,-38.13080360867914
,,1739209665.3742824,-38.13080360867914
,,1739209665.3742883,-33.981070128970906
,,1739209665.3742943,-24.15140352195873
,,1739209665.3743002,-20.16506027657481
,,1739209665.3743062,-28.992665084841946
,,1739209665.374312,-33.98107012897096
,,1739209665.374318,-24.746238672633048
,,1739209665.3743238,-16.840353009799525
,,1739209665.3743298,-10.172003435238352
,,1739209665.3743358,-26.99137008561072
,,1739209665.3743415,-45.120503652039325
,,1739209665.3743477,-45.120503652039325
,,1739209665.3743534,-20.51152522447381
,,1739209665.3743594,-25.82631439489636
,,1739209665.374365,-45.120503652039325
,,1739209665.3743713,-45.120503652039325
,,1739209665.3743773,-28.992665084841946
,,1739209665.3743832,-13.606805149564693
,,1739209665.374389,-18.75562468850564
,,1739209665.374395,-35.57807855764607
,,1739209665.3744009,-33.98107012897096
,,1739209665.3744068,-32.816014438256545
,,1739209665.3744128,-21.021172418726344
,,1739209665.3744187,-45.120503652039325
,,1739209665.3744247,-38.13080360867914
,,1739209665.3744304,-38.13080360867914
,,1739209665.3744364,-38.13080360867914
,,1739209665.3744423,-45.120503652039325
,,1739209665.3744483,-45.120503652039325
,,1739209665.3744545,-45.120503652039325
,,1739209665.3744602,-25.826314394896357
,,1739209665.3744662,-17.788531000973595
,,1739209665.374472,-10.296055732856637
,,1739209665.374478,-25.62660358559016
,,1739209665.3744838,-45.120503652039325
,,1739209665.3744898,-33.981070128970906
,,1739209665.3744955,-17.302949905514602
,,1739209665.3745017,-24.438645034577675
,,1739209665.3745074,-45.120503652039325
,,1739209665.3745134,-33.981070128970906
,,1739209665.374519,-22.26493056196156
,,1739209665.3745253,-9.881738895657978
,,1739209665.3745313,-15.45908632464896
,,1739209665.3745372,-24.589719217205094
,,1739209665.3745432,-33.981070128970906
,,1739209665.374549,-38.13080360867914
,,1739209665.3745549,-33.981070128970906
,,1739209665.3745608,-38.13080360867914
,,1739209665.3745668,-29.43848641136937
,,1739209665.3745728,-38.13080360867914
,,1739209665.3745787,-45.120503652039325
,,1739209665.3745844,-45.120503652039325
,,1739209665.3745904,-45.120503652039325
,,1739209665.3745964,-45.120503652039325
,,1739209665.3746023,-45.120503652039325
,,1739209665.3746085,-38.13080360867914
,,1739209665.3746142,-35.57807855764607
,,1739209665.3746202,-38.13080360867914
,,1739209665.374626,-45.120503652039325
,,1739209665.374632,-45.120503652039325
,,1739209665.3746378,-19.45023999044868
,,1739209665.3746438,-24.438645034577675
,,1739209665.3746498,-38.13080360867914
,,1739209665.3746555,-32.816014438256545
,,1739209665.3746617,-19.403415333952413
,,1739209665.3746674,-10.094866960965655
,,1739209665.3746734,-16.763597937115037
,,1739209665.374679,-25.82631439489636
,,1739209665.3746853,-38.13080360867914
,,1739209665.3746912,-45.120503652039325
,,1739209665.3746972,-45.120503652039325
,,1739209665.374703,-45.120503652039325
,,1739209665.374709,-45.120503652039325
,,1739209665.3747149,-45.120503652039325
,,1739209665.3747208,-45.120503652039325
,,1739209665.3747268,-38.13080360867914
,,1739209665.3747327,-24.746238672633048
,,1739209665.3747387,-35.57807855764607
,,1739209665.3747444,-45.120503652039325
,,1739209665.3747504,-22.26493056196156
,,1739209665.3747563,-25.82631439489636
,,1739209665.3747623,-45.120503652039325
,,1739209665.3747685,-33.981070128970906
,,1739209665.3747742,-29.438486411369357
,,1739209665.37478,-15.811013340364063
,,1739209665.374786,-14.267597869738642
,,1739209665.374792,-31.141103565318943
,,1739209665.3747978,-31.141103565318915
,,1739209665.3748038,-35.57807855764607
,,1739209665.3748095,-45.120503652039325
,,1739209665.3748157,-45.120503652039325
,,1739209665.3748214,-45.120503652039325
,,1739209665.3748274,-31.141103565318943
,,1739209665.374833,-38.13080360867914
,,1739209665.3748393,-38.13080360867914
,,1739209665.3748453,-38.13080360867914
,,1739209665.3748512,-32.816014438256545
,,1739209665.3748572,-38.13080360867914
,,1739209665.374863,-38.13080360867914
,,1739209665.3748689,-38.13080360867914
,,1739209665.3748748,-38.13080360867914
,,1739209665.3748808,-33.981070128970906
,,1739209665.3748868,-45.120503652039325
,,1739209665.3748927,-20.10991102986178
,,1739209665.3748984,-21.300333226290604
,,1739209665.3749044,-38.13080360867914
,,1739209665.3749104,-33.981070128970906
,,1739209665.3749163,-45.120503652039325
,,1739209665.3749225,-29.438486411369333
,,1739209665.3749282,-38.13080360867914
,,1739209665.3749342,-33.981070128970906
,,1739209665.37494,-45.120503652039325
,,1739209665.374946,-26.487275050834715
,,1739209665.3749518,-14.53244878528022
,,1739209665.3749578,-25.82631439489636
,,1739209665.3749638,-31.141103565318915
,,1739209665.3749695,-31.141103565318915
,,1739209665.3749754,-31.141103565318915
,,1739209665.3749814,-38.13080360867914
,,1739209665.3749874,-38.13080360867914
,,1739209665.374993,-35.57807855764607
,,1739209665.3749993,-33.981070128970906
,,1739209665.3750052,-31.14110356531892
,,1739209665.3750112,-26.03565346325281
,,1739209665.375017,-31.141103565318915
,,1739209665.375023,-28.992665084841946
,,1739209665.3750288,-45.120503652039325
,,1739209665.3750348,-24.746238672633048
,,1739209665.3750408,-17.85323156177357
,,1739209665.3750467,-32.81601443825658
,,1739209665.3750527,-38.13080360867914
,,1739209665.3750584,-38.13080360867914
,,1739209665.3750644,-33.981070128970906
,,1739209665.3750703,-45.120503652039325
,,1739209665.3750763,-38.13080360867914
,,1739209665.3750825,-38.13080360867914
,,1739209665.3750882,-31.141103565318915
,,1739209665.375094,-28.992665084841946
,,1739209665.3751,-38.13080360867914
,,1739209665.375106,-33.981070128970906
,,1739209665.3751118,-45.120503652039325
,,1739209665.3751178,-28.992665084841946
,,1739209665.3751235,-8.800995389447124
,,1739209665.3751297,-22.54371790334745
,,1739209665.3751354,-38.13080360867914
,,1739209665.3751414,-27.267205301931607
,,1739209665.375147,-28.218542851754165
,,1739209665.3751533,-24.151403521958727
,,1739209665.3751593,-33.981070128970906
,,1739209665.3751652,-33.981070128970906
,,1739209665.375171,-45.120503652039325
,,1739209665.375177,-38.13080360867914
,,1739209665.3751829,-38.13080360867914
,,1739209665.3751888,-33.981070128970906
,,1739209665.3751948,-28.992665084841946
,,1739209665.3752007,-31.141103565318943
,,1739209665.3752067,-12.712515940865975
,,1739209665.3752124,-14.113352786308475
,,1739209665.3752184,-31.141103565318943
,,1739209665.3752244,-31.141103565318915
,,1739209665.3752303,-45.120503652039325
,,1739209665.3752365,-45.120503652039325
,,1739209665.3752422,-45.120503652039325
,,1739209665.3752482,-28.992665084841946
,,1739209665.375254,-38.13080360867914
,,1739209665.37526,-33.981070128970906
,,1739209665.3752658,-45.120503652039325
,,1739209665.3752718,-31.141103565318915
,,1739209665.3752778,-45.120503652039325
,,1739209665.3752837,-27.267205301931607
,,1739209665.3752894,-23.50682362968953
,,1739209665.3752954,-20.63344045298849
,,1739209665.3753014,-31.141103565318915
,,1739209665.375307,-38.13080360867914
,,1739209665.3753133,-38.13080360867914
,,1739209665.3753192,-45.120503652039325
,,1739209665.3753252,-32.816014438256545
,,1739209665.375331,-32.81601443825658
,,1739209665.375337,-45.120503652039325
,,1739209665.3753428,-33.981070128970906
,,1739209665.3753488,-32.816014438256545
,,1739209665.3753548,-35.57807855764607
,,1739209665.3753607,-38.13080360867914
,,1739209665.3753664,-33.981070128970906
,,1739209665.3753724,-35.57807855764607
,,1739209665.3753784,-14.325073578010231
,,1739209665.3753843,-19.35709014998136
,,1739209665.3753903,-35.57807855764607
,,1739209665.3753965,-32.816014438256545
,,1739209665.3754022,-31.141103565318915
,,1739209665.375408,-38.13080360867914
,,1739209665.375414,-38.13080360867914
,,1739209665.37542,-45.120503652039325
,,1739209665.3754258,-28.58837851428586
,,1739209665.3754318,-22.84163660590255
,,1739209665.3754375,-20.954098578656488
,,1739209665.3754437,-28.992665084841946
,,1739209665.3754494,-27.8777449560314
,,1739209665.3754554,-31.141103565318943
,,1739209665.375461,-14.487170062521797
,,1739209665.3754673,-10.256198863494951
,,1739209665.3754733,-22.54371790334745
,,1739209665.3754792,-45.120503652039325
,,1739209665.375485,-32.816014438256545
,,1739209665.375491,-18.75562468850564
,,1739209665.3754969,-32.81601443825658
,,1739209665.3755028,-33.981070128970906
,,1739209665.3755088,-38.13080360867914
,,1739209665.3755147,-45.120503652039325
,,1739209665.3755207,-33.981070128970906
,,1739209665.3755264,-32.816014438256545
,,1739209665.3755324,-38.13080360867914
,,1739209665.3755383,-45.120503652039325
,,1739209665.3755443,-31.141103565318893
,,1739209665.3755505,-13.83328080865502
,,1739209665.3755562,-31.141103565318915
,,1739209665.3755622,-45.120503652039325
,,1739209665.375568,-31.141103565318893
,,1739209665.375574,-29.438486411369333
,,1739209665.3755798,-45.120503652039325
,,1739209665.3755858,-45.120503652039325
,,1739209665.3755918,-32.816014438256545
,,1739209665.3755977,-26.99137008561072
,,1739209665.3756034,-28.992665084841967
,,1739209665.3756094,-33.98107012897096
,,1739209665.3756154,-45.120503652039325
,,1739209665.3756213,-30.49652367304976
,,1739209665.3756273,-45.120503652039325
,,1739209665.3756332,-45.120503652039325
,,1739209665.3756392,-45.120503652039325
,,1739209665.375645,-45.120503652039325
,,1739209665.375651,-38.13080360867914
,,1739209665.3756568,-45.120503652039325
,,1739209665.3756628,-32.816014438256545
,,1739209665.3756688,-26.991370085610736
,,1739209665.3756747,-45.120503652039325
,,1739209665.3756804,-35.57807855764607
,,1739209665.3756864,-38.13080360867914
,,1739209665.3756924,-45.120503652039325
,,1739209665.3756983,-45.120503652039325
,,1739209665.3757043,-33.981070128970906
,,1739209665.3757102,-26.99137008561072
,,1739209665.3757162,-19.00327057196588
,,1739209665.375722,-8.343521837294187
,,1739209665.375728,-25.25278630937684
,,1739209665.375734,-38.13080360867914
,,1739209665.3757398,-30.49652367304973
,,1739209665.3757458,-45.120503652039325
,,1739209665.3757515,-45.120503652039325
,,1739209665.3757577,-45.120503652039325
,,1739209665.3757634,-45.120503652039325
,,1739209665.3757694,-38.13080360867914
,,1739209665.375775,-45.120503652039325
,,1739209665.3757813,-45.120503652039325
,,1739209665.3757873,-31.141103565318915
,,1739209665.3757932,-33.981070128970906
,,1739209665.375799,-45.120503652039325
,,1739209665.375805,-21.598678470925663
,,1739209665.3758109,-35.57807855764607
,,1739209665.3758168,-38.13080360867914
,,1739209665.3758228,-35.57807855764607
,,1739209665.3758287,-45.120503652039325
,,1739209665.3758347,-45.120503652039325
,,1739209665.3758404,-33.981070128970906
,,1739209665.3758464,-33.981070128970906
,,1739209665.3758523,-33.981070128970906
,,1739209665.3758583,-19.8960613169761
,,1739209665.3758645,-10.942466425640482
,,1739209665.3758702,-32.816014438256545
,,1739209665.375876,-45.120503652039325
,,1739209665.375882,-31.14110356531892
,,1739209665.375888,-20.888044912671223
,,1739209665.3758938,-25.82631439489636
,,1739209665.3758998,-32.816014438256545
,,1739209665.3759058,-45.120503652039325
,,1739209665.3759117,-25.62660358559016
,,1739209665.3759174,-11.352909697990494
,,1739209665.3759234,-14.896219940184425
,,1739209665.3759294,-23.38864096791655
,,1739209665.3759353,-35.57807855764607
,,1739209665.3759413,-32.816014438256545
,,1739209665.3759472,-38.13080360867914
,,1739209665.3759532,-25.62660358559016
,,1739209665.375959,-28.992665084841946
,,1739209665.3759649,-38.13080360867914
,,1739209665.3759708,-38.13080360867914
,,1739209665.3759768,-33.981070128970906
,,1739209665.3759828,-38.13080360867914
,,1739209665.3759887,-35.57807855764607
,,1739209665.3759944,-45.120503652039325
,,1739209665.3760004,-23.506823629689546
,,1739209665.3760064,-22.54371790334745
,,1739209665.3760123,-38.13080360867914
,,1739209665.3760183,-33.981070128970906
,,1739209665.3760242,-38.13080360867914
,,1739209665.3760302,-33.981070128970906
,,1739209665.376036,-35.57807855764607
,,1739209665.376042,-33.981070128970906
,,1739209665.3760478,-32.81601443825658
,,1739209665.3760538,-31.14110356531892
,,1739209665.3760598,-33.981070128970906
,,1739209665.3760655,-38.13080360867914
,,1739209665.3760717,-45.120503652039325
,,1739209665.3760774,-45.120503652039325
,,1739209665.3760834,-35.57807855764607
,,1739209665.376089,-20.69570596139481
,,1739209665.3760953,-26.99137008561072
,,1739209665.3761013,-30.49652367304973
,,1739209665.3761072,-45.120503652039325
,,1739209665.376113,-38.13080360867914
,,1739209665.376119,-38.13080360867914
,,1739209665.3761249,-33.981070128970906
,,1739209665.3761308,-38.13080360867914
,,1739209665.3761368,-38.13080360867914
,,1739209665.3761427,-38.13080360867914
,,1739209665.3761487,-32.816014438256545
,,1739209665.3761544,-32.816014438256545
,,1739209665.3761604,-38.13080360867914
,,1739209665.3761663,-45.120503652039325
,,1739209665.3761723,-30.49652367304973
,,1739209665.3761785,-45.120503652039325
,,1739209665.3761842,-45.120503652039325
,,1739209665.37619,-38.13080360867914
,,1739209665.376196,-38.13080360867914
,,1739209665.376202,-45.120503652039325
,,1739209665.3762078,-45.120503652039325
,,1739209665.3762138,-45.120503652039325
,,1739209665.3762195,-45.120503652039325
,,1739209665.3762257,-32.816014438256545
,,1739209665.3762314,-11.846914308175986
,,1739209665.3762374,-22.54371790334745
,,1739209665.3762434,-28.992665084841946
,,1739209665.3762493,-38.13080360867914
,,1739209665.3762553,-29.438486411369333
,,1739209665.3762612,-23.273589343863303
,,1739209665.376267,-28.58837851428586
,,1739209665.376273,-35.57807855764607
,,1739209665.3762789,-38.13080360867914
,,1739209665.3762848,-38.13080360867914
,,1739209665.3762908,-32.816014438256545
,,1739209665.3762968,-38.13080360867914
,,1739209665.3763027,-45.120503652039325
,,1739209665.3763084,-35.57807855764607
,,1739209665.3763144,-31.14110356531892
,,1739209665.3763204,-38.13080360867914
,,1739209665.3763263,-35.57807855764607
,,1739209665.3763323,-45.120503652039325
,,1739209665.3763382,-45.120503652039325
,,1739209665.3763442,-45.120503652039325
,,1739209665.37635,-38.13080360867914
,,1739209665.376356,-32.816014438256545
,,1739209665.3763618,-45.120503652039325
,,1739209665.3763678,-45.120503652039325
,,1739209665.3763738,-33.981070128970906
,,1739209665.3763795,-38.13080360867914
,,1739209665.3763857,-38.13080360867914
,,1739209665.3763914,-35.57807855764607
,,1739209665.3763974,-35.57807855764607
,,1739209665.376403,-35.57807855764607
,,1739209665.3764093,-33.981070128970906
,,1739209665.3764153,-45.120503652039325
,,1739209665.3764212,-45.120503652039325
,,1739209665.376427,-45.120503652039325
,,1739209665.376433,-35.57807855764607
,,1739209665.3764389,-32.816014438256545
,,1739209665.3764448,-45.120503652039325
,,1739209665.3764508,-38.13080360867914
,,1739209665.3764567,-45.120503652039325
,,1739209665.3764625,-45.120503652039325
,,1739209665.3764684,-45.120503652039325
,,1739209665.3764744,-45.120503652039325
,,1739209665.3764803,-33.98107012897096
,,1739209665.3764863,-45.120503652039325
,,1739209665.3764925,-38.13080360867914
,,1739209665.3764982,-45.120503652039325
,,1739209665.376504,-45.120503652039325
,,1739209665.37651,-38.13080360867914
,,1739209665.376516,-35.57807855764607
,,1739209665.3765218,-45.120503652039325
