CAN Message, 0x1a7:0000cd3740541abb,Timestamp,Amplitude
,,1739209843.4186664,-31.141103565318915
,,1739209843.4186718,-38.13080360867914
,,1739209843.4186776,-11.90451934738585
,,1739209843.418683,-18.877682693682605
,,1739209843.4186888,-38.13080360867914
,,1739209843.4186945,-30.49652367304973
,,1739209843.4186995,-38.13080360867914
,,1739209843.4187057,-45.120503652039325
,,1739209843.418711,-38.13080360867914
,,1739209843.418717,-38.13080360867914
,,1739209843.4187222,-45.120503652039325
,,1739209843.418728,-45.120503652039325
,,1739209843.4187334,-38.13080360867914
,,1739209843.418739,-28.992665084841946
,,1739209843.4187446,-45.120503652039325
,,1739209843.41875,-30.49652367304973
,,1739209843.4187558,-22.26493056196156
,,1739209843.4187613,-24.438645034577675
,,1739209843.418767,-31.141103565318915
,,1739209843.4187725,-33.981070128970906
,,1739209843.4187782,-33.98107012897096
,,1739209843.4187837,-15.403107743161506
,,1739209843.4187894,-13.898344869311025
,,1739209843.4187949,-33.98107012897096
,,1739209843.4188006,-32.816014438256545
,,1739209843.418806,-45.120503652039325
,,1739209843.4188116,-38.13080360867914
,,1739209843.4188173,-38.13080360867914
,,1739209843.4188228,-38.13080360867914
,,1739209843.4188285,-33.981070128970906
,,1739209843.418834,-45.120503652039325
,,1739209843.4188397,-45.120503652039325
,,1739209843.4188452,-32.816014438256545
,,1739209843.418851,-25.82631439489636
,,1739209843.4188564,-33.981070128970906
,,1739209843.418862,-45.120503652039325
,,1739209843.4188676,-45.120503652039325
,,1739209843.418873,-45.120503652039325
,,1739209843.4188788,-45.120503652039325
,,1739209843.4188845,-33.981070128970906
,,1739209843.41889,-35.57807855764607
,,1739209843.4188955,-27.267205301931607
,,1739209843.4189012,-32.816014438256545
,,1739209843.4189067,-38.13080360867914
,,1739209843.4189124,-45.120503652039325
,,1739209843.418918,-17.079109328685792
,,1739209843.4189234,-27.267205301931607
,,1739209843.418929,-33.981070128970906
,,1739209843.4189346,-31.141103565318893
,,1739209843.4189403,-30.49652367304976
,,1739209843.4189458,-9.213199594112387
,,1739209843.4189515,-15.064409198436486
,,1739209843.418957,-27.267205301931607
,,1739209843.4189627,-26.487275050834715
,,1739209843.4189682,-33.981070128970906
,,1739209843.4189737,-38.13080360867914
,,1739209843.4189794,-33.981070128970906
,,1739209843.418985,-35.57807855764607
,,1739209843.4189906,-45.120503652039325
,,1739209843.418996,-33.981070128970906
,,1739209843.4190018,-45.120503652039325
,,1739209843.4190073,-32.816014438256545
,,1739209843.419013,-30.49652367304973
,,1739209843.4190185,-45.120503652039325
,,1739209843.4190242,-45.120503652039325
,,1739209843.4190297,-45.120503652039325
,,1739209843.4190352,-32.816014438256545
,,1739209843.419041,-38.13080360867914
,,1739209843.4190464,-45.120503652039325
,,1739209843.419052,-45.120503652039325
,,1739209843.4190576,-45.120503652039325
,,1739209843.419063,-45.120503652039325
,,1739209843.4190688,-45.120503652039325
,,1739209843.4190743,-38.13080360867914
,,1739209843.41908,-26.487275050834715
,,1739209843.4190855,-38.13080360867914
,,1739209843.4190912,-33.981070128970906
,,1739209843.4190967,-38.13080360867914
,,1739209843.4191024,-38.13080360867914
,,1739209843.419108,-11.887982650322416
,,1739209843.4191136,-27.877744956031417
,,1739209843.4191191,-45.120503652039325
,,1739209843.4191248,-26.99137008561072
,,1739209843.4191303,-38.13080360867914
,,1739209843.419136,-32.816014438256545
,,1739209843.4191415,-45.120503652039325
,,1739209843.419147,-45.120503652039325
,,1739209843.4191527,-32.816014438256545
,,1739209843.4191582,-45.120503652039325
,,1739209843.419164,-32.816014438256545
,,1739209843.4191694,-26.0356534632528
,,1739209843.4191751,-38.13080360867914
,,1739209843.4191806,-45.120503652039325
,,1739209843.4191864,-45.120503652039325
,,1739209843.4191918,-45.120503652039325
,,1739209843.419197,-33.981070128970906
,,1739209843.419203,-45.120503652039325
,,1739209843.4192083,-30.49652367304973
,,1739209843.4192142,-21.598678470925663
,,1739209843.4192195,-38.13080360867914
,,1739209843.4192257,-45.120503652039325
,,1739209843.419231,-38.13080360867914
,,1739209843.419237,-45.120503652039325
,,1739209843.419242,-31.141103565318915
,,1739209843.419248,-45.120503652039325
,,1739209843.419253,-38.13080360867914
,,1739209843.4192588,-29.438486411369333
,,1739209843.4192646,-45.120503652039325
,,1739209843.41927,-38.13080360867914
,,1739209843.4192758,-33.981070128970906
,,1739209843.4192812,-38.13080360867914
,,1739209843.419287,-45.120503652039325
,,1739209843.4192924,-45.120503652039325
,,1739209843.4192982,-38.13080360867914
,,1739209843.4193037,-32.816014438256545
,,1739209843.4193091,-45.120503652039325
,,1739209843.4193149,-45.120503652039325
,,1739209843.4193203,-38.13080360867914
,,1739209843.419326,-25.077289914212862
,,1739209843.4193316,-38.13080360867914
,,1739209843.4193373,-45.120503652039325
,,1739209843.4193428,-45.120503652039325
,,1739209843.4193485,-33.981070128970906
,,1739209843.419354,-33.981070128970906
,,1739209843.4193597,-38.13080360867914
,,1739209843.4193652,-45.120503652039325
,,1739209843.419371,-25.62660358559016
,,1739209843.4193764,-27.267205301931607
,,1739209843.419382,-45.120503652039325
,,1739209843.4193876,-33.981070128970906
,,1739209843.419393,-35.57807855764607
,,1739209843.4193988,-45.120503652039325
,,1739209843.4194045,-38.13080360867914
,,1739209843.41941,-38.13080360867914
,,1739209843.4194157,-38.13080360867914
,,1739209843.419421,-38.13080360867914
,,1739209843.419427,-28.992665084841946
,,1739209843.4194322,-17.051923356851116
,,1739209843.419438,-28.992665084841967
,,1739209843.4194434,-35.57807855764607
,,1739209843.419449,-31.141103565318915
,,1739209843.4194546,-38.13080360867914
,,1739209843.4194603,-38.13080360867914
,,1739209843.4194658,-38.13080360867914
,,1739209843.4194715,-45.120503652039325
,,1739209843.419477,-45.120503652039325
,,1739209843.4194825,-18.335319861638148
,,1739209843.4194882,-32.816014438256545
,,1739209843.4194937,-45.120503652039325
,,1739209843.4194994,-32.816014438256545
,,1739209843.419505,-35.57807855764607
,,1739209843.4195106,-38.13080360867914
,,1739209843.419516,-32.816014438256545
,,1739209843.4195218,-45.120503652039325
,,1739209843.4195273,-25.25278630937684
,,1739209843.419533,-28.58837851428589
,,1739209843.4195385,-9.182107041226582
,,1739209843.419544,-38.13080360867914
,,1739209843.4195497,-33.981070128970906
,,1739209843.4195552,-27.877744956031417
,,1739209843.419561,-20.88804491267121
,,1739209843.4195664,-20.10991102986178
,,1739209843.419572,-38.13080360867914
,,1739209843.4195776,-45.120503652039325
,,1739209843.419583,-24.15140352195872
,,1739209843.4195888,-14.593564232789614
,,1739209843.4195943,-12.022073604878589
,,1739209843.4196,-25.077289914212862
,,1739209843.4196055,-45.120503652039325
,,1739209843.4196112,-38.13080360867914
,,1739209843.4196167,-38.13080360867914
,,1739209843.4196224,-45.120503652039325
,,1739209843.419628,-38.13080360867914
,,1739209843.4196336,-33.981070128970906
,,1739209843.419639,-33.981070128970906
,,1739209843.4196448,-16.46946390562801
,,1739209843.4196503,-38.13080360867914
,,1739209843.4196558,-45.120503652039325
,,1739209843.4196615,-38.13080360867914
,,1739209843.419667,-38.13080360867914
,,1739209843.4196727,-45.120503652039325
,,1739209843.4196782,-38.13080360867914
,,1739209843.419684,-33.981070128970906
,,1739209843.4196894,-38.13080360867914
,,1739209843.4196951,-25.077289914212862
,,1739209843.4197006,-16.127771778863252
,,1739209843.419706,-31.141103565318915
,,1739209843.4197118,-38.13080360867914
,,1739209843.4197173,-31.141103565318915
,,1739209843.419723,-23.38864096791655
,,1739209843.4197285,-30.49652367304976
,,1739209843.4197342,-29.438486411369333
,,1739209843.4197395,-45.120503652039325
,,1739209843.4197454,-45.120503652039325
,,1739209843.419751,-45.120503652039325
,,1739209843.419757,-35.57807855764607
,,1739209843.419762,-38.13080360867914
,,1739209843.4197676,-38.13080360867914
,,1739209843.419773,-45.120503652039325
,,1739209843.4197788,-38.13080360867914
,,1739209843.4197843,-38.13080360867914
,,1739209843.41979,-45.120503652039325
,,1739209843.4197958,-30.49652367304973
,,1739209843.4198012,-38.13080360867914
,,1739209843.419807,-12.22238526086308
,,1739209843.4198124,-31.141103565318943
,,1739209843.419818,-28.58837851428586
,,1739209843.4198236,-38.13080360867914
,,1739209843.4198291,-28.992665084841946
,,1739209843.4198349,-25.82631439489636
,,1739209843.4198403,-38.13080360867914
,,1739209843.419846,-27.267205301931607
,,1739209843.4198515,-28.58837851428586
,,1739209843.4198573,-28.992665084841967
,,1739209843.4198627,-23.273589343863318
,,1739209843.4198685,-31.141103565318915
,,1739209843.419874,-45.120503652039325
,,1739209843.4198794,-38.13080360867914
,,1739209843.4198852,-32.816014438256545
,,1739209843.4198906,-38.13080360867914
,,1739209843.4198964,-45.120503652039325
,,1739209843.4199018,-38.13080360867914
,,1739209843.4199076,-38.13080360867914
,,1739209843.419913,-38.13080360867914
,,1739209843.4199188,-38.13080360867914
,,1739209843.4199245,-45.120503652039325
,,1739209843.4199295,-32.816014438256545
,,1739209843.4199357,-28.58837851428589
,,1739209843.419941,-33.98107012897096
,,1739209843.419947,-45.120503652039325
,,1739209843.4199522,-45.120503652039325
,,1739209843.419958,-45.120503652039325
,,1739209843.4199634,-33.981070128970906
,,1739209843.419969,-38.13080360867914
,,1739209843.4199746,-45.120503652039325
,,1739209843.4199803,-30.49652367304973
,,1739209843.4199858,-25.62660358559016
,,1739209843.4199913,-19.45023999044868
,,1739209843.419997,-25.82631439489636
,,1739209843.4200025,-45.120503652039325
,,1739209843.4200082,-32.81601443825658
,,1739209843.4200137,-25.62660358559016
,,1739209843.4200194,-12.712515940865975
,,1739209843.4200249,-14.830726599951507
,,1739209843.4200306,-24.746238672633048
,,1739209843.420036,-38.13080360867914
,,1739209843.4200416,-38.13080360867914
,,1739209843.4200473,-38.13080360867914
,,1739209843.4200528,-45.120503652039325
,,1739209843.4200585,-45.120503652039325
,,1739209843.420064,-32.816014438256545
,,1739209843.4200697,-30.49652367304976
,,1739209843.4200752,-19.8960613169761
,,1739209843.420081,-33.981070128970906
,,1739209843.4200864,-45.120503652039325
,,1739209843.420092,-27.267205301931607
,,1739209843.4200976,-18.636903542229977
,,1739209843.420103,-9.11622039471798
,,1739209843.4201088,-26.99137008561072
,,1739209843.4201145,-45.120503652039325
,,1739209843.42012,-29.438486411369333
,,1739209843.4201255,-24.438645034577675
,,1739209843.4201312,-28.992665084841967
,,1739209843.4201367,-32.816014438256545
,,1739209843.4201424,-35.57807855764607
,,1739209843.420148,-31.141103565318915
,,1739209843.4201534,-19.221007638782208
,,1739209843.420159,-19.0459534198926
,,1739209843.4201646,-28.992665084841946
,,1739209843.4201703,-38.13080360867914
,,1739209843.4201758,-35.57807855764607
,,1739209843.4201815,-38.13080360867914
,,1739209843.420187,-45.120503652039325
,,1739209843.4201927,-38.13080360867914
,,1739209843.4201982,-45.120503652039325
,,1739209843.420204,-35.57807855764607
,,1739209843.4202094,-33.981070128970906
,,1739209843.420215,-45.120503652039325
,,1739209843.4202206,-45.120503652039325
,,1739209843.420226,-45.120503652039325
,,1739209843.4202318,-45.120503652039325
,,1739209843.4202373,-38.13080360867914
,,1739209843.420243,-35.57807855764607
,,1739209843.4202485,-45.120503652039325
,,1739209843.4202542,-45.120503652039325
,,1739209843.4202597,-38.13080360867914
,,1739209843.4202652,-35.57807855764607
,,1739209843.420271,-45.120503652039325
,,1739209843.4202764,-45.120503652039325
,,1739209843.420282,-45.120503652039325
,,1739209843.4202876,-38.13080360867914
,,1739209843.420293,-45.120503652039325
,,1739209843.4202988,-24.151403521958727
,,1739209843.4203043,-33.981070128970906
,,1739209843.42031,-45.120503652039325
,,1739209843.4203155,-38.13080360867914
,,1739209843.4203212,-28.992665084841967
,,1739209843.4203267,-45.120503652039325
,,1739209843.4203324,-32.816014438256545
,,1739209843.420338,-35.57807855764607
,,1739209843.4203436,-22.84163660590256
,,1739209843.4203491,-32.816014438256545
,,1739209843.4203548,-45.120503652039325
,,1739209843.4203603,-45.120503652039325
,,1739209843.420366,-38.13080360867914
,,1739209843.4203715,-38.13080360867914
,,1739209843.420377,-45.120503652039325
,,1739209843.4203827,-45.120503652039325
,,1739209843.4203882,-45.120503652039325
,,1739209843.420394,-38.13080360867914
,,1739209843.4203994,-38.13080360867914
,,1739209843.4204051,-45.120503652039325
,,1739209843.4204106,-33.981070128970906
,,1739209843.4204164,-32.816014438256545
,,1739209843.4204218,-33.981070128970906
,,1739209843.4204276,-30.49652367304973
,,1739209843.420433,-45.120503652039325
,,1739209843.4204383,-38.13080360867914
,,1739209843.4204445,-38.13080360867914
,,1739209843.4204495,-38.13080360867914
,,1739209843.4204557,-31.141103565318915
,,1739209843.420461,-30.49652367304973
,,1739209843.420467,-45.120503652039325
,,1739209843.420472,-32.816014438256545
,,1739209843.420478,-15.790695432807311
,,1739209843.4204834,-33.981070128970906
,,1739209843.4204888,-38.13080360867914
,,1739209843.4204946,-31.141103565318915
,,1739209843.4205,-24.15140352195872
,,1739209843.4205058,-22.84163660590256
,,1739209843.4205112,-33.981070128970906
,,1739209843.420517,-31.141103565318915
,,1739209843.4205225,-29.43848641136937
,,1739209843.4205282,-13.570181364129589
,,1739209843.4205337,-10.666018509378794
,,1739209843.4205394,-31.141103565318943
,,1739209843.4205449,-28.992665084841946
,,1739209843.4205503,-38.13080360867914
,,1739209843.420556,-19.8442046433259
,,1739209843.4205616,-31.141103565318943
,,1739209843.4205673,-28.58837851428586
,,1739209843.4205728,-32.816014438256545
,,1739209843.4205785,-35.57807855764607
,,1739209843.420584,-38.13080360867914
,,1739209843.4205897,-45.120503652039325
,,1739209843.4205952,-38.13080360867914
,,1739209843.420601,-33.981070128970906
,,1739209843.4206064,-45.120503652039325
,,1739209843.420612,-38.13080360867914
,,1739209843.4206176,-28.58837851428586
,,1739209843.420623,-45.120503652039325
,,1739209843.4206288,-45.120503652039325
,,1739209843.4206345,-45.120503652039325
,,1739209843.42064,-27.267205301931607
,,1739209843.4206457,-33.981070128970906
,,1739209843.4206512,-38.13080360867914
,,1739209843.4206567,-45.120503652039325
,,1739209843.4206622,-26.99137008561072
,,1739209843.420668,-32.816014438256545
,,1739209843.4206734,-38.13080360867914
,,1739209843.420679,-45.120503652039325
,,1739209843.4206846,-32.816014438256545
,,1739209843.4206903,-38.13080360867914
,,1739209843.4206958,-45.120503652039325
,,1739209843.4207015,-45.120503652039325
,,1739209843.420707,-33.981070128970906
,,1739209843.4207125,-38.13080360867914
,,1739209843.4207182,-15.87254369406017
,,1739209843.4207237,-20.10991102986178
,,1739209843.4207294,-45.120503652039325
,,1739209843.420735,-45.120503652039325
,,1739209843.4207406,-33.981070128970906
,,1739209843.420746,-38.13080360867914
,,1739209843.4207518,-33.981070128970906
,,1739209843.4207573,-45.120503652039325
,,1739209843.420763,-38.13080360867914
,,1739209843.4207685,-38.13080360867914
,,1739209843.420774,-31.141103565318915
,,1739209843.4207797,-33.981070128970906
,,1739209843.4207852,-45.120503652039325
,,1739209843.420791,-35.57807855764607
,,1739209843.4207964,-33.981070128970906
,,1739209843.420802,-35.57807855764607
,,1739209843.4208076,-38.13080360867914
,,1739209843.420813,-45.120503652039325
,,1739209843.4208188,-33.981070128970906
,,1739209843.4208243,-35.57807855764607
,,1739209843.42083,-45.120503652039325
,,1739209843.4208355,-45.120503652039325
,,1739209843.4208412,-38.13080360867914
,,1739209843.4208467,-38.13080360867914
,,1739209843.4208524,-17.85323156177357
,,1739209843.420858,-31.141103565318915
,,1739209843.4208636,-35.57807855764607
,,1739209843.420869,-38.13080360867914
,,1739209843.4208748,-30.49652367304973
,,1739209843.4208803,-8.143852025562547
,,1739209843.4208963,-24.589719217205094
,,1739209843.4209127,-38.13080360867914
,,1739209843.420929,-27.267205301931607
,,1739209843.4209452,-30.49652367304976
,,1739209843.4209614,-21.021172418726344
,,1739209843.4209774,-33.981070128970906
,,1739209843.4209936,-38.13080360867914
,,1739209843.4210098,-45.120503652039325
,,1739209843.421026,-25.62660358559016
,,1739209843.4210422,-26.487275050834715
,,1739209843.4210584,-45.120503652039325
,,1739209843.4210746,-28.992665084841946
,,1739209843.4210908,-25.826314394896357
,,1739209843.421107,-10.863531518413382
,,1739209843.4211233,-12.05625337653242
,,1739209843.4211392,-28.58837851428589
,,1739209843.4211557,-28.992665084841946
,,1739209843.4211717,-33.981070128970906
,,1739209843.421188,-18.087589870852675
,,1739209843.421204,-33.981070128970906
,,1739209843.4212203,-35.57807855764607
,,1739209843.4212365,-32.816014438256545
,,1739209843.4212527,-45.120503652039325
,,1739209843.421269,-10.062223313490929
,,1739209843.4212852,-24.15140352195873
,,1739209843.4213014,-29.43848641136937
,,1739209843.421317,-28.58837851428586
,,1739209843.4213336,-32.81601443825658
,,1739209843.4213498,-26.99137008561072
,,1739209843.421366,-33.981070128970906
,,1739209843.4213822,-32.816014438256545
,,1739209843.4213984,-45.120503652039325
,,1739209843.4214146,-35.57807855764607
,,1739209843.4214308,-28.58837851428586
,,1739209843.421447,-45.120503652039325
,,1739209843.4214633,-28.992665084841946
,,1739209843.4214797,-25.82631439489636
,,1739209843.4214954,-11.562158693189932
,,1739209843.4215117,-11.749906388834043
,,1739209843.421528,-26.99137008561072
,,1739209843.421544,-27.267205301931607
,,1739209843.4215603,-32.816014438256545
,,1739209843.4215765,-19.403415333952413
,,1739209843.4215927,-33.981070128970906
,,1739209843.421609,-38.13080360867914
,,1739209843.4216251,-31.141103565318915
,,1739209843.421641,-38.13080360867914
,,1739209843.4216576,-38.13080360867914
,,1739209843.4216735,-45.120503652039325
,,1739209843.4216895,-45.120503652039325
,,1739209843.421706,-33.981070128970906
,,1739209843.4217222,-31.141103565318915
,,1739209843.4217384,-21.6765809151882
,,1739209843.4217546,-35.57807855764607
,,1739209843.4217708,-38.13080360867914
,,1739209843.421787,-45.120503652039325
,,1739209843.4218032,-26.99137008561072
,,1739209843.4218194,-28.58837851428586
,,1739209843.4218354,-45.120503652039325
,,1739209843.4218516,-38.13080360867914
,,1739209843.4218678,-45.120503652039325
,,1739209843.421884,-45.120503652039325
,,1739209843.4219005,-38.13080360867914
,,1739209843.4219165,-45.120503652039325
,,1739209843.4219327,-38.13080360867914
,,1739209843.421949,-45.120503652039325
,,1739209843.4219651,-38.13080360867914
,,1739209843.421981,-45.120503652039325
,,1739209843.4219975,-38.13080360867914
,,1739209843.4220135,-32.816014438256545
,,1739209843.4220295,-45.120503652039325
,,1739209843.422046,-32.816014438256545
,,1739209843.4220622,-45.120503652039325
,,1739209843.4220784,-33.981070128970906
,,1739209843.4220946,-31.141103565318915
,,1739209843.4221108,-45.120503652039325
,,1739209843.422127,-45.120503652039325
,,1739209843.4221432,-38.13080360867914
,,1739209843.4221594,-38.13080360867914
,,1739209843.4221754,-45.120503652039325
,,1739209843.4221916,-35.57807855764607
,,1739209843.4222078,-33.981070128970906
,,1739209843.422224,-38.13080360867914
,,1739209843.4222405,-38.13080360867914
,,1739209843.4222565,-38.13080360867914
,,1739209843.4222727,-38.13080360867914
,,1739209843.422289,-45.120503652039325
,,1739209843.422305,-45.120503652039325
,,1739209843.422321,-38.13080360867914
,,1739209843.4223375,-38.13080360867914
,,1739209843.4223535,-38.13080360867914
,,1739209843.4223697,-45.120503652039325
