CAN Message, 0x24:035c27119ba3980d,Timestamp,Amplitude
,,1739209832.3926823,-45.120503652039325
,,1739209832.3926923,-45.120503652039325
,,1739209832.3927026,-45.120503652039325
,,1739209832.3927126,-33.981070128970906
,,1739209832.3927226,-38.13080360867914
,,1739209832.3927329,-45.120503652039325
,,1739209832.3927429,-35.57807855764607
,,1739209832.392753,-33.981070128970906
,,1739209832.3927631,-45.120503652039325
,,1739209832.3927732,-33.981070128970906
,,1739209832.3927834,-25.82631439489636
,,1739209832.3927934,-21.67658091518819
,,1739209832.3928034,-31.141103565318915
,,1739209832.3928137,-38.13080360867914
,,1739209832.3928237,-38.13080360867914
,,1739209832.3928337,-26.487275050834725
,,1739209832.392844,-33.981070128970906
,,1739209832.392854,-38.13080360867914
,,1739209832.3928642,-38.13080360867914
,,1739209832.3928742,-31.141103565318915
,,1739209832.3928845,-45.120503652039325
,,1739209832.3928945,-38.13080360867914
,,1739209832.3929043,-38.13080360867914
,,1739209832.3929143,-30.49652367304973
,,1739209832.3929248,-45.120503652039325
,,1739209832.3929348,-33.981070128970906
,,1739209832.392945,-33.981070128970906
,,1739209832.392955,-32.816014438256545
,,1739209832.392965,-38.13080360867914
,,1739209832.392975,-45.120503652039325
,,1739209832.392985,-38.13080360867914
,,1739209832.3929954,-38.13080360867914
,,1739209832.3930056,-35.57807855764607
,,1739209832.3930156,-38.13080360867914
,,1739209832.393026,-18.598040242006057
,,1739209832.393036,-20.95409857865648
,,1739209832.393046,-38.13080360867914
,,1739209832.3930562,-33.981070128970906
,,1739209832.3930662,-24.589719217205094
,,1739209832.3930762,-11.773955983206877
,,1739209832.3930864,-12.565366523843956
,,1739209832.3930964,-24.589719217205094
,,1739209832.3931067,-38.13080360867914
,,1739209832.3931167,-31.141103565318915
,,1739209832.3931267,-38.13080360867914
,,1739209832.393137,-38.13080360867914
,,1739209832.393147,-32.816014438256545
,,1739209832.393157,-27.267205301931607
,,1739209832.3931673,-24.746238672633048
,,1739209832.3931773,-21.598678470925663
,,1739209832.3931875,-38.13080360867914
,,1739209832.3931975,-38.13080360867914
,,1739209832.3932076,-27.267205301931607
,,1739209832.3932178,-25.82631439489636
,,1739209832.3932278,-13.219989474447235
,,1739209832.3932378,-45.120503652039325
,,1739209832.393248,-38.13080360867914
,,1739209832.393258,-45.120503652039325
,,1739209832.3932683,-38.13080360867914
,,1739209832.3932784,-35.57807855764607
,,1739209832.3932884,-33.981070128970906
,,1739209832.3932986,-38.13080360867914
,,1739209832.3933086,-38.13080360867914
,,1739209832.393319,-45.120503652039325
,,1739209832.393329,-31.141103565318943
,,1739209832.393339,-35.57807855764607
,,1739209832.3933492,-38.13080360867914
,,1739209832.3933592,-38.13080360867914
,,1739209832.3933692,-28.21854285175415
,,1739209832.3933794,-28.992665084841946
,,1739209832.3933897,-38.13080360867914
,,1739209832.3933997,-45.120503652039325
,,1739209832.3934095,-38.13080360867914
,,1739209832.3934195,-38.13080360867914
,,1739209832.39343,-35.57807855764607
,,1739209832.39344,-33.981070128970906
,,1739209832.39345,-33.981070128970906
,,1739209832.3934605,-32.816014438256545
,,1739209832.3934703,-45.120503652039325
,,1739209832.3934803,-35.57807855764607
,,1739209832.3934906,-35.57807855764607
,,1739209832.3935006,-45.120503652039325
,,1739209832.3935108,-45.120503652039325
,,1739209832.3935208,-45.120503652039325
,,1739209832.3935308,-33.98107012897096
,,1739209832.393541,-45.120503652039325
,,1739209832.393551,-45.120503652039325
,,1739209832.3935611,-33.981070128970906
,,1739209832.3935714,-45.120503652039325
,,1739209832.3935814,-45.120503652039325
,,1739209832.3935916,-35.57807855764607
,,1739209832.3936017,-35.57807855764607
,,1739209832.3936117,-19.69224938244749
,,1739209832.393622,-33.981070128970906
,,1739209832.393632,-38.13080360867914
,,1739209832.393642,-33.981070128970906
,,1739209832.3936522,-45.120503652039325
,,1739209832.3936622,-45.120503652039325
,,1739209832.3936725,-38.13080360867914
,,1739209832.3936825,-38.13080360867914
,,1739209832.3936925,-45.120503652039325
,,1739209832.3937027,-45.120503652039325
,,1739209832.3937128,-26.0356534632528
,,1739209832.3937228,-33.981070128970906
,,1739209832.393733,-26.991370085610736
,,1739209832.393743,-29.438486411369333
,,1739209832.3937533,-38.13080360867914
,,1739209832.3937633,-33.981070128970906
,,1739209832.3937733,-33.981070128970906
,,1739209832.3937836,-38.13080360867914
,,1739209832.3937936,-35.57807855764607
,,1739209832.3938036,-45.120503652039325
,,1739209832.3938138,-27.8777449560314
,,1739209832.393824,-31.141103565318893
,,1739209832.393834,-45.120503652039325
,,1739209832.393844,-38.13080360867914
,,1739209832.393854,-31.141103565318893
,,1739209832.3938644,-38.13080360867914
,,1739209832.3938744,-45.120503652039325
,,1739209832.3938844,-38.13080360867914
,,1739209832.393895,-38.13080360867914
,,1739209832.3939047,-33.98107012897096
,,1739209832.393915,-33.981070128970906
,,1739209832.393925,-38.13080360867914
,,1739209832.393935,-31.141103565318915
,,1739209832.3939452,-21.598678470925663
,,1739209832.3939552,-20.88804491267121
,,1739209832.3939652,-33.981070128970906
,,1739209832.3939755,-45.120503652039325
,,1739209832.3939855,-27.267205301931607
,,1739209832.3939955,-14.457244398418911
,,1739209832.3940058,-11.608340198645871
,,1739209832.3940158,-31.141103565318943
,,1739209832.394026,-28.58837851428586
,,1739209832.394036,-32.816014438256545
,,1739209832.394046,-33.981070128970906
,,1739209832.3940563,-45.120503652039325
,,1739209832.3940663,-45.120503652039325
,,1739209832.3940763,-45.120503652039325
,,1739209832.3940866,-38.13080360867914
,,1739209832.3940966,-45.120503652039325
,,1739209832.3941069,-45.120503652039325
,,1739209832.3941169,-38.13080360867914
,,1739209832.394127,-38.13080360867914
,,1739209832.3941371,-45.120503652039325
,,1739209832.3941472,-35.57807855764607
,,1739209832.3941572,-38.13080360867914
,,1739209832.3941674,-32.816014438256545
,,1739209832.3941774,-45.120503652039325
,,1739209832.3941877,-25.826314394896364
,,1739209832.3941977,-26.99137008561072
,,1739209832.3942077,-38.13080360867914
,,1739209832.394218,-38.13080360867914
,,1739209832.394228,-38.13080360867914
,,1739209832.394238,-45.120503652039325
,,1739209832.3942482,-38.13080360867914
,,1739209832.3942585,-35.57807855764607
,,1739209832.3942685,-33.981070128970906
,,1739209832.3942783,-35.57807855764607
,,1739209832.3942883,-18.08758987085268
,,1739209832.3942988,-18.263086266016654
,,1739209832.3943088,-22.448786368009163
,,1739209832.3943188,-38.13080360867914
,,1739209832.394329,-45.120503652039325
,,1739209832.394339,-28.58837851428589
,,1739209832.394349,-38.13080360867914
,,1739209832.3943594,-32.816014438256545
,,1739209832.3943694,-38.13080360867914
,,1739209832.3943796,-45.120503652039325
,,1739209832.3943896,-24.74623867263306
,,1739209832.3943996,-26.99137008561072
,,1739209832.39441,-28.992665084841946
,,1739209832.39442,-45.120503652039325
,,1739209832.3944302,-33.981070128970906
,,1739209832.3944402,-32.816014438256545
,,1739209832.3944502,-33.981070128970906
,,1739209832.3944604,-45.120503652039325
,,1739209832.3944705,-25.07728991421287
,,1739209832.3944805,-38.13080360867914
,,1739209832.3944907,-38.13080360867914
,,1739209832.3945007,-45.120503652039325
,,1739209832.394511,-33.981070128970906
,,1739209832.394521,-38.13080360867914
,,1739209832.394531,-35.57807855764607
,,1739209832.3945413,-35.57807855764607
,,1739209832.3945513,-38.13080360867914
,,1739209832.3945613,-38.13080360867914
,,1739209832.3945715,-45.120503652039325
,,1739209832.3945816,-12.056253376532416
,,1739209832.3945918,-23.273589343863303
,,1739209832.3946018,-38.13080360867914
,,1739209832.3946118,-32.816014438256545
,,1739209832.394622,-35.57807855764607
,,1739209832.394632,-33.981070128970906
,,1739209832.394642,-45.120503652039325
,,1739209832.3946524,-45.120503652039325
,,1739209832.3946624,-45.120503652039325
,,1739209832.3946726,-31.141103565318915
,,1739209832.3946826,-33.981070128970906
,,1739209832.394693,-38.13080360867914
,,1739209832.394703,-45.120503652039325
,,1739209832.394713,-38.13080360867914
,,1739209832.394723,-32.816014438256545
,,1739209832.3947332,-38.13080360867914
,,1739209832.3947432,-45.120503652039325
,,1739209832.3947537,-28.992665084841946
,,1739209832.3947637,-31.141103565318915
,,1739209832.3947735,-33.981070128970906
,,1739209832.3947835,-38.13080360867914
,,1739209832.3947935,-38.13080360867914
,,1739209832.3948038,-45.120503652039325
,,1739209832.394814,-45.120503652039325
,,1739209832.394824,-26.0356534632528
,,1739209832.3948345,-45.120503652039325
,,1739209832.3948443,-38.13080360867914
,,1739209832.3948543,-38.13080360867914
,,1739209832.3948646,-33.981070128970906
,,1739209832.3948746,-30.49652367304976
,,1739209832.3948846,-28.58837851428589
,,1739209832.3948948,-38.13080360867914
,,1739209832.3949049,-33.981070128970906
,,1739209832.394915,-26.487275050834715
,,1739209832.394925,-25.25278630937684
,,1739209832.3949351,-33.981070128970906
,,1739209832.3949454,-45.120503652039325
,,1739209832.3949554,-45.120503652039325
,,1739209832.3949654,-38.13080360867914
,,1739209832.3949757,-35.57807855764607
,,1739209832.3949857,-45.120503652039325
,,1739209832.394996,-45.120503652039325
,,1739209832.395006,-38.13080360867914
,,1739209832.395016,-38.13080360867914
,,1739209832.3950262,-45.120503652039325
,,1739209832.3950362,-31.141103565318915
,,1739209832.3950462,-25.82631439489636
,,1739209832.3950565,-38.13080360867914
,,1739209832.3950665,-38.13080360867914
,,1739209832.3950768,-38.13080360867914
,,1739209832.3950868,-45.120503652039325
,,1739209832.3950968,-45.120503652039325
,,1739209832.395107,-45.120503652039325
,,1739209832.395117,-45.120503652039325
,,1739209832.395127,-45.120503652039325
,,1739209832.3951373,-45.120503652039325
,,1739209832.395147,-45.120503652039325
,,1739209832.3951576,-33.981070128970906
,,1739209832.3951676,-31.141103565318915
,,1739209832.3951776,-45.120503652039325
,,1739209832.395188,-35.57807855764607
,,1739209832.395198,-28.992665084841946
,,1739209832.395208,-27.87774495603143
,,1739209832.395218,-45.120503652039325
,,1739209832.395228,-45.120503652039325
,,1739209832.3952384,-45.120503652039325
,,1739209832.3952484,-26.487275050834715
,,1739209832.3952584,-17.788531000973595
,,1739209832.395269,-24.15140352195873
,,1739209832.3952787,-38.13080360867914
,,1739209832.3952887,-38.13080360867914
,,1739209832.395299,-38.13080360867914
,,1739209832.395309,-45.120503652039325
,,1739209832.395319,-45.120503652039325
,,1739209832.3953292,-35.57807855764607
,,1739209832.3953393,-35.57807855764607
,,1739209832.3953495,-45.120503652039325
,,1739209832.3953595,-38.13080360867914
,,1739209832.3953695,-45.120503652039325
,,1739209832.3953798,-45.120503652039325
,,1739209832.3953898,-26.99137008561072
,,1739209832.3953998,-22.44878636800916
,,1739209832.39541,-20.165060276574795
,,1739209832.39542,-33.981070128970906
,,1739209832.3954303,-38.13080360867914
,,1739209832.3954403,-38.13080360867914
,,1739209832.3954504,-45.120503652039325
,,1739209832.3954606,-45.120503652039325
,,1739209832.3954706,-45.120503652039325
,,1739209832.3954806,-45.120503652039325
,,1739209832.395491,-45.120503652039325
,,1739209832.395501,-32.816014438256545
,,1739209832.3955112,-45.120503652039325
,,1739209832.3955212,-45.120503652039325
,,1739209832.3955312,-25.826314394896357
,,1739209832.3955414,-32.816014438256545
,,1739209832.3955514,-45.120503652039325
,,1739209832.3955617,-38.13080360867914
,,1739209832.3955717,-31.141103565318893
,,1739209832.3955815,-45.120503652039325
,,1739209832.395592,-25.82631439489636
,,1739209832.395602,-20.16506027657481
,,1739209832.395612,-33.981070128970906
,,1739209832.3956225,-31.141103565318915
,,1739209832.3956325,-45.120503652039325
,,1739209832.3956425,-38.13080360867914
,,1739209832.3956523,-30.49652367304973
,,1739209832.3956623,-32.816014438256545
,,1739209832.3956728,-38.13080360867914
,,1739209832.3956828,-25.62660358559016
,,1739209832.3956928,-14.457244398418911
,,1739209832.395703,-13.9378563911445
,,1739209832.395713,-25.62660358559016
,,1739209832.395723,-38.13080360867914
,,1739209832.3957334,-38.13080360867914
,,1739209832.3957434,-17.85323156177357
,,1739209832.3957536,-33.981070128970906
,,1739209832.3957636,-38.13080360867914
,,1739209832.3957736,-45.120503652039325
,,1739209832.395784,-38.13080360867914
,,1739209832.395794,-38.13080360867914
,,1739209832.395804,-38.13080360867914
,,1739209832.3958142,-45.120503652039325
,,1739209832.3958242,-45.120503652039325
,,1739209832.3958344,-38.13080360867914
,,1739209832.3958445,-45.120503652039325
,,1739209832.3958545,-32.816014438256545
,,1739209832.3958647,-31.141103565318915
,,1739209832.3958747,-27.267205301931607
,,1739209832.3958848,-17.245898906855142
,,1739209832.395895,-9.9287890138227
,,1739209832.395905,-25.82631439489636
,,1739209832.3959153,-45.120503652039325
,,1739209832.3959253,-45.120503652039325
,,1739209832.3959353,-18.636903542229977
,,1739209832.3959455,-26.991370085610736
,,1739209832.3959556,-45.120503652039325
,,1739209832.3959656,-38.13080360867914
,,1739209832.3959758,-25.62660358559016
,,1739209832.3959858,-9.871352176640624
,,1739209832.395996,-15.934958346536558
,,1739209832.396006,-26.99137008561072
,,1739209832.396016,-35.57807855764607
,,1739209832.3960264,-38.13080360867914
,,1739209832.3960364,-38.13080360867914
,,1739209832.3960464,-38.13080360867914
,,1739209832.396057,-38.13080360867914
,,1739209832.396067,-32.81601443825658
,,1739209832.396077,-38.13080360867914
,,1739209832.396087,-38.13080360867914
,,1739209832.396097,-45.120503652039325
,,1739209832.3961072,-31.141103565318915
,,1739209832.3961172,-45.120503652039325
,,1739209832.3961272,-28.992665084841946
,,1739209832.3961377,-25.82631439489636
,,1739209832.3961475,-45.120503652039325
,,1739209832.3961575,-45.120503652039325
,,1739209832.3961678,-38.13080360867914
,,1739209832.3961778,-38.13080360867914
,,1739209832.396188,-33.981070128970906
,,1739209832.396198,-45.120503652039325
,,1739209832.396208,-45.120503652039325
,,1739209832.3962183,-45.120503652039325
,,1739209832.3962283,-28.992665084841946
,,1739209832.3962386,-38.13080360867914
,,1739209832.3962486,-33.981070128970906
,,1739209832.3962586,-30.49652367304973
,,1739209832.3962688,-33.981070128970906
,,1739209832.3962789,-31.141103565318943
,,1739209832.3962889,-32.816014438256545
,,1739209832.3962991,-38.13080360867914
,,1739209832.3963091,-45.120503652039325
,,1739209832.3963194,-35.57807855764607
,,1739209832.3963294,-38.13080360867914
,,1739209832.3963394,-45.120503652039325
,,1739209832.3963497,-22.84163660590256
,,1739209832.3963597,-33.981070128970906
,,1739209832.3963697,-22.54371790334745
,,1739209832.39638,-22.54371790334745
,,1739209832.39639,-45.120503652039325
,,1739209832.3964002,-38.13080360867914
,,1739209832.3964102,-45.120503652039325
,,1739209832.3964202,-38.13080360867914
,,1739209832.3964305,-38.13080360867914
,,1739209832.3964405,-38.13080360867914
,,1739209832.3964503,-45.120503652039325
,,1739209832.3964608,-31.141103565318915
,,1739209832.3964708,-13.743798279671744
,,1739209832.396481,-22.002965041481744
,,1739209832.396491,-31.141103565318915
,,1739209832.396501,-32.816014438256545
,,1739209832.3965113,-29.438486411369347
,,1739209832.396521,-35.57807855764607
,,1739209832.396531,-45.120503652039325
,,1739209832.3965416,-45.120503652039325
,,1739209832.3965516,-45.120503652039325
,,1739209832.3965616,-32.816014438256545
,,1739209832.396572,-33.981070128970906
,,1739209832.396582,-38.13080360867914
,,1739209832.396592,-33.981070128970906
,,1739209832.3966022,-30.49652367304973
,,1739209832.3966122,-38.13080360867914
,,1739209832.3966224,-38.13080360867914
,,1739209832.3966324,-35.57807855764607
,,1739209832.3966424,-35.57807855764607
,,1739209832.3966527,-38.13080360867914
,,1739209832.3966627,-38.13080360867914
,,1739209832.396673,-30.49652367304973
,,1739209832.396683,-33.981070128970906
,,1739209832.396693,-45.120503652039325
,,1739209832.3967032,-38.13080360867914
,,1739209832.3967133,-17.853231561773562
,,1739209832.3967233,-38.13080360867914
,,1739209832.3967335,-35.57807855764607
,,1739209832.3967435,-35.57807855764607
,,1739209832.3967538,-31.141103565318915
,,1739209832.3967638,-8.358141484406177
,,1739209832.3967738,-23.273589343863303
,,1739209832.396784,-45.120503652039325
,,1739209832.396794,-27.8777449560314
,,1739209832.396804,-33.981070128970906
,,1739209832.3968143,-33.981070128970906
,,1739209832.3968244,-35.57807855764607
,,1739209832.3968346,-38.13080360867914
,,1739209832.3968446,-29.438486411369333
,,1739209832.3968546,-24.589719217205094
,,1739209832.396865,-28.992665084841946
,,1739209832.396875,-38.13080360867914
,,1739209832.396885,-28.58837851428586
,,1739209832.3968952,-38.13080360867914
,,1739209832.3969052,-45.120503652039325
,,1739209832.3969154,-45.120503652039325
,,1739209832.3969254,-45.120503652039325
,,1739209832.3969357,-38.13080360867914
,,1739209832.3969457,-38.13080360867914
,,1739209832.3969555,-20.001670042250545
,,1739209832.3969655,-27.267205301931607
,,1739209832.396976,-38.13080360867914
,,1739209832.396986,-38.13080360867914
,,1739209832.3969965,-33.981070128970906
,,1739209832.3970065,-22.002965041481755
,,1739209832.3970163,-45.120503652039325
,,1739209832.3970263,-38.13080360867914
,,1739209832.3970366,-38.13080360867914
,,1739209832.3970466,-45.120503652039325
,,1739209832.3970568,-45.120503652039325
,,1739209832.3970668,-38.13080360867914
,,1739209832.397077,-28.58837851428586
,,1739209832.397087,-28.992665084841946
,,1739209832.397097,-13.310647844171989
,,1739209832.3971074,-9.527423542969164
,,1739209832.3971174,-29.438486411369357
,,1739209832.3971274,-26.99137008561072
,,1739209832.3971376,-32.816014438256545
,,1739209832.3971477,-20.4518274484982
,,1739209832.397158,-35.57807855764607
,,1739209832.397168,-45.120503652039325
,,1739209832.397178,-45.120503652039325
,,1739209832.3971882,-45.120503652039325
,,1739209832.3971982,-38.13080360867914
,,1739209832.3972082,-38.13080360867914
,,1739209832.3972185,-38.13080360867914
,,1739209832.3972285,-45.120503652039325
,,1739209832.3972387,-26.991370085610736
,,1739209832.3972487,-12.125430665034411
,,1739209832.3972588,-28.58837851428586
,,1739209832.397269,-38.13080360867914
,,1739209832.397279,-31.141103565318893
,,1739209832.397289,-25.82631439489636
,,1739209832.3972993,-23.506823629689546
,,1739209832.3973093,-32.816014438256545
,,1739209832.3973196,-33.981070128970906
,,1739209832.3973296,-25.62660358559016
,,1739209832.3973396,-13.977730686423431
,,1739209832.3973498,-11.097889827492487
,,1739209832.3973598,-28.218542851754165
,,1739209832.39737,-31.141103565318915
,,1739209832.39738,-38.13080360867914
,,1739209832.39739,-35.57807855764607
,,1739209832.3974004,-45.120503652039325
,,1739209832.3974104,-45.120503652039325
,,1739209832.3974204,-33.981070128970906
,,1739209832.397431,-32.816014438256545
,,1739209832.397441,-38.13080360867914
,,1739209832.3974507,-32.816014438256545
,,1739209832.397461,-45.120503652039325
,,1739209832.397471,-33.981070128970906
,,1739209832.3974812,-33.98107012897096
,,1739209832.3974912,-18.48349439814281
,,1739209832.3975012,-45.120503652039325
,,1739209832.3975115,-38.13080360867914
,,1739209832.3975215,-45.120503652039325
,,1739209832.3975315,-38.13080360867914
,,1739209832.3975418,-31.141103565318915
,,1739209832.3975518,-38.13080360867914
,,1739209832.397562,-32.816014438256545
,,1739209832.397572,-32.81601443825658
,,1739209832.397582,-18.299052888300974
,,1739209832.3975923,-16.306657084333562
,,1739209832.3976023,-35.57807855764607
,,1739209832.3976123,-33.981070128970906
,,1739209832.3976226,-45.120503652039325
,,1739209832.3976326,-22.74004262075133
,,1739209832.3976429,-38.13080360867914
,,1739209832.3976529,-35.57807855764607
,,1739209832.3976629,-38.13080360867914
,,1739209832.3976731,-45.120503652039325
,,1739209832.3976831,-45.120503652039325
,,1739209832.3976932,-33.981070128970906
,,1739209832.3977034,-33.981070128970906
,,1739209832.3977134,-38.13080360867914
,,1739209832.3977237,-33.981070128970906
,,1739209832.3977337,-25.07728991421287
,,1739209832.3977437,-45.120503652039325
,,1739209832.397754,-35.57807855764607
,,1739209832.397764,-45.120503652039325
,,1739209832.397774,-33.981070128970906
,,1739209832.3977842,-31.141103565318915
,,1739209832.3977942,-38.13080360867914
,,1739209832.3978045,-38.13080360867914
,,1739209832.3978145,-38.13080360867914
,,1739209832.3978243,-27.267205301931607
,,1739209832.3978348,-27.267205301931607
,,1739209832.3978448,-33.981070128970906
,,1739209832.3978546,-45.120503652039325
,,1739209832.397864,-45.120503652039325
,,1739209832.397874,-45.120503652039325
,,1739209832.3978834,-45.120503652039325
,,1739209832.3978932,-45.120503652039325
,,1739209832.397903,-29.438486411369347
,,1739209832.3979125,-45.120503652039325
,,1739209832.3979225,-45.120503652039325
,,1739209832.3979318,-35.57807855764607
,,1739209832.3979416,-33.981070128970906
,,1739209832.3979511,-45.120503652039325
,,1739209832.397961,-45.120503652039325
,,1739209832.397971,-38.13080360867914
,,1739209832.3979802,-25.62660358559016
,,1739209832.39799,-45.120503652039325
,,1739209832.3979995,-45.120503652039325
,,1739209832.3980093,-38.13080360867914
,,1739209832.398019,-33.981070128970906
,,1739209832.3980286,-38.13080360867914
,,1739209832.3980384,-38.13080360867914
,,1739209832.398048,-45.120503652039325
,,1739209832.3980577,-45.120503652039325
,,1739209832.3980672,-31.141103565318893
,,1739209832.398077,-33.981070128970906
