CAN Message, 0x77:a4cd9a0e4d17182a,Timestamp,Amplitude
,,1739209590.9634037,-38.13080360867914
,,1739209590.9634073,-33.981070128970906
,,1739209590.9634109,-33.981070128970906
,,1739209590.963415,-38.13080360867914
,,1739209590.9634182,-45.120503652039325
,,1739209590.963422,-38.13080360867914
,,1739209590.9634256,-38.13080360867914
,,1739209590.9634297,-45.120503652039325
,,1739209590.9634333,-45.120503652039325
,,1739209590.9634368,-38.13080360867914
,,1739209590.963441,-38.13080360867914
,,1739209590.9634442,-45.120503652039325
,,1739209590.963448,-38.13080360867914
,,1739209590.9634516,-33.981070128970906
,,1739209590.9634554,-38.13080360867914
,,1739209590.963459,-38.13080360867914
,,1739209590.9634628,-38.13080360867914
,,1739209590.9634664,-38.13080360867914
,,1739209590.9634702,-35.57807855764607
,,1739209590.9634738,-45.120503652039325
,,1739209590.9634776,-45.120503652039325
,,1739209590.9634812,-38.13080360867914
,,1739209590.963485,-45.120503652039325
,,1739209590.9634886,-45.120503652039325
,,1739209590.9634924,-45.120503652039325
,,1739209590.963496,-33.981070128970906
,,1739209590.9634998,-33.981070128970906
,,1739209590.9635034,-45.120503652039325
,,1739209590.9635072,-45.120503652039325
,,1739209590.9635108,-38.13080360867914
,,1739209590.9635146,-35.57807855764607
,,1739209590.963518,-45.120503652039325
,,1739209590.963522,-45.120503652039325
,,1739209590.9635255,-38.13080360867914
,,1739209590.963529,-38.13080360867914
,,1739209590.9635332,-38.13080360867914
,,1739209590.9635367,-38.13080360867914
,,1739209590.9635406,-45.120503652039325
,,1739209590.963544,-45.120503652039325
,,1739209590.963548,-38.13080360867914
,,1739209590.9635515,-45.120503652039325
,,1739209590.963555,-33.981070128970906
,,1739209590.963559,-31.141103565318915
,,1739209590.9635627,-45.120503652039325
,,1739209590.9635663,-45.120503652039325
,,1739209590.96357,-38.13080360867914
,,1739209590.9635737,-33.981070128970906
,,1739209590.9635775,-33.981070128970906
,,1739209590.963581,-45.120503652039325
,,1739209590.963585,-27.8777449560314
,,1739209590.9635885,-14.81450643237978
,,1739209590.9635923,-20.4518274484982
,,1739209590.963596,-26.991370085610736
,,1739209590.9635997,-45.120503652039325
,,1739209590.9636033,-38.13080360867914
,,1739209590.963607,-45.120503652039325
,,1739209590.9636106,-45.120503652039325
,,1739209590.9636145,-45.120503652039325
,,1739209590.963618,-33.981070128970906
,,1739209590.963622,-32.816014438256545
,,1739209590.9636254,-45.120503652039325
,,1739209590.9636292,-45.120503652039325
,,1739209590.963633,-38.13080360867914
,,1739209590.9636366,-45.120503652039325
,,1739209590.9636405,-33.981070128970906
,,1739209590.963644,-31.141103565318915
,,1739209590.9636478,-25.82631439489636
,,1739209590.9636514,-45.120503652039325
,,1739209590.9636552,-38.13080360867914
,,1739209590.9636588,-45.120503652039325
,,1739209590.9636626,-45.120503652039325
,,1739209590.9636662,-38.13080360867914
,,1739209590.96367,-45.120503652039325
,,1739209590.9636736,-38.13080360867914
,,1739209590.9636774,-27.267205301931607
,,1739209590.963681,-38.13080360867914
,,1739209590.9636848,-38.13080360867914
,,1739209590.9636884,-38.13080360867914
,,1739209590.9636922,-31.141103565318915
,,1739209590.9636958,-15.573255742248662
,,1739209590.9636996,-31.141103565318915
,,1739209590.9637032,-45.120503652039325
,,1739209590.963707,-30.49652367304976
,,1739209590.9637103,-38.13080360867914
,,1739209590.9637144,-45.120503652039325
,,1739209590.963718,-45.120503652039325
,,1739209590.9637218,-27.8777449560314
,,1739209590.963725,-35.57807855764607
,,1739209590.9637291,-38.13080360867914
,,1739209590.963733,-33.981070128970906
,,1739209590.9637363,-33.981070128970906
,,1739209590.9637403,-32.816014438256545
,,1739209590.963744,-45.120503652039325
,,1739209590.9637475,-45.120503652039325
,,1739209590.9637513,-33.98107012897096
,,1739209590.9637551,-38.13080360867914
,,1739209590.9637587,-38.13080360867914
,,1739209590.9637623,-33.981070128970906
,,1739209590.963766,-45.120503652039325
,,1739209590.96377,-45.120503652039325
,,1739209590.9637735,-38.13080360867914
,,1739209590.9637773,-38.13080360867914
,,1739209590.9637809,-32.81601443825658
,,1739209590.9637847,-19.497575007474538
,,1739209590.9637885,-38.13080360867914
,,1739209590.963792,-33.981070128970906
,,1739209590.9637957,-30.49652367304973
,,1739209590.9637997,-21.676580915188183
,,1739209590.963803,-8.74860943055167
,,1739209590.9638069,-27.8777449560314
,,1739209590.9638104,-28.58837851428586
,,1739209590.9638145,-33.981070128970906
,,1739209590.9638178,-38.13080360867914
,,1739209590.9638216,-45.120503652039325
,,1739209590.9638252,-26.991370085610736
,,1739209590.963829,-26.991370085610736
,,1739209590.9638329,-38.13080360867914
,,1739209590.9638364,-21.522148828640407
,,1739209590.9638402,-28.992665084841946
,,1739209590.9638438,-33.981070128970906
,,1739209590.9638476,-45.120503652039325
,,1739209590.9638512,-32.816014438256545
,,1739209590.963855,-31.141103565318943
,,1739209590.9638586,-38.13080360867914
,,1739209590.9638624,-32.816014438256545
,,1739209590.963866,-45.120503652039325
,,1739209590.9638698,-38.13080360867914
,,1739209590.9638734,-25.077289914212862
,,1739209590.9638772,-28.992665084841946
,,1739209590.9638808,-45.120503652039325
,,1739209590.9638846,-30.49652367304973
,,1739209590.9638882,-31.141103565318915
,,1739209590.963892,-45.120503652039325
,,1739209590.9638956,-38.13080360867914
,,1739209590.9638994,-33.981070128970906
,,1739209590.963903,-45.120503652039325
,,1739209590.9639068,-38.13080360867914
,,1739209590.9639103,-45.120503652039325
,,1739209590.9639142,-25.077289914212862
,,1739209590.9639175,-25.826314394896357
,,1739209590.9639215,-45.120503652039325
,,1739209590.9639251,-35.57807855764607
,,1739209590.963929,-35.57807855764607
,,1739209590.9639328,-38.13080360867914
,,1739209590.9639363,-45.120503652039325
,,1739209590.96394,-45.120503652039325
,,1739209590.9639435,-45.120503652039325
,,1739209590.9639475,-45.120503652039325
,,1739209590.963951,-45.120503652039325
,,1739209590.963955,-45.120503652039325
,,1739209590.9639585,-38.13080360867914
,,1739209590.9639623,-28.992665084841967
,,1739209590.963966,-45.120503652039325
,,1739209590.9639697,-33.981070128970906
,,1739209590.9639733,-38.13080360867914
,,1739209590.963977,-25.82631439489636
,,1739209590.963981,-12.142898541047952
,,1739209590.9639845,-45.120503652039325
,,1739209590.963988,-32.816014438256545
,,1739209590.963992,-25.62660358559016
,,1739209590.9639957,-38.13080360867914
,,1739209590.9639993,-38.13080360867914
,,1739209590.9640028,-45.120503652039325
,,1739209590.964007,-45.120503652039325
,,1739209590.9640102,-35.57807855764607
,,1739209590.964014,-38.13080360867914
,,1739209590.9640176,-45.120503652039325
,,1739209590.9640214,-45.120503652039325
,,1739209590.964025,-38.13080360867914
,,1739209590.9640288,-45.120503652039325
,,1739209590.9640326,-45.120503652039325
,,1739209590.9640362,-38.13080360867914
,,1739209590.96404,-45.120503652039325
,,1739209590.9640436,-38.13080360867914
,,1739209590.9640474,-45.120503652039325
,,1739209590.964051,-30.49652367304976
,,1739209590.9640548,-38.13080360867914
,,1739209590.9640584,-33.981070128970906
,,1739209590.9640622,-38.13080360867914
,,1739209590.9640658,-38.13080360867914
,,1739209590.9640696,-24.151403521958727
,,1739209590.9640732,-33.981070128970906
,,1739209590.964077,-45.120503652039325
,,1739209590.9640806,-29.438486411369333
,,1739209590.9640844,-19.40341533395241
,,1739209590.964088,-13.46212740513801
,,1739209590.9640918,-29.438486411369333
,,1739209590.9640954,-38.13080360867914
,,1739209590.9640992,-38.13080360867914
,,1739209590.9641027,-24.15140352195873
,,1739209590.9641066,-30.49652367304973
,,1739209590.96411,-33.981070128970906
,,1739209590.964114,-38.13080360867914
,,1739209590.9641175,-45.120503652039325
,,1739209590.964121,-32.816014438256545
,,1739209590.964125,-23.506823629689546
,,1739209590.9641287,-33.981070128970906
,,1739209590.9641323,-45.120503652039325
,,1739209590.964136,-38.13080360867914
,,1739209590.96414,-33.981070128970906
,,1739209590.9641435,-38.13080360867914
,,1739209590.964147,-38.13080360867914
,,1739209590.964151,-38.13080360867914
,,1739209590.9641547,-28.58837851428586
,,1739209590.9641583,-23.38864096791655
,,1739209590.964162,-38.13080360867914
,,1739209590.9641657,-38.13080360867914
,,1739209590.9641695,-31.141103565318915
,,1739209590.964173,-33.98107012897096
,,1739209590.964177,-45.120503652039325
,,1739209590.9641805,-45.120503652039325
,,1739209590.9641843,-38.13080360867914
,,1739209590.964188,-45.120503652039325
,,1739209590.9641917,-45.120503652039325
,,1739209590.9641953,-45.120503652039325
,,1739209590.964199,-38.13080360867914
,,1739209590.9642026,-45.120503652039325
,,1739209590.9642065,-38.13080360867914
,,1739209590.96421,-45.120503652039325
,,1739209590.9642138,-38.13080360867914
,,1739209590.9642174,-45.120503652039325
,,1739209590.9642212,-38.13080360867914
,,1739209590.9642248,-45.120503652039325
,,1739209590.9642286,-10.519045477121791
,,1739209590.9642324,-26.487275050834725
,,1739209590.964236,-38.13080360867914
,,1739209590.9642398,-38.13080360867914
,,1739209590.9642434,-38.13080360867914
,,1739209590.9642472,-38.13080360867914
,,1739209590.9642508,-45.120503652039325
,,1739209590.9642546,-45.120503652039325
,,1739209590.9642582,-45.120503652039325
,,1739209590.964262,-35.57807855764607
,,1739209590.9642656,-38.13080360867914
,,1739209590.9642694,-45.120503652039325
,,1739209590.964273,-38.13080360867914
,,1739209590.9642768,-45.120503652039325
,,1739209590.9642804,-17.600019173844906
,,1739209590.9642842,-25.82631439489636
,,1739209590.9642878,-45.120503652039325
,,1739209590.9642916,-28.992665084841967
,,1739209590.9642951,-26.991370085610736
,,1739209590.964299,-9.590173490014893
,,1739209590.9643023,-18.676117757360917
,,1739209590.9643064,-25.826314394896357
,,1739209590.96431,-45.120503652039325
,,1739209590.9643135,-38.13080360867914
,,1739209590.964317,-33.981070128970906
,,1739209590.9643211,-28.992665084841946
,,1739209590.9643247,-33.981070128970906
,,1739209590.9643283,-45.120503652039325
,,1739209590.9643323,-38.13080360867914
,,1739209590.964336,-23.38864096791655
,,1739209590.9643395,-45.120503652039325
,,1739209590.9643433,-38.13080360867914
,,1739209590.9643471,-45.120503652039325
,,1739209590.9643507,-24.29264994887477
,,1739209590.9643545,-28.21854285175415
,,1739209590.964358,-45.120503652039325
,,1739209590.964362,-33.981070128970906
,,1739209590.9643655,-33.98107012897096
,,1739209590.9643693,-22.17584139042336
,,1739209590.9643729,-21.522148828640407
,,1739209590.9643767,-38.13080360867914
,,1739209590.9643805,-38.13080360867914
,,1739209590.964384,-38.13080360867914
,,1739209590.9643877,-38.13080360867914
,,1739209590.9643917,-38.13080360867914
,,1739209590.964395,-45.120503652039325
,,1739209590.9643989,-45.120503652039325
,,1739209590.9644024,-38.13080360867914
,,1739209590.9644065,-45.120503652039325
,,1739209590.9644098,-38.13080360867914
,,1739209590.9644136,-45.120503652039325
,,1739209590.9644172,-38.13080360867914
,,1739209590.964421,-38.13080360867914
,,1739209590.9644246,-22.002965041481755
,,1739209590.9644284,-32.816014438256545
,,1739209590.9644322,-45.120503652039325
,,1739209590.9644358,-45.120503652039325
,,1739209590.9644396,-23.50682362968953
,,1739209590.9644432,-26.991370085610736
,,1739209590.964447,-45.120503652039325
,,1739209590.9644506,-38.13080360867914
,,1739209590.9644544,-31.141103565318915
,,1739209590.964458,-17.50874552048197
,,1739209590.9644618,-17.75653862927286
,,1739209590.9644654,-31.141103565318915
,,1739209590.9644692,-32.816014438256545
,,1739209590.9644728,-45.120503652039325
,,1739209590.9644766,-35.57807855764607
,,1739209590.9644802,-38.13080360867914
,,1739209590.964484,-38.13080360867914
,,1739209590.9644876,-45.120503652039325
,,1739209590.9644914,-27.267205301931607
,,1739209590.964495,-18.087589870852675
,,1739209590.9644988,-35.57807855764607
,,1739209590.9645023,-29.438486411369333
,,1739209590.964506,-45.120503652039325
,,1739209590.9645095,-35.57807855764607
,,1739209590.9645135,-45.120503652039325
,,1739209590.964517,-45.120503652039325
,,1739209590.964521,-38.13080360867914
,,1739209590.9645245,-29.438486411369333
,,1739209590.9645283,-22.74004262075133
,,1739209590.964532,-24.15140352195873
,,1739209590.9645357,-31.141103565318893
,,1739209590.9645395,-45.120503652039325
,,1739209590.964543,-45.120503652039325
,,1739209590.964547,-38.13080360867914
,,1739209590.9645505,-45.120503652039325
,,1739209590.9645543,-38.13080360867914
,,1739209590.964558,-38.13080360867914
,,1739209590.9645617,-38.13080360867914
,,1739209590.9645653,-20.00167004225055
,,1739209590.964569,-38.13080360867914
,,1739209590.964573,-45.120503652039325
,,1739209590.9645765,-45.120503652039325
,,1739209590.96458,-32.816014438256545
,,1739209590.964584,-35.57807855764607
,,1739209590.9645877,-45.120503652039325
,,1739209590.9645913,-38.13080360867914
,,1739209590.9645948,-27.267205301931607
,,1739209590.964599,-19.642756598161057
