CAN Message, 0x98:000037e184a81b13,Timestamp,Amplitude
,,1739209827.057454,-45.120503652039325
,,1739209827.0574622,-38.13080360867914
,,1739209827.0574706,-35.57807855764607
,,1739209827.057479,-38.13080360867914
,,1739209827.0574872,-45.120503652039325
,,1739209827.0574958,-45.120503652039325
,,1739209827.0575042,-38.13080360867914
,,1739209827.0575123,-30.49652367304973
,,1739209827.0575209,-33.981070128970906
,,1739209827.0575292,-38.13080360867914
,,1739209827.0575378,-38.13080360867914
,,1739209827.057546,-45.120503652039325
,,1739209827.0575545,-45.120503652039325
,,1739209827.0575628,-38.13080360867914
,,1739209827.0575712,-38.13080360867914
,,1739209827.0575798,-30.49652367304976
,,1739209827.057588,-45.120503652039325
,,1739209827.0575964,-31.141103565318915
,,1739209827.0576048,-35.57807855764607
,,1739209827.0576131,-38.13080360867914
,,1739209827.0576217,-45.120503652039325
,,1739209827.05763,-45.120503652039325
,,1739209827.0576384,-27.8777449560314
,,1739209827.0576468,-38.13080360867914
,,1739209827.057655,-45.120503652039325
,,1739209827.0576637,-32.816014438256545
,,1739209827.057672,-38.13080360867914
,,1739209827.0576804,-45.120503652039325
,,1739209827.0576887,-45.120503652039325
,,1739209827.057697,-38.13080360867914
,,1739209827.0577056,-45.120503652039325
,,1739209827.057714,-25.62660358559016
,,1739209827.0577223,-26.487275050834715
,,1739209827.057731,-45.120503652039325
,,1739209827.057739,-38.13080360867914
,,1739209827.0577476,-38.13080360867914
,,1739209827.057756,-45.120503652039325
,,1739209827.0577643,-45.120503652039325
,,1739209827.0577726,-45.120503652039325
,,1739209827.057781,-38.13080360867914
,,1739209827.0577896,-38.13080360867914
,,1739209827.057798,-45.120503652039325
,,1739209827.0578065,-45.120503652039325
,,1739209827.0578146,-31.141103565318915
,,1739209827.057823,-38.13080360867914
,,1739209827.0578315,-28.992665084841946
,,1739209827.05784,-33.981070128970906
,,1739209827.0578482,-45.120503652039325
,,1739209827.0578566,-38.13080360867914
,,1739209827.057865,-38.13080360867914
,,1739209827.0578735,-14.96271608814888
,,1739209827.0578818,-21.676580915188183
,,1739209827.0578902,-33.981070128970906
,,1739209827.0578983,-35.57807855764607
,,1739209827.0579069,-32.816014438256545
,,1739209827.0579154,-45.120503652039325
,,1739209827.0579238,-45.120503652039325
,,1739209827.057932,-33.981070128970906
,,1739209827.0579405,-35.57807855764607
,,1739209827.0579488,-45.120503652039325
,,1739209827.0579574,-45.120503652039325
,,1739209827.0579658,-33.981070128970906
,,1739209827.057974,-38.13080360867914
,,1739209827.0579824,-45.120503652039325
,,1739209827.0579908,-45.120503652039325
,,1739209827.0579994,-45.120503652039325
,,1739209827.0580077,-45.120503652039325
,,1739209827.058016,-45.120503652039325
,,1739209827.0580244,-45.120503652039325
,,1739209827.0580328,-45.120503652039325
,,1739209827.058041,-45.120503652039325
,,1739209827.0580497,-45.120503652039325
,,1739209827.058058,-33.98107012897096
,,1739209827.0580664,-45.120503652039325
,,1739209827.0580747,-28.992665084841967
,,1739209827.0580833,-45.120503652039325
,,1739209827.0580916,-38.13080360867914
,,1739209827.0581,-38.13080360867914
,,1739209827.0581083,-31.141103565318915
,,1739209827.058117,-21.676580915188183
,,1739209827.0581253,-31.14110356531892
,,1739209827.0581336,-38.13080360867914
,,1739209827.058142,-32.816014438256545
,,1739209827.0581503,-45.120503652039325
,,1739209827.0581586,-38.13080360867914
,,1739209827.0581672,-38.13080360867914
,,1739209827.0581756,-38.13080360867914
,,1739209827.058184,-33.981070128970906
,,1739209827.0581925,-30.49652367304973
,,1739209827.0582006,-29.438486411369357
,,1739209827.0582092,-38.13080360867914
,,1739209827.0582175,-38.13080360867914
,,1739209827.058226,-38.13080360867914
,,1739209827.0582342,-45.120503652039325
,,1739209827.0582426,-32.816014438256545
,,1739209827.0582511,-38.13080360867914
,,1739209827.0582595,-28.992665084841946
,,1739209827.0582678,-29.438486411369357
,,1739209827.0582762,-9.698475827699012
,,1739209827.0582843,-15.440346512102872
,,1739209827.058293,-28.58837851428589
,,1739209827.0583014,-35.57807855764607
,,1739209827.0583098,-45.120503652039325
,,1739209827.058318,-38.13080360867914
,,1739209827.0583265,-45.120503652039325
,,1739209827.058335,-45.120503652039325
,,1739209827.0583434,-45.120503652039325
,,1739209827.0583518,-45.120503652039325
,,1739209827.05836,-28.58837851428586
,,1739209827.0583684,-38.13080360867914
,,1739209827.058377,-38.13080360867914
,,1739209827.0583854,-45.120503652039325
,,1739209827.0583937,-45.120503652039325
,,1739209827.058402,-31.141103565318915
,,1739209827.0584104,-35.57807855764607
,,1739209827.058419,-45.120503652039325
,,1739209827.058427,-33.981070128970906
,,1739209827.0584357,-31.141103565318915
,,1739209827.058444,-35.57807855764607
,,1739209827.0584524,-38.13080360867914
,,1739209827.058461,-38.13080360867914
,,1739209827.0584693,-33.981070128970906
,,1739209827.0584776,-29.438486411369333
,,1739209827.058486,-38.13080360867914
,,1739209827.0584943,-45.120503652039325
,,1739209827.058503,-45.120503652039325
,,1739209827.0585113,-38.13080360867914
,,1739209827.0585196,-14.368685105852371
,,1739209827.058528,-35.57807855764607
,,1739209827.0585363,-24.15140352195873
,,1739209827.0585449,-38.13080360867914
,,1739209827.0585532,-38.13080360867914
,,1739209827.0585616,-38.13080360867914
,,1739209827.05857,-38.13080360867914
,,1739209827.0585785,-45.120503652039325
,,1739209827.0585868,-45.120503652039325
,,1739209827.0585952,-38.13080360867914
,,1739209827.0586035,-35.57807855764607
,,1739209827.058612,-38.13080360867914
,,1739209827.0586202,-33.981070128970906
,,1739209827.0586288,-38.13080360867914
,,1739209827.0586371,-32.816014438256545
,,1739209827.0586455,-38.13080360867914
,,1739209827.0586538,-45.120503652039325
,,1739209827.0586622,-33.981070128970906
,,1739209827.0586708,-28.58837851428586
,,1739209827.058679,-45.120503652039325
,,1739209827.0586874,-38.13080360867914
,,1739209827.0586958,-38.13080360867914
,,1739209827.058704,-29.438486411369347
,,1739209827.0587127,-33.981070128970906
,,1739209827.058721,-33.981070128970906
,,1739209827.0587294,-33.981070128970906
,,1739209827.0587378,-28.992665084841946
,,1739209827.058746,-38.13080360867914
,,1739209827.0587547,-45.120503652039325
,,1739209827.058763,-38.13080360867914
,,1739209827.0587714,-30.49652367304973
,,1739209827.0587797,-45.120503652039325
,,1739209827.058788,-38.13080360867914
,,1739209827.0587966,-26.99137008561072
,,1739209827.058805,-15.851936562542368
,,1739209827.058813,-45.120503652039325
,,1739209827.0588217,-38.13080360867914
,,1739209827.0588305,-45.120503652039325
,,1739209827.0588386,-35.57807855764607
,,1739209827.058847,-38.13080360867914
,,1739209827.0588553,-38.13080360867914
,,1739209827.0588636,-38.13080360867914
,,1739209827.0588722,-45.120503652039325
,,1739209827.0588806,-17.788531000973595
,,1739209827.058889,-30.49652367304973
,,1739209827.0588973,-45.120503652039325
,,1739209827.0589056,-31.141103565318915
,,1739209827.0589142,-35.57807855764607
,,1739209827.0589223,-35.57807855764607
,,1739209827.0589309,-32.816014438256545
,,1739209827.0589392,-31.141103565318943
,,1739209827.0589476,-38.13080360867914
,,1739209827.058956,-32.81601443825658
,,1739209827.0589645,-9.46556735335067
,,1739209827.0589728,-38.13080360867914
,,1739209827.0589812,-38.13080360867914
,,1739209827.0589895,-38.13080360867914
,,1739209827.058998,-38.13080360867914
,,1739209827.0590065,-33.981070128970906
,,1739209827.0590148,-32.816014438256545
,,1739209827.0590231,-38.13080360867914
,,1739209827.0590315,-38.13080360867914
,,1739209827.05904,-45.120503652039325
,,1739209827.0590484,-38.13080360867914
,,1739209827.0590568,-38.13080360867914
,,1739209827.059065,-45.120503652039325
,,1739209827.0590734,-23.506823629689546
,,1739209827.059082,-26.99137008561072
,,1739209827.0590904,-45.120503652039325
,,1739209827.0590987,-45.120503652039325
,,1739209827.059107,-45.120503652039325
,,1739209827.0591154,-45.120503652039325
,,1739209827.059124,-45.120503652039325
,,1739209827.0591323,-45.120503652039325
,,1739209827.0591407,-28.992665084841946
,,1739209827.059149,-31.141103565318915
,,1739209827.0591574,-45.120503652039325
,,1739209827.059166,-45.120503652039325
,,1739209827.0591743,-35.57807855764607
,,1739209827.0591826,-38.13080360867914
,,1739209827.059191,-33.981070128970906
,,1739209827.059199,-25.077289914212862
,,1739209827.059208,-15.57325574224866
,,1739209827.0592165,-33.981070128970906
,,1739209827.0592246,-45.120503652039325
,,1739209827.059233,-32.816014438256545
,,1739209827.0592413,-23.38864096791655
,,1739209827.05925,-31.141103565318943
,,1739209827.0592582,-35.57807855764607
,,1739209827.0592666,-33.98107012897096
,,1739209827.059275,-23.506823629689546
,,1739209827.0592833,-11.5316416079806
,,1739209827.0592918,-14.368685105852377
,,1739209827.0593002,-24.589719217205094
,,1739209827.0593083,-33.981070128970906
,,1739209827.0593169,-26.991370085610736
,,1739209827.0593252,-45.120503652039325
,,1739209827.0593338,-45.120503652039325
,,1739209827.059342,-32.816014438256545
,,1739209827.0593505,-24.29264994887477
,,1739209827.0593588,-38.13080360867914
,,1739209827.0593672,-38.13080360867914
,,1739209827.0593758,-35.57807855764607
,,1739209827.059384,-32.816014438256545
,,1739209827.0593925,-45.120503652039325
,,1739209827.0594008,-38.13080360867914
,,1739209827.0594091,-38.13080360867914
,,1739209827.0594175,-45.120503652039325
,,1739209827.059426,-45.120503652039325
,,1739209827.0594344,-45.120503652039325
,,1739209827.0594428,-38.13080360867914
,,1739209827.059451,-28.21854285175415
,,1739209827.0594597,-45.120503652039325
,,1739209827.059468,-45.120503652039325
,,1739209827.0594764,-38.13080360867914
,,1739209827.0594847,-23.16150712794696
,,1739209827.059493,-45.120503652039325
,,1739209827.0595016,-38.13080360867914
,,1739209827.05951,-31.141103565318915
,,1739209827.0595183,-26.99137008561072
,,1739209827.0595267,-12.05625337653242
,,1739209827.059535,-21.676580915188183
,,1739209827.0595436,-38.13080360867914
,,1739209827.059552,-33.98107012897096
,,1739209827.0595603,-38.13080360867914
,,1739209827.0595686,-38.13080360867914
,,1739209827.059577,-45.120503652039325
,,1739209827.0595856,-31.141103565318915
,,1739209827.059594,-35.57807855764607
,,1739209827.0596025,-38.13080360867914
,,1739209827.0596106,-45.120503652039325
,,1739209827.059619,-45.120503652039325
,,1739209827.0596275,-35.57807855764607
,,1739209827.059636,-35.57807855764607
,,1739209827.0596442,-38.13080360867914
,,1739209827.0596526,-45.120503652039325
,,1739209827.059661,-33.981070128970906
,,1739209827.0596695,-45.120503652039325
