CAN Message, 0x1a7:000044f0c767f027,Timestamp,Amplitude
,,1739209893.6801803,-32.816014438256545
,,1739209893.6801846,-38.13080360867914
,,1739209893.680189,-38.13080360867914
,,1739209893.6801932,-38.13080360867914
,,1739209893.6801977,-38.13080360867914
,,1739209893.6802018,-38.13080360867914
,,1739209893.680206,-38.13080360867914
,,1739209893.6802104,-35.57807855764607
,,1739209893.6802146,-38.13080360867914
,,1739209893.6802192,-35.57807855764607
,,1739209893.6802237,-45.120503652039325
,,1739209893.6802278,-45.120503652039325
,,1739209893.680232,-38.13080360867914
,,1739209893.6802363,-38.13080360867914
,,1739209893.6802406,-45.120503652039325
,,1739209893.680245,-45.120503652039325
,,1739209893.6802492,-38.13080360867914
,,1739209893.6802535,-38.13080360867914
,,1739209893.680258,-45.120503652039325
,,1739209893.6802623,-45.120503652039325
,,1739209893.6802666,-45.120503652039325
,,1739209893.680271,-45.120503652039325
,,1739209893.6802752,-45.120503652039325
,,1739209893.6802795,-45.120503652039325
,,1739209893.6802838,-33.981070128970906
,,1739209893.6802883,-45.120503652039325
,,1739209893.6802926,-38.13080360867914
,,1739209893.680297,-38.13080360867914
,,1739209893.6803012,-38.13080360867914
,,1739209893.6803055,-38.13080360867914
,,1739209893.6803098,-38.13080360867914
,,1739209893.680314,-28.992665084841946
,,1739209893.6803184,-45.120503652039325
,,1739209893.6803226,-45.120503652039325
,,1739209893.6803272,-45.120503652039325
,,1739209893.6803317,-45.120503652039325
,,1739209893.6803358,-45.120503652039325
,,1739209893.68034,-33.981070128970906
,,1739209893.6803443,-45.120503652039325
,,1739209893.6803486,-32.81601443825658
,,1739209893.680353,-38.13080360867914
,,1739209893.6803572,-33.981070128970906
,,1739209893.6803615,-45.120503652039325
,,1739209893.680366,-45.120503652039325
,,1739209893.6803703,-38.13080360867914
,,1739209893.6803746,-38.13080360867914
,,1739209893.680379,-38.13080360867914
,,1739209893.6803832,-31.141103565318915
,,1739209893.6803875,-32.816014438256545
,,1739209893.6803918,-45.120503652039325
,,1739209893.680396,-9.58046044192026
,,1739209893.6804006,-18.263086266016654
,,1739209893.680405,-38.13080360867914
,,1739209893.6804092,-31.141103565318893
,,1739209893.6804135,-45.120503652039325
,,1739209893.6804178,-45.120503652039325
,,1739209893.680422,-38.13080360867914
,,1739209893.6804264,-33.981070128970906
,,1739209893.680431,-45.120503652039325
,,1739209893.6804352,-45.120503652039325
,,1739209893.6804397,-38.13080360867914
,,1739209893.6804438,-35.57807855764607
,,1739209893.680448,-45.120503652039325
,,1739209893.6804523,-31.14110356531892
,,1739209893.6804566,-38.13080360867914
,,1739209893.680461,-38.13080360867914
,,1739209893.6804652,-45.120503652039325
,,1739209893.6804698,-38.13080360867914
,,1739209893.680474,-45.120503652039325
,,1739209893.6804783,-45.120503652039325
,,1739209893.6804826,-35.57807855764607
,,1739209893.680487,-28.992665084841946
,,1739209893.6804912,-38.13080360867914
,,1739209893.6804955,-45.120503652039325
,,1739209893.6804998,-18.192034459266992
,,1739209893.680504,-32.81601443825658
,,1739209893.6805086,-31.141103565318915
,,1739209893.680513,-38.13080360867914
,,1739209893.6805172,-35.57807855764607
,,1739209893.6805215,-10.735080164178186
,,1739209893.6805258,-24.589719217205094
,,1739209893.68053,-33.981070128970906
,,1739209893.6805344,-45.120503652039325
,,1739209893.680539,-31.141103565318915
,,1739209893.6805432,-31.141103565318915
,,1739209893.6805477,-38.13080360867914
,,1739209893.6805518,-45.120503652039325
,,1739209893.680556,-38.13080360867914
,,1739209893.6805604,-35.57807855764607
,,1739209893.6805646,-38.13080360867914
,,1739209893.680569,-45.120503652039325
,,1739209893.6805732,-33.981070128970906
,,1739209893.6805778,-35.57807855764607
,,1739209893.680582,-45.120503652039325
,,1739209893.6805863,-45.120503652039325
,,1739209893.6805906,-45.120503652039325
,,1739209893.680595,-38.13080360867914
,,1739209893.6805992,-45.120503652039325
,,1739209893.6806035,-45.120503652039325
,,1739209893.6806078,-30.49652367304973
,,1739209893.680612,-38.13080360867914
,,1739209893.6806166,-32.816014438256545
,,1739209893.680621,-30.49652367304976
,,1739209893.6806252,-19.45023999044868
,,1739209893.6806295,-30.49652367304973
,,1739209893.6806338,-28.992665084841946
,,1739209893.680638,-35.57807855764607
,,1739209893.6806424,-18.877682693682605
,,1739209893.680647,-8.924353594611226
,,1739209893.6806512,-31.141103565318915
,,1739209893.6806557,-38.13080360867914
,,1739209893.6806598,-31.141103565318915
,,1739209893.680664,-31.141103565318915
,,1739209893.6806684,-38.13080360867914
,,1739209893.6806726,-32.816014438256545
,,1739209893.680677,-38.13080360867914
,,1739209893.6806812,-33.981070128970906
,,1739209893.6806855,-20.001670042250552
,,1739209893.68069,-45.120503652039325
,,1739209893.6806943,-30.49652367304973
,,1739209893.6806986,-25.82631439489636
,,1739209893.680703,-33.981070128970906
,,1739209893.6807072,-45.120503652039325
,,1739209893.6807115,-33.981070128970906
,,1739209893.6807158,-33.981070128970906
,,1739209893.68072,-45.120503652039325
,,1739209893.6807246,-33.981070128970906
,,1739209893.680729,-20.16506027657481
,,1739209893.6807332,-45.120503652039325
,,1739209893.6807375,-38.13080360867914
,,1739209893.6807418,-38.13080360867914
,,1739209893.680746,-33.981070128970906
,,1739209893.6807504,-28.992665084841946
,,1739209893.680755,-38.13080360867914
,,1739209893.6807592,-38.13080360867914
,,1739209893.6807635,-45.120503652039325
,,1739209893.6807678,-35.57807855764607
,,1739209893.680772,-35.57807855764607
,,1739209893.6807764,-35.57807855764607
,,1739209893.6807806,-35.57807855764607
,,1739209893.680785,-28.58837851428586
,,1739209893.6807892,-38.13080360867914
,,1739209893.6807935,-38.13080360867914
,,1739209893.680798,-45.120503652039325
,,1739209893.6808023,-45.120503652039325
,,1739209893.6808066,-38.13080360867914
,,1739209893.680811,-38.13080360867914
,,1739209893.6808152,-45.120503652039325
,,1739209893.6808195,-38.13080360867914
,,1739209893.6808238,-32.816014438256545
,,1739209893.680828,-45.120503652039325
,,1739209893.6808326,-25.62660358559016
,,1739209893.680837,-38.13080360867914
,,1739209893.6808412,-45.120503652039325
,,1739209893.6808455,-35.57807855764607
,,1739209893.6808498,-31.141103565318915
,,1739209893.680854,-20.00167004225055
,,1739209893.6808584,-33.981070128970906
,,1739209893.680863,-38.13080360867914
,,1739209893.680867,-35.57807855764607
,,1739209893.6808715,-35.57807855764607
,,1739209893.6808758,-45.120503652039325
,,1739209893.68088,-45.120503652039325
,,1739209893.6808844,-38.13080360867914
,,1739209893.680889,-45.120503652039325
,,1739209893.680893,-38.13080360867914
,,1739209893.6808972,-45.120503652039325
,,1739209893.6809015,-45.120503652039325
,,1739209893.680906,-45.120503652039325
,,1739209893.6809103,-38.13080360867914
,,1739209893.6809146,-45.120503652039325
,,1739209893.680919,-38.13080360867914
,,1739209893.6809232,-38.13080360867914
,,1739209893.6809275,-45.120503652039325
,,1739209893.6809318,-28.992665084841946
,,1739209893.680936,-25.82631439489636
,,1739209893.6809406,-26.991370085610736
,,1739209893.680945,-31.141103565318893
,,1739209893.6809492,-38.13080360867914
,,1739209893.6809535,-32.816014438256545
,,1739209893.6809578,-45.120503652039325
,,1739209893.680962,-38.13080360867914
,,1739209893.6809664,-28.58837851428586
,,1739209893.680971,-25.82631439489636
,,1739209893.680975,-13.17536023321462
,,1739209893.6809795,-9.934048408736176
,,1739209893.6809838,-26.487275050834725
,,1739209893.680988,-28.21854285175415
,,1739209893.6809924,-45.120503652039325
,,1739209893.680997,-18.0533258286717
,,1739209893.681001,-30.49652367304973
,,1739209893.6810052,-38.13080360867914
,,1739209893.6810095,-31.141103565318893
,,1739209893.681014,-33.98107012897096
,,1739209893.6810184,-8.503323075092698
,,1739209893.6810226,-16.398940924556364
,,1739209893.681027,-32.81601443825658
,,1739209893.6810312,-33.981070128970906
,,1739209893.6810355,-45.120503652039325
,,1739209893.6810398,-38.13080360867914
,,1739209893.681044,-45.120503652039325
,,1739209893.6810484,-45.120503652039325
,,1739209893.681053,-38.13080360867914
,,1739209893.6810572,-28.58837851428586
,,1739209893.6810615,-27.267205301931607
,,1739209893.6810658,-31.141103565318915
,,1739209893.68107,-45.120503652039325
,,1739209893.6810744,-45.120503652039325
,,1739209893.681079,-32.816014438256545
,,1739209893.681083,-22.54371790334745
,,1739209893.6810875,-45.120503652039325
,,1739209893.6810918,-38.13080360867914
,,1739209893.681096,-32.816014438256545
,,1739209893.6811004,-31.141103565318915
,,1739209893.681105,-45.120503652039325
,,1739209893.681109,-38.13080360867914
,,1739209893.6811132,-33.98107012897096
,,1739209893.6811175,-30.49652367304973
,,1739209893.681122,-9.138071735503068
,,1739209893.6811264,-14.814506432379776
,,1739209893.6811306,-24.589719217205094
,,1739209893.681135,-27.267205301931607
,,1739209893.6811392,-45.120503652039325
,,1739209893.6811435,-30.49652367304973
,,1739209893.6811478,-38.13080360867914
,,1739209893.681152,-24.746238672633048
,,1739209893.6811564,-38.13080360867914
,,1739209893.681161,-30.49652367304973
,,1739209893.6811652,-26.487275050834725
,,1739209893.6811695,-27.87774495603143
,,1739209893.6811738,-25.62660358559016
,,1739209893.681178,-26.99137008561072
,,1739209893.6811824,-25.82631439489636
,,1739209893.681187,-29.43848641136937
,,1739209893.681191,-35.57807855764607
,,1739209893.6811955,-31.141103565318915
,,1739209893.6811998,-26.991370085610747
,,1739209893.681204,-9.683547328946846
,,1739209893.6812084,-13.120210986501588
,,1739209893.681213,-26.487275050834725
,,1739209893.681217,-31.141103565318893
,,1739209893.6812212,-22.44878636800916
,,1739209893.6812255,-30.49652367304973
,,1739209893.6812298,-24.29264994887477
,,1739209893.6812344,-16.39894092455636
,,1739209893.681239,-25.826314394896357
,,1739209893.681243,-45.120503652039325
,,1739209893.6812472,-28.21854285175415
,,1739209893.6812515,-38.13080360867914
,,1739209893.6812558,-38.13080360867914
,,1739209893.68126,-45.120503652039325
,,1739209893.6812644,-45.120503652039325
,,1739209893.681269,-45.120503652039325
,,1739209893.6812732,-20.954098578656485
,,1739209893.6812775,-21.021172418726344
,,1739209893.6812818,-28.992665084841946
,,1739209893.681286,-26.99137008561072
,,1739209893.6812904,-45.120503652039325
,,1739209893.681295,-27.267205301931607
,,1739209893.681299,-28.58837851428586
,,1739209893.6813035,-38.13080360867914
,,1739209893.6813078,-29.438486411369347
,,1739209893.681312,-35.57807855764607
,,1739209893.6813164,-45.120503652039325
,,1739209893.681321,-45.120503652039325
,,1739209893.681325,-38.13080360867914
,,1739209893.6813293,-30.49652367304973
,,1739209893.6813335,-26.99137008561072
,,1739209893.6813378,-23.75329798047523
,,1739209893.6813424,-19.642756598161057
,,1739209893.681347,-35.57807855764607
,,1739209893.681351,-32.816014438256545
,,1739209893.6813552,-45.120503652039325
,,1739209893.6813595,-28.992665084841946
,,1739209893.6813638,-25.82631439489636
,,1739209893.681368,-38.13080360867914
,,1739209893.6813724,-38.13080360867914
,,1739209893.681377,-24.589719217205094
,,1739209893.6813812,-23.38864096791655
,,1739209893.6813855,-33.98107012897096
,,1739209893.6813898,-24.74623867263306
,,1739209893.681394,-19.221007638782208
,,1739209893.6813984,-26.99137008561072
,,1739209893.6814027,-32.816014438256545
,,1739209893.681407,-38.13080360867914
,,1739209893.6814113,-31.141103565318915
,,1739209893.6814158,-28.992665084841946
,,1739209893.68142,-38.13080360867914
,,1739209893.6814244,-31.141103565318915
,,1739209893.681429,-25.07728991421287
,,1739209893.681433,-19.497575007474538
,,1739209893.6814373,-25.826314394896357
,,1739209893.6814415,-38.13080360867914
,,1739209893.6814458,-45.120503652039325
,,1739209893.6814504,-29.438486411369357
,,1739209893.681455,-9.12494774217949
,,1739209893.681459,-26.99137008561072
,,1739209893.6814632,-29.438486411369347
