CAN Message, 0x62:03336337367ed6fd,Timestamp,Amplitude
,,1739209786.2186477,-33.981070128970906
,,1739209786.2186508,-45.120503652039325
,,1739209786.2186544,-38.13080360867914
,,1739209786.2186575,-45.120503652039325
,,1739209786.218661,-31.141103565318915
,,1739209786.2186646,-45.120503652039325
,,1739209786.218668,-38.13080360867914
,,1739209786.2186716,-38.13080360867914
,,1739209786.218675,-31.141103565318915
,,1739209786.2186782,-26.99137008561072
,,1739209786.2186818,-45.120503652039325
,,1739209786.2186852,-45.120503652039325
,,1739209786.2186887,-29.438486411369333
,,1739209786.218692,-17.051923356851116
,,1739209786.2186954,-30.49652367304976
,,1739209786.218699,-31.141103565318893
,,1739209786.2187023,-38.13080360867914
,,1739209786.218706,-31.141103565318915
,,1739209786.2187092,-45.120503652039325
,,1739209786.2187126,-45.120503652039325
,,1739209786.218716,-45.120503652039325
,,1739209786.2187195,-38.13080360867914
,,1739209786.218723,-38.13080360867914
,,1739209786.2187264,-38.13080360867914
,,1739209786.2187295,-38.13080360867914
,,1739209786.2187333,-31.141103565318943
,,1739209786.2187366,-38.13080360867914
,,1739209786.2187402,-45.120503652039325
,,1739209786.2187436,-45.120503652039325
,,1739209786.218747,-38.13080360867914
,,1739209786.2187505,-31.141103565318915
,,1739209786.2187538,-28.992665084841946
,,1739209786.2187574,-16.517123586329355
,,1739209786.2187607,-16.61404130020863
,,1739209786.218764,-28.992665084841946
,,1739209786.2187676,-45.120503652039325
,,1739209786.218771,-38.13080360867914
,,1739209786.2187743,-38.13080360867914
,,1739209786.218778,-38.13080360867914
,,1739209786.2187812,-45.120503652039325
,,1739209786.2187848,-32.816014438256545
,,1739209786.218788,-23.75329798047522
,,1739209786.2187915,-45.120503652039325
,,1739209786.218795,-35.57807855764607
,,1739209786.2187984,-38.13080360867914
,,1739209786.218802,-45.120503652039325
,,1739209786.2188053,-38.13080360867914
,,1739209786.218809,-45.120503652039325
,,1739209786.2188122,-38.13080360867914
,,1739209786.2188156,-27.8777449560314
,,1739209786.2188191,-45.120503652039325
,,1739209786.2188225,-45.120503652039325
,,1739209786.2188258,-33.981070128970906
,,1739209786.2188294,-31.141103565318915
,,1739209786.2188327,-45.120503652039325
,,1739209786.2188363,-45.120503652039325
,,1739209786.2188396,-18.263086266016657
,,1739209786.218843,-29.438486411369347
,,1739209786.2188466,-38.13080360867914
,,1739209786.21885,-45.120503652039325
,,1739209786.2188537,-27.8777449560314
,,1739209786.2188568,-10.290339450597967
,,1739209786.21886,-19.64275659816106
,,1739209786.2188635,-27.8777449560314
,,1739209786.218867,-45.120503652039325
,,1739209786.2188706,-38.13080360867914
,,1739209786.218874,-33.981070128970906
,,1739209786.2188773,-45.120503652039325
,,1739209786.218881,-45.120503652039325
,,1739209786.2188842,-38.13080360867914
,,1739209786.2188878,-35.57807855764607
,,1739209786.2188911,-45.120503652039325
,,1739209786.2188945,-35.57807855764607
,,1739209786.218898,-45.120503652039325
,,1739209786.2189014,-45.120503652039325
,,1739209786.218905,-38.13080360867914
,,1739209786.2189083,-38.13080360867914
,,1739209786.2189116,-32.81601443825658
,,1739209786.2189152,-45.120503652039325
,,1739209786.2189186,-45.120503652039325
,,1739209786.218922,-35.57807855764607
,,1739209786.2189257,-28.992665084841967
,,1739209786.2189288,-31.141103565318943
,,1739209786.2189324,-32.816014438256545
,,1739209786.2189355,-45.120503652039325
,,1739209786.2189393,-23.273589343863318
,,1739209786.2189426,-45.120503652039325
,,1739209786.218946,-38.13080360867914
,,1739209786.2189496,-38.13080360867914
,,1739209786.218953,-38.13080360867914
,,1739209786.2189565,-10.863531518413378
,,1739209786.2189598,-27.267205301931607
,,1739209786.2189631,-38.13080360867914
,,1739209786.2189667,-30.49652367304973
,,1739209786.21897,-23.506823629689546
,,1739209786.2189736,-21.44694444177911
,,1739209786.218977,-33.981070128970906
,,1739209786.2189803,-28.992665084841946
,,1739209786.218984,-28.58837851428586
,,1739209786.2189872,-38.13080360867914
,,1739209786.2189908,-33.981070128970906
,,1739209786.218994,-38.13080360867914
,,1739209786.2189977,-31.14110356531892
,,1739209786.219001,-31.14110356531892
,,1739209786.2190044,-14.830726599951507
,,1739209786.219008,-16.306657084333562
,,1739209786.2190113,-27.267205301931607
,,1739209786.2190146,-33.981070128970906
,,1739209786.2190182,-38.13080360867914
,,1739209786.2190216,-38.13080360867914
,,1739209786.2190251,-33.981070128970906
,,1739209786.2190285,-38.13080360867914
,,1739209786.2190318,-38.13080360867914
,,1739209786.2190354,-38.13080360867914
,,1739209786.2190387,-38.13080360867914
,,1739209786.2190423,-38.13080360867914
,,1739209786.2190456,-45.120503652039325
,,1739209786.219049,-31.141103565318893
,,1739209786.2190526,-29.438486411369357
,,1739209786.219056,-23.38864096791655
,,1739209786.2190597,-30.49652367304973
,,1739209786.2190628,-45.120503652039325
,,1739209786.219066,-24.589719217205094
,,1739209786.2190695,-21.67658091518819
,,1739209786.219073,-13.391556674517531
,,1739209786.2190766,-26.99137008561072
,,1739209786.21908,-28.992665084841946
,,1739209786.2190833,-45.120503652039325
,,1739209786.219087,-38.13080360867914
,,1739209786.2190902,-38.13080360867914
,,1739209786.2190938,-26.487275050834725
,,1739209786.2190971,-38.13080360867914
,,1739209786.2191005,-45.120503652039325
,,1739209786.219104,-38.13080360867914
,,1739209786.2191074,-38.13080360867914
,,1739209786.219111,-45.120503652039325
,,1739209786.2191143,-45.120503652039325
,,1739209786.2191176,-45.120503652039325
,,1739209786.2191212,-27.87774495603141
,,1739209786.2191246,-38.13080360867914
,,1739209786.219128,-45.120503652039325
,,1739209786.2191317,-33.981070128970906
,,1739209786.2191348,-30.49652367304976
,,1739209786.2191384,-27.267205301931607
,,1739209786.2191415,-35.57807855764607
,,1739209786.2191453,-45.120503652039325
,,1739209786.2191486,-26.991370085610747
,,1739209786.219152,-33.981070128970906
,,1739209786.2191556,-28.218542851754165
,,1739209786.219159,-35.57807855764607
,,1739209786.2191625,-45.120503652039325
,,1739209786.2191658,-45.120503652039325
,,1739209786.2191691,-45.120503652039325
,,1739209786.2191727,-38.13080360867914
,,1739209786.219176,-33.981070128970906
,,1739209786.2191796,-45.120503652039325
,,1739209786.219183,-45.120503652039325
,,1739209786.2191863,-35.57807855764607
,,1739209786.21919,-33.981070128970906
,,1739209786.2191932,-45.120503652039325
,,1739209786.2191968,-38.13080360867914
,,1739209786.2192,-38.13080360867914
,,1739209786.2192037,-31.141103565318915
,,1739209786.219207,-38.13080360867914
,,1739209786.2192104,-33.981070128970906
,,1739209786.219214,-45.120503652039325
,,1739209786.2192173,-31.141103565318915
,,1739209786.2192206,-33.981070128970906
,,1739209786.2192242,-45.120503652039325
,,1739209786.2192276,-45.120503652039325
,,1739209786.219231,-28.58837851428586
,,1739209786.2192345,-28.992665084841967
,,1739209786.2192378,-27.267205301931607
,,1739209786.2192414,-30.49652367304973
,,1739209786.2192447,-31.141103565318915
,,1739209786.219248,-33.981070128970906
,,1739209786.2192516,-20.16506027657481
,,1739209786.219255,-17.245898906855142
,,1739209786.2192583,-32.816014438256545
,,1739209786.219262,-33.981070128970906
,,1739209786.2192652,-45.120503652039325
,,1739209786.2192688,-38.13080360867914
,,1739209786.219272,-33.981070128970906
,,1739209786.2192757,-45.120503652039325
,,1739209786.219279,-45.120503652039325
,,1739209786.2192824,-32.816014438256545
,,1739209786.219286,-32.81601443825658
,,1739209786.2192893,-27.267205301931607
,,1739209786.2192929,-38.13080360867914
,,1739209786.2192962,-45.120503652039325
,,1739209786.2192996,-38.13080360867914
,,1739209786.2193031,-35.57807855764607
,,1739209786.2193065,-45.120503652039325
,,1739209786.21931,-32.816014438256545
,,1739209786.2193134,-35.57807855764607
,,1739209786.2193167,-31.141103565318943
,,1739209786.2193203,-33.981070128970906
,,1739209786.2193236,-38.13080360867914
,,1739209786.2193272,-45.120503652039325
,,1739209786.2193303,-33.981070128970906
,,1739209786.219334,-35.57807855764607
,,1739209786.2193377,-45.120503652039325
,,1739209786.2193408,-33.981070128970906
,,1739209786.2193444,-29.438486411369333
,,1739209786.2193477,-31.141103565318943
,,1739209786.219351,-12.61386445740686
,,1739209786.2193546,-16.171807084586764
,,1739209786.219358,-26.991370085610768
,,1739209786.2193615,-32.816014438256545
,,1739209786.219365,-38.13080360867914
,,1739209786.2193682,-32.816014438256545
,,1739209786.2193718,-33.981070128970906
,,1739209786.2193751,-38.13080360867914
,,1739209786.2193787,-38.13080360867914
,,1739209786.219382,-23.16150712794695
,,1739209786.2193854,-18.299052888300974
,,1739209786.219389,-38.13080360867914
,,1739209786.2193923,-32.816014438256545
,,1739209786.219396,-38.13080360867914
,,1739209786.2193992,-38.13080360867914
,,1739209786.2194026,-38.13080360867914
,,1739209786.219406,-45.120503652039325
,,1739209786.2194097,-38.13080360867914
,,1739209786.219413,-23.506823629689546
,,1739209786.2194164,-15.851936562542374
,,1739209786.2194197,-15.34784152776636
,,1739209786.2194233,-27.267205301931607
,,1739209786.2194266,-31.141103565318915
,,1739209786.2194302,-33.981070128970906
,,1739209786.2194335,-38.13080360867914
,,1739209786.219437,-38.13080360867914
,,1739209786.2194405,-28.21854285175415
,,1739209786.2194438,-35.57807855764607
,,1739209786.2194474,-32.816014438256545
,,1739209786.2194507,-35.57807855764607
,,1739209786.219454,-45.120503652039325
,,1739209786.2194576,-35.57807855764607
,,1739209786.219461,-38.13080360867914
,,1739209786.2194643,-45.120503652039325
,,1739209786.219468,-45.120503652039325
,,1739209786.2194712,-45.120503652039325
,,1739209786.2194748,-38.13080360867914
,,1739209786.219478,-45.120503652039325
,,1739209786.2194817,-27.87774495603141
,,1739209786.219485,-14.71843737629218
,,1739209786.2194884,-45.120503652039325
,,1739209786.219492,-35.57807855764607
,,1739209786.2194953,-45.120503652039325
,,1739209786.2194989,-28.992665084841946
,,1739209786.2195022,-31.141103565318915
,,1739209786.2195055,-38.13080360867914
,,1739209786.2195091,-45.120503652039325
,,1739209786.2195125,-45.120503652039325
,,1739209786.219516,-38.13080360867914
,,1739209786.2195194,-38.13080360867914
,,1739209786.2195227,-45.120503652039325
,,1739209786.2195263,-45.120503652039325
,,1739209786.2195296,-31.141103565318915
,,1739209786.2195332,-10.155358465061845
,,1739209786.2195363,-19.35709014998136
,,1739209786.21954,-26.487275050834715
,,1739209786.2195437,-38.13080360867914
,,1739209786.2195468,-38.13080360867914
,,1739209786.2195504,-45.120503652039325
,,1739209786.2195537,-45.120503652039325
,,1739209786.219557,-38.13080360867914
,,1739209786.2195606,-38.13080360867914
,,1739209786.219564,-38.13080360867914
,,1739209786.2195675,-35.57807855764607
,,1739209786.2195709,-45.120503652039325
,,1739209786.2195742,-45.120503652039325
,,1739209786.2195778,-30.49652367304973
,,1739209786.2195811,-28.58837851428586
,,1739209786.2195847,-38.13080360867914
,,1739209786.219588,-38.13080360867914
,,1739209786.2195914,-45.120503652039325
,,1739209786.219595,-45.120503652039325
,,1739209786.2195983,-38.13080360867914
,,1739209786.219602,-45.120503652039325
,,1739209786.2196052,-45.120503652039325
,,1739209786.2196083,-38.13080360867914
,,1739209786.219612,-30.49652367304973
,,1739209786.2196157,-13.521825181113629
,,1739209786.219619,-23.50682362968953
,,1739209786.2196224,-31.141103565318915
,,1739209786.2196257,-33.981070128970906
,,1739209786.2196293,-38.13080360867914
,,1739209786.2196326,-45.120503652039325
,,1739209786.2196362,-32.81601443825658
,,1739209786.2196395,-29.438486411369333
,,1739209786.2196429,-45.120503652039325
,,1739209786.2196465,-20.00167004225055
,,1739209786.2196498,-20.001670042250545
,,1739209786.2196531,-35.57807855764607
,,1739209786.2196567,-31.141103565318915
,,1739209786.21966,-45.120503652039325
,,1739209786.2196636,-31.141103565318915
,,1739209786.219667,-38.13080360867914
,,1739209786.2196703,-45.120503652039325
,,1739209786.219674,-45.120503652039325
,,1739209786.2196772,-25.62660358559016
,,1739209786.2196808,-15.554017859987264
,,1739209786.219684,-20.51152522447382
,,1739209786.2196877,-26.99137008561072
,,1739209786.219691,-38.13080360867914
,,1739209786.2196944,-31.141103565318915
,,1739209786.219698,-18.48349439814281
,,1739209786.2197013,-32.816014438256545
,,1739209786.2197046,-28.992665084841946
,,1739209786.2197082,-38.13080360867914
,,1739209786.2197115,-38.13080360867914
,,1739209786.219715,-38.13080360867914
,,1739209786.2197185,-38.13080360867914
,,1739209786.2197218,-38.13080360867914
,,1739209786.2197254,-45.120503652039325
,,1739209786.2197287,-38.13080360867914
,,1739209786.2197323,-26.487275050834725
,,1739209786.2197356,-33.981070128970906
,,1739209786.219739,-35.57807855764607
,,1739209786.2197423,-27.267205301931607
,,1739209786.219746,-18.755624688505637
,,1739209786.2197497,-14.325073578010231
,,1739209786.2197528,-28.992665084841946
,,1739209786.219756,-38.13080360867914
,,1739209786.2197597,-26.487275050834725
,,1739209786.219763,-33.981070128970906
,,1739209786.2197666,-45.120503652039325
,,1739209786.21977,-45.120503652039325
,,1739209786.2197733,-30.49652367304973
,,1739209786.2197769,-33.981070128970906
,,1739209786.2197802,-17.302949905514602
,,1739209786.2197838,-38.13080360867914
,,1739209786.2197871,-26.991370085610747
,,1739209786.2197905,-32.816014438256545
,,1739209786.219794,-33.981070128970906
,,1739209786.2197974,-45.120503652039325
,,1739209786.219801,-38.13080360867914
,,1739209786.2198043,-33.981070128970906
,,1739209786.2198076,-30.49652367304973
,,1739209786.2198112,-24.438645034577675
,,1739209786.2198143,-16.61404130020863
,,1739209786.219818,-31.141103565318915
,,1739209786.2198217,-45.120503652039325
,,1739209786.2198248,-33.981070128970906
,,1739209786.2198284,-19.497575007474552
,,1739209786.2198317,-27.87774495603141
,,1739209786.2198353,-33.981070128970906
,,1739209786.2198386,-45.120503652039325
,,1739209786.219842,-33.981070128970906
,,1739209786.2198455,-38.13080360867914
,,1739209786.2198489,-38.13080360867914
,,1739209786.2198524,-45.120503652039325
,,1739209786.2198558,-45.120503652039325
,,1739209786.2198591,-38.13080360867914
,,1739209786.2198627,-23.273589343863318
,,1739209786.219866,-38.13080360867914
,,1739209786.2198696,-38.13080360867914
,,1739209786.219873,-45.120503652039325
,,1739209786.2198763,-45.120503652039325
,,1739209786.21988,-45.120503652039325
,,1739209786.2198832,-33.981070128970906
,,1739209786.2198868,-33.981070128970906
,,1739209786.21989,-45.120503652039325
,,1739209786.2198937,-26.99137008561072
,,1739209786.219897,-24.438645034577675
,,1739209786.2199004,-31.141103565318915
,,1739209786.219904,-38.13080360867914
,,1739209786.2199073,-35.57807855764607
,,1739209786.2199106,-38.13080360867914
,,1739209786.2199142,-35.57807855764607
,,1739209786.2199175,-38.13080360867914
,,1739209786.219921,-32.816014438256545
,,1739209786.2199244,-38.13080360867914
,,1739209786.2199278,-38.13080360867914
,,1739209786.2199314,-45.120503652039325
,,1739209786.2199347,-45.120503652039325
,,1739209786.2199385,-45.120503652039325
,,1739209786.2199416,-45.120503652039325
,,1739209786.219945,-45.120503652039325
,,1739209786.2199483,-45.120503652039325
,,1739209786.219952,-33.981070128970906
,,1739209786.2199554,-38.13080360867914
,,1739209786.2199588,-45.120503652039325
,,1739209786.219962,-45.120503652039325
,,1739209786.2199657,-45.120503652039325
,,1739209786.219969,-33.981070128970906
,,1739209786.2199726,-25.82631439489636
,,1739209786.219976,-19.497575007474538
,,1739209786.2199793,-8.64569592030253
,,1739209786.2199829,-21.598678470925663
,,1739209786.2199862,-38.13080360867914
,,1739209786.2199898,-33.981070128970906
,,1739209786.219993,-21.522148828640407
,,1739209786.2199965,-25.826314394896364
,,1739209786.22,-33.981070128970906
,,1739209786.2200034,-45.120503652039325
,,1739209786.220007,-29.438486411369333
,,1739209786.2200105,-14.686880871827997
,,1739209786.2200136,-16.738311432963037
,,1739209786.2200172,-26.487275050834715
,,1739209786.2200203,-45.120503652039325
,,1739209786.220024,-38.13080360867914
,,1739209786.2200274,-26.99137008561072
,,1739209786.2200308,-38.13080360867914
,,1739209786.2200344,-38.13080360867914
,,1739209786.2200377,-35.57807855764607
,,1739209786.2200413,-45.120503652039325
,,1739209786.2200446,-45.120503652039325
,,1739209786.220048,-45.120503652039325
,,1739209786.2200515,-45.120503652039325
,,1739209786.2200549,-25.82631439489636
,,1739209786.2200584,-24.15140352195872
,,1739209786.2200618,-10.955762861037083
,,1739209786.220065,-22.84163660590255
,,1739209786.2200687,-33.981070128970906
,,1739209786.220072,-38.13080360867914
,,1739209786.2200756,-26.03565346325281
,,1739209786.220079,-31.141103565318943
,,1739209786.2200823,-38.13080360867914
,,1739209786.220086,-45.120503652039325
,,1739209786.2200892,-35.57807855764607
,,1739209786.2200928,-27.267205301931607
,,1739209786.220096,-23.38864096791655
,,1739209786.2200994,-32.816014438256545
,,1739209786.220103,-38.13080360867914
,,1739209786.2201064,-32.816014438256545
,,1739209786.2201097,-35.57807855764607
,,1739209786.2201133,-35.57807855764607
,,1739209786.2201166,-38.13080360867914
,,1739209786.2201202,-45.120503652039325
,,1739209786.2201235,-38.13080360867914
,,1739209786.2201269,-45.120503652039325
,,1739209786.2201304,-38.13080360867914
,,1739209786.2201338,-35.57807855764607
,,1739209786.2201374,-31.141103565318915
,,1739209786.2201407,-38.13080360867914
,,1739209786.220144,-16.91848905718289
,,1739209786.2201476,-31.141103565318915
,,1739209786.220151,-31.141103565318915
,,1739209786.2201543,-45.120503652039325
,,1739209786.220158,-45.120503652039325
,,1739209786.2201612,-45.120503652039325
,,1739209786.2201648,-33.981070128970906
,,1739209786.220168,-45.120503652039325
,,1739209786.2201717,-45.120503652039325
,,1739209786.220175,-45.120503652039325
,,1739209786.2201784,-38.13080360867914
,,1739209786.220182,-32.816014438256545
,,1739209786.2201853,-38.13080360867914
,,1739209786.2201889,-45.120503652039325
,,1739209786.2201922,-38.13080360867914
,,1739209786.2201955,-35.57807855764607
,,1739209786.220199,-45.120503652039325
,,1739209786.2202024,-45.120503652039325
,,1739209786.220206,-45.120503652039325
,,1739209786.2202094,-38.13080360867914
,,1739209786.2202127,-45.120503652039325
,,1739209786.2202165,-35.57807855764607
,,1739209786.2202196,-38.13080360867914
,,1739209786.2202232,-38.13080360867914
,,1739209786.2202263,-38.13080360867914
,,1739209786.22023,-33.981070128970906
,,1739209786.2202334,-26.487275050834715
,,1739209786.2202368,-31.141103565318943
,,1739209786.2202404,-16.306657084333562
,,1739209786.2202437,-11.063625785311515
,,1739209786.220247,-26.991370085610747
,,1739209786.2202506,-33.981070128970906
,,1739209786.220254,-32.816014438256545
,,1739209786.2202575,-24.74623867263306
,,1739209786.2202609,-25.82631439489636
,,1739209786.2202642,-45.120503652039325
,,1739209786.2202678,-38.13080360867914
,,1739209786.220271,-38.13080360867914
,,1739209786.2202747,-18.335319861638148
,,1739209786.220278,-22.54371790334745
,,1739209786.2202814,-45.120503652039325
,,1739209786.220285,-38.13080360867914
,,1739209786.2202885,-33.981070128970906
,,1739209786.220292,-45.120503652039325
,,1739209786.2202952,-45.120503652039325
,,1739209786.2202983,-38.13080360867914
,,1739209786.220302,-45.120503652039325
,,1739209786.2203054,-45.120503652039325
,,1739209786.220309,-38.13080360867914
,,1739209786.2203124,-35.57807855764607
,,1739209786.2203157,-27.267205301931607
,,1739209786.2203193,-45.120503652039325
,,1739209786.2203226,-24.589719217205094
,,1739209786.2203262,-16.261240254024976
,,1739209786.2203295,-31.141103565318915
,,1739209786.2203329,-38.13080360867914
,,1739209786.2203364,-38.13080360867914
,,1739209786.2203398,-45.120503652039325
,,1739209786.2203434,-28.218542851754165
,,1739209786.2203467,-38.13080360867914
,,1739209786.22035,-33.981070128970906
,,1739209786.2203536,-45.120503652039325
,,1739209786.220357,-45.120503652039325
,,1739209786.2203605,-45.120503652039325
,,1739209786.220364,-45.120503652039325
,,1739209786.2203672,-38.13080360867914
,,1739209786.2203708,-38.13080360867914
,,1739209786.220374,-12.633416296030113
,,1739209786.2203777,-22.84163660590256
,,1739209786.220381,-45.120503652039325
,,1739209786.2203844,-31.141103565318915
,,1739209786.220388,-45.120503652039325
,,1739209786.2203913,-33.981070128970906
,,1739209786.2203948,-45.120503652039325
,,1739209786.2203982,-33.981070128970906
,,1739209786.2204015,-33.981070128970906
,,1739209786.220405,-45.120503652039325
,,1739209786.2204084,-45.120503652039325
,,1739209786.220412,-32.816014438256545
,,1739209786.2204154,-31.141103565318915
,,1739209786.2204187,-45.120503652039325
,,1739209786.2204225,-45.120503652039325
,,1739209786.2204256,-45.120503652039325
,,1739209786.2204292,-35.57807855764607
,,1739209786.2204323,-45.120503652039325
,,1739209786.220436,-45.120503652039325
,,1739209786.2204394,-30.49652367304973
,,1739209786.2204428,-38.13080360867914
,,1739209786.2204463,-38.13080360867914
,,1739209786.2204497,-38.13080360867914
,,1739209786.220453,-30.49652367304973
,,1739209786.2204566,-20.277505258571438
,,1739209786.22046,-45.120503652039325
,,1739209786.2204635,-45.120503652039325
,,1739209786.2204669,-45.120503652039325
,,1739209786.2204702,-35.57807855764607
,,1739209786.2204738,-38.13080360867914
,,1739209786.220477,-35.57807855764607
,,1739209786.220481,-35.57807855764607
,,1739209786.220484,-32.816014438256545
,,1739209786.2204874,-45.120503652039325
,,1739209786.220491,-45.120503652039325
,,1739209786.2204945,-33.981070128970906
,,1739209786.2204978,-29.438486411369333
,,1739209786.2205012,-38.13080360867914
,,1739209786.2205043,-19.0459534198926
,,1739209786.220508,-17.161703478598543
,,1739209786.2205114,-28.992665084841946
,,1739209786.220515,-33.981070128970906
,,1739209786.2205184,-45.120503652039325
,,1739209786.2205217,-38.13080360867914
,,1739209786.2205253,-33.981070128970906
,,1739209786.2205286,-45.120503652039325
,,1739209786.220532,-45.120503652039325
,,1739209786.2205355,-45.120503652039325
,,1739209786.2205389,-31.141103565318943
,,1739209786.2205424,-38.13080360867914
,,1739209786.2205458,-45.120503652039325
,,1739209786.220549,-38.13080360867914
,,1739209786.2205527,-35.57807855764607
,,1739209786.220556,-38.13080360867914
,,1739209786.2205596,-38.13080360867914
,,1739209786.220563,-45.120503652039325
,,1739209786.2205665,-24.589719217205094
,,1739209786.2205698,-25.82631439489636
,,1739209786.2205732,-25.82631439489636
,,1739209786.2205768,-38.13080360867914
,,1739209786.22058,-38.13080360867914
,,1739209786.2205834,-45.120503652039325
,,1739209786.220587,-24.15140352195872
,,1739209786.2205904,-24.15140352195872
,,1739209786.220594,-33.981070128970906
,,1739209786.2205973,-35.57807855764607
,,1739209786.2206006,-45.120503652039325
,,1739209786.2206042,-22.448786368009163
,,1739209786.2206075,-33.98107012897096
,,1739209786.220611,-38.13080360867914
,,1739209786.2206144,-38.13080360867914
,,1739209786.2206178,-38.13080360867914
,,1739209786.220621,-32.816014438256545
,,1739209786.2206247,-38.13080360867914
,,1739209786.2206285,-38.13080360867914
,,1739209786.2206316,-38.13080360867914
,,1739209786.220635,-45.120503652039325
,,1739209786.2206385,-45.120503652039325
,,1739209786.220642,-32.816014438256545
,,1739209786.2206454,-38.13080360867914
,,1739209786.2206488,-45.120503652039325
,,1739209786.220652,-38.13080360867914
,,1739209786.2206557,-35.57807855764607
,,1739209786.220659,-38.13080360867914
,,1739209786.2206626,-33.981070128970906
,,1739209786.220666,-35.57807855764607
,,1739209786.2206693,-35.57807855764607
,,1739209786.2206728,-38.13080360867914
,,1739209786.2206762,-45.120503652039325
