CAN Message, 0x1bb:000018133352eb61,Timestamp,Amplitude
,,1739209892.7313333,-45.120503652039325
,,1739209892.7313435,-45.120503652039325
,,1739209892.7313538,-38.13080360867914
,,1739209892.731364,-38.13080360867914
,,1739209892.7313745,-45.120503652039325
,,1739209892.7313848,-45.120503652039325
,,1739209892.731395,-45.120503652039325
,,1739209892.7314053,-38.13080360867914
,,1739209892.7314155,-45.120503652039325
,,1739209892.731426,-45.120503652039325
,,1739209892.7314365,-45.120503652039325
,,1739209892.7314465,-45.120503652039325
,,1739209892.7314568,-45.120503652039325
,,1739209892.731467,-33.981070128970906
,,1739209892.7314775,-38.13080360867914
,,1739209892.7314878,-45.120503652039325
,,1739209892.731498,-33.98107012897096
,,1739209892.7315085,-45.120503652039325
,,1739209892.7315187,-28.58837851428586
,,1739209892.731529,-33.981070128970906
,,1739209892.7315392,-45.120503652039325
,,1739209892.7315495,-25.25278630937684
,,1739209892.7315598,-23.50682362968953
,,1739209892.7315702,-38.13080360867914
,,1739209892.7315805,-35.57807855764607
,,1739209892.7315907,-45.120503652039325
,,1739209892.731601,-24.15140352195872
,,1739209892.7316113,-38.13080360867914
,,1739209892.7316215,-38.13080360867914
,,1739209892.731632,-32.816014438256545
,,1739209892.7316422,-30.49652367304973
,,1739209892.7316525,-38.13080360867914
,,1739209892.7316628,-45.120503652039325
,,1739209892.7316732,-45.120503652039325
,,1739209892.7316835,-33.98107012897096
,,1739209892.7316935,-45.120503652039325
,,1739209892.731704,-33.981070128970906
,,1739209892.7317145,-45.120503652039325
,,1739209892.7317247,-33.981070128970906
,,1739209892.731735,-38.13080360867914
,,1739209892.7317452,-38.13080360867914
,,1739209892.7317555,-33.981070128970906
,,1739209892.731766,-25.82631439489636
,,1739209892.7317762,-45.120503652039325
,,1739209892.7317865,-31.141103565318915
,,1739209892.7317967,-20.27750525857143
,,1739209892.731807,-45.120503652039325
,,1739209892.7318175,-32.816014438256545
,,1739209892.7318275,-45.120503652039325
,,1739209892.731838,-22.17584139042336
,,1739209892.7318482,-9.748611389602845
,,1739209892.7318587,-33.981070128970906
,,1739209892.731869,-32.816014438256545
,,1739209892.7318792,-33.981070128970906
,,1739209892.7318895,-33.98107012897096
,,1739209892.7318995,-38.13080360867914
,,1739209892.7319102,-33.981070128970906
,,1739209892.7319205,-45.120503652039325
,,1739209892.7319307,-28.992665084841946
,,1739209892.731941,-35.57807855764607
,,1739209892.7319512,-45.120503652039325
,,1739209892.7319615,-38.13080360867914
,,1739209892.731972,-33.981070128970906
,,1739209892.7319822,-30.49652367304973
,,1739209892.7319925,-45.120503652039325
,,1739209892.7320027,-45.120503652039325
,,1739209892.7320132,-45.120503652039325
,,1739209892.7320237,-38.13080360867914
,,1739209892.7320335,-45.120503652039325
,,1739209892.732044,-9.527423542969167
,,1739209892.7320545,-22.002965041481744
,,1739209892.7320647,-38.13080360867914
,,1739209892.732075,-33.981070128970906
,,1739209892.7320852,-38.13080360867914
,,1739209892.7320957,-45.120503652039325
,,1739209892.732106,-38.13080360867914
,,1739209892.7321162,-38.13080360867914
,,1739209892.7321265,-45.120503652039325
,,1739209892.7321367,-33.981070128970906
,,1739209892.732147,-28.992665084841946
,,1739209892.7321577,-35.57807855764607
,,1739209892.7321675,-38.13080360867914
,,1739209892.732178,-45.120503652039325
,,1739209892.7321882,-33.981070128970906
,,1739209892.7321985,-35.57807855764607
,,1739209892.732209,-38.13080360867914
,,1739209892.7322192,-45.120503652039325
,,1739209892.7322297,-45.120503652039325
,,1739209892.7322395,-32.816014438256545
,,1739209892.7322502,-38.13080360867914
,,1739209892.7322605,-33.981070128970906
,,1739209892.7322707,-24.15140352195873
,,1739209892.732281,-38.13080360867914
,,1739209892.7322912,-45.120503652039325
,,1739209892.7323017,-45.120503652039325
,,1739209892.732312,-45.120503652039325
,,1739209892.7323222,-45.120503652039325
,,1739209892.7323325,-31.141103565318893
,,1739209892.7323427,-26.487275050834715
,,1739209892.7323532,-24.74623867263306
,,1739209892.7323637,-45.120503652039325
,,1739209892.7323737,-45.120503652039325
,,1739209892.732384,-38.13080360867914
,,1739209892.7323942,-38.13080360867914
,,1739209892.7324047,-45.120503652039325
,,1739209892.732415,-45.120503652039325
,,1739209892.7324252,-45.120503652039325
,,1739209892.7324357,-45.120503652039325
,,1739209892.732446,-38.13080360867914
,,1739209892.7324562,-38.13080360867914
,,1739209892.7324665,-45.120503652039325
,,1739209892.7324767,-31.141103565318915
,,1739209892.732487,-45.120503652039325
,,1739209892.7324977,-33.981070128970906
,,1739209892.7325077,-45.120503652039325
,,1739209892.732518,-45.120503652039325
,,1739209892.7325282,-38.13080360867914
,,1739209892.7325385,-25.826314394896364
,,1739209892.732549,-38.13080360867914
,,1739209892.7325592,-28.992665084841946
,,1739209892.7325697,-33.981070128970906
,,1739209892.7325797,-38.13080360867914
,,1739209892.73259,-45.120503652039325
,,1739209892.7326005,-30.49652367304973
,,1739209892.7326107,-28.58837851428586
,,1739209892.732621,-25.62660358559016
,,1739209892.7326312,-14.196806655748082
,,1739209892.7326417,-9.850652966439332
,,1739209892.732652,-23.506823629689546
,,1739209892.7326622,-45.120503652039325
,,1739209892.7326725,-33.981070128970906
,,1739209892.7326827,-18.836614351536173
,,1739209892.7326932,-32.81601443825658
,,1739209892.7327034,-33.981070128970906
,,1739209892.7327137,-45.120503652039325
,,1739209892.732724,-38.13080360867914
,,1739209892.7327342,-38.13080360867914
,,1739209892.7327447,-38.13080360867914
,,1739209892.732755,-38.13080360867914
,,1739209892.7327652,-38.13080360867914
,,1739209892.7327754,-45.120503652039325
,,1739209892.7327857,-38.13080360867914
,,1739209892.7327962,-45.120503652039325
,,1739209892.7328064,-45.120503652039325
,,1739209892.7328167,-30.49652367304973
,,1739209892.732827,-27.87774495603143
,,1739209892.7328374,-12.367390106621176
,,1739209892.7328477,-28.992665084841946
,,1739209892.732858,-29.438486411369333
,,1739209892.7328682,-45.120503652039325
,,1739209892.7328784,-25.62660358559016
,,1739209892.732889,-26.99137008561072
,,1739209892.7328992,-33.981070128970906
,,1739209892.7329094,-38.13080360867914
,,1739209892.7329197,-45.120503652039325
,,1739209892.73293,-30.49652367304973
,,1739209892.7329404,-32.816014438256545
,,1739209892.7329507,-45.120503652039325
,,1739209892.732961,-45.120503652039325
,,1739209892.7329712,-26.99137008561072
,,1739209892.7329817,-10.400256675036475
,,1739209892.732992,-20.001670042250534
,,1739209892.7330022,-28.58837851428586
,,1739209892.7330124,-32.81601443825658
,,1739209892.7330227,-31.141103565318943
,,1739209892.7330332,-38.13080360867914
,,1739209892.7330434,-45.120503652039325
,,1739209892.7330537,-45.120503652039325
,,1739209892.733064,-31.141103565318915
,,1739209892.7330742,-35.57807855764607
,,1739209892.733085,-38.13080360867914
,,1739209892.733095,-38.13080360867914
,,1739209892.7331052,-33.981070128970906
,,1739209892.7331154,-38.13080360867914
,,1739209892.7331257,-18.877682693682605
,,1739209892.7331362,-24.438645034577675
,,1739209892.7331464,-33.98107012897096
,,1739209892.7331567,-31.14110356531892
,,1739209892.733167,-27.267205301931607
,,1739209892.7331774,-11.8224584303986
,,1739209892.7331877,-15.97707208084489
,,1739209892.733198,-26.99137008561072
,,1739209892.7332082,-38.13080360867914
,,1739209892.7332184,-32.816014438256545
,,1739209892.733229,-38.13080360867914
,,1739209892.7332392,-45.120503652039325
,,1739209892.7332494,-38.13080360867914
,,1739209892.7332597,-45.120503652039325
,,1739209892.73327,-35.57807855764607
,,1739209892.7332804,-38.13080360867914
,,1739209892.733291,-45.120503652039325
,,1739209892.733301,-35.57807855764607
,,1739209892.7333112,-26.991370085610736
,,1739209892.7333214,-45.120503652039325
,,1739209892.733332,-38.13080360867914
,,1739209892.7333422,-38.13080360867914
,,1739209892.7333524,-33.981070128970906
,,1739209892.733363,-33.981070128970906
,,1739209892.7333732,-45.120503652039325
,,1739209892.7333834,-35.57807855764607
,,1739209892.7333937,-26.487275050834715
,,1739209892.733404,-38.13080360867914
,,1739209892.7334142,-45.120503652039325
,,1739209892.733425,-27.267205301931607
,,1739209892.733435,-33.981070128970906
,,1739209892.7334452,-45.120503652039325
,,1739209892.7334554,-35.57807855764607
,,1739209892.7334657,-45.120503652039325
,,1739209892.7334762,-27.267205301931607
,,1739209892.7334864,-28.992665084841946
,,1739209892.733497,-45.120503652039325
,,1739209892.733507,-35.57807855764607
,,1739209892.7335172,-31.141103565318943
,,1739209892.7335277,-38.13080360867914
,,1739209892.733538,-32.816014438256545
,,1739209892.7335482,-45.120503652039325
,,1739209892.7335584,-38.13080360867914
,,1739209892.733569,-45.120503652039325
,,1739209892.7335792,-38.13080360867914
,,1739209892.7335894,-32.816014438256545
,,1739209892.7335997,-26.99137008561072
,,1739209892.73361,-32.816014438256545
,,1739209892.7336204,-35.57807855764607
,,1739209892.733631,-38.13080360867914
,,1739209892.733641,-45.120503652039325
,,1739209892.7336469,-38.13080360867914
,,1739209892.7336528,-38.13080360867914
,,1739209892.733659,-45.120503652039325
,,1739209892.733665,-33.981070128970906
,,1739209892.733671,-33.981070128970906
,,1739209892.733677,-45.120503652039325
,,1739209892.733683,-30.49652367304973
,,1739209892.733689,-19.089059925837468
,,1739209892.733695,-38.13080360867914
,,1739209892.733701,-38.13080360867914
,,1739209892.733707,-28.58837851428586
,,1739209892.7337132,-21.4469444417791
,,1739209892.733719,-8.95784959922221
,,1739209892.733725,-35.57807855764607
,,1739209892.733731,-32.816014438256545
,,1739209892.7337372,-35.57807855764607
,,1739209892.7337432,-31.141103565318915
,,1739209892.7337492,-35.57807855764607
,,1739209892.733755,-38.13080360867914
,,1739209892.733761,-38.13080360867914
,,1739209892.7337673,-33.981070128970906
,,1739209892.7337732,-45.120503652039325
,,1739209892.7337792,-45.120503652039325
,,1739209892.7337852,-35.57807855764607
,,1739209892.7337914,-33.981070128970906
,,1739209892.7337973,-35.57807855764607
,,1739209892.7338033,-38.13080360867914
,,1739209892.7338092,-45.120503652039325
,,1739209892.7338152,-38.13080360867914
,,1739209892.7338214,-45.120503652039325
,,1739209892.7338274,-45.120503652039325
,,1739209892.7338333,-33.981070128970906
,,1739209892.7338393,-33.981070128970906
,,1739209892.7338457,-45.120503652039325
,,1739209892.7338514,-38.13080360867914
,,1739209892.7338574,-38.13080360867914
,,1739209892.7338634,-45.120503652039325
,,1739209892.7338693,-45.120503652039325
,,1739209892.7338755,-33.981070128970906
,,1739209892.7338817,-45.120503652039325
,,1739209892.7338874,-23.273589343863303
,,1739209892.7338934,-14.457244398418911
,,1739209892.7338996,-45.120503652039325
,,1739209892.7339056,-33.981070128970906
,,1739209892.7339115,-30.49652367304973
,,1739209892.7339177,-45.120503652039325
,,1739209892.7339234,-38.13080360867914
,,1739209892.7339296,-45.120503652039325
,,1739209892.7339356,-33.981070128970906
,,1739209892.7339416,-38.13080360867914
,,1739209892.7339475,-45.120503652039325
,,1739209892.7339537,-38.13080360867914
,,1739209892.7339597,-27.267205301931607
,,1739209892.7339656,-38.13080360867914
,,1739209892.7339716,-45.120503652039325
,,1739209892.7339776,-35.57807855764607
,,1739209892.7339838,-29.438486411369347
,,1739209892.7339897,-35.57807855764607
,,1739209892.7339957,-38.13080360867914
,,1739209892.7340016,-38.13080360867914
,,1739209892.7340078,-31.141103565318915
,,1739209892.7340138,-38.13080360867914
,,1739209892.7340198,-38.13080360867914
,,1739209892.7340257,-45.120503652039325
,,1739209892.7340317,-28.992665084841946
,,1739209892.734038,-27.8777449560314
,,1739209892.7340438,-45.120503652039325
,,1739209892.7340498,-31.141103565318915
,,1739209892.7340558,-33.98107012897096
,,1739209892.734062,-17.788531000973595
,,1739209892.734068,-17.600019173844906
,,1739209892.734074,-32.816014438256545
,,1739209892.7340798,-45.120503652039325
,,1739209892.7340858,-45.120503652039325
,,1739209892.734092,-33.981070128970906
,,1739209892.734098,-38.13080360867914
,,1739209892.734104,-45.120503652039325
,,1739209892.73411,-45.120503652039325
,,1739209892.734116,-38.13080360867914
,,1739209892.734122,-31.141103565318943
,,1739209892.734128,-45.120503652039325
,,1739209892.734134,-45.120503652039325
,,1739209892.73414,-33.981070128970906
,,1739209892.734146,-45.120503652039325
,,1739209892.734152,-25.25278630937684
,,1739209892.734158,-27.8777449560314
,,1739209892.734164,-29.438486411369333
,,1739209892.7341702,-35.57807855764607
,,1739209892.7341762,-16.283889300503116
,,1739209892.734182,-9.271540210664792
,,1739209892.734188,-31.141103565318943
,,1739209892.734194,-45.120503652039325
,,1739209892.7342002,-25.25278630937684
,,1739209892.7342062,-26.991370085610736
,,1739209892.7342122,-45.120503652039325
,,1739209892.734218,-33.981070128970906
,,1739209892.7342243,-38.13080360867914
,,1739209892.7342305,-45.120503652039325
,,1739209892.7342362,-38.13080360867914
,,1739209892.7342422,-38.13080360867914
,,1739209892.7342482,-45.120503652039325
,,1739209892.7342544,-45.120503652039325
,,1739209892.7342603,-45.120503652039325
,,1739209892.7342663,-33.981070128970906
,,1739209892.7342722,-29.438486411369333
,,1739209892.7342782,-38.13080360867914
,,1739209892.7342844,-45.120503652039325
