CAN Message, 0x1bb:0000dfef29c45e89,Timestamp,Amplitude
,,1739209813.6563926,-45.120503652039325
,,1739209813.656397,-45.120503652039325
,,1739209813.656402,-38.13080360867914
,,1739209813.6564066,-45.120503652039325
,,1739209813.6564112,-32.816014438256545
,,1739209813.656416,-9.442009146308228
,,1739209813.6564207,-22.44878636800916
,,1739209813.6564252,-26.487275050834715
,,1739209813.65643,-38.13080360867914
,,1739209813.6564348,-45.120503652039325
,,1739209813.6564393,-45.120503652039325
,,1739209813.656444,-33.981070128970906
,,1739209813.6564488,-32.816014438256545
,,1739209813.6564534,-45.120503652039325
,,1739209813.656458,-33.981070128970906
,,1739209813.656463,-31.141103565318915
,,1739209813.6564674,-45.120503652039325
,,1739209813.6564722,-45.120503652039325
,,1739209813.6564767,-45.120503652039325
,,1739209813.6564815,-45.120503652039325
,,1739209813.6564865,-45.120503652039325
,,1739209813.6564908,-38.13080360867914
,,1739209813.6564956,-38.13080360867914
,,1739209813.6565003,-45.120503652039325
,,1739209813.6565049,-45.120503652039325
,,1739209813.6565096,-35.57807855764607
,,1739209813.6565142,-30.49652367304973
,,1739209813.656519,-23.16150712794696
,,1739209813.6565237,-32.816014438256545
,,1739209813.6565282,-20.511525224473814
,,1739209813.656533,-33.981070128970906
,,1739209813.6565378,-32.816014438256545
,,1739209813.6565423,-30.49652367304973
,,1739209813.656547,-31.141103565318943
,,1739209813.6565518,-10.394401676078845
,,1739209813.6565564,-30.49652367304973
,,1739209813.6565611,-45.120503652039325
,,1739209813.656566,-38.13080360867914
,,1739209813.6565704,-33.981070128970906
,,1739209813.6565752,-33.981070128970906
,,1739209813.6565795,-45.120503652039325
,,1739209813.6565845,-33.981070128970906
,,1739209813.6565893,-31.141103565318915
,,1739209813.6565938,-26.487275050834715
,,1739209813.6565986,-38.13080360867914
,,1739209813.656603,-45.120503652039325
,,1739209813.656608,-45.120503652039325
,,1739209813.6566126,-28.992665084841946
,,1739209813.6566174,-35.57807855764607
,,1739209813.656622,-45.120503652039325
,,1739209813.6566267,-38.13080360867914
,,1739209813.6566312,-33.981070128970906
,,1739209813.656636,-45.120503652039325
,,1739209813.6566408,-19.221007638782208
,,1739209813.6566453,-45.120503652039325
,,1739209813.65665,-33.981070128970906
,,1739209813.6566548,-35.57807855764607
,,1739209813.6566594,-45.120503652039325
,,1739209813.656664,-33.981070128970906
,,1739209813.656669,-45.120503652039325
,,1739209813.6566734,-38.13080360867914
,,1739209813.6566782,-38.13080360867914
,,1739209813.656683,-27.267205301931607
,,1739209813.6566875,-21.228842808393967
,,1739209813.6566925,-38.13080360867914
,,1739209813.6566968,-45.120503652039325
,,1739209813.6567016,-33.981070128970906
,,1739209813.6567063,-22.448786368009163
,,1739209813.6567109,-28.58837851428589
,,1739209813.6567156,-35.57807855764607
,,1739209813.6567204,-45.120503652039325
,,1739209813.656725,-45.120503652039325
,,1739209813.6567297,-45.120503652039325
,,1739209813.6567345,-38.13080360867914
,,1739209813.656739,-38.13080360867914
,,1739209813.6567438,-38.13080360867914
,,1739209813.6567483,-45.120503652039325
,,1739209813.656753,-38.13080360867914
,,1739209813.6567578,-45.120503652039325
,,1739209813.6567624,-31.141103565318915
,,1739209813.6567671,-35.57807855764607
,,1739209813.656772,-38.13080360867914
,,1739209813.6567764,-11.608340198645871
,,1739209813.6567812,-24.589719217205094
,,1739209813.656786,-28.58837851428586
,,1739209813.6567905,-45.120503652039325
,,1739209813.6567953,-30.49652367304973
,,1739209813.6568,-26.99137008561072
,,1739209813.6568046,-33.981070128970906
,,1739209813.656809,-45.120503652039325
,,1739209813.656814,-45.120503652039325
,,1739209813.6568186,-45.120503652039325
,,1739209813.6568234,-45.120503652039325
,,1739209813.656828,-38.13080360867914
,,1739209813.6568327,-31.14110356531892
,,1739209813.6568377,-24.438645034577675
,,1739209813.656842,-10.80525781016478
,,1739209813.6568468,-13.743798279671744
,,1739209813.6568515,-24.438645034577675
,,1739209813.656856,-30.49652367304976
,,1739209813.6568608,-35.57807855764607
,,1739209813.6568656,-32.816014438256545
,,1739209813.65687,-35.57807855764607
,,1739209813.656875,-45.120503652039325
,,1739209813.6568794,-38.13080360867914
,,1739209813.6568842,-32.816014438256545
,,1739209813.656889,-38.13080360867914
,,1739209813.6568935,-31.141103565318893
,,1739209813.6568985,-29.438486411369333
,,1739209813.656903,-45.120503652039325
,,1739209813.6569076,-33.981070128970906
,,1739209813.6569123,-38.13080360867914
,,1739209813.656917,-33.98107012897096
,,1739209813.6569216,-35.57807855764607
,,1739209813.6569264,-45.120503652039325
,,1739209813.656931,-21.598678470925663
,,1739209813.6569357,-21.021172418726344
,,1739209813.6569405,-45.120503652039325
,,1739209813.656945,-45.120503652039325
,,1739209813.6569498,-31.141103565318893
,,1739209813.6569543,-29.438486411369333
,,1739209813.656959,-45.120503652039325
,,1739209813.6569638,-35.57807855764607
,,1739209813.6569686,-45.120503652039325
,,1739209813.6569731,-45.120503652039325
,,1739209813.656978,-38.13080360867914
,,1739209813.656983,-45.120503652039325
,,1739209813.6569872,-35.57807855764607
,,1739209813.656992,-26.99137008561072
,,1739209813.6569965,-38.13080360867914
,,1739209813.6570013,-38.13080360867914
,,1739209813.657006,-38.13080360867914
,,1739209813.6570106,-45.120503652039325
,,1739209813.657015,-38.13080360867914
,,1739209813.65702,-38.13080360867914
,,1739209813.6570246,-45.120503652039325
,,1739209813.6570294,-38.13080360867914
,,1739209813.6570342,-45.120503652039325
,,1739209813.6570387,-35.57807855764607
,,1739209813.6570437,-30.49652367304976
,,1739209813.6570482,-30.49652367304976
,,1739209813.6570528,-32.816014438256545
,,1739209813.6570575,-45.120503652039325
,,1739209813.657062,-33.981070128970906
,,1739209813.6570668,-21.021172418726344
,,1739209813.6570716,-21.300333226290604
,,1739209813.657076,-31.141103565318915
,,1739209813.657081,-45.120503652039325
,,1739209813.6570857,-33.981070128970906
,,1739209813.6570902,-38.13080360867914
,,1739209813.657095,-45.120503652039325
,,1739209813.6570995,-38.13080360867914
,,1739209813.6571045,-26.99137008561072
,,1739209813.657109,-38.13080360867914
,,1739209813.6571136,-45.120503652039325
,,1739209813.6571183,-45.120503652039325
,,1739209813.657123,-23.506823629689546
,,1739209813.6571276,-31.141103565318915
,,1739209813.6571324,-45.120503652039325
,,1739209813.6571372,-38.13080360867914
,,1739209813.6571417,-28.992665084841946
,,1739209813.6571465,-38.13080360867914
,,1739209813.6571512,-45.120503652039325
,,1739209813.6571558,-33.981070128970906
,,1739209813.6571603,-38.13080360867914
,,1739209813.6571653,-38.13080360867914
,,1739209813.6571698,-45.120503652039325
,,1739209813.6571746,-38.13080360867914
,,1739209813.657179,-21.22884280839397
,,1739209813.657184,-35.57807855764607
,,1739209813.657189,-38.13080360867914
,,1739209813.6571932,-32.816014438256545
,,1739209813.657198,-25.82631439489636
,,1739209813.6572027,-10.301779548932654
,,1739209813.6572073,-17.133997197586595
,,1739209813.657212,-38.13080360867914
,,1739209813.6572168,-32.816014438256545
,,1739209813.6572213,-38.13080360867914
,,1739209813.657226,-38.13080360867914
,,1739209813.6572306,-35.57807855764607
,,1739209813.6572354,-38.13080360867914
,,1739209813.6572402,-38.13080360867914
,,1739209813.6572447,-38.13080360867914
,,1739209813.6572497,-38.13080360867914
,,1739209813.6572542,-38.13080360867914
,,1739209813.6572587,-45.120503652039325
,,1739209813.6572635,-45.120503652039325
,,1739209813.6572683,-45.120503652039325
,,1739209813.6572728,-31.141103565318915
,,1739209813.6572776,-38.13080360867914
,,1739209813.6572824,-38.13080360867914
,,1739209813.657287,-38.13080360867914
,,1739209813.6572917,-31.141103565318915
,,1739209813.6572962,-30.49652367304973
,,1739209813.657301,-38.13080360867914
,,1739209813.6573057,-45.120503652039325
,,1739209813.6573102,-38.13080360867914
,,1739209813.657315,-19.497575007474538
,,1739209813.6573198,-38.13080360867914
,,1739209813.6573243,-38.13080360867914
,,1739209813.657329,-45.120503652039325
,,1739209813.657334,-26.991370085610736
,,1739209813.6573384,-10.400256675036475
,,1739209813.6573431,-28.992665084841946
,,1739209813.6573477,-45.120503652039325
,,1739209813.6573524,-31.141103565318915
,,1739209813.6573572,-38.13080360867914
,,1739209813.6573615,-33.981070128970906
,,1739209813.6573665,-31.141103565318915
,,1739209813.6573713,-32.816014438256545
,,1739209813.6573758,-45.120503652039325
,,1739209813.6573806,-33.981070128970906
,,1739209813.657385,-33.981070128970906
,,1739209813.65739,-25.25278630937684
,,1739209813.6573946,-45.120503652039325
,,1739209813.6573994,-38.13080360867914
,,1739209813.657404,-45.120503652039325
,,1739209813.6574087,-38.13080360867914
,,1739209813.6574132,-38.13080360867914
,,1739209813.657418,-35.57807855764607
,,1739209813.6574228,-38.13080360867914
,,1739209813.6574273,-20.16506027657481
,,1739209813.657432,-32.816014438256545
,,1739209813.6574368,-45.120503652039325
,,1739209813.6574414,-38.13080360867914
,,1739209813.657446,-32.81601443825658
,,1739209813.657451,-38.13080360867914
,,1739209813.6574554,-45.120503652039325
,,1739209813.6574602,-45.120503652039325
,,1739209813.657465,-25.82631439489636
,,1739209813.6574695,-35.57807855764607
,,1739209813.6574745,-23.50682362968953
,,1739209813.6574788,-32.816014438256545
,,1739209813.6574836,-30.49652367304976
,,1739209813.6574883,-45.120503652039325
,,1739209813.6574929,-24.151403521958727
,,1739209813.6574976,-26.991370085610736
,,1739209813.6575024,-33.981070128970906
,,1739209813.657507,-38.13080360867914
,,1739209813.6575117,-45.120503652039325
,,1739209813.6575165,-45.120503652039325
,,1739209813.657521,-33.981070128970906
,,1739209813.6575258,-45.120503652039325
,,1739209813.6575303,-45.120503652039325
,,1739209813.657535,-45.120503652039325
,,1739209813.6575398,-38.13080360867914
,,1739209813.6575444,-38.13080360867914
,,1739209813.6575491,-45.120503652039325
,,1739209813.657554,-45.120503652039325
,,1739209813.6575584,-31.141103565318893
,,1739209813.6575632,-31.141103565318893
,,1739209813.657568,-45.120503652039325
,,1739209813.6575725,-45.120503652039325
,,1739209813.6575773,-45.120503652039325
,,1739209813.657582,-38.13080360867914
,,1739209813.6575866,-45.120503652039325
,,1739209813.657591,-45.120503652039325
,,1739209813.657596,-38.13080360867914
,,1739209813.6576006,-45.120503652039325
,,1739209813.6576054,-22.17584139042336
,,1739209813.65761,-15.186141347063176
,,1739209813.6576147,-45.120503652039325
,,1739209813.6576197,-38.13080360867914
,,1739209813.657624,-32.816014438256545
,,1739209813.6576288,-30.49652367304973
,,1739209813.6576335,-38.13080360867914
,,1739209813.657638,-45.120503652039325
,,1739209813.6576428,-38.13080360867914
,,1739209813.6576476,-45.120503652039325
,,1739209813.657652,-35.57807855764607
,,1739209813.657657,-35.57807855764607
,,1739209813.6576614,-45.120503652039325
,,1739209813.6576662,-45.120503652039325
,,1739209813.657671,-32.816014438256545
,,1739209813.6576755,-38.13080360867914
,,1739209813.6576805,-45.120503652039325
,,1739209813.657685,-45.120503652039325
,,1739209813.6576896,-28.992665084841946
,,1739209813.6576943,-24.29264994887477
,,1739209813.657699,-11.516463104739906
,,1739209813.6577036,-38.13080360867914
,,1739209813.6577084,-35.57807855764607
,,1739209813.657713,-38.13080360867914
,,1739209813.6577177,-18.52134165134079
,,1739209813.6577225,-20.4518274484982
,,1739209813.657727,-29.43848641136937
,,1739209813.6577318,-33.98107012897096
,,1739209813.6577363,-45.120503652039325
,,1739209813.657741,-38.13080360867914
,,1739209813.6577458,-45.120503652039325
,,1739209813.6577506,-45.120503652039325
,,1739209813.6577551,-38.13080360867914
,,1739209813.65776,-45.120503652039325
,,1739209813.657765,-32.816014438256545
,,1739209813.6577692,-26.487275050834715
,,1739209813.657774,-45.120503652039325
,,1739209813.6577785,-38.13080360867914
,,1739209813.6577833,-38.13080360867914
,,1739209813.657788,-35.57807855764607
,,1739209813.6577926,-38.13080360867914
,,1739209813.657797,-38.13080360867914
,,1739209813.657802,-28.992665084841946
,,1739209813.6578066,-24.15140352195872
,,1739209813.6578114,-8.724642785305024
,,1739209813.6578162,-45.120503652039325
,,1739209813.6578207,-33.981070128970906
,,1739209813.6578257,-33.981070128970906
,,1739209813.65783,-45.120503652039325
,,1739209813.6578348,-38.13080360867914
,,1739209813.6578395,-45.120503652039325
,,1739209813.657844,-28.992665084841967
,,1739209813.6578488,-45.120503652039325
,,1739209813.6578536,-24.589719217205094
,,1739209813.657858,-35.57807855764607
,,1739209813.657863,-45.120503652039325
,,1739209813.6578677,-45.120503652039325
,,1739209813.6578722,-30.49652367304973
,,1739209813.657877,-13.937856391144496
,,1739209813.6578815,-23.506823629689546
,,1739209813.6578865,-28.21854285175415
,,1739209813.657891,-38.13080360867914
,,1739209813.6578956,-26.487275050834715
,,1739209813.6579003,-17.600019173844906
,,1739209813.657905,-45.120503652039325
,,1739209813.6579096,-38.13080360867914
,,1739209813.6579144,-27.267205301931607
,,1739209813.6579192,-22.74004262075133
,,1739209813.6579237,-8.503323075092696
,,1739209813.6579285,-38.13080360867914
,,1739209813.6579332,-32.816014438256545
,,1739209813.6579378,-31.141103565318915
,,1739209813.6579423,-45.120503652039325
,,1739209813.657947,-45.120503652039325
,,1739209813.6579518,-38.13080360867914
,,1739209813.6579566,-45.120503652039325
,,1739209813.6579611,-38.13080360867914
,,1739209813.657966,-19.45023999044868
,,1739209813.657971,-28.992665084841946
,,1739209813.6579752,-38.13080360867914
,,1739209813.65798,-33.981070128970906
,,1739209813.6579847,-45.120503652039325
,,1739209813.6579893,-38.13080360867914
,,1739209813.657994,-45.120503652039325
,,1739209813.6579988,-38.13080360867914
,,1739209813.658003,-32.816014438256545
,,1739209813.658008,-38.13080360867914
,,1739209813.6580126,-29.438486411369347
,,1739209813.6580174,-33.981070128970906
,,1739209813.6580222,-31.141103565318915
,,1739209813.6580267,-38.13080360867914
,,1739209813.6580317,-28.218542851754165
,,1739209813.6580362,-11.5316416079806
,,1739209813.6580408,-45.120503652039325
,,1739209813.6580455,-45.120503652039325
,,1739209813.6580503,-31.141103565318915
,,1739209813.6580548,-33.981070128970906
,,1739209813.6580596,-38.13080360867914
,,1739209813.6580644,-38.13080360867914
,,1739209813.658069,-45.120503652039325
,,1739209813.6580737,-38.13080360867914
,,1739209813.6580782,-45.120503652039325
,,1739209813.658083,-45.120503652039325
,,1739209813.6580875,-45.120503652039325
,,1739209813.6580925,-38.13080360867914
,,1739209813.658097,-45.120503652039325
,,1739209813.6581018,-33.981070128970906
,,1739209813.6581063,-32.816014438256545
,,1739209813.658111,-31.141103565318915
,,1739209813.658116,-35.57807855764607
,,1739209813.6581204,-35.57807855764607
,,1739209813.6581252,-17.07910932868579
,,1739209813.6581297,-27.87774495603141
,,1739209813.6581345,-33.981070128970906
,,1739209813.6581392,-38.13080360867914
,,1739209813.6581438,-35.57807855764607
,,1739209813.6581483,-28.992665084841946
,,1739209813.6581533,-38.13080360867914
,,1739209813.6581578,-38.13080360867914
,,1739209813.6581626,-38.13080360867914
,,1739209813.6581674,-45.120503652039325
,,1739209813.658172,-38.13080360867914
,,1739209813.658177,-45.120503652039325
,,1739209813.6581814,-32.816014438256545
,,1739209813.658186,-30.49652367304976
,,1739209813.6581907,-18.636903542229973
,,1739209813.6581953,-24.589719217205094
,,1739209813.6582,-45.120503652039325
,,1739209813.6582048,-35.57807855764607
,,1739209813.658209,-25.826314394896357
,,1739209813.658214,-11.508893700089027
,,1739209813.6582189,-16.763597937115037
,,1739209813.6582234,-27.8777449560314
,,1739209813.6582282,-45.120503652039325
,,1739209813.658233,-35.57807855764607
,,1739209813.6582377,-23.506823629689546
,,1739209813.6582422,-38.13080360867914
,,1739209813.658247,-38.13080360867914
,,1739209813.6582515,-35.57807855764607
,,1739209813.6582563,-32.816014438256545
,,1739209813.6582608,-27.267205301931607
,,1739209813.6582656,-45.120503652039325
,,1739209813.6582704,-38.13080360867914
,,1739209813.658275,-45.120503652039325
,,1739209813.6582797,-32.81601443825658
,,1739209813.6582844,-45.120503652039325
,,1739209813.658289,-45.120503652039325
,,1739209813.6582935,-38.13080360867914
,,1739209813.6582985,-28.992665084841946
,,1739209813.658303,-38.13080360867914
,,1739209813.6583078,-38.13080360867914
,,1739209813.6583123,-45.120503652039325
,,1739209813.658317,-38.13080360867914
,,1739209813.658322,-31.141103565318893
,,1739209813.6583264,-19.692249382447496
,,1739209813.6583312,-21.598678470925663
,,1739209813.658336,-30.49652367304973
,,1739209813.6583405,-45.120503652039325
,,1739209813.6583452,-45.120503652039325
,,1739209813.65835,-27.267205301931607
,,1739209813.6583543,-31.141103565318893
,,1739209813.6583593,-32.816014438256545
,,1739209813.658364,-38.13080360867914
,,1739209813.6583686,-33.981070128970906
,,1739209813.6583734,-33.981070128970906
,,1739209813.658378,-45.120503652039325
,,1739209813.658383,-35.57807855764607
,,1739209813.6583874,-38.13080360867914
,,1739209813.658392,-38.13080360867914
,,1739209813.6583967,-45.120503652039325
,,1739209813.6584015,-45.120503652039325
,,1739209813.658406,-38.13080360867914
,,1739209813.6584108,-45.120503652039325
,,1739209813.6584156,-45.120503652039325
,,1739209813.65842,-35.57807855764607
,,1739209813.6584249,-38.13080360867914
,,1739209813.6584294,-45.120503652039325
,,1739209813.6584342,-45.120503652039325
,,1739209813.658439,-18.299052888300974
,,1739209813.6584437,-33.98107012897096
,,1739209813.6584482,-31.141103565318915
,,1739209813.658453,-45.120503652039325
,,1739209813.6584575,-33.981070128970906
,,1739209813.6584623,-8.6184001054357
,,1739209813.658467,-20.001670042250552
,,1739209813.6584716,-28.992665084841946
,,1739209813.6584764,-45.120503652039325
,,1739209813.6584811,-45.120503652039325
,,1739209813.6584857,-26.991370085610736
,,1739209813.6584904,-25.077289914212862
,,1739209813.658495,-45.120503652039325
,,1739209813.6584997,-29.438486411369333
,,1739209813.6585045,-29.43848641136937
,,1739209813.658509,-26.991370085610768
,,1739209813.6585138,-35.57807855764607
,,1739209813.6585186,-32.816014438256545
,,1739209813.658523,-26.03565346325281
,,1739209813.658528,-12.413715290592226
,,1739209813.6585326,-11.345619818277966
,,1739209813.6585371,-26.487275050834725
,,1739209813.658542,-33.981070128970906
,,1739209813.6585464,-31.141103565318893
,,1739209813.6585512,-45.120503652039325
,,1739209813.658556,-35.57807855764607
,,1739209813.6585605,-38.13080360867914
,,1739209813.6585653,-29.43848641136937
,,1739209813.65857,-33.981070128970906
,,1739209813.6585746,-45.120503652039325
,,1739209813.658579,-45.120503652039325
,,1739209813.658584,-33.981070128970906
,,1739209813.6585886,-38.13080360867914
,,1739209813.6585934,-35.57807855764607
,,1739209813.6585982,-25.077289914212862
,,1739209813.6586027,-31.141103565318893
,,1739209813.6586075,-45.120503652039325
,,1739209813.658612,-35.57807855764607
,,1739209813.6586168,-33.98107012897096
,,1739209813.6586215,-18.192034459266992
,,1739209813.658626,-35.57807855764607
,,1739209813.6586308,-45.120503652039325
,,1739209813.6586356,-28.992665084841946
,,1739209813.65864,-29.438486411369333
,,1739209813.658645,-45.120503652039325
,,1739209813.6586497,-28.992665084841946
,,1739209813.6586542,-45.120503652039325
,,1739209813.658659,-31.141103565318943
,,1739209813.6586635,-45.120503652039325
,,1739209813.6586685,-45.120503652039325
,,1739209813.658673,-45.120503652039325
,,1739209813.6586776,-32.816014438256545
,,1739209813.6586823,-33.981070128970906
,,1739209813.658687,-24.589719217205094
,,1739209813.6586916,-33.981070128970906
,,1739209813.6586964,-28.992665084841946
,,1739209813.6587012,-45.120503652039325
,,1739209813.6587057,-27.267205301931607
,,1739209813.6587105,-10.844019940169964
,,1739209813.6587152,-26.487275050834715
,,1739209813.6587198,-45.120503652039325
,,1739209813.6587243,-27.8777449560314
,,1739209813.658729,-24.29264994887477
,,1739209813.6587338,-24.438645034577675
,,1739209813.6587386,-30.49652367304973
,,1739209813.6587431,-45.120503652039325
,,1739209813.658748,-45.120503652039325
,,1739209813.658753,-28.992665084841946
,,1739209813.6587572,-38.13080360867914
,,1739209813.658762,-45.120503652039325
,,1739209813.6587667,-33.981070128970906
,,1739209813.6587713,-38.13080360867914
,,1739209813.658776,-17.16170347859854
,,1739209813.6587808,-22.44878636800916
,,1739209813.658785,-38.13080360867914
,,1739209813.65879,-29.438486411369347
,,1739209813.6587946,-32.816014438256545
,,1739209813.6587994,-23.506823629689546
,,1739209813.6588042,-45.120503652039325
,,1739209813.6588087,-45.120503652039325
,,1739209813.6588137,-45.120503652039325
,,1739209813.6588182,-45.120503652039325
,,1739209813.6588228,-38.13080360867914
,,1739209813.6588275,-38.13080360867914
,,1739209813.6588323,-45.120503652039325
,,1739209813.6588368,-45.120503652039325
,,1739209813.6588416,-29.438486411369333
,,1739209813.6588464,-28.58837851428586
,,1739209813.658851,-45.120503652039325
,,1739209813.6588557,-45.120503652039325
,,1739209813.6588602,-45.120503652039325
,,1739209813.658865,-45.120503652039325
,,1739209813.6588695,-38.13080360867914
,,1739209813.6588745,-35.57807855764607
,,1739209813.658879,-45.120503652039325
,,1739209813.6588838,-35.57807855764607
,,1739209813.6588883,-45.120503652039325
,,1739209813.658893,-45.120503652039325
,,1739209813.658898,-35.57807855764607
,,1739209813.6589024,-45.120503652039325
,,1739209813.6589072,-38.13080360867914
,,1739209813.6589117,-21.676580915188183
,,1739209813.6589165,-33.981070128970906
,,1739209813.6589212,-33.981070128970906
,,1739209813.6589258,-31.141103565318915
,,1739209813.6589303,-38.13080360867914
,,1739209813.6589353,-38.13080360867914
,,1739209813.6589398,-38.13080360867914
,,1739209813.6589446,-45.120503652039325
,,1739209813.6589494,-45.120503652039325
,,1739209813.658954,-38.13080360867914
,,1739209813.658959,-38.13080360867914
,,1739209813.6589634,-45.120503652039325
,,1739209813.658968,-45.120503652039325
,,1739209813.6589727,-33.981070128970906
,,1739209813.6589773,-33.981070128970906
,,1739209813.658982,-38.13080360867914
,,1739209813.6589868,-45.120503652039325
,,1739209813.658991,-45.120503652039325
,,1739209813.658996,-38.13080360867914
,,1739209813.6590009,-38.13080360867914
,,1739209813.6590054,-38.13080360867914
