CAN Message, 0x150:0300f552ca5c2348,Timestamp,Amplitude
,,1739209761.3092103,-31.141103565318915
,,1739209761.3092194,-38.13080360867914
,,1739209761.3092282,-45.120503652039325
,,1739209761.309237,-33.981070128970906
,,1739209761.3092458,-38.13080360867914
,,1739209761.3092546,-38.13080360867914
,,1739209761.3092637,-45.120503652039325
,,1739209761.3092723,-45.120503652039325
,,1739209761.309281,-45.120503652039325
,,1739209761.3092902,-45.120503652039325
,,1739209761.309299,-45.120503652039325
,,1739209761.3093078,-45.120503652039325
,,1739209761.3093169,-32.816014438256545
,,1739209761.3093257,-38.13080360867914
,,1739209761.3093345,-45.120503652039325
,,1739209761.309343,-45.120503652039325
,,1739209761.3093522,-45.120503652039325
,,1739209761.309361,-38.13080360867914
,,1739209761.3093698,-45.120503652039325
,,1739209761.3093789,-45.120503652039325
,,1739209761.3093877,-45.120503652039325
,,1739209761.3093965,-38.13080360867914
,,1739209761.309405,-45.120503652039325
,,1739209761.309414,-38.13080360867914
,,1739209761.309423,-27.8777449560314
,,1739209761.3094318,-38.13080360867914
,,1739209761.3094409,-38.13080360867914
,,1739209761.3094497,-45.120503652039325
,,1739209761.3094585,-32.816014438256545
,,1739209761.3094673,-38.13080360867914
,,1739209761.309476,-45.120503652039325
,,1739209761.309485,-45.120503652039325
,,1739209761.3094938,-45.120503652039325
,,1739209761.3095028,-38.13080360867914
,,1739209761.3095117,-45.120503652039325
,,1739209761.3095205,-45.120503652039325
,,1739209761.3095293,-45.120503652039325
,,1739209761.309538,-38.13080360867914
,,1739209761.309547,-45.120503652039325
,,1739209761.3095558,-45.120503652039325
,,1739209761.3095648,-25.077289914212862
,,1739209761.3095737,-35.57807855764607
,,1739209761.3095825,-45.120503652039325
,,1739209761.3095913,-38.13080360867914
,,1739209761.3096,-32.816014438256545
,,1739209761.309609,-38.13080360867914
,,1739209761.3096178,-45.120503652039325
,,1739209761.3096268,-45.120503652039325
,,1739209761.3096356,-28.58837851428589
,,1739209761.3096445,-27.267205301931607
,,1739209761.3096533,-16.738311432963037
,,1739209761.309662,-13.011969998890356
,,1739209761.309671,-28.992665084841946
,,1739209761.3096795,-45.120503652039325
,,1739209761.3096888,-45.120503652039325
,,1739209761.3096976,-38.13080360867914
,,1739209761.3097064,-25.826314394896357
,,1739209761.3097153,-31.141103565318893
,,1739209761.309724,-45.120503652039325
,,1739209761.309733,-33.981070128970906
,,1739209761.3097415,-38.13080360867914
,,1739209761.3097508,-45.120503652039325
,,1739209761.3097596,-38.13080360867914
,,1739209761.3097684,-38.13080360867914
,,1739209761.3097773,-45.120503652039325
,,1739209761.309786,-38.13080360867914
,,1739209761.309795,-38.13080360867914
,,1739209761.309804,-45.120503652039325
,,1739209761.3098128,-31.141103565318893
,,1739209761.3098216,-35.57807855764607
,,1739209761.3098304,-45.120503652039325
,,1739209761.3098392,-38.13080360867914
,,1739209761.309848,-45.120503652039325
,,1739209761.309857,-45.120503652039325
,,1739209761.309866,-22.44878636800916
,,1739209761.3098748,-28.21854285175415
,,1739209761.3098836,-45.120503652039325
,,1739209761.3098924,-28.992665084841946
,,1739209761.3099012,-26.99137008561072
,,1739209761.30991,-12.86482651764458
,,1739209761.3099189,-17.389956718396665
,,1739209761.309928,-27.267205301931607
,,1739209761.3099368,-38.13080360867914
,,1739209761.3099456,-38.13080360867914
,,1739209761.3099544,-38.13080360867914
,,1739209761.3099632,-45.120503652039325
,,1739209761.309972,-32.816014438256545
,,1739209761.3099809,-45.120503652039325
,,1739209761.30999,-35.57807855764607
,,1739209761.3099988,-33.981070128970906
,,1739209761.3100076,-45.120503652039325
,,1739209761.3100164,-45.120503652039325
,,1739209761.3100252,-38.13080360867914
,,1739209761.310034,-45.120503652039325
,,1739209761.3100429,-45.120503652039325
,,1739209761.310052,-45.120503652039325
,,1739209761.3100607,-35.57807855764607
,,1739209761.3100696,-38.13080360867914
,,1739209761.3100784,-45.120503652039325
,,1739209761.3100872,-45.120503652039325
,,1739209761.310096,-32.816014438256545
,,1739209761.3101048,-33.981070128970906
,,1739209761.310114,-38.13080360867914
,,1739209761.3101227,-20.88804491267121
,,1739209761.3101315,-32.816014438256545
,,1739209761.3101404,-23.506823629689546
,,1739209761.3101492,-32.816014438256545
,,1739209761.310158,-45.120503652039325
,,1739209761.3101668,-13.25376497704184
,,1739209761.310176,-20.277505258571438
,,1739209761.3101847,-45.120503652039325
,,1739209761.3101935,-31.141103565318915
,,1739209761.3102024,-45.120503652039325
,,1739209761.3102112,-33.981070128970906
,,1739209761.31022,-38.13080360867914
,,1739209761.3102288,-35.57807855764607
,,1739209761.310238,-32.816014438256545
,,1739209761.3102467,-20.822980852015213
,,1739209761.3102555,-19.45023999044868
,,1739209761.3102643,-35.57807855764607
,,1739209761.3102732,-33.981070128970906
,,1739209761.310282,-28.218542851754165
,,1739209761.310291,-45.120503652039325
,,1739209761.3103,-45.120503652039325
,,1739209761.3103087,-38.13080360867914
,,1739209761.3103175,-30.49652367304973
,,1739209761.3103263,-38.13080360867914
,,1739209761.3103352,-21.522148828640407
,,1739209761.310344,-27.877744956031417
,,1739209761.310353,-29.438486411369347
,,1739209761.310362,-38.13080360867914
,,1739209761.3103707,-45.120503652039325
,,1739209761.3103795,-38.13080360867914
,,1739209761.3103883,-45.120503652039325
,,1739209761.3103971,-38.13080360867914
,,1739209761.310406,-45.120503652039325
,,1739209761.310415,-35.57807855764607
,,1739209761.310424,-35.57807855764607
,,1739209761.310433,-45.120503652039325
,,1739209761.3104415,-45.120503652039325
,,1739209761.3104503,-45.120503652039325
,,1739209761.3104591,-32.816014438256545
,,1739209761.310468,-45.120503652039325
,,1739209761.310477,-38.13080360867914
,,1739209761.3104858,-45.120503652039325
,,1739209761.310495,-33.981070128970906
,,1739209761.3105035,-31.141103565318915
,,1739209761.3105123,-45.120503652039325
,,1739209761.3105211,-45.120503652039325
,,1739209761.31053,-26.99137008561072
,,1739209761.310539,-33.981070128970906
,,1739209761.3105478,-17.853231561773573
,,1739209761.310557,-33.981070128970906
,,1739209761.3105657,-28.992665084841946
,,1739209761.3105743,-28.992665084841946
,,1739209761.310583,-45.120503652039325
,,1739209761.310592,-8.469386281288777
,,1739209761.310601,-19.69224938244749
,,1739209761.3106098,-38.13080360867914
,,1739209761.3106186,-31.141103565318893
,,1739209761.3106277,-38.13080360867914
,,1739209761.3106363,-32.816014438256545
,,1739209761.310645,-35.57807855764607
,,1739209761.310654,-38.13080360867914
,,1739209761.310663,-38.13080360867914
,,1739209761.3106718,-35.57807855764607
,,1739209761.3106806,-38.13080360867914
,,1739209761.3106894,-45.120503652039325
,,1739209761.3106985,-33.981070128970906
,,1739209761.310707,-30.49652367304976
,,1739209761.310716,-27.877744956031417
,,1739209761.310725,-35.57807855764607
,,1739209761.3107338,-45.120503652039325
,,1739209761.3107426,-38.13080360867914
,,1739209761.3107514,-31.141103565318893
,,1739209761.3107605,-18.263086266016657
,,1739209761.310769,-33.981070128970906
,,1739209761.310778,-38.13080360867914
,,1739209761.310787,-32.816014438256545
,,1739209761.3107958,-45.120503652039325
,,1739209761.3108046,-8.33987460229584
,,1739209761.3108134,-19.844204643325902
,,1739209761.3108222,-26.487275050834725
,,1739209761.310831,-28.21854285175415
,,1739209761.31084,-27.267205301931607
,,1739209761.310849,-19.0459534198926
,,1739209761.3108578,-29.438486411369333
,,1739209761.3108666,-33.981070128970906
,,1739209761.3108754,-31.141103565318943
,,1739209761.3108842,-17.245898906855142
,,1739209761.310893,-10.194296431607372
,,1739209761.310902,-28.218542851754165
,,1739209761.310911,-33.981070128970906
,,1739209761.3109198,-31.141103565318893
,,1739209761.3109286,-26.99137008561072
,,1739209761.3109374,-38.13080360867914
,,1739209761.3109462,-38.13080360867914
,,1739209761.310955,-31.141103565318915
,,1739209761.310964,-45.120503652039325
,,1739209761.310973,-17.133997197586602
,,1739209761.3109818,-18.877682693682605
,,1739209761.3109906,-35.57807855764607
,,1739209761.3109994,-29.438486411369333
,,1739209761.3110082,-33.981070128970906
,,1739209761.311017,-45.120503652039325
,,1739209761.311026,-35.57807855764607
,,1739209761.311035,-27.8777449560314
,,1739209761.3110435,-45.120503652039325
,,1739209761.3110526,-32.816014438256545
,,1739209761.3110614,-35.57807855764607
,,1739209761.3110702,-24.29264994887477
,,1739209761.311079,-32.816014438256545
,,1739209761.311088,-45.120503652039325
,,1739209761.311097,-38.13080360867914
,,1739209761.3111055,-29.438486411369333
,,1739209761.3111143,-38.13080360867914
,,1739209761.3111234,-38.13080360867914
,,1739209761.3111322,-45.120503652039325
,,1739209761.311141,-31.141103565318893
,,1739209761.31115,-38.13080360867914
,,1739209761.311159,-45.120503652039325
,,1739209761.3111677,-45.120503652039325
,,1739209761.3111763,-28.21854285175415
,,1739209761.3111854,-24.15140352195873
,,1739209761.3111942,-38.13080360867914
,,1739209761.311203,-35.57807855764607
,,1739209761.311212,-28.218542851754187
,,1739209761.311221,-45.120503652039325
,,1739209761.3112297,-12.231307595422027
,,1739209761.3112383,-26.991370085610736
,,1739209761.311247,-38.13080360867914
,,1739209761.3112562,-28.58837851428586
,,1739209761.3112652,-45.120503652039325
,,1739209761.311274,-38.13080360867914
,,1739209761.3112829,-45.120503652039325
,,1739209761.3112917,-45.120503652039325
,,1739209761.3113005,-38.13080360867914
,,1739209761.311309,-45.120503652039325
,,1739209761.3113182,-35.57807855764607
,,1739209761.3113272,-31.141103565318915
,,1739209761.311336,-45.120503652039325
,,1739209761.3113449,-45.120503652039325
,,1739209761.3113537,-25.826314394896357
,,1739209761.3113625,-28.58837851428586
,,1739209761.311371,-45.120503652039325
,,1739209761.31138,-32.816014438256545
,,1739209761.3113892,-38.13080360867914
,,1739209761.311398,-45.120503652039325
,,1739209761.3114069,-45.120503652039325
,,1739209761.3114157,-45.120503652039325
,,1739209761.3114245,-33.981070128970906
,,1739209761.3114333,-45.120503652039325
,,1739209761.311442,-45.120503652039325
,,1739209761.3114512,-33.981070128970906
,,1739209761.31146,-38.13080360867914
,,1739209761.3114688,-33.98107012897096
