CAN Message, 0x24:06b8dd96dcf8459c,Timestamp,Amplitude
,,1739209711.2692614,-45.120503652039325
,,1739209711.269267,-33.981070128970906
,,1739209711.2692735,-38.13080360867914
,,1739209711.2692797,-38.13080360867914
,,1739209711.2692854,-45.120503652039325
,,1739209711.2692916,-45.120503652039325
,,1739209711.2692976,-45.120503652039325
,,1739209711.2693036,-30.49652367304973
,,1739209711.2693098,-38.13080360867914
,,1739209711.2693155,-45.120503652039325
,,1739209711.2693217,-35.57807855764607
,,1739209711.269328,-31.141103565318915
,,1739209711.2693338,-31.141103565318915
,,1739209711.2693398,-45.120503652039325
,,1739209711.269346,-38.13080360867914
,,1739209711.269352,-35.57807855764607
,,1739209711.269358,-35.57807855764607
,,1739209711.269364,-21.228842808393967
,,1739209711.26937,-21.4469444417791
,,1739209711.269376,-26.03565346325281
,,1739209711.2693822,-31.141103565318915
,,1739209711.2693882,-31.141103565318943
,,1739209711.2693942,-14.210872886081972
,,1739209711.2694004,-13.391556674517528
,,1739209711.2694063,-31.141103565318943
,,1739209711.2694125,-28.992665084841946
,,1739209711.2694185,-45.120503652039325
,,1739209711.2694244,-31.141103565318943
,,1739209711.2694304,-28.218542851754165
,,1739209711.2694366,-38.13080360867914
,,1739209711.2694426,-32.816014438256545
,,1739209711.2694485,-45.120503652039325
,,1739209711.2694547,-38.13080360867914
,,1739209711.269461,-38.13080360867914
,,1739209711.2694666,-45.120503652039325
,,1739209711.2694728,-33.981070128970906
,,1739209711.2694788,-32.816014438256545
,,1739209711.2694848,-38.13080360867914
,,1739209711.269491,-33.981070128970906
,,1739209711.269497,-33.981070128970906
,,1739209711.2695029,-32.816014438256545
,,1739209711.269509,-38.13080360867914
,,1739209711.269515,-45.120503652039325
,,1739209711.269521,-31.141103565318915
,,1739209711.2695272,-28.992665084841946
,,1739209711.2695332,-45.120503652039325
,,1739209711.269539,-18.263086266016654
,,1739209711.2695453,-26.0356534632528
,,1739209711.2695513,-33.98107012897096
,,1739209711.2695572,-33.981070128970906
,,1739209711.2695634,-26.99137008561072
,,1739209711.2695694,-9.850652966439332
,,1739209711.2695754,-16.663323472372703
,,1739209711.2695813,-27.87774495603141
,,1739209711.2695875,-32.816014438256545
,,1739209711.2695937,-33.981070128970906
,,1739209711.2695994,-33.981070128970906
,,1739209711.2696056,-45.120503652039325
,,1739209711.2696116,-32.816014438256545
,,1739209711.2696176,-45.120503652039325
,,1739209711.2696238,-23.273589343863303
,,1739209711.2696297,-20.51152522447381
,,1739209711.2696357,-38.13080360867914
,,1739209711.269642,-35.57807855764607
,,1739209711.2696478,-26.99137008561072
,,1739209711.2696538,-38.13080360867914
,,1739209711.26966,-35.57807855764607
,,1739209711.269666,-38.13080360867914
,,1739209711.269672,-35.57807855764607
,,1739209711.269678,-30.49652367304973
,,1739209711.269684,-24.74623867263306
,,1739209711.26969,-26.99137008561072
,,1739209711.2696962,-27.8777449560314
,,1739209711.2697022,-45.120503652039325
,,1739209711.2697082,-45.120503652039325
,,1739209711.2697144,-38.13080360867914
,,1739209711.2697203,-45.120503652039325
,,1739209711.2697265,-45.120503652039325
,,1739209711.2697325,-38.13080360867914
,,1739209711.2697384,-38.13080360867914
,,1739209711.2697444,-31.141103565318893
,,1739209711.2697506,-35.57807855764607
,,1739209711.2697566,-45.120503652039325
,,1739209711.2697625,-33.981070128970906
,,1739209711.2697687,-25.826314394896364
,,1739209711.269775,-45.120503652039325
,,1739209711.2697806,-35.57807855764607
,,1739209711.2697868,-38.13080360867914
,,1739209711.2697928,-45.120503652039325
,,1739209711.2697988,-38.13080360867914
,,1739209711.269805,-45.120503652039325
,,1739209711.269811,-38.13080360867914
,,1739209711.2698169,-45.120503652039325
,,1739209711.269823,-38.13080360867914
,,1739209711.269829,-23.50682362968953
,,1739209711.269835,-26.991370085610736
,,1739209711.2698412,-38.13080360867914
,,1739209711.2698472,-33.981070128970906
,,1739209711.269853,-31.141103565318915
,,1739209711.2698593,-19.497575007474552
,,1739209711.2698653,-22.74004262075133
,,1739209711.2698712,-31.141103565318915
,,1739209711.2698774,-38.13080360867914
,,1739209711.2698834,-35.57807855764607
,,1739209711.2698894,-45.120503652039325
,,1739209711.2698956,-45.120503652039325
,,1739209711.2699015,-45.120503652039325
,,1739209711.2699077,-45.120503652039325
,,1739209711.2699137,-45.120503652039325
,,1739209711.2699196,-45.120503652039325
,,1739209711.2699256,-45.120503652039325
,,1739209711.2699318,-35.57807855764607
,,1739209711.2699378,-38.13080360867914
,,1739209711.2699437,-33.98107012897096
,,1739209711.26995,-35.57807855764607
,,1739209711.269956,-33.981070128970906
,,1739209711.2699618,-33.98107012897096
,,1739209711.269968,-25.62660358559016
,,1739209711.269974,-38.13080360867914
,,1739209711.26998,-45.120503652039325
,,1739209711.2699862,-45.120503652039325
,,1739209711.269992,-45.120503652039325
,,1739209711.269998,-38.13080360867914
,,1739209711.2700045,-17.85323156177357
,,1739209711.2700102,-28.992665084841946
,,1739209711.2700162,-33.981070128970906
,,1739209711.2700224,-45.120503652039325
,,1739209711.2700284,-31.141103565318893
,,1739209711.2700343,-9.748611389602846
,,1739209711.2700405,-20.63344045298849
,,1739209711.2700465,-30.49652367304973
,,1739209711.2700524,-45.120503652039325
,,1739209711.2700584,-33.981070128970906
,,1739209711.2700646,-25.82631439489636
,,1739209711.2700706,-38.13080360867914
,,1739209711.2700765,-33.981070128970906
,,1739209711.2700827,-33.981070128970906
,,1739209711.270089,-25.82631439489636
,,1739209711.2700946,-23.273589343863303
,,1739209711.2701008,-31.141103565318915
,,1739209711.2701068,-38.13080360867914
,,1739209711.2701128,-20.95409857865648
,,1739209711.270119,-12.927278567845928
,,1739209711.270125,-11.448808766692483
,,1739209711.2701309,-23.75329798047522
,,1739209711.270137,-30.49652367304976
,,1739209711.270143,-38.13080360867914
,,1739209711.270149,-45.120503652039325
,,1739209711.2701552,-38.13080360867914
,,1739209711.2701612,-35.57807855764607
,,1739209711.270167,-38.13080360867914
,,1739209711.2701733,-45.120503652039325
,,1739209711.2701793,-22.54371790334745
,,1739209711.2701852,-31.141103565318893
,,1739209711.2701914,-38.13080360867914
,,1739209711.2701974,-31.141103565318915
,,1739209711.2702034,-28.58837851428589
,,1739209711.2702096,-10.598037906834923
,,1739209711.2702155,-33.981070128970906
,,1739209711.2702217,-45.120503652039325
,,1739209711.2702277,-38.13080360867914
,,1739209711.2702336,-26.99137008561072
,,1739209711.2702396,-45.120503652039325
,,1739209711.2702458,-45.120503652039325
,,1739209711.2702518,-38.13080360867914
,,1739209711.2702577,-28.58837851428586
,,1739209711.270264,-33.981070128970906
,,1739209711.27027,-38.13080360867914
,,1739209711.2702758,-35.57807855764607
,,1739209711.270282,-33.981070128970906
,,1739209711.270288,-38.13080360867914
,,1739209711.270294,-38.13080360867914
,,1739209711.2703,-38.13080360867914
,,1739209711.270306,-28.992665084841946
,,1739209711.270312,-28.992665084841946
,,1739209711.2703185,-33.981070128970906
,,1739209711.2703242,-45.120503652039325
,,1739209711.2703302,-45.120503652039325
,,1739209711.2703364,-38.13080360867914
,,1739209711.2703424,-38.13080360867914
,,1739209711.2703483,-45.120503652039325
,,1739209711.2703545,-26.487275050834725
,,1739209711.2703605,-28.992665084841946
,,1739209711.2703664,-38.13080360867914
,,1739209711.2703726,-38.13080360867914
,,1739209711.2703786,-38.13080360867914
,,1739209711.2703846,-45.120503652039325
,,1739209711.2703907,-38.13080360867914
,,1739209711.2703967,-45.120503652039325
,,1739209711.270403,-29.438486411369333
,,1739209711.2704089,-21.598678470925677
,,1739209711.2704148,-16.30665708433357
,,1739209711.2704208,-28.21854285175415
,,1739209711.270427,-35.57807855764607
,,1739209711.270433,-45.120503652039325
,,1739209711.270439,-45.120503652039325
,,1739209711.270445,-38.13080360867914
,,1739209711.270451,-38.13080360867914
,,1739209711.270457,-45.120503652039325
,,1739209711.2704632,-45.120503652039325
,,1739209711.2704692,-45.120503652039325
,,1739209711.2704751,-31.141103565318915
,,1739209711.270481,-28.992665084841946
,,1739209711.2704873,-38.13080360867914
,,1739209711.2704933,-45.120503652039325
,,1739209711.2704997,-45.120503652039325
,,1739209711.2705054,-27.8777449560314
,,1739209711.2705114,-38.13080360867914
,,1739209711.2705176,-38.13080360867914
,,1739209711.2705235,-31.141103565318915
,,1739209711.2705295,-27.267205301931607
,,1739209711.2705357,-45.120503652039325
,,1739209711.2705417,-45.120503652039325
,,1739209711.2705476,-30.49652367304973
,,1739209711.2705536,-25.82631439489636
,,1739209711.2705598,-29.43848641136937
,,1739209711.2705655,-32.816014438256545
,,1739209711.2705717,-31.141103565318915
,,1739209711.270578,-27.87774495603141
,,1739209711.270584,-10.353636222582844
,,1739209711.2705898,-13.833280808655024
,,1739209711.270596,-26.991370085610747
,,1739209711.270602,-38.13080360867914
,,1739209711.270608,-45.120503652039325
,,1739209711.270614,-45.120503652039325
,,1739209711.27062,-38.13080360867914
,,1739209711.270626,-28.58837851428586
,,1739209711.2706325,-38.13080360867914
,,1739209711.2706382,-38.13080360867914
,,1739209711.2706442,-45.120503652039325
,,1739209711.2706504,-26.99137008561072
,,1739209711.2706563,-45.120503652039325
,,1739209711.2706623,-33.981070128970906
,,1739209711.2706685,-32.81601443825658
,,1739209711.2706745,-30.49652367304973
,,1739209711.2706804,-33.981070128970906
,,1739209711.2706866,-45.120503652039325
,,1739209711.2706926,-38.13080360867914
,,1739209711.2706983,-35.57807855764607
,,1739209711.2707047,-38.13080360867914
,,1739209711.2707107,-38.13080360867914
,,1739209711.270717,-38.13080360867914
,,1739209711.2707229,-25.077289914212862
,,1739209711.2707288,-12.643225322942056
,,1739209711.2707348,-14.608978427565477
,,1739209711.270741,-31.14110356531892
,,1739209711.270747,-27.267205301931607
,,1739209711.270753,-45.120503652039325
,,1739209711.270759,-25.25278630937684
,,1739209711.270765,-45.120503652039325
,,1739209711.270771,-45.120503652039325
,,1739209711.2707772,-45.120503652039325
,,1739209711.2707832,-38.13080360867914
,,1739209711.2707891,-23.50682362968953
,,1739209711.270795,-28.992665084841946
,,1739209711.2708013,-45.120503652039325
,,1739209711.2708073,-35.57807855764607
,,1739209711.2708137,-35.57807855764607
,,1739209711.2708194,-38.13080360867914
,,1739209711.2708254,-45.120503652039325
,,1739209711.2708316,-45.120503652039325
,,1739209711.2708375,-45.120503652039325
,,1739209711.2708435,-38.13080360867914
,,1739209711.2708497,-38.13080360867914
,,1739209711.2708557,-38.13080360867914
,,1739209711.2708616,-45.120503652039325
,,1739209711.2708678,-30.49652367304973
,,1739209711.2708738,-38.13080360867914
,,1739209711.2708795,-38.13080360867914
,,1739209711.270886,-45.120503652039325
,,1739209711.270892,-24.151403521958727
,,1739209711.270898,-31.141103565318915
,,1739209711.270904,-9.094478447836726
,,1739209711.27091,-17.133997197586595
,,1739209711.270916,-45.120503652039325
,,1739209711.2709222,-26.991370085610736
,,1739209711.270928,-45.120503652039325
,,1739209711.270934,-38.13080360867914
,,1739209711.2709403,-35.57807855764607
,,1739209711.2709465,-33.981070128970906
,,1739209711.2709522,-45.120503652039325
,,1739209711.2709584,-38.13080360867914
,,1739209711.2709644,-32.816014438256545
,,1739209711.2709703,-32.816014438256545
,,1739209711.2709763,-45.120503652039325
,,1739209711.2709825,-32.816014438256545
,,1739209711.2709885,-23.75329798047523
,,1739209711.270995,-23.38864096791655
,,1739209711.2710006,-32.816014438256545
,,1739209711.2710066,-45.120503652039325
,,1739209711.2710123,-45.120503652039325
,,1739209711.2710187,-38.13080360867914
,,1739209711.2710247,-38.13080360867914
,,1739209711.271031,-33.981070128970906
,,1739209711.2710369,-38.13080360867914
,,1739209711.2710428,-38.13080360867914
,,1739209711.2710488,-8.564317816627069
,,1739209711.271055,-16.283889300503116
,,1739209711.271061,-28.58837851428589
,,1739209711.271067,-33.981070128970906
,,1739209711.271073,-45.120503652039325
,,1739209711.271079,-21.598678470925677
,,1739209711.271085,-33.981070128970906
,,1739209711.2710912,-32.816014438256545
,,1739209711.2710972,-45.120503652039325
,,1739209711.2711031,-45.120503652039325
,,1739209711.271109,-45.120503652039325
,,1739209711.2711153,-38.13080360867914
,,1739209711.2711213,-45.120503652039325
,,1739209711.2711277,-45.120503652039325
,,1739209711.2711334,-45.120503652039325
,,1739209711.2711394,-38.13080360867914
,,1739209711.2711456,-38.13080360867914
,,1739209711.2711515,-45.120503652039325
,,1739209711.2711575,-33.981070128970906
,,1739209711.2711637,-20.4518274484982
,,1739209711.2711697,-28.218542851754165
,,1739209711.2711756,-33.981070128970906
,,1739209711.2711818,-38.13080360867914
,,1739209711.2711878,-31.141103565318915
,,1739209711.2711935,-23.273589343863303
,,1739209711.2712,-38.13080360867914
,,1739209711.271206,-45.120503652039325
,,1739209711.271212,-33.981070128970906
,,1739209711.271218,-38.13080360867914
,,1739209711.271224,-45.120503652039325
,,1739209711.27123,-45.120503652039325
,,1739209711.2712362,-33.981070128970906
,,1739209711.271242,-38.13080360867914
,,1739209711.271248,-38.13080360867914
,,1739209711.2712543,-22.44878636800916
,,1739209711.2712605,-33.981070128970906
,,1739209711.2712662,-45.120503652039325
,,1739209711.2712724,-38.13080360867914
,,1739209711.2712784,-38.13080360867914
,,1739209711.2712843,-27.87774495603141
,,1739209711.2712903,-31.141103565318915
,,1739209711.2712965,-33.981070128970906
,,1739209711.2713025,-33.981070128970906
,,1739209711.271309,-19.089059925837468
,,1739209711.2713146,-30.49652367304973
,,1739209711.2713206,-31.141103565318915
,,1739209711.2713268,-33.981070128970906
,,1739209711.2713327,-30.49652367304976
,,1739209711.2713387,-13.011969998890358
,,1739209711.271345,-18.52134165134079
,,1739209711.2713509,-45.120503652039325
,,1739209711.2713568,-31.141103565318893
,,1739209711.271363,-45.120503652039325
,,1739209711.271369,-29.438486411369357
,,1739209711.271375,-33.981070128970906
,,1739209711.2713811,-30.49652367304973
,,1739209711.271387,-38.13080360867914
,,1739209711.271393,-45.120503652039325
,,1739209711.2713993,-38.13080360867914
,,1739209711.2714052,-38.13080360867914
,,1739209711.2714112,-28.992665084841946
,,1739209711.2714174,-28.992665084841967
,,1739209711.271423,-15.081591989670184
,,1739209711.2714293,-10.798830957613408
,,1739209711.2714355,-31.141103565318943
,,1739209711.2714417,-32.816014438256545
,,1739209711.2714474,-38.13080360867914
,,1739209711.2714536,-25.826314394896364
,,1739209711.2714596,-38.13080360867914
,,1739209711.2714655,-38.13080360867914
,,1739209711.2714715,-45.120503652039325
,,1739209711.2714777,-33.981070128970906
,,1739209711.2714837,-38.13080360867914
,,1739209711.2714896,-38.13080360867914
,,1739209711.2714958,-33.981070128970906
,,1739209711.2715018,-38.13080360867914
,,1739209711.2715075,-38.13080360867914
,,1739209711.271514,-8.147338234715457
,,1739209711.27152,-25.07728991421287
,,1739209711.271526,-30.49652367304973
,,1739209711.271532,-31.14110356531892
,,1739209711.271538,-24.589719217205094
,,1739209711.271544,-20.88804491267121
,,1739209711.2715502,-38.13080360867914
,,1739209711.271556,-31.141103565318915
,,1739209711.271562,-38.13080360867914
,,1739209711.2715683,-38.13080360867914
,,1739209711.2715745,-33.981070128970906
,,1739209711.2715802,-32.816014438256545
,,1739209711.2715864,-38.13080360867914
,,1739209711.2715924,-38.13080360867914
,,1739209711.2715983,-38.13080360867914
,,1739209711.2716043,-38.13080360867914
,,1739209711.2716105,-38.13080360867914
,,1739209711.2716165,-38.13080360867914
,,1739209711.271623,-33.981070128970906
,,1739209711.2716286,-26.99137008561072
,,1739209711.2716346,-38.13080360867914
,,1739209711.2716408,-45.120503652039325
,,1739209711.2716467,-45.120503652039325
,,1739209711.2716527,-38.13080360867914
,,1739209711.271659,-45.120503652039325
,,1739209711.2716649,-45.120503652039325
,,1739209711.2716708,-38.13080360867914
,,1739209711.271677,-31.141103565318943
,,1739209711.271683,-27.267205301931607
,,1739209711.271689,-22.54371790334745
,,1739209711.2716951,-45.120503652039325
,,1739209711.271701,-38.13080360867914
,,1739209711.271707,-38.13080360867914
,,1739209711.2717133,-45.120503652039325
,,1739209711.2717192,-38.13080360867914
,,1739209711.2717252,-23.273589343863303
,,1739209711.2717314,-35.57807855764607
,,1739209711.271737,-45.120503652039325
,,1739209711.2717433,-38.13080360867914
,,1739209711.2717495,-38.13080360867914
,,1739209711.2717557,-38.13080360867914
,,1739209711.2717614,-32.816014438256545
,,1739209711.2717676,-38.13080360867914
,,1739209711.2717736,-45.120503652039325
,,1739209711.2717795,-38.13080360867914
,,1739209711.2717855,-35.57807855764607
,,1739209711.2717917,-33.981070128970906
,,1739209711.2717977,-35.57807855764607
,,1739209711.271804,-38.13080360867914
,,1739209711.2718098,-45.120503652039325
,,1739209711.2718158,-45.120503652039325
,,1739209711.271822,-38.13080360867914
,,1739209711.271828,-21.67658091518819
,,1739209711.271834,-8.80099538944712
,,1739209711.27184,-35.57807855764607
,,1739209711.271846,-38.13080360867914
,,1739209711.271852,-45.120503652039325
,,1739209711.2718582,-38.13080360867914
,,1739209711.2718642,-45.120503652039325
,,1739209711.27187,-45.120503652039325
,,1739209711.2718763,-38.13080360867914
,,1739209711.2718823,-38.13080360867914
,,1739209711.2718885,-38.13080360867914
,,1739209711.2718945,-45.120503652039325
,,1739209711.2719004,-45.120503652039325
,,1739209711.2719064,-32.816014438256545
,,1739209711.2719126,-33.981070128970906
,,1739209711.2719183,-32.816014438256545
,,1739209711.2719245,-33.981070128970906
,,1739209711.2719307,-38.13080360867914
,,1739209711.271937,-35.57807855764607
,,1739209711.2719426,-45.120503652039325
,,1739209711.2719488,-33.981070128970906
,,1739209711.2719548,-38.13080360867914
,,1739209711.2719607,-45.120503652039325
,,1739209711.2719667,-35.57807855764607
,,1739209711.271973,-38.13080360867914
,,1739209711.2719789,-45.120503652039325
,,1739209711.2719848,-45.120503652039325
,,1739209711.271991,-45.120503652039325
,,1739209711.271997,-38.13080360867914
,,1739209711.272003,-38.13080360867914
,,1739209711.2720091,-45.120503652039325
,,1739209711.272015,-32.816014438256545
,,1739209711.272021,-38.13080360867914
,,1739209711.2720273,-27.267205301931607
,,1739209711.2720332,-15.554017859987262
,,1739209711.2720392,-14.368685105852377
,,1739209711.2720454,-25.62660358559016
,,1739209711.272051,-33.981070128970906
,,1739209711.2720573,-38.13080360867914
,,1739209711.2720635,-30.49652367304973
,,1739209711.2720697,-23.506823629689546
,,1739209711.2720754,-45.120503652039325
,,1739209711.2720816,-38.13080360867914
,,1739209711.2720876,-38.13080360867914
,,1739209711.2720935,-35.57807855764607
,,1739209711.2720995,-45.120503652039325
,,1739209711.2721057,-45.120503652039325
,,1739209711.2721117,-35.57807855764607
,,1739209711.272118,-31.141103565318915
,,1739209711.2721238,-38.13080360867914
,,1739209711.2721298,-38.13080360867914
,,1739209711.272136,-38.13080360867914
,,1739209711.272142,-24.438645034577675
,,1739209711.272148,-22.44878636800916
,,1739209711.272154,-17.756538629272868
,,1739209711.27216,-35.57807855764607
,,1739209711.272166,-26.99137008561072
,,1739209711.2721722,-38.13080360867914
,,1739209711.2721782,-20.001670042250552
,,1739209711.272184,-27.87774495603141
,,1739209711.2721903,-33.981070128970906
,,1739209711.2721963,-38.13080360867914
,,1739209711.2722025,-45.120503652039325
,,1739209711.2722085,-45.120503652039325
,,1739209711.2722144,-45.120503652039325
,,1739209711.2722204,-45.120503652039325
,,1739209711.2722266,-33.981070128970906
,,1739209711.2722323,-45.120503652039325
,,1739209711.2722385,-18.335319861638148
,,1739209711.2722447,-38.13080360867914
,,1739209711.272251,-38.13080360867914
,,1739209711.2722566,-45.120503652039325
,,1739209711.2722628,-38.13080360867914
,,1739209711.2722688,-38.13080360867914
,,1739209711.2722747,-38.13080360867914
,,1739209711.272281,-45.120503652039325
,,1739209711.272287,-29.438486411369357
,,1739209711.2722929,-32.816014438256545
,,1739209711.272299,-27.8777449560314
,,1739209711.272305,-45.120503652039325
,,1739209711.272311,-31.141103565318915
,,1739209711.2723172,-33.981070128970906
,,1739209711.2723231,-45.120503652039325
,,1739209711.272329,-45.120503652039325
,,1739209711.2723353,-35.57807855764607
,,1739209711.2723413,-38.13080360867914
,,1739209711.2723472,-45.120503652039325
,,1739209711.2723534,-33.981070128970906
,,1739209711.2723594,-38.13080360867914
,,1739209711.272365,-45.120503652039325
,,1739209711.2723715,-35.57807855764607
,,1739209711.2723775,-45.120503652039325
,,1739209711.2723837,-12.303353951766336
,,1739209711.2723897,-25.826314394896364
,,1739209711.2723956,-33.981070128970906
,,1739209711.2724016,-33.981070128970906
,,1739209711.2724078,-29.438486411369347
,,1739209711.2724135,-31.14110356531892
,,1739209711.2724197,-33.981070128970906
,,1739209711.272426,-45.120503652039325
,,1739209711.272432,-38.13080360867914
,,1739209711.2724378,-32.816014438256545
,,1739209711.2724438,-35.57807855764607
,,1739209711.27245,-45.120503652039325
,,1739209711.272456,-31.141103565318915
,,1739209711.272462,-33.981070128970906
,,1739209711.272468,-38.13080360867914
,,1739209711.272474,-45.120503652039325
,,1739209711.27248,-45.120503652039325
,,1739209711.2724862,-38.13080360867914
,,1739209711.2724922,-38.13080360867914
,,1739209711.272498,-20.001670042250552
,,1739209711.2725043,-31.141103565318915
,,1739209711.2725103,-26.99137008561072
,,1739209711.2725165,-45.120503652039325
,,1739209711.2725224,-38.13080360867914
,,1739209711.2725284,-9.025626753506442
,,1739209711.2725344,-21.300333226290604
,,1739209711.2725406,-31.14110356531892
,,1739209711.2725463,-31.141103565318915
,,1739209711.2725525,-26.99137008561072
,,1739209711.2725587,-19.45023999044868
,,1739209711.2725646,-31.141103565318915
,,1739209711.2725706,-45.120503652039325
,,1739209711.2725768,-29.438486411369333
,,1739209711.2725828,-21.22884280839397
,,1739209711.2725887,-12.395125878286915
,,1739209711.272595,-29.438486411369333
,,1739209711.272601,-38.13080360867914
,,1739209711.2726068,-38.13080360867914
,,1739209711.272613,-30.49652367304973
,,1739209711.272619,-33.981070128970906
,,1739209711.272625,-38.13080360867914
,,1739209711.2726312,-29.438486411369333
,,1739209711.2726371,-32.816014438256545
,,1739209711.272643,-45.120503652039325
,,1739209711.2726493,-38.13080360867914
,,1739209711.2726552,-38.13080360867914
,,1739209711.2726612,-45.120503652039325
,,1739209711.2726674,-30.49652367304973
,,1739209711.2726734,-45.120503652039325
,,1739209711.2726767,-33.98107012897096
,,1739209711.2726798,-33.981070128970906
,,1739209711.2726831,-45.120503652039325
,,1739209711.2726865,-25.62660358559016
,,1739209711.2726896,-9.965739238215534
,,1739209711.272693,-31.141103565318893
,,1739209711.2726965,-45.120503652039325
,,1739209711.2726994,-35.57807855764607
,,1739209711.2727027,-45.120503652039325
,,1739209711.272706,-45.120503652039325
,,1739209711.2727094,-45.120503652039325
,,1739209711.2727125,-45.120503652039325
,,1739209711.2727158,-29.438486411369333
,,1739209711.2727191,-38.13080360867914
,,1739209711.2727222,-45.120503652039325
,,1739209711.2727256,-38.13080360867914
,,1739209711.272729,-28.58837851428586
,,1739209711.272732,-38.13080360867914
,,1739209711.2727354,-23.273589343863318
,,1739209711.2727387,-45.120503652039325
,,1739209711.2727418,-22.74004262075133
,,1739209711.2727451,-31.141103565318893
,,1739209711.2727485,-45.120503652039325
,,1739209711.2727516,-17.853231561773573
,,1739209711.272755,-21.676580915188183
,,1739209711.2727582,-33.981070128970906
,,1739209711.272761,-38.13080360867914
,,1739209711.2727647,-45.120503652039325
,,1739209711.272768,-38.13080360867914
,,1739209711.2727714,-35.57807855764607
,,1739209711.2727745,-45.120503652039325
,,1739209711.2727778,-33.981070128970906
,,1739209711.2727811,-28.992665084841967
,,1739209711.2727842,-23.38864096791655
,,1739209711.2727876,-33.981070128970906
,,1739209711.272791,-35.57807855764607
,,1739209711.272794,-27.87774495603143
,,1739209711.272797,-38.13080360867914
,,1739209711.2728007,-22.44878636800916
,,1739209711.2728038,-45.120503652039325
,,1739209711.2728071,-45.120503652039325
,,1739209711.2728105,-28.992665084841946
,,1739209711.2728136,-27.87774495603143
,,1739209711.272817,-28.992665084841967
,,1739209711.2728202,-26.991370085610736
,,1739209711.272823,-38.13080360867914
,,1739209711.272827,-35.57807855764607
,,1739209711.27283,-35.57807855764607
,,1739209711.272833,-45.120503652039325
,,1739209711.2728364,-38.13080360867914
,,1739209711.2728398,-38.13080360867914
,,1739209711.2728431,-45.120503652039325
,,1739209711.2728462,-32.816014438256545
,,1739209711.2728496,-35.57807855764607
,,1739209711.272853,-45.120503652039325
,,1739209711.272856,-45.120503652039325
,,1739209711.272859,-38.13080360867914
,,1739209711.272863,-35.57807855764607
,,1739209711.2728658,-45.120503652039325
,,1739209711.272869,-38.13080360867914
,,1739209711.2728724,-38.13080360867914
,,1739209711.2728755,-38.13080360867914
,,1739209711.272879,-45.120503652039325
,,1739209711.2728822,-45.120503652039325
,,1739209711.272885,-29.438486411369333
,,1739209711.272889,-33.981070128970906
,,1739209711.272892,-45.120503652039325
,,1739209711.272895,-45.120503652039325
,,1739209711.2728984,-38.13080360867914
,,1739209711.2729018,-33.981070128970906
,,1739209711.272905,-38.13080360867914
,,1739209711.2729082,-38.13080360867914
,,1739209711.2729115,-45.120503652039325
