CAN Message, 0x24:063d146e13f2f4b1,Timestamp,Amplitude
,,1739209656.841758,-45.120503652039325
,,1739209656.8417685,-38.13080360867914
,,1739209656.8417785,-38.13080360867914
,,1739209656.8417883,-38.13080360867914
,,1739209656.8417983,-38.13080360867914
,,1739209656.8418086,-38.13080360867914
,,1739209656.8418186,-38.13080360867914
,,1739209656.8418286,-32.816014438256545
,,1739209656.8418388,-32.816014438256545
,,1739209656.8418489,-38.13080360867914
,,1739209656.8418589,-38.13080360867914
,,1739209656.8418689,-38.13080360867914
,,1739209656.8418791,-45.120503652039325
,,1739209656.8418891,-45.120503652039325
,,1739209656.8418992,-38.13080360867914
,,1739209656.8419092,-45.120503652039325
,,1739209656.8419194,-45.120503652039325
,,1739209656.8419294,-38.13080360867914
,,1739209656.8419394,-45.120503652039325
,,1739209656.8419497,-45.120503652039325
,,1739209656.8419597,-45.120503652039325
,,1739209656.8419695,-45.120503652039325
,,1739209656.8419795,-38.13080360867914
,,1739209656.8419898,-45.120503652039325
,,1739209656.842,-45.120503652039325
,,1739209656.84201,-38.13080360867914
,,1739209656.84202,-38.13080360867914
,,1739209656.8420303,-33.981070128970906
,,1739209656.8420403,-38.13080360867914
,,1739209656.8420503,-45.120503652039325
,,1739209656.8420603,-35.57807855764607
,,1739209656.8420706,-45.120503652039325
,,1739209656.8420806,-38.13080360867914
,,1739209656.8420906,-45.120503652039325
,,1739209656.8421006,-32.816014438256545
,,1739209656.8421109,-38.13080360867914
,,1739209656.842121,-45.120503652039325
,,1739209656.842131,-38.13080360867914
,,1739209656.842141,-35.57807855764607
,,1739209656.8421512,-45.120503652039325
,,1739209656.8421612,-45.120503652039325
,,1739209656.8421712,-33.981070128970906
,,1739209656.8421812,-38.13080360867914
,,1739209656.8421917,-45.120503652039325
,,1739209656.8422017,-45.120503652039325
,,1739209656.8422115,-45.120503652039325
,,1739209656.8422215,-38.13080360867914
,,1739209656.8422318,-32.816014438256545
,,1739209656.8422418,-28.992665084841946
,,1739209656.8422518,-28.992665084841946
,,1739209656.842262,-18.335319861638148
,,1739209656.842272,-14.814506432379789
,,1739209656.842282,-27.267205301931607
,,1739209656.842292,-38.13080360867914
,,1739209656.8423023,-35.57807855764607
,,1739209656.8423123,-45.120503652039325
,,1739209656.8423223,-30.49652367304976
,,1739209656.8423324,-35.57807855764607
,,1739209656.8423426,-35.57807855764607
,,1739209656.8423526,-45.120503652039325
,,1739209656.8423626,-45.120503652039325
,,1739209656.842373,-45.120503652039325
,,1739209656.842383,-45.120503652039325
,,1739209656.842393,-45.120503652039325
,,1739209656.842403,-45.120503652039325
,,1739209656.8424132,-38.13080360867914
,,1739209656.8424232,-45.120503652039325
,,1739209656.8424332,-45.120503652039325
,,1739209656.8424432,-45.120503652039325
,,1739209656.8424537,-33.981070128970906
,,1739209656.8424635,-45.120503652039325
,,1739209656.8424735,-29.438486411369333
,,1739209656.8424835,-22.17584139042336
,,1739209656.8424938,-45.120503652039325
,,1739209656.8425038,-21.598678470925663
,,1739209656.8425138,-26.99137008561072
,,1739209656.8425238,-38.13080360867914
,,1739209656.842534,-45.120503652039325
,,1739209656.842544,-27.267205301931607
,,1739209656.842554,-12.42303992073162
,,1739209656.8425643,-17.661951700302005
,,1739209656.8425744,-26.99137008561072
,,1739209656.8425844,-38.13080360867914
,,1739209656.8425944,-38.13080360867914
,,1739209656.8426046,-29.438486411369333
,,1739209656.842615,-45.120503652039325
,,1739209656.842625,-45.120503652039325
,,1739209656.842635,-45.120503652039325
,,1739209656.842645,-45.120503652039325
,,1739209656.842655,-45.120503652039325
,,1739209656.842665,-45.120503652039325
,,1739209656.842675,-38.13080360867914
,,1739209656.8426852,-27.8777449560314
,,1739209656.8426952,-45.120503652039325
,,1739209656.8427052,-45.120503652039325
,,1739209656.8427153,-45.120503652039325
,,1739209656.8427255,-38.13080360867914
,,1739209656.8427355,-31.141103565318915
,,1739209656.8427455,-38.13080360867914
,,1739209656.8427558,-45.120503652039325
,,1739209656.8427658,-31.141103565318915
,,1739209656.8427758,-35.57807855764607
,,1739209656.8427858,-38.13080360867914
,,1739209656.842796,-32.816014438256545
,,1739209656.842806,-38.13080360867914
,,1739209656.842816,-45.120503652039325
,,1739209656.842826,-38.13080360867914
,,1739209656.8428364,-45.120503652039325
,,1739209656.8428464,-27.87774495603143
,,1739209656.8428564,-45.120503652039325
,,1739209656.8428664,-38.13080360867914
,,1739209656.842877,-33.981070128970906
,,1739209656.8428867,-26.99137008561072
,,1739209656.8428967,-29.438486411369357
,,1739209656.8429067,-33.981070128970906
,,1739209656.842917,-35.57807855764607
,,1739209656.842927,-33.98107012897096
,,1739209656.842937,-26.99137008561072
,,1739209656.8429472,-23.273589343863303
,,1739209656.8429573,-45.120503652039325
,,1739209656.8429673,-30.49652367304973
,,1739209656.8429773,-33.981070128970906
,,1739209656.8429875,-45.120503652039325
,,1739209656.8429976,-45.120503652039325
,,1739209656.8430076,-38.13080360867914
,,1739209656.8430176,-38.13080360867914
,,1739209656.8430278,-24.15140352195872
,,1739209656.8430378,-10.844019940169968
,,1739209656.843048,-13.977730686423431
,,1739209656.843058,-23.50682362968953
,,1739209656.843068,-38.13080360867914
,,1739209656.843078,-33.981070128970906
,,1739209656.8430882,-31.141103565318915
,,1739209656.8430982,-33.981070128970906
,,1739209656.8431084,-45.120503652039325
,,1739209656.8431184,-35.57807855764607
,,1739209656.8431284,-33.981070128970906
,,1739209656.8431387,-38.13080360867914
,,1739209656.8431487,-38.13080360867914
,,1739209656.8431587,-45.120503652039325
,,1739209656.8431687,-31.141103565318915
,,1739209656.843179,-31.141103565318915
,,1739209656.843189,-45.120503652039325
,,1739209656.843199,-35.57807855764607
,,1739209656.843209,-38.13080360867914
,,1739209656.8432193,-45.120503652039325
,,1739209656.8432293,-45.120503652039325
,,1739209656.8432393,-38.13080360867914
,,1739209656.843249,-33.981070128970906
,,1739209656.8432596,-27.87774495603141
,,1739209656.8432696,-45.120503652039325
,,1739209656.8432796,-45.120503652039325
,,1739209656.8432896,-38.13080360867914
,,1739209656.8433,-45.120503652039325
,,1739209656.84331,-45.120503652039325
,,1739209656.84332,-38.13080360867914
,,1739209656.84333,-20.109911029861767
,,1739209656.8433402,-33.98107012897096
,,1739209656.8433502,-38.13080360867914
,,1739209656.8433602,-45.120503652039325
,,1739209656.8433704,-45.120503652039325
,,1739209656.8433805,-33.981070128970906
,,1739209656.8433905,-35.57807855764607
,,1739209656.8434005,-45.120503652039325
,,1739209656.8434107,-35.57807855764607
,,1739209656.8434207,-28.992665084841946
,,1739209656.8434308,-38.13080360867914
,,1739209656.8434408,-38.13080360867914
,,1739209656.843451,-45.120503652039325
,,1739209656.843461,-23.506823629689546
,,1739209656.843471,-32.816014438256545
,,1739209656.843481,-33.981070128970906
,,1739209656.8434913,-45.120503652039325
,,1739209656.843501,-28.992665084841946
,,1739209656.843511,-35.57807855764607
,,1739209656.8435216,-45.120503652039325
,,1739209656.8435316,-45.120503652039325
,,1739209656.8435416,-38.13080360867914
,,1739209656.8435516,-45.120503652039325
,,1739209656.843562,-32.816014438256545
,,1739209656.843572,-21.300333226290604
,,1739209656.843582,-27.267205301931607
,,1739209656.843592,-45.120503652039325
,,1739209656.8436022,-38.13080360867914
,,1739209656.8436122,-35.57807855764607
,,1739209656.8436222,-13.011969998890365
,,1739209656.8436322,-27.267205301931607
,,1739209656.8436425,-28.992665084841946
,,1739209656.8436525,-45.120503652039325
,,1739209656.8436625,-33.981070128970906
,,1739209656.8436728,-35.57807855764607
,,1739209656.8436828,-38.13080360867914
,,1739209656.8436928,-33.981070128970906
,,1739209656.8437028,-45.120503652039325
,,1739209656.843713,-19.497575007474538
,,1739209656.843723,-23.506823629689546
,,1739209656.843733,-45.120503652039325
,,1739209656.843743,-28.58837851428589
,,1739209656.843753,-26.99137008561072
,,1739209656.8437634,-12.702549339087303
,,1739209656.8437734,-14.814506432379776
,,1739209656.8437834,-23.38864096791655
,,1739209656.8437936,-38.13080360867914
,,1739209656.8438036,-45.120503652039325
,,1739209656.8438137,-38.13080360867914
,,1739209656.8438237,-45.120503652039325
,,1739209656.843834,-35.57807855764607
,,1739209656.843844,-31.141103565318915
,,1739209656.843854,-27.87774495603141
,,1739209656.8438642,-19.13259858440814
,,1739209656.8438742,-38.13080360867914
,,1739209656.8438842,-38.13080360867914
,,1739209656.8438942,-26.991370085610736
,,1739209656.8439045,-22.17584139042336
,,1739209656.8439145,-9.11622039471798
,,1739209656.8439243,-28.58837851428586
,,1739209656.8439343,-45.120503652039325
,,1739209656.8439448,-38.13080360867914
,,1739209656.8439548,-29.438486411369333
,,1739209656.8439648,-38.13080360867914
,,1739209656.8439748,-45.120503652039325
,,1739209656.843985,-29.438486411369333
,,1739209656.843995,-27.8777449560314
,,1739209656.844005,-38.13080360867914
,,1739209656.8440151,-45.120503652039325
,,1739209656.8440254,-32.816014438256545
,,1739209656.8440354,-25.077289914212862
,,1739209656.8440454,-38.13080360867914
,,1739209656.8440557,-45.120503652039325
,,1739209656.8440657,-38.13080360867914
,,1739209656.8440757,-35.57807855764607
,,1739209656.8440857,-38.13080360867914
,,1739209656.844096,-35.57807855764607
,,1739209656.844106,-45.120503652039325
,,1739209656.844116,-45.120503652039325
,,1739209656.844126,-45.120503652039325
,,1739209656.8441362,-35.57807855764607
,,1739209656.8441465,-45.120503652039325
,,1739209656.8441565,-33.981070128970906
,,1739209656.8441665,-38.13080360867914
,,1739209656.8441763,-45.120503652039325
,,1739209656.8441863,-45.120503652039325
,,1739209656.8441966,-28.218542851754187
,,1739209656.8442066,-38.13080360867914
,,1739209656.8442168,-45.120503652039325
,,1739209656.8442268,-45.120503652039325
,,1739209656.8442369,-32.816014438256545
,,1739209656.844247,-20.888044912671223
,,1739209656.844257,-20.95409857865649
,,1739209656.8442671,-28.58837851428586
,,1739209656.8442771,-33.981070128970906
,,1739209656.8442874,-38.13080360867914
,,1739209656.8442974,-45.120503652039325
,,1739209656.8443074,-45.120503652039325
,,1739209656.8443174,-45.120503652039325
,,1739209656.8443277,-33.981070128970906
,,1739209656.8443377,-45.120503652039325
,,1739209656.8443477,-38.13080360867914
,,1739209656.8443575,-26.0356534632528
,,1739209656.844368,-45.120503652039325
,,1739209656.844378,-45.120503652039325
,,1739209656.844388,-38.13080360867914
,,1739209656.844398,-32.81601443825658
,,1739209656.8444085,-45.120503652039325
,,1739209656.8444183,-38.13080360867914
,,1739209656.8444283,-35.57807855764607
,,1739209656.8444386,-31.141103565318893
,,1739209656.8444486,-45.120503652039325
,,1739209656.8444586,-45.120503652039325
,,1739209656.8444686,-38.13080360867914
,,1739209656.8444788,-26.991370085610736
,,1739209656.8444889,-20.511525224473814
,,1739209656.8444989,-32.81601443825658
,,1739209656.844509,-33.981070128970906
,,1739209656.8445191,-38.13080360867914
,,1739209656.8445292,-25.82631439489636
,,1739209656.8445392,-9.442009146308228
,,1739209656.8445492,-19.35709014998136
,,1739209656.8445594,-23.38864096791655
,,1739209656.8445694,-45.120503652039325
,,1739209656.8445797,-45.120503652039325
,,1739209656.8445897,-38.13080360867914
,,1739209656.8445995,-45.120503652039325
,,1739209656.8446095,-45.120503652039325
,,1739209656.8446198,-45.120503652039325
,,1739209656.84463,-38.13080360867914
,,1739209656.84464,-33.98107012897096
,,1739209656.84465,-38.13080360867914
,,1739209656.84466,-45.120503652039325
,,1739209656.8446703,-45.120503652039325
,,1739209656.8446803,-38.13080360867914
,,1739209656.8446903,-38.13080360867914
,,1739209656.8447003,-38.13080360867914
,,1739209656.8447106,-35.57807855764607
,,1739209656.8447206,-45.120503652039325
,,1739209656.8447306,-38.13080360867914
,,1739209656.8447406,-35.57807855764607
,,1739209656.844751,-45.120503652039325
,,1739209656.844761,-30.49652367304973
,,1739209656.844771,-24.589719217205094
,,1739209656.8447812,-9.077162921010178
,,1739209656.8447912,-18.755624688505637
,,1739209656.8448012,-26.99137008561072
,,1739209656.8448112,-32.81601443825658
,,1739209656.8448217,-38.13080360867914
,,1739209656.8448317,-38.13080360867914
,,1739209656.8448417,-28.992665084841946
,,1739209656.8448515,-25.62660358559016
,,1739209656.8448615,-45.120503652039325
,,1739209656.8448718,-45.120503652039325
,,1739209656.8448818,-38.13080360867914
,,1739209656.8448918,-33.981070128970906
,,1739209656.844902,-45.120503652039325
,,1739209656.844912,-45.120503652039325
,,1739209656.844922,-28.992665084841946
,,1739209656.844932,-30.49652367304973
,,1739209656.8449423,-45.120503652039325
,,1739209656.8449523,-38.13080360867914
,,1739209656.8449624,-33.981070128970906
,,1739209656.8449726,-31.141103565318915
,,1739209656.8449826,-38.13080360867914
,,1739209656.8449926,-38.13080360867914
,,1739209656.845003,-38.13080360867914
,,1739209656.845013,-38.13080360867914
,,1739209656.845023,-38.13080360867914
,,1739209656.845033,-45.120503652039325
,,1739209656.845043,-45.120503652039325
,,1739209656.8450532,-35.57807855764607
,,1739209656.8450632,-38.13080360867914
,,1739209656.8450732,-38.13080360867914
,,1739209656.8450832,-45.120503652039325
,,1739209656.8450935,-38.13080360867914
,,1739209656.8451035,-31.141103565318893
,,1739209656.8451135,-45.120503652039325
,,1739209656.8451235,-17.16170347859854
,,1739209656.8451338,-27.87774495603141
,,1739209656.8451438,-31.141103565318915
,,1739209656.8451538,-45.120503652039325
,,1739209656.845164,-28.992665084841946
,,1739209656.845174,-29.438486411369333
,,1739209656.845184,-32.816014438256545
,,1739209656.845194,-38.13080360867914
,,1739209656.8452044,-45.120503652039325
,,1739209656.8452144,-38.13080360867914
,,1739209656.8452244,-45.120503652039325
,,1739209656.8452344,-38.13080360867914
,,1739209656.8452446,-35.57807855764607
,,1739209656.845255,-38.13080360867914
,,1739209656.845265,-45.120503652039325
,,1739209656.8452747,-45.120503652039325
,,1739209656.845285,-45.120503652039325
,,1739209656.845295,-32.816014438256545
,,1739209656.845305,-45.120503652039325
,,1739209656.845315,-38.13080360867914
,,1739209656.8453252,-32.816014438256545
,,1739209656.8453352,-28.58837851428589
,,1739209656.8453453,-45.120503652039325
,,1739209656.8453555,-28.58837851428589
,,1739209656.8453655,-23.16150712794696
,,1739209656.8453755,-38.13080360867914
,,1739209656.8453856,-33.98107012897096
,,1739209656.8453958,-25.82631439489636
