CAN Message, 0x1d3:0000d8a1eb144993,Timestamp,Amplitude
,,1739209916.4109423,-45.120503652039325
,,1739209916.4109511,-33.981070128970906
,,1739209916.41096,-38.13080360867914
,,1739209916.4109688,-45.120503652039325
,,1739209916.4109776,-45.120503652039325
,,1739209916.4109864,-45.120503652039325
,,1739209916.4109952,-45.120503652039325
,,1739209916.411004,-38.13080360867914
,,1739209916.411013,-35.57807855764607
,,1739209916.4110217,-45.120503652039325
,,1739209916.4110303,-38.13080360867914
,,1739209916.4110394,-35.57807855764607
,,1739209916.4110482,-38.13080360867914
,,1739209916.411057,-33.981070128970906
,,1739209916.4110658,-33.981070128970906
,,1739209916.4110746,-45.120503652039325
,,1739209916.4110837,-38.13080360867914
,,1739209916.4110923,-31.141103565318915
,,1739209916.4111009,-45.120503652039325
,,1739209916.4111097,-45.120503652039325
,,1739209916.4111185,-35.57807855764607
,,1739209916.411127,-38.13080360867914
,,1739209916.4111362,-45.120503652039325
,,1739209916.411145,-45.120503652039325
,,1739209916.4111538,-35.57807855764607
,,1739209916.4111626,-45.120503652039325
,,1739209916.4111714,-33.981070128970906
,,1739209916.4111805,-30.49652367304973
,,1739209916.411189,-38.13080360867914
,,1739209916.411198,-33.981070128970906
,,1739209916.4112067,-38.13080360867914
,,1739209916.4112155,-38.13080360867914
,,1739209916.4112244,-38.13080360867914
,,1739209916.4112332,-35.57807855764607
,,1739209916.411242,-45.120503652039325
,,1739209916.4112508,-31.141103565318943
,,1739209916.4112597,-38.13080360867914
,,1739209916.4112685,-31.141103565318915
,,1739209916.4112773,-45.120503652039325
,,1739209916.411286,-45.120503652039325
,,1739209916.4112947,-35.57807855764607
,,1739209916.4113035,-38.13080360867914
,,1739209916.4113123,-38.13080360867914
,,1739209916.4113212,-30.49652367304973
,,1739209916.41133,-38.13080360867914
,,1739209916.4113388,-38.13080360867914
,,1739209916.4113476,-35.57807855764607
,,1739209916.4113564,-33.981070128970906
,,1739209916.4113653,-32.816014438256545
,,1739209916.411374,-45.120503652039325
,,1739209916.411383,-11.18124358618092
,,1739209916.4113915,-18.52134165134079
,,1739209916.4114006,-33.98107012897096
,,1739209916.4114094,-32.816014438256545
,,1739209916.4114182,-45.120503652039325
,,1739209916.411427,-38.13080360867914
,,1739209916.4114358,-38.13080360867914
,,1739209916.411445,-35.57807855764607
,,1739209916.4114535,-45.120503652039325
,,1739209916.4114623,-45.120503652039325
,,1739209916.411471,-45.120503652039325
,,1739209916.4114797,-38.13080360867914
,,1739209916.4114883,-45.120503652039325
,,1739209916.4114974,-33.98107012897096
,,1739209916.4115062,-35.57807855764607
,,1739209916.411515,-38.13080360867914
,,1739209916.4115238,-38.13080360867914
,,1739209916.4115326,-28.58837851428586
,,1739209916.4115417,-38.13080360867914
,,1739209916.4115503,-38.13080360867914
,,1739209916.411559,-45.120503652039325
,,1739209916.411568,-31.14110356531892
,,1739209916.4115767,-33.981070128970906
,,1739209916.4115856,-38.13080360867914
,,1739209916.4115944,-27.267205301931607
,,1739209916.4116032,-45.120503652039325
,,1739209916.411612,-38.13080360867914
,,1739209916.4116209,-45.120503652039325
,,1739209916.4116297,-38.13080360867914
,,1739209916.4116385,-30.49652367304973
,,1739209916.411647,-28.992665084841946
,,1739209916.411656,-31.141103565318915
,,1739209916.4116647,-45.120503652039325
,,1739209916.4116735,-45.120503652039325
,,1739209916.4116824,-38.13080360867914
,,1739209916.4116912,-35.57807855764607
,,1739209916.4117,-35.57807855764607
,,1739209916.4117088,-28.992665084841946
,,1739209916.4117177,-38.13080360867914
,,1739209916.4117265,-38.13080360867914
,,1739209916.4117353,-35.57807855764607
,,1739209916.411744,-31.141103565318915
,,1739209916.411753,-33.981070128970906
,,1739209916.4117618,-38.13080360867914
,,1739209916.4117706,-31.141103565318915
,,1739209916.4117794,-45.120503652039325
,,1739209916.4117882,-45.120503652039325
,,1739209916.411797,-38.13080360867914
,,1739209916.411806,-45.120503652039325
,,1739209916.4118147,-30.49652367304973
,,1739209916.4118235,-28.58837851428586
,,1739209916.4118323,-38.13080360867914
,,1739209916.4118412,-33.98107012897096
,,1739209916.4118495,-20.69570596139481
,,1739209916.4118586,-33.981070128970906
,,1739209916.4118674,-31.141103565318915
,,1739209916.4118762,-32.81601443825658
,,1739209916.411885,-20.633440452988484
,,1739209916.4118938,-10.278929408385482
,,1739209916.411903,-31.141103565318915
,,1739209916.4119115,-45.120503652039325
,,1739209916.4119203,-38.13080360867914
,,1739209916.4119291,-45.120503652039325
,,1739209916.411938,-33.981070128970906
,,1739209916.4119468,-45.120503652039325
,,1739209916.4119556,-38.13080360867914
,,1739209916.4119644,-38.13080360867914
,,1739209916.4119732,-18.087589870852675
,,1739209916.411982,-32.81601443825658
,,1739209916.411991,-32.816014438256545
,,1739209916.4119997,-28.58837851428586
,,1739209916.4120083,-38.13080360867914
,,1739209916.412017,-38.13080360867914
,,1739209916.4120262,-31.141103565318915
,,1739209916.412035,-31.141103565318915
,,1739209916.4120436,-45.120503652039325
,,1739209916.4120524,-33.981070128970906
,,1739209916.4120612,-13.322114371807425
,,1739209916.41207,-31.141103565318893
,,1739209916.4120789,-45.120503652039325
,,1739209916.4120877,-35.57807855764607
,,1739209916.4120965,-45.120503652039325
,,1739209916.412105,-33.981070128970906
,,1739209916.412114,-38.13080360867914
,,1739209916.412123,-38.13080360867914
,,1739209916.4121318,-31.141103565318915
,,1739209916.4121406,-33.981070128970906
,,1739209916.4121494,-38.13080360867914
,,1739209916.4121585,-45.120503652039325
,,1739209916.412167,-45.120503652039325
,,1739209916.412176,-33.98107012897096
,,1739209916.4121847,-38.13080360867914
,,1739209916.4121935,-33.981070128970906
,,1739209916.4122024,-45.120503652039325
,,1739209916.4122112,-29.438486411369357
,,1739209916.41222,-38.13080360867914
,,1739209916.4122286,-38.13080360867914
,,1739209916.4122374,-38.13080360867914
,,1739209916.4122462,-31.141103565318943
,,1739209916.412255,-38.13080360867914
,,1739209916.412264,-45.120503652039325
,,1739209916.4122727,-25.82631439489636
,,1739209916.4122815,-38.13080360867914
,,1739209916.4122903,-33.981070128970906
,,1739209916.4122992,-45.120503652039325
,,1739209916.412308,-38.13080360867914
,,1739209916.4123168,-21.598678470925663
,,1739209916.4123256,-32.816014438256545
,,1739209916.4123344,-35.57807855764607
,,1739209916.4123433,-35.57807855764607
,,1739209916.412352,-38.13080360867914
,,1739209916.412361,-38.13080360867914
,,1739209916.4123695,-35.57807855764607
,,1739209916.4123783,-38.13080360867914
,,1739209916.4123874,-24.746238672633048
,,1739209916.4123962,-32.816014438256545
,,1739209916.412405,-38.13080360867914
,,1739209916.4124136,-32.816014438256545
,,1739209916.4124224,-31.141103565318943
,,1739209916.4124312,-45.120503652039325
,,1739209916.41244,-33.981070128970906
,,1739209916.412449,-38.13080360867914
,,1739209916.4124577,-27.8777449560314
,,1739209916.4124663,-33.981070128970906
,,1739209916.412475,-45.120503652039325
,,1739209916.4124842,-38.13080360867914
,,1739209916.412493,-45.120503652039325
,,1739209916.4125018,-45.120503652039325
,,1739209916.4125106,-38.13080360867914
,,1739209916.4125197,-45.120503652039325
,,1739209916.4125285,-38.13080360867914
,,1739209916.412537,-45.120503652039325
,,1739209916.412546,-45.120503652039325
,,1739209916.4125547,-38.13080360867914
,,1739209916.4125636,-32.816014438256545
,,1739209916.4125724,-38.13080360867914
,,1739209916.4125812,-45.120503652039325
,,1739209916.41259,-38.13080360867914
,,1739209916.4125986,-25.62660358559016
,,1739209916.4126074,-10.935833442573289
,,1739209916.4126165,-12.653056554800877
,,1739209916.412625,-25.826314394896364
,,1739209916.412634,-27.267205301931607
,,1739209916.4126427,-29.438486411369333
,,1739209916.4126515,-16.688175871059194
,,1739209916.4126604,-30.49652367304973
,,1739209916.4126692,-33.981070128970906
,,1739209916.412678,-29.438486411369333
,,1739209916.4126868,-32.816014438256545
,,1739209916.4126956,-8.907701976535144
,,1739209916.4127045,-23.75329798047523
,,1739209916.4127133,-33.981070128970906
,,1739209916.412722,-33.981070128970906
,,1739209916.412731,-38.13080360867914
,,1739209916.4127398,-45.120503652039325
,,1739209916.4127486,-38.13080360867914
,,1739209916.4127574,-32.816014438256545
,,1739209916.4127662,-45.120503652039325
,,1739209916.412775,-19.54543163298272
,,1739209916.412784,-20.001670042250552
,,1739209916.4127924,-38.13080360867914
,,1739209916.4128013,-32.816014438256545
,,1739209916.41281,-45.120503652039325
,,1739209916.412819,-31.141103565318943
,,1739209916.4128275,-32.816014438256545
,,1739209916.4128366,-38.13080360867914
,,1739209916.4128454,-45.120503652039325
,,1739209916.4128542,-32.816014438256545
,,1739209916.412863,-17.95212641904405
,,1739209916.4128718,-28.58837851428589
,,1739209916.412881,-31.141103565318893
,,1739209916.4128897,-25.82631439489636
,,1739209916.4128983,-38.13080360867914
,,1739209916.4129071,-45.120503652039325
,,1739209916.412916,-45.120503652039325
,,1739209916.4129248,-35.57807855764607
,,1739209916.4129336,-38.13080360867914
,,1739209916.4129424,-45.120503652039325
,,1739209916.4129512,-35.57807855764607
,,1739209916.41296,-28.58837851428586
,,1739209916.4129689,-35.57807855764607
,,1739209916.4129777,-38.13080360867914
,,1739209916.4129865,-19.089059925837468
,,1739209916.412995,-18.676117757360903
,,1739209916.413004,-38.13080360867914
,,1739209916.4130127,-31.141103565318915
,,1739209916.4130216,-23.75329798047523
,,1739209916.4130304,-12.41371529059223
,,1739209916.4130392,-12.633416296030113
,,1739209916.413048,-26.991370085610747
,,1739209916.4130569,-30.49652367304973
,,1739209916.4130657,-30.49652367304973
,,1739209916.4130745,-38.13080360867914
,,1739209916.4130833,-38.13080360867914
,,1739209916.413092,-38.13080360867914
,,1739209916.413101,-38.13080360867914
,,1739209916.4131098,-38.13080360867914
,,1739209916.4131186,-45.120503652039325
,,1739209916.4131274,-38.13080360867914
,,1739209916.4131362,-25.82631439489636
,,1739209916.413145,-33.981070128970906
,,1739209916.413154,-45.120503652039325
,,1739209916.4131627,-38.13080360867914
,,1739209916.4131713,-26.99137008561072
,,1739209916.41318,-31.141103565318915
,,1739209916.413189,-38.13080360867914
,,1739209916.4131978,-38.13080360867914
,,1739209916.4132066,-38.13080360867914
,,1739209916.4132154,-35.57807855764607
,,1739209916.4132242,-45.120503652039325
,,1739209916.413233,-45.120503652039325
,,1739209916.413242,-22.44878636800916
,,1739209916.4132507,-31.141103565318915
,,1739209916.4132595,-45.120503652039325
,,1739209916.4132683,-45.120503652039325
,,1739209916.4132771,-25.826314394896357
,,1739209916.413286,-10.519045477121791
,,1739209916.4132948,-17.85323156177357
,,1739209916.4133036,-25.077289914212862
,,1739209916.4133124,-30.49652367304976
,,1739209916.4133213,-27.267205301931607
,,1739209916.41333,-38.13080360867914
,,1739209916.413339,-38.13080360867914
,,1739209916.4133475,-38.13080360867914
,,1739209916.4133563,-32.816014438256545
,,1739209916.4133651,-38.13080360867914
,,1739209916.413374,-35.57807855764607
,,1739209916.4133828,-33.981070128970906
,,1739209916.4133916,-45.120503652039325
,,1739209916.4134004,-45.120503652039325
,,1739209916.4134092,-35.57807855764607
,,1739209916.413418,-38.13080360867914
,,1739209916.4134269,-45.120503652039325
,,1739209916.4134357,-45.120503652039325
