CAN Message, 0x1a7:0000ce4958370345,Timestamp,Amplitude
,,1739209639.754642,-38.13080360867914
,,1739209639.7546442,-38.13080360867914
,,1739209639.7546463,-35.57807855764607
,,1739209639.7546487,-38.13080360867914
,,1739209639.754651,-38.13080360867914
,,1739209639.7546532,-38.13080360867914
,,1739209639.7546556,-38.13080360867914
,,1739209639.7546575,-38.13080360867914
,,1739209639.75466,-45.120503652039325
,,1739209639.7546625,-45.120503652039325
,,1739209639.754665,-33.981070128970906
,,1739209639.7546668,-38.13080360867914
,,1739209639.7546692,-38.13080360867914
,,1739209639.754671,-38.13080360867914
,,1739209639.7546735,-38.13080360867914
,,1739209639.754676,-38.13080360867914
,,1739209639.7546782,-35.57807855764607
,,1739209639.7546804,-38.13080360867914
,,1739209639.7546828,-38.13080360867914
,,1739209639.754685,-32.816014438256545
,,1739209639.7546873,-45.120503652039325
,,1739209639.7546897,-38.13080360867914
,,1739209639.7546916,-35.57807855764607
,,1739209639.754694,-38.13080360867914
,,1739209639.754696,-45.120503652039325
,,1739209639.7546985,-45.120503652039325
,,1739209639.754701,-35.57807855764607
,,1739209639.754703,-35.57807855764607
,,1739209639.7547052,-38.13080360867914
,,1739209639.7547076,-33.981070128970906
,,1739209639.7547095,-33.981070128970906
,,1739209639.754712,-45.120503652039325
,,1739209639.7547145,-38.13080360867914
,,1739209639.7547166,-38.13080360867914
,,1739209639.7547188,-33.981070128970906
,,1739209639.7547212,-45.120503652039325
,,1739209639.7547233,-45.120503652039325
,,1739209639.7547257,-33.981070128970906
,,1739209639.7547278,-38.13080360867914
,,1739209639.7547302,-35.57807855764607
,,1739209639.7547324,-45.120503652039325
,,1739209639.7547348,-45.120503652039325
,,1739209639.754737,-45.120503652039325
,,1739209639.754739,-38.13080360867914
,,1739209639.7547414,-45.120503652039325
,,1739209639.7547436,-38.13080360867914
,,1739209639.754746,-38.13080360867914
,,1739209639.754748,-33.981070128970906
,,1739209639.7547505,-35.57807855764607
,,1739209639.7547526,-33.981070128970906
,,1739209639.754755,-13.322114371807428
,,1739209639.7547572,-38.13080360867914
,,1739209639.7547596,-38.13080360867914
,,1739209639.7547617,-38.13080360867914
,,1739209639.754764,-38.13080360867914
,,1739209639.7547662,-38.13080360867914
,,1739209639.7547686,-45.120503652039325
,,1739209639.7547708,-33.981070128970906
,,1739209639.7547731,-38.13080360867914
,,1739209639.7547753,-38.13080360867914
,,1739209639.7547777,-38.13080360867914
,,1739209639.7547798,-45.120503652039325
,,1739209639.7547822,-38.13080360867914
,,1739209639.7547843,-32.816014438256545
,,1739209639.7547865,-33.981070128970906
,,1739209639.7547889,-33.981070128970906
,,1739209639.754791,-33.981070128970906
,,1739209639.7547934,-38.13080360867914
,,1739209639.7547956,-38.13080360867914
,,1739209639.754798,-33.981070128970906
,,1739209639.7548,-31.141103565318915
,,1739209639.7548025,-45.120503652039325
,,1739209639.7548046,-45.120503652039325
,,1739209639.754807,-25.82631439489636
,,1739209639.7548091,-17.079109328685792
,,1739209639.7548115,-38.13080360867914
,,1739209639.7548137,-32.816014438256545
,,1739209639.754816,-31.141103565318943
,,1739209639.7548182,-17.661951700302005
,,1739209639.7548206,-8.63397670072706
,,1739209639.7548227,-38.13080360867914
,,1739209639.754825,-45.120503652039325
,,1739209639.7548273,-31.141103565318915
,,1739209639.7548294,-32.816014438256545
,,1739209639.7548318,-38.13080360867914
,,1739209639.754834,-38.13080360867914
,,1739209639.7548363,-28.992665084841946
,,1739209639.7548385,-33.981070128970906
,,1739209639.7548409,-38.13080360867914
,,1739209639.754843,-45.120503652039325
,,1739209639.7548454,-38.13080360867914
,,1739209639.7548475,-35.57807855764607
,,1739209639.75485,-38.13080360867914
,,1739209639.754852,-31.141103565318915
,,1739209639.7548544,-25.62660358559016
,,1739209639.7548566,-33.981070128970906
,,1739209639.754859,-45.120503652039325
,,1739209639.754861,-38.13080360867914
,,1739209639.7548635,-38.13080360867914
,,1739209639.7548656,-45.120503652039325
,,1739209639.754868,-35.57807855764607
,,1739209639.7548702,-45.120503652039325
,,1739209639.7548726,-25.826314394896357
,,1739209639.7548747,-22.17584139042336
,,1739209639.7548769,-45.120503652039325
,,1739209639.7548792,-33.981070128970906
,,1739209639.7548814,-20.51152522447381
,,1739209639.7548838,-15.013264998121564
,,1739209639.754886,-11.486264322867529
,,1739209639.7548883,-30.49652367304973
,,1739209639.7548904,-26.03565346325281
,,1739209639.7548928,-33.981070128970906
,,1739209639.754895,-45.120503652039325
,,1739209639.7548974,-45.120503652039325
,,1739209639.7548995,-26.487275050834715
,,1739209639.754902,-35.57807855764607
,,1739209639.754904,-38.13080360867914
,,1739209639.7549064,-23.506823629689546
,,1739209639.7549086,-32.816014438256545
,,1739209639.754911,-35.57807855764607
,,1739209639.754913,-45.120503652039325
,,1739209639.7549157,-45.120503652039325
,,1739209639.7549176,-33.981070128970906
,,1739209639.75492,-32.816014438256545
,,1739209639.7549222,-45.120503652039325
,,1739209639.7549243,-38.13080360867914
,,1739209639.7549267,-38.13080360867914
,,1739209639.7549288,-27.267205301931607
,,1739209639.7549312,-33.981070128970906
,,1739209639.7549334,-45.120503652039325
,,1739209639.7549355,-38.13080360867914
,,1739209639.754938,-45.120503652039325
,,1739209639.7549405,-45.120503652039325
,,1739209639.7549424,-38.13080360867914
,,1739209639.7549448,-38.13080360867914
,,1739209639.754947,-45.120503652039325
,,1739209639.754949,-38.13080360867914
,,1739209639.7549517,-38.13080360867914
,,1739209639.754954,-45.120503652039325
,,1739209639.754956,-45.120503652039325
,,1739209639.7549584,-38.13080360867914
,,1739209639.7549603,-45.120503652039325
,,1739209639.754963,-29.438486411369333
,,1739209639.754965,-31.141103565318893
,,1739209639.7549677,-45.120503652039325
,,1739209639.7549696,-32.816014438256545
,,1739209639.7549715,-45.120503652039325
,,1739209639.754974,-45.120503652039325
,,1739209639.7549765,-32.816014438256545
,,1739209639.754979,-45.120503652039325
,,1739209639.7549808,-19.49757500747454
,,1739209639.7549832,-19.00327057196587
,,1739209639.754985,-45.120503652039325
,,1739209639.7549877,-33.981070128970906
,,1739209639.75499,-27.267205301931607
,,1739209639.7549922,-22.17584139042336
,,1739209639.7549944,-14.487170062521797
,,1739209639.7549968,-32.816014438256545
,,1739209639.754999,-45.120503652039325
,,1739209639.7550013,-38.13080360867914
,,1739209639.7550037,-35.57807855764607
,,1739209639.7550058,-45.120503652039325
,,1739209639.755008,-29.438486411369333
,,1739209639.7550104,-29.438486411369333
,,1739209639.7550125,-45.120503652039325
,,1739209639.755015,-38.13080360867914
,,1739209639.755017,-45.120503652039325
,,1739209639.7550192,-45.120503652039325
,,1739209639.7550216,-38.13080360867914
,,1739209639.7550237,-45.120503652039325
,,1739209639.755026,-38.13080360867914
,,1739209639.7550282,-28.58837851428586
,,1739209639.7550306,-38.13080360867914
,,1739209639.7550328,-45.120503652039325
,,1739209639.7550352,-30.49652367304973
,,1739209639.7550373,-25.826314394896357
,,1739209639.7550397,-45.120503652039325
,,1739209639.7550418,-33.981070128970906
,,1739209639.7550442,-45.120503652039325
,,1739209639.7550464,-31.141103565318943
,,1739209639.7550488,-38.13080360867914
,,1739209639.755051,-38.13080360867914
,,1739209639.7550533,-45.120503652039325
,,1739209639.7550554,-28.58837851428586
,,1739209639.7550578,-15.57325574224866
,,1739209639.75506,-14.81450643237978
,,1739209639.755062,-25.077289914212862
,,1739209639.7550645,-38.13080360867914
,,1739209639.7550666,-38.13080360867914
,,1739209639.755069,-23.506823629689546
,,1739209639.7550712,-32.816014438256545
,,1739209639.7550735,-30.49652367304973
,,1739209639.7550757,-45.120503652039325
,,1739209639.755078,-38.13080360867914
,,1739209639.7550802,-45.120503652039325
,,1739209639.7550826,-33.981070128970906
,,1739209639.7550848,-45.120503652039325
,,1739209639.7550871,-45.120503652039325
,,1739209639.7550893,-38.13080360867914
,,1739209639.7550917,-25.82631439489636
,,1739209639.7550938,-38.13080360867914
,,1739209639.7550962,-38.13080360867914
,,1739209639.7550983,-38.13080360867914
,,1739209639.7551007,-24.74623867263306
,,1739209639.7551029,-26.991370085610747
,,1739209639.7551053,-38.13080360867914
,,1739209639.7551074,-45.120503652039325
,,1739209639.7551095,-26.99137008561072
,,1739209639.755112,-38.13080360867914
,,1739209639.755114,-45.120503652039325
,,1739209639.7551165,-38.13080360867914
,,1739209639.7551186,-45.120503652039325
,,1739209639.755121,-38.13080360867914
,,1739209639.7551231,-38.13080360867914
,,1739209639.7551255,-35.57807855764607
,,1739209639.7551277,-24.589719217205094
,,1739209639.75513,-33.981070128970906
,,1739209639.7551322,-45.120503652039325
,,1739209639.7551346,-13.846215873523304
,,1739209639.7551367,-26.991370085610736
,,1739209639.755139,-38.13080360867914
,,1739209639.7551413,-35.57807855764607
,,1739209639.7551436,-45.120503652039325
,,1739209639.7551458,-27.267205301931607
,,1739209639.7551482,-32.816014438256545
,,1739209639.7551503,-38.13080360867914
,,1739209639.7551527,-45.120503652039325
,,1739209639.7551548,-31.141103565318915
,,1739209639.755157,-35.57807855764607
,,1739209639.7551594,-38.13080360867914
,,1739209639.7551615,-38.13080360867914
,,1739209639.755164,-27.87774495603141
,,1739209639.755166,-22.84163660590255
,,1739209639.7551684,-28.992665084841967
,,1739209639.7551706,-33.981070128970906
,,1739209639.755173,-45.120503652039325
,,1739209639.755175,-25.25278630937684
,,1739209639.7551775,-12.22238526086308
,,1739209639.7551796,-17.133997197586602
,,1739209639.755182,-31.141103565318915
,,1739209639.7551842,-38.13080360867914
,,1739209639.7551866,-38.13080360867914
,,1739209639.7551887,-38.13080360867914
,,1739209639.755191,-33.981070128970906
,,1739209639.7551932,-45.120503652039325
,,1739209639.7551956,-45.120503652039325
,,1739209639.7551978,-38.13080360867914
,,1739209639.7552,-31.141103565318915
,,1739209639.7552023,-38.13080360867914
,,1739209639.7552044,-38.13080360867914
,,1739209639.7552068,-45.120503652039325
,,1739209639.755209,-33.981070128970906
,,1739209639.7552114,-28.992665084841946
,,1739209639.7552135,-38.13080360867914
,,1739209639.755216,-45.120503652039325
,,1739209639.755218,-33.981070128970906
,,1739209639.7552204,-32.816014438256545
,,1739209639.7552226,-45.120503652039325
,,1739209639.755225,-45.120503652039325
,,1739209639.755227,-38.13080360867914
,,1739209639.7552297,-28.992665084841946
,,1739209639.7552316,-21.44694444177911
,,1739209639.755234,-38.13080360867914
,,1739209639.755236,-38.13080360867914
,,1739209639.7552383,-38.13080360867914
,,1739209639.755241,-45.120503652039325
,,1739209639.755243,-8.76466098892699
,,1739209639.7552452,-21.021172418726344
,,1739209639.7552474,-28.992665084841967
,,1739209639.7552495,-32.816014438256545
,,1739209639.755252,-38.13080360867914
,,1739209639.7552545,-38.13080360867914
,,1739209639.7552564,-25.25278630937684
,,1739209639.7552588,-45.120503652039325
,,1739209639.755261,-38.13080360867914
,,1739209639.755263,-38.13080360867914
,,1739209639.7552657,-35.57807855764607
,,1739209639.755268,-38.13080360867914
,,1739209639.75527,-38.13080360867914
,,1739209639.7552724,-38.13080360867914
