CAN Message, 0x1b8:0100dc1d80013f48,Timestamp,Amplitude
,,1739209802.0623865,-29.438486411369333
,,1739209802.0623896,-45.120503652039325
,,1739209802.0623932,-22.54371790334745
,,1739209802.0623963,-13.706005918034618
,,1739209802.0624,-12.358184072820952
,,1739209802.0624034,-22.54371790334745
,,1739209802.062407,-38.13080360867914
,,1739209802.0624104,-45.120503652039325
,,1739209802.062414,-45.120503652039325
,,1739209802.0624173,-31.141103565318915
,,1739209802.0624208,-33.981070128970906
,,1739209802.0624242,-45.120503652039325
,,1739209802.0624278,-45.120503652039325
,,1739209802.062431,-45.120503652039325
,,1739209802.062435,-33.981070128970906
,,1739209802.062438,-45.120503652039325
,,1739209802.0624416,-38.13080360867914
,,1739209802.062445,-30.49652367304976
,,1739209802.0624485,-31.14110356531892
,,1739209802.0624518,-38.13080360867914
,,1739209802.0624554,-45.120503652039325
,,1739209802.0624588,-45.120503652039325
,,1739209802.0624623,-38.13080360867914
,,1739209802.0624657,-45.120503652039325
,,1739209802.0624692,-38.13080360867914
,,1739209802.0624726,-32.81601443825658
,,1739209802.0624762,-26.487275050834715
,,1739209802.0624795,-20.822980852015213
,,1739209802.0624828,-27.267205301931607
,,1739209802.0624864,-45.120503652039325
,,1739209802.0624895,-38.13080360867914
,,1739209802.062493,-27.267205301931607
,,1739209802.062497,-14.639971920883198
,,1739209802.0625002,-18.75562468850564
,,1739209802.0625036,-27.267205301931607
,,1739209802.0625072,-38.13080360867914
,,1739209802.0625105,-45.120503652039325
,,1739209802.062514,-45.120503652039325
,,1739209802.0625174,-33.981070128970906
,,1739209802.062521,-38.13080360867914
,,1739209802.0625243,-45.120503652039325
,,1739209802.062528,-25.62660358559016
,,1739209802.0625312,-19.64275659816107
,,1739209802.0625348,-33.981070128970906
,,1739209802.062538,-38.13080360867914
,,1739209802.0625415,-45.120503652039325
,,1739209802.062545,-45.120503652039325
,,1739209802.0625486,-45.120503652039325
,,1739209802.062552,-38.13080360867914
,,1739209802.0625556,-35.57807855764607
,,1739209802.062559,-35.57807855764607
,,1739209802.0625625,-28.58837851428589
,,1739209802.0625658,-33.98107012897096
,,1739209802.0625694,-38.13080360867914
,,1739209802.0625727,-45.120503652039325
,,1739209802.0625763,-38.13080360867914
,,1739209802.0625796,-45.120503652039325
,,1739209802.0625832,-45.120503652039325
,,1739209802.0625863,-26.99137008561072
,,1739209802.06259,-38.13080360867914
,,1739209802.0625937,-38.13080360867914
,,1739209802.062597,-35.57807855764607
,,1739209802.0626004,-38.13080360867914
,,1739209802.062604,-45.120503652039325
,,1739209802.0626073,-38.13080360867914
,,1739209802.0626109,-32.816014438256545
,,1739209802.0626142,-24.15140352195873
,,1739209802.0626175,-38.13080360867914
,,1739209802.062621,-45.120503652039325
,,1739209802.0626245,-38.13080360867914
,,1739209802.062628,-45.120503652039325
,,1739209802.0626314,-38.13080360867914
,,1739209802.062635,-38.13080360867914
,,1739209802.0626383,-45.120503652039325
,,1739209802.062642,-27.87774495603141
,,1739209802.0626452,-18.087589870852675
,,1739209802.0626488,-25.82631439489636
,,1739209802.062652,-45.120503652039325
,,1739209802.0626557,-38.13080360867914
,,1739209802.062659,-28.992665084841946
,,1739209802.0626626,-10.06222331349093
,,1739209802.062666,-16.763597937115037
,,1739209802.0626695,-25.82631439489636
,,1739209802.0626729,-38.13080360867914
,,1739209802.0626764,-33.981070128970906
,,1739209802.0626798,-35.57807855764607
,,1739209802.062683,-31.141103565318915
,,1739209802.0626867,-38.13080360867914
,,1739209802.0626905,-45.120503652039325
,,1739209802.0626936,-45.120503652039325
,,1739209802.0626972,-30.49652367304973
,,1739209802.0627005,-30.49652367304973
,,1739209802.062704,-38.13080360867914
,,1739209802.0627074,-45.120503652039325
,,1739209802.062711,-25.82631439489636
,,1739209802.0627143,-28.58837851428586
,,1739209802.062718,-45.120503652039325
,,1739209802.0627213,-45.120503652039325
,,1739209802.0627248,-27.267205301931607
,,1739209802.0627282,-18.335319861638148
,,1739209802.0627315,-28.992665084841946
,,1739209802.062735,-45.120503652039325
,,1739209802.062739,-32.816014438256545
,,1739209802.062742,-38.13080360867914
,,1739209802.0627456,-45.120503652039325
,,1739209802.062749,-32.816014438256545
,,1739209802.0627522,-38.13080360867914
,,1739209802.0627558,-38.13080360867914
,,1739209802.0627592,-33.981070128970906
,,1739209802.0627627,-22.26493056196156
,,1739209802.062766,-25.62660358559016
,,1739209802.0627697,-33.981070128970906
,,1739209802.062773,-33.981070128970906
,,1739209802.0627766,-31.141103565318893
,,1739209802.06278,-45.120503652039325
,,1739209802.0627837,-33.98107012897096
,,1739209802.0627868,-33.981070128970906
,,1739209802.0627904,-45.120503652039325
,,1739209802.0627935,-45.120503652039325
,,1739209802.0627973,-33.981070128970906
,,1739209802.0628006,-38.13080360867914
,,1739209802.0628042,-45.120503652039325
,,1739209802.0628076,-38.13080360867914
,,1739209802.0628111,-32.816014438256545
,,1739209802.0628145,-45.120503652039325
,,1739209802.062818,-45.120503652039325
,,1739209802.0628214,-45.120503652039325
,,1739209802.062825,-45.120503652039325
,,1739209802.0628283,-14.962716088148875
,,1739209802.062832,-23.506823629689546
,,1739209802.0628352,-26.99137008561072
,,1739209802.0628388,-35.57807855764607
,,1739209802.062842,-45.120503652039325
,,1739209802.0628457,-45.120503652039325
,,1739209802.062849,-45.120503652039325
,,1739209802.0628526,-38.13080360867914
,,1739209802.062856,-38.13080360867914
,,1739209802.0628595,-38.13080360867914
,,1739209802.0628629,-38.13080360867914
,,1739209802.0628664,-38.13080360867914
,,1739209802.0628698,-38.13080360867914
,,1739209802.0628734,-38.13080360867914
,,1739209802.0628767,-35.57807855764607
,,1739209802.0628805,-38.13080360867914
,,1739209802.0628836,-38.13080360867914
,,1739209802.062887,-35.57807855764607
,,1739209802.0628903,-45.120503652039325
,,1739209802.062894,-29.438486411369333
,,1739209802.0628974,-38.13080360867914
,,1739209802.0629008,-38.13080360867914
,,1739209802.0629044,-33.981070128970906
,,1739209802.0629077,-26.991370085610736
,,1739209802.0629113,-17.600019173844906
,,1739209802.0629146,-33.981070128970906
,,1739209802.0629182,-32.816014438256545
,,1739209802.0629215,-25.25278630937684
,,1739209802.062925,-28.21854285175415
,,1739209802.0629284,-8.38384488958227
,,1739209802.062932,-22.44878636800916
,,1739209802.0629354,-45.120503652039325
,,1739209802.062939,-20.10991102986178
,,1739209802.0629425,-19.64275659816107
,,1739209802.0629458,-20.69570596139481
,,1739209802.0629492,-28.992665084841946
,,1739209802.0629528,-32.816014438256545
,,1739209802.062956,-33.98107012897096
,,1739209802.0629597,-17.389956718396665
,,1739209802.062963,-10.863531518413378
,,1739209802.0629666,-38.13080360867914
,,1739209802.06297,-32.816014438256545
,,1739209802.0629735,-33.981070128970906
,,1739209802.0629768,-26.99137008561072
,,1739209802.0629804,-23.50682362968953
,,1739209802.0629838,-20.954098578656485
,,1739209802.062987,-31.141103565318915
,,1739209802.062991,-33.981070128970906
,,1739209802.0629942,-25.25278630937684
,,1739209802.0629976,-31.141103565318893
,,1739209802.0630012,-45.120503652039325
,,1739209802.0630045,-38.13080360867914
,,1739209802.063008,-38.13080360867914
,,1739209802.0630114,-38.13080360867914
,,1739209802.063015,-45.120503652039325
,,1739209802.0630183,-28.992665084841946
,,1739209802.063022,-27.8777449560314
,,1739209802.0630252,-21.228842808393978
,,1739209802.0630286,-24.746238672633048
,,1739209802.0630322,-33.981070128970906
,,1739209802.0630355,-31.141103565318915
,,1739209802.063039,-38.13080360867914
,,1739209802.0630424,-31.141103565318915
,,1739209802.063046,-45.120503652039325
,,1739209802.0630493,-38.13080360867914
,,1739209802.063053,-31.141103565318893
,,1739209802.0630562,-33.981070128970906
,,1739209802.0630598,-29.438486411369333
,,1739209802.0630631,-26.0356534632528
,,1739209802.0630667,-20.822980852015213
,,1739209802.06307,-28.58837851428589
,,1739209802.0630736,-45.120503652039325
,,1739209802.063077,-26.487275050834725
,,1739209802.0630803,-25.077289914212862
,,1739209802.063084,-45.120503652039325
,,1739209802.0630877,-33.981070128970906
,,1739209802.0630908,-25.07728991421287
,,1739209802.0630944,-45.120503652039325
,,1739209802.0630977,-45.120503652039325
,,1739209802.0631013,-45.120503652039325
,,1739209802.0631046,-31.141103565318943
,,1739209802.0631082,-22.448786368009163
,,1739209802.0631115,-20.633440452988484
,,1739209802.0631151,-24.151403521958727
,,1739209802.0631185,-29.438486411369333
,,1739209802.063122,-26.487275050834715
,,1739209802.0631254,-45.120503652039325
,,1739209802.063129,-38.13080360867914
,,1739209802.0631323,-33.981070128970906
,,1739209802.063136,-45.120503652039325
,,1739209802.0631392,-33.981070128970906
,,1739209802.0631428,-20.001670042250552
,,1739209802.063146,-45.120503652039325
,,1739209802.0631497,-33.98107012897096
,,1739209802.063153,-21.6765809151882
,,1739209802.0631566,-26.487275050834715
,,1739209802.06316,-28.992665084841946
,,1739209802.0631633,-29.438486411369333
,,1739209802.0631669,-45.120503652039325
,,1739209802.0631702,-33.98107012897096
,,1739209802.0631738,-27.267205301931607
,,1739209802.063177,-24.29264994887477
,,1739209802.0631807,-35.57807855764607
,,1739209802.063184,-29.438486411369333
,,1739209802.0631876,-31.141103565318893
,,1739209802.063191,-24.438645034577675
,,1739209802.0631945,-24.438645034577675
,,1739209802.063198,-27.267205301931607
,,1739209802.0632014,-26.99137008561072
,,1739209802.0632048,-32.81601443825658
,,1739209802.0632083,-32.81601443825658
,,1739209802.0632117,-26.99137008561072
,,1739209802.0632153,-33.981070128970906
,,1739209802.0632186,-45.120503652039325
,,1739209802.0632222,-35.57807855764607
,,1739209802.0632255,-28.58837851428586
,,1739209802.063229,-31.141103565318915
,,1739209802.0632324,-31.14110356531892
,,1739209802.063236,-23.75329798047523
,,1739209802.063239,-22.002965041481755
,,1739209802.063243,-26.99137008561072
,,1739209802.0632465,-31.141103565318915
,,1739209802.0632498,-28.992665084841946
,,1739209802.0632532,-31.14110356531892
,,1739209802.0632567,-20.888044912671223
,,1739209802.06326,-20.51152522447382
,,1739209802.0632637,-30.49652367304973
,,1739209802.063267,-38.13080360867914
,,1739209802.0632706,-31.141103565318915
,,1739209802.063274,-21.598678470925663
,,1739209802.0632775,-8.85812680057029
,,1739209802.0632808,-26.991370085610768
,,1739209802.0632844,-31.141103565318915
,,1739209802.0632875,-27.267205301931607
,,1739209802.0632913,-35.57807855764607
,,1739209802.0632946,-45.120503652039325
,,1739209802.063298,-45.120503652039325
,,1739209802.0633016,-45.120503652039325
,,1739209802.063305,-38.13080360867914
,,1739209802.0633085,-38.13080360867914
,,1739209802.0633118,-24.438645034577675
,,1739209802.0633154,-28.58837851428586
,,1739209802.0633187,-45.120503652039325
,,1739209802.0633223,-33.981070128970906
,,1739209802.0633256,-17.88594693168744
,,1739209802.0633292,-45.120503652039325
,,1739209802.0633326,-45.120503652039325
,,1739209802.063336,-45.120503652039325
,,1739209802.0633397,-38.13080360867914
,,1739209802.063343,-45.120503652039325
,,1739209802.0633464,-38.13080360867914
,,1739209802.06335,-38.13080360867914
,,1739209802.0633533,-30.49652367304973
,,1739209802.0633569,-23.50682362968953
,,1739209802.0633602,-17.75653862927286
,,1739209802.0633638,-31.141103565318915
,,1739209802.0633671,-38.13080360867914
,,1739209802.0633707,-45.120503652039325
,,1739209802.063374,-26.99137008561072
,,1739209802.0633776,-31.14110356531892
,,1739209802.063381,-32.816014438256545
,,1739209802.0633843,-28.21854285175415
,,1739209802.063388,-45.120503652039325
,,1739209802.0633914,-45.120503652039325
,,1739209802.0633948,-45.120503652039325
,,1739209802.0633984,-33.981070128970906
,,1739209802.0634017,-38.13080360867914
,,1739209802.0634053,-45.120503652039325
,,1739209802.0634086,-45.120503652039325
,,1739209802.0634122,-45.120503652039325
,,1739209802.0634155,-45.120503652039325
,,1739209802.063419,-32.816014438256545
,,1739209802.0634224,-31.141103565318943
,,1739209802.063426,-9.13807173550307
,,1739209802.0634294,-35.57807855764607
,,1739209802.0634327,-31.141103565318915
,,1739209802.0634365,-45.120503652039325
,,1739209802.0634396,-45.120503652039325
,,1739209802.0634432,-38.13080360867914
,,1739209802.0634463,-35.57807855764607
,,1739209802.06345,-38.13080360867914
,,1739209802.0634534,-45.120503652039325
,,1739209802.063457,-45.120503652039325
,,1739209802.0634604,-38.13080360867914
,,1739209802.063464,-32.816014438256545
,,1739209802.0634673,-31.141103565318893
,,1739209802.0634708,-38.13080360867914
,,1739209802.0634742,-35.57807855764607
,,1739209802.0634778,-38.13080360867914
,,1739209802.063481,-22.44878636800916
,,1739209802.063485,-38.13080360867914
,,1739209802.063488,-35.57807855764607
,,1739209802.0634916,-38.13080360867914
,,1739209802.063495,-35.57807855764607
,,1739209802.0634985,-38.13080360867914
,,1739209802.0635018,-45.120503652039325
,,1739209802.0635054,-26.991370085610736
,,1739209802.0635087,-19.49757500747454
,,1739209802.0635123,-45.120503652039325
,,1739209802.0635157,-35.57807855764607
,,1739209802.0635192,-38.13080360867914
,,1739209802.0635226,-26.991370085610736
,,1739209802.0635262,-45.120503652039325
,,1739209802.0635295,-45.120503652039325
,,1739209802.063533,-45.120503652039325
,,1739209802.0635364,-38.13080360867914
,,1739209802.06354,-45.120503652039325
,,1739209802.063543,-35.57807855764607
,,1739209802.063547,-38.13080360867914
,,1739209802.0635502,-28.58837851428586
,,1739209802.0635538,-38.13080360867914
,,1739209802.0635571,-45.120503652039325
,,1739209802.0635607,-35.57807855764607
,,1739209802.063564,-45.120503652039325
,,1739209802.0635674,-45.120503652039325
,,1739209802.063571,-32.816014438256545
,,1739209802.0635743,-8.450646468742685
,,1739209802.063578,-20.165060276574795
,,1739209802.0635812,-26.99137008561072
,,1739209802.0635848,-35.57807855764607
,,1739209802.063588,-22.84163660590256
,,1739209802.0635917,-20.277505258571438
,,1739209802.063595,-28.58837851428589
,,1739209802.0635986,-28.21854285175415
,,1739209802.063602,-35.57807855764607
,,1739209802.0636055,-33.981070128970906
,,1739209802.063609,-26.99137008561072
,,1739209802.0636125,-33.981070128970906
,,1739209802.0636158,-27.267205301931607
,,1739209802.0636194,-20.88804491267121
,,1739209802.0636227,-14.154879268297936
,,1739209802.0636263,-13.964398535296294
,,1739209802.0636296,-23.273589343863303
,,1739209802.0636332,-38.13080360867914
,,1739209802.0636363,-30.49652367304973
,,1739209802.06364,-32.816014438256545
,,1739209802.0636437,-45.120503652039325
,,1739209802.063647,-26.991370085610736
,,1739209802.0636504,-23.16150712794696
,,1739209802.063654,-31.141103565318915
,,1739209802.0636573,-31.141103565318943
,,1739209802.0636609,-26.991370085610757
,,1739209802.0636642,-25.62660358559016
,,1739209802.0636678,-31.141103565318893
,,1739209802.063671,-26.487275050834725
,,1739209802.0636747,-27.267205301931607
,,1739209802.063678,-22.74004262075133
,,1739209802.0636816,-25.077289914212862
,,1739209802.063685,-38.13080360867914
,,1739209802.0636885,-30.49652367304973
,,1739209802.063692,-28.992665084841946
,,1739209802.0636954,-28.992665084841967
,,1739209802.0636988,-38.13080360867914
,,1739209802.0637023,-33.981070128970906
,,1739209802.0637057,-26.487275050834715
,,1739209802.063709,-28.992665084841946
,,1739209802.0637126,-32.816014438256545
,,1739209802.063716,-25.25278630937684
,,1739209802.0637195,-27.267205301931607
,,1739209802.0637228,-14.896219940184425
,,1739209802.0637264,-17.756538629272868
,,1739209802.0637298,-24.746238672633048
,,1739209802.063733,-45.120503652039325
,,1739209802.063737,-24.438645034577675
,,1739209802.0637405,-25.82631439489636
,,1739209802.0637436,-31.141103565318943
,,1739209802.0637472,-28.992665084841946
,,1739209802.0637505,-27.8777449560314
,,1739209802.063754,-28.58837851428586
,,1739209802.0637574,-24.589719217205094
,,1739209802.063761,-27.877744956031417
,,1739209802.0637643,-30.49652367304976
,,1739209802.063768,-26.99137008561072
,,1739209802.0637712,-25.82631439489636
,,1739209802.0637748,-33.981070128970906
,,1739209802.0637782,-31.141103565318893
,,1739209802.0637815,-33.981070128970906
,,1739209802.063785,-27.8777449560314
,,1739209802.063789,-32.816014438256545
,,1739209802.063792,-38.13080360867914
,,1739209802.0637956,-25.82631439489636
,,1739209802.063799,-22.74004262075133
,,1739209802.0638025,-27.267205301931607
,,1739209802.0638058,-33.98107012897096
,,1739209802.0638094,-32.816014438256545
,,1739209802.0638127,-28.58837851428586
,,1739209802.0638163,-31.141103565318943
,,1739209802.0638196,-28.992665084841946
,,1739209802.0638232,-14.86334981302589
,,1739209802.0638266,-23.75329798047523
,,1739209802.06383,-22.54371790334745
,,1739209802.0638337,-38.13080360867914
,,1739209802.063837,-45.120503652039325
,,1739209802.0638404,-23.506823629689546
,,1739209802.0638435,-20.88804491267121
,,1739209802.0638473,-38.13080360867914
,,1739209802.0638506,-33.981070128970906
,,1739209802.0638542,-45.120503652039325
,,1739209802.0638576,-31.141103565318915
,,1739209802.0638611,-38.13080360867914
,,1739209802.0638645,-45.120503652039325
,,1739209802.063868,-24.74623867263306
,,1739209802.0638714,-22.44878636800916
,,1739209802.063875,-23.506823629689546
,,1739209802.0638783,-31.141103565318943
,,1739209802.063882,-27.267205301931607
,,1739209802.0638852,-38.13080360867914
,,1739209802.0638888,-31.141103565318915
,,1739209802.063892,-22.44878636800916
,,1739209802.0638957,-28.992665084841967
,,1739209802.063899,-31.141103565318915
,,1739209802.0639026,-27.267205301931607
,,1739209802.063906,-28.992665084841967
,,1739209802.0639095,-33.981070128970906
,,1739209802.0639129,-33.981070128970906
,,1739209802.0639164,-38.13080360867914
,,1739209802.0639198,-28.58837851428586
,,1739209802.0639234,-33.981070128970906
,,1739209802.0639267,-24.29264994887477
,,1739209802.0639305,-23.50682362968953
,,1739209802.0639336,-28.992665084841967
,,1739209802.0639372,-33.98107012897096
,,1739209802.0639403,-19.89606131697609
,,1739209802.063944,-28.992665084841946
,,1739209802.0639474,-29.438486411369333
,,1739209802.063951,-38.13080360867914
,,1739209802.0639544,-31.141103565318915
,,1739209802.063958,-19.089059925837468
,,1739209802.0639613,-45.120503652039325
,,1739209802.0639648,-28.992665084841967
,,1739209802.0639682,-25.82631439489636
,,1739209802.0639718,-25.826314394896357
,,1739209802.063975,-45.120503652039325
