CAN Message, 0x1a7:0000799348836c96,Timestamp,Amplitude
,,1739209739.432521,-35.57807855764607
,,1739209739.4325366,-38.13080360867914
,,1739209739.432552,-45.120503652039325
,,1739209739.4325671,-38.13080360867914
,,1739209739.4325824,-38.13080360867914
,,1739209739.432598,-45.120503652039325
,,1739209739.4326131,-38.13080360867914
,,1739209739.4326284,-45.120503652039325
,,1739209739.432644,-45.120503652039325
,,1739209739.4326591,-38.13080360867914
,,1739209739.4326744,-45.120503652039325
,,1739209739.43269,-45.120503652039325
,,1739209739.4327052,-38.13080360867914
,,1739209739.4327204,-45.120503652039325
,,1739209739.4327357,-38.13080360867914
,,1739209739.4327512,-38.13080360867914
,,1739209739.4327664,-38.13080360867914
,,1739209739.4327726,-45.120503652039325
,,1739209739.432779,-38.13080360867914
,,1739209739.4327853,-38.13080360867914
,,1739209739.4327917,-38.13080360867914
,,1739209739.432798,-29.438486411369333
,,1739209739.432804,-33.981070128970906
,,1739209739.4328103,-45.120503652039325
,,1739209739.4328167,-38.13080360867914
,,1739209739.432823,-32.816014438256545
,,1739209739.4328291,-45.120503652039325
,,1739209739.4328356,-45.120503652039325
,,1739209739.4328418,-38.13080360867914
,,1739209739.432848,-45.120503652039325
,,1739209739.4328544,-45.120503652039325
,,1739209739.4328606,-35.57807855764607
,,1739209739.4328668,-38.13080360867914
,,1739209739.4328732,-45.120503652039325
,,1739209739.4328794,-38.13080360867914
,,1739209739.4328856,-45.120503652039325
,,1739209739.432892,-38.13080360867914
,,1739209739.4328983,-35.57807855764607
,,1739209739.4329045,-45.120503652039325
,,1739209739.432911,-45.120503652039325
,,1739209739.432917,-38.13080360867914
,,1739209739.4329233,-45.120503652039325
,,1739209739.4329295,-38.13080360867914
,,1739209739.432936,-45.120503652039325
,,1739209739.4329422,-45.120503652039325
,,1739209739.4329484,-45.120503652039325
,,1739209739.4329548,-45.120503652039325
,,1739209739.432961,-45.120503652039325
,,1739209739.4329672,-31.141103565318915
,,1739209739.4329736,-22.44878636800916
,,1739209739.4329798,-12.732518024900124
,,1739209739.432986,-29.438486411369333
,,1739209739.4329925,-45.120503652039325
,,1739209739.432999,-45.120503652039325
,,1739209739.4330049,-45.120503652039325
,,1739209739.4330113,-38.13080360867914
,,1739209739.4330175,-38.13080360867914
,,1739209739.4330237,-45.120503652039325
,,1739209739.43303,-38.13080360867914
,,1739209739.4330363,-45.120503652039325
,,1739209739.4330423,-45.120503652039325
,,1739209739.433049,-38.13080360867914
,,1739209739.4330552,-35.57807855764607
,,1739209739.4330614,-45.120503652039325
,,1739209739.4330678,-45.120503652039325
,,1739209739.433074,-33.981070128970906
,,1739209739.4330802,-32.816014438256545
,,1739209739.4330866,-45.120503652039325
,,1739209739.4330928,-38.13080360867914
,,1739209739.433099,-38.13080360867914
,,1739209739.4331057,-33.981070128970906
,,1739209739.4331117,-38.13080360867914
,,1739209739.433118,-38.13080360867914
,,1739209739.4331243,-21.4469444417791
,,1739209739.4331305,-20.16506027657481
,,1739209739.4331367,-38.13080360867914
,,1739209739.4331431,-33.981070128970906
,,1739209739.433149,-27.267205301931607
,,1739209739.4331555,-17.07910932868579
,,1739209739.4331615,-15.45908632464896
,,1739209739.4331682,-27.267205301931607
,,1739209739.4331744,-45.120503652039325
,,1739209739.4331806,-35.57807855764607
,,1739209739.433187,-38.13080360867914
,,1739209739.4331932,-45.120503652039325
,,1739209739.4331994,-38.13080360867914
,,1739209739.4332058,-31.141103565318915
,,1739209739.433212,-45.120503652039325
,,1739209739.4332182,-45.120503652039325
,,1739209739.433225,-45.120503652039325
,,1739209739.4332309,-38.13080360867914
,,1739209739.433237,-45.120503652039325
,,1739209739.4332435,-38.13080360867914
,,1739209739.4332497,-38.13080360867914
,,1739209739.433256,-25.25278630937684
,,1739209739.4332623,-38.13080360867914
,,1739209739.4332683,-45.120503652039325
,,1739209739.4332747,-38.13080360867914
,,1739209739.4332812,-45.120503652039325
,,1739209739.4332874,-45.120503652039325
,,1739209739.4332936,-45.120503652039325
,,1739209739.4333,-38.13080360867914
,,1739209739.4333062,-22.74004262075133
,,1739209739.4333124,-33.981070128970906
,,1739209739.4333189,-38.13080360867914
,,1739209739.433325,-35.57807855764607
,,1739209739.4333313,-28.992665084841946
,,1739209739.4333377,-17.75653862927286
,,1739209739.433344,-27.267205301931607
,,1739209739.43335,-29.438486411369333
,,1739209739.4333563,-28.992665084841946
,,1739209739.4333627,-31.141103565318915
,,1739209739.433369,-45.120503652039325
,,1739209739.4333754,-33.981070128970906
,,1739209739.4333816,-38.13080360867914
,,1739209739.4333878,-35.57807855764607
,,1739209739.4333942,-27.267205301931607
,,1739209739.4334004,-25.25278630937684
,,1739209739.4334066,-38.13080360867914
,,1739209739.4334128,-38.13080360867914
,,1739209739.4334192,-38.13080360867914
,,1739209739.4334254,-45.120503652039325
,,1739209739.4334316,-33.981070128970906
,,1739209739.433438,-45.120503652039325
,,1739209739.4334445,-32.81601443825658
,,1739209739.4334505,-23.506823629689546
,,1739209739.433457,-11.043196371775942
,,1739209739.433463,-12.33068248338486
,,1739209739.4334693,-23.38864096791655
,,1739209739.4334755,-31.14110356531892
,,1739209739.433482,-31.141103565318915
,,1739209739.433488,-31.141103565318915
,,1739209739.4334946,-45.120503652039325
,,1739209739.4335008,-38.13080360867914
,,1739209739.433507,-31.141103565318915
,,1739209739.4335134,-31.141103565318893
,,1739209739.4335196,-38.13080360867914
,,1739209739.4335258,-45.120503652039325
,,1739209739.4335322,-35.57807855764607
,,1739209739.4335384,-32.816014438256545
,,1739209739.4335446,-45.120503652039325
,,1739209739.433551,-45.120503652039325
,,1739209739.4335573,-45.120503652039325
,,1739209739.4335637,-45.120503652039325
,,1739209739.43357,-45.120503652039325
,,1739209739.433576,-38.13080360867914
,,1739209739.4335823,-45.120503652039325
,,1739209739.4335887,-33.98107012897096
,,1739209739.433595,-38.13080360867914
,,1739209739.4336011,-38.13080360867914
,,1739209739.4336076,-28.58837851428586
,,1739209739.4336138,-45.120503652039325
,,1739209739.43362,-45.120503652039325
,,1739209739.4336264,-38.13080360867914
,,1739209739.4336326,-45.120503652039325
,,1739209739.4336388,-24.15140352195872
,,1739209739.4336452,-25.25278630937684
,,1739209739.4336514,-45.120503652039325
,,1739209739.4336576,-32.816014438256545
,,1739209739.433664,-27.8777449560314
,,1739209739.4336703,-38.13080360867914
,,1739209739.4336765,-38.13080360867914
,,1739209739.433683,-38.13080360867914
,,1739209739.433689,-45.120503652039325
,,1739209739.4336953,-38.13080360867914
,,1739209739.4337015,-45.120503652039325
,,1739209739.433708,-35.57807855764607
,,1739209739.4337142,-24.151403521958727
,,1739209739.4337204,-45.120503652039325
,,1739209739.4337268,-45.120503652039325
,,1739209739.433733,-38.13080360867914
,,1739209739.4337392,-33.981070128970906
,,1739209739.4337456,-45.120503652039325
,,1739209739.4337518,-33.981070128970906
,,1739209739.433758,-22.448786368009163
,,1739209739.4337645,-35.57807855764607
,,1739209739.433771,-35.57807855764607
,,1739209739.4337769,-38.13080360867914
,,1739209739.4337833,-45.120503652039325
,,1739209739.4337895,-26.991370085610736
,,1739209739.4337957,-38.13080360867914
,,1739209739.433802,-38.13080360867914
,,1739209739.4338083,-45.120503652039325
,,1739209739.4338143,-38.13080360867914
,,1739209739.433821,-8.870467641890658
,,1739209739.4338272,-26.991370085610757
,,1739209739.4338334,-33.981070128970906
,,1739209739.4338398,-27.87774495603141
,,1739209739.433846,-21.228842808393964
,,1739209739.4338522,-19.497575007474538
,,1739209739.4338586,-45.120503652039325
,,1739209739.4338648,-27.8777449560314
,,1739209739.433871,-27.267205301931607
,,1739209739.4338777,-13.570181364129589
,,1739209739.4338837,-9.527423542969164
,,1739209739.43389,-24.438645034577675
,,1739209739.4338963,-32.816014438256545
,,1739209739.4339025,-38.13080360867914
,,1739209739.4339087,-45.120503652039325
,,1739209739.4339151,-32.816014438256545
,,1739209739.433921,-45.120503652039325
,,1739209739.4339275,-45.120503652039325
,,1739209739.4339335,-32.816014438256545
,,1739209739.4339402,-24.438645034577675
,,1739209739.4339464,-45.120503652039325
,,1739209739.4339526,-38.13080360867914
,,1739209739.433959,-45.120503652039325
,,1739209739.4339652,-32.816014438256545
,,1739209739.4339714,-32.816014438256545
,,1739209739.4339778,-45.120503652039325
,,1739209739.433984,-38.13080360867914
,,1739209739.4339902,-29.438486411369333
,,1739209739.433997,-32.816014438256545
,,1739209739.4340029,-38.13080360867914
,,1739209739.434009,-38.13080360867914
,,1739209739.4340155,-27.267205301931607
,,1739209739.4340217,-33.98107012897096
,,1739209739.434028,-14.23914276503378
,,1739209739.4340343,-10.394401676078845
,,1739209739.4340403,-28.992665084841967
,,1739209739.4340467,-30.49652367304973
,,1739209739.4340532,-45.120503652039325
,,1739209739.4340594,-38.13080360867914
,,1739209739.4340656,-38.13080360867914
,,1739209739.434072,-31.141103565318943
,,1739209739.4340782,-38.13080360867914
,,1739209739.4340844,-45.120503652039325
,,1739209739.4340909,-45.120503652039325
,,1739209739.434097,-45.120503652039325
,,1739209739.4341033,-38.13080360867914
,,1739209739.4341097,-33.981070128970906
,,1739209739.434116,-30.49652367304976
,,1739209739.434122,-19.221007638782208
,,1739209739.4341283,-33.981070128970906
,,1739209739.4341347,-31.141103565318915
,,1739209739.434141,-33.98107012897096
,,1739209739.4341474,-20.16506027657481
,,1739209739.4341536,-9.66866996988523
,,1739209739.4341598,-38.13080360867914
,,1739209739.4341662,-33.981070128970906
,,1739209739.4341724,-23.506823629689546
,,1739209739.4341786,-38.13080360867914
,,1739209739.4341848,-45.120503652039325
,,1739209739.4341912,-38.13080360867914
,,1739209739.4341974,-35.57807855764607
,,1739209739.4342036,-38.13080360867914
,,1739209739.43421,-45.120503652039325
,,1739209739.4342165,-45.120503652039325
,,1739209739.4342225,-28.218542851754165
,,1739209739.434229,-35.57807855764607
,,1739209739.434235,-38.13080360867914
,,1739209739.4342413,-45.120503652039325
,,1739209739.4342475,-28.992665084841946
,,1739209739.434254,-38.13080360867914
,,1739209739.43426,-38.13080360867914
,,1739209739.4342666,-45.120503652039325
,,1739209739.4342728,-38.13080360867914
,,1739209739.434279,-38.13080360867914
,,1739209739.4342854,-38.13080360867914
,,1739209739.4342916,-38.13080360867914
,,1739209739.4342978,-32.816014438256545
,,1739209739.4343042,-45.120503652039325
,,1739209739.4343104,-33.981070128970906
,,1739209739.4343166,-33.981070128970906
,,1739209739.434323,-33.981070128970906
,,1739209739.4343293,-25.826314394896357
,,1739209739.4343357,-28.58837851428586
,,1739209739.434342,-45.120503652039325
,,1739209739.434348,-31.141103565318915
,,1739209739.4343543,-33.981070128970906
,,1739209739.4343607,-38.13080360867914
,,1739209739.434367,-35.57807855764607
,,1739209739.4343731,-33.981070128970906
,,1739209739.4343796,-38.13080360867914
,,1739209739.4343858,-38.13080360867914
,,1739209739.434392,-38.13080360867914
,,1739209739.4343984,-24.74623867263306
,,1739209739.4344046,-45.120503652039325
,,1739209739.4344108,-33.981070128970906
,,1739209739.4344172,-32.816014438256545
,,1739209739.4344234,-45.120503652039325
,,1739209739.4344296,-38.13080360867914
,,1739209739.434436,-38.13080360867914
,,1739209739.4344423,-45.120503652039325
,,1739209739.4344485,-45.120503652039325
,,1739209739.434455,-38.13080360867914
,,1739209739.434461,-38.13080360867914
,,1739209739.4344673,-45.120503652039325
,,1739209739.4344735,-30.49652367304973
,,1739209739.43448,-21.228842808393978
,,1739209739.4344862,-27.87774495603143
,,1739209739.4344923,-32.816014438256545
,,1739209739.4344988,-25.25278630937684
,,1739209739.434505,-29.438486411369357
,,1739209739.4345112,-10.227951968346684
,,1739209739.4345176,-13.846215873523304
,,1739209739.4345238,-38.13080360867914
,,1739209739.43453,-21.676580915188183
,,1739209739.4345365,-45.120503652039325
,,1739209739.434543,-38.13080360867914
,,1739209739.4345489,-33.981070128970906
,,1739209739.4345553,-38.13080360867914
,,1739209739.4345615,-45.120503652039325
,,1739209739.4345677,-45.120503652039325
,,1739209739.434574,-45.120503652039325
,,1739209739.4345803,-45.120503652039325
,,1739209739.4345863,-38.13080360867914
,,1739209739.434593,-45.120503652039325
,,1739209739.4345992,-38.13080360867914
,,1739209739.4346054,-32.816014438256545
,,1739209739.4346118,-38.13080360867914
,,1739209739.434618,-33.981070128970906
,,1739209739.4346242,-38.13080360867914
,,1739209739.4346306,-28.58837851428589
,,1739209739.4346368,-35.57807855764607
,,1739209739.434643,-45.120503652039325
,,1739209739.4346497,-45.120503652039325
,,1739209739.4346557,-38.13080360867914
,,1739209739.434662,-28.58837851428586
,,1739209739.4346683,-38.13080360867914
,,1739209739.4346745,-30.49652367304973
,,1739209739.4346807,-31.141103565318915
,,1739209739.4346871,-45.120503652039325
,,1739209739.434693,-38.13080360867914
,,1739209739.4346995,-33.98107012897096
,,1739209739.4347055,-38.13080360867914
,,1739209739.4347122,-38.13080360867914
,,1739209739.4347184,-45.120503652039325
,,1739209739.4347246,-33.981070128970906
,,1739209739.434731,-31.141103565318915
,,1739209739.4347372,-45.120503652039325
,,1739209739.4347434,-45.120503652039325
,,1739209739.4347498,-33.981070128970906
,,1739209739.434756,-31.141103565318915
,,1739209739.4347622,-45.120503652039325
