CAN Message, 0x62:028f63ef716155c5,Timestamp,Amplitude
,,1739209622.8986156,-32.816014438256545
,,1739209622.8986197,-29.438486411369333
,,1739209622.898624,-45.120503652039325
,,1739209622.8986282,-45.120503652039325
,,1739209622.8986323,-45.120503652039325
,,1739209622.8986368,-33.981070128970906
,,1739209622.898641,-38.13080360867914
,,1739209622.8986454,-30.49652367304973
,,1739209622.8986497,-23.506823629689546
,,1739209622.8986535,-31.141103565318943
,,1739209622.898658,-33.981070128970906
,,1739209622.8986623,-45.120503652039325
,,1739209622.8986666,-45.120503652039325
,,1739209622.898671,-23.273589343863318
,,1739209622.8986752,-38.13080360867914
,,1739209622.8986793,-38.13080360867914
,,1739209622.8986835,-38.13080360867914
,,1739209622.8986878,-45.120503652039325
,,1739209622.898692,-38.13080360867914
,,1739209622.8986964,-38.13080360867914
,,1739209622.8987007,-38.13080360867914
,,1739209622.8987048,-45.120503652039325
,,1739209622.898709,-38.13080360867914
,,1739209622.8987134,-32.816014438256545
,,1739209622.8987176,-45.120503652039325
,,1739209622.898722,-38.13080360867914
,,1739209622.8987262,-35.57807855764607
,,1739209622.8987305,-38.13080360867914
,,1739209622.8987346,-35.57807855764607
,,1739209622.8987389,-25.25278630937684
,,1739209622.8987432,-33.981070128970906
,,1739209622.8987474,-38.13080360867914
,,1739209622.8987515,-17.600019173844906
,,1739209622.898756,-33.98107012897096
,,1739209622.89876,-45.120503652039325
,,1739209622.8987644,-32.816014438256545
,,1739209622.898769,-35.57807855764607
,,1739209622.898773,-10.598037906834923
,,1739209622.8987772,-28.218542851754165
,,1739209622.8987815,-33.981070128970906
,,1739209622.8987858,-45.120503652039325
,,1739209622.89879,-38.13080360867914
,,1739209622.8987942,-38.13080360867914
,,1739209622.8987985,-45.120503652039325
,,1739209622.8988028,-38.13080360867914
,,1739209622.898807,-45.120503652039325
,,1739209622.898811,-45.120503652039325
,,1739209622.8988156,-38.13080360867914
,,1739209622.8988197,-38.13080360867914
,,1739209622.898824,-25.62660358559016
,,1739209622.8988285,-33.981070128970906
,,1739209622.8988326,-38.13080360867914
,,1739209622.8988369,-38.13080360867914
,,1739209622.8988411,-45.120503652039325
,,1739209622.8988452,-33.981070128970906
,,1739209622.8988495,-38.13080360867914
,,1739209622.8988538,-45.120503652039325
,,1739209622.898858,-28.992665084841946
,,1739209622.8988624,-33.981070128970906
,,1739209622.898867,-32.816014438256545
,,1739209622.898871,-33.98107012897096
,,1739209622.898875,-21.522148828640407
,,1739209622.8988793,-33.981070128970906
,,1739209622.8988836,-33.981070128970906
,,1739209622.898888,-28.58837851428586
,,1739209622.8988922,-18.19203445926699
,,1739209622.8988965,-9.871352176640624
,,1739209622.8989005,-27.267205301931607
,,1739209622.8989048,-38.13080360867914
,,1739209622.898909,-25.07728991421287
,,1739209622.8989134,-20.88804491267121
,,1739209622.8989177,-25.82631439489636
,,1739209622.898922,-33.981070128970906
,,1739209622.8989265,-38.13080360867914
,,1739209622.8989303,-45.120503652039325
,,1739209622.8989346,-33.981070128970906
,,1739209622.898939,-27.267205301931607
,,1739209622.8989432,-25.07728991421287
,,1739209622.8989477,-27.267205301931607
,,1739209622.8989518,-38.13080360867914
,,1739209622.898956,-11.60060909768297
,,1739209622.89896,-18.836614351536173
,,1739209622.8989644,-31.141103565318943
,,1739209622.8989687,-30.49652367304973
,,1739209622.898973,-31.141103565318915
,,1739209622.8989773,-25.62660358559016
,,1739209622.8989816,-24.589719217205094
,,1739209622.8989856,-38.13080360867914
,,1739209622.89899,-24.151403521958727
,,1739209622.8989942,-23.50682362968953
,,1739209622.8989985,-45.120503652039325
,,1739209622.8990028,-26.99137008561072
,,1739209622.899007,-31.141103565318893
,,1739209622.8990114,-27.267205301931607
,,1739209622.8990154,-20.82298085201522
,,1739209622.8990197,-27.877744956031417
,,1739209622.899024,-30.49652367304973
,,1739209622.8990283,-38.13080360867914
,,1739209622.8990326,-24.589719217205094
,,1739209622.899037,-14.830726599951507
,,1739209622.899041,-19.0459534198926
,,1739209622.8990452,-18.48349439814281
,,1739209622.8990495,-20.954098578656485
,,1739209622.8990538,-32.816014438256545
,,1739209622.899058,-25.82631439489636
,,1739209622.8990624,-30.49652367304973
,,1739209622.8990667,-23.273589343863303
,,1739209622.8990707,-26.991370085610736
,,1739209622.899075,-45.120503652039325
,,1739209622.899079,-38.13080360867914
,,1739209622.8990836,-45.120503652039325
,,1739209622.899088,-38.13080360867914
,,1739209622.8990922,-31.14110356531892
,,1739209622.8990965,-25.62660358559016
,,1739209622.8991003,-22.54371790334745
,,1739209622.8991048,-26.487275050834715
,,1739209622.8991091,-31.141103565318915
,,1739209622.8991134,-31.141103565318915
,,1739209622.8991177,-23.506823629689546
,,1739209622.899122,-33.981070128970906
,,1739209622.899126,-31.141103565318915
,,1739209622.8991303,-45.120503652039325
,,1739209622.8991346,-32.816014438256545
,,1739209622.899139,-22.44878636800916
,,1739209622.8991432,-21.300333226290604
,,1739209622.8991475,-30.49652367304973
,,1739209622.8991518,-32.81601443825658
,,1739209622.899156,-45.120503652039325
,,1739209622.89916,-33.981070128970906
,,1739209622.8991644,-26.99137008561072
,,1739209622.8991687,-31.141103565318915
,,1739209622.899173,-30.49652367304973
,,1739209622.8991773,-45.120503652039325
,,1739209622.8991814,-33.981070128970906
,,1739209622.8991857,-35.57807855764607
,,1739209622.89919,-32.816014438256545
,,1739209622.8991942,-45.120503652039325
,,1739209622.8991983,-25.25278630937684
,,1739209622.8992028,-20.695705961394808
,,1739209622.899207,-24.589719217205094
,,1739209622.8992112,-33.981070128970906
,,1739209622.8992157,-32.81601443825658
,,1739209622.8992198,-24.589719217205094
,,1739209622.899224,-28.992665084841946
,,1739209622.8992283,-45.120503652039325
,,1739209622.8992326,-45.120503652039325
,,1739209622.899237,-31.141103565318893
,,1739209622.899241,-18.299052888300974
,,1739209622.8992453,-28.992665084841967
,,1739209622.8992496,-30.49652367304973
,,1739209622.8992538,-21.021172418726344
,,1739209622.899258,-26.99137008561072
,,1739209622.8992624,-9.944586344920213
,,1739209622.8992665,-17.788531000973595
,,1739209622.8992708,-20.82298085201522
,,1739209622.899275,-35.57807855764607
,,1739209622.8992794,-38.13080360867914
,,1739209622.8992836,-38.13080360867914
,,1739209622.899288,-30.49652367304973
,,1739209622.8992922,-31.14110356531892
,,1739209622.8992963,-45.120503652039325
,,1739209622.8993006,-27.267205301931607
,,1739209622.8993049,-25.826314394896357
,,1739209622.8993092,-23.38864096791655
,,1739209622.8993134,-45.120503652039325
,,1739209622.8993175,-35.57807855764607
,,1739209622.8993218,-24.438645034577675
,,1739209622.899326,-45.120503652039325
,,1739209622.8993304,-31.141103565318915
,,1739209622.899335,-32.81601443825658
,,1739209622.899339,-38.13080360867914
,,1739209622.8993433,-20.165060276574795
,,1739209622.8993475,-33.98107012897096
,,1739209622.8993516,-45.120503652039325
,,1739209622.899356,-27.267205301931607
,,1739209622.8993602,-20.88804491267121
,,1739209622.8993645,-11.871508681516158
,,1739209622.8993688,-19.844204643325902
,,1739209622.899373,-38.13080360867914
,,1739209622.899377,-21.522148828640407
,,1739209622.8993814,-45.120503652039325
,,1739209622.8993857,-32.81601443825658
,,1739209622.89939,-32.816014438256545
,,1739209622.8993945,-26.991370085610736
,,1739209622.8993986,-33.981070128970906
,,1739209622.8994029,-32.816014438256545
,,1739209622.899407,-29.438486411369333
,,1739209622.8994112,-29.438486411369333
,,1739209622.8994155,-45.120503652039325
,,1739209622.8994198,-38.13080360867914
,,1739209622.899424,-45.120503652039325
,,1739209622.8994284,-30.49652367304976
,,1739209622.899433,-45.120503652039325
,,1739209622.8994367,-33.981070128970906
,,1739209622.899441,-45.120503652039325
,,1739209622.8994453,-45.120503652039325
,,1739209622.8994496,-45.120503652039325
,,1739209622.899454,-38.13080360867914
,,1739209622.8994582,-45.120503652039325
,,1739209622.8994625,-31.141103565318943
,,1739209622.8994665,-18.08758987085268
,,1739209622.8994708,-38.13080360867914
,,1739209622.899475,-45.120503652039325
,,1739209622.8994794,-38.13080360867914
,,1739209622.8994837,-45.120503652039325
,,1739209622.899488,-38.13080360867914
,,1739209622.899492,-33.981070128970906
,,1739209622.8994963,-23.75329798047522
,,1739209622.8995006,-38.13080360867914
,,1739209622.899505,-45.120503652039325
,,1739209622.8995092,-45.120503652039325
,,1739209622.8995135,-38.13080360867914
,,1739209622.8995178,-45.120503652039325
,,1739209622.8995218,-45.120503652039325
,,1739209622.899526,-35.57807855764607
,,1739209622.8995304,-29.438486411369333
,,1739209622.8995347,-45.120503652039325
,,1739209622.899539,-33.981070128970906
,,1739209622.8995433,-29.438486411369357
,,1739209622.899547,-11.702203082834188
,,1739209622.8995516,-14.154879268297936
,,1739209622.899556,-28.218542851754165
,,1739209622.8995602,-28.992665084841946
,,1739209622.8995645,-33.98107012897096
,,1739209622.8995688,-16.971371839288558
,,1739209622.899573,-38.13080360867914
,,1739209622.8995771,-45.120503652039325
,,1739209622.8995814,-38.13080360867914
,,1739209622.8995855,-33.981070128970906
,,1739209622.89959,-38.13080360867914
,,1739209622.8995943,-45.120503652039325
,,1739209622.8995986,-38.13080360867914
,,1739209622.899603,-31.141103565318915
,,1739209622.899607,-26.487275050834725
,,1739209622.8996112,-14.398004675904144
,,1739209622.8996155,-33.98107012897096
,,1739209622.8996198,-45.120503652039325
,,1739209622.899624,-33.981070128970906
,,1739209622.8996284,-45.120503652039325
,,1739209622.8996325,-35.57807855764607
,,1739209622.8996367,-38.13080360867914
,,1739209622.899641,-45.120503652039325
,,1739209622.899645,-45.120503652039325
,,1739209622.8996496,-30.49652367304973
,,1739209622.899654,-38.13080360867914
,,1739209622.8996582,-45.120503652039325
,,1739209622.8996625,-38.13080360867914
,,1739209622.8996663,-45.120503652039325
,,1739209622.8996708,-18.192034459266992
,,1739209622.8996751,-30.49652367304973
,,1739209622.8996794,-45.120503652039325
,,1739209622.8996837,-45.120503652039325
,,1739209622.8996878,-33.981070128970906
,,1739209622.899692,-38.13080360867914
,,1739209622.8996964,-45.120503652039325
,,1739209622.8997006,-38.13080360867914
,,1739209622.899705,-33.981070128970906
,,1739209622.8997092,-38.13080360867914
,,1739209622.8997135,-33.981070128970906
,,1739209622.8997176,-38.13080360867914
,,1739209622.899722,-32.816014438256545
,,1739209622.8997262,-45.120503652039325
,,1739209622.8997304,-38.13080360867914
,,1739209622.8997347,-38.13080360867914
,,1739209622.899739,-38.13080360867914
,,1739209622.8997433,-29.438486411369333
,,1739209622.8997474,-31.141103565318915
,,1739209622.8997517,-45.120503652039325
,,1739209622.899756,-28.992665084841946
,,1739209622.8997602,-33.981070128970906
,,1739209622.8997643,-31.141103565318943
,,1739209622.8997688,-31.141103565318915
,,1739209622.899773,-11.60060909768297
,,1739209622.8997772,-16.398940924556367
,,1739209622.8997817,-24.29264994887477
,,1739209622.8997858,-31.141103565318915
