CAN Message, 0x1a7:0000f7d72a438675,Timestamp,Amplitude
,,1739209600.1655304,-45.120503652039325
,,1739209600.165541,-33.98107012897096
,,1739209600.1655514,-45.120503652039325
,,1739209600.1655617,-45.120503652039325
,,1739209600.1655722,-38.13080360867914
,,1739209600.1655824,-45.120503652039325
,,1739209600.165593,-38.13080360867914
,,1739209600.1656032,-45.120503652039325
,,1739209600.1656137,-38.13080360867914
,,1739209600.165624,-32.816014438256545
,,1739209600.1656344,-38.13080360867914
,,1739209600.1656446,-45.120503652039325
,,1739209600.1656551,-45.120503652039325
,,1739209600.1656656,-38.13080360867914
,,1739209600.165676,-45.120503652039325
,,1739209600.1656864,-45.120503652039325
,,1739209600.1656966,-45.120503652039325
,,1739209600.165707,-45.120503652039325
,,1739209600.1657174,-38.13080360867914
,,1739209600.165728,-38.13080360867914
,,1739209600.165738,-38.13080360867914
,,1739209600.1657486,-45.120503652039325
,,1739209600.165759,-33.981070128970906
,,1739209600.165769,-45.120503652039325
,,1739209600.1657798,-45.120503652039325
,,1739209600.16579,-31.141103565318893
,,1739209600.1658006,-35.57807855764607
,,1739209600.1658108,-45.120503652039325
,,1739209600.1658213,-45.120503652039325
,,1739209600.1658316,-45.120503652039325
,,1739209600.165842,-38.13080360867914
,,1739209600.1658523,-38.13080360867914
,,1739209600.1658628,-32.816014438256545
,,1739209600.1658733,-45.120503652039325
,,1739209600.1658835,-45.120503652039325
,,1739209600.165894,-35.57807855764607
,,1739209600.1659043,-38.13080360867914
,,1739209600.1659148,-45.120503652039325
,,1739209600.165925,-45.120503652039325
,,1739209600.1659355,-38.13080360867914
,,1739209600.1659458,-45.120503652039325
,,1739209600.1659565,-38.13080360867914
,,1739209600.1659667,-35.57807855764607
,,1739209600.165977,-45.120503652039325
,,1739209600.1659875,-45.120503652039325
,,1739209600.1659975,-45.120503652039325
,,1739209600.1660082,-38.13080360867914
,,1739209600.1660185,-45.120503652039325
,,1739209600.166029,-45.120503652039325
,,1739209600.1660392,-28.992665084841946
,,1739209600.1660497,-18.19203445926699
,,1739209600.1660602,-16.105920438078172
,,1739209600.1660705,-30.49652367304973
,,1739209600.166081,-38.13080360867914
,,1739209600.1660912,-45.120503652039325
,,1739209600.1661017,-45.120503652039325
,,1739209600.166112,-45.120503652039325
,,1739209600.1661224,-26.991370085610736
,,1739209600.1661327,-26.487275050834715
,,1739209600.1661432,-45.120503652039325
,,1739209600.1661537,-45.120503652039325
,,1739209600.166164,-33.981070128970906
,,1739209600.1661744,-32.816014438256545
,,1739209600.166185,-33.981070128970906
,,1739209600.1661952,-33.981070128970906
,,1739209600.1662054,-32.81601443825658
,,1739209600.166216,-27.267205301931607
,,1739209600.166226,-38.13080360867914
,,1739209600.1662366,-45.120503652039325
,,1739209600.166247,-45.120503652039325
,,1739209600.1662574,-45.120503652039325
,,1739209600.166268,-38.13080360867914
,,1739209600.166278,-45.120503652039325
,,1739209600.1662886,-28.58837851428586
,,1739209600.1662989,-25.826314394896357
,,1739209600.1663094,-45.120503652039325
,,1739209600.1663196,-45.120503652039325
,,1739209600.16633,-32.816014438256545
,,1739209600.1663404,-38.13080360867914
,,1739209600.1663508,-45.120503652039325
,,1739209600.166361,-31.141103565318915
,,1739209600.1663716,-45.120503652039325
,,1739209600.166382,-45.120503652039325
,,1739209600.1663923,-35.57807855764607
,,1739209600.1664028,-38.13080360867914
,,1739209600.166413,-45.120503652039325
,,1739209600.1664236,-28.992665084841946
,,1739209600.1664338,-45.120503652039325
,,1739209600.1664443,-35.57807855764607
,,1739209600.1664548,-38.13080360867914
,,1739209600.166465,-38.13080360867914
,,1739209600.1664755,-45.120503652039325
,,1739209600.1664858,-45.120503652039325
,,1739209600.1664965,-45.120503652039325
,,1739209600.1665063,-33.981070128970906
,,1739209600.166517,-33.981070128970906
,,1739209600.1665273,-45.120503652039325
,,1739209600.1665378,-38.13080360867914
,,1739209600.166548,-32.816014438256545
,,1739209600.1665585,-45.120503652039325
,,1739209600.166569,-45.120503652039325
,,1739209600.1665792,-38.13080360867914
,,1739209600.1665895,-29.438486411369357
,,1739209600.1666,-21.67658091518819
,,1739209600.1666105,-32.816014438256545
,,1739209600.1666207,-45.120503652039325
,,1739209600.1666312,-38.13080360867914
,,1739209600.1666417,-38.13080360867914
,,1739209600.166652,-16.944849956441484
,,1739209600.1666625,-26.487275050834725
,,1739209600.1666727,-32.816014438256545
,,1739209600.1666832,-45.120503652039325
,,1739209600.1666934,-45.120503652039325
,,1739209600.166704,-45.120503652039325
,,1739209600.1667142,-38.13080360867914
,,1739209600.1667247,-33.981070128970906
,,1739209600.166735,-45.120503652039325
,,1739209600.1667454,-21.021172418726344
,,1739209600.166756,-20.51152522447381
,,1739209600.1667662,-45.120503652039325
,,1739209600.166777,-38.13080360867914
,,1739209600.166787,-38.13080360867914
,,1739209600.1667974,-35.57807855764607
,,1739209600.1668077,-45.120503652039325
,,1739209600.166818,-45.120503652039325
,,1739209600.1668284,-45.120503652039325
,,1739209600.166839,-26.991370085610736
,,1739209600.1668491,-11.05680529734661
,,1739209600.1668596,-18.19203445926699
,,1739209600.16687,-25.826314394896357
,,1739209600.1668804,-28.218542851754165
,,1739209600.1668909,-27.267205301931607
,,1739209600.166901,-33.981070128970906
,,1739209600.1669116,-45.120503652039325
,,1739209600.166922,-38.13080360867914
,,1739209600.1669323,-45.120503652039325
,,1739209600.1669426,-45.120503652039325
,,1739209600.166953,-38.13080360867914
,,1739209600.1669636,-35.57807855764607
,,1739209600.1669738,-45.120503652039325
,,1739209600.1669843,-38.13080360867914
,,1739209600.1669946,-35.57807855764607
,,1739209600.167005,-33.981070128970906
,,1739209600.1670153,-38.13080360867914
,,1739209600.1670258,-38.13080360867914
,,1739209600.167036,-38.13080360867914
,,1739209600.1670463,-29.438486411369357
,,1739209600.167057,-26.991370085610757
,,1739209600.1670673,-38.13080360867914
,,1739209600.1670778,-35.57807855764607
,,1739209600.167088,-33.981070128970906
,,1739209600.1670983,-27.8777449560314
,,1739209600.1671088,-33.981070128970906
,,1739209600.1671193,-35.57807855764607
,,1739209600.1671295,-33.981070128970906
,,1739209600.16714,-33.981070128970906
,,1739209600.1671505,-45.120503652039325
,,1739209600.1671607,-38.13080360867914
,,1739209600.1671712,-38.13080360867914
,,1739209600.1671815,-35.57807855764607
,,1739209600.167192,-38.13080360867914
,,1739209600.1672022,-45.120503652039325
,,1739209600.1672127,-33.981070128970906
,,1739209600.167223,-31.141103565318915
,,1739209600.1672337,-45.120503652039325
,,1739209600.1672437,-35.57807855764607
,,1739209600.1672542,-32.816014438256545
,,1739209600.1672647,-38.13080360867914
,,1739209600.167275,-45.120503652039325
,,1739209600.1672854,-33.981070128970906
,,1739209600.1672957,-38.13080360867914
,,1739209600.1673062,-35.57807855764607
,,1739209600.1673164,-38.13080360867914
,,1739209600.167327,-38.13080360867914
,,1739209600.1673372,-38.13080360867914
,,1739209600.1673477,-24.15140352195872
,,1739209600.1673582,-35.57807855764607
,,1739209600.1673684,-45.120503652039325
,,1739209600.167379,-45.120503652039325
,,1739209600.1673892,-38.13080360867914
,,1739209600.1673996,-38.13080360867914
,,1739209600.16741,-33.981070128970906
,,1739209600.1674204,-35.57807855764607
,,1739209600.1674306,-38.13080360867914
,,1739209600.1674411,-30.49652367304976
,,1739209600.1674514,-11.036407867355
,,1739209600.167462,-45.120503652039325
,,1739209600.1674724,-45.120503652039325
,,1739209600.1674826,-45.120503652039325
,,1739209600.167493,-25.077289914212862
,,1739209600.1675034,-25.077289914212862
,,1739209600.1675138,-32.81601443825658
,,1739209600.167524,-38.13080360867914
,,1739209600.1675346,-33.981070128970906
,,1739209600.1675448,-25.077289914212862
,,1739209600.167555,-20.69570596139481
,,1739209600.1675658,-38.13080360867914
,,1739209600.167576,-38.13080360867914
,,1739209600.1675866,-35.57807855764607
,,1739209600.1675968,-31.141103565318915
,,1739209600.1676073,-45.120503652039325
,,1739209600.1676176,-32.816014438256545
,,1739209600.167628,-45.120503652039325
,,1739209600.1676383,-22.74004262075133
,,1739209600.1676488,-17.661951700302005
,,1739209600.1676593,-45.120503652039325
,,1739209600.1676695,-38.13080360867914
,,1739209600.16768,-29.438486411369333
,,1739209600.1676905,-38.13080360867914
,,1739209600.1677008,-45.120503652039325
,,1739209600.167711,-32.816014438256545
,,1739209600.1677215,-32.81601443825658
,,1739209600.1677318,-45.120503652039325
,,1739209600.1677425,-38.13080360867914
,,1739209600.1677525,-38.13080360867914
,,1739209600.167763,-45.120503652039325
,,1739209600.1677735,-45.120503652039325
,,1739209600.1677835,-31.141103565318893
,,1739209600.1677942,-33.981070128970906
,,1739209600.1678045,-45.120503652039325
,,1739209600.167815,-38.13080360867914
,,1739209600.1678252,-35.57807855764607
,,1739209600.1678357,-35.57807855764607
,,1739209600.167846,-38.13080360867914
,,1739209600.1678565,-38.13080360867914
,,1739209600.167867,-35.57807855764607
,,1739209600.1678772,-45.120503652039325
,,1739209600.1678877,-28.58837851428586
,,1739209600.167898,-31.141103565318893
,,1739209600.1679084,-38.13080360867914
,,1739209600.1679187,-38.13080360867914
,,1739209600.1679292,-31.141103565318893
,,1739209600.1679394,-29.438486411369347
,,1739209600.16795,-20.69570596139481
,,1739209600.1679604,-30.49652367304973
,,1739209600.167971,-26.487275050834725
,,1739209600.1679811,-31.141103565318915
,,1739209600.1679914,-17.569380988088582
,,1739209600.168002,-9.494006929920127
,,1739209600.168012,-25.077289914212862
,,1739209600.1680226,-45.120503652039325
,,1739209600.168033,-38.13080360867914
,,1739209600.1680434,-45.120503652039325
,,1739209600.1680536,-32.816014438256545
,,1739209600.168064,-32.816014438256545
,,1739209600.1680746,-38.13080360867914
,,1739209600.1680849,-32.816014438256545
,,1739209600.1680954,-45.120503652039325
,,1739209600.1681056,-33.98107012897096
,,1739209600.168116,-35.57807855764607
,,1739209600.1681263,-45.120503652039325
,,1739209600.1681368,-32.816014438256545
,,1739209600.168147,-31.141103565318893
,,1739209600.1681576,-45.120503652039325
,,1739209600.168168,-45.120503652039325
,,1739209600.1681783,-31.141103565318893
,,1739209600.1681888,-29.438486411369333
,,1739209600.168199,-45.120503652039325
,,1739209600.1682096,-35.57807855764607
,,1739209600.1682198,-45.120503652039325
,,1739209600.1682303,-45.120503652039325
,,1739209600.1682403,-45.120503652039325
,,1739209600.168251,-45.120503652039325
,,1739209600.1682615,-33.981070128970906
,,1739209600.1682718,-30.49652367304973
,,1739209600.1682825,-31.141103565318915
,,1739209600.1682923,-17.85323156177357
,,1739209600.168303,-17.600019173844906
,,1739209600.1683133,-31.14110356531892
,,1739209600.1683238,-45.120503652039325
,,1739209600.168334,-38.13080360867914
,,1739209600.1683445,-45.120503652039325
,,1739209600.1683547,-38.13080360867914
,,1739209600.1683652,-38.13080360867914
,,1739209600.1683755,-38.13080360867914
,,1739209600.168386,-38.13080360867914
,,1739209600.1683965,-38.13080360867914
,,1739209600.1684067,-38.13080360867914
,,1739209600.1684172,-38.13080360867914
,,1739209600.1684277,-45.120503652039325
,,1739209600.168438,-27.877744956031417
,,1739209600.1684482,-33.981070128970906
,,1739209600.1684587,-38.13080360867914
,,1739209600.1684692,-45.120503652039325
,,1739209600.1684794,-25.07728991421287
,,1739209600.16849,-31.141103565318915
,,1739209600.1685002,-38.13080360867914
,,1739209600.168511,-45.120503652039325
,,1739209600.168521,-38.13080360867914
,,1739209600.1685314,-38.13080360867914
,,1739209600.1685417,-26.487275050834725
,,1739209600.1685522,-33.981070128970906
,,1739209600.168563,-28.992665084841946
,,1739209600.168573,-33.981070128970906
,,1739209600.1685834,-32.816014438256545
,,1739209600.1685936,-45.120503652039325
,,1739209600.168604,-31.141103565318943
,,1739209600.1686144,-30.49652367304973
,,1739209600.1686249,-38.13080360867914
,,1739209600.1686351,-38.13080360867914
,,1739209600.1686456,-26.487275050834725
,,1739209600.168656,-31.141103565318915
,,1739209600.1686664,-38.13080360867914
,,1739209600.1686769,-45.120503652039325
,,1739209600.168687,-31.141103565318915
,,1739209600.1686976,-38.13080360867914
,,1739209600.1687078,-35.57807855764607
,,1739209600.1687183,-38.13080360867914
,,1739209600.1687286,-26.487275050834725
,,1739209600.168739,-28.992665084841946
,,1739209600.168749,-38.13080360867914
,,1739209600.1687598,-33.981070128970906
,,1739209600.1687703,-38.13080360867914
,,1739209600.1687806,-33.981070128970906
,,1739209600.168791,-38.13080360867914
,,1739209600.1688013,-38.13080360867914
,,1739209600.1688118,-33.981070128970906
,,1739209600.168822,-45.120503652039325
,,1739209600.1688323,-35.57807855764607
,,1739209600.1688428,-22.84163660590256
,,1739209600.1688533,-38.13080360867914
,,1739209600.1688638,-33.981070128970906
,,1739209600.168874,-45.120503652039325
,,1739209600.1688845,-38.13080360867914
,,1739209600.1688948,-14.017974478505256
,,1739209600.1689053,-22.448786368009163
,,1739209600.1689155,-33.981070128970906
,,1739209600.168926,-45.120503652039325
,,1739209600.1689365,-38.13080360867914
,,1739209600.1689467,-28.992665084841946
,,1739209600.168957,-45.120503652039325
,,1739209600.1689675,-35.57807855764607
,,1739209600.168978,-38.13080360867914
,,1739209600.1689882,-38.13080360867914
,,1739209600.1689987,-38.13080360867914
,,1739209600.169009,-33.981070128970906
,,1739209600.1690197,-33.981070128970906
,,1739209600.1690297,-33.981070128970906
,,1739209600.1690402,-38.13080360867914
,,1739209600.1690505,-45.120503652039325
,,1739209600.169061,-45.120503652039325
,,1739209600.169063,-45.120503652039325
,,1739209600.169065,-38.13080360867914
,,1739209600.1690671,-25.25278630937684
,,1739209600.1690693,-38.13080360867914
,,1739209600.1690712,-35.57807855764607
,,1739209600.169073,-38.13080360867914
,,1739209600.1690755,-45.120503652039325
,,1739209600.1690776,-45.120503652039325
,,1739209600.1690795,-38.13080360867914
,,1739209600.1690817,-38.13080360867914
,,1739209600.1690838,-45.120503652039325
,,1739209600.1690855,-35.57807855764607
,,1739209600.169088,-33.981070128970906
,,1739209600.16909,-38.13080360867914
,,1739209600.169092,-45.120503652039325
,,1739209600.169094,-38.13080360867914
,,1739209600.1690962,-25.62660358559016
,,1739209600.169098,-35.57807855764607
,,1739209600.1691003,-45.120503652039325
,,1739209600.1691024,-38.13080360867914
,,1739209600.1691046,-33.981070128970906
,,1739209600.1691065,-21.228842808393967
,,1739209600.1691086,-16.23870871285604
,,1739209600.1691108,-30.49652367304973
,,1739209600.1691127,-28.992665084841967
,,1739209600.1691148,-38.13080360867914
,,1739209600.169117,-35.57807855764607
,,1739209600.169119,-45.120503652039325
,,1739209600.169121,-38.13080360867914
,,1739209600.1691232,-38.13080360867914
,,1739209600.169125,-45.120503652039325
,,1739209600.1691272,-45.120503652039325
,,1739209600.1691294,-45.120503652039325
,,1739209600.1691315,-38.13080360867914
,,1739209600.1691334,-38.13080360867914
,,1739209600.1691356,-38.13080360867914
,,1739209600.1691377,-45.120503652039325
,,1739209600.1691396,-38.13080360867914
,,1739209600.1691418,-45.120503652039325
,,1739209600.169144,-45.120503652039325
,,1739209600.1691458,-24.746238672633048
,,1739209600.169148,-32.816014438256545
,,1739209600.16915,-45.120503652039325
,,1739209600.1691525,-38.13080360867914
,,1739209600.1691542,-38.13080360867914
,,1739209600.1691563,-38.13080360867914
,,1739209600.1691585,-38.13080360867914
,,1739209600.1691604,-33.981070128970906
,,1739209600.1691625,-38.13080360867914
,,1739209600.169165,-25.07728991421287
,,1739209600.1691666,-9.556272438326436
,,1739209600.1691687,-13.022673503554142
,,1739209600.1691709,-32.81601443825658
,,1739209600.1691728,-26.991370085610736
,,1739209600.169175,-45.120503652039325
,,1739209600.169177,-45.120503652039325
,,1739209600.1691792,-45.120503652039325
,,1739209600.169181,-38.13080360867914
,,1739209600.1691833,-45.120503652039325
,,1739209600.1691854,-28.992665084841946
,,1739209600.1691873,-24.438645034577675
,,1739209600.1691897,-45.120503652039325
,,1739209600.1691916,-31.141103565318893
,,1739209600.1691935,-33.98107012897096
,,1739209600.1691957,-18.29905288830097
,,1739209600.1691978,-11.036407867354994
