CAN Message, 0x1d3:0000cdd7a94b1e66,Timestamp,Amplitude
,,1739209803.2671783,-45.120503652039325
,,1739209803.2671804,-35.57807855764607
,,1739209803.2671826,-33.981070128970906
,,1739209803.2671845,-32.816014438256545
,,1739209803.2671866,-35.57807855764607
,,1739209803.2671883,-38.13080360867914
,,1739209803.2671907,-31.141103565318915
,,1739209803.2671928,-38.13080360867914
,,1739209803.2671947,-38.13080360867914
,,1739209803.267197,-33.981070128970906
,,1739209803.2671988,-33.981070128970906
,,1739209803.267201,-38.13080360867914
,,1739209803.267203,-45.120503652039325
,,1739209803.267205,-38.13080360867914
,,1739209803.2672071,-33.981070128970906
,,1739209803.267209,-38.13080360867914
,,1739209803.2672112,-23.75329798047522
,,1739209803.267213,-32.816014438256545
,,1739209803.2672153,-26.99137008561072
,,1739209803.2672174,-32.816014438256545
,,1739209803.2672193,-45.120503652039325
,,1739209803.2672217,-19.00327057196587
,,1739209803.2672236,-24.746238672633048
,,1739209803.2672255,-45.120503652039325
,,1739209803.2672276,-33.981070128970906
,,1739209803.2672296,-45.120503652039325
,,1739209803.2672317,-38.13080360867914
,,1739209803.2672338,-33.981070128970906
,,1739209803.2672358,-38.13080360867914
,,1739209803.267238,-38.13080360867914
,,1739209803.2672398,-38.13080360867914
,,1739209803.267242,-38.13080360867914
,,1739209803.267244,-45.120503652039325
,,1739209803.267246,-38.13080360867914
,,1739209803.2672482,-33.981070128970906
,,1739209803.26725,-31.14110356531892
,,1739209803.2672522,-38.13080360867914
,,1739209803.267254,-33.981070128970906
,,1739209803.2672565,-33.981070128970906
,,1739209803.2672584,-30.49652367304976
,,1739209803.2672603,-38.13080360867914
,,1739209803.2672625,-45.120503652039325
,,1739209803.2672644,-45.120503652039325
,,1739209803.2672665,-45.120503652039325
,,1739209803.267269,-38.13080360867914
,,1739209803.2672706,-38.13080360867914
,,1739209803.2672727,-33.981070128970906
,,1739209803.2672746,-24.589719217205094
,,1739209803.2672768,-38.13080360867914
,,1739209803.267279,-45.120503652039325
,,1739209803.2672808,-38.13080360867914
,,1739209803.267283,-33.981070128970906
,,1739209803.2672849,-35.57807855764607
,,1739209803.267287,-28.992665084841946
,,1739209803.2672892,-20.001670042250552
,,1739209803.267291,-10.805257810164786
,,1739209803.2672932,-31.141103565318915
,,1739209803.2672951,-33.981070128970906
,,1739209803.2672973,-45.120503652039325
,,1739209803.2672994,-19.00327057196587
,,1739209803.267301,-23.50682362968953
,,1739209803.2673037,-45.120503652039325
,,1739209803.2673054,-31.141103565318915
,,1739209803.2673075,-26.487275050834725
,,1739209803.2673097,-12.594400246365565
,,1739209803.2673116,-14.734302032542264
,,1739209803.2673137,-27.87774495603141
,,1739209803.2673156,-32.816014438256545
,,1739209803.2673178,-38.13080360867914
,,1739209803.26732,-38.13080360867914
,,1739209803.2673218,-38.13080360867914
,,1739209803.267324,-38.13080360867914
,,1739209803.267326,-45.120503652039325
,,1739209803.267328,-24.746238672633048
,,1739209803.2673302,-17.952126419044045
,,1739209803.267332,-32.816014438256545
,,1739209803.2673342,-29.438486411369333
,,1739209803.267336,-45.120503652039325
,,1739209803.2673385,-45.120503652039325
,,1739209803.2673402,-38.13080360867914
,,1739209803.2673423,-35.57807855764607
,,1739209803.2673445,-45.120503652039325
,,1739209803.2673464,-25.826314394896357
,,1739209803.2673483,-17.051923356851116
,,1739209803.2673504,-14.210872886081972
,,1739209803.2673526,-27.8777449560314
,,1739209803.2673547,-38.13080360867914
,,1739209803.2673566,-45.120503652039325
,,1739209803.2673588,-45.120503652039325
,,1739209803.2673607,-45.120503652039325
,,1739209803.2673628,-38.13080360867914
,,1739209803.267365,-38.13080360867914
,,1739209803.267367,-45.120503652039325
,,1739209803.267369,-45.120503652039325
,,1739209803.267371,-35.57807855764607
,,1739209803.267373,-29.43848641136937
,,1739209803.2673752,-27.87774495603143
,,1739209803.2673771,-27.8777449560314
,,1739209803.2673793,-21.4469444417791
,,1739209803.2673812,-45.120503652039325
,,1739209803.267383,-33.981070128970906
,,1739209803.2673855,-35.57807855764607
,,1739209803.2673874,-45.120503652039325
,,1739209803.2673895,-20.165060276574795
,,1739209803.2673914,-45.120503652039325
,,1739209803.2673936,-38.13080360867914
,,1739209803.2673955,-38.13080360867914
,,1739209803.2673976,-45.120503652039325
,,1739209803.2673998,-45.120503652039325
,,1739209803.2674017,-32.816014438256545
,,1739209803.2674038,-45.120503652039325
,,1739209803.267406,-26.0356534632528
,,1739209803.267408,-23.75329798047522
,,1739209803.26741,-45.120503652039325
,,1739209803.267412,-32.816014438256545
,,1739209803.267414,-45.120503652039325
,,1739209803.2674162,-33.98107012897096
,,1739209803.267418,-35.57807855764607
,,1739209803.2674203,-45.120503652039325
,,1739209803.2674222,-28.58837851428586
,,1739209803.2674243,-26.991370085610736
,,1739209803.2674265,-45.120503652039325
,,1739209803.2674284,-38.13080360867914
,,1739209803.2674303,-38.13080360867914
,,1739209803.2674325,-38.13080360867914
,,1739209803.2674346,-38.13080360867914
,,1739209803.2674365,-26.03565346325281
,,1739209803.267439,-22.17584139042336
,,1739209803.2674408,-31.141103565318915
,,1739209803.2674427,-45.120503652039325
,,1739209803.2674448,-27.8777449560314
,,1739209803.2674468,-22.448786368009163
,,1739209803.267449,-14.182785837051997
,,1739209803.267451,-28.58837851428586
,,1739209803.267453,-45.120503652039325
,,1739209803.267455,-45.120503652039325
,,1739209803.267457,-33.981070128970906
,,1739209803.2674592,-35.57807855764607
,,1739209803.2674613,-35.57807855764607
,,1739209803.2674632,-38.13080360867914
,,1739209803.2674654,-28.58837851428586
,,1739209803.2674673,-45.120503652039325
,,1739209803.2674694,-45.120503652039325
,,1739209803.2674716,-38.13080360867914
,,1739209803.2674737,-22.44878636800916
,,1739209803.2674756,-33.981070128970906
,,1739209803.2674775,-38.13080360867914
,,1739209803.2674797,-32.816014438256545
,,1739209803.2674818,-28.992665084841946
,,1739209803.2674837,-45.120503652039325
,,1739209803.267486,-35.57807855764607
,,1739209803.2674878,-38.13080360867914
,,1739209803.26749,-45.120503652039325
,,1739209803.267492,-33.981070128970906
,,1739209803.267494,-27.8777449560314
,,1739209803.267496,-22.84163660590255
,,1739209803.267498,-25.25278630937684
,,1739209803.2675002,-28.21854285175415
,,1739209803.2675023,-33.981070128970906
,,1739209803.2675042,-25.826314394896364
,,1739209803.2675064,-11.139366734734269
,,1739209803.2675085,-12.25818511175376
,,1739209803.2675104,-23.16150712794696
,,1739209803.2675126,-32.816014438256545
,,1739209803.2675145,-31.141103565318915
,,1739209803.2675166,-35.57807855764607
,,1739209803.2675183,-38.13080360867914
,,1739209803.267521,-38.13080360867914
,,1739209803.2675228,-32.816014438256545
,,1739209803.2675247,-38.13080360867914
,,1739209803.2675269,-33.981070128970906
,,1739209803.2675288,-45.120503652039325
,,1739209803.267531,-38.13080360867914
,,1739209803.2675328,-31.141103565318915
,,1739209803.267535,-32.816014438256545
,,1739209803.267537,-45.120503652039325
,,1739209803.267539,-38.13080360867914
,,1739209803.2675412,-45.120503652039325
,,1739209803.267543,-33.981070128970906
,,1739209803.2675452,-33.981070128970906
,,1739209803.2675474,-35.57807855764607
,,1739209803.2675493,-38.13080360867914
,,1739209803.2675514,-35.57807855764607
,,1739209803.267553,-33.981070128970906
,,1739209803.2675557,-17.853231561773562
,,1739209803.2675576,-23.50682362968953
,,1739209803.2675595,-33.981070128970906
,,1739209803.2675617,-32.816014438256545
,,1739209803.2675636,-29.43848641136937
,,1739209803.2675655,-9.025626753506437
,,1739209803.267568,-14.75022485448154
,,1739209803.2675698,-28.58837851428589
,,1739209803.267572,-27.267205301931607
,,1739209803.2675738,-28.992665084841946
,,1739209803.267576,-33.981070128970906
,,1739209803.267578,-38.13080360867914
,,1739209803.26758,-45.120503652039325
,,1739209803.2675822,-45.120503652039325
,,1739209803.267584,-38.13080360867914
,,1739209803.2675862,-38.13080360867914
,,1739209803.2675884,-31.141103565318915
,,1739209803.2675903,-24.589719217205094
,,1739209803.2675924,-33.981070128970906
,,1739209803.2675943,-33.981070128970906
,,1739209803.2675965,-38.13080360867914
,,1739209803.2675986,-32.81601443825658
,,1739209803.2676003,-38.13080360867914
,,1739209803.2676027,-33.981070128970906
,,1739209803.2676046,-21.021172418726344
,,1739209803.2676067,-24.15140352195873
,,1739209803.267609,-31.141103565318915
,,1739209803.2676108,-38.13080360867914
,,1739209803.267613,-38.13080360867914
,,1739209803.2676148,-33.98107012897096
,,1739209803.267617,-38.13080360867914
,,1739209803.2676191,-33.981070128970906
,,1739209803.267621,-45.120503652039325
,,1739209803.2676232,-31.141103565318915
,,1739209803.267625,-8.503323075092698
,,1739209803.2676272,-20.633440452988484
,,1739209803.2676291,-28.992665084841946
,,1739209803.2676313,-33.981070128970906
,,1739209803.2676334,-38.13080360867914
,,1739209803.267635,-35.57807855764607
,,1739209803.2676375,-45.120503652039325
,,1739209803.2676394,-27.8777449560314
,,1739209803.2676415,-33.981070128970906
,,1739209803.2676437,-24.29264994887477
,,1739209803.2676456,-24.29264994887477
,,1739209803.2676475,-28.992665084841946
,,1739209803.2676497,-35.57807855764607
,,1739209803.2676518,-45.120503652039325
,,1739209803.267654,-45.120503652039325
,,1739209803.2676558,-31.141103565318893
,,1739209803.267658,-45.120503652039325
,,1739209803.26766,-45.120503652039325
,,1739209803.267662,-33.981070128970906
,,1739209803.2676642,-38.13080360867914
,,1739209803.267666,-45.120503652039325
,,1739209803.2676682,-38.13080360867914
,,1739209803.2676702,-38.13080360867914
,,1739209803.2676723,-38.13080360867914
,,1739209803.267676,-27.8777449560314
,,1739209803.26768,-38.13080360867914
,,1739209803.2676835,-45.120503652039325
,,1739209803.2676876,-30.49652367304973
,,1739209803.2676911,-35.57807855764607
,,1739209803.267695,-38.13080360867914
,,1739209803.2676988,-33.981070128970906
,,1739209803.2677026,-35.57807855764607
,,1739209803.2677064,-45.120503652039325
,,1739209803.2677102,-45.120503652039325
,,1739209803.267714,-38.13080360867914
,,1739209803.2677178,-45.120503652039325
,,1739209803.2677214,-28.58837851428586
,,1739209803.2677252,-25.62660358559016
,,1739209803.267729,-13.743798279671744
,,1739209803.2677329,-11.988160735092055
,,1739209803.267737,-26.99137008561072
,,1739209803.2677405,-32.81601443825658
,,1739209803.2677443,-35.57807855764607
,,1739209803.267748,-22.26493056196156
,,1739209803.2677517,-38.13080360867914
,,1739209803.2677555,-38.13080360867914
,,1739209803.267759,-38.13080360867914
,,1739209803.2677631,-31.141103565318915
,,1739209803.267767,-19.64275659816107
,,1739209803.2677708,-25.07728991421287
,,1739209803.2677746,-38.13080360867914
,,1739209803.2677784,-35.57807855764607
,,1739209803.267782,-45.120503652039325
,,1739209803.2677858,-38.13080360867914
,,1739209803.2677896,-35.57807855764607
,,1739209803.2677934,-45.120503652039325
,,1739209803.2677972,-45.120503652039325
,,1739209803.267801,-33.981070128970906
,,1739209803.2678049,-45.120503652039325
,,1739209803.267809,-32.816014438256545
,,1739209803.2678125,-30.49652367304973
,,1739209803.267816,-38.13080360867914
,,1739209803.26782,-33.981070128970906
,,1739209803.2678237,-45.120503652039325
,,1739209803.2678275,-33.981070128970906
,,1739209803.267831,-38.13080360867914
,,1739209803.2678351,-38.13080360867914
,,1739209803.267839,-45.120503652039325
,,1739209803.2678428,-45.120503652039325
,,1739209803.2678463,-38.13080360867914
,,1739209803.2678502,-38.13080360867914
,,1739209803.267854,-31.141103565318915
,,1739209803.2678578,-16.261240254024983
,,1739209803.2678616,-29.438486411369357
,,1739209803.2678654,-45.120503652039325
,,1739209803.2678692,-33.981070128970906
,,1739209803.267873,-33.98107012897096
,,1739209803.2678766,-23.273589343863303
,,1739209803.2678804,-38.13080360867914
,,1739209803.2678845,-45.120503652039325
,,1739209803.267888,-23.16150712794695
,,1739209803.267892,-20.277505258571445
,,1739209803.2678957,-10.094866960965655
,,1739209803.2678995,-25.077289914212862
,,1739209803.267903,-31.141103565318915
,,1739209803.267907,-35.57807855764607
,,1739209803.2679107,-19.35709014998136
,,1739209803.2679143,-23.16150712794696
,,1739209803.2679183,-30.49652367304973
,,1739209803.2679222,-38.13080360867914
,,1739209803.267926,-26.0356534632528
,,1739209803.2679298,-13.706005918034624
,,1739209803.2679336,-16.041018435916573
,,1739209803.2679374,-25.077289914212862
,,1739209803.267941,-45.120503652039325
,,1739209803.2679448,-45.120503652039325
,,1739209803.2679486,-27.877744956031417
,,1739209803.2679524,-33.981070128970906
,,1739209803.2679565,-33.981070128970906
,,1739209803.26796,-38.13080360867914
,,1739209803.267964,-30.49652367304976
,,1739209803.2679677,-19.0459534198926
,,1739209803.2679713,-32.816014438256545
,,1739209803.267975,-45.120503652039325
,,1739209803.267979,-32.816014438256545
,,1739209803.2679827,-22.264930561961563
,,1739209803.2679863,-9.718460653618694
,,1739209803.2679904,-28.21854285175415
,,1739209803.2679942,-38.13080360867914
,,1739209803.267998,-33.981070128970906
,,1739209803.2680016,-24.74623867263306
,,1739209803.2680054,-28.58837851428586
,,1739209803.2680092,-25.82631439489636
,,1739209803.268013,-33.981070128970906
,,1739209803.2680168,-32.816014438256545
,,1739209803.2680206,-26.035653463252824
,,1739209803.2680244,-24.15140352195873
,,1739209803.2680285,-35.57807855764607
,,1739209803.2680318,-45.120503652039325
,,1739209803.2680357,-33.981070128970906
,,1739209803.2680397,-38.13080360867914
,,1739209803.2680433,-35.57807855764607
,,1739209803.268047,-45.120503652039325
,,1739209803.268051,-33.981070128970906
,,1739209803.2680547,-30.49652367304973
,,1739209803.2680583,-24.15140352195872
,,1739209803.2680624,-45.120503652039325
,,1739209803.268066,-45.120503652039325
,,1739209803.2680695,-38.13080360867914
,,1739209803.2680736,-45.120503652039325
,,1739209803.2680774,-17.217652011706875
,,1739209803.2680812,-33.981070128970906
,,1739209803.268085,-31.141103565318915
,,1739209803.2680888,-38.13080360867914
,,1739209803.2680926,-45.120503652039325
,,1739209803.2680962,-33.981070128970906
,,1739209803.2681,-45.120503652039325
,,1739209803.2681038,-45.120503652039325
,,1739209803.2681077,-38.13080360867914
,,1739209803.2681117,-45.120503652039325
,,1739209803.2681153,-45.120503652039325
,,1739209803.268119,-45.120503652039325
,,1739209803.268123,-38.13080360867914
,,1739209803.2681265,-33.981070128970906
,,1739209803.2681303,-16.763597937115033
,,1739209803.268134,-22.74004262075133
,,1739209803.268138,-33.981070128970906
,,1739209803.2681415,-33.981070128970906
,,1739209803.2681456,-33.981070128970906
,,1739209803.2681494,-38.13080360867914
,,1739209803.2681532,-38.13080360867914
,,1739209803.268157,-38.13080360867914
,,1739209803.2681606,-31.141103565318915
,,1739209803.2681644,-25.82631439489636
,,1739209803.2681682,-45.120503652039325
,,1739209803.268172,-38.13080360867914
,,1739209803.2681758,-35.57807855764607
,,1739209803.2681797,-35.57807855764607
,,1739209803.2681837,-25.826314394896364
,,1739209803.2681873,-26.487275050834725
,,1739209803.2681909,-32.816014438256545
,,1739209803.268195,-31.141103565318943
,,1739209803.2681985,-38.13080360867914
,,1739209803.2682023,-45.120503652039325
,,1739209803.268206,-45.120503652039325
,,1739209803.26821,-38.13080360867914
,,1739209803.2682135,-45.120503652039325
,,1739209803.2682176,-45.120503652039325
,,1739209803.2682211,-38.13080360867914
,,1739209803.268225,-33.98107012897096
,,1739209803.2682288,-45.120503652039325
,,1739209803.2682326,-38.13080360867914
,,1739209803.2682364,-45.120503652039325
,,1739209803.2682402,-38.13080360867914
,,1739209803.268244,-33.981070128970906
,,1739209803.2682478,-32.816014438256545
,,1739209803.2682514,-45.120503652039325
,,1739209803.2682552,-19.89606131697609
,,1739209803.268259,-11.036407867354994
,,1739209803.2682629,-45.120503652039325
,,1739209803.268267,-32.816014438256545
,,1739209803.2682705,-35.57807855764607
,,1739209803.2682743,-45.120503652039325
,,1739209803.268278,-45.120503652039325
,,1739209803.268282,-38.13080360867914
,,1739209803.2682855,-33.981070128970906
,,1739209803.268289,-45.120503652039325
,,1739209803.2682931,-45.120503652039325
,,1739209803.268297,-38.13080360867914
,,1739209803.2683008,-31.141103565318915
,,1739209803.2683046,-45.120503652039325
,,1739209803.2683084,-45.120503652039325
,,1739209803.2683122,-45.120503652039325
,,1739209803.2683158,-45.120503652039325
,,1739209803.2683196,-32.816014438256545
,,1739209803.2683234,-38.13080360867914
,,1739209803.2683272,-45.120503652039325
,,1739209803.268331,-13.71856686625298
,,1739209803.2683349,-24.151403521958727
,,1739209803.268339,-45.120503652039325
,,1739209803.2683425,-32.816014438256545
,,1739209803.268346,-38.13080360867914
,,1739209803.26835,-32.816014438256545
,,1739209803.2683537,-45.120503652039325
,,1739209803.2683575,-45.120503652039325
,,1739209803.268361,-28.992665084841946
,,1739209803.2683651,-20.633440452988484
,,1739209803.268369,-22.74004262075133
,,1739209803.2683728,-31.141103565318915
,,1739209803.2683764,-45.120503652039325
,,1739209803.2683802,-45.120503652039325
,,1739209803.268384,-38.13080360867914
,,1739209803.2683878,-45.120503652039325
,,1739209803.2683916,-45.120503652039325
,,1739209803.2683954,-33.981070128970906
,,1739209803.2683992,-30.49652367304973
,,1739209803.268403,-10.256198863494957
,,1739209803.2684069,-17.44894499121748
,,1739209803.2684104,-25.82631439489636
,,1739209803.2684145,-31.141103565318915
,,1739209803.268418,-45.120503652039325
,,1739209803.268422,-45.120503652039325
,,1739209803.2684257,-45.120503652039325
,,1739209803.2684295,-38.13080360867914
,,1739209803.268433,-45.120503652039325
,,1739209803.2684371,-30.49652367304973
,,1739209803.2684407,-25.826314394896357
,,1739209803.2684443,-45.120503652039325
,,1739209803.2684484,-31.141103565318915
,,1739209803.2684522,-28.992665084841946
,,1739209803.268456,-20.27750525857144
,,1739209803.2684598,-13.898344869311025
,,1739209803.2684636,-30.49652367304973
,,1739209803.2684674,-26.487275050834715
,,1739209803.268471,-26.99137008561072
,,1739209803.2684748,-18.836614351536177
,,1739209803.2684786,-24.746238672633048
,,1739209803.2684824,-38.13080360867914
,,1739209803.2684865,-28.58837851428586
,,1739209803.26849,-28.218542851754165
,,1739209803.268494,-9.316957040973376
,,1739209803.2684977,-15.534864819819614
,,1739209803.2685013,-25.826314394896357
,,1739209803.268505,-31.141103565318915
,,1739209803.268509,-38.13080360867914
,,1739209803.2685127,-32.816014438256545
,,1739209803.2685163,-29.438486411369333
,,1739209803.2685204,-45.120503652039325
,,1739209803.2685242,-45.120503652039325
,,1739209803.268528,-26.487275050834715
,,1739209803.2685318,-22.002965041481755
,,1739209803.2685354,-45.120503652039325
,,1739209803.2685392,-33.981070128970906
,,1739209803.268543,-38.13080360867914
,,1739209803.2685468,-31.141103565318915
,,1739209803.2685506,-35.57807855764607
,,1739209803.2685544,-45.120503652039325
,,1739209803.2685585,-38.13080360867914
,,1739209803.268562,-45.120503652039325
,,1739209803.2685657,-45.120503652039325
,,1739209803.2685697,-32.816014438256545
,,1739209803.2685733,-45.120503652039325
,,1739209803.268577,-45.120503652039325
,,1739209803.268581,-35.57807855764607
,,1739209803.2685847,-38.13080360867914
,,1739209803.2685883,-38.13080360867914
,,1739209803.2685924,-35.57807855764607
,,1739209803.268596,-38.13080360867914
,,1739209803.2685995,-31.141103565318915
,,1739209803.2686036,-9.479763862267829
,,1739209803.2686074,-23.50682362968953
,,1739209803.2686112,-27.8777449560314
,,1739209803.268615,-38.13080360867914
,,1739209803.2686188,-22.44878636800916
,,1739209803.2686226,-17.133997197586602
,,1739209803.2686262,-45.120503652039325
,,1739209803.26863,-33.981070128970906
,,1739209803.2686338,-25.82631439489636
,,1739209803.2686377,-16.127771778863252
,,1739209803.2686417,-9.42793531875319
,,1739209803.2686453,-28.58837851428586
,,1739209803.268649,-38.13080360867914
,,1739209803.268653,-26.99137008561072
,,1739209803.2686567,-33.981070128970906
,,1739209803.2686603,-38.13080360867914
,,1739209803.268664,-35.57807855764607
,,1739209803.268668,-33.981070128970906
,,1739209803.2686718,-38.13080360867914
,,1739209803.2686756,-18.192034459266992
,,1739209803.2686794,-28.992665084841946
,,1739209803.2686832,-29.438486411369347
,,1739209803.268687,-38.13080360867914
,,1739209803.2686906,-45.120503652039325
,,1739209803.2686944,-38.13080360867914
,,1739209803.2686982,-45.120503652039325
,,1739209803.268702,-35.57807855764607
,,1739209803.2687058,-35.57807855764607
,,1739209803.2687097,-45.120503652039325
,,1739209803.2687137,-27.877744956031417
,,1739209803.2687173,-33.981070128970906
,,1739209803.2687209,-38.13080360867914
,,1739209803.268725,-38.13080360867914
,,1739209803.2687285,-30.49652367304973
,,1739209803.2687323,-28.992665084841946
,,1739209803.268736,-33.981070128970906
,,1739209803.26874,-45.120503652039325
,,1739209803.2687438,-31.141103565318915
,,1739209803.2687476,-33.981070128970906
,,1739209803.2687511,-35.57807855764607
,,1739209803.268755,-45.120503652039325
,,1739209803.2687588,-38.13080360867914
,,1739209803.2687626,-33.981070128970906
,,1739209803.2687664,-38.13080360867914
,,1739209803.2687702,-45.120503652039325
,,1739209803.268774,-38.13080360867914
,,1739209803.2687778,-38.13080360867914
,,1739209803.2687817,-45.120503652039325
,,1739209803.2687852,-38.13080360867914
,,1739209803.268789,-33.981070128970906
,,1739209803.2687929,-38.13080360867914
,,1739209803.2687967,-45.120503652039325
,,1739209803.2688005,-38.13080360867914
,,1739209803.2688043,-33.981070128970906
,,1739209803.268808,-38.13080360867914
,,1739209803.268812,-45.120503652039325
,,1739209803.2688155,-45.120503652039325
,,1739209803.268819,-38.13080360867914
,,1739209803.2688231,-45.120503652039325
,,1739209803.268827,-45.120503652039325
