CAN Message, 0x39:0eb7309219043cbf,Timestamp,Amplitude
,,1739209645.5689964,-45.120503652039325
,,1739209645.569,-38.13080360867914
,,1739209645.5690036,-38.13080360867914
,,1739209645.5690072,-38.13080360867914
,,1739209645.5690107,-45.120503652039325
,,1739209645.569014,-38.13080360867914
,,1739209645.5690176,-33.981070128970906
,,1739209645.5690212,-38.13080360867914
,,1739209645.5690248,-45.120503652039325
,,1739209645.5690284,-45.120503652039325
,,1739209645.5690317,-45.120503652039325
,,1739209645.5690353,-38.13080360867914
,,1739209645.5690389,-45.120503652039325
,,1739209645.5690424,-38.13080360867914
,,1739209645.569046,-33.981070128970906
,,1739209645.5690494,-38.13080360867914
,,1739209645.569053,-45.120503652039325
,,1739209645.5690565,-45.120503652039325
,,1739209645.56906,-35.57807855764607
,,1739209645.5690637,-38.13080360867914
,,1739209645.569067,-45.120503652039325
,,1739209645.5690706,-45.120503652039325
,,1739209645.5690742,-45.120503652039325
,,1739209645.5690775,-45.120503652039325
,,1739209645.5690813,-45.120503652039325
,,1739209645.5690846,-38.13080360867914
,,1739209645.5690882,-45.120503652039325
,,1739209645.5690918,-38.13080360867914
,,1739209645.5690954,-38.13080360867914
,,1739209645.5690987,-45.120503652039325
,,1739209645.5691023,-38.13080360867914
,,1739209645.569106,-33.981070128970906
,,1739209645.5691094,-38.13080360867914
,,1739209645.569113,-38.13080360867914
,,1739209645.5691164,-38.13080360867914
,,1739209645.56912,-33.981070128970906
,,1739209645.5691235,-38.13080360867914
,,1739209645.569127,-45.120503652039325
,,1739209645.569131,-45.120503652039325
,,1739209645.569134,-45.120503652039325
,,1739209645.5691376,-33.981070128970906
,,1739209645.5691411,-38.13080360867914
,,1739209645.5691447,-45.120503652039325
,,1739209645.5691483,-45.120503652039325
,,1739209645.5691516,-45.120503652039325
,,1739209645.5691552,-45.120503652039325
,,1739209645.5691588,-38.13080360867914
,,1739209645.5691624,-35.57807855764607
,,1739209645.569166,-31.141103565318915
,,1739209645.5691693,-29.438486411369357
,,1739209645.5691729,-10.684744854536715
,,1739209645.5691764,-13.833280808655024
,,1739209645.56918,-29.438486411369357
,,1739209645.5691836,-31.141103565318915
,,1739209645.569187,-45.120503652039325
,,1739209645.5691905,-33.981070128970906
,,1739209645.569194,-45.120503652039325
,,1739209645.5691977,-45.120503652039325
,,1739209645.569201,-45.120503652039325
,,1739209645.5692046,-33.981070128970906
,,1739209645.569208,-35.57807855764607
,,1739209645.5692115,-38.13080360867914
,,1739209645.5692153,-45.120503652039325
,,1739209645.5692186,-38.13080360867914
,,1739209645.5692222,-33.981070128970906
,,1739209645.5692258,-38.13080360867914
,,1739209645.5692294,-38.13080360867914
,,1739209645.569233,-33.981070128970906
,,1739209645.5692365,-31.141103565318915
,,1739209645.56924,-38.13080360867914
,,1739209645.5692434,-45.120503652039325
,,1739209645.569247,-32.816014438256545
,,1739209645.5692506,-32.816014438256545
,,1739209645.569254,-33.981070128970906
,,1739209645.5692575,-24.589719217205094
,,1739209645.569261,-33.981070128970906
,,1739209645.569265,-32.816014438256545
,,1739209645.5692682,-38.13080360867914
,,1739209645.5692716,-45.120503652039325
,,1739209645.5692751,-18.836614351536173
,,1739209645.5692787,-23.273589343863303
,,1739209645.5692823,-45.120503652039325
,,1739209645.569286,-45.120503652039325
,,1739209645.5692892,-35.57807855764607
,,1739209645.5692928,-33.981070128970906
,,1739209645.5692964,-45.120503652039325
,,1739209645.5693,-45.120503652039325
,,1739209645.5693033,-45.120503652039325
,,1739209645.5693069,-45.120503652039325
,,1739209645.5693104,-38.13080360867914
,,1739209645.569314,-38.13080360867914
,,1739209645.5693176,-33.981070128970906
,,1739209645.569321,-45.120503652039325
,,1739209645.5693245,-38.13080360867914
,,1739209645.569328,-45.120503652039325
,,1739209645.5693316,-23.506823629689546
,,1739209645.5693352,-31.141103565318915
,,1739209645.5693386,-45.120503652039325
,,1739209645.569342,-38.13080360867914
,,1739209645.5693457,-33.981070128970906
,,1739209645.5693493,-38.13080360867914
,,1739209645.5693529,-38.13080360867914
,,1739209645.5693562,-31.141103565318915
,,1739209645.5693598,-17.788531000973595
,,1739209645.5693634,-45.120503652039325
,,1739209645.569367,-32.816014438256545
,,1739209645.5693705,-45.120503652039325
,,1739209645.5693738,-24.151403521958727
,,1739209645.5693774,-8.756627793907724
,,1739209645.569381,-26.99137008561072
,,1739209645.5693846,-33.981070128970906
,,1739209645.5693882,-28.58837851428589
,,1739209645.5693915,-38.13080360867914
,,1739209645.569395,-38.13080360867914
,,1739209645.5693986,-45.120503652039325
,,1739209645.5694022,-35.57807855764607
,,1739209645.5694056,-38.13080360867914
,,1739209645.5694091,-19.844204643325902
,,1739209645.5694127,-23.38864096791655
,,1739209645.5694163,-45.120503652039325
,,1739209645.56942,-30.49652367304973
,,1739209645.5694232,-38.13080360867914
,,1739209645.5694268,-38.13080360867914
,,1739209645.5694304,-45.120503652039325
,,1739209645.569434,-38.13080360867914
,,1739209645.5694375,-38.13080360867914
,,1739209645.5694408,-38.13080360867914
,,1739209645.5694444,-19.35709014998136
,,1739209645.569448,-38.13080360867914
,,1739209645.5694516,-38.13080360867914
,,1739209645.5694551,-45.120503652039325
,,1739209645.5694585,-45.120503652039325
,,1739209645.569462,-38.13080360867914
,,1739209645.5694656,-35.57807855764607
,,1739209645.5694692,-38.13080360867914
,,1739209645.5694728,-38.13080360867914
,,1739209645.569476,-45.120503652039325
,,1739209645.5694797,-45.120503652039325
,,1739209645.5694833,-38.13080360867914
,,1739209645.5694869,-32.816014438256545
,,1739209645.5694904,-33.981070128970906
,,1739209645.5694938,-38.13080360867914
,,1739209645.569497,-38.13080360867914
,,1739209645.569501,-38.13080360867914
,,1739209645.5695045,-30.49652367304973
,,1739209645.5695078,-35.57807855764607
,,1739209645.5695114,-38.13080360867914
,,1739209645.569515,-32.816014438256545
,,1739209645.5695186,-28.58837851428586
,,1739209645.569522,-45.120503652039325
,,1739209645.5695257,-33.981070128970906
,,1739209645.569529,-19.22100763878221
,,1739209645.5695326,-26.991370085610736
,,1739209645.5695362,-38.13080360867914
,,1739209645.5695398,-45.120503652039325
,,1739209645.5695431,-35.57807855764607
,,1739209645.5695467,-15.18614134706317
,,1739209645.5695505,-28.58837851428586
,,1739209645.569554,-45.120503652039325
,,1739209645.5695574,-38.13080360867914
,,1739209645.5695608,-38.13080360867914
,,1739209645.5695643,-45.120503652039325
,,1739209645.569568,-45.120503652039325
,,1739209645.5695715,-38.13080360867914
,,1739209645.569575,-30.49652367304973
,,1739209645.5695784,-38.13080360867914
,,1739209645.569582,-38.13080360867914
,,1739209645.5695856,-45.120503652039325
,,1739209645.5695891,-26.99137008561072
,,1739209645.5695927,-45.120503652039325
,,1739209645.569596,-45.120503652039325
,,1739209645.5695996,-45.120503652039325
,,1739209645.5696032,-38.13080360867914
,,1739209645.5696068,-38.13080360867914
,,1739209645.56961,-45.120503652039325
,,1739209645.5696137,-45.120503652039325
,,1739209645.5696173,-45.120503652039325
,,1739209645.5696208,-35.57807855764607
,,1739209645.5696244,-45.120503652039325
,,1739209645.5696278,-25.826314394896357
,,1739209645.569631,-20.51152522447381
,,1739209645.569635,-45.120503652039325
,,1739209645.5696385,-33.981070128970906
,,1739209645.569642,-30.49652367304973
,,1739209645.5696454,-19.13259858440814
,,1739209645.569649,-9.413906951823954
,,1739209645.5696526,-35.57807855764607
,,1739209645.569656,-33.981070128970906
,,1739209645.5696597,-31.141103565318943
,,1739209645.569663,-45.120503652039325
,,1739209645.5696666,-38.13080360867914
,,1739209645.5696702,-38.13080360867914
,,1739209645.5696738,-35.57807855764607
,,1739209645.5696774,-38.13080360867914
,,1739209645.5696807,-18.263086266016654
,,1739209645.5696845,-28.992665084841946
,,1739209645.5696878,-32.816014438256545
,,1739209645.5696914,-38.13080360867914
,,1739209645.569695,-45.120503652039325
,,1739209645.5696983,-38.13080360867914
,,1739209645.569702,-31.141103565318915
,,1739209645.5697055,-31.141103565318915
,,1739209645.569709,-38.13080360867914
,,1739209645.5697124,-38.13080360867914
,,1739209645.569716,-31.141103565318915
,,1739209645.5697196,-31.141103565318915
,,1739209645.5697231,-38.13080360867914
,,1739209645.5697267,-38.13080360867914
,,1739209645.56973,-26.487275050834725
,,1739209645.5697336,-13.898344869311025
,,1739209645.5697372,-45.120503652039325
,,1739209645.5697408,-35.57807855764607
,,1739209645.5697443,-45.120503652039325
,,1739209645.5697477,-38.13080360867914
,,1739209645.5697513,-35.57807855764607
,,1739209645.5697548,-38.13080360867914
,,1739209645.5697584,-32.81601443825658
,,1739209645.569762,-26.991370085610757
,,1739209645.569765,-16.763597937115033
,,1739209645.569769,-27.267205301931607
,,1739209645.5697725,-38.13080360867914
,,1739209645.569776,-45.120503652039325
,,1739209645.5697796,-26.99137008561072
,,1739209645.569783,-9.748611389602846
,,1739209645.5697863,-19.045953419892605
,,1739209645.56979,-25.82631439489636
,,1739209645.5697937,-33.98107012897096
,,1739209645.5697973,-38.13080360867914
,,1739209645.5698006,-45.120503652039325
,,1739209645.5698042,-38.13080360867914
,,1739209645.5698078,-45.120503652039325
,,1739209645.569811,-38.13080360867914
,,1739209645.5698147,-31.141103565318915
,,1739209645.5698185,-26.03565346325281
,,1739209645.5698218,-45.120503652039325
,,1739209645.5698254,-38.13080360867914
,,1739209645.569829,-45.120503652039325
,,1739209645.5698323,-28.992665084841946
,,1739209645.569836,-33.981070128970906
,,1739209645.5698397,-45.120503652039325
,,1739209645.569843,-38.13080360867914
,,1739209645.5698466,-31.141103565318915
,,1739209645.56985,-32.81601443825658
,,1739209645.5698535,-45.120503652039325
,,1739209645.5698571,-33.981070128970906
,,1739209645.5698607,-32.816014438256545
,,1739209645.5698645,-38.13080360867914
,,1739209645.5698676,-45.120503652039325
,,1739209645.5698712,-38.13080360867914
,,1739209645.5698748,-33.981070128970906
,,1739209645.5698783,-38.13080360867914
,,1739209645.569882,-45.120503652039325
,,1739209645.5698853,-38.13080360867914
,,1739209645.5698888,-29.438486411369347
,,1739209645.5698924,-45.120503652039325
,,1739209645.569896,-45.120503652039325
,,1739209645.5698996,-33.981070128970906
,,1739209645.569903,-45.120503652039325
,,1739209645.5699065,-38.13080360867914
,,1739209645.56991,-35.57807855764607
,,1739209645.5699136,-38.13080360867914
,,1739209645.569917,-33.98107012897096
,,1739209645.5699203,-45.120503652039325
,,1739209645.569924,-38.13080360867914
,,1739209645.5699277,-38.13080360867914
,,1739209645.5699313,-45.120503652039325
,,1739209645.5699346,-21.676580915188183
,,1739209645.5699382,-30.49652367304973
,,1739209645.5699418,-38.13080360867914
,,1739209645.569945,-38.13080360867914
,,1739209645.569949,-32.816014438256545
,,1739209645.5699522,-16.763597937115037
,,1739209645.5699558,-22.264930561961563
,,1739209645.5699594,-20.822980852015213
,,1739209645.569963,-33.981070128970906
,,1739209645.5699666,-38.13080360867914
,,1739209645.56997,-35.57807855764607
,,1739209645.5699737,-33.981070128970906
,,1739209645.569977,-45.120503652039325
,,1739209645.5699806,-33.981070128970906
,,1739209645.5699842,-23.75329798047523
,,1739209645.5699875,-19.35709014998136
,,1739209645.569991,-33.981070128970906
,,1739209645.5699947,-38.13080360867914
,,1739209645.5699985,-45.120503652039325
,,1739209645.5700016,-31.141103565318915
,,1739209645.5700052,-35.57807855764607
,,1739209645.5700088,-38.13080360867914
,,1739209645.5700123,-38.13080360867914
,,1739209645.570016,-28.992665084841967
,,1739209645.5700192,-38.13080360867914
,,1739209645.5700228,-38.13080360867914
,,1739209645.5700264,-45.120503652039325
,,1739209645.57003,-45.120503652039325
,,1739209645.5700336,-32.816014438256545
,,1739209645.570037,-33.981070128970906
,,1739209645.5700405,-45.120503652039325
,,1739209645.570044,-30.49652367304973
,,1739209645.5700476,-29.438486411369333
,,1739209645.5700512,-45.120503652039325
,,1739209645.5700543,-35.57807855764607
,,1739209645.570058,-45.120503652039325
,,1739209645.5700617,-45.120503652039325
,,1739209645.5700653,-31.141103565318915
,,1739209645.5700688,-25.07728991421287
,,1739209645.5700722,-13.175360233214624
,,1739209645.5700758,-30.49652367304973
,,1739209645.570079,-45.120503652039325
,,1739209645.570083,-31.141103565318893
,,1739209645.5700865,-23.506823629689546
,,1739209645.5700898,-28.58837851428589
,,1739209645.5700934,-32.816014438256545
,,1739209645.570097,-38.13080360867914
,,1739209645.5701003,-45.120503652039325
,,1739209645.570104,-45.120503652039325
,,1739209645.5701077,-38.13080360867914
,,1739209645.570111,-38.13080360867914
,,1739209645.5701146,-38.13080360867914
,,1739209645.5701182,-38.13080360867914
,,1739209645.5701215,-16.73831143296303
,,1739209645.570125,-25.62660358559016
,,1739209645.570129,-45.120503652039325
,,1739209645.5701325,-35.57807855764607
,,1739209645.5701358,-38.13080360867914
,,1739209645.5701392,-23.273589343863318
,,1739209645.5701427,-45.120503652039325
,,1739209645.5701463,-32.81601443825658
,,1739209645.57015,-33.981070128970906
,,1739209645.5701537,-38.13080360867914
,,1739209645.5701568,-38.13080360867914
,,1739209645.5701604,-45.120503652039325
,,1739209645.570164,-38.13080360867914
,,1739209645.5701675,-45.120503652039325
,,1739209645.570171,-38.13080360867914
,,1739209645.5701745,-32.816014438256545
,,1739209645.570178,-45.120503652039325
,,1739209645.5701816,-38.13080360867914
,,1739209645.5701852,-28.58837851428586
,,1739209645.5701888,-15.030246231170194
,,1739209645.570192,-13.521825181113629
,,1739209645.5701957,-24.589719217205094
,,1739209645.5701993,-45.120503652039325
,,1739209645.5702028,-45.120503652039325
,,1739209645.5702062,-35.57807855764607
,,1739209645.5702095,-35.57807855764607
,,1739209645.5702133,-38.13080360867914
,,1739209645.570217,-38.13080360867914
,,1739209645.5702205,-33.98107012897096
,,1739209645.5702238,-20.63344045298849
,,1739209645.5702274,-38.13080360867914
,,1739209645.570231,-38.13080360867914
,,1739209645.5702343,-45.120503652039325
,,1739209645.570238,-33.981070128970906
,,1739209645.5702417,-45.120503652039325
,,1739209645.570245,-33.981070128970906
,,1739209645.5702486,-32.816014438256545
,,1739209645.5702522,-45.120503652039325
,,1739209645.5702558,-21.598678470925663
,,1739209645.570259,-15.275230518601363
,,1739209645.570263,-45.120503652039325
,,1739209645.5702662,-35.57807855764607
,,1739209645.5702698,-38.13080360867914
,,1739209645.5702734,-33.981070128970906
,,1739209645.5702767,-35.57807855764607
,,1739209645.5702803,-38.13080360867914
,,1739209645.570284,-45.120503652039325
,,1739209645.5702877,-45.120503652039325
,,1739209645.570291,-38.13080360867914
,,1739209645.5702944,-45.120503652039325
,,1739209645.570298,-33.981070128970906
,,1739209645.5703015,-26.99137008561072
,,1739209645.570305,-31.14110356531892
,,1739209645.5703084,-33.981070128970906
,,1739209645.570312,-45.120503652039325
,,1739209645.5703156,-35.57807855764607
,,1739209645.5703192,-45.120503652039325
,,1739209645.5703228,-32.816014438256545
,,1739209645.570326,-26.03565346325281
,,1739209645.5703297,-27.267205301931607
,,1739209645.5703332,-28.58837851428586
,,1739209645.5703368,-35.57807855764607
,,1739209645.5703404,-17.85323156177357
,,1739209645.5703435,-12.86482651764458
,,1739209645.5703473,-33.98107012897096
,,1739209645.570351,-38.13080360867914
,,1739209645.5703545,-38.13080360867914
,,1739209645.570358,-28.992665084841946
,,1739209645.5703614,-31.141103565318915
,,1739209645.570365,-38.13080360867914
,,1739209645.5703683,-45.120503652039325
,,1739209645.570372,-31.141103565318915
,,1739209645.5703757,-32.816014438256545
,,1739209645.570379,-45.120503652039325
,,1739209645.5703826,-33.981070128970906
,,1739209645.5703862,-29.438486411369357
,,1739209645.5703895,-31.14110356531892
,,1739209645.570393,-16.971371839288555
,,1739209645.570397,-32.816014438256545
,,1739209645.5704002,-45.120503652039325
,,1739209645.5704038,-38.13080360867914
,,1739209645.5704074,-45.120503652039325
,,1739209645.5704107,-45.120503652039325
,,1739209645.5704143,-38.13080360867914
,,1739209645.570418,-38.13080360867914
,,1739209645.5704217,-33.981070128970906
,,1739209645.570425,-45.120503652039325
,,1739209645.5704284,-33.98107012897096
,,1739209645.570432,-28.992665084841946
,,1739209645.5704355,-33.981070128970906
,,1739209645.570439,-45.120503652039325
,,1739209645.570443,-28.992665084841946
,,1739209645.570446,-31.141103565318893
,,1739209645.5704496,-38.13080360867914
,,1739209645.5704532,-38.13080360867914
,,1739209645.5704567,-38.13080360867914
,,1739209645.5704603,-27.267205301931607
,,1739209645.5704637,-35.57807855764607
,,1739209645.5704672,-45.120503652039325
,,1739209645.5704708,-38.13080360867914
,,1739209645.5704744,-35.57807855764607
,,1739209645.570478,-38.13080360867914
,,1739209645.5704813,-45.120503652039325
,,1739209645.5704849,-33.981070128970906
,,1739209645.5704885,-31.141103565318915
,,1739209645.570492,-38.13080360867914
,,1739209645.5704956,-45.120503652039325
,,1739209645.570499,-45.120503652039325
,,1739209645.5705023,-38.13080360867914
,,1739209645.570506,-45.120503652039325
,,1739209645.5705097,-31.141103565318915
,,1739209645.570513,-38.13080360867914
,,1739209645.5705166,-29.438486411369357
