CAN Message, 0x39:0c7ac43b16162408,Timestamp,Amplitude
,,1739209597.35947,-45.120503652039325
,,1739209597.3594809,-38.13080360867914
,,1739209597.3594916,-45.120503652039325
,,1739209597.3595026,-45.120503652039325
,,1739209597.3595135,-45.120503652039325
,,1739209597.3595245,-45.120503652039325
,,1739209597.3595352,-38.13080360867914
,,1739209597.3595462,-35.57807855764607
,,1739209597.3595572,-33.981070128970906
,,1739209597.359568,-38.13080360867914
,,1739209597.3595788,-28.992665084841946
,,1739209597.3595898,-38.13080360867914
,,1739209597.3596008,-21.228842808393967
,,1739209597.3596115,-15.554017859987258
,,1739209597.3596225,-33.981070128970906
,,1739209597.3596334,-38.13080360867914
,,1739209597.3596444,-38.13080360867914
,,1739209597.3596551,-45.120503652039325
,,1739209597.359666,-33.981070128970906
,,1739209597.359677,-45.120503652039325
,,1739209597.3596878,-28.992665084841946
,,1739209597.3596988,-31.141103565318915
,,1739209597.3597095,-45.120503652039325
,,1739209597.3597207,-38.13080360867914
,,1739209597.3597314,-45.120503652039325
,,1739209597.3597424,-38.13080360867914
,,1739209597.3597534,-38.13080360867914
,,1739209597.3597643,-45.120503652039325
,,1739209597.359775,-25.82631439489636
,,1739209597.359786,-27.267205301931607
,,1739209597.359797,-38.13080360867914
,,1739209597.3598075,-38.13080360867914
,,1739209597.3598187,-32.816014438256545
,,1739209597.3598297,-38.13080360867914
,,1739209597.3598406,-45.120503652039325
,,1739209597.3598514,-35.57807855764607
,,1739209597.3598623,-35.57807855764607
,,1739209597.3598733,-30.49652367304973
,,1739209597.3598845,-32.816014438256545
,,1739209597.359895,-45.120503652039325
,,1739209597.359906,-33.981070128970906
,,1739209597.359917,-32.816014438256545
,,1739209597.359928,-33.981070128970906
,,1739209597.3599386,-33.981070128970906
,,1739209597.3599496,-45.120503652039325
,,1739209597.3599606,-45.120503652039325
,,1739209597.3599713,-38.13080360867914
,,1739209597.3599825,-38.13080360867914
,,1739209597.3599932,-33.981070128970906
,,1739209597.3600042,-28.992665084841946
,,1739209597.360015,-33.981070128970906
,,1739209597.360026,-24.15140352195873
,,1739209597.3600368,-45.120503652039325
,,1739209597.3600478,-38.13080360867914
,,1739209597.3600583,-35.57807855764607
,,1739209597.3600695,-38.13080360867914
,,1739209597.3600805,-45.120503652039325
,,1739209597.3600912,-45.120503652039325
,,1739209597.3601022,-33.981070128970906
,,1739209597.3601131,-26.991370085610747
,,1739209597.360124,-16.105920438078165
,,1739209597.3601348,-9.498765018392811
,,1739209597.3601458,-29.438486411369357
,,1739209597.3601568,-33.981070128970906
,,1739209597.3601675,-45.120503652039325
,,1739209597.3601785,-33.981070128970906
,,1739209597.3601894,-35.57807855764607
,,1739209597.3602004,-38.13080360867914
,,1739209597.3602111,-45.120503652039325
,,1739209597.360222,-22.84163660590256
,,1739209597.360233,-35.57807855764607
,,1739209597.360244,-32.816014438256545
,,1739209597.3602548,-38.13080360867914
,,1739209597.3602655,-28.992665084841946
,,1739209597.3602767,-33.981070128970906
,,1739209597.3602877,-32.816014438256545
,,1739209597.3602984,-38.13080360867914
,,1739209597.3603094,-38.13080360867914
,,1739209597.3603203,-45.120503652039325
,,1739209597.360331,-45.120503652039325
,,1739209597.360342,-38.13080360867914
,,1739209597.360353,-28.992665084841946
,,1739209597.360364,-38.13080360867914
,,1739209597.3603747,-45.120503652039325
,,1739209597.3603857,-23.506823629689546
,,1739209597.3603966,-20.633440452988484
,,1739209597.3604076,-45.120503652039325
,,1739209597.3604183,-38.13080360867914
,,1739209597.3604293,-26.99137008561072
,,1739209597.3604405,-16.261240254024983
,,1739209597.3604512,-13.898344869311025
,,1739209597.360462,-26.991370085610736
,,1739209597.360473,-45.120503652039325
,,1739209597.360484,-38.13080360867914
,,1739209597.3604946,-38.13080360867914
,,1739209597.3605056,-38.13080360867914
,,1739209597.3605163,-45.120503652039325
,,1739209597.3605275,-32.816014438256545
,,1739209597.3605382,-30.49652367304973
,,1739209597.3605492,-45.120503652039325
,,1739209597.3605602,-45.120503652039325
,,1739209597.3605711,-38.13080360867914
,,1739209597.360582,-45.120503652039325
,,1739209597.3605928,-45.120503652039325
,,1739209597.3606038,-45.120503652039325
,,1739209597.3606143,-38.13080360867914
,,1739209597.3606255,-35.57807855764607
,,1739209597.3606365,-45.120503652039325
,,1739209597.3606474,-45.120503652039325
,,1739209597.3606582,-45.120503652039325
,,1739209597.3606691,-45.120503652039325
,,1739209597.36068,-38.13080360867914
,,1739209597.360691,-38.13080360867914
,,1739209597.3607018,-28.992665084841967
,,1739209597.3607128,-38.13080360867914
,,1739209597.3607235,-38.13080360867914
,,1739209597.3607345,-38.13080360867914
,,1739209597.3607454,-31.14110356531892
,,1739209597.3607564,-16.238708712856045
,,1739209597.3607674,-24.15140352195872
,,1739209597.360778,-31.141103565318915
,,1739209597.360789,-45.120503652039325
,,1739209597.3608,-45.120503652039325
,,1739209597.360811,-45.120503652039325
,,1739209597.3608215,-45.120503652039325
,,1739209597.3608327,-45.120503652039325
,,1739209597.3608437,-45.120503652039325
,,1739209597.3608546,-35.57807855764607
,,1739209597.3608654,-27.8777449560314
,,1739209597.3608763,-45.120503652039325
,,1739209597.3608873,-45.120503652039325
,,1739209597.360898,-32.816014438256545
,,1739209597.360909,-45.120503652039325
,,1739209597.36092,-29.438486411369333
,,1739209597.360931,-25.826314394896357
,,1739209597.3609416,-45.120503652039325
,,1739209597.3609526,-38.13080360867914
,,1739209597.3609636,-45.120503652039325
,,1739209597.3609746,-38.13080360867914
,,1739209597.3609853,-45.120503652039325
,,1739209597.3609962,-38.13080360867914
,,1739209597.3610072,-24.589719217205094
,,1739209597.361018,-11.822458430398598
,,1739209597.361029,-15.97707208084489
,,1739209597.36104,-27.267205301931607
,,1739209597.3610508,-33.981070128970906
,,1739209597.3610616,-29.438486411369333
,,1739209597.3610723,-38.13080360867914
,,1739209597.3610835,-38.13080360867914
,,1739209597.3610945,-38.13080360867914
,,1739209597.3611052,-38.13080360867914
,,1739209597.3611162,-45.120503652039325
,,1739209597.3611271,-45.120503652039325
,,1739209597.361138,-32.816014438256545
,,1739209597.3611488,-28.21854285175415
,,1739209597.3611598,-31.141103565318915
,,1739209597.3611708,-24.15140352195873
,,1739209597.3611815,-16.814616965187845
,,1739209597.3611925,-31.141103565318915
,,1739209597.3612034,-35.57807855764607
,,1739209597.3612144,-38.13080360867914
,,1739209597.3612251,-45.120503652039325
,,1739209597.361236,-30.49652367304973
,,1739209597.361247,-38.13080360867914
,,1739209597.361258,-45.120503652039325
,,1739209597.3612688,-38.13080360867914
,,1739209597.3612795,-30.49652367304973
,,1739209597.3612907,-33.981070128970906
,,1739209597.3613014,-45.120503652039325
,,1739209597.3613124,-38.13080360867914
,,1739209597.3613234,-38.13080360867914
,,1739209597.3613343,-18.63690354222998
,,1739209597.361345,-45.120503652039325
,,1739209597.361356,-38.13080360867914
,,1739209597.361367,-28.992665084841967
,,1739209597.361378,-33.98107012897096
,,1739209597.3613887,-12.013570528605682
,,1739209597.3613997,-38.13080360867914
,,1739209597.3614106,-38.13080360867914
,,1739209597.361421,-45.120503652039325
,,1739209597.3614323,-45.120503652039325
,,1739209597.3614433,-38.13080360867914
,,1739209597.3614542,-31.141103565318943
,,1739209597.361465,-38.13080360867914
,,1739209597.361476,-45.120503652039325
,,1739209597.361487,-38.13080360867914
,,1739209597.361498,-45.120503652039325
,,1739209597.3615086,-38.13080360867914
,,1739209597.3615196,-45.120503652039325
,,1739209597.3615303,-33.981070128970906
,,1739209597.3615413,-33.981070128970906
,,1739209597.3615522,-38.13080360867914
,,1739209597.3615632,-45.120503652039325
,,1739209597.3615742,-35.57807855764607
,,1739209597.361585,-35.57807855764607
,,1739209597.361596,-45.120503652039325
,,1739209597.3616068,-38.13080360867914
,,1739209597.3616178,-45.120503652039325
,,1739209597.3616283,-28.58837851428586
,,1739209597.3616395,-38.13080360867914
,,1739209597.3616505,-19.54543163298272
,,1739209597.3616612,-31.141103565318893
,,1739209597.3616722,-29.438486411369347
,,1739209597.3616831,-33.981070128970906
,,1739209597.361694,-19.089059925837475
,,1739209597.3617048,-8.446908190208422
,,1739209597.3617158,-25.82631439489636
,,1739209597.3617268,-31.141103565318915
,,1739209597.3617375,-33.981070128970906
,,1739209597.3617485,-45.120503652039325
,,1739209597.3617594,-45.120503652039325
,,1739209597.3617704,-33.981070128970906
,,1739209597.3617814,-45.120503652039325
,,1739209597.361792,-38.13080360867914
,,1739209597.361803,-22.54371790334745
,,1739209597.361814,-38.13080360867914
,,1739209597.3618248,-38.13080360867914
,,1739209597.3618357,-38.13080360867914
,,1739209597.3618467,-31.141103565318915
,,1739209597.3618577,-31.141103565318915
,,1739209597.3618684,-35.57807855764607
,,1739209597.361879,-38.13080360867914
,,1739209597.3618903,-33.981070128970906
,,1739209597.3619013,-24.438645034577675
,,1739209597.361912,-21.522148828640407
,,1739209597.361923,-45.120503652039325
,,1739209597.361934,-38.13080360867914
,,1739209597.361945,-33.981070128970906
,,1739209597.3619556,-45.120503652039325
,,1739209597.3619666,-38.13080360867914
,,1739209597.3619776,-38.13080360867914
,,1739209597.3619883,-27.87774495603141
,,1739209597.3619993,-45.120503652039325
,,1739209597.3620102,-38.13080360867914
,,1739209597.3620212,-45.120503652039325
,,1739209597.362032,-38.13080360867914
,,1739209597.362043,-45.120503652039325
,,1739209597.362054,-31.141103565318915
,,1739209597.3620646,-18.263086266016654
,,1739209597.3620756,-27.877744956031417
,,1739209597.3620863,-33.981070128970906
,,1739209597.3620975,-45.120503652039325
,,1739209597.3621082,-38.13080360867914
,,1739209597.3621192,-29.438486411369347
,,1739209597.3621302,-45.120503652039325
,,1739209597.3621411,-38.13080360867914
,,1739209597.362152,-33.981070128970906
,,1739209597.3621628,-33.981070128970906
,,1739209597.3621738,-45.120503652039325
,,1739209597.3621848,-45.120503652039325
,,1739209597.3621955,-45.120503652039325
,,1739209597.3622065,-30.49652367304976
,,1739209597.3622174,-45.120503652039325
,,1739209597.3622282,-45.120503652039325
,,1739209597.3622391,-45.120503652039325
,,1739209597.36225,-28.58837851428586
,,1739209597.362261,-27.267205301931607
,,1739209597.3622718,-13.756469170699392
,,1739209597.3622828,-9.41390695182395
,,1739209597.3622935,-35.57807855764607
,,1739209597.3623047,-31.141103565318893
,,1739209597.3623154,-31.141103565318915
,,1739209597.3623264,-21.67658091518819
,,1739209597.3623374,-33.981070128970906
,,1739209597.362348,-28.21854285175415
,,1739209597.362359,-38.13080360867914
,,1739209597.36237,-38.13080360867914
,,1739209597.362381,-14.686880871827997
,,1739209597.3623917,-19.221007638782208
,,1739209597.362403,-33.98107012897096
,,1739209597.3624136,-33.981070128970906
,,1739209597.3624246,-45.120503652039325
,,1739209597.362435,-38.13080360867914
,,1739209597.3624463,-38.13080360867914
,,1739209597.3624573,-33.981070128970906
,,1739209597.362468,-38.13080360867914
,,1739209597.362479,-45.120503652039325
,,1739209597.36249,-38.13080360867914
,,1739209597.362501,-32.816014438256545
,,1739209597.3625116,-31.141103565318915
,,1739209597.3625226,-27.87774495603143
,,1739209597.3625336,-17.85323156177357
,,1739209597.3625443,-12.413715290592226
,,1739209597.3625553,-38.13080360867914
,,1739209597.3625662,-35.57807855764607
,,1739209597.3625772,-45.120503652039325
,,1739209597.3625882,-45.120503652039325
,,1739209597.362599,-29.438486411369333
,,1739209597.36261,-25.826314394896357
,,1739209597.3626208,-45.120503652039325
,,1739209597.3626316,-45.120503652039325
,,1739209597.3626423,-33.981070128970906
,,1739209597.3626535,-35.57807855764607
,,1739209597.3626645,-35.57807855764607
,,1739209597.3626752,-45.120503652039325
,,1739209597.3626862,-27.8777449560314
,,1739209597.3626971,-22.74004262075133
,,1739209597.362708,-45.120503652039325
,,1739209597.3627188,-38.13080360867914
,,1739209597.3627298,-33.981070128970906
,,1739209597.3627408,-26.99137008561072
,,1739209597.3627515,-14.224984823174754
,,1739209597.3627625,-33.981070128970906
,,1739209597.3627734,-33.98107012897096
,,1739209597.3627844,-27.87774495603143
,,1739209597.362795,-38.13080360867914
,,1739209597.362806,-38.13080360867914
,,1739209597.362817,-45.120503652039325
,,1739209597.362828,-35.57807855764607
,,1739209597.3628387,-38.13080360867914
,,1739209597.3628497,-38.13080360867914
,,1739209597.362861,-45.120503652039325
,,1739209597.3628714,-45.120503652039325
,,1739209597.3628824,-35.57807855764607
,,1739209597.362893,-35.57807855764607
,,1739209597.3629043,-45.120503652039325
,,1739209597.362915,-38.13080360867914
,,1739209597.362926,-32.816014438256545
,,1739209597.362937,-45.120503652039325
,,1739209597.362948,-26.991370085610736
,,1739209597.362959,-19.089059925837468
,,1739209597.3629696,-45.120503652039325
,,1739209597.3629806,-35.57807855764607
,,1739209597.362991,-45.120503652039325
,,1739209597.3630023,-35.57807855764607
,,1739209597.3630133,-45.120503652039325
,,1739209597.3630242,-38.13080360867914
,,1739209597.363035,-38.13080360867914
,,1739209597.363046,-35.57807855764607
,,1739209597.363057,-45.120503652039325
,,1739209597.363068,-38.13080360867914
,,1739209597.3630786,-45.120503652039325
,,1739209597.3630896,-45.120503652039325
,,1739209597.3631003,-29.438486411369357
,,1739209597.3631115,-14.593564232789614
,,1739209597.3631222,-14.03147237536616
,,1739209597.3631332,-30.49652367304976
,,1739209597.3631442,-33.981070128970906
,,1739209597.363155,-45.120503652039325
,,1739209597.363166,-23.506823629689546
,,1739209597.3631768,-26.991370085610736
,,1739209597.3631878,-33.981070128970906
,,1739209597.3631985,-38.13080360867914
,,1739209597.3632095,-45.120503652039325
,,1739209597.3632205,-33.981070128970906
,,1739209597.3632314,-35.57807855764607
,,1739209597.363242,-33.981070128970906
,,1739209597.363253,-35.57807855764607
,,1739209597.363264,-22.74004262075133
,,1739209597.3632748,-8.537527148957391
,,1739209597.3632858,-45.120503652039325
,,1739209597.3632967,-35.57807855764607
,,1739209597.3633077,-38.13080360867914
,,1739209597.3633184,-45.120503652039325
,,1739209597.3633294,-45.120503652039325
,,1739209597.3633404,-38.13080360867914
,,1739209597.363351,-45.120503652039325
,,1739209597.363362,-38.13080360867914
,,1739209597.363373,-45.120503652039325
,,1739209597.363384,-38.13080360867914
,,1739209597.3633947,-35.57807855764607
,,1739209597.3634057,-38.13080360867914
,,1739209597.363417,-38.13080360867914
,,1739209597.3634276,-32.816014438256545
,,1739209597.3634384,-35.57807855764607
,,1739209597.363449,-38.13080360867914
,,1739209597.3634603,-38.13080360867914
,,1739209597.3634713,-45.120503652039325
,,1739209597.363482,-26.991370085610768
,,1739209597.363493,-27.267205301931607
,,1739209597.363504,-38.13080360867914
,,1739209597.363515,-33.981070128970906
,,1739209597.3635256,-28.992665084841946
,,1739209597.3635366,-26.99137008561072
,,1739209597.3635476,-38.13080360867914
,,1739209597.3635583,-38.13080360867914
,,1739209597.3635693,-45.120503652039325
,,1739209597.3635802,-31.141103565318915
,,1739209597.3635912,-38.13080360867914
,,1739209597.363602,-45.120503652039325
,,1739209597.363613,-33.981070128970906
,,1739209597.363624,-28.58837851428586
,,1739209597.3636348,-30.49652367304976
,,1739209597.3636456,-45.120503652039325
,,1739209597.3636563,-38.13080360867914
,,1739209597.3636675,-38.13080360867914
,,1739209597.3636782,-38.13080360867914
,,1739209597.3636892,-45.120503652039325
,,1739209597.3637002,-38.13080360867914
,,1739209597.363711,-32.816014438256545
,,1739209597.3637218,-45.120503652039325
,,1739209597.3637328,-38.13080360867914
,,1739209597.3637438,-45.120503652039325
,,1739209597.3637547,-45.120503652039325
,,1739209597.3637657,-45.120503652039325
,,1739209597.3637764,-38.13080360867914
,,1739209597.3637874,-38.13080360867914
,,1739209597.363798,-45.120503652039325
,,1739209597.363809,-45.120503652039325
,,1739209597.36382,-45.120503652039325
,,1739209597.363831,-38.13080360867914
,,1739209597.3638418,-45.120503652039325
,,1739209597.3638527,-38.13080360867914
,,1739209597.3638637,-35.57807855764607
,,1739209597.363875,-35.57807855764607
,,1739209597.3638854,-31.141103565318893
,,1739209597.3638964,-17.302949905514602
,,1739209597.363907,-16.127771778863256
,,1739209597.3639183,-28.992665084841946
,,1739209597.363929,-25.62660358559016
,,1739209597.36394,-38.13080360867914
,,1739209597.363951,-18.29905288830097
,,1739209597.3639617,-31.141103565318915
,,1739209597.363973,-38.13080360867914
,,1739209597.3639836,-45.120503652039325
,,1739209597.3639946,-45.120503652039325
,,1739209597.364005,-38.13080360867914
,,1739209597.3640163,-25.826314394896357
,,1739209597.3640273,-45.120503652039325
,,1739209597.3640382,-45.120503652039325
,,1739209597.364049,-32.816014438256545
,,1739209597.36406,-16.517123586329355
,,1739209597.364071,-35.57807855764607
,,1739209597.3640816,-45.120503652039325
,,1739209597.3640926,-45.120503652039325
,,1739209597.3641036,-33.981070128970906
,,1739209597.3641143,-38.13080360867914
,,1739209597.3641253,-38.13080360867914
,,1739209597.3641362,-45.120503652039325
,,1739209597.3641472,-45.120503652039325
,,1739209597.3641582,-45.120503652039325
,,1739209597.364169,-38.13080360867914
,,1739209597.3641798,-45.120503652039325
,,1739209597.3641908,-25.82631439489636
,,1739209597.3642015,-31.141103565318915
,,1739209597.3642125,-19.0459534198926
,,1739209597.3642237,-33.981070128970906
,,1739209597.3642344,-33.981070128970906
,,1739209597.3642452,-45.120503652039325
,,1739209597.364256,-33.981070128970906
,,1739209597.364267,-11.202334415906808
,,1739209597.364278,-22.54371790334745
,,1739209597.3642888,-31.141103565318915
,,1739209597.3642998,-45.120503652039325
,,1739209597.3643107,-45.120503652039325
,,1739209597.3643217,-31.141103565318915
,,1739209597.3643324,-32.816014438256545
,,1739209597.3643434,-45.120503652039325
,,1739209597.3643544,-28.992665084841946
,,1739209597.364365,-20.82298085201522
,,1739209597.364376,-20.82298085201522
,,1739209597.364387,-29.438486411369333
,,1739209597.364398,-33.98107012897096
,,1739209597.3644087,-23.506823629689546
,,1739209597.3644197,-13.462127405138007
,,1739209597.364431,-11.188262488426318
,,1739209597.3644416,-23.506823629689546
,,1739209597.3644524,-38.13080360867914
,,1739209597.364463,-35.57807855764607
,,1739209597.3644743,-38.13080360867914
,,1739209597.364485,-38.13080360867914
,,1739209597.364496,-45.120503652039325
,,1739209597.364507,-33.981070128970906
,,1739209597.364518,-45.120503652039325
,,1739209597.364529,-45.120503652039325
,,1739209597.3645396,-38.13080360867914
,,1739209597.3645506,-45.120503652039325
,,1739209597.3645616,-45.120503652039325
,,1739209597.3645723,-45.120503652039325
,,1739209597.3645833,-45.120503652039325
,,1739209597.3645942,-33.98107012897096
,,1739209597.364605,-33.981070128970906
,,1739209597.364616,-31.141103565318893
,,1739209597.364627,-45.120503652039325
,,1739209597.364638,-31.141103565318943
,,1739209597.3646486,-45.120503652039325
,,1739209597.3646595,-45.120503652039325
,,1739209597.3646705,-38.13080360867914
,,1739209597.3646815,-23.506823629689546
,,1739209597.3646922,-32.81601443825658
,,1739209597.3647032,-45.120503652039325
,,1739209597.364714,-28.992665084841946
,,1739209597.3647249,-32.816014438256545
,,1739209597.3647358,-11.84691430817599
,,1739209597.3647468,-15.18614134706317
,,1739209597.3647578,-31.141103565318943
,,1739209597.3647685,-33.981070128970906
,,1739209597.3647797,-45.120503652039325
,,1739209597.3647904,-18.0533258286717
,,1739209597.3648014,-32.816014438256545
,,1739209597.364812,-23.50682362968953
,,1739209597.364823,-38.13080360867914
,,1739209597.364834,-28.58837851428586
,,1739209597.364845,-8.712708878590723
,,1739209597.3648558,-27.267205301931607
,,1739209597.3648667,-45.120503652039325
,,1739209597.3648777,-38.13080360867914
,,1739209597.3648884,-38.13080360867914
,,1739209597.3648994,-32.816014438256545
,,1739209597.3649104,-45.120503652039325
,,1739209597.364921,-45.120503652039325
,,1739209597.364932,-38.13080360867914
,,1739209597.364943,-29.438486411369333
,,1739209597.364954,-45.120503652039325
,,1739209597.364965,-38.13080360867914
,,1739209597.3649757,-38.13080360867914
,,1739209597.364987,-45.120503652039325
,,1739209597.3649976,-33.981070128970906
,,1739209597.3650084,-38.13080360867914
,,1739209597.365019,-45.120503652039325
,,1739209597.3650303,-27.8777449560314
,,1739209597.3650413,-45.120503652039325
,,1739209597.365052,-18.48349439814281
,,1739209597.365063,-29.438486411369333
,,1739209597.365074,-38.13080360867914
,,1739209597.365085,-33.981070128970906
,,1739209597.3650956,-45.120503652039325
,,1739209597.3651066,-38.13080360867914
,,1739209597.3651175,-27.267205301931607
,,1739209597.3651285,-32.816014438256545
,,1739209597.3651392,-45.120503652039325
,,1739209597.3651502,-38.13080360867914
,,1739209597.3651612,-28.992665084841946
,,1739209597.365172,-32.816014438256545
,,1739209597.3651829,-38.13080360867914
,,1739209597.3651938,-38.13080360867914
,,1739209597.3652048,-33.981070128970906
,,1739209597.3652155,-38.13080360867914
,,1739209597.3652265,-45.120503652039325
,,1739209597.3652377,-38.13080360867914
,,1739209597.3652482,-45.120503652039325
,,1739209597.3652592,-38.13080360867914
,,1739209597.36527,-35.57807855764607
,,1739209597.365281,-45.120503652039325
,,1739209597.3652918,-31.141103565318915
,,1739209597.3653028,-33.981070128970906
,,1739209597.3653138,-25.82631439489636
,,1739209597.3653247,-38.13080360867914
,,1739209597.3653357,-35.57807855764607
,,1739209597.3653464,-38.13080360867914
,,1739209597.3653574,-38.13080360867914
,,1739209597.3653684,-38.13080360867914
,,1739209597.365379,-28.992665084841946
,,1739209597.36539,-28.992665084841946
,,1739209597.365401,-38.13080360867914
,,1739209597.3654118,-38.13080360867914
,,1739209597.3654227,-38.13080360867914
,,1739209597.3654337,-45.120503652039325
,,1739209597.365445,-31.141103565318915
,,1739209597.3654554,-31.14110356531892
,,1739209597.3654664,-17.302949905514602
,,1739209597.365477,-14.368685105852377
,,1739209597.3654883,-32.81601443825658
,,1739209597.365499,-33.981070128970906
,,1739209597.36551,-45.120503652039325
,,1739209597.365521,-19.45023999044868
,,1739209597.3655317,-28.992665084841946
,,1739209597.365543,-45.120503652039325
,,1739209597.3655536,-33.981070128970906
,,1739209597.3655646,-45.120503652039325
,,1739209597.3655753,-45.120503652039325
,,1739209597.3655863,-45.120503652039325
,,1739209597.3655972,-38.13080360867914
,,1739209597.3656082,-31.141103565318915
,,1739209597.365619,-38.13080360867914
,,1739209597.36563,-19.8960613169761
,,1739209597.3656409,-38.13080360867914
,,1739209597.3656516,-28.58837851428586
,,1739209597.3656626,-45.120503652039325
,,1739209597.3656735,-24.15140352195872
,,1739209597.3656845,-22.84163660590256
,,1739209597.3656952,-32.816014438256545
,,1739209597.3657062,-35.57807855764607
,,1739209597.3657172,-45.120503652039325
,,1739209597.365728,-38.13080360867914
,,1739209597.3657389,-33.981070128970906
,,1739209597.3657498,-38.13080360867914
,,1739209597.3657608,-38.13080360867914
,,1739209597.3657718,-38.13080360867914
,,1739209597.3657825,-25.077289914212862
,,1739209597.3657937,-33.981070128970906
,,1739209597.3658044,-38.13080360867914
,,1739209597.3658152,-45.120503652039325
,,1739209597.365826,-32.816014438256545
,,1739209597.365837,-29.438486411369333
,,1739209597.365848,-38.13080360867914
,,1739209597.3658588,-32.816014438256545
,,1739209597.3658698,-28.992665084841946
,,1739209597.3658807,-38.13080360867914
,,1739209597.3658917,-25.82631439489636
,,1739209597.3659024,-31.141103565318915
,,1739209597.3659134,-45.120503652039325
,,1739209597.3659244,-38.13080360867914
,,1739209597.365935,-45.120503652039325
,,1739209597.365946,-24.15140352195873
,,1739209597.365957,-31.141103565318915
,,1739209597.365968,-38.13080360867914
,,1739209597.3659787,-45.120503652039325
,,1739209597.3659897,-35.57807855764607
,,1739209597.366001,-33.981070128970906
,,1739209597.3660116,-45.120503652039325
,,1739209597.3660223,-45.120503652039325
,,1739209597.3660333,-45.120503652039325
,,1739209597.3660443,-30.49652367304976
,,1739209597.366055,-38.13080360867914
,,1739209597.366066,-38.13080360867914
,,1739209597.366077,-45.120503652039325
,,1739209597.366088,-38.13080360867914
,,1739209597.3660986,-35.57807855764607
,,1739209597.3661096,-45.120503652039325
,,1739209597.3661206,-45.120503652039325
,,1739209597.3661315,-27.267205301931607
,,1739209597.3661425,-33.981070128970906
,,1739209597.3661532,-45.120503652039325
,,1739209597.3661642,-31.141103565318893
