CAN Message, 0x1a7:00006f0c51ac3c35,Timestamp,Amplitude
,,1739209909.5595326,-45.120503652039325
,,1739209909.5595343,-45.120503652039325
,,1739209909.5595365,-45.120503652039325
,,1739209909.5595384,-45.120503652039325
,,1739209909.5595405,-33.981070128970906
,,1739209909.5595424,-38.13080360867914
,,1739209909.5595443,-35.57807855764607
,,1739209909.5595462,-35.57807855764607
,,1739209909.559548,-32.816014438256545
,,1739209909.55955,-38.13080360867914
,,1739209909.5595522,-38.13080360867914
,,1739209909.559554,-35.57807855764607
,,1739209909.559556,-45.120503652039325
,,1739209909.559558,-38.13080360867914
,,1739209909.5595598,-45.120503652039325
,,1739209909.5595615,-45.120503652039325
,,1739209909.559564,-45.120503652039325
,,1739209909.5595658,-38.13080360867914
,,1739209909.5595677,-45.120503652039325
,,1739209909.5595696,-45.120503652039325
,,1739209909.5595715,-45.120503652039325
,,1739209909.5595734,-38.13080360867914
,,1739209909.5595756,-31.141103565318915
,,1739209909.5595777,-32.816014438256545
,,1739209909.5595794,-45.120503652039325
,,1739209909.5595813,-38.13080360867914
,,1739209909.5595832,-35.57807855764607
,,1739209909.559585,-38.13080360867914
,,1739209909.5595872,-45.120503652039325
,,1739209909.5595891,-33.981070128970906
,,1739209909.559591,-33.981070128970906
,,1739209909.559593,-45.120503652039325
,,1739209909.5595949,-45.120503652039325
,,1739209909.5595968,-45.120503652039325
,,1739209909.559599,-38.13080360867914
,,1739209909.5596008,-38.13080360867914
,,1739209909.5596027,-45.120503652039325
,,1739209909.5596046,-38.13080360867914
,,1739209909.5596066,-35.57807855764607
,,1739209909.5596085,-38.13080360867914
,,1739209909.5596106,-45.120503652039325
,,1739209909.5596125,-38.13080360867914
,,1739209909.5596144,-35.57807855764607
,,1739209909.5596163,-38.13080360867914
,,1739209909.5596182,-38.13080360867914
,,1739209909.55962,-32.816014438256545
,,1739209909.5596223,-38.13080360867914
,,1739209909.5596242,-45.120503652039325
,,1739209909.559626,-25.62660358559016
,,1739209909.559628,-22.002965041481755
,,1739209909.55963,-11.08415175413381
,,1739209909.5596318,-27.8777449560314
,,1739209909.559634,-45.120503652039325
,,1739209909.559636,-45.120503652039325
,,1739209909.5596378,-35.57807855764607
,,1739209909.5596397,-45.120503652039325
,,1739209909.5596416,-38.13080360867914
,,1739209909.5596435,-38.13080360867914
,,1739209909.5596457,-35.57807855764607
,,1739209909.5596476,-45.120503652039325
,,1739209909.5596497,-38.13080360867914
,,1739209909.5596514,-35.57807855764607
,,1739209909.5596533,-45.120503652039325
,,1739209909.5596552,-33.981070128970906
,,1739209909.559657,-33.981070128970906
,,1739209909.5596592,-45.120503652039325
,,1739209909.5596611,-45.120503652039325
,,1739209909.559663,-31.141103565318915
,,1739209909.559665,-33.981070128970906
,,1739209909.559667,-45.120503652039325
,,1739209909.559669,-45.120503652039325
,,1739209909.559671,-33.981070128970906
,,1739209909.5596728,-35.57807855764607
,,1739209909.5596747,-28.992665084841946
,,1739209909.5596766,-28.992665084841946
,,1739209909.5596788,-32.816014438256545
,,1739209909.5596807,-33.981070128970906
,,1739209909.5596826,-45.120503652039325
,,1739209909.5596845,-20.10991102986178
,,1739209909.5596864,-19.22100763878221
,,1739209909.5596883,-33.98107012897096
,,1739209909.5596905,-32.816014438256545
,,1739209909.5596924,-38.13080360867914
,,1739209909.5596943,-38.13080360867914
,,1739209909.5596962,-38.13080360867914
,,1739209909.559698,-35.57807855764607
,,1739209909.5597,-38.13080360867914
,,1739209909.5597022,-31.141103565318915
,,1739209909.559704,-33.981070128970906
,,1739209909.559706,-45.120503652039325
,,1739209909.559708,-35.57807855764607
,,1739209909.5597098,-45.120503652039325
,,1739209909.5597117,-45.120503652039325
,,1739209909.5597138,-38.13080360867914
,,1739209909.5597155,-45.120503652039325
,,1739209909.5597177,-27.267205301931607
,,1739209909.5597196,-25.82631439489636
,,1739209909.5597217,-45.120503652039325
,,1739209909.5597234,-45.120503652039325
,,1739209909.5597255,-38.13080360867914
,,1739209909.5597274,-45.120503652039325
,,1739209909.559729,-31.141103565318893
,,1739209909.5597312,-20.69570596139481
,,1739209909.5597332,-31.141103565318943
,,1739209909.559735,-31.141103565318915
,,1739209909.5597372,-33.981070128970906
,,1739209909.559739,-29.438486411369357
,,1739209909.559741,-9.372091701405443
,,1739209909.559743,-15.047294122811843
,,1739209909.5597448,-26.487275050834715
,,1739209909.5597467,-31.141103565318915
,,1739209909.559749,-45.120503652039325
,,1739209909.5597508,-38.13080360867914
,,1739209909.5597527,-35.57807855764607
,,1739209909.5597546,-45.120503652039325
,,1739209909.5597565,-31.141103565318915
,,1739209909.5597584,-26.99137008561072
,,1739209909.5597606,-45.120503652039325
,,1739209909.5597625,-38.13080360867914
,,1739209909.5597644,-45.120503652039325
,,1739209909.5597663,-27.8777449560314
,,1739209909.5597682,-35.57807855764607
,,1739209909.55977,-45.120503652039325
,,1739209909.5597725,-45.120503652039325
,,1739209909.5597742,-33.981070128970906
,,1739209909.559776,-25.82631439489636
,,1739209909.559778,-14.31063318293042
,,1739209909.55978,-13.781922400005946
,,1739209909.5597818,-22.84163660590256
,,1739209909.559784,-45.120503652039325
,,1739209909.5597858,-45.120503652039325
,,1739209909.5597878,-45.120503652039325
,,1739209909.5597897,-38.13080360867914
,,1739209909.5597916,-45.120503652039325
,,1739209909.5597937,-45.120503652039325
,,1739209909.5597956,-38.13080360867914
,,1739209909.5597975,-29.43848641136937
,,1739209909.5597994,-45.120503652039325
,,1739209909.559801,-45.120503652039325
,,1739209909.5598032,-38.13080360867914
,,1739209909.5598054,-35.57807855764607
,,1739209909.5598073,-38.13080360867914
,,1739209909.5598092,-38.13080360867914
,,1739209909.559811,-38.13080360867914
,,1739209909.559813,-35.57807855764607
,,1739209909.559815,-38.13080360867914
,,1739209909.559817,-45.120503652039325
,,1739209909.559819,-38.13080360867914
,,1739209909.559821,-45.120503652039325
,,1739209909.5598228,-38.13080360867914
,,1739209909.5598247,-45.120503652039325
,,1739209909.5598266,-45.120503652039325
,,1739209909.5598288,-25.826314394896357
,,1739209909.559831,-32.816014438256545
,,1739209909.5598326,-45.120503652039325
,,1739209909.5598345,-27.267205301931607
,,1739209909.5598364,-33.98107012897096
,,1739209909.5598383,-45.120503652039325
,,1739209909.5598404,-29.438486411369333
,,1739209909.5598423,-45.120503652039325
,,1739209909.5598445,-29.438486411369333
,,1739209909.5598462,-32.816014438256545
,,1739209909.559848,-35.57807855764607
,,1739209909.55985,-33.981070128970906
,,1739209909.559852,-38.13080360867914
,,1739209909.559854,-45.120503652039325
,,1739209909.559856,-35.57807855764607
,,1739209909.5598578,-45.120503652039325
,,1739209909.5598598,-32.816014438256545
,,1739209909.5598617,-38.13080360867914
,,1739209909.5598638,-45.120503652039325
,,1739209909.5598657,-38.13080360867914
,,1739209909.5598676,-29.438486411369333
,,1739209909.5598695,-45.120503652039325
,,1739209909.5598714,-23.16150712794695
,,1739209909.559873,-30.49652367304973
,,1739209909.5598755,-33.981070128970906
,,1739209909.5598774,-25.82631439489636
,,1739209909.5598793,-45.120503652039325
,,1739209909.5598812,-38.13080360867914
,,1739209909.559883,-30.49652367304973
,,1739209909.559885,-33.981070128970906
,,1739209909.5598872,-38.13080360867914
,,1739209909.559889,-45.120503652039325
,,1739209909.559891,-9.850652966439332
,,1739209909.559893,-38.13080360867914
,,1739209909.5598948,-29.438486411369333
,,1739209909.5598967,-33.98107012897096
,,1739209909.5598989,-21.676580915188183
,,1739209909.5599008,-18.877682693682605
,,1739209909.559903,-32.816014438256545
,,1739209909.5599046,-31.14110356531892
,,1739209909.5599065,-23.506823629689546
,,1739209909.5599084,-15.7103612149836
,,1739209909.5599103,-10.634986260023512
,,1739209909.5599124,-24.438645034577675
,,1739209909.5599144,-38.13080360867914
,,1739209909.5599165,-45.120503652039325
,,1739209909.5599182,-38.13080360867914
,,1739209909.55992,-45.120503652039325
,,1739209909.5599222,-38.13080360867914
,,1739209909.559924,-31.14110356531892
,,1739209909.559926,-38.13080360867914
,,1739209909.559928,-33.981070128970906
,,1739209909.5599298,-38.13080360867914
,,1739209909.5599318,-32.816014438256545
,,1739209909.559934,-38.13080360867914
,,1739209909.5599358,-33.981070128970906
,,1739209909.5599377,-33.981070128970906
,,1739209909.5599396,-24.438645034577675
,,1739209909.5599415,-38.13080360867914
,,1739209909.5599434,-45.120503652039325
,,1739209909.5599456,-45.120503652039325
,,1739209909.5599475,-33.981070128970906
,,1739209909.5599494,-45.120503652039325
,,1739209909.5599513,-45.120503652039325
,,1739209909.5599532,-25.62660358559016
,,1739209909.5599554,-18.877682693682605
,,1739209909.5599573,-14.896219940184425
,,1739209909.5599592,-25.82631439489636
,,1739209909.559961,-38.13080360867914
,,1739209909.559963,-31.141103565318915
,,1739209909.559965,-45.120503652039325
,,1739209909.559967,-45.120503652039325
,,1739209909.559969,-38.13080360867914
,,1739209909.5599709,-30.49652367304973
,,1739209909.5599728,-45.120503652039325
,,1739209909.559975,-45.120503652039325
,,1739209909.5599766,-35.57807855764607
,,1739209909.5599787,-38.13080360867914
,,1739209909.5599806,-35.57807855764607
,,1739209909.5599823,-24.15140352195872
,,1739209909.5599844,-17.389956718396665
,,1739209909.5599864,-45.120503652039325
,,1739209909.5599885,-28.58837851428586
,,1739209909.5599904,-32.81601443825658
,,1739209909.5599923,-18.636903542229973
,,1739209909.5599942,-9.66866996988523
,,1739209909.559996,-33.98107012897096
,,1739209909.559998,-35.57807855764607
,,1739209909.56,-45.120503652039325
,,1739209909.560002,-38.13080360867914
,,1739209909.560004,-32.816014438256545
,,1739209909.560006,-38.13080360867914
,,1739209909.5600078,-45.120503652039325
,,1739209909.5600097,-33.981070128970906
,,1739209909.5600116,-35.57807855764607
,,1739209909.5600138,-38.13080360867914
,,1739209909.5600157,-45.120503652039325
,,1739209909.5600176,-45.120503652039325
,,1739209909.5600195,-45.120503652039325
,,1739209909.5600214,-45.120503652039325
,,1739209909.5600233,-38.13080360867914
,,1739209909.5600257,-29.438486411369357
,,1739209909.5600274,-35.57807855764607
,,1739209909.5600293,-45.120503652039325
,,1739209909.5600312,-45.120503652039325
,,1739209909.560033,-38.13080360867914
,,1739209909.560035,-33.98107012897096
,,1739209909.5600371,-35.57807855764607
,,1739209909.560039,-33.98107012897096
,,1739209909.560041,-33.98107012897096
,,1739209909.5600429,-38.13080360867914
,,1739209909.5600448,-33.981070128970906
,,1739209909.560047,-38.13080360867914
,,1739209909.5600488,-21.598678470925663
,,1739209909.5600507,-17.133997197586602
,,1739209909.5600526,-38.13080360867914
,,1739209909.5600543,-45.120503652039325
,,1739209909.5600564,-33.981070128970906
,,1739209909.5600584,-33.981070128970906
,,1739209909.5600605,-45.120503652039325
,,1739209909.5600624,-38.13080360867914
,,1739209909.5600643,-32.816014438256545
,,1739209909.5600662,-38.13080360867914
,,1739209909.560068,-45.120503652039325
,,1739209909.56007,-45.120503652039325
,,1739209909.5600722,-32.816014438256545
,,1739209909.560074,-30.49652367304973
,,1739209909.560076,-45.120503652039325
,,1739209909.560078,-32.816014438256545
,,1739209909.5600798,-33.98107012897096
,,1739209909.5600815,-26.99137008561072
,,1739209909.560084,-38.13080360867914
,,1739209909.5600858,-45.120503652039325
,,1739209909.5600877,-38.13080360867914
,,1739209909.5600896,-35.57807855764607
,,1739209909.5600915,-38.13080360867914
,,1739209909.5600936,-45.120503652039325
,,1739209909.5600955,-25.62660358559016
,,1739209909.5600977,-31.141103565318915
,,1739209909.5600994,-38.13080360867914
,,1739209909.5601013,-35.57807855764607
,,1739209909.5601032,-38.13080360867914
,,1739209909.560105,-17.07910932868579
,,1739209909.5601072,-20.51152522447381
,,1739209909.5601091,-38.13080360867914
,,1739209909.560111,-32.816014438256545
,,1739209909.560113,-29.438486411369333
,,1739209909.5601149,-45.120503652039325
,,1739209909.560117,-45.120503652039325
,,1739209909.560119,-45.120503652039325
,,1739209909.5601208,-31.141103565318943
,,1739209909.5601227,-45.120503652039325
,,1739209909.5601246,-35.57807855764607
,,1739209909.5601263,-33.981070128970906
,,1739209909.5601287,-38.13080360867914
,,1739209909.5601306,-33.981070128970906
,,1739209909.5601325,-35.57807855764607
,,1739209909.5601344,-35.57807855764607
,,1739209909.5601363,-33.981070128970906
,,1739209909.5601382,-38.13080360867914
,,1739209909.5601404,-38.13080360867914
,,1739209909.5601425,-45.120503652039325
,,1739209909.5601442,-30.49652367304973
,,1739209909.560146,-38.13080360867914
,,1739209909.560148,-45.120503652039325
,,1739209909.56015,-35.57807855764607
,,1739209909.560152,-23.273589343863318
,,1739209909.560154,-45.120503652039325
,,1739209909.560156,-38.13080360867914
,,1739209909.5601578,-45.120503652039325
,,1739209909.5601597,-28.992665084841946
,,1739209909.5601616,-8.700807675018698
,,1739209909.5601635,-20.001670042250552
,,1739209909.5601656,-32.816014438256545
,,1739209909.5601676,-33.981070128970906
,,1739209909.5601697,-33.981070128970906
,,1739209909.5601714,-32.816014438256545
,,1739209909.5601733,-33.981070128970906
,,1739209909.5601754,-45.120503652039325
,,1739209909.560177,-35.57807855764607
,,1739209909.5601792,-38.13080360867914
,,1739209909.5601811,-38.13080360867914
,,1739209909.560183,-33.981070128970906
,,1739209909.560185,-38.13080360867914
,,1739209909.560187,-45.120503652039325
,,1739209909.560189,-33.981070128970906
,,1739209909.560191,-28.992665084841967
,,1739209909.5601928,-33.98107012897096
,,1739209909.5601947,-33.981070128970906
,,1739209909.5601966,-45.120503652039325
,,1739209909.5601988,-31.141103565318915
,,1739209909.5602007,-33.981070128970906
,,1739209909.5602026,-45.120503652039325
,,1739209909.5602045,-31.141103565318915
,,1739209909.5602064,-38.13080360867914
,,1739209909.5602083,-23.75329798047523
,,1739209909.5602105,-45.120503652039325
,,1739209909.5602124,-38.13080360867914
,,1739209909.5602143,-45.120503652039325
,,1739209909.5602162,-35.57807855764607
,,1739209909.560218,-35.57807855764607
,,1739209909.56022,-45.120503652039325
,,1739209909.560222,-28.992665084841946
,,1739209909.560224,-32.816014438256545
,,1739209909.560226,-38.13080360867914
,,1739209909.560228,-35.57807855764607
,,1739209909.5602298,-35.57807855764607
,,1739209909.5602317,-31.141103565318915
,,1739209909.5602338,-38.13080360867914
,,1739209909.5602355,-22.54371790334745
,,1739209909.5602376,-24.589719217205094
,,1739209909.5602396,-45.120503652039325
,,1739209909.5602417,-32.816014438256545
,,1739209909.5602436,-45.120503652039325
,,1739209909.5602455,-31.141103565318943
,,1739209909.5602474,-33.981070128970906
,,1739209909.560249,-32.816014438256545
,,1739209909.5602512,-33.981070128970906
,,1739209909.5602531,-45.120503652039325
,,1739209909.5602553,-38.13080360867914
,,1739209909.5602572,-38.13080360867914
,,1739209909.560259,-38.13080360867914
,,1739209909.560261,-45.120503652039325
,,1739209909.560263,-45.120503652039325
,,1739209909.5602648,-32.816014438256545
,,1739209909.560267,-33.981070128970906
,,1739209909.5602689,-45.120503652039325
,,1739209909.5602708,-31.141103565318915
,,1739209909.5602727,-35.57807855764607
,,1739209909.5602746,-38.13080360867914
,,1739209909.5602765,-45.120503652039325
,,1739209909.560279,-33.981070128970906
,,1739209909.5602806,-33.981070128970906
,,1739209909.5602825,-30.49652367304976
,,1739209909.5602844,-26.99137008561072
,,1739209909.5602863,-33.981070128970906
,,1739209909.5602882,-45.120503652039325
,,1739209909.5602903,-45.120503652039325
,,1739209909.5602922,-45.120503652039325
,,1739209909.5602942,-31.141103565318915
,,1739209909.560296,-45.120503652039325
,,1739209909.560298,-38.13080360867914
,,1739209909.5603,-38.13080360867914
,,1739209909.560302,-29.438486411369347
,,1739209909.560304,-38.13080360867914
,,1739209909.5603058,-32.816014438256545
,,1739209909.5603075,-45.120503652039325
,,1739209909.5603096,-45.120503652039325
,,1739209909.5603116,-38.13080360867914
,,1739209909.5603137,-38.13080360867914
,,1739209909.5603156,-45.120503652039325
,,1739209909.5603175,-22.74004262075133
,,1739209909.5603194,-20.51152522447381
,,1739209909.560321,-21.676580915188183
,,1739209909.5603232,-38.13080360867914
,,1739209909.5603254,-38.13080360867914
,,1739209909.5603273,-35.57807855764607
,,1739209909.5603292,-45.120503652039325
,,1739209909.560331,-45.120503652039325
,,1739209909.560333,-45.120503652039325
,,1739209909.560335,-45.120503652039325
,,1739209909.560337,-30.49652367304973
,,1739209909.560339,-13.71856686625298
,,1739209909.560341,-21.67658091518819
,,1739209909.5603428,-29.438486411369333
,,1739209909.5603447,-45.120503652039325
,,1739209909.5603466,-38.13080360867914
,,1739209909.5603487,-27.877744956031417
,,1739209909.560351,-38.13080360867914
,,1739209909.5603526,-38.13080360867914
,,1739209909.5603545,-45.120503652039325
,,1739209909.5603564,-38.13080360867914
,,1739209909.5603583,-38.13080360867914
,,1739209909.5603604,-38.13080360867914
,,1739209909.5603623,-38.13080360867914
,,1739209909.5603642,-32.816014438256545
,,1739209909.5603662,-19.0459534198926
,,1739209909.560368,-22.44878636800916
,,1739209909.56037,-33.981070128970906
,,1739209909.560372,-25.826314394896357
,,1739209909.560374,-27.267205301931607
,,1739209909.560376,-12.367390106621174
,,1739209909.5603778,-12.712515940865975
,,1739209909.5603795,-20.88804491267121
,,1739209909.560382,-45.120503652039325
,,1739209909.5603838,-45.120503652039325
,,1739209909.5603857,-16.814616965187845
,,1739209909.5603876,-29.438486411369333
,,1739209909.5603895,-45.120503652039325
,,1739209909.5603914,-45.120503652039325
,,1739209909.5603936,-33.981070128970906
,,1739209909.5603957,-8.446908190208422
,,1739209909.5603974,-24.15140352195872
,,1739209909.5603993,-28.992665084841946
,,1739209909.5604012,-38.13080360867914
,,1739209909.560403,-32.816014438256545
,,1739209909.5604053,-28.992665084841946
,,1739209909.5604072,-45.120503652039325
,,1739209909.560409,-45.120503652039325
,,1739209909.560411,-45.120503652039325
,,1739209909.560413,-32.816014438256545
,,1739209909.5604148,-38.13080360867914
,,1739209909.560417,-45.120503652039325
,,1739209909.5604188,-45.120503652039325
,,1739209909.5604208,-31.141103565318915
,,1739209909.560423,-23.38864096791655
,,1739209909.5604246,-31.141103565318915
,,1739209909.5604265,-45.120503652039325
,,1739209909.5604286,-45.120503652039325
,,1739209909.5604303,-45.120503652039325
,,1739209909.5604324,-45.120503652039325
,,1739209909.5604343,-45.120503652039325
,,1739209909.5604362,-33.98107012897096
,,1739209909.5604382,-38.13080360867914
,,1739209909.5604403,-31.141103565318915
,,1739209909.5604422,-9.129318001485665
,,1739209909.560444,-26.99137008561072
,,1739209909.560446,-28.992665084841946
,,1739209909.560448,-33.98107012897096
,,1739209909.5604498,-20.6957059613948
,,1739209909.560452,-17.07910932868579
,,1739209909.560454,-45.120503652039325
,,1739209909.5604558,-28.58837851428586
,,1739209909.5604577,-26.487275050834715
,,1739209909.5604596,-12.68268449110134
,,1739209909.5604615,-9.728487659098016
,,1739209909.5604637,-27.267205301931607
,,1739209909.5604656,-32.816014438256545
,,1739209909.5604675,-31.141103565318915
,,1739209909.5604694,-17.788531000973595
,,1739209909.5604713,-27.267205301931607
,,1739209909.5604732,-38.13080360867914
,,1739209909.560475,-38.13080360867914
,,1739209909.5604773,-45.120503652039325
,,1739209909.5604792,-38.13080360867914
,,1739209909.560481,-45.120503652039325
,,1739209909.560483,-45.120503652039325
,,1739209909.560485,-38.13080360867914
,,1739209909.560487,-31.141103565318915
,,1739209909.560489,-15.534864819819614
,,1739209909.5604908,-29.43848641136937
,,1739209909.5604928,-38.13080360867914
,,1739209909.560495,-35.57807855764607
,,1739209909.5604966,-45.120503652039325
,,1739209909.5604987,-45.120503652039325
,,1739209909.5605006,-45.120503652039325
,,1739209909.5605023,-35.57807855764607
,,1739209909.5605044,-38.13080360867914
,,1739209909.5605063,-24.151403521958727
,,1739209909.5605085,-32.816014438256545
,,1739209909.5605104,-45.120503652039325
,,1739209909.5605123,-32.816014438256545
,,1739209909.5605142,-38.13080360867914
,,1739209909.560516,-45.120503652039325
,,1739209909.560518,-45.120503652039325
,,1739209909.5605202,-45.120503652039325
,,1739209909.560522,-45.120503652039325
,,1739209909.560524,-45.120503652039325
,,1739209909.560526,-31.141103565318943
,,1739209909.5605278,-45.120503652039325
,,1739209909.5605297,-27.8777449560314
,,1739209909.560532,-33.981070128970906
,,1739209909.5605338,-45.120503652039325
,,1739209909.5605357,-33.981070128970906
,,1739209909.5605376,-45.120503652039325
,,1739209909.5605395,-38.13080360867914
,,1739209909.5605414,-45.120503652039325
,,1739209909.5605435,-38.13080360867914
,,1739209909.5605454,-35.57807855764607
,,1739209909.5605474,-31.141103565318915
,,1739209909.5605493,-45.120503652039325
,,1739209909.5605512,-38.13080360867914
