CAN Message, 0x39:0c28bec0ae46f3f0,Timestamp,Amplitude
,,1739209859.9068162,-45.120503652039325
,,1739209859.9068213,-33.981070128970906
,,1739209859.906826,-45.120503652039325
,,1739209859.9068308,-38.13080360867914
,,1739209859.9068358,-38.13080360867914
,,1739209859.9068406,-38.13080360867914
,,1739209859.9068456,-38.13080360867914
,,1739209859.9068503,-35.57807855764607
,,1739209859.906855,-35.57807855764607
,,1739209859.90686,-30.49652367304973
,,1739209859.9068651,-45.120503652039325
,,1739209859.90687,-38.13080360867914
,,1739209859.906875,-38.13080360867914
,,1739209859.9068797,-33.981070128970906
,,1739209859.906885,-38.13080360867914
,,1739209859.9068894,-45.120503652039325
,,1739209859.9068942,-38.13080360867914
,,1739209859.9068992,-31.141103565318915
,,1739209859.906904,-38.13080360867914
,,1739209859.906909,-45.120503652039325
,,1739209859.9069138,-35.57807855764607
,,1739209859.9069188,-38.13080360867914
,,1739209859.9069235,-45.120503652039325
,,1739209859.9069283,-45.120503652039325
,,1739209859.9069333,-35.57807855764607
,,1739209859.9069383,-38.13080360867914
,,1739209859.906943,-45.120503652039325
,,1739209859.906948,-38.13080360867914
,,1739209859.9069529,-45.120503652039325
,,1739209859.9069576,-38.13080360867914
,,1739209859.9069626,-38.13080360867914
,,1739209859.9069674,-38.13080360867914
,,1739209859.9069724,-45.120503652039325
,,1739209859.9069772,-38.13080360867914
,,1739209859.9069822,-32.816014438256545
,,1739209859.906987,-38.13080360867914
,,1739209859.906992,-45.120503652039325
,,1739209859.9069967,-38.13080360867914
,,1739209859.9070015,-35.57807855764607
,,1739209859.9070065,-38.13080360867914
,,1739209859.9070115,-45.120503652039325
,,1739209859.9070165,-33.981070128970906
,,1739209859.907021,-33.981070128970906
,,1739209859.907026,-45.120503652039325
,,1739209859.9070308,-45.120503652039325
,,1739209859.9070358,-38.13080360867914
,,1739209859.9070406,-38.13080360867914
,,1739209859.9070456,-45.120503652039325
,,1739209859.9070504,-25.62660358559016
,,1739209859.9070554,-18.192034459266992
,,1739209859.90706,-13.253764977041843
,,1739209859.9070652,-27.267205301931607
,,1739209859.90707,-45.120503652039325
,,1739209859.907075,-45.120503652039325
,,1739209859.9070797,-45.120503652039325
,,1739209859.9070847,-38.13080360867914
,,1739209859.9070897,-45.120503652039325
,,1739209859.9070942,-38.13080360867914
,,1739209859.9070992,-38.13080360867914
,,1739209859.907104,-45.120503652039325
,,1739209859.907109,-45.120503652039325
,,1739209859.9071138,-38.13080360867914
,,1739209859.9071188,-38.13080360867914
,,1739209859.9071236,-38.13080360867914
,,1739209859.9071286,-45.120503652039325
,,1739209859.907133,-31.141103565318915
,,1739209859.9071383,-26.99137008561072
,,1739209859.907143,-38.13080360867914
,,1739209859.907148,-45.120503652039325
,,1739209859.907153,-45.120503652039325
,,1739209859.9071577,-45.120503652039325
,,1739209859.907163,-38.13080360867914
,,1739209859.9071674,-38.13080360867914
,,1739209859.9071724,-19.35709014998136
,,1739209859.9071772,-20.88804491267121
,,1739209859.9071822,-38.13080360867914
,,1739209859.907187,-30.49652367304973
,,1739209859.907192,-26.99137008561072
,,1739209859.9071968,-10.598037906834922
,,1739209859.9072018,-11.585188061261674
,,1739209859.9072063,-27.267205301931607
,,1739209859.9072115,-31.141103565318915
,,1739209859.9072163,-33.981070128970906
,,1739209859.907221,-35.57807855764607
,,1739209859.907226,-45.120503652039325
,,1739209859.9072309,-35.57807855764607
,,1739209859.907236,-26.991370085610736
,,1739209859.9072406,-38.13080360867914
,,1739209859.9072456,-45.120503652039325
,,1739209859.9072504,-38.13080360867914
,,1739209859.9072554,-29.438486411369333
,,1739209859.9072602,-35.57807855764607
,,1739209859.9072652,-38.13080360867914
,,1739209859.90727,-45.120503652039325
,,1739209859.907275,-45.120503652039325
,,1739209859.9072795,-45.120503652039325
,,1739209859.9072845,-45.120503652039325
,,1739209859.9072895,-45.120503652039325
,,1739209859.9072945,-28.218542851754187
,,1739209859.9072993,-45.120503652039325
,,1739209859.907304,-45.120503652039325
,,1739209859.907309,-45.120503652039325
,,1739209859.9073138,-20.27750525857143
,,1739209859.9073188,-26.487275050834715
,,1739209859.9073236,-45.120503652039325
,,1739209859.9073286,-38.13080360867914
,,1739209859.9073334,-31.141103565318943
,,1739209859.9073384,-10.857017914164214
,,1739209859.9073431,-17.85323156177357
,,1739209859.9073482,-28.992665084841946
,,1739209859.907353,-35.57807855764607
,,1739209859.9073577,-38.13080360867914
,,1739209859.9073627,-45.120503652039325
,,1739209859.9073677,-38.13080360867914
,,1739209859.9073725,-45.120503652039325
,,1739209859.9073772,-45.120503652039325
,,1739209859.9073822,-31.141103565318915
,,1739209859.907387,-26.99137008561072
,,1739209859.907392,-38.13080360867914
,,1739209859.9073968,-45.120503652039325
,,1739209859.9074018,-38.13080360867914
,,1739209859.9074066,-45.120503652039325
,,1739209859.9074116,-32.816014438256545
,,1739209859.9074163,-33.981070128970906
,,1739209859.907421,-32.816014438256545
,,1739209859.907426,-38.13080360867914
,,1739209859.907431,-26.99137008561072
,,1739209859.907436,-22.54371790334745
,,1739209859.907441,-45.120503652039325
,,1739209859.9074457,-45.120503652039325
,,1739209859.9074504,-35.57807855764607
,,1739209859.9074554,-45.120503652039325
,,1739209859.9074602,-45.120503652039325
,,1739209859.9074652,-38.13080360867914
,,1739209859.90747,-38.13080360867914
,,1739209859.907475,-45.120503652039325
,,1739209859.9074798,-38.13080360867914
,,1739209859.9074843,-38.13080360867914
,,1739209859.9074895,-45.120503652039325
,,1739209859.9074943,-38.13080360867914
,,1739209859.9074993,-35.57807855764607
,,1739209859.907504,-38.13080360867914
,,1739209859.907509,-32.816014438256545
,,1739209859.907514,-33.981070128970906
,,1739209859.9075189,-45.120503652039325
,,1739209859.9075236,-45.120503652039325
,,1739209859.9075286,-27.267205301931607
,,1739209859.9075334,-22.54371790334745
,,1739209859.9075384,-45.120503652039325
,,1739209859.9075432,-45.120503652039325
,,1739209859.907548,-17.16170347859854
,,1739209859.907553,-24.151403521958727
,,1739209859.9075575,-45.120503652039325
,,1739209859.9075627,-33.981070128970906
,,1739209859.9075675,-27.267205301931607
,,1739209859.9075725,-10.4830664395687
,,1739209859.9075773,-16.517123586329358
,,1739209859.9075823,-25.62660358559016
,,1739209859.907587,-33.981070128970906
,,1739209859.907592,-35.57807855764607
,,1739209859.9075968,-45.120503652039325
,,1739209859.9076018,-38.13080360867914
,,1739209859.9076066,-38.13080360867914
,,1739209859.9076114,-33.981070128970906
,,1739209859.9076164,-38.13080360867914
,,1739209859.9076211,-45.120503652039325
,,1739209859.9076262,-31.141103565318915
,,1739209859.907631,-27.267205301931607
,,1739209859.907636,-38.13080360867914
,,1739209859.9076407,-33.981070128970906
,,1739209859.9076457,-45.120503652039325
,,1739209859.9076505,-33.981070128970906
,,1739209859.9076557,-35.57807855764607
,,1739209859.9076602,-45.120503652039325
,,1739209859.9076653,-38.13080360867914
,,1739209859.90767,-26.99137008561072
,,1739209859.907675,-38.13080360867914
,,1739209859.9076798,-33.981070128970906
,,1739209859.9076846,-33.981070128970906
,,1739209859.9076896,-18.263086266016657
,,1739209859.9076943,-32.816014438256545
,,1739209859.907699,-38.13080360867914
,,1739209859.907704,-38.13080360867914
,,1739209859.9077091,-27.267205301931607
,,1739209859.907714,-9.698475827699006
,,1739209859.907719,-23.75329798047523
,,1739209859.9077237,-29.438486411369333
,,1739209859.907729,-29.438486411369357
,,1739209859.9077334,-38.13080360867914
,,1739209859.9077384,-45.120503652039325
,,1739209859.9077432,-38.13080360867914
,,1739209859.907748,-33.981070128970906
,,1739209859.907753,-35.57807855764607
,,1739209859.9077578,-27.877744956031417
,,1739209859.9077628,-27.877744956031417
,,1739209859.9077675,-25.82631439489636
,,1739209859.9077723,-38.13080360867914
,,1739209859.9077773,-45.120503652039325
,,1739209859.9077823,-32.816014438256545
,,1739209859.907787,-33.981070128970906
,,1739209859.907792,-38.13080360867914
,,1739209859.9077969,-45.120503652039325
,,1739209859.907802,-45.120503652039325
,,1739209859.9078066,-25.62660358559016
,,1739209859.9078114,-31.141103565318915
,,1739209859.9078164,-45.120503652039325
,,1739209859.9078212,-45.120503652039325
,,1739209859.9078262,-31.141103565318915
,,1739209859.907831,-9.981671795928367
,,1739209859.907836,-21.446944441779117
,,1739209859.9078407,-27.8777449560314
,,1739209859.9078455,-38.13080360867914
,,1739209859.9078505,-38.13080360867914
,,1739209859.9078555,-45.120503652039325
,,1739209859.9078605,-38.13080360867914
,,1739209859.9078653,-45.120503652039325
,,1739209859.90787,-45.120503652039325
,,1739209859.9078748,-23.16150712794695
,,1739209859.9078798,-22.44878636800916
,,1739209859.9078846,-31.141103565318893
,,1739209859.9078896,-38.13080360867914
,,1739209859.9078944,-23.38864096791655
,,1739209859.9078994,-13.253764977041843
,,1739209859.907904,-10.798830957613411
,,1739209859.9079092,-24.151403521958727
,,1739209859.907914,-38.13080360867914
,,1739209859.907919,-38.13080360867914
,,1739209859.9079237,-38.13080360867914
,,1739209859.9079287,-32.816014438256545
,,1739209859.9079337,-45.120503652039325
,,1739209859.9079385,-45.120503652039325
,,1739209859.9079432,-32.816014438256545
,,1739209859.907948,-28.992665084841946
,,1739209859.907953,-45.120503652039325
,,1739209859.9079578,-45.120503652039325
,,1739209859.9079628,-28.992665084841946
,,1739209859.9079676,-25.077289914212862
,,1739209859.9079726,-24.589719217205094
,,1739209859.907977,-38.13080360867914
,,1739209859.9079823,-35.57807855764607
,,1739209859.907987,-30.49652367304973
,,1739209859.907992,-45.120503652039325
,,1739209859.907997,-35.57807855764607
,,1739209859.908002,-45.120503652039325
,,1739209859.908007,-38.13080360867914
,,1739209859.9080114,-45.120503652039325
,,1739209859.9080164,-35.57807855764607
,,1739209859.9080212,-35.57807855764607
,,1739209859.9080262,-31.141103565318915
,,1739209859.908031,-45.120503652039325
,,1739209859.908036,-38.13080360867914
,,1739209859.9080408,-45.120503652039325
,,1739209859.9080458,-26.99137008561072
,,1739209859.9080503,-38.13080360867914
,,1739209859.9080555,-45.120503652039325
,,1739209859.9080603,-45.120503652039325
,,1739209859.9080653,-31.141103565318893
,,1739209859.90807,-45.120503652039325
,,1739209859.9080749,-38.13080360867914
,,1739209859.90808,-45.120503652039325
,,1739209859.9080846,-38.13080360867914
,,1739209859.9080896,-35.57807855764607
,,1739209859.9080944,-35.57807855764607
,,1739209859.9080994,-38.13080360867914
,,1739209859.9081042,-28.21854285175415
,,1739209859.9081092,-25.826314394896357
,,1739209859.908114,-23.506823629689546
,,1739209859.908119,-33.981070128970906
,,1739209859.9081235,-45.120503652039325
,,1739209859.9081287,-28.992665084841946
,,1739209859.9081335,-19.497575007474538
,,1739209859.9081385,-14.96271608814888
,,1739209859.9081433,-31.141103565318915
,,1739209859.908148,-38.13080360867914
,,1739209859.908153,-35.57807855764607
,,1739209859.9081578,-38.13080360867914
,,1739209859.9081628,-45.120503652039325
,,1739209859.9081676,-45.120503652039325
,,1739209859.9081726,-38.13080360867914
,,1739209859.9081774,-45.120503652039325
,,1739209859.9081824,-16.91848905718289
,,1739209859.9081872,-38.13080360867914
,,1739209859.9081922,-38.13080360867914
,,1739209859.908197,-33.981070128970906
,,1739209859.908202,-28.58837851428589
,,1739209859.9082067,-38.13080360867914
,,1739209859.9082117,-38.13080360867914
,,1739209859.9082165,-33.981070128970906
,,1739209859.9082212,-31.141103565318943
,,1739209859.9082265,-21.598678470925663
,,1739209859.908231,-12.927278567845926
,,1739209859.908236,-35.57807855764607
,,1739209859.9082408,-45.120503652039325
,,1739209859.9082458,-45.120503652039325
,,1739209859.9082506,-45.120503652039325
,,1739209859.9082556,-45.120503652039325
,,1739209859.9082603,-38.13080360867914
,,1739209859.9082654,-45.120503652039325
,,1739209859.90827,-35.57807855764607
,,1739209859.908275,-45.120503652039325
,,1739209859.90828,-25.62660358559016
,,1739209859.908285,-26.99137008561072
,,1739209859.9082897,-38.13080360867914
,,1739209859.9082944,-38.13080360867914
,,1739209859.9082994,-45.120503652039325
,,1739209859.9083042,-38.13080360867914
,,1739209859.9083092,-31.141103565318893
,,1739209859.908314,-38.13080360867914
,,1739209859.908319,-38.13080360867914
,,1739209859.9083238,-27.877744956031417
,,1739209859.9083288,-38.13080360867914
,,1739209859.9083335,-33.981070128970906
,,1739209859.9083383,-33.98107012897096
,,1739209859.9083433,-18.877682693682605
,,1739209859.908348,-10.818140117924184
,,1739209859.908353,-32.816014438256545
,,1739209859.908358,-38.13080360867914
,,1739209859.9083629,-28.21854285175415
,,1739209859.9083676,-19.64275659816106
,,1739209859.9083726,-25.25278630937684
,,1739209859.9083774,-26.487275050834715
,,1739209859.9083824,-30.49652367304973
,,1739209859.9083872,-28.58837851428589
,,1739209859.9083922,-10.969100130080564
,,1739209859.908397,-14.23914276503378
,,1739209859.9084015,-22.84163660590255
,,1739209859.9084067,-30.49652367304973
,,1739209859.9084115,-45.120503652039325
,,1739209859.9084165,-33.981070128970906
,,1739209859.9084213,-27.267205301931607
,,1739209859.9084263,-45.120503652039325
,,1739209859.908431,-45.120503652039325
,,1739209859.908436,-31.141103565318915
,,1739209859.9084408,-23.16150712794696
,,1739209859.9084458,-45.120503652039325
,,1739209859.9084506,-38.13080360867914
,,1739209859.9084556,-38.13080360867914
,,1739209859.9084604,-32.816014438256545
,,1739209859.9084654,-31.141103565318915
,,1739209859.9084702,-38.13080360867914
,,1739209859.908475,-33.981070128970906
,,1739209859.90848,-27.877744956031417
,,1739209859.9084847,-19.35709014998136
,,1739209859.9084897,-17.245898906855142
,,1739209859.9084945,-38.13080360867914
,,1739209859.9084997,-28.992665084841946
,,1739209859.9085042,-38.13080360867914
,,1739209859.9085093,-19.69224938244749
,,1739209859.908514,-33.981070128970906
,,1739209859.908519,-25.07728991421287
,,1739209859.9085238,-33.981070128970906
,,1739209859.9085288,-38.13080360867914
,,1739209859.9085336,-38.13080360867914
,,1739209859.9085383,-45.120503652039325
,,1739209859.908543,-45.120503652039325
,,1739209859.908548,-45.120503652039325
,,1739209859.9085531,-45.120503652039325
,,1739209859.908558,-38.13080360867914
,,1739209859.908563,-35.57807855764607
,,1739209859.9085677,-33.981070128970906
,,1739209859.908573,-45.120503652039325
,,1739209859.9085774,-30.49652367304973
,,1739209859.9085824,-38.13080360867914
,,1739209859.9085872,-35.57807855764607
,,1739209859.9085922,-38.13080360867914
,,1739209859.908597,-33.981070128970906
,,1739209859.9086018,-45.120503652039325
,,1739209859.9086068,-45.120503652039325
,,1739209859.9086115,-45.120503652039325
,,1739209859.9086163,-33.981070128970906
,,1739209859.9086213,-31.141103565318915
,,1739209859.9086263,-28.218542851754165
,,1739209859.908631,-33.981070128970906
,,1739209859.908636,-38.13080360867914
,,1739209859.9086409,-38.13080360867914
,,1739209859.908646,-38.13080360867914
,,1739209859.9086506,-38.13080360867914
,,1739209859.9086556,-38.13080360867914
,,1739209859.9086604,-33.981070128970906
,,1739209859.9086652,-45.120503652039325
,,1739209859.9086702,-33.981070128970906
,,1739209859.908675,-25.25278630937684
,,1739209859.90868,-38.13080360867914
,,1739209859.9086847,-38.13080360867914
,,1739209859.9086895,-45.120503652039325
,,1739209859.9086945,-38.13080360867914
,,1739209859.9086995,-45.120503652039325
,,1739209859.9087043,-45.120503652039325
,,1739209859.9087093,-31.141103565318915
,,1739209859.908714,-27.267205301931607
,,1739209859.908719,-13.643740409628302
,,1739209859.9087238,-9.494006929920126
,,1739209859.9087288,-27.267205301931607
,,1739209859.9087336,-32.816014438256545
,,1739209859.9087384,-45.120503652039325
,,1739209859.9087434,-38.13080360867914
,,1739209859.908748,-45.120503652039325
,,1739209859.9087532,-31.141103565318915
,,1739209859.908758,-28.992665084841946
,,1739209859.908763,-45.120503652039325
,,1739209859.9087677,-45.120503652039325
,,1739209859.9087727,-45.120503652039325
,,1739209859.9087777,-45.120503652039325
,,1739209859.9087825,-38.13080360867914
,,1739209859.9087873,-45.120503652039325
,,1739209859.9087925,-30.49652367304973
,,1739209859.908797,-25.25278630937684
,,1739209859.9088018,-45.120503652039325
,,1739209859.9088068,-32.816014438256545
,,1739209859.9088116,-32.816014438256545
,,1739209859.9088166,-38.13080360867914
,,1739209859.908821,-45.120503652039325
,,1739209859.9088264,-32.816014438256545
,,1739209859.9088311,-45.120503652039325
,,1739209859.908836,-26.99137008561072
,,1739209859.908841,-28.58837851428586
,,1739209859.908846,-45.120503652039325
,,1739209859.908851,-33.981070128970906
,,1739209859.9088557,-21.598678470925663
,,1739209859.9088604,-13.833280808655024
,,1739209859.9088676,-15.750342577391155
,,1739209859.9088748,-28.992665084841946
,,1739209859.908882,-30.49652367304976
,,1739209859.908889,-35.57807855764607
,,1739209859.9088962,-17.133997197586595
,,1739209859.9089036,-38.13080360867914
,,1739209859.9089108,-28.58837851428586
,,1739209859.908918,-33.981070128970906
,,1739209859.908925,-31.141103565318915
,,1739209859.9089322,-8.040546187810001
,,1739209859.9089394,-23.75329798047522
