CAN Message, 0x24:02e1378b510cca6b,Timestamp,Amplitude
,,1739209702.6624956,-27.267205301931607
,,1739209702.662502,-14.53244878528022
,,1739209702.6625085,-31.141103565318893
,,1739209702.662515,-45.120503652039325
,,1739209702.6625214,-45.120503652039325
,,1739209702.6625278,-45.120503652039325
,,1739209702.6625342,-45.120503652039325
,,1739209702.6625404,-45.120503652039325
,,1739209702.6625469,-38.13080360867914
,,1739209702.6625533,-45.120503652039325
,,1739209702.6625595,-45.120503652039325
,,1739209702.6625662,-45.120503652039325
,,1739209702.6625726,-38.13080360867914
,,1739209702.662579,-45.120503652039325
,,1739209702.6625855,-45.120503652039325
,,1739209702.6625917,-35.57807855764607
,,1739209702.662598,-38.13080360867914
,,1739209702.6626046,-35.57807855764607
,,1739209702.662611,-35.57807855764607
,,1739209702.6626174,-35.57807855764607
,,1739209702.662624,-45.120503652039325
,,1739209702.6626303,-23.75329798047522
,,1739209702.6626368,-28.992665084841946
,,1739209702.662643,-31.141103565318915
,,1739209702.6626494,-23.38864096791655
,,1739209702.6626558,-24.15140352195872
,,1739209702.6626625,-28.992665084841946
,,1739209702.6626687,-38.13080360867914
,,1739209702.6626751,-23.506823629689546
,,1739209702.6626816,-13.63139372094573
,,1739209702.6626878,-11.749906388834043
,,1739209702.6626942,-24.589719217205094
,,1739209702.662701,-33.98107012897096
,,1739209702.662707,-28.992665084841946
,,1739209702.6627135,-31.141103565318915
,,1739209702.66272,-45.120503652039325
,,1739209702.6627264,-38.13080360867914
,,1739209702.6627328,-31.141103565318943
,,1739209702.662739,-28.992665084841967
,,1739209702.6627457,-22.84163660590256
,,1739209702.662752,-38.13080360867914
,,1739209702.6627584,-45.120503652039325
,,1739209702.6627648,-38.13080360867914
,,1739209702.6627712,-45.120503652039325
,,1739209702.6627777,-45.120503652039325
,,1739209702.662784,-38.13080360867914
,,1739209702.6627903,-33.981070128970906
,,1739209702.6627967,-45.120503652039325
,,1739209702.6628032,-32.816014438256545
,,1739209702.6628096,-32.81601443825658
,,1739209702.662816,-38.13080360867914
,,1739209702.6628225,-38.13080360867914
,,1739209702.662829,-45.120503652039325
,,1739209702.6628351,-31.141103565318915
,,1739209702.6628416,-28.992665084841946
,,1739209702.662848,-45.120503652039325
,,1739209702.6628544,-38.13080360867914
,,1739209702.6628609,-32.816014438256545
,,1739209702.6628673,-31.141103565318915
,,1739209702.6628735,-45.120503652039325
,,1739209702.66288,-45.120503652039325
,,1739209702.6628864,-45.120503652039325
,,1739209702.6628928,-45.120503652039325
,,1739209702.6628993,-45.120503652039325
,,1739209702.6629057,-38.13080360867914
,,1739209702.662912,-33.981070128970906
,,1739209702.6629186,-30.49652367304973
,,1739209702.662925,-38.13080360867914
,,1739209702.6629312,-38.13080360867914
,,1739209702.6629376,-45.120503652039325
,,1739209702.662944,-32.816014438256545
,,1739209702.6629505,-38.13080360867914
,,1739209702.662957,-25.82631439489636
,,1739209702.6629634,-23.38864096791655
,,1739209702.6629698,-27.267205301931607
,,1739209702.662976,-45.120503652039325
,,1739209702.6629825,-28.992665084841946
,,1739209702.662989,-18.755624688505637
,,1739209702.662995,-16.084178491196923
,,1739209702.6630018,-27.267205301931607
,,1739209702.6630082,-38.13080360867914
,,1739209702.663015,-45.120503652039325
,,1739209702.663021,-45.120503652039325
,,1739209702.6630273,-31.141103565318893
,,1739209702.6630335,-38.13080360867914
,,1739209702.6630402,-45.120503652039325
,,1739209702.6630466,-25.25278630937684
,,1739209702.663053,-33.981070128970906
,,1739209702.6630597,-45.120503652039325
,,1739209702.663066,-38.13080360867914
,,1739209702.663072,-45.120503652039325
,,1739209702.6630783,-45.120503652039325
,,1739209702.663085,-33.981070128970906
,,1739209702.6630914,-45.120503652039325
,,1739209702.663098,-26.99137008561072
,,1739209702.6631043,-38.13080360867914
,,1739209702.6631107,-38.13080360867914
,,1739209702.6631172,-38.13080360867914
,,1739209702.6631234,-38.13080360867914
,,1739209702.6631298,-45.120503652039325
,,1739209702.6631362,-32.816014438256545
,,1739209702.6631427,-20.82298085201522
,,1739209702.663149,-27.87774495603143
,,1739209702.6631556,-31.141103565318915
,,1739209702.663162,-33.981070128970906
,,1739209702.6631682,-25.62660358559016
,,1739209702.6631746,-9.527423542969167
,,1739209702.663181,-13.977730686423431
,,1739209702.6631875,-27.877744956031417
,,1739209702.663194,-31.141103565318915
,,1739209702.6632004,-33.981070128970906
,,1739209702.6632068,-45.120503652039325
,,1739209702.6632133,-38.13080360867914
,,1739209702.6632197,-35.57807855764607
,,1739209702.663226,-31.141103565318915
,,1739209702.6632323,-29.438486411369347
,,1739209702.6632388,-24.151403521958727
,,1739209702.6632452,-38.13080360867914
,,1739209702.6632516,-26.99137008561072
,,1739209702.663258,-45.120503652039325
,,1739209702.6632645,-19.0459534198926
,,1739209702.6632707,-10.561401248211864
,,1739209702.6632771,-45.120503652039325
,,1739209702.6632836,-28.58837851428586
,,1739209702.66329,-33.981070128970906
,,1739209702.6632965,-38.13080360867914
,,1739209702.663303,-33.981070128970906
,,1739209702.663309,-30.49652367304973
,,1739209702.6633155,-45.120503652039325
,,1739209702.663322,-35.57807855764607
,,1739209702.6633284,-27.267205301931607
,,1739209702.6633348,-33.981070128970906
,,1739209702.6633413,-45.120503652039325
,,1739209702.6633475,-31.141103565318893
,,1739209702.6633542,-31.141103565318943
,,1739209702.6633606,-14.487170062521797
,,1739209702.6633668,-22.44878636800916
,,1739209702.6633732,-45.120503652039325
,,1739209702.6633797,-38.13080360867914
,,1739209702.663386,-38.13080360867914
,,1739209702.6633923,-38.13080360867914
,,1739209702.663399,-38.13080360867914
,,1739209702.6634054,-45.120503652039325
,,1739209702.6634116,-45.120503652039325
,,1739209702.663418,-45.120503652039325
,,1739209702.6634245,-45.120503652039325
,,1739209702.663431,-45.120503652039325
,,1739209702.6634374,-33.98107012897096
,,1739209702.6634438,-32.816014438256545
,,1739209702.6634502,-45.120503652039325
,,1739209702.663457,-29.438486411369333
,,1739209702.6634629,-23.273589343863303
,,1739209702.6634693,-45.120503652039325
,,1739209702.6634758,-35.57807855764607
,,1739209702.6634822,-38.13080360867914
,,1739209702.6634886,-33.98107012897096
,,1739209702.663495,-38.13080360867914
,,1739209702.6635015,-45.120503652039325
,,1739209702.6635077,-38.13080360867914
,,1739209702.663514,-38.13080360867914
,,1739209702.6635206,-45.120503652039325
,,1739209702.663527,-45.120503652039325
,,1739209702.6635334,-35.57807855764607
,,1739209702.66354,-30.49652367304973
,,1739209702.6635463,-45.120503652039325
,,1739209702.6635528,-45.120503652039325
,,1739209702.663559,-35.57807855764607
,,1739209702.6635654,-33.98107012897096
,,1739209702.6635718,-22.002965041481744
,,1739209702.6635785,-11.0026236066006
,,1739209702.6635847,-31.141103565318915
,,1739209702.6635911,-25.077289914212862
,,1739209702.6635976,-33.981070128970906
,,1739209702.6636038,-45.120503652039325
,,1739209702.6636102,-38.13080360867914
,,1739209702.663617,-38.13080360867914
,,1739209702.663623,-33.981070128970906
,,1739209702.6636295,-31.141103565318893
,,1739209702.663636,-33.981070128970906
,,1739209702.6636424,-27.8777449560314
,,1739209702.6636488,-32.816014438256545
,,1739209702.663655,-35.57807855764607
,,1739209702.6636617,-38.13080360867914
,,1739209702.663668,-32.816014438256545
,,1739209702.6636744,-38.13080360867914
,,1739209702.6636808,-45.120503652039325
,,1739209702.6636872,-38.13080360867914
,,1739209702.6636937,-38.13080360867914
,,1739209702.6637,-38.13080360867914
,,1739209702.6637063,-45.120503652039325
,,1739209702.6637127,-35.57807855764607
,,1739209702.6637192,-27.87774495603143
,,1739209702.6637256,-23.38864096791655
,,1739209702.663732,-21.4469444417791
,,1739209702.6637385,-45.120503652039325
,,1739209702.663745,-38.13080360867914
,,1739209702.6637511,-25.82631439489636
,,1739209702.6637576,-14.325073578010231
,,1739209702.663764,-10.684744854536715
,,1739209702.6637704,-21.67658091518819
,,1739209702.6637769,-45.120503652039325
,,1739209702.6637833,-38.13080360867914
,,1739209702.6637895,-38.13080360867914
,,1739209702.663796,-45.120503652039325
,,1739209702.6638024,-45.120503652039325
,,1739209702.6638088,-32.816014438256545
,,1739209702.6638153,-38.13080360867914
,,1739209702.6638217,-33.981070128970906
,,1739209702.663828,-33.981070128970906
,,1739209702.6638346,-45.120503652039325
,,1739209702.663841,-38.13080360867914
,,1739209702.6638472,-38.13080360867914
,,1739209702.6638536,-45.120503652039325
,,1739209702.66386,-38.13080360867914
,,1739209702.6638663,-45.120503652039325
,,1739209702.663873,-31.141103565318915
,,1739209702.6638794,-21.67658091518819
,,1739209702.6638858,-20.10991102986178
,,1739209702.663892,-45.120503652039325
,,1739209702.6638985,-35.57807855764607
,,1739209702.663905,-21.44694444177911
,,1739209702.663911,-13.631393720945724
,,1739209702.6639178,-10.359436483637374
,,1739209702.6639242,-31.141103565318943
,,1739209702.663931,-30.49652367304973
,,1739209702.663937,-45.120503652039325
,,1739209702.6639433,-18.48349439814281
,,1739209702.6639495,-26.99137008561072
,,1739209702.6639562,-38.13080360867914
,,1739209702.6639626,-35.57807855764607
,,1739209702.663969,-45.120503652039325
,,1739209702.6639757,-38.13080360867914
,,1739209702.663982,-33.981070128970906
,,1739209702.663988,-45.120503652039325
,,1739209702.6639946,-38.13080360867914
,,1739209702.664001,-32.816014438256545
,,1739209702.6640074,-31.141103565318915
,,1739209702.664014,-45.120503652039325
,,1739209702.6640203,-38.13080360867914
,,1739209702.6640267,-32.816014438256545
,,1739209702.6640332,-25.826314394896364
,,1739209702.6640394,-33.981070128970906
,,1739209702.6640458,-35.57807855764607
,,1739209702.6640522,-45.120503652039325
,,1739209702.6640587,-33.981070128970906
,,1739209702.6640651,-38.13080360867914
,,1739209702.6640716,-45.120503652039325
,,1739209702.664078,-45.120503652039325
,,1739209702.6640842,-33.981070128970906
,,1739209702.6640906,-35.57807855764607
,,1739209702.664097,-38.13080360867914
,,1739209702.6641035,-45.120503652039325
,,1739209702.66411,-45.120503652039325
,,1739209702.6641164,-35.57807855764607
,,1739209702.6641228,-38.13080360867914
,,1739209702.6641293,-45.120503652039325
,,1739209702.6641357,-24.74623867263306
,,1739209702.664142,-33.981070128970906
,,1739209702.6641483,-45.120503652039325
,,1739209702.6641548,-38.13080360867914
,,1739209702.6641612,-27.87774495603141
,,1739209702.6641676,-45.120503652039325
,,1739209702.664174,-45.120503652039325
,,1739209702.6641805,-35.57807855764607
,,1739209702.6641867,-29.438486411369357
,,1739209702.6641932,-27.267205301931607
,,1739209702.6641996,-35.57807855764607
,,1739209702.664206,-45.120503652039325
,,1739209702.6642125,-28.992665084841946
,,1739209702.664219,-38.13080360867914
,,1739209702.664225,-38.13080360867914
,,1739209702.6642315,-38.13080360867914
,,1739209702.664238,-30.49652367304973
,,1739209702.6642444,-38.13080360867914
,,1739209702.6642509,-25.82631439489636
,,1739209702.6642573,-33.981070128970906
,,1739209702.6642635,-38.13080360867914
,,1739209702.6642702,-30.49652367304973
,,1739209702.6642766,-38.13080360867914
,,1739209702.6642828,-38.13080360867914
,,1739209702.6642892,-38.13080360867914
,,1739209702.6642957,-38.13080360867914
,,1739209702.664302,-45.120503652039325
,,1739209702.6643083,-38.13080360867914
,,1739209702.664315,-8.681044524558626
,,1739209702.6643214,-22.84163660590256
,,1739209702.6643276,-31.141103565318915
,,1739209702.664334,-33.98107012897096
,,1739209702.6643405,-24.438645034577675
,,1739209702.664347,-22.002965041481755
,,1739209702.6643534,-38.13080360867914
,,1739209702.6643598,-35.57807855764607
,,1739209702.6643662,-33.981070128970906
,,1739209702.6643727,-45.120503652039325
,,1739209702.664379,-38.13080360867914
,,1739209702.6643853,-45.120503652039325
,,1739209702.6643918,-35.57807855764607
,,1739209702.6643982,-30.49652367304973
,,1739209702.6644046,-38.13080360867914
,,1739209702.664411,-35.57807855764607
,,1739209702.6644175,-35.57807855764607
,,1739209702.6644237,-33.981070128970906
,,1739209702.66443,-38.13080360867914
,,1739209702.6644366,-38.13080360867914
,,1739209702.664443,-45.120503652039325
,,1739209702.6644497,-38.13080360867914
,,1739209702.664456,-45.120503652039325
,,1739209702.6644623,-32.816014438256545
,,1739209702.6644688,-12.303353951766336
,,1739209702.664475,-25.25278630937684
,,1739209702.6644814,-31.141103565318915
,,1739209702.6644878,-45.120503652039325
,,1739209702.6644945,-45.120503652039325
,,1739209702.6645007,-33.98107012897096
,,1739209702.6645072,-38.13080360867914
,,1739209702.6645136,-38.13080360867914
,,1739209702.6645198,-45.120503652039325
,,1739209702.6645262,-45.120503652039325
,,1739209702.664533,-38.13080360867914
,,1739209702.664539,-45.120503652039325
,,1739209702.6645455,-33.981070128970906
,,1739209702.664552,-26.991370085610736
,,1739209702.6645584,-30.49652367304973
,,1739209702.6645648,-45.120503652039325
,,1739209702.664571,-38.13080360867914
,,1739209702.6645775,-45.120503652039325
,,1739209702.664584,-31.141103565318915
,,1739209702.6645904,-18.087589870852675
,,1739209702.6645968,-28.992665084841967
,,1739209702.6646032,-23.50682362968953
,,1739209702.6646097,-45.120503652039325
,,1739209702.664616,-31.141103565318915
,,1739209702.6646223,-19.64275659816107
,,1739209702.6646287,-31.141103565318915
,,1739209702.6646352,-45.120503652039325
,,1739209702.6646416,-38.13080360867914
,,1739209702.664648,-45.120503652039325
,,1739209702.6646545,-31.141103565318943
,,1739209702.664661,-45.120503652039325
,,1739209702.6646671,-45.120503652039325
,,1739209702.6646736,-38.13080360867914
,,1739209702.66468,-38.13080360867914
,,1739209702.6646864,-38.13080360867914
,,1739209702.6646929,-38.13080360867914
,,1739209702.6646993,-45.120503652039325
,,1739209702.6647058,-32.816014438256545
,,1739209702.664712,-25.07728991421287
,,1739209702.6647184,-45.120503652039325
,,1739209702.6647248,-33.981070128970906
,,1739209702.6647313,-38.13080360867914
,,1739209702.6647377,-28.992665084841946
,,1739209702.664744,-13.71856686625298
,,1739209702.6647506,-21.67658091518819
,,1739209702.664757,-21.67658091518819
,,1739209702.6647632,-35.57807855764607
,,1739209702.6647696,-28.992665084841946
,,1739209702.664776,-17.600019173844906
,,1739209702.6647823,-31.141103565318915
,,1739209702.664789,-38.13080360867914
,,1739209702.6647954,-28.21854285175415
,,1739209702.6648018,-24.15140352195873
,,1739209702.664808,-8.503323075092696
,,1739209702.6648145,-33.981070128970906
,,1739209702.664821,-38.13080360867914
,,1739209702.664827,-45.120503652039325
,,1739209702.6648338,-30.49652367304973
,,1739209702.6648402,-33.981070128970906
,,1739209702.664847,-45.120503652039325
,,1739209702.664853,-45.120503652039325
,,1739209702.6648593,-45.120503652039325
,,1739209702.6648655,-38.13080360867914
,,1739209702.6648722,-45.120503652039325
,,1739209702.6648786,-45.120503652039325
,,1739209702.664885,-45.120503652039325
,,1739209702.6648915,-38.13080360867914
,,1739209702.664898,-28.21854285175415
,,1739209702.664904,-32.816014438256545
,,1739209702.6649106,-38.13080360867914
,,1739209702.664917,-35.57807855764607
,,1739209702.6649234,-45.120503652039325
,,1739209702.66493,-31.141103565318915
,,1739209702.6649363,-38.13080360867914
,,1739209702.6649427,-45.120503652039325
,,1739209702.6649492,-45.120503652039325
,,1739209702.6649554,-38.13080360867914
,,1739209702.6649618,-38.13080360867914
,,1739209702.6649685,-32.81601443825658
,,1739209702.6649747,-38.13080360867914
,,1739209702.6649811,-45.120503652039325
,,1739209702.6649876,-38.13080360867914
,,1739209702.664994,-38.13080360867914
,,1739209702.6650004,-33.981070128970906
,,1739209702.6650066,-45.120503652039325
,,1739209702.665013,-31.141103565318915
,,1739209702.6650195,-24.589719217205094
,,1739209702.665026,-38.13080360867914
,,1739209702.6650324,-33.981070128970906
,,1739209702.6650388,-38.13080360867914
,,1739209702.6650453,-38.13080360867914
,,1739209702.6650517,-45.120503652039325
,,1739209702.665058,-38.13080360867914
,,1739209702.6650643,-31.141103565318915
,,1739209702.6650708,-24.15140352195873
,,1739209702.6650772,-45.120503652039325
,,1739209702.6650836,-45.120503652039325
,,1739209702.66509,-38.13080360867914
,,1739209702.6650963,-38.13080360867914
,,1739209702.6651027,-38.13080360867914
,,1739209702.6651092,-45.120503652039325
,,1739209702.6651156,-15.57325574224866
,,1739209702.665122,-26.991370085610757
,,1739209702.6651285,-35.57807855764607
,,1739209702.665135,-45.120503652039325
,,1739209702.665141,-38.13080360867914
,,1739209702.6651475,-28.992665084841946
,,1739209702.665154,-38.13080360867914
,,1739209702.6651604,-38.13080360867914
,,1739209702.6651669,-31.141103565318915
,,1739209702.6651733,-20.511525224473814
,,1739209702.6651795,-25.826314394896357
,,1739209702.6651862,-31.141103565318915
,,1739209702.6651926,-45.120503652039325
,,1739209702.6651988,-45.120503652039325
,,1739209702.6652052,-38.13080360867914
,,1739209702.6652117,-38.13080360867914
,,1739209702.665218,-38.13080360867914
,,1739209702.6652246,-35.57807855764607
,,1739209702.665231,-45.120503652039325
,,1739209702.6652374,-11.273386222656466
,,1739209702.6652436,-23.506823629689546
,,1739209702.66525,-38.13080360867914
,,1739209702.6652565,-33.981070128970906
,,1739209702.665263,-45.120503652039325
,,1739209702.6652694,-38.13080360867914
,,1739209702.6652758,-30.49652367304973
,,1739209702.6652822,-32.816014438256545
,,1739209702.6652887,-33.981070128970906
,,1739209702.665295,-45.120503652039325
,,1739209702.665301,-38.13080360867914
,,1739209702.6653078,-33.981070128970906
,,1739209702.6653142,-45.120503652039325
,,1739209702.6653206,-45.120503652039325
,,1739209702.665327,-20.822980852015213
,,1739209702.6653335,-20.88804491267121
,,1739209702.6653397,-45.120503652039325
,,1739209702.665346,-31.141103565318915
,,1739209702.6653526,-28.218542851754165
,,1739209702.665359,-20.51152522447381
,,1739209702.6653657,-35.57807855764607
,,1739209702.665372,-32.816014438256545
,,1739209702.6653783,-38.13080360867914
,,1739209702.6653848,-33.98107012897096
,,1739209702.665391,-8.764660988926991
,,1739209702.6653974,-20.10991102986178
,,1739209702.6654038,-31.14110356531892
,,1739209702.6654105,-33.981070128970906
,,1739209702.6654167,-45.120503652039325
,,1739209702.6654232,-38.13080360867914
,,1739209702.6654296,-27.267205301931607
,,1739209702.6654358,-31.141103565318915
,,1739209702.6654422,-32.816014438256545
,,1739209702.665449,-27.267205301931607
,,1739209702.665455,-30.49652367304976
,,1739209702.6654615,-32.816014438256545
,,1739209702.665468,-45.120503652039325
,,1739209702.6654744,-45.120503652039325
,,1739209702.6654809,-33.981070128970906
,,1739209702.665487,-33.981070128970906
,,1739209702.6654935,-38.13080360867914
,,1739209702.6655,-35.57807855764607
,,1739209702.6655064,-30.49652367304973
,,1739209702.6655128,-32.81601443825658
,,1739209702.6655192,-32.81601443825658
,,1739209702.6655257,-31.141103565318893
,,1739209702.665532,-33.981070128970906
,,1739209702.6655383,-45.120503652039325
,,1739209702.6655447,-30.49652367304973
,,1739209702.6655512,-38.13080360867914
,,1739209702.6655576,-30.49652367304973
,,1739209702.665564,-38.13080360867914
,,1739209702.6655705,-30.49652367304973
,,1739209702.665577,-15.690507718378887
,,1739209702.6655831,-35.57807855764607
,,1739209702.6655896,-45.120503652039325
,,1739209702.665596,-28.992665084841946
,,1739209702.6656024,-23.506823629689546
,,1739209702.665609,-24.589719217205094
,,1739209702.665615,-26.487275050834715
,,1739209702.6656218,-45.120503652039325
,,1739209702.665628,-45.120503652039325
,,1739209702.6656344,-33.981070128970906
,,1739209702.6656408,-38.13080360867914
,,1739209702.6656473,-38.13080360867914
,,1739209702.6656537,-45.120503652039325
,,1739209702.66566,-45.120503652039325
,,1739209702.6656666,-38.13080360867914
,,1739209702.665673,-35.57807855764607
,,1739209702.6656792,-38.13080360867914
,,1739209702.6656857,-35.57807855764607
,,1739209702.665692,-45.120503652039325
,,1739209702.6656983,-11.773955983206877
,,1739209702.665705,-20.88804491267121
,,1739209702.6657114,-31.141103565318915
,,1739209702.6657178,-31.141103565318915
,,1739209702.665724,-45.120503652039325
,,1739209702.6657305,-29.438486411369333
,,1739209702.665737,-35.57807855764607
,,1739209702.6657434,-32.816014438256545
,,1739209702.6657498,-35.57807855764607
,,1739209702.6657562,-45.120503652039325
,,1739209702.665763,-35.57807855764607
,,1739209702.665769,-26.991370085610736
,,1739209702.6657753,-45.120503652039325
,,1739209702.6657815,-45.120503652039325
,,1739209702.6657882,-31.141103565318915
,,1739209702.6657946,-35.57807855764607
,,1739209702.665801,-38.13080360867914
,,1739209702.6658075,-45.120503652039325
,,1739209702.665814,-45.120503652039325
,,1739209702.66582,-45.120503652039325
,,1739209702.6658266,-38.13080360867914
,,1739209702.665833,-45.120503652039325
,,1739209702.6658394,-45.120503652039325
,,1739209702.665846,-29.43848641136937
,,1739209702.6658523,-45.120503652039325
,,1739209702.6658587,-38.13080360867914
,,1739209702.6658652,-45.120503652039325
,,1739209702.6658714,-38.13080360867914
,,1739209702.6658778,-38.13080360867914
,,1739209702.6658845,-35.57807855764607
,,1739209702.6658907,-38.13080360867914
,,1739209702.6658971,-30.49652367304973
,,1739209702.6659036,-38.13080360867914
,,1739209702.66591,-25.82631439489636
,,1739209702.6659164,-20.001670042250552
,,1739209702.6659226,-33.98107012897096
,,1739209702.665929,-45.120503652039325
,,1739209702.6659355,-32.816014438256545
,,1739209702.665942,-38.13080360867914
,,1739209702.6659484,-25.826314394896357
,,1739209702.6659548,-30.49652367304973
,,1739209702.6659613,-38.13080360867914
,,1739209702.6659677,-38.13080360867914
,,1739209702.665974,-31.141103565318943
,,1739209702.6659803,-45.120503652039325
,,1739209702.6659868,-45.120503652039325
,,1739209702.6659932,-45.120503652039325
,,1739209702.6659997,-38.13080360867914
,,1739209702.666006,-45.120503652039325
,,1739209702.6660123,-38.13080360867914
,,1739209702.6660187,-45.120503652039325
,,1739209702.6660252,-31.141103565318915
,,1739209702.6660316,-33.981070128970906
,,1739209702.666038,-45.120503652039325
,,1739209702.6660445,-35.57807855764607
,,1739209702.666051,-45.120503652039325
,,1739209702.666057,-45.120503652039325
,,1739209702.6660635,-35.57807855764607
,,1739209702.66607,-38.13080360867914
,,1739209702.6660764,-45.120503652039325
,,1739209702.6660829,-38.13080360867914
,,1739209702.6660893,-38.13080360867914
,,1739209702.6660955,-24.15140352195872
,,1739209702.6661022,-17.85323156177357
,,1739209702.6661086,-38.13080360867914
,,1739209702.6661148,-33.981070128970906
,,1739209702.6661212,-33.981070128970906
,,1739209702.6661277,-31.141103565318943
,,1739209702.666134,-32.81601443825658
,,1739209702.6661406,-38.13080360867914
,,1739209702.666147,-38.13080360867914
,,1739209702.6661534,-38.13080360867914
,,1739209702.6661596,-25.07728991421287
,,1739209702.666166,-38.13080360867914
,,1739209702.6661725,-33.981070128970906
,,1739209702.666179,-33.981070128970906
,,1739209702.6661854,-28.21854285175415
,,1739209702.6661918,-21.67658091518819
,,1739209702.6661985,-45.120503652039325
,,1739209702.6662047,-38.13080360867914
,,1739209702.666211,-33.981070128970906
,,1739209702.666217,-38.13080360867914
,,1739209702.6662238,-38.13080360867914
,,1739209702.6662302,-45.120503652039325
