CAN Message; 0x1b8:01004dbdcf9cd874
1739209821.0535176;-38.13080360867914
1739209821.053522;-38.13080360867914
1739209821.0535269;-45.120503652039325
1739209821.0535314;-31.141103565318915
1739209821.053536;-38.13080360867914
1739209821.0535407;-45.120503652039325
1739209821.0535452;-38.13080360867914
1739209821.0535498;-33.981070128970906
1739209821.0535545;-38.13080360867914
1739209821.053559;-38.13080360867914
1739209821.0535638;-45.120503652039325
1739209821.0535684;-45.120503652039325
1739209821.053573;-45.120503652039325
1739209821.0535777;-38.13080360867914
1739209821.0535822;-35.57807855764607
1739209821.0535867;-38.13080360867914
1739209821.0535915;-45.120503652039325
1739209821.053596;-45.120503652039325
1739209821.0536008;-38.13080360867914
1739209821.0536053;-38.13080360867914
1739209821.0536098;-45.120503652039325
1739209821.0536146;-38.13080360867914
1739209821.0536191;-45.120503652039325
1739209821.0536237;-45.120503652039325
1739209821.0536284;-45.120503652039325
1739209821.053633;-38.13080360867914
1739209821.0536377;-45.120503652039325
1739209821.0536423;-45.120503652039325
1739209821.0536468;-38.13080360867914
1739209821.0536516;-38.13080360867914
1739209821.053656;-38.13080360867914
1739209821.0536606;-45.120503652039325
1739209821.0536654;-45.120503652039325
1739209821.05367;-38.13080360867914
1739209821.0536747;-35.57807855764607
1739209821.0536792;-38.13080360867914
1739209821.0536838;-35.57807855764607
1739209821.0536885;-45.120503652039325
1739209821.053693;-45.120503652039325
1739209821.0536976;-35.57807855764607
1739209821.0537024;-35.57807855764607
1739209821.053707;-45.120503652039325
1739209821.0537114;-38.13080360867914
1739209821.0537162;-45.120503652039325
1739209821.0537207;-45.120503652039325
1739209821.0537255;-35.57807855764607
1739209821.05373;-35.57807855764607
1739209821.0537345;-45.120503652039325
1739209821.0537393;-45.120503652039325
1739209821.0537438;-45.120503652039325
1739209821.0537484;-45.120503652039325
1739209821.0537531;-45.120503652039325
1739209821.0537577;-45.120503652039325
1739209821.0537624;-45.120503652039325
1739209821.053767;-45.120503652039325
1739209821.0537715;-38.13080360867914
1739209821.0537763;-35.57807855764607
1739209821.0537808;-45.120503652039325
1739209821.0537853;-45.120503652039325
1739209821.05379;-35.57807855764607
1739209821.0537946;-26.991370085610722
1739209821.0537994;-38.13080360867914
1739209821.053804;-38.13080360867914
1739209821.0538085;-45.120503652039325
1739209821.0538132;-33.981070128970906
1739209821.0538177;-45.120503652039325
1739209821.0538223;-45.120503652039325
1739209821.053827;-45.120503652039325
1739209821.0538316;-33.981070128970956
1739209821.0538363;-45.120503652039325
1739209821.0538409;-45.120503652039325
1739209821.0538454;-38.13080360867914
1739209821.0538502;-45.120503652039325
1739209821.0538547;-45.120503652039325
1739209821.0538592;-45.120503652039325
1739209821.053864;-45.120503652039325
1739209821.0538685;-33.981070128970906
1739209821.0538733;-33.981070128970906
1739209821.0538778;-38.13080360867914
1739209821.0538824;-38.13080360867914
1739209821.0538871;-45.120503652039325
1739209821.0538917;-38.13080360867914
1739209821.0538962;-35.57807855764607
1739209821.053901;-45.120503652039325
1739209821.0539055;-28.992665084841942
1739209821.0539103;-35.57807855764607
1739209821.0539148;-35.57807855764607
1739209821.0539193;-45.120503652039325
1739209821.053924;-32.816014438256545
1739209821.0539286;-38.13080360867914
1739209821.0539331;-38.13080360867914
1739209821.053938;-38.13080360867914
1739209821.0539424;-35.57807855764607
1739209821.0539472;-38.13080360867914
1739209821.0539517;-45.120503652039325
1739209821.0539563;-38.13080360867914
1739209821.053961;-38.13080360867914
1739209821.0539656;-38.13080360867914
1739209821.05397;-45.120503652039325
1739209821.0539749;-45.120503652039325
1739209821.0539794;-45.120503652039325
1739209821.0539842;-45.120503652039325
1739209821.0539887;-38.13080360867914
1739209821.0539932;-45.120503652039325
1739209821.053998;-45.120503652039325
1739209821.0540025;-45.120503652039325
1739209821.054007;-35.57807855764607
1739209821.0540118;-45.120503652039325
1739209821.0540164;-38.13080360867914
1739209821.0540211;-35.57807855764607
1739209821.0540257;-38.13080360867914
1739209821.0540302;-45.120503652039325
1739209821.054035;-45.120503652039325
1739209821.0540395;-33.981070128970906
1739209821.054044;-38.13080360867914
1739209821.0540488;-38.13080360867914
1739209821.0540533;-38.13080360867914
1739209821.054058;-45.120503652039325
1739209821.0540626;-38.13080360867914
1739209821.0540671;-45.120503652039325
1739209821.054072;-45.120503652039325
1739209821.0540764;-45.120503652039325
1739209821.054081;-38.13080360867914
1739209821.0540857;-45.120503652039325
1739209821.0540903;-45.120503652039325
1739209821.054095;-38.13080360867914
1739209821.0540996;-45.120503652039325
1739209821.054104;-38.13080360867914
1739209821.0541089;-35.57807855764607
1739209821.0541134;-45.120503652039325
1739209821.054118;-38.13080360867914
1739209821.0541227;-38.13080360867914
1739209821.0541272;-32.816014438256545
1739209821.054132;-31.141103565318915
1739209821.0541365;-45.120503652039325
1739209821.054141;-38.13080360867914
1739209821.0541458;-35.57807855764607
1739209821.0541503;-35.57807855764607
1739209821.0541549;-45.120503652039325
1739209821.0541596;-38.13080360867914
1739209821.0541642;-38.13080360867914
1739209821.054169;-35.57807855764607
1739209821.0541735;-45.120503652039325
1739209821.054178;-38.13080360867914
1739209821.0541828;-45.120503652039325
1739209821.0541873;-45.120503652039325
1739209821.0541918;-45.120503652039325
1739209821.0541966;-45.120503652039325
1739209821.0542011;-45.120503652039325
1739209821.054206;-38.13080360867914
1739209821.0542104;-35.57807855764607
1739209821.054215;-38.13080360867914
1739209821.0542197;-38.13080360867914
1739209821.0542243;-33.981070128970906
1739209821.0542288;-35.57807855764607
1739209821.0542336;-45.120503652039325
1739209821.054238;-45.120503652039325
1739209821.0542428;-38.13080360867914
1739209821.0542474;-35.57807855764607
1739209821.054252;-45.120503652039325
1739209821.0542567;-45.120503652039325
1739209821.0542612;-45.120503652039325
1739209821.0542657;-45.120503652039325
1739209821.0542705;-45.120503652039325
1739209821.054275;-45.120503652039325
1739209821.0542798;-45.120503652039325
1739209821.0542843;-38.13080360867914
1739209821.0542889;-35.57807855764607
1739209821.0542936;-38.13080360867914
1739209821.0542982;-45.120503652039325
1739209821.0543027;-38.13080360867914
1739209821.0543075;-38.13080360867914
1739209821.054312;-45.120503652039325
1739209821.0543165;-27.267205301931607
1739209821.0543213;-32.816014438256545
1739209821.0543258;-45.120503652039325
1739209821.0543306;-38.13080360867914
1739209821.054335;-38.13080360867914
1739209821.0543396;-45.120503652039325
1739209821.0543444;-38.13080360867914
1739209821.054349;-35.57807855764607
1739209821.0543535;-45.120503652039325
1739209821.0543582;-45.120503652039325
1739209821.0543628;-38.13080360867914
1739209821.0543675;-38.13080360867914
1739209821.054372;-45.120503652039325
1739209821.0543766;-38.13080360867914
1739209821.0543814;-45.120503652039325
1739209821.054386;-45.120503652039325
1739209821.0543904;-45.120503652039325
1739209821.0543952;-45.120503652039325
1739209821.0543997;-33.981070128970906
1739209821.0544045;-45.120503652039325
1739209821.054409;-45.120503652039325
1739209821.0544136;-45.120503652039325
1739209821.0544183;-45.120503652039325
1739209821.0544229;-38.13080360867914
1739209821.0544274;-32.816014438256545
1739209821.0544322;-30.49652367304973
1739209821.0544367;-45.120503652039325
1739209821.0544415;-33.981070128970906
1739209821.054446;-32.816014438256545
1739209821.0544505;-45.120503652039325
1739209821.0544553;-35.57807855764607
1739209821.0544598;-31.141103565318893
1739209821.0544643;-38.13080360867914
1739209821.054469;-45.120503652039325
1739209821.0544736;-38.13080360867914
1739209821.0544784;-45.120503652039325
1739209821.054483;-38.13080360867914
1739209821.0544875;-38.13080360867914
1739209821.0544922;-38.13080360867914
1739209821.0544968;-45.120503652039325
1739209821.0545013;-32.816014438256545
1739209821.054506;-32.816014438256545
1739209821.0545106;-45.120503652039325
1739209821.0545154;-38.13080360867914
1739209821.05452;-45.120503652039325
1739209821.0545244;-45.120503652039325
1739209821.0545292;-45.120503652039325
1739209821.0545337;-45.120503652039325
1739209821.0545382;-38.13080360867914
1739209821.054543;-32.816014438256545
1739209821.0545475;-45.120503652039325
1739209821.0545523;-45.120503652039325
1739209821.0545568;-32.816014438256545
1739209821.0545614;-35.57807855764607
1739209821.0545661;-45.120503652039325
1739209821.0545707;-45.120503652039325
1739209821.0545752;-45.120503652039325
1739209821.05458;-38.13080360867914
1739209821.0545845;-38.13080360867914
1739209821.0545893;-45.120503652039325
1739209821.0545938;-45.120503652039325
1739209821.0545983;-33.981070128970906
1739209821.054603;-38.13080360867914
1739209821.0546076;-45.120503652039325
1739209821.0546122;-32.816014438256545
1739209821.054617;-32.816014438256545
1739209821.0546215;-45.120503652039325
1739209821.0546262;-45.120503652039325
1739209821.0546308;-35.57807855764607
1739209821.0546353;-38.13080360867914
1739209821.05464;-45.120503652039325
1739209821.0546446;-45.120503652039325
1739209821.054649;-38.13080360867914
1739209821.054654;-38.13080360867914
1739209821.0546584;-38.13080360867914
1739209821.0546632;-33.981070128970906
1739209821.0546677;-32.816014438256545
1739209821.0546722;-35.57807855764607
1739209821.054677;-45.120503652039325
1739209821.0546815;-38.13080360867914
1739209821.054686;-45.120503652039325
1739209821.0546908;-33.981070128970906
1739209821.0546954;-38.13080360867914
1739209821.0547001;-38.13080360867914
1739209821.0547047;-38.13080360867914
1739209821.0547092;-45.120503652039325
1739209821.054714;-38.13080360867914
1739209821.0547185;-45.120503652039325
1739209821.054723;-45.120503652039325
1739209821.0547278;-45.120503652039325
1739209821.0547323;-33.981070128970906
1739209821.054737;-45.120503652039325
1739209821.0547416;-45.120503652039325
1739209821.0547462;-35.57807855764607
1739209821.054751;-38.13080360867914
1739209821.0547554;-38.13080360867914
1739209821.05476;-45.120503652039325
1739209821.0547647;-38.13080360867914
1739209821.0547693;-38.13080360867914
1739209821.054774;-45.120503652039325
1739209821.0547786;-45.120503652039325
1739209821.054783;-33.981070128970906
1739209821.0547879;-45.120503652039325
1739209821.0547924;-45.120503652039325
1739209821.054797;-38.13080360867914
1739209821.0548017;-27.267205301931607
1739209821.0548062;-33.981070128970906
1739209821.054811;-38.13080360867914
1739209821.0548155;-38.13080360867914
1739209821.05482;-35.57807855764607
1739209821.0548248;-38.13080360867914
1739209821.0548294;-38.13080360867914
1739209821.054834;-35.57807855764607
1739209821.0548387;-33.981070128970906
1739209821.0548432;-33.981070128970906
1739209821.054848;-45.120503652039325
1739209821.0548525;-38.13080360867914
1739209821.054857;-38.13080360867914
1739209821.0548618;-45.120503652039325
1739209821.0548663;-38.13080360867914
1739209821.0548708;-38.13080360867914
1739209821.0548756;-31.141103565318915
1739209821.0548801;-33.981070128970906
1739209821.054885;-38.13080360867914
1739209821.0548894;-45.120503652039325
1739209821.054894;-38.13080360867914
1739209821.0548987;-38.13080360867914
1739209821.0549033;-45.120503652039325
1739209821.0549078;-45.120503652039325
1739209821.0549126;-45.120503652039325
1739209821.054917;-38.13080360867914
1739209821.0549216;-38.13080360867914
1739209821.0549264;-45.120503652039325
1739209821.054931;-45.120503652039325
1739209821.0549357;-45.120503652039325
1739209821.0549402;-38.13080360867914
1739209821.0549448;-45.120503652039325
1739209821.0549495;-38.13080360867914
1739209821.054954;-33.981070128970906
1739209821.0549586;-45.120503652039325
1739209821.0549634;-45.120503652039325
1739209821.0549679;-38.13080360867914
1739209821.0549726;-38.13080360867914
1739209821.0549772;-33.981070128970906
1739209821.0549817;-33.981070128970906
1739209821.0549865;-38.13080360867914
1739209821.054991;-32.816014438256545
1739209821.0549955;-45.120503652039325
1739209821.0550003;-38.13080360867914
1739209821.0550048;-38.13080360867914
1739209821.0550096;-38.13080360867914
1739209821.0550141;-38.13080360867914
1739209821.0550187;-45.120503652039325
1739209821.0550234;-38.13080360867914
1739209821.055028;-38.13080360867914
1739209821.0550325;-38.13080360867914
1739209821.0550373;-38.13080360867914
1739209821.0550418;-38.13080360867914
1739209821.0550466;-45.120503652039325
1739209821.055051;-38.13080360867914
1739209821.0550556;-38.13080360867914
1739209821.0550604;-38.13080360867914
1739209821.055065;-38.13080360867914
1739209821.0550694;-45.120503652039325
1739209821.0550742;-38.13080360867914
1739209821.0550787;-35.57807855764607
1739209821.0550835;-45.120503652039325
1739209821.055088;-45.120503652039325
1739209821.0550926;-45.120503652039325
1739209821.0550973;-45.120503652039325
1739209821.0551019;-38.13080360867914
1739209821.0551064;-45.120503652039325
1739209821.0551112;-45.120503652039325
1739209821.0551157;-45.120503652039325
1739209821.0551205;-38.13080360867914
1739209821.055125;-38.13080360867914
1739209821.0551295;-45.120503652039325
1739209821.0551343;-38.13080360867914
1739209821.0551388;-45.120503652039325
1739209821.0551434;-45.120503652039325
1739209821.0551481;-45.120503652039325
1739209821.0551527;-38.13080360867914
1739209821.0551574;-38.13080360867914
1739209821.055162;-35.57807855764607
1739209821.0551665;-38.13080360867914
1739209821.0551713;-38.13080360867914
1739209821.0551758;-45.120503652039325
1739209821.0551803;-45.120503652039325
1739209821.055185;-45.120503652039325
1739209821.0551896;-45.120503652039325
1739209821.0551944;-33.981070128970906
1739209821.055199;-45.120503652039325
1739209821.0552034;-38.13080360867914
1739209821.0552082;-45.120503652039325
1739209821.0552127;-35.57807855764607
1739209821.0552173;-31.141103565318893
1739209821.055222;-38.13080360867914
1739209821.0552266;-35.57807855764607
1739209821.0552313;-45.120503652039325
1739209821.0552359;-32.816014438256545
1739209821.0552404;-45.120503652039325
1739209821.0552452;-45.120503652039325
1739209821.0552497;-45.120503652039325
1739209821.0552542;-45.120503652039325
1739209821.055259;-45.120503652039325
1739209821.0552635;-33.981070128970906
1739209821.0552683;-38.13080360867914
1739209821.0552728;-45.120503652039325
1739209821.0552773;-38.13080360867914
1739209821.055282;-45.120503652039325
1739209821.0552866;-38.13080360867914
1739209821.0552912;-45.120503652039325
1739209821.055296;-35.57807855764607
1739209821.0553005;-35.57807855764607
1739209821.0553052;-35.57807855764607
1739209821.0553098;-38.13080360867914
1739209821.0553143;-35.57807855764607
1739209821.055319;-35.57807855764607
1739209821.0553236;-45.120503652039325
1739209821.0553281;-35.57807855764607
1739209821.055333;-38.13080360867914
1739209821.0553374;-38.13080360867914
1739209821.0553422;-45.120503652039325
1739209821.0553467;-45.120503652039325
1739209821.0553513;-38.13080360867914
1739209821.055356;-32.816014438256545
1739209821.0553606;-45.120503652039325
1739209821.055365;-45.120503652039325
1739209821.0553699;-35.57807855764607
1739209821.0553744;-32.816014438256545
1739209821.0553792;-45.120503652039325
1739209821.0553837;-45.120503652039325
1739209821.0553882;-38.13080360867914
1739209821.055393;-45.120503652039325
1739209821.0553975;-33.981070128970906
1739209821.055402;-29.438486411369333
1739209821.0554068;-45.120503652039325
1739209821.0554113;-38.13080360867914
1739209821.055416;-35.57807855764607
1739209821.0554206;-38.13080360867914
1739209821.0554252;-45.120503652039325
1739209821.05543;-38.13080360867914
1739209821.0554345;-45.120503652039325
1739209821.055439;-45.120503652039325
1739209821.0554438;-38.13080360867914
1739209821.0554483;-45.120503652039325
1739209821.055453;-45.120503652039325
1739209821.0554576;-45.120503652039325
1739209821.0554621;-45.120503652039325
1739209821.055467;-38.13080360867914
1739209821.0554714;-45.120503652039325
1739209821.055476;-45.120503652039325
1739209821.0554807;-38.13080360867914
1739209821.0554852;-38.13080360867914
1739209821.0554898;-45.120503652039325
1739209821.0554945;-45.120503652039325
1739209821.055499;-38.13080360867914
1739209821.0555038;-45.120503652039325
1739209821.0555084;-31.141103565318915
1739209821.055513;-26.991370085610722
1739209821.0555177;-45.120503652039325
1739209821.0555222;-45.120503652039325
1739209821.0555267;-38.13080360867914
1739209821.0555315;-35.57807855764607
1739209821.055536;-38.13080360867914
1739209821.0555408;-45.120503652039325
1739209821.0555453;-45.120503652039325
1739209821.0555499;-38.13080360867914
1739209821.0555546;-45.120503652039325
1739209821.0555592;-45.120503652039325
1739209821.0555637;-38.13080360867914
1739209821.0555685;-45.120503652039325
1739209821.055573;-45.120503652039325
1739209821.0555778;-38.13080360867914
1739209821.0555823;-38.13080360867914
1739209821.0555868;-45.120503652039325
1739209821.0555916;-45.120503652039325
1739209821.055596;-45.120503652039325
1739209821.0556006;-45.120503652039325
1739209821.0556054;-45.120503652039325
1739209821.05561;-38.13080360867914
1739209821.0556147;-45.120503652039325
1739209821.0556192;-38.13080360867914
1739209821.0556238;-33.981070128970906
1739209821.0556285;-35.57807855764607
1739209821.055633;-45.120503652039325
1739209821.0556376;-45.120503652039325
1739209821.0556424;-32.816014438256545
1739209821.055647;-38.13080360867914
1739209821.0556517;-45.120503652039325
1739209821.0556562;-45.120503652039325
1739209821.0556607;-45.120503652039325
1739209821.0556655;-45.120503652039325
1739209821.05567;-38.13080360867914
1739209821.0556746;-45.120503652039325
1739209821.0556793;-45.120503652039325
1739209821.0556839;-45.120503652039325
1739209821.0556886;-38.13080360867914
1739209821.0556931;-45.120503652039325
1739209821.0556977;-45.120503652039325
1739209821.0557024;-31.141103565318915
1739209821.055707;-38.13080360867914
1739209821.0557115;-38.13080360867914
1739209821.0557163;-45.120503652039325
1739209821.0557208;-38.13080360867914
1739209821.0557256;-35.57807855764607
1739209821.05573;-38.13080360867914
1739209821.0557346;-38.13080360867914
1739209821.0557394;-31.141103565318915
1739209821.055744;-38.13080360867914
1739209821.0557485;-45.120503652039325
1739209821.0557532;-38.13080360867914
1739209821.0557578;-38.13080360867914
1739209821.0557625;-45.120503652039325
1739209821.055767;-45.120503652039325
1739209821.0557716;-45.120503652039325
1739209821.0557764;-45.120503652039325
1739209821.055781;-45.120503652039325
1739209821.0557854;-45.120503652039325
1739209821.0557902;-45.120503652039325
1739209821.0557947;-45.120503652039325
1739209821.0557995;-45.120503652039325
1739209821.055804;-35.57807855764607
1739209821.0558085;-38.13080360867914
1739209821.0558133;-31.141103565318915
1739209821.0558178;-38.13080360867914
1739209821.0558224;-45.120503652039325
1739209821.0558271;-32.816014438256545
1739209821.0558317;-38.13080360867914
1739209821.0558364;-38.13080360867914
1739209821.055841;-38.13080360867914
1739209821.0558455;-38.13080360867914
1739209821.0558503;-38.13080360867914
1739209821.0558548;-38.13080360867914
1739209821.0558593;-45.120503652039325
1739209821.055864;-38.13080360867914
1739209821.0558686;-45.120503652039325
1739209821.0558734;-45.120503652039325
1739209821.055878;-38.13080360867914
1739209821.0558825;-45.120503652039325
1739209821.0558872;-45.120503652039325
1739209821.0558918;-38.13080360867914
1739209821.0558963;-38.13080360867914
1739209821.055901;-45.120503652039325
1739209821.0559056;-38.13080360867914
1739209821.0559103;-38.13080360867914
1739209821.0559149;-38.13080360867914
1739209821.0559194;-38.13080360867914
1739209821.0559242;-27.267205301931607
1739209821.0559287;-35.57807855764607
1739209821.0559332;-45.120503652039325
1739209821.055938;-45.120503652039325
1739209821.0559425;-33.981070128970906
1739209821.0559473;-38.13080360867914
1739209821.0559518;-45.120503652039325
1739209821.0559564;-38.13080360867914
1739209821.0559611;-35.57807855764607
1739209821.0559657;-45.120503652039325
1739209821.0559702;-38.13080360867914
1739209821.055975;-45.120503652039325
1739209821.0559795;-45.120503652039325
1739209821.0559843;-38.13080360867914
1739209821.0559888;-38.13080360867914
1739209821.0559933;-45.120503652039325
1739209821.055998;-31.141103565318915
1739209821.0560026;-32.816014438256545
1739209821.0560071;-45.120503652039325
1739209821.056012;-38.13080360867914
1739209821.0560164;-38.13080360867914
1739209821.0560212;-38.13080360867914
1739209821.0560257;-45.120503652039325
1739209821.0560303;-45.120503652039325
1739209821.056035;-31.141103565318915
1739209821.0560396;-38.13080360867914
1739209821.056044;-45.120503652039325
1739209821.0560489;-45.120503652039325
1739209821.0560534;-38.13080360867914
1739209821.0560582;-38.13080360867914
1739209821.0560627;-45.120503652039325
1739209821.0560672;-45.120503652039325
1739209821.056072;-33.981070128970956
1739209821.0560765;-45.120503652039325
1739209821.056081;-35.57807855764607
1739209821.0560858;-38.13080360867914
1739209821.0560904;-38.13080360867914
1739209821.056095;-38.13080360867914
1739209821.0560997;-38.13080360867914
1739209821.0561042;-45.120503652039325
1739209821.056109;-33.981070128970906
1739209821.0561135;-38.13080360867914
1739209821.056118;-38.13080360867914
1739209821.0561228;-35.57807855764607
1739209821.0561273;-45.120503652039325
1739209821.0561318;-45.120503652039325
1739209821.0561366;-38.13080360867914
1739209821.0561411;-38.13080360867914
