CAN Message; 0x150:060001c6432fedcd
1739209663.4014626;-45.120503652039325
1739209663.4014692;-38.13080360867914
1739209663.4014757;-38.13080360867914
1739209663.4014823;-38.13080360867914
1739209663.4014888;-45.120503652039325
1739209663.4014955;-45.120503652039325
1739209663.4015021;-45.120503652039325
1739209663.4015086;-38.13080360867914
1739209663.4015152;-45.120503652039325
1739209663.401522;-45.120503652039325
1739209663.4015284;-45.120503652039325
1739209663.401535;-45.120503652039325
1739209663.4015417;-38.13080360867914
1739209663.4015481;-45.120503652039325
1739209663.4015548;-33.981070128970906
1739209663.4015613;-35.57807855764607
1739209663.401568;-45.120503652039325
1739209663.4015746;-45.120503652039325
1739209663.401581;-28.58837851428586
1739209663.4015877;-32.816014438256545
1739209663.4015944;-45.120503652039325
1739209663.4016008;-45.120503652039325
1739209663.4016075;-38.13080360867914
1739209663.401614;-35.57807855764607
1739209663.4016206;-45.120503652039325
1739209663.4016273;-38.13080360867914
1739209663.4016337;-38.13080360867914
1739209663.4016404;-45.120503652039325
1739209663.401647;-38.13080360867914
1739209663.4016535;-45.120503652039325
1739209663.4016602;-45.120503652039325
1739209663.4016669;-45.120503652039325
1739209663.4016733;-45.120503652039325
1739209663.40168;-45.120503652039325
1739209663.4016864;-28.21854285175415
1739209663.401693;-30.49652367304973
1739209663.4016998;-45.120503652039325
1739209663.4017062;-45.120503652039325
1739209663.401713;-35.57807855764607
1739209663.4017196;-35.57807855764607
1739209663.401726;-45.120503652039325
1739209663.4017327;-38.13080360867914
1739209663.4017394;-45.120503652039325
1739209663.4017458;-45.120503652039325
1739209663.4017525;-45.120503652039325
1739209663.401759;-45.120503652039325
1739209663.4017656;-45.120503652039325
1739209663.4017723;-45.120503652039325
1739209663.4017787;-32.816014438256545
1739209663.4017854;-38.13080360867914
1739209663.401792;-38.13080360867914
1739209663.4017985;-35.57807855764607
1739209663.4018052;-38.13080360867914
1739209663.4018118;-45.120503652039325
1739209663.4018183;-45.120503652039325
1739209663.401825;-38.13080360867914
1739209663.4018314;-45.120503652039325
1739209663.401838;-45.120503652039325
1739209663.4018447;-45.120503652039325
1739209663.4018512;-45.120503652039325
1739209663.4018579;-38.13080360867914
1739209663.4018645;-33.981070128970906
1739209663.401871;-45.120503652039325
1739209663.4018776;-45.120503652039325
1739209663.401884;-32.816014438256545
1739209663.4018908;-38.13080360867914
1739209663.4018974;-38.13080360867914
1739209663.4019039;-38.13080360867914
1739209663.4019105;-35.57807855764607
1739209663.4019172;-35.57807855764607
1739209663.4019237;-45.120503652039325
1739209663.4019303;-38.13080360867914
1739209663.401937;-38.13080360867914
1739209663.4019434;-45.120503652039325
1739209663.4019501;-38.13080360867914
1739209663.4019566;-38.13080360867914
1739209663.4019632;-38.13080360867914
1739209663.40197;-33.981070128970906
1739209663.4019763;-45.120503652039325
1739209663.401983;-38.13080360867914
1739209663.4019897;-33.981070128970906
1739209663.4019961;-33.981070128970906
1739209663.4020028;-45.120503652039325
1739209663.4020095;-38.13080360867914
1739209663.402016;-45.120503652039325
1739209663.4020226;-38.13080360867914
1739209663.402029;-45.120503652039325
1739209663.4020357;-45.120503652039325
1739209663.4020424;-38.13080360867914
1739209663.4020488;-38.13080360867914
1739209663.4020555;-38.13080360867914
1739209663.4020622;-28.58837851428586
1739209663.4020686;-38.13080360867914
1739209663.4020753;-45.120503652039325
1739209663.4020817;-38.13080360867914
1739209663.4020884;-35.57807855764607
1739209663.402095;-45.120503652039325
1739209663.4021015;-38.13080360867914
1739209663.4021082;-45.120503652039325
1739209663.4021149;-31.141103565318943
1739209663.4021213;-35.57807855764607
1739209663.402128;-45.120503652039325
1739209663.4021347;-45.120503652039325
1739209663.402141;-45.120503652039325
1739209663.4021478;-45.120503652039325
1739209663.4021542;-45.120503652039325
1739209663.402161;-35.57807855764607
1739209663.4021676;-28.992665084841942
1739209663.402174;-38.13080360867914
1739209663.4021807;-38.13080360867914
1739209663.4021873;-35.57807855764607
1739209663.4021938;-38.13080360867914
1739209663.4022005;-38.13080360867914
1739209663.4022071;-45.120503652039325
1739209663.4022136;-45.120503652039325
1739209663.4022202;-45.120503652039325
1739209663.4022267;-45.120503652039325
1739209663.4022334;-45.120503652039325
1739209663.40224;-38.13080360867914
1739209663.4022465;-38.13080360867914
1739209663.4022532;-45.120503652039325
1739209663.4022598;-38.13080360867914
1739209663.4022663;-35.57807855764607
1739209663.402273;-35.57807855764607
1739209663.4022796;-45.120503652039325
1739209663.402286;-45.120503652039325
1739209663.4022927;-38.13080360867914
1739209663.4022992;-38.13080360867914
1739209663.4023058;-45.120503652039325
1739209663.4023125;-38.13080360867914
1739209663.402319;-38.13080360867914
1739209663.4023256;-38.13080360867914
1739209663.4023323;-38.13080360867914
1739209663.4023387;-38.13080360867914
1739209663.4023454;-35.57807855764607
1739209663.4023519;-31.141103565318915
1739209663.4023585;-35.57807855764607
1739209663.4023652;-45.120503652039325
1739209663.4023716;-45.120503652039325
1739209663.4023783;-38.13080360867914
1739209663.402385;-45.120503652039325
1739209663.4023914;-38.13080360867914
1739209663.402398;-35.57807855764607
1739209663.4024048;-38.13080360867914
1739209663.4024112;-45.120503652039325
1739209663.402418;-38.13080360867914
1739209663.4024243;-38.13080360867914
1739209663.402431;-33.981070128970906
1739209663.4024377;-38.13080360867914
1739209663.4024441;-45.120503652039325
1739209663.4024508;-38.13080360867914
1739209663.4024575;-38.13080360867914
1739209663.402464;-32.816014438256545
1739209663.4024706;-45.120503652039325
1739209663.4024773;-45.120503652039325
1739209663.4024837;-45.120503652039325
1739209663.4024904;-45.120503652039325
1739209663.4024968;-45.120503652039325
1739209663.4025035;-38.13080360867914
1739209663.4025102;-45.120503652039325
1739209663.4025166;-38.13080360867914
1739209663.4025233;-38.13080360867914
1739209663.40253;-38.13080360867914
1739209663.4025364;-38.13080360867914
1739209663.402543;-38.13080360867914
1739209663.4025495;-45.120503652039325
1739209663.4025562;-45.120503652039325
1739209663.4025629;-38.13080360867914
1739209663.4025693;-38.13080360867914
1739209663.402576;-38.13080360867914
1739209663.4025826;-38.13080360867914
1739209663.402589;-38.13080360867914
1739209663.4025958;-38.13080360867914
1739209663.4026024;-45.120503652039325
1739209663.4026089;-45.120503652039325
1739209663.4026155;-45.120503652039325
1739209663.402622;-38.13080360867914
1739209663.4026287;-45.120503652039325
1739209663.4026353;-38.13080360867914
1739209663.4026418;-38.13080360867914
1739209663.4026484;-45.120503652039325
1739209663.4026551;-45.120503652039325
1739209663.4026616;-45.120503652039325
1739209663.4026682;-38.13080360867914
1739209663.402675;-38.13080360867914
1739209663.4026814;-45.120503652039325
1739209663.402688;-38.13080360867914
1739209663.4026945;-45.120503652039325
1739209663.4027011;-35.57807855764607
1739209663.4027078;-35.57807855764607
1739209663.4027143;-45.120503652039325
1739209663.402721;-45.120503652039325
1739209663.4027276;-33.981070128970906
1739209663.402734;-38.13080360867914
1739209663.4027407;-45.120503652039325
1739209663.4027474;-45.120503652039325
1739209663.4027538;-45.120503652039325
1739209663.4027605;-45.120503652039325
1739209663.402767;-45.120503652039325
1739209663.4027736;-45.120503652039325
1739209663.4027803;-45.120503652039325
1739209663.4027867;-38.13080360867914
1739209663.4027934;-38.13080360867914
1739209663.4028;-45.120503652039325
1739209663.4028065;-32.816014438256545
1739209663.4028132;-38.13080360867914
1739209663.4028196;-45.120503652039325
1739209663.4028263;-45.120503652039325
1739209663.402833;-35.57807855764607
1739209663.4028394;-32.816014438256545
1739209663.402846;-45.120503652039325
1739209663.4028528;-45.120503652039325
1739209663.4028592;-45.120503652039325
1739209663.402866;-38.13080360867914
1739209663.4028726;-45.120503652039325
1739209663.402879;-45.120503652039325
1739209663.4028857;-45.120503652039325
1739209663.402892;-45.120503652039325
1739209663.4028988;-38.13080360867914
1739209663.4029055;-38.13080360867914
1739209663.402912;-45.120503652039325
1739209663.4029186;-45.120503652039325
1739209663.4029253;-33.981070128970906
1739209663.4029317;-45.120503652039325
1739209663.4029384;-32.816014438256545
1739209663.402945;-38.13080360867914
1739209663.4029515;-38.13080360867914
1739209663.4029582;-33.981070128970906
1739209663.4029646;-31.141103565318915
1739209663.4029713;-30.49652367304973
1739209663.402978;-45.120503652039325
1739209663.4029844;-38.13080360867914
1739209663.402991;-45.120503652039325
1739209663.4029977;-45.120503652039325
1739209663.4030042;-45.120503652039325
1739209663.4030108;-35.57807855764607
1739209663.4030173;-45.120503652039325
1739209663.403024;-38.13080360867914
1739209663.4030306;-38.13080360867914
1739209663.403037;-45.120503652039325
1739209663.4030437;-45.120503652039325
1739209663.4030504;-45.120503652039325
1739209663.4030569;-38.13080360867914
1739209663.4030635;-45.120503652039325
1739209663.4030702;-31.141103565318893
1739209663.4030766;-26.991370085610736
1739209663.4030833;-45.120503652039325
1739209663.4030898;-45.120503652039325
1739209663.4030964;-35.57807855764607
1739209663.403103;-32.816014438256545
1739209663.4031096;-38.13080360867914
1739209663.4031162;-35.57807855764607
1739209663.403123;-45.120503652039325
1739209663.4031293;-45.120503652039325
1739209663.403136;-38.13080360867914
1739209663.4031427;-38.13080360867914
1739209663.4031491;-45.120503652039325
1739209663.4031558;-45.120503652039325
1739209663.4031622;-32.816014438256545
1739209663.403169;-38.13080360867914
1739209663.4031756;-38.13080360867914
1739209663.403182;-38.13080360867914
1739209663.4031887;-45.120503652039325
1739209663.4031954;-38.13080360867914
1739209663.4032018;-45.120503652039325
1739209663.4032085;-45.120503652039325
1739209663.4032152;-45.120503652039325
1739209663.4032216;-45.120503652039325
1739209663.4032283;-38.13080360867914
1739209663.4032347;-35.57807855764607
1739209663.4032414;-38.13080360867914
1739209663.403248;-38.13080360867914
1739209663.4032545;-38.13080360867914
1739209663.4032612;-35.57807855764607
1739209663.4032679;-38.13080360867914
1739209663.4032743;-33.981070128970906
1739209663.403281;-45.120503652039325
1739209663.4032874;-38.13080360867914
1739209663.403294;-45.120503652039325
1739209663.4033008;-38.13080360867914
1739209663.4033072;-38.13080360867914
1739209663.4033139;-45.120503652039325
1739209663.4033206;-35.57807855764607
1739209663.403327;-45.120503652039325
1739209663.4033337;-38.13080360867914
1739209663.4033403;-27.267205301931607
1739209663.4033468;-32.816014438256545
1739209663.4033535;-38.13080360867914
1739209663.40336;-38.13080360867914
1739209663.4033666;-38.13080360867914
1739209663.4033732;-45.120503652039325
1739209663.4033797;-38.13080360867914
1739209663.4033864;-45.120503652039325
1739209663.403393;-30.49652367304976
1739209663.4033995;-38.13080360867914
1739209663.4034061;-33.981070128970906
1739209663.4034128;-45.120503652039325
1739209663.4034193;-45.120503652039325
1739209663.403426;-33.981070128970906
1739209663.4034324;-38.13080360867914
1739209663.403439;-38.13080360867914
1739209663.4034457;-33.981070128970906
1739209663.4034522;-45.120503652039325
1739209663.4034588;-45.120503652039325
1739209663.4034655;-45.120503652039325
1739209663.403472;-38.13080360867914
1739209663.4034786;-35.57807855764607
1739209663.403485;-45.120503652039325
1739209663.4034917;-45.120503652039325
1739209663.4034984;-38.13080360867914
1739209663.4035048;-38.13080360867914
1739209663.4035115;-38.13080360867914
1739209663.4035182;-45.120503652039325
1739209663.4035246;-45.120503652039325
1739209663.4035313;-35.57807855764607
1739209663.403538;-38.13080360867914
1739209663.4035444;-38.13080360867914
1739209663.403551;-38.13080360867914
1739209663.4035575;-45.120503652039325
1739209663.4035642;-38.13080360867914
1739209663.403571;-45.120503652039325
1739209663.4035773;-38.13080360867914
1739209663.403584;-45.120503652039325
1739209663.4035907;-38.13080360867914
1739209663.403597;-38.13080360867914
1739209663.4036038;-38.13080360867914
1739209663.4036105;-45.120503652039325
1739209663.403617;-38.13080360867914
1739209663.4036236;-45.120503652039325
1739209663.40363;-38.13080360867914
1739209663.4036367;-38.13080360867914
1739209663.4036434;-38.13080360867914
1739209663.4036498;-38.13080360867914
1739209663.4036565;-45.120503652039325
1739209663.4036632;-45.120503652039325
1739209663.4036696;-45.120503652039325
1739209663.4036763;-38.13080360867914
1739209663.4036827;-45.120503652039325
1739209663.4036894;-45.120503652039325
1739209663.403696;-45.120503652039325
1739209663.4037025;-33.981070128970906
1739209663.4037092;-38.13080360867914
1739209663.4037158;-38.13080360867914
1739209663.4037223;-38.13080360867914
1739209663.403729;-38.13080360867914
1739209663.4037356;-33.981070128970906
1739209663.403742;-38.13080360867914
1739209663.4037488;-38.13080360867914
1739209663.4037552;-38.13080360867914
1739209663.4037619;-35.57807855764607
1739209663.4037685;-45.120503652039325
1739209663.403775;-45.120503652039325
1739209663.4037817;-38.13080360867914
1739209663.4037883;-38.13080360867914
1739209663.4037948;-38.13080360867914
1739209663.4038014;-38.13080360867914
1739209663.403808;-45.120503652039325
1739209663.4038146;-38.13080360867914
1739209663.4038212;-38.13080360867914
1739209663.4038277;-45.120503652039325
1739209663.4038343;-45.120503652039325
1739209663.403841;-38.13080360867914
1739209663.4038475;-38.13080360867914
1739209663.4038541;-45.120503652039325
1739209663.4038608;-45.120503652039325
1739209663.4038672;-38.13080360867914
1739209663.403874;-38.13080360867914
1739209663.4038806;-38.13080360867914
1739209663.403887;-38.13080360867914
1739209663.4038937;-38.13080360867914
1739209663.4039001;-45.120503652039325
1739209663.4039068;-45.120503652039325
1739209663.4039135;-38.13080360867914
1739209663.40392;-45.120503652039325
1739209663.4039266;-35.57807855764607
1739209663.4039333;-32.816014438256545
1739209663.4039397;-45.120503652039325
1739209663.4039464;-45.120503652039325
1739209663.4039528;-31.141103565318893
1739209663.4039595;-32.816014438256545
1739209663.4039662;-45.120503652039325
1739209663.4039726;-45.120503652039325
1739209663.4039793;-38.13080360867914
1739209663.403986;-33.981070128970906
1739209663.4039924;-45.120503652039325
1739209663.403999;-38.13080360867914
1739209663.4040058;-38.13080360867914
1739209663.4040122;-38.13080360867914
1739209663.4040189;-45.120503652039325
1739209663.4040253;-45.120503652039325
1739209663.404032;-38.13080360867914
1739209663.4040387;-45.120503652039325
1739209663.404045;-45.120503652039325
1739209663.4040518;-45.120503652039325
1739209663.4040585;-35.57807855764607
1739209663.404065;-35.57807855764607
1739209663.4040716;-45.120503652039325
1739209663.4040782;-45.120503652039325
1739209663.4040847;-45.120503652039325
1739209663.4040914;-38.13080360867914
1739209663.4040978;-45.120503652039325
1739209663.4041045;-45.120503652039325
1739209663.4041111;-45.120503652039325
1739209663.4041176;-45.120503652039325
1739209663.4041243;-45.120503652039325
1739209663.404131;-45.120503652039325
1739209663.4041374;-38.13080360867914
1739209663.404144;-45.120503652039325
1739209663.4041505;-45.120503652039325
1739209663.4041572;-38.13080360867914
1739209663.4041638;-33.981070128970906
1739209663.4041703;-45.120503652039325
1739209663.404177;-38.13080360867914
1739209663.4041836;-45.120503652039325
1739209663.40419;-31.141103565318893
1739209663.4041967;-30.49652367304973
1739209663.4042034;-45.120503652039325
1739209663.4042099;-45.120503652039325
1739209663.4042165;-45.120503652039325
1739209663.404223;-38.13080360867914
1739209663.4042296;-45.120503652039325
1739209663.4042363;-45.120503652039325
1739209663.4042428;-45.120503652039325
1739209663.4042494;-45.120503652039325
1739209663.404256;-38.13080360867914
1739209663.4042625;-45.120503652039325
1739209663.4042692;-31.141103565318915
1739209663.404276;-45.120503652039325
1739209663.4042823;-33.981070128970906
1739209663.404289;-32.816014438256545
1739209663.4042954;-38.13080360867914
1739209663.4043021;-31.141103565318915
1739209663.4043088;-35.57807855764607
1739209663.4043152;-45.120503652039325
1739209663.404322;-38.13080360867914
1739209663.4043286;-33.981070128970906
1739209663.404335;-45.120503652039325
1739209663.4043417;-38.13080360867914
1739209663.4043484;-38.13080360867914
1739209663.4043548;-45.120503652039325
1739209663.4043615;-45.120503652039325
1739209663.404368;-45.120503652039325
1739209663.4043746;-33.981070128970906
1739209663.4043813;-38.13080360867914
1739209663.4043877;-45.120503652039325
1739209663.4043944;-45.120503652039325
1739209663.404401;-35.57807855764607
1739209663.4044075;-30.49652367304973
1739209663.4044142;-45.120503652039325
1739209663.4044206;-45.120503652039325
1739209663.4044273;-35.57807855764607
1739209663.404434;-32.816014438256545
1739209663.4044404;-45.120503652039325
1739209663.404447;-45.120503652039325
1739209663.4044538;-45.120503652039325
1739209663.4044602;-45.120503652039325
1739209663.4044669;-45.120503652039325
1739209663.4044735;-45.120503652039325
1739209663.40448;-45.120503652039325
1739209663.4044867;-45.120503652039325
1739209663.404493;-45.120503652039325
1739209663.4044998;-45.120503652039325
1739209663.4045064;-38.13080360867914
1739209663.404513;-38.13080360867914
1739209663.4045196;-45.120503652039325
1739209663.4045262;-45.120503652039325
1739209663.4045327;-35.57807855764607
1739209663.4045393;-38.13080360867914
1739209663.404546;-45.120503652039325
1739209663.4045525;-38.13080360867914
1739209663.4045591;-38.13080360867914
1739209663.4045656;-31.141103565318915
1739209663.4045722;-38.13080360867914
1739209663.404579;-45.120503652039325
1739209663.4045854;-38.13080360867914
1739209663.404592;-45.120503652039325
1739209663.4045987;-38.13080360867914
1739209663.4046052;-45.120503652039325
1739209663.4046118;-45.120503652039325
1739209663.4046183;-35.57807855764607
1739209663.404625;-38.13080360867914
1739209663.4046316;-38.13080360867914
1739209663.404638;-38.13080360867914
1739209663.4046447;-38.13080360867914
1739209663.4046514;-45.120503652039325
1739209663.4046578;-38.13080360867914
1739209663.4046645;-35.57807855764607
1739209663.4046712;-27.267205301931607
1739209663.4046776;-38.13080360867914
1739209663.4046843;-38.13080360867914
1739209663.4046907;-38.13080360867914
1739209663.4046974;-38.13080360867914
1739209663.404704;-38.13080360867914
1739209663.4047105;-45.120503652039325
1739209663.4047172;-45.120503652039325
1739209663.404724;-31.14110356531892
1739209663.4047303;-33.981070128970906
1739209663.404737;-35.57807855764607
1739209663.4047437;-38.13080360867914
1739209663.40475;-38.13080360867914
1739209663.4047568;-45.120503652039325
1739209663.4047632;-33.981070128970906
1739209663.40477;-45.120503652039325
1739209663.4047766;-31.141103565318915
1739209663.404783;-38.13080360867914
1739209663.4047897;-45.120503652039325
1739209663.4047964;-38.13080360867914
1739209663.4048028;-38.13080360867914
1739209663.4048095;-35.57807855764607
1739209663.4048162;-35.57807855764607
1739209663.4048226;-45.120503652039325
1739209663.4048293;-38.13080360867914
1739209663.4048357;-45.120503652039325
1739209663.4048424;-38.13080360867914
1739209663.404849;-35.57807855764607
1739209663.4048555;-45.120503652039325
1739209663.4048622;-35.57807855764607
1739209663.4048688;-35.57807855764607
1739209663.4048753;-45.120503652039325
1739209663.404882;-38.13080360867914
1739209663.4048884;-38.13080360867914
1739209663.404895;-38.13080360867914
1739209663.4049017;-45.120503652039325
1739209663.4049082;-38.13080360867914
1739209663.4049149;-38.13080360867914
1739209663.4049215;-45.120503652039325
1739209663.404928;-45.120503652039325
1739209663.4049346;-45.120503652039325
1739209663.4049413;-33.981070128970906
1739209663.4049478;-33.981070128970906
1739209663.4049544;-38.13080360867914
1739209663.4049609;-45.120503652039325
1739209663.4049675;-33.981070128970906
1739209663.4049742;-32.816014438256545
1739209663.4049807;-38.13080360867914
1739209663.4049873;-33.981070128970906
1739209663.404994;-31.141103565318915
1739209663.4050004;-45.120503652039325
1739209663.4050071;-45.120503652039325
1739209663.4050138;-38.13080360867914
1739209663.4050202;-38.13080360867914
1739209663.405027;-38.13080360867914
1739209663.4050333;-38.13080360867914
1739209663.40504;-38.13080360867914
1739209663.4050467;-35.57807855764607
1739209663.4050531;-45.120503652039325
1739209663.4050598;-45.120503652039325
1739209663.4050665;-38.13080360867914
1739209663.405073;-38.13080360867914
1739209663.4050796;-45.120503652039325
1739209663.405086;-45.120503652039325
1739209663.4050927;-38.13080360867914
1739209663.4050994;-28.992665084841942
1739209663.4051058;-45.120503652039325
1739209663.4051125;-45.120503652039325
1739209663.4051192;-32.816014438256545
1739209663.4051256;-38.13080360867914
1739209663.4051323;-45.120503652039325
1739209663.405139;-38.13080360867914
1739209663.4051454;-45.120503652039325
1739209663.405152;-32.81601443825658
1739209663.4051585;-38.13080360867914
1739209663.4051652;-38.13080360867914
1739209663.4051719;-45.120503652039325
1739209663.4051783;-45.120503652039325
1739209663.405185;-45.120503652039325
1739209663.4051917;-45.120503652039325
1739209663.405198;-35.57807855764607
1739209663.4052048;-31.141103565318915
1739209663.4052114;-45.120503652039325
1739209663.405218;-38.13080360867914
1739209663.4052246;-35.57807855764607
1739209663.405231;-38.13080360867914
1739209663.4052377;-38.13080360867914
1739209663.4052444;-38.13080360867914
1739209663.4052508;-45.120503652039325
1739209663.4052575;-33.981070128970956
1739209663.4052641;-45.120503652039325
1739209663.4052706;-38.13080360867914
1739209663.4052773;-38.13080360867914
1739209663.405284;-38.13080360867914
1739209663.4052904;-38.13080360867914
1739209663.405297;-38.13080360867914
1739209663.4053035;-38.13080360867914
1739209663.4053102;-38.13080360867914
1739209663.4053168;-45.120503652039325
1739209663.4053233;-38.13080360867914
1739209663.40533;-35.57807855764607
1739209663.4053366;-45.120503652039325
1739209663.405343;-45.120503652039325
1739209663.4053497;-38.13080360867914
1739209663.4053562;-45.120503652039325
1739209663.4053628;-45.120503652039325
1739209663.4053695;-45.120503652039325
1739209663.405376;-45.120503652039325
1739209663.4053826;-35.57807855764607
1739209663.4053893;-32.816014438256545
1739209663.4053957;-38.13080360867914
1739209663.4054024;-35.57807855764607
1739209663.405409;-35.57807855764607
1739209663.4054155;-45.120503652039325
1739209663.4054222;-38.13080360867914
1739209663.4054286;-38.13080360867914
1739209663.4054353;-38.13080360867914
1739209663.405442;-45.120503652039325
1739209663.4054484;-45.120503652039325
1739209663.405455;-33.981070128970906
1739209663.4054618;-45.120503652039325
1739209663.4054682;-38.13080360867914
1739209663.405475;-38.13080360867914
1739209663.4054816;-35.57807855764607
