CAN Message; 0x150:0000123e26482b77
Timestamp;Amplitude
1739209885.8735409;-45.120503652039325
1739209885.873548;-38.13080360867914
1739209885.873555;-38.13080360867914
1739209885.873562;-45.120503652039325
1739209885.8735693;-45.120503652039325
1739209885.8735762;-38.13080360867914
1739209885.8735833;-38.13080360867914
1739209885.8735905;-31.141103565318915
1739209885.8735976;-38.13080360867914
1739209885.8736045;-38.13080360867914
1739209885.8736117;-38.13080360867914
1739209885.8736188;-35.57807855764607
1739209885.8736258;-38.13080360867914
1739209885.873633;-35.57807855764607
1739209885.87364;-38.13080360867914
1739209885.8736472;-35.57807855764607
1739209885.8736541;-38.13080360867914
1739209885.8736613;-38.13080360867914
1739209885.8736684;-45.120503652039325
1739209885.8736753;-38.13080360867914
1739209885.8736825;-38.13080360867914
1739209885.8736897;-45.120503652039325
1739209885.8736966;-45.120503652039325
1739209885.8737037;-33.981070128970956
1739209885.8737109;-45.120503652039325
1739209885.873718;-45.120503652039325
1739209885.873725;-45.120503652039325
1739209885.873732;-45.120503652039325
1739209885.8737392;-35.57807855764607
1739209885.8737462;-38.13080360867914
1739209885.8737533;-33.981070128970906
1739209885.8737605;-28.58837851428586
1739209885.8737676;-45.120503652039325
1739209885.8737745;-38.13080360867914
1739209885.8737817;-38.13080360867914
1739209885.8737888;-32.816014438256545
1739209885.8737957;-45.120503652039325
1739209885.873803;-33.981070128970906
1739209885.87381;-45.120503652039325
1739209885.873817;-33.981070128970956
1739209885.8738241;-45.120503652039325
1739209885.8738313;-45.120503652039325
1739209885.8738384;-45.120503652039325
1739209885.8738453;-45.120503652039325
1739209885.8738525;-38.13080360867914
1739209885.8738596;-31.141103565318915
1739209885.8738666;-38.13080360867914
1739209885.8738737;-38.13080360867914
1739209885.8738809;-35.57807855764607
1739209885.873888;-38.13080360867914
1739209885.873895;-45.120503652039325
1739209885.873902;-45.120503652039325
1739209885.8739092;-45.120503652039325
1739209885.8739161;-38.13080360867914
1739209885.8739233;-35.57807855764607
1739209885.8739305;-31.141103565318915
1739209885.8739374;-35.57807855764607
1739209885.8739445;-33.981070128970906
1739209885.8739517;-45.120503652039325
1739209885.8739588;-38.13080360867914
1739209885.8739657;-38.13080360867914
1739209885.873973;-45.120503652039325
1739209885.87398;-38.13080360867914
1739209885.873987;-32.81601443825658
1739209885.873994;-45.120503652039325
1739209885.8740013;-45.120503652039325
1739209885.8740084;-45.120503652039325
1739209885.8740153;-45.120503652039325
1739209885.8740225;-38.13080360867914
1739209885.8740296;-38.13080360867914
1739209885.8740366;-38.13080360867914
1739209885.8740437;-38.13080360867914
1739209885.8740509;-38.13080360867914
1739209885.8740578;-38.13080360867914
1739209885.874065;-45.120503652039325
1739209885.874072;-38.13080360867914
1739209885.8740792;-45.120503652039325
1739209885.8740861;-45.120503652039325
1739209885.8740933;-38.13080360867914
1739209885.8741004;-31.141103565318915
1739209885.8741074;-38.13080360867914
1739209885.8741145;-45.120503652039325
1739209885.8741217;-38.13080360867914
1739209885.8741288;-30.49652367304973
1739209885.8741357;-38.13080360867914
1739209885.874143;-38.13080360867914
1739209885.87415;-38.13080360867914
1739209885.874157;-45.120503652039325
1739209885.874164;-45.120503652039325
1739209885.8741713;-45.120503652039325
1739209885.8741782;-32.816014438256545
1739209885.8741853;-38.13080360867914
1739209885.8741925;-45.120503652039325
1739209885.8741996;-38.13080360867914
1739209885.8742065;-38.13080360867914
1739209885.8742137;-38.13080360867914
1739209885.8742208;-38.13080360867914
1739209885.8742278;-38.13080360867914
1739209885.874235;-32.816014438256545
1739209885.874242;-35.57807855764607
1739209885.8742492;-45.120503652039325
1739209885.8742561;-45.120503652039325
1739209885.8742633;-45.120503652039325
1739209885.8742704;-35.57807855764607
1739209885.8742774;-33.981070128970906
1739209885.8742845;-45.120503652039325
1739209885.8742917;-45.120503652039325
1739209885.8742988;-45.120503652039325
1739209885.8743057;-38.13080360867914
1739209885.8743129;-45.120503652039325
1739209885.87432;-38.13080360867914
1739209885.874327;-45.120503652039325
1739209885.874334;-45.120503652039325
1739209885.8743412;-45.120503652039325
1739209885.8743482;-45.120503652039325
1739209885.8743553;-45.120503652039325
1739209885.8743625;-45.120503652039325
1739209885.8743696;-38.13080360867914
1739209885.8743765;-45.120503652039325
1739209885.8743837;-38.13080360867914
1739209885.8743908;-31.141103565318915
1739209885.8743978;-38.13080360867914
1739209885.874405;-45.120503652039325
1739209885.874412;-45.120503652039325
1739209885.8744192;-32.816014438256545
1739209885.8744261;-38.13080360867914
1739209885.8744333;-45.120503652039325
1739209885.8744404;-45.120503652039325
1739209885.8744473;-45.120503652039325
1739209885.8744545;-38.13080360867914
1739209885.8744617;-38.13080360867914
1739209885.8744686;-45.120503652039325
1739209885.8744757;-45.120503652039325
1739209885.8744829;-45.120503652039325
1739209885.87449;-45.120503652039325
1739209885.874497;-45.120503652039325
1739209885.874504;-45.120503652039325
1739209885.8745112;-38.13080360867914
1739209885.8745182;-45.120503652039325
1739209885.8745253;-45.120503652039325
1739209885.8745325;-38.13080360867914
1739209885.8745396;-38.13080360867914
1739209885.8745465;-45.120503652039325
1739209885.8745537;-45.120503652039325
1739209885.8745608;-28.58837851428586
1739209885.8745677;-35.57807855764607
1739209885.874575;-45.120503652039325
1739209885.874582;-38.13080360867914
1739209885.874589;-31.141103565318915
1739209885.874596;-38.13080360867914
1739209885.8746033;-38.13080360867914
1739209885.8746104;-45.120503652039325
1739209885.8746173;-38.13080360867914
1739209885.8746245;-45.120503652039325
1739209885.8746316;-33.981070128970906
1739209885.8746386;-45.120503652039325
1739209885.8746457;-45.120503652039325
1739209885.8746529;-38.13080360867914
1739209885.87466;-38.13080360867914
1739209885.874667;-45.120503652039325
1739209885.874674;-38.13080360867914
1739209885.8746812;-33.981070128970906
1739209885.8746881;-38.13080360867914
1739209885.8746953;-38.13080360867914
1739209885.8747025;-45.120503652039325
1739209885.8747094;-45.120503652039325
1739209885.8747165;-33.981070128970906
1739209885.8747237;-45.120503652039325
1739209885.8747308;-29.438486411369333
1739209885.8747377;-35.57807855764607
1739209885.874745;-38.13080360867914
1739209885.874752;-45.120503652039325
1739209885.874759;-32.816014438256545
1739209885.874766;-45.120503652039325
1739209885.8747733;-45.120503652039325
1739209885.8747804;-38.13080360867914
1739209885.8747873;-38.13080360867914
1739209885.8747945;-45.120503652039325
1739209885.8748016;-38.13080360867914
1739209885.8748085;-45.120503652039325
1739209885.8748157;-45.120503652039325
1739209885.8748229;-38.13080360867914
1739209885.8748298;-45.120503652039325
1739209885.874837;-45.120503652039325
1739209885.874844;-29.438486411369333
1739209885.8748512;-35.57807855764607
1739209885.8748581;-45.120503652039325
1739209885.8748653;-38.13080360867914
1739209885.8748724;-33.981070128970906
1739209885.8748794;-45.120503652039325
1739209885.8748865;-38.13080360867914
1739209885.8748937;-45.120503652039325
1739209885.8749008;-45.120503652039325
1739209885.8749077;-38.13080360867914
1739209885.874915;-38.13080360867914
1739209885.874922;-45.120503652039325
1739209885.874929;-38.13080360867914
1739209885.874936;-45.120503652039325
1739209885.8749433;-38.13080360867914
1739209885.8749502;-38.13080360867914
1739209885.8749573;-45.120503652039325
1739209885.8749645;-45.120503652039325
1739209885.8749716;-45.120503652039325
1739209885.8749785;-45.120503652039325
1739209885.8749857;-45.120503652039325
1739209885.8749928;-45.120503652039325
1739209885.8749998;-32.816014438256545
1739209885.875007;-45.120503652039325
1739209885.875014;-38.13080360867914
1739209885.8750212;-35.57807855764607
1739209885.8750281;-45.120503652039325
1739209885.8750353;-38.13080360867914
1739209885.8750424;-35.57807855764607
1739209885.8750494;-33.981070128970906
1739209885.8750565;-38.13080360867914
1739209885.8750637;-35.57807855764607
1739209885.8750706;-45.120503652039325
1739209885.8750777;-45.120503652039325
1739209885.8750849;-45.120503652039325
1739209885.875092;-45.120503652039325
1739209885.875099;-45.120503652039325
1739209885.875106;-38.13080360867914
1739209885.8751132;-45.120503652039325
1739209885.8751202;-45.120503652039325
1739209885.8751273;-38.13080360867914
1739209885.8751345;-38.13080360867914
1739209885.8751416;-35.57807855764607
1739209885.8751485;-38.13080360867914
1739209885.8751557;-45.120503652039325
1739209885.8751628;-38.13080360867914
1739209885.8751698;-45.120503652039325
1739209885.875177;-38.13080360867914
1739209885.875184;-38.13080360867914
1739209885.875191;-33.981070128970906
1739209885.8751981;-38.13080360867914
1739209885.8752053;-45.120503652039325
1739209885.8752124;-45.120503652039325
1739209885.8752193;-35.57807855764607
1739209885.8752265;-38.13080360867914
1739209885.8752337;-45.120503652039325
1739209885.8752406;-45.120503652039325
1739209885.8752477;-33.981070128970906
1739209885.8752549;-38.13080360867914
1739209885.875262;-45.120503652039325
1739209885.875269;-38.13080360867914
1739209885.875276;-38.13080360867914
1739209885.8752832;-38.13080360867914
1739209885.8752902;-38.13080360867914
1739209885.8752973;-45.120503652039325
1739209885.8753045;-38.13080360867914
1739209885.8753114;-38.13080360867914
1739209885.8753185;-45.120503652039325
1739209885.8753257;-45.120503652039325
1739209885.8753328;-38.13080360867914
1739209885.8753397;-33.981070128970906
1739209885.875347;-38.13080360867914
1739209885.875354;-38.13080360867914
1739209885.875361;-38.13080360867914
1739209885.875368;-38.13080360867914
1739209885.8753753;-38.13080360867914
1739209885.8753824;-45.120503652039325
1739209885.8753893;-45.120503652039325
1739209885.8753965;-38.13080360867914
1739209885.8754036;-38.13080360867914
1739209885.8754106;-38.13080360867914
1739209885.8754177;-38.13080360867914
1739209885.8754249;-33.981070128970906
1739209885.8754318;-38.13080360867914
1739209885.875439;-38.13080360867914
1739209885.875446;-45.120503652039325
1739209885.8754532;-45.120503652039325
1739209885.8754601;-35.57807855764607
1739209885.8754673;-38.13080360867914
1739209885.8754745;-33.981070128970906
1739209885.8754814;-28.992665084841942
1739209885.8754885;-38.13080360867914
1739209885.8754957;-45.120503652039325
1739209885.8755028;-38.13080360867914
1739209885.8755097;-33.981070128970906
1739209885.875517;-45.120503652039325
1739209885.875524;-38.13080360867914
1739209885.875531;-38.13080360867914
1739209885.875538;-38.13080360867914
1739209885.8755453;-38.13080360867914
1739209885.8755522;-45.120503652039325
1739209885.8755593;-38.13080360867914
1739209885.8755665;-45.120503652039325
1739209885.8755736;-33.981070128970906
1739209885.8755805;-38.13080360867914
1739209885.8755877;-45.120503652039325
1739209885.8755949;-35.57807855764607
1739209885.8756018;-45.120503652039325
1739209885.875609;-45.120503652039325
1739209885.875616;-33.981070128970906
1739209885.8756232;-32.816014438256545
1739209885.8756301;-38.13080360867914
1739209885.8756373;-38.13080360867914
1739209885.8756444;-33.981070128970906
1739209885.8756514;-28.992665084841942
1739209885.8756585;-38.13080360867914
1739209885.8756657;-32.816014438256545
1739209885.8756726;-35.57807855764607
1739209885.8756797;-45.120503652039325
1739209885.875687;-45.120503652039325
1739209885.875694;-32.816014438256545
1739209885.875701;-38.13080360867914
1739209885.875708;-45.120503652039325
1739209885.8757153;-45.120503652039325
1739209885.8757222;-38.13080360867914
1739209885.8757293;-35.57807855764607
1739209885.8757365;-38.13080360867914
1739209885.8757436;-45.120503652039325
1739209885.8757505;-38.13080360867914
1739209885.8757577;-38.13080360867914
1739209885.8757648;-38.13080360867914
1739209885.8757718;-38.13080360867914
1739209885.875779;-38.13080360867914
1739209885.875786;-38.13080360867914
1739209885.875793;-38.13080360867914
1739209885.8758001;-38.13080360867914
1739209885.8758073;-45.120503652039325
1739209885.8758144;-32.816014438256545
1739209885.8758214;-31.141103565318915
1739209885.8758285;-45.120503652039325
1739209885.8758357;-45.120503652039325
1739209885.8758426;-38.13080360867914
1739209885.8758497;-38.13080360867914
1739209885.8758569;-45.120503652039325
1739209885.875864;-35.57807855764607
1739209885.875871;-45.120503652039325
1739209885.875878;-45.120503652039325
1739209885.8758852;-35.57807855764607
1739209885.8758922;-45.120503652039325
1739209885.8758993;-45.120503652039325
1739209885.8759065;-35.57807855764607
1739209885.8759134;-35.57807855764607
1739209885.8759205;-45.120503652039325
1739209885.8759277;-38.13080360867914
1739209885.8759348;-38.13080360867914
1739209885.8759418;-45.120503652039325
1739209885.875949;-45.120503652039325
1739209885.875956;-38.13080360867914
1739209885.875963;-45.120503652039325
1739209885.8759701;-33.981070128970906
1739209885.8759773;-45.120503652039325
1739209885.8759844;-45.120503652039325
1739209885.8759913;-38.13080360867914
1739209885.8759985;-45.120503652039325
1739209885.8760056;-45.120503652039325
1739209885.8760126;-38.13080360867914
1739209885.8760197;-38.13080360867914
1739209885.8760269;-45.120503652039325
1739209885.8760338;-45.120503652039325
1739209885.876041;-45.120503652039325
1739209885.876048;-28.21854285175415
1739209885.8760552;-27.8777449560314
1739209885.8760622;-38.13080360867914
1739209885.8760693;-45.120503652039325
1739209885.8760765;-35.57807855764607
1739209885.8760834;-38.13080360867914
1739209885.8760905;-45.120503652039325
1739209885.8760977;-38.13080360867914
1739209885.8761048;-38.13080360867914
1739209885.8761117;-38.13080360867914
1739209885.876119;-45.120503652039325
1739209885.876126;-38.13080360867914
1739209885.876133;-45.120503652039325
1739209885.87614;-45.120503652039325
1739209885.8761473;-45.120503652039325
1739209885.8761542;-45.120503652039325
1739209885.8761613;-45.120503652039325
1739209885.8761685;-45.120503652039325
1739209885.8761756;-45.120503652039325
1739209885.8761826;-45.120503652039325
1739209885.8761897;-35.57807855764607
1739209885.8761969;-38.13080360867914
1739209885.8762038;-45.120503652039325
1739209885.876211;-45.120503652039325
1739209885.876218;-32.816014438256545
1739209885.8762252;-26.487275050834715
1739209885.8762321;-45.120503652039325
1739209885.8762393;-45.120503652039325
1739209885.8762465;-32.816014438256545
1739209885.8762534;-38.13080360867914
1739209885.8762605;-45.120503652039325
1739209885.8762677;-45.120503652039325
1739209885.8762746;-45.120503652039325
1739209885.8762817;-45.120503652039325
1739209885.876289;-38.13080360867914
1739209885.876296;-35.57807855764607
1739209885.876303;-38.13080360867914
1739209885.87631;-45.120503652039325
1739209885.8763173;-38.13080360867914
1739209885.8763242;-45.120503652039325
1739209885.8763313;-45.120503652039325
1739209885.8763385;-45.120503652039325
1739209885.8763456;-32.816014438256545
1739209885.8763525;-38.13080360867914
1739209885.8763597;-45.120503652039325
1739209885.8763669;-45.120503652039325
1739209885.8763738;-38.13080360867914
1739209885.876381;-38.13080360867914
1739209885.876388;-35.57807855764607
1739209885.876395;-25.826314394896357
1739209885.8764021;-38.13080360867914
1739209885.8764093;-38.13080360867914
1739209885.8764164;-45.120503652039325
1739209885.8764234;-45.120503652039325
1739209885.8764305;-38.13080360867914
1739209885.8764377;-35.57807855764607
1739209885.8764446;-45.120503652039325
1739209885.8764517;-35.57807855764607
1739209885.876459;-38.13080360867914
1739209885.876466;-38.13080360867914
1739209885.876473;-38.13080360867914
1739209885.87648;-38.13080360867914
1739209885.8764873;-35.57807855764607
1739209885.8764942;-45.120503652039325
1739209885.8765013;-38.13080360867914
1739209885.8765085;-33.981070128970906
1739209885.8765154;-38.13080360867914
1739209885.8765225;-38.13080360867914
1739209885.8765297;-45.120503652039325
1739209885.8765368;-45.120503652039325
1739209885.8765438;-45.120503652039325
1739209885.876551;-38.13080360867914
1739209885.876558;-38.13080360867914
1739209885.876565;-45.120503652039325
1739209885.8765721;-45.120503652039325
1739209885.8765793;-38.13080360867914
1739209885.8765864;-45.120503652039325
1739209885.8765934;-35.57807855764607
1739209885.8766005;-33.981070128970906
1739209885.8766077;-38.13080360867914
1739209885.8766146;-45.120503652039325
1739209885.8766217;-38.13080360867914
1739209885.8766289;-38.13080360867914
1739209885.876636;-38.13080360867914
1739209885.876643;-45.120503652039325
1739209885.87665;-45.120503652039325
1739209885.8766572;-45.120503652039325
1739209885.8766642;-38.13080360867914
1739209885.8766713;-38.13080360867914
1739209885.8766785;-33.981070128970906
1739209885.8766854;-35.57807855764607
1739209885.8766925;-38.13080360867914
1739209885.8766997;-45.120503652039325
1739209885.8767068;-45.120503652039325
1739209885.8767138;-45.120503652039325
1739209885.876721;-45.120503652039325
1739209885.876728;-45.120503652039325
1739209885.876735;-38.13080360867914
1739209885.8767421;-38.13080360867914
1739209885.8767493;-33.981070128970906
1739209885.8767564;-45.120503652039325
1739209885.8767633;-38.13080360867914
1739209885.8767705;-35.57807855764607
1739209885.8767776;-38.13080360867914
1739209885.8767846;-45.120503652039325
1739209885.8767917;-38.13080360867914
1739209885.8767989;-38.13080360867914
1739209885.8768058;-38.13080360867914
1739209885.876813;-35.57807855764607
1739209885.87682;-45.120503652039325
1739209885.8768272;-45.120503652039325
1739209885.8768342;-38.13080360867914
1739209885.8768413;-38.13080360867914
1739209885.8768485;-38.13080360867914
1739209885.8768554;-45.120503652039325
1739209885.8768625;-45.120503652039325
1739209885.8768697;-35.57807855764607
1739209885.8768768;-35.57807855764607
1739209885.8768837;-38.13080360867914
1739209885.876891;-45.120503652039325
1739209885.876898;-38.13080360867914
1739209885.876905;-38.13080360867914
1739209885.876912;-31.141103565318915
1739209885.8769193;-45.120503652039325
1739209885.8769262;-32.816014438256545
1739209885.8769333;-38.13080360867914
1739209885.8769405;-45.120503652039325
1739209885.8769476;-45.120503652039325
1739209885.8769546;-38.13080360867914
1739209885.8769617;-33.981070128970906
1739209885.8769689;-30.49652367304976
1739209885.8769758;-45.120503652039325
1739209885.876983;-35.57807855764607
1739209885.87699;-38.13080360867914
1739209885.8769972;-45.120503652039325
1739209885.8770041;-45.120503652039325
1739209885.8770113;-38.13080360867914
1739209885.8770185;-33.981070128970906
1739209885.8770254;-38.13080360867914
1739209885.8770325;-38.13080360867914
1739209885.8770397;-38.13080360867914
1739209885.8770466;-38.13080360867914
1739209885.8770537;-38.13080360867914
1739209885.877061;-38.13080360867914
1739209885.877068;-35.57807855764607
1739209885.877075;-33.981070128970906
1739209885.877082;-28.58837851428586
1739209885.8770893;-45.120503652039325
1739209885.8770962;-35.57807855764607
1739209885.8771033;-35.57807855764607
1739209885.8771105;-38.13080360867914
1739209885.8771176;-45.120503652039325
1739209885.8771245;-32.816014438256545
1739209885.8771317;-33.981070128970906
1739209885.8771389;-33.981070128970956
1739209885.8771458;-45.120503652039325
1739209885.877153;-45.120503652039325
1739209885.87716;-38.13080360867914
1739209885.877167;-38.13080360867914
1739209885.8771741;-35.57807855764607
1739209885.8771813;-35.57807855764607
1739209885.8771884;-45.120503652039325
1739209885.8771954;-38.13080360867914
1739209885.8772025;-38.13080360867914
1739209885.8772097;-38.13080360867914
1739209885.8772166;-45.120503652039325
1739209885.8772237;-45.120503652039325
1739209885.877231;-38.13080360867914
1739209885.877238;-38.13080360867914
1739209885.877245;-38.13080360867914
1739209885.877252;-35.57807855764607
1739209885.8772593;-38.13080360867914
1739209885.8772662;-38.13080360867914
1739209885.8772733;-33.981070128970906
1739209885.8772805;-45.120503652039325
1739209885.8772874;-45.120503652039325
1739209885.8772945;-45.120503652039325
1739209885.8773017;-45.120503652039325
1739209885.8773088;-38.13080360867914
1739209885.8773158;-38.13080360867914
1739209885.877323;-38.13080360867914
1739209885.87733;-45.120503652039325
1739209885.877337;-38.13080360867914
1739209885.8773441;-35.57807855764607
1739209885.8773513;-38.13080360867914
1739209885.8773584;-45.120503652039325
1739209885.8773654;-38.13080360867914
1739209885.8773725;-38.13080360867914
1739209885.8773797;-45.120503652039325
1739209885.8773866;-45.120503652039325
1739209885.8773937;-45.120503652039325
1739209885.8774009;-38.13080360867914
1739209885.8774078;-38.13080360867914
1739209885.877415;-38.13080360867914
1739209885.877422;-45.120503652039325
1739209885.8774292;-45.120503652039325
1739209885.8774362;-45.120503652039325
1739209885.8774433;-45.120503652039325
1739209885.8774505;-45.120503652039325
1739209885.8774574;-45.120503652039325
1739209885.8774645;-38.13080360867914
1739209885.8774717;-38.13080360867914
1739209885.8774788;-35.57807855764607
1739209885.8774858;-38.13080360867914
1739209885.877493;-45.120503652039325
1739209885.8775;-45.120503652039325
1739209885.877507;-38.13080360867914
1739209885.8775141;-35.57807855764607
1739209885.8775213;-45.120503652039325
1739209885.8775282;-38.13080360867914
1739209885.8775353;-38.13080360867914
1739209885.8775425;-31.141103565318915
1739209885.8775496;-35.57807855764607
1739209885.8775566;-35.57807855764607
1739209885.8775637;-45.120503652039325
1739209885.8775709;-38.13080360867914
1739209885.8775778;-45.120503652039325
1739209885.877585;-45.120503652039325
1739209885.877592;-38.13080360867914
1739209885.8775992;-35.57807855764607
1739209885.8776062;-45.120503652039325
1739209885.8776133;-38.13080360867914
1739209885.8776205;-38.13080360867914
1739209885.8776274;-45.120503652039325
1739209885.8776345;-35.57807855764607
1739209885.8776417;-45.120503652039325
1739209885.8776486;-45.120503652039325
1739209885.8776557;-33.981070128970906
1739209885.877663;-45.120503652039325
1739209885.87767;-38.13080360867914
1739209885.877677;-38.13080360867914
1739209885.877684;-45.120503652039325
1739209885.8776913;-38.13080360867914
1739209885.8776982;-45.120503652039325
1739209885.8777053;-35.57807855764607
1739209885.8777125;-25.826314394896357
1739209885.8777196;-35.57807855764607
1739209885.8777266;-38.13080360867914
1739209885.8777337;-38.13080360867914
1739209885.8777409;-33.981070128970906
1739209885.8777478;-45.120503652039325
1739209885.877755;-38.13080360867914
1739209885.877762;-38.13080360867914
1739209885.877769;-38.13080360867914
1739209885.8777761;-38.13080360867914
1739209885.8777833;-38.13080360867914
1739209885.8777905;-45.120503652039325
1739209885.8777974;-38.13080360867914
1739209885.8778045;-45.120503652039325
1739209885.8778117;-45.120503652039325
1739209885.8778186;-45.120503652039325
1739209885.8778257;-45.120503652039325
1739209885.877833;-38.13080360867914
1739209885.87784;-45.120503652039325
1739209885.877847;-38.13080360867914
1739209885.877854;-45.120503652039325
1739209885.8778613;-45.120503652039325
1739209885.8778682;-45.120503652039325
1739209885.8778753;-45.120503652039325
1739209885.8778825;-33.981070128970906
1739209885.8778894;-45.120503652039325
1739209885.8778965;-45.120503652039325
1739209885.8779037;-45.120503652039325
1739209885.8779109;-33.981070128970906
1739209885.8779178;-33.981070128970906
1739209885.877925;-38.13080360867914
1739209885.877932;-38.13080360867914
1739209885.877939;-45.120503652039325
1739209885.8779461;-45.120503652039325
1739209885.8779533;-38.13080360867914
1739209885.8779604;-33.981070128970906
1739209885.8779674;-45.120503652039325
1739209885.8779745;-45.120503652039325
1739209885.8779817;-38.13080360867914
1739209885.8779886;-45.120503652039325
1739209885.8779957;-45.120503652039325
1739209885.878003;-38.13080360867914
1739209885.8780098;-35.57807855764607
1739209885.878017;-38.13080360867914
1739209885.878024;-45.120503652039325
1739209885.8780313;-45.120503652039325
1739209885.8780382;-45.120503652039325
1739209885.8780453;-45.120503652039325
1739209885.8780525;-38.13080360867914
1739209885.8780594;-33.981070128970906
1739209885.8780665;-33.981070128970906
1739209885.8780737;-45.120503652039325
1739209885.8780808;-45.120503652039325
1739209885.8780878;-30.49652367304973
1739209885.878095;-35.57807855764607
1739209885.878102;-45.120503652039325
1739209885.878109;-45.120503652039325
1739209885.8781161;-45.120503652039325
1739209885.8781233;-45.120503652039325
1739209885.8781302;-45.120503652039325
1739209885.8781374;-45.120503652039325
1739209885.8781445;-45.120503652039325
1739209885.8781517;-38.13080360867914
1739209885.8781586;-45.120503652039325
1739209885.8781657;-38.13080360867914
1739209885.8781729;-28.58837851428586
1739209885.8781798;-38.13080360867914
1739209885.878187;-45.120503652039325
1739209885.878194;-38.13080360867914
1739209885.8782012;-33.981070128970906
1739209885.8782082;-38.13080360867914
1739209885.8782153;-45.120503652039325
1739209885.8782225;-45.120503652039325
1739209885.8782294;-29.438486411369333
1739209885.8782365;-35.57807855764607
1739209885.8782437;-45.120503652039325
1739209885.8782506;-45.120503652039325
1739209885.8782578;-38.13080360867914
1739209885.878265;-38.13080360867914
1739209885.878272;-38.13080360867914
1739209885.878279;-38.13080360867914
1739209885.8782861;-38.13080360867914
1739209885.8782933;-38.13080360867914
1739209885.8783002;-38.13080360867914
1739209885.8783073;-38.13080360867914
1739209885.8783145;-45.120503652039325
1739209885.8783216;-38.13080360867914
1739209885.8783286;-38.13080360867914
1739209885.8783357;-45.120503652039325
1739209885.8783429;-26.991370085610722
1739209885.8783498;-35.57807855764607
1739209885.878357;-45.120503652039325
1739209885.878364;-38.13080360867914
1739209885.878371;-30.49652367304973
1739209885.8783782;-33.981070128970906
1739209885.8783853;-45.120503652039325
1739209885.8783925;-45.120503652039325
1739209885.8783994;-45.120503652039325
1739209885.8784065;-45.120503652039325
1739209885.8784137;-45.120503652039325
1739209885.8784206;-45.120503652039325
1739209885.8784277;-45.120503652039325
1739209885.878435;-38.13080360867914
1739209885.878442;-38.13080360867914
1739209885.878449;-35.57807855764607
1739209885.878456;-38.13080360867914
1739209885.8784633;-45.120503652039325
1739209885.8784702;-45.120503652039325
1739209885.8784773;-38.13080360867914
1739209885.8784845;-45.120503652039325
1739209885.8784914;-38.13080360867914
1739209885.8784986;-45.120503652039325
1739209885.8785057;-45.120503652039325
1739209885.8785129;-28.58837851428586
1739209885.8785198;-38.13080360867914
1739209885.878527;-38.13080360867914
1739209885.878534;-32.816014438256545
1739209885.878541;-38.13080360867914
1739209885.8785481;-45.120503652039325
1739209885.8785553;-45.120503652039325
1739209885.8785625;-45.120503652039325
1739209885.8785694;-35.57807855764607
