CAN Message; 0x77:fa90b5054ee7a648
1739209604.8480253;-38.13080360867914
1739209604.848034;-45.120503652039325
1739209604.8480427;-45.120503652039325
1739209604.8480515;-38.13080360867914
1739209604.8480604;-38.13080360867914
1739209604.8480692;-45.120503652039325
1739209604.848078;-38.13080360867914
1739209604.8480866;-45.120503652039325
1739209604.8480954;-45.120503652039325
1739209604.8481042;-32.816014438256545
1739209604.848113;-38.13080360867914
1739209604.848122;-45.120503652039325
1739209604.8481307;-45.120503652039325
1739209604.8481395;-35.57807855764607
1739209604.848148;-38.13080360867914
1739209604.848157;-45.120503652039325
1739209604.8481658;-45.120503652039325
1739209604.8481746;-45.120503652039325
1739209604.8481834;-45.120503652039325
1739209604.8481922;-45.120503652039325
1739209604.8482008;-38.13080360867914
1739209604.8482096;-38.13080360867914
1739209604.8482184;-38.13080360867914
1739209604.8482273;-45.120503652039325
1739209604.848236;-45.120503652039325
1739209604.848245;-38.13080360867914
1739209604.8482537;-38.13080360867914
1739209604.8482623;-45.120503652039325
1739209604.8482711;-38.13080360867914
1739209604.84828;-38.13080360867914
1739209604.8482888;-45.120503652039325
1739209604.8482976;-38.13080360867914
1739209604.8483064;-45.120503652039325
1739209604.848315;-35.57807855764607
1739209604.8483238;-38.13080360867914
1739209604.8483326;-45.120503652039325
1739209604.8483415;-45.120503652039325
1739209604.8483503;-45.120503652039325
1739209604.848359;-33.981070128970906
1739209604.848368;-45.120503652039325
1739209604.8483765;-45.120503652039325
1739209604.8483853;-45.120503652039325
1739209604.8483942;-38.13080360867914
1739209604.848403;-38.13080360867914
1739209604.8484118;-38.13080360867914
1739209604.8484206;-45.120503652039325
1739209604.8484292;-45.120503652039325
1739209604.848438;-38.13080360867914
1739209604.8484468;-38.13080360867914
1739209604.8484557;-38.13080360867914
1739209604.8484645;-38.13080360867914
1739209604.8484733;-35.57807855764607
1739209604.8484821;-38.13080360867914
1739209604.8484907;-45.120503652039325
1739209604.8484995;-38.13080360867914
1739209604.8485084;-35.57807855764607
1739209604.8485172;-38.13080360867914
1739209604.848526;-45.120503652039325
1739209604.8485348;-33.981070128970906
1739209604.8485434;-38.13080360867914
1739209604.8485522;-45.120503652039325
1739209604.848561;-38.13080360867914
1739209604.8485699;-33.981070128970906
1739209604.8485787;-38.13080360867914
1739209604.8485875;-33.981070128970906
1739209604.8485963;-45.120503652039325
1739209604.848605;-38.13080360867914
1739209604.8486137;-38.13080360867914
1739209604.8486226;-45.120503652039325
1739209604.8486314;-45.120503652039325
1739209604.8486402;-38.13080360867914
1739209604.848649;-45.120503652039325
1739209604.8486576;-45.120503652039325
1739209604.8486664;-38.13080360867914
1739209604.8486753;-31.141103565318915
1739209604.848684;-38.13080360867914
1739209604.848693;-45.120503652039325
1739209604.8487017;-35.57807855764607
1739209604.8487105;-35.57807855764607
1739209604.8487191;-45.120503652039325
1739209604.848728;-45.120503652039325
1739209604.8487368;-32.816014438256545
1739209604.8487456;-29.438486411369347
1739209604.8487544;-38.13080360867914
1739209604.8487632;-38.13080360867914
1739209604.848772;-35.57807855764607
1739209604.8487806;-33.981070128970906
1739209604.8487895;-45.120503652039325
1739209604.8487983;-33.981070128970906
1739209604.848807;-38.13080360867914
1739209604.848816;-28.58837851428586
1739209604.8488247;-31.141103565318915
1739209604.8488333;-38.13080360867914
1739209604.8488421;-35.57807855764607
1739209604.848851;-38.13080360867914
1739209604.8488598;-38.13080360867914
1739209604.8488686;-38.13080360867914
1739209604.8488774;-38.13080360867914
1739209604.8488863;-33.981070128970906
1739209604.8488948;-45.120503652039325
1739209604.8489037;-38.13080360867914
1739209604.8489125;-35.57807855764607
1739209604.8489213;-45.120503652039325
1739209604.8489301;-38.13080360867914
1739209604.848939;-38.13080360867914
1739209604.8489475;-45.120503652039325
1739209604.8489563;-38.13080360867914
1739209604.8489652;-45.120503652039325
1739209604.848974;-38.13080360867914
1739209604.8489828;-35.57807855764607
1739209604.8489916;-45.120503652039325
1739209604.8490005;-45.120503652039325
1739209604.849009;-38.13080360867914
1739209604.8490179;-38.13080360867914
1739209604.8490267;-30.49652367304973
1739209604.8490355;-28.58837851428586
1739209604.8490443;-45.120503652039325
1739209604.8490531;-38.13080360867914
1739209604.8490617;-45.120503652039325
1739209604.8490705;-45.120503652039325
1739209604.8490794;-45.120503652039325
1739209604.8490882;-45.120503652039325
1739209604.849097;-45.120503652039325
1739209604.8491058;-45.120503652039325
1739209604.8491147;-38.13080360867914
1739209604.8491232;-38.13080360867914
1739209604.849132;-45.120503652039325
1739209604.849141;-38.13080360867914
1739209604.8491497;-38.13080360867914
1739209604.8491585;-45.120503652039325
1739209604.8491673;-38.13080360867914
1739209604.849176;-32.816014438256545
1739209604.8491848;-38.13080360867914
1739209604.8491936;-38.13080360867914
1739209604.8492024;-45.120503652039325
1739209604.8492112;-45.120503652039325
1739209604.84922;-45.120503652039325
1739209604.8492289;-45.120503652039325
1739209604.8492374;-38.13080360867914
1739209604.8492463;-38.13080360867914
1739209604.849255;-45.120503652039325
1739209604.849264;-45.120503652039325
1739209604.8492727;-45.120503652039325
1739209604.8492815;-38.13080360867914
1739209604.8492901;-38.13080360867914
1739209604.849299;-38.13080360867914
1739209604.8493078;-45.120503652039325
1739209604.8493166;-45.120503652039325
1739209604.8493254;-45.120503652039325
1739209604.8493342;-35.57807855764607
1739209604.849343;-38.13080360867914
1739209604.8493516;-33.981070128970906
1739209604.8493605;-32.816014438256545
1739209604.8493693;-38.13080360867914
1739209604.849378;-33.981070128970906
1739209604.849387;-30.49652367304973
1739209604.8493958;-45.120503652039325
1739209604.8494043;-45.120503652039325
1739209604.8494132;-38.13080360867914
1739209604.849422;-45.120503652039325
1739209604.8494308;-45.120503652039325
1739209604.8494396;-35.57807855764607
1739209604.8494484;-45.120503652039325
1739209604.8494573;-45.120503652039325
1739209604.8494658;-38.13080360867914
1739209604.8494747;-35.57807855764607
1739209604.8494835;-45.120503652039325
1739209604.8494923;-38.13080360867914
1739209604.8495011;-38.13080360867914
1739209604.84951;-45.120503652039325
1739209604.8495185;-45.120503652039325
1739209604.8495274;-38.13080360867914
1739209604.8495362;-38.13080360867914
1739209604.849545;-38.13080360867914
1739209604.8495538;-38.13080360867914
1739209604.8495626;-45.120503652039325
1739209604.8495715;-38.13080360867914
1739209604.84958;-45.120503652039325
1739209604.8495889;-38.13080360867914
1739209604.8495977;-38.13080360867914
1739209604.8496065;-45.120503652039325
1739209604.8496153;-45.120503652039325
1739209604.8496242;-38.13080360867914
1739209604.8496327;-32.816014438256545
1739209604.8496416;-38.13080360867914
1739209604.8496504;-45.120503652039325
1739209604.8496592;-33.981070128970906
1739209604.849668;-35.57807855764607
1739209604.8496768;-31.141103565318915
1739209604.8496857;-45.120503652039325
1739209604.8496943;-38.13080360867914
1739209604.849703;-45.120503652039325
1739209604.849712;-33.981070128970906
1739209604.8497207;-45.120503652039325
1739209604.8497295;-38.13080360867914
1739209604.8497384;-45.120503652039325
1739209604.849747;-38.13080360867914
1739209604.8497558;-38.13080360867914
1739209604.8497646;-45.120503652039325
1739209604.8497734;-45.120503652039325
1739209604.8497822;-38.13080360867914
1739209604.849791;-38.13080360867914
1739209604.8497999;-38.13080360867914
1739209604.8498085;-45.120503652039325
1739209604.8498173;-45.120503652039325
1739209604.849826;-45.120503652039325
1739209604.849835;-38.13080360867914
1739209604.8498437;-38.13080360867914
1739209604.8498526;-35.57807855764607
1739209604.8498611;-35.57807855764607
1739209604.84987;-38.13080360867914
1739209604.8498788;-45.120503652039325
1739209604.8498876;-45.120503652039325
1739209604.8498964;-45.120503652039325
1739209604.8499053;-45.120503652039325
1739209604.849914;-45.120503652039325
1739209604.8499227;-45.120503652039325
1739209604.8499315;-35.57807855764607
1739209604.8499403;-45.120503652039325
1739209604.8499491;-45.120503652039325
1739209604.849958;-33.981070128970906
1739209604.8499668;-45.120503652039325
1739209604.8499753;-45.120503652039325
1739209604.8499842;-38.13080360867914
1739209604.849993;-38.13080360867914
1739209604.8500018;-45.120503652039325
1739209604.8500106;-38.13080360867914
1739209604.8500195;-38.13080360867914
1739209604.8500283;-31.141103565318915
1739209604.8500369;-38.13080360867914
1739209604.8500457;-38.13080360867914
1739209604.8500545;-45.120503652039325
1739209604.8500633;-45.120503652039325
1739209604.8500721;-38.13080360867914
1739209604.850081;-45.120503652039325
1739209604.8500898;-45.120503652039325
1739209604.8500984;-29.438486411369347
1739209604.8501072;-45.120503652039325
1739209604.850116;-38.13080360867914
1739209604.8501248;-38.13080360867914
1739209604.8501337;-38.13080360867914
1739209604.8501425;-45.120503652039325
1739209604.850151;-38.13080360867914
1739209604.85016;-32.816014438256545
1739209604.8501687;-31.141103565318915
1739209604.8501775;-45.120503652039325
1739209604.8501863;-38.13080360867914
1739209604.8501952;-35.57807855764607
1739209604.850204;-38.13080360867914
1739209604.8502126;-45.120503652039325
1739209604.8502214;-45.120503652039325
1739209604.8502302;-45.120503652039325
1739209604.850239;-33.981070128970906
1739209604.8502479;-45.120503652039325
1739209604.8502567;-38.13080360867914
1739209604.8502653;-38.13080360867914
1739209604.850274;-38.13080360867914
1739209604.850283;-45.120503652039325
1739209604.8502917;-38.13080360867914
1739209604.8503006;-38.13080360867914
1739209604.8503094;-38.13080360867914
1739209604.8503182;-38.13080360867914
1739209604.8503268;-32.816014438256545
1739209604.8503356;-38.13080360867914
1739209604.8503444;-45.120503652039325
1739209604.8503532;-38.13080360867914
1739209604.850362;-38.13080360867914
1739209604.850371;-45.120503652039325
1739209604.8503795;-45.120503652039325
1739209604.8503883;-38.13080360867914
1739209604.850397;-38.13080360867914
1739209604.850406;-45.120503652039325
1739209604.8504148;-45.120503652039325
1739209604.8504236;-45.120503652039325
1739209604.8504324;-38.13080360867914
1739209604.850441;-45.120503652039325
1739209604.8504498;-28.992665084841942
1739209604.8504586;-31.141103565318915
1739209604.8504674;-45.120503652039325
1739209604.8504763;-45.120503652039325
1739209604.850485;-33.981070128970906
1739209604.8504937;-38.13080360867914
1739209604.8505025;-45.120503652039325
1739209604.8505113;-45.120503652039325
1739209604.8505201;-38.13080360867914
1739209604.850529;-38.13080360867914
1739209604.8505378;-33.981070128970906
1739209604.8505466;-45.120503652039325
1739209604.8505552;-45.120503652039325
1739209604.850564;-35.57807855764607
1739209604.8505728;-35.57807855764607
1739209604.8505816;-45.120503652039325
1739209604.8505905;-38.13080360867914
1739209604.8505993;-38.13080360867914
1739209604.8506079;-38.13080360867914
1739209604.8506167;-38.13080360867914
1739209604.8506255;-38.13080360867914
1739209604.8506343;-38.13080360867914
1739209604.8506432;-38.13080360867914
1739209604.850652;-45.120503652039325
1739209604.8506608;-35.57807855764607
1739209604.8506694;-45.120503652039325
1739209604.8506782;-38.13080360867914
1739209604.850687;-35.57807855764607
1739209604.8506958;-38.13080360867914
1739209604.8507047;-45.120503652039325
1739209604.8507135;-45.120503652039325
1739209604.850722;-38.13080360867914
1739209604.850731;-45.120503652039325
1739209604.8507397;-45.120503652039325
1739209604.8507485;-38.13080360867914
1739209604.8507574;-38.13080360867914
1739209604.8507662;-45.120503652039325
1739209604.850775;-38.13080360867914
1739209604.8507836;-38.13080360867914
1739209604.8507924;-45.120503652039325
1739209604.8508012;-32.816014438256545
1739209604.85081;-38.13080360867914
1739209604.8508189;-45.120503652039325
1739209604.8508277;-38.13080360867914
1739209604.8508363;-45.120503652039325
1739209604.850845;-45.120503652039325
1739209604.850854;-45.120503652039325
1739209604.8508627;-38.13080360867914
1739209604.8508716;-38.13080360867914
1739209604.8508804;-45.120503652039325
1739209604.8508892;-45.120503652039325
1739209604.8508978;-45.120503652039325
1739209604.8509066;-45.120503652039325
1739209604.8509154;-35.57807855764607
1739209604.8509243;-38.13080360867914
1739209604.850933;-35.57807855764607
1739209604.850942;-33.981070128970906
1739209604.8509505;-38.13080360867914
1739209604.8509593;-38.13080360867914
1739209604.8509681;-45.120503652039325
1739209604.850977;-38.13080360867914
1739209604.8509858;-38.13080360867914
1739209604.8509946;-38.13080360867914
1739209604.8510034;-38.13080360867914
1739209604.851012;-45.120503652039325
1739209604.8510208;-45.120503652039325
1739209604.8510296;-45.120503652039325
1739209604.8510385;-45.120503652039325
1739209604.8510473;-45.120503652039325
1739209604.851056;-38.13080360867914
1739209604.8510647;-45.120503652039325
1739209604.8510735;-45.120503652039325
1739209604.8510823;-45.120503652039325
1739209604.8510911;-33.981070128970906
1739209604.8511;-32.816014438256545
1739209604.8511088;-38.13080360867914
1739209604.8511176;-45.120503652039325
1739209604.8511262;-38.13080360867914
1739209604.851135;-38.13080360867914
1739209604.8511438;-38.13080360867914
1739209604.8511527;-35.57807855764607
1739209604.8511615;-38.13080360867914
1739209604.8511703;-45.120503652039325
1739209604.851179;-45.120503652039325
1739209604.8511877;-45.120503652039325
1739209604.8511965;-35.57807855764607
1739209604.8512053;-45.120503652039325
1739209604.8512142;-38.13080360867914
1739209604.851223;-38.13080360867914
1739209604.8512318;-33.981070128970906
1739209604.8512404;-33.981070128970906
1739209604.8512492;-45.120503652039325
1739209604.851258;-45.120503652039325
1739209604.8512669;-33.981070128970906
1739209604.8512757;-32.816014438256545
1739209604.8512845;-38.13080360867914
1739209604.851293;-38.13080360867914
1739209604.851302;-38.13080360867914
1739209604.8513107;-45.120503652039325
1739209604.8513196;-38.13080360867914
1739209604.8513284;-38.13080360867914
1739209604.8513372;-45.120503652039325
1739209604.851346;-45.120503652039325
1739209604.8513546;-45.120503652039325
1739209604.8513634;-38.13080360867914
1739209604.8513722;-38.13080360867914
1739209604.851381;-38.13080360867914
1739209604.85139;-45.120503652039325
1739209604.8513987;-45.120503652039325
1739209604.8514075;-38.13080360867914
1739209604.851416;-38.13080360867914
1739209604.851425;-45.120503652039325
1739209604.8514338;-38.13080360867914
1739209604.8514426;-38.13080360867914
1739209604.8514514;-28.992665084841942
1739209604.8514602;-35.57807855764607
1739209604.8514688;-38.13080360867914
1739209604.8514776;-45.120503652039325
1739209604.8514864;-45.120503652039325
1739209604.8514953;-33.981070128970906
1739209604.851504;-45.120503652039325
1739209604.851513;-38.13080360867914
1739209604.8515217;-28.218542851754165
1739209604.8515303;-35.57807855764607
1739209604.8515391;-45.120503652039325
1739209604.851548;-45.120503652039325
1739209604.8515568;-38.13080360867914
1739209604.8515656;-38.13080360867914
1739209604.8515744;-45.120503652039325
1739209604.851583;-45.120503652039325
1739209604.8515918;-38.13080360867914
1739209604.8516006;-45.120503652039325
1739209604.8516095;-38.13080360867914
1739209604.8516183;-38.13080360867914
1739209604.851627;-38.13080360867914
1739209604.851636;-45.120503652039325
1739209604.8516445;-38.13080360867914
1739209604.8516533;-35.57807855764607
1739209604.8516622;-33.981070128970906
1739209604.851671;-45.120503652039325
1739209604.8516798;-38.13080360867914
1739209604.8516886;-38.13080360867914
1739209604.8516972;-38.13080360867914
1739209604.851706;-45.120503652039325
1739209604.8517148;-45.120503652039325
1739209604.8517237;-38.13080360867914
1739209604.8517325;-30.49652367304973
1739209604.8517413;-45.120503652039325
1739209604.8517501;-45.120503652039325
1739209604.8517587;-38.13080360867914
1739209604.8517675;-45.120503652039325
1739209604.8517764;-45.120503652039325
1739209604.8517852;-38.13080360867914
1739209604.851794;-35.57807855764607
1739209604.8518028;-26.991370085610722
1739209604.8518114;-45.120503652039325
1739209604.8518202;-45.120503652039325
1739209604.851829;-38.13080360867914
1739209604.8518379;-38.13080360867914
1739209604.8518467;-38.13080360867914
1739209604.8518555;-38.13080360867914
1739209604.8518643;-38.13080360867914
1739209604.851873;-28.58837851428586
1739209604.8518817;-38.13080360867914
1739209604.8518906;-38.13080360867914
1739209604.8518994;-45.120503652039325
1739209604.8519082;-45.120503652039325
1739209604.851917;-45.120503652039325
1739209604.8519256;-38.13080360867914
1739209604.8519344;-45.120503652039325
1739209604.8519433;-33.981070128970906
1739209604.851952;-38.13080360867914
1739209604.851961;-38.13080360867914
1739209604.8519697;-45.120503652039325
1739209604.8519785;-38.13080360867914
1739209604.8519871;-38.13080360867914
1739209604.851996;-45.120503652039325
1739209604.8520048;-38.13080360867914
1739209604.8520136;-38.13080360867914
1739209604.8520224;-35.57807855764607
1739209604.8520312;-45.120503652039325
1739209604.8520398;-45.120503652039325
1739209604.8520486;-45.120503652039325
1739209604.8520575;-45.120503652039325
1739209604.8520663;-38.13080360867914
1739209604.852075;-45.120503652039325
1739209604.852084;-38.13080360867914
1739209604.8520927;-45.120503652039325
1739209604.8521013;-45.120503652039325
1739209604.8521101;-45.120503652039325
1739209604.852119;-38.13080360867914
1739209604.8521278;-38.13080360867914
1739209604.8521366;-38.13080360867914
1739209604.8521454;-45.120503652039325
1739209604.852154;-38.13080360867914
1739209604.8521628;-33.981070128970906
1739209604.8521717;-38.13080360867914
1739209604.8521805;-45.120503652039325
1739209604.8521893;-45.120503652039325
1739209604.8521981;-30.49652367304973
1739209604.852207;-33.981070128970906
1739209604.8522155;-45.120503652039325
1739209604.8522243;-33.981070128970906
1739209604.8522332;-45.120503652039325
1739209604.852242;-38.13080360867914
1739209604.8522508;-45.120503652039325
1739209604.8522596;-38.13080360867914
1739209604.8522682;-45.120503652039325
1739209604.852277;-38.13080360867914
1739209604.8522859;-35.57807855764607
1739209604.8522947;-38.13080360867914
1739209604.8523035;-45.120503652039325
1739209604.8523123;-33.981070128970906
1739209604.8523211;-38.13080360867914
1739209604.8523297;-38.13080360867914
1739209604.8523386;-38.13080360867914
1739209604.8523474;-45.120503652039325
1739209604.8523562;-38.13080360867914
1739209604.852365;-45.120503652039325
1739209604.8523738;-38.13080360867914
1739209604.8523824;-38.13080360867914
1739209604.8523912;-35.57807855764607
1739209604.8524;-38.13080360867914
1739209604.852409;-45.120503652039325
1739209604.8524177;-45.120503652039325
1739209604.8524265;-45.120503652039325
1739209604.8524354;-45.120503652039325
1739209604.852444;-45.120503652039325
1739209604.8524528;-38.13080360867914
1739209604.8524616;-38.13080360867914
1739209604.8524704;-35.57807855764607
1739209604.8524792;-38.13080360867914
1739209604.852488;-45.120503652039325
1739209604.8524966;-45.120503652039325
1739209604.8525054;-45.120503652039325
1739209604.8525143;-35.57807855764607
1739209604.852523;-38.13080360867914
1739209604.852532;-38.13080360867914
1739209604.8525407;-38.13080360867914
1739209604.8525496;-30.49652367304973
1739209604.8525581;-38.13080360867914
1739209604.852567;-45.120503652039325
1739209604.8525758;-38.13080360867914
1739209604.8525846;-45.120503652039325
1739209604.8525934;-45.120503652039325
1739209604.8526022;-45.120503652039325
1739209604.852611;-45.120503652039325
1739209604.8526196;-45.120503652039325
1739209604.8526285;-38.13080360867914
1739209604.8526373;-38.13080360867914
1739209604.852646;-45.120503652039325
1739209604.852655;-45.120503652039325
1739209604.8526638;-45.120503652039325
1739209604.8526723;-45.120503652039325
1739209604.8526812;-45.120503652039325
1739209604.85269;-32.816014438256545
1739209604.8526988;-45.120503652039325
1739209604.8527076;-45.120503652039325
1739209604.8527164;-45.120503652039325
1739209604.8527253;-30.49652367304973
1739209604.8527339;-33.981070128970906
1739209604.8527427;-45.120503652039325
1739209604.8527515;-45.120503652039325
1739209604.8527603;-38.13080360867914
1739209604.8527691;-35.57807855764607
1739209604.852778;-45.120503652039325
1739209604.8527865;-38.13080360867914
1739209604.8527954;-33.981070128970956
1739209604.8528042;-45.120503652039325
1739209604.852813;-38.13080360867914
1739209604.8528218;-35.57807855764607
1739209604.8528306;-45.120503652039325
1739209604.8528395;-45.120503652039325
1739209604.852848;-38.13080360867914
1739209604.8528569;-45.120503652039325
1739209604.8528657;-28.58837851428586
1739209604.8528745;-32.816014438256545
1739209604.8528833;-35.57807855764607
1739209604.8528922;-33.981070128970906
1739209604.8529007;-38.13080360867914
1739209604.8529096;-38.13080360867914
1739209604.8529184;-35.57807855764607
1739209604.8529272;-38.13080360867914
1739209604.852936;-45.120503652039325
1739209604.8529449;-38.13080360867914
1739209604.8529537;-35.57807855764607
1739209604.8529623;-45.120503652039325
1739209604.852971;-45.120503652039325
1739209604.85298;-38.13080360867914
1739209604.8529887;-45.120503652039325
1739209604.8529975;-33.981070128970906
1739209604.8530064;-45.120503652039325
1739209604.853015;-45.120503652039325
1739209604.8530238;-38.13080360867914
1739209604.8530326;-38.13080360867914
1739209604.8530414;-45.120503652039325
1739209604.8530502;-45.120503652039325
1739209604.853059;-38.13080360867914
1739209604.8530679;-38.13080360867914
1739209604.8530765;-33.981070128970906
1739209604.8530853;-28.992665084841942
1739209604.853094;-38.13080360867914
1739209604.853103;-45.120503652039325
1739209604.8531117;-33.981070128970906
1739209604.8531206;-33.981070128970906
1739209604.8531291;-45.120503652039325
1739209604.853138;-45.120503652039325
1739209604.8531468;-38.13080360867914
1739209604.8531556;-35.57807855764607
1739209604.8531644;-45.120503652039325
1739209604.8531733;-45.120503652039325
1739209604.853182;-45.120503652039325
1739209604.8531907;-38.13080360867914
1739209604.8531995;-45.120503652039325
1739209604.8532083;-38.13080360867914
1739209604.8532171;-35.57807855764607
1739209604.853226;-33.981070128970906
1739209604.8532348;-45.120503652039325
1739209604.8532434;-45.120503652039325
1739209604.8532522;-45.120503652039325
1739209604.853261;-45.120503652039325
1739209604.8532698;-45.120503652039325
1739209604.8532786;-45.120503652039325
1739209604.8532875;-38.13080360867914
1739209604.8532963;-33.981070128970906
1739209604.8533049;-38.13080360867914
1739209604.8533137;-38.13080360867914
1739209604.8533225;-38.13080360867914
1739209604.8533313;-33.981070128970906
1739209604.8533401;-33.981070128970906
1739209604.853349;-45.120503652039325
1739209604.8533576;-45.120503652039325
1739209604.8533664;-38.13080360867914
1739209604.8533752;-45.120503652039325
1739209604.853384;-45.120503652039325
1739209604.8533928;-38.13080360867914
1739209604.8534017;-38.13080360867914
1739209604.8534105;-45.120503652039325
1739209604.853419;-38.13080360867914
1739209604.853428;-45.120503652039325
1739209604.8534367;-38.13080360867914
1739209604.8534455;-38.13080360867914
1739209604.8534544;-45.120503652039325
1739209604.8534632;-45.120503652039325
1739209604.8534718;-38.13080360867914
1739209604.8534806;-33.981070128970906
1739209604.8534894;-45.120503652039325
1739209604.8534982;-45.120503652039325
1739209604.853507;-38.13080360867914
1739209604.8535159;-32.816014438256545
1739209604.8535247;-38.13080360867914
1739209604.8535333;-45.120503652039325
1739209604.853542;-38.13080360867914
1739209604.853551;-35.57807855764607
1739209604.8535597;-45.120503652039325
1739209604.8535686;-38.13080360867914
1739209604.8535774;-45.120503652039325
1739209604.853586;-45.120503652039325
1739209604.8535948;-38.13080360867914
1739209604.8536036;-38.13080360867914
1739209604.8536124;-45.120503652039325
1739209604.8536212;-45.120503652039325
1739209604.85363;-38.13080360867914
1739209604.853639;-28.992665084841942
1739209604.8536475;-31.141103565318915
1739209604.8536563;-45.120503652039325
1739209604.853665;-45.120503652039325
1739209604.853674;-38.13080360867914
1739209604.8536828;-38.13080360867914
