CAN Message; 0x24:0ca3700aaf863243
1739209722.627956;-45.120503652039325
1739209722.6279745;-45.120503652039325
1739209722.627993;-38.13080360867914
1739209722.6280117;-45.120503652039325
1739209722.6280303;-45.120503652039325
1739209722.628049;-38.13080360867914
1739209722.6280675;-38.13080360867914
1739209722.628086;-38.13080360867914
1739209722.6281047;-45.120503652039325
1739209722.6281235;-45.120503652039325
1739209722.628142;-45.120503652039325
1739209722.6281607;-45.120503652039325
1739209722.6281793;-45.120503652039325
1739209722.628198;-45.120503652039325
1739209722.6282165;-38.13080360867914
1739209722.628235;-38.13080360867914
1739209722.6282537;-38.13080360867914
1739209722.6282723;-33.981070128970906
1739209722.628291;-32.816014438256545
1739209722.6283097;-38.13080360867914
1739209722.6283283;-38.13080360867914
1739209722.628347;-38.13080360867914
1739209722.6283655;-35.57807855764607
1739209722.628384;-38.13080360867914
1739209722.6284027;-45.120503652039325
1739209722.6284213;-38.13080360867914
1739209722.62844;-35.57807855764607
1739209722.6284585;-38.13080360867914
1739209722.628477;-45.120503652039325
1739209722.6284957;-38.13080360867914
1739209722.6285145;-35.57807855764607
1739209722.6285331;-38.13080360867914
1739209722.6285517;-45.120503652039325
1739209722.6285703;-38.13080360867914
1739209722.628589;-38.13080360867914
1739209722.6286075;-38.13080360867914
1739209722.628626;-38.13080360867914
1739209722.6286447;-38.13080360867914
1739209722.6286633;-35.57807855764607
1739209722.628682;-35.57807855764607
1739209722.6287005;-38.13080360867914
1739209722.6287193;-38.13080360867914
1739209722.628738;-35.57807855764607
1739209722.6287565;-38.13080360867914
1739209722.6287751;-33.981070128970906
1739209722.6287937;-31.141103565318915
1739209722.6288123;-45.120503652039325
1739209722.628831;-33.981070128970906
1739209722.6288495;-45.120503652039325
1739209722.628868;-38.13080360867914
1739209722.6288867;-45.120503652039325
1739209722.6289053;-38.13080360867914
1739209722.6289241;-45.120503652039325
1739209722.6289427;-38.13080360867914
1739209722.6289613;-38.13080360867914
1739209722.62898;-45.120503652039325
1739209722.6289985;-45.120503652039325
1739209722.629017;-31.141103565318915
1739209722.6290357;-45.120503652039325
1739209722.6290543;-45.120503652039325
1739209722.629073;-38.13080360867914
1739209722.6290915;-38.13080360867914
1739209722.6291103;-38.13080360867914
1739209722.629129;-38.13080360867914
1739209722.6291475;-45.120503652039325
1739209722.6291661;-45.120503652039325
1739209722.6291847;-33.981070128970906
1739209722.6292033;-38.13080360867914
1739209722.629222;-45.120503652039325
1739209722.6292405;-45.120503652039325
1739209722.629259;-38.13080360867914
1739209722.6292777;-45.120503652039325
1739209722.6292963;-45.120503652039325
1739209722.6293151;-33.981070128970906
1739209722.6293337;-32.816014438256545
1739209722.6293523;-38.13080360867914
1739209722.629371;-45.120503652039325
1739209722.6293895;-33.981070128970906
1739209722.6294081;-45.120503652039325
1739209722.6294267;-38.13080360867914
1739209722.6294453;-38.13080360867914
1739209722.629464;-32.816014438256545
1739209722.6294825;-33.981070128970906
1739209722.629501;-35.57807855764607
1739209722.62952;-38.13080360867914
1739209722.6295385;-38.13080360867914
1739209722.6295571;-38.13080360867914
1739209722.6295757;-45.120503652039325
1739209722.6295943;-38.13080360867914
1739209722.629613;-38.13080360867914
1739209722.6296315;-45.120503652039325
1739209722.62965;-38.13080360867914
1739209722.6296687;-38.13080360867914
1739209722.6296873;-45.120503652039325
1739209722.629706;-45.120503652039325
1739209722.6297247;-45.120503652039325
1739209722.6297433;-45.120503652039325
1739209722.629762;-27.267205301931607
1739209722.6297805;-33.981070128970906
1739209722.6297991;-45.120503652039325
1739209722.6298177;-45.120503652039325
1739209722.6298363;-38.13080360867914
1739209722.629855;-45.120503652039325
1739209722.6298735;-45.120503652039325
1739209722.629892;-45.120503652039325
1739209722.6299107;-45.120503652039325
1739209722.6299295;-45.120503652039325
1739209722.6299481;-38.13080360867914
1739209722.6299667;-45.120503652039325
1739209722.6299853;-45.120503652039325
1739209722.630004;-38.13080360867914
1739209722.6300225;-38.13080360867914
1739209722.6300411;-45.120503652039325
1739209722.6300597;-38.13080360867914
1739209722.6300783;-38.13080360867914
1739209722.630097;-45.120503652039325
1739209722.6301157;-38.13080360867914
1739209722.6301343;-45.120503652039325
1739209722.630153;-45.120503652039325
1739209722.6301715;-38.13080360867914
1739209722.6301901;-45.120503652039325
1739209722.6302087;-33.981070128970906
1739209722.6302273;-33.981070128970906
1739209722.630246;-45.120503652039325
1739209722.6302645;-38.13080360867914
1739209722.630283;-35.57807855764607
1739209722.6303017;-45.120503652039325
1739209722.6303205;-45.120503652039325
1739209722.6303391;-32.816014438256545
1739209722.6303577;-38.13080360867914
1739209722.6303763;-38.13080360867914
1739209722.630395;-33.981070128970906
1739209722.6304135;-38.13080360867914
1739209722.6304321;-38.13080360867914
1739209722.6304507;-38.13080360867914
1739209722.6304693;-45.120503652039325
1739209722.630488;-38.13080360867914
1739209722.6305065;-35.57807855764607
1739209722.6305254;-30.49652367304973
1739209722.630544;-38.13080360867914
1739209722.6305625;-35.57807855764607
1739209722.6305811;-35.57807855764607
1739209722.6305997;-38.13080360867914
1739209722.6306183;-45.120503652039325
1739209722.630637;-35.57807855764607
1739209722.6306555;-38.13080360867914
1739209722.6306741;-45.120503652039325
1739209722.6306927;-38.13080360867914
1739209722.6307113;-38.13080360867914
1739209722.6307302;-38.13080360867914
1739209722.6307487;-38.13080360867914
1739209722.6307673;-45.120503652039325
1739209722.630786;-45.120503652039325
1739209722.6308045;-38.13080360867914
1739209722.6308231;-45.120503652039325
1739209722.6308417;-38.13080360867914
1739209722.6308603;-38.13080360867914
1739209722.630879;-45.120503652039325
1739209722.6308975;-38.13080360867914
1739209722.6309164;-38.13080360867914
1739209722.630935;-38.13080360867914
1739209722.6309536;-38.13080360867914
1739209722.6309721;-32.816014438256545
1739209722.6309907;-45.120503652039325
1739209722.6310093;-38.13080360867914
1739209722.631028;-35.57807855764607
1739209722.6310465;-33.981070128970906
1739209722.6310651;-45.120503652039325
1739209722.6310837;-45.120503652039325
1739209722.6311023;-38.13080360867914
1739209722.6311212;-45.120503652039325
1739209722.6311398;-45.120503652039325
1739209722.6311584;-45.120503652039325
1739209722.631177;-45.120503652039325
1739209722.6311955;-38.13080360867914
1739209722.6312141;-38.13080360867914
1739209722.6312327;-45.120503652039325
1739209722.6312513;-45.120503652039325
1739209722.63127;-38.13080360867914
1739209722.6312885;-38.13080360867914
1739209722.6313071;-45.120503652039325
1739209722.631326;-38.13080360867914
1739209722.6313446;-45.120503652039325
1739209722.6313632;-33.981070128970906
1739209722.6313818;-45.120503652039325
1739209722.6314003;-45.120503652039325
1739209722.631419;-45.120503652039325
1739209722.6314375;-45.120503652039325
1739209722.6314561;-45.120503652039325
1739209722.6314747;-38.13080360867914
1739209722.6314933;-31.141103565318893
1739209722.631512;-38.13080360867914
1739209722.6315308;-45.120503652039325
1739209722.6315494;-38.13080360867914
1739209722.631568;-35.57807855764607
1739209722.6315866;-33.981070128970906
1739209722.6316051;-45.120503652039325
1739209722.6316237;-38.13080360867914
1739209722.6316423;-35.57807855764607
1739209722.631661;-33.981070128970906
1739209722.6316795;-45.120503652039325
1739209722.6316981;-38.13080360867914
1739209722.6317167;-38.13080360867914
1739209722.6317356;-38.13080360867914
1739209722.6317542;-45.120503652039325
1739209722.6317728;-45.120503652039325
1739209722.6317914;-35.57807855764607
1739209722.63181;-45.120503652039325
1739209722.6318285;-45.120503652039325
1739209722.6318471;-38.13080360867914
1739209722.6318657;-38.13080360867914
1739209722.6318843;-38.13080360867914
1739209722.631903;-45.120503652039325
1739209722.6319218;-45.120503652039325
1739209722.6319404;-32.816014438256545
1739209722.631959;-35.57807855764607
1739209722.6319776;-45.120503652039325
1739209722.6319962;-38.13080360867914
1739209722.6320148;-38.13080360867914
1739209722.6320333;-31.141103565318915
1739209722.632052;-45.120503652039325
1739209722.6320705;-38.13080360867914
1739209722.6320891;-45.120503652039325
1739209722.6321077;-45.120503652039325
1739209722.6321266;-45.120503652039325
1739209722.6321452;-45.120503652039325
1739209722.6321638;-45.120503652039325
1739209722.6321824;-38.13080360867914
1739209722.632201;-45.120503652039325
1739209722.6322196;-38.13080360867914
1739209722.6322381;-38.13080360867914
1739209722.6322567;-45.120503652039325
1739209722.6322753;-45.120503652039325
1739209722.632294;-33.981070128970906
1739209722.6323125;-33.981070128970906
1739209722.6323314;-31.141103565318915
1739209722.63235;-45.120503652039325
1739209722.6323686;-45.120503652039325
1739209722.6323872;-45.120503652039325
1739209722.6324058;-38.13080360867914
1739209722.6324244;-45.120503652039325
1739209722.632443;-45.120503652039325
1739209722.6324615;-38.13080360867914
1739209722.6324801;-38.13080360867914
1739209722.6324987;-45.120503652039325
1739209722.6325173;-38.13080360867914
1739209722.6325362;-38.13080360867914
1739209722.6325548;-45.120503652039325
1739209722.6325734;-45.120503652039325
1739209722.632592;-45.120503652039325
1739209722.6326106;-35.57807855764607
1739209722.6326292;-38.13080360867914
1739209722.6326478;-45.120503652039325
1739209722.6326663;-45.120503652039325
1739209722.632685;-45.120503652039325
1739209722.6327035;-45.120503652039325
1739209722.6327224;-45.120503652039325
1739209722.632741;-45.120503652039325
1739209722.6327596;-45.120503652039325
1739209722.6327782;-33.981070128970906
1739209722.6327968;-45.120503652039325
1739209722.6328154;-38.13080360867914
1739209722.632834;-45.120503652039325
1739209722.6328526;-38.13080360867914
1739209722.6328712;-38.13080360867914
1739209722.6328897;-38.13080360867914
1739209722.6329083;-45.120503652039325
1739209722.6329272;-28.58837851428586
1739209722.6329458;-35.57807855764607
1739209722.6329644;-38.13080360867914
1739209722.632983;-38.13080360867914
1739209722.6330016;-45.120503652039325
1739209722.6330202;-45.120503652039325
1739209722.6330388;-45.120503652039325
1739209722.6330574;-38.13080360867914
1739209722.633076;-32.816014438256545
1739209722.6330945;-33.981070128970906
1739209722.6331131;-45.120503652039325
1739209722.633132;-38.13080360867914
1739209722.6331506;-33.981070128970906
1739209722.6331692;-38.13080360867914
1739209722.6331878;-45.120503652039325
1739209722.6332064;-45.120503652039325
1739209722.633225;-31.141103565318915
1739209722.6332436;-38.13080360867914
1739209722.6332622;-45.120503652039325
1739209722.6332808;-45.120503652039325
1739209722.6332994;-38.13080360867914
1739209722.633318;-45.120503652039325
1739209722.6333368;-38.13080360867914
1739209722.6333554;-45.120503652039325
1739209722.633374;-45.120503652039325
1739209722.6333926;-38.13080360867914
1739209722.6334112;-38.13080360867914
1739209722.6334298;-38.13080360867914
1739209722.6334484;-35.57807855764607
1739209722.633467;-38.13080360867914
1739209722.6334856;-45.120503652039325
1739209722.6335042;-45.120503652039325
1739209722.6335227;-45.120503652039325
1739209722.6335416;-38.13080360867914
1739209722.6335602;-45.120503652039325
1739209722.6335788;-45.120503652039325
1739209722.6335974;-45.120503652039325
1739209722.633616;-31.141103565318893
1739209722.6336346;-45.120503652039325
1739209722.6336532;-45.120503652039325
1739209722.6336718;-38.13080360867914
1739209722.6336904;-45.120503652039325
1739209722.633709;-38.13080360867914
1739209722.6337278;-38.13080360867914
1739209722.6337464;-38.13080360867914
1739209722.633765;-45.120503652039325
1739209722.6337836;-45.120503652039325
1739209722.6338022;-45.120503652039325
1739209722.6338208;-45.120503652039325
1739209722.6338394;-33.981070128970906
1739209722.633858;-38.13080360867914
1739209722.6338766;-45.120503652039325
1739209722.6338952;-45.120503652039325
1739209722.6339138;-32.816014438256545
1739209722.6339326;-45.120503652039325
1739209722.6339512;-45.120503652039325
1739209722.6339698;-45.120503652039325
1739209722.6339884;-45.120503652039325
1739209722.634007;-45.120503652039325
1739209722.6340256;-35.57807855764607
1739209722.6340442;-38.13080360867914
1739209722.6340628;-45.120503652039325
1739209722.6340814;-45.120503652039325
1739209722.6341;-45.120503652039325
1739209722.6341186;-45.120503652039325
1739209722.6341374;-45.120503652039325
1739209722.634156;-45.120503652039325
1739209722.6341746;-45.120503652039325
1739209722.6341932;-33.981070128970906
1739209722.6342118;-31.141103565318915
1739209722.6342304;-45.120503652039325
1739209722.634249;-45.120503652039325
1739209722.6342676;-45.120503652039325
1739209722.6342862;-32.816014438256545
1739209722.6343048;-38.13080360867914
1739209722.6343234;-45.120503652039325
1739209722.6343422;-45.120503652039325
1739209722.6343608;-38.13080360867914
1739209722.6343794;-38.13080360867914
1739209722.634398;-45.120503652039325
1739209722.6344166;-38.13080360867914
1739209722.6344352;-45.120503652039325
1739209722.6344538;-45.120503652039325
1739209722.6344724;-45.120503652039325
1739209722.634491;-35.57807855764607
1739209722.6345096;-38.13080360867914
1739209722.6345284;-45.120503652039325
1739209722.634547;-45.120503652039325
1739209722.6345656;-45.120503652039325
1739209722.6345842;-33.981070128970906
1739209722.6346028;-38.13080360867914
1739209722.6346214;-45.120503652039325
1739209722.63464;-45.120503652039325
1739209722.6346586;-33.981070128970906
1739209722.6346772;-38.13080360867914
1739209722.6346958;-45.120503652039325
1739209722.6347144;-33.981070128970906
1739209722.6347332;-45.120503652039325
1739209722.6347518;-38.13080360867914
1739209722.6347704;-45.120503652039325
1739209722.634789;-33.981070128970906
1739209722.6348076;-45.120503652039325
1739209722.6348262;-45.120503652039325
1739209722.6348448;-45.120503652039325
1739209722.6348634;-45.120503652039325
1739209722.634882;-45.120503652039325
1739209722.6349006;-45.120503652039325
1739209722.6349192;-38.13080360867914
1739209722.634938;-45.120503652039325
1739209722.6349566;-35.57807855764607
1739209722.6349752;-38.13080360867914
1739209722.6349938;-45.120503652039325
1739209722.6350124;-38.13080360867914
1739209722.635031;-33.981070128970906
1739209722.6350496;-32.816014438256545
1739209722.6350682;-38.13080360867914
1739209722.6350868;-33.981070128970906
1739209722.6351054;-45.120503652039325
1739209722.635124;-45.120503652039325
1739209722.6351428;-45.120503652039325
1739209722.6351614;-45.120503652039325
1739209722.63518;-38.13080360867914
1739209722.6351986;-45.120503652039325
1739209722.6352172;-38.13080360867914
1739209722.6352358;-45.120503652039325
1739209722.6352544;-45.120503652039325
1739209722.635273;-38.13080360867914
1739209722.6352916;-35.57807855764607
1739209722.6353102;-45.120503652039325
1739209722.6353288;-33.981070128970906
1739209722.6353476;-28.992665084841942
1739209722.6353662;-45.120503652039325
1739209722.6353848;-33.981070128970906
1739209722.6354034;-38.13080360867914
1739209722.635422;-35.57807855764607
1739209722.6354406;-38.13080360867914
1739209722.6354592;-31.141103565318915
1739209722.6354778;-45.120503652039325
1739209722.6354964;-32.816014438256545
1739209722.635515;-35.57807855764607
1739209722.6355338;-33.981070128970906
1739209722.6355524;-45.120503652039325
1739209722.635571;-38.13080360867914
1739209722.6355896;-35.57807855764607
1739209722.6356082;-45.120503652039325
1739209722.6356268;-38.13080360867914
1739209722.6356454;-33.981070128970906
1739209722.635664;-38.13080360867914
1739209722.6356826;-38.13080360867914
1739209722.6357012;-38.13080360867914
1739209722.6357198;-35.57807855764607
1739209722.6357386;-38.13080360867914
1739209722.6357572;-38.13080360867914
1739209722.6357758;-45.120503652039325
1739209722.6357944;-38.13080360867914
1739209722.635813;-35.57807855764607
1739209722.6358316;-38.13080360867914
1739209722.6358502;-45.120503652039325
1739209722.6358688;-45.120503652039325
1739209722.6358874;-35.57807855764607
1739209722.635906;-38.13080360867914
1739209722.6359246;-45.120503652039325
1739209722.6359434;-33.981070128970906
1739209722.635962;-38.13080360867914
1739209722.6359806;-45.120503652039325
1739209722.6359992;-45.120503652039325
1739209722.6360178;-38.13080360867914
1739209722.6360364;-38.13080360867914
1739209722.636055;-38.13080360867914
1739209722.6360736;-38.13080360867914
1739209722.6360922;-31.141103565318915
1739209722.6361108;-38.13080360867914
1739209722.6361294;-38.13080360867914
1739209722.6361482;-45.120503652039325
1739209722.6361668;-38.13080360867914
1739209722.6361854;-38.13080360867914
1739209722.636204;-38.13080360867914
1739209722.6362226;-45.120503652039325
1739209722.6362412;-33.981070128970906
1739209722.6362598;-35.57807855764607
1739209722.6362784;-38.13080360867914
1739209722.636297;-45.120503652039325
1739209722.6363156;-45.120503652039325
1739209722.6363344;-45.120503652039325
1739209722.636353;-45.120503652039325
1739209722.6363716;-45.120503652039325
1739209722.6363902;-38.13080360867914
1739209722.6364088;-45.120503652039325
1739209722.6364274;-45.120503652039325
1739209722.636446;-45.120503652039325
1739209722.6364646;-38.13080360867914
1739209722.6364832;-45.120503652039325
1739209722.6365018;-45.120503652039325
1739209722.6365204;-45.120503652039325
1739209722.6365392;-38.13080360867914
1739209722.6365578;-45.120503652039325
1739209722.6365764;-38.13080360867914
1739209722.636595;-38.13080360867914
1739209722.6366136;-38.13080360867914
1739209722.6366322;-35.57807855764607
1739209722.6366508;-38.13080360867914
1739209722.6366694;-45.120503652039325
1739209722.636688;-33.981070128970906
1739209722.6367066;-38.13080360867914
1739209722.6367252;-38.13080360867914
1739209722.636744;-45.120503652039325
1739209722.6367626;-38.13080360867914
1739209722.6367812;-45.120503652039325
1739209722.6367998;-38.13080360867914
1739209722.6368184;-38.13080360867914
1739209722.636837;-38.13080360867914
1739209722.6368556;-38.13080360867914
1739209722.6368742;-38.13080360867914
1739209722.6368928;-45.120503652039325
1739209722.6369114;-45.120503652039325
1739209722.63693;-38.13080360867914
1739209722.6369488;-45.120503652039325
1739209722.6369674;-35.57807855764607
1739209722.636986;-45.120503652039325
1739209722.6370046;-45.120503652039325
1739209722.6370232;-38.13080360867914
1739209722.6370418;-35.57807855764607
1739209722.6370604;-38.13080360867914
1739209722.637079;-45.120503652039325
1739209722.6370976;-45.120503652039325
1739209722.6371162;-45.120503652039325
1739209722.6371348;-45.120503652039325
1739209722.6371536;-45.120503652039325
1739209722.6371722;-45.120503652039325
1739209722.6371908;-45.120503652039325
1739209722.6372094;-33.981070128970906
1739209722.637228;-38.13080360867914
1739209722.6372466;-38.13080360867914
1739209722.6372652;-32.816014438256545
1739209722.6372838;-45.120503652039325
1739209722.6373024;-35.57807855764607
1739209722.637321;-38.13080360867914
1739209722.6373398;-35.57807855764607
1739209722.6373584;-45.120503652039325
1739209722.637377;-38.13080360867914
1739209722.6373956;-38.13080360867914
1739209722.6374142;-38.13080360867914
1739209722.6374328;-45.120503652039325
1739209722.6374514;-45.120503652039325
1739209722.63747;-45.120503652039325
1739209722.6374886;-45.120503652039325
1739209722.6375072;-45.120503652039325
1739209722.6375258;-45.120503652039325
1739209722.6375446;-38.13080360867914
1739209722.6375632;-35.57807855764607
1739209722.6375818;-38.13080360867914
1739209722.6376004;-38.13080360867914
1739209722.637619;-38.13080360867914
1739209722.6376376;-45.120503652039325
1739209722.6376562;-45.120503652039325
1739209722.6376748;-45.120503652039325
1739209722.6376934;-38.13080360867914
1739209722.637712;-45.120503652039325
1739209722.6377306;-45.120503652039325
1739209722.6377494;-45.120503652039325
1739209722.637768;-45.120503652039325
1739209722.6377866;-35.57807855764607
1739209722.6378052;-38.13080360867914
1739209722.6378238;-45.120503652039325
1739209722.6378424;-38.13080360867914
1739209722.637861;-45.120503652039325
1739209722.6378796;-38.13080360867914
1739209722.6378982;-45.120503652039325
1739209722.6379168;-45.120503652039325
1739209722.6379354;-38.13080360867914
1739209722.6379542;-35.57807855764607
1739209722.6379728;-45.120503652039325
1739209722.6379914;-45.120503652039325
1739209722.63801;-35.57807855764607
1739209722.6380286;-38.13080360867914
1739209722.6380472;-30.49652367304973
1739209722.6380658;-35.57807855764607
1739209722.6380844;-38.13080360867914
1739209722.638103;-38.13080360867914
1739209722.6381216;-45.120503652039325
1739209722.6381402;-38.13080360867914
1739209722.638159;-38.13080360867914
1739209722.6381776;-38.13080360867914
1739209722.6381962;-33.981070128970956
1739209722.6382148;-45.120503652039325
1739209722.6382334;-38.13080360867914
1739209722.638252;-45.120503652039325
1739209722.6382706;-45.120503652039325
1739209722.6382892;-38.13080360867914
1739209722.6383078;-31.141103565318893
1739209722.6383264;-45.120503652039325
1739209722.6383452;-28.58837851428586
1739209722.6383638;-35.57807855764607
1739209722.6383824;-45.120503652039325
1739209722.638401;-38.13080360867914
1739209722.6384196;-38.13080360867914
1739209722.6384382;-35.57807855764607
1739209722.6384568;-38.13080360867914
1739209722.6384754;-38.13080360867914
1739209722.638494;-45.120503652039325
1739209722.6385126;-38.13080360867914
1739209722.6385312;-45.120503652039325
1739209722.63855;-38.13080360867914
1739209722.6385686;-45.120503652039325
1739209722.6385872;-33.981070128970906
1739209722.6386058;-38.13080360867914
1739209722.6386244;-38.13080360867914
1739209722.638643;-45.120503652039325
1739209722.6386616;-33.981070128970906
1739209722.6386802;-38.13080360867914
1739209722.6386988;-38.13080360867914
1739209722.6387174;-38.13080360867914
1739209722.638736;-38.13080360867914
1739209722.6387548;-32.816014438256545
1739209722.6387734;-45.120503652039325
1739209722.638792;-33.981070128970906
1739209722.6388106;-31.141103565318915
1739209722.6388292;-45.120503652039325
1739209722.6388478;-45.120503652039325
1739209722.6388664;-38.13080360867914
1739209722.638885;-38.13080360867914
1739209722.6389036;-45.120503652039325
1739209722.6389222;-35.57807855764607
1739209722.6389408;-38.13080360867914
1739209722.6389596;-32.816014438256545
1739209722.6389782;-35.57807855764607
1739209722.6389968;-45.120503652039325
1739209722.6390154;-45.120503652039325
1739209722.639034;-45.120503652039325
1739209722.6390526;-45.120503652039325
1739209722.6390712;-45.120503652039325
1739209722.6390898;-45.120503652039325
1739209722.6391084;-45.120503652039325
1739209722.639127;-45.120503652039325
1739209722.6391459;-38.13080360867914
1739209722.6391644;-38.13080360867914
1739209722.639183;-38.13080360867914
1739209722.6392016;-45.120503652039325
1739209722.6392202;-33.981070128970906
1739209722.6392388;-35.57807855764607
1739209722.6392574;-38.13080360867914
1739209722.639276;-45.120503652039325
1739209722.6392946;-38.13080360867914
1739209722.6393132;-35.57807855764607
1739209722.6393318;-35.57807855764607
1739209722.6393507;-38.13080360867914
1739209722.6393692;-45.120503652039325
1739209722.6393878;-38.13080360867914
1739209722.6394064;-45.120503652039325
1739209722.639425;-33.981070128970906
1739209722.6394436;-33.981070128970906
1739209722.6394622;-45.120503652039325
1739209722.6394808;-45.120503652039325
1739209722.6394994;-45.120503652039325
1739209722.639518;-45.120503652039325
1739209722.6395366;-45.120503652039325
1739209722.6395555;-38.13080360867914
1739209722.639574;-38.13080360867914
1739209722.6395926;-45.120503652039325
1739209722.6396112;-45.120503652039325
1739209722.6396298;-35.57807855764607
1739209722.6396484;-45.120503652039325
1739209722.639667;-38.13080360867914
1739209722.6396856;-45.120503652039325
1739209722.6397042;-38.13080360867914
1739209722.6397228;-35.57807855764607
1739209722.6397414;-38.13080360867914
1739209722.6397603;-38.13080360867914
1739209722.6397789;-38.13080360867914
1739209722.6397974;-38.13080360867914
1739209722.639816;-45.120503652039325
1739209722.6398346;-38.13080360867914
1739209722.6398532;-45.120503652039325
1739209722.6398718;-45.120503652039325
1739209722.6398904;-35.57807855764607
1739209722.639909;-38.13080360867914
1739209722.6399276;-45.120503652039325
1739209722.6399462;-38.13080360867914
1739209722.639965;-33.981070128970906
1739209722.6399837;-38.13080360867914
1739209722.6400023;-35.57807855764607
1739209722.6400208;-38.13080360867914
1739209722.6400394;-38.13080360867914
1739209722.640058;-45.120503652039325
1739209722.6400766;-38.13080360867914
1739209722.6400952;-38.13080360867914
1739209722.6401138;-45.120503652039325
1739209722.6401324;-38.13080360867914
1739209722.6401513;-38.13080360867914
1739209722.6401699;-45.120503652039325
1739209722.6401885;-45.120503652039325
1739209722.640207;-45.120503652039325
1739209722.6402256;-38.13080360867914
1739209722.6402442;-45.120503652039325
1739209722.6402628;-33.981070128970906
1739209722.6402814;-45.120503652039325
1739209722.6403;-38.13080360867914
1739209722.6403186;-32.816014438256545
1739209722.6403372;-38.13080360867914
1739209722.640356;-35.57807855764607
1739209722.6403747;-35.57807855764607
1739209722.6403933;-30.49652367304973
1739209722.6404119;-45.120503652039325
1739209722.6404305;-45.120503652039325
1739209722.640449;-38.13080360867914
1739209722.6404676;-38.13080360867914
1739209722.6404862;-45.120503652039325
1739209722.6405048;-35.57807855764607
1739209722.6405234;-38.13080360867914
1739209722.640542;-45.120503652039325
1739209722.6405609;-45.120503652039325
1739209722.6405795;-38.13080360867914
1739209722.640598;-45.120503652039325
1739209722.6406167;-45.120503652039325
1739209722.6406353;-45.120503652039325
1739209722.6406538;-45.120503652039325
1739209722.6406724;-38.13080360867914
1739209722.640691;-38.13080360867914
1739209722.6407096;-38.13080360867914
1739209722.6407282;-45.120503652039325
1739209722.6407468;-38.13080360867914
1739209722.6407657;-26.991370085610736
1739209722.6407843;-45.120503652039325
1739209722.6408029;-45.120503652039325
1739209722.6408215;-45.120503652039325
1739209722.64084;-38.13080360867914
1739209722.6408587;-45.120503652039325
1739209722.6408772;-38.13080360867914
1739209722.6408958;-45.120503652039325
1739209722.6409144;-38.13080360867914
1739209722.640933;-38.13080360867914
1739209722.6409519;-35.57807855764607
1739209722.6409705;-45.120503652039325
1739209722.640989;-38.13080360867914
1739209722.6410077;-33.981070128970906
1739209722.6410263;-45.120503652039325
1739209722.6410449;-35.57807855764607
1739209722.6410635;-31.141103565318893
1739209722.641082;-45.120503652039325
1739209722.6411006;-45.120503652039325
1739209722.6411192;-38.13080360867914
1739209722.6411378;-35.57807855764607
1739209722.6411567;-38.13080360867914
1739209722.6411753;-45.120503652039325
1739209722.6411939;-45.120503652039325
1739209722.6412125;-45.120503652039325
1739209722.641231;-38.13080360867914
1739209722.6412497;-35.57807855764607
1739209722.6412683;-45.120503652039325
1739209722.6412868;-38.13080360867914
1739209722.6413054;-38.13080360867914
1739209722.641324;-45.120503652039325
1739209722.6413426;-38.13080360867914
1739209722.6413615;-35.57807855764607
1739209722.64138;-45.120503652039325
1739209722.6413987;-35.57807855764607
