CAN Message; 0x1bb:0000bc4b5bc4389d
1739209756.00606;-45.120503652039325
1739209756.0060606;-45.120503652039325
1739209756.0060613;-45.120503652039325
1739209756.006062;-35.57807855764607
1739209756.0060627;-38.13080360867914
1739209756.0060635;-45.120503652039325
1739209756.0060642;-38.13080360867914
1739209756.006065;-45.120503652039325
1739209756.0060656;-38.13080360867914
1739209756.0060663;-35.57807855764607
1739209756.006067;-45.120503652039325
1739209756.0060678;-45.120503652039325
1739209756.0060685;-33.981070128970906
1739209756.0060692;-38.13080360867914
1739209756.0060697;-38.13080360867914
1739209756.0060704;-45.120503652039325
1739209756.006071;-33.981070128970906
1739209756.0060718;-45.120503652039325
1739209756.0060725;-45.120503652039325
1739209756.0060732;-45.120503652039325
1739209756.006074;-45.120503652039325
1739209756.0060747;-33.981070128970906
1739209756.0060754;-45.120503652039325
1739209756.006076;-45.120503652039325
1739209756.0060768;-33.981070128970906
1739209756.0060775;-32.816014438256545
1739209756.0060782;-38.13080360867914
1739209756.006079;-38.13080360867914
1739209756.0060797;-33.981070128970906
1739209756.0060804;-35.57807855764607
1739209756.006081;-45.120503652039325
1739209756.0060818;-45.120503652039325
1739209756.0060825;-45.120503652039325
1739209756.0060833;-45.120503652039325
1739209756.006084;-45.120503652039325
1739209756.0060847;-45.120503652039325
1739209756.0060854;-45.120503652039325
1739209756.006086;-38.13080360867914
1739209756.0060868;-38.13080360867914
1739209756.0060875;-45.120503652039325
1739209756.0060883;-35.57807855764607
1739209756.006089;-38.13080360867914
1739209756.0060897;-38.13080360867914
1739209756.0060904;-35.57807855764607
1739209756.006091;-45.120503652039325
1739209756.0060918;-38.13080360867914
1739209756.0060925;-35.57807855764607
1739209756.0060933;-38.13080360867914
1739209756.006094;-45.120503652039325
1739209756.0060947;-38.13080360867914
1739209756.0060954;-38.13080360867914
1739209756.0060961;-45.120503652039325
1739209756.0060968;-45.120503652039325
1739209756.0060973;-45.120503652039325
1739209756.006098;-45.120503652039325
1739209756.0060987;-45.120503652039325
1739209756.0060995;-35.57807855764607
1739209756.0061002;-38.13080360867914
1739209756.006101;-38.13080360867914
1739209756.0061016;-38.13080360867914
1739209756.0061023;-38.13080360867914
1739209756.006103;-31.141103565318915
1739209756.0061038;-45.120503652039325
1739209756.0061045;-45.120503652039325
1739209756.0061052;-45.120503652039325
1739209756.006106;-33.981070128970906
1739209756.0061066;-38.13080360867914
1739209756.0061073;-45.120503652039325
1739209756.006108;-38.13080360867914
1739209756.0061088;-38.13080360867914
1739209756.0061095;-45.120503652039325
1739209756.0061102;-45.120503652039325
1739209756.006111;-45.120503652039325
1739209756.0061116;-45.120503652039325
1739209756.0061123;-35.57807855764607
1739209756.006113;-32.816014438256545
1739209756.0061138;-45.120503652039325
1739209756.0061145;-45.120503652039325
1739209756.0061152;-45.120503652039325
1739209756.006116;-38.13080360867914
1739209756.0061166;-38.13080360867914
1739209756.0061173;-38.13080360867914
1739209756.006118;-45.120503652039325
1739209756.0061188;-38.13080360867914
1739209756.0061195;-45.120503652039325
1739209756.0061202;-28.992665084841942
1739209756.006121;-38.13080360867914
1739209756.0061216;-38.13080360867914
1739209756.0061224;-38.13080360867914
1739209756.006123;-45.120503652039325
1739209756.0061238;-45.120503652039325
1739209756.0061245;-45.120503652039325
1739209756.0061252;-45.120503652039325
1739209756.0061257;-38.13080360867914
1739209756.0061264;-45.120503652039325
1739209756.006127;-45.120503652039325
1739209756.0061278;-38.13080360867914
1739209756.0061285;-45.120503652039325
1739209756.0061293;-45.120503652039325
1739209756.00613;-45.120503652039325
1739209756.0061307;-38.13080360867914
1739209756.0061314;-45.120503652039325
1739209756.0061321;-45.120503652039325
1739209756.0061328;-45.120503652039325
1739209756.0061336;-38.13080360867914
1739209756.0061343;-38.13080360867914
1739209756.006135;-45.120503652039325
1739209756.0061357;-45.120503652039325
1739209756.0061364;-38.13080360867914
1739209756.0061371;-27.267205301931607
1739209756.0061378;-38.13080360867914
1739209756.0061386;-38.13080360867914
1739209756.0061393;-38.13080360867914
1739209756.00614;-35.57807855764607
1739209756.0061407;-45.120503652039325
1739209756.0061414;-45.120503652039325
1739209756.0061421;-38.13080360867914
1739209756.0061429;-38.13080360867914
1739209756.0061436;-38.13080360867914
1739209756.0061443;-33.981070128970906
1739209756.006145;-45.120503652039325
1739209756.0061457;-45.120503652039325
1739209756.0061464;-45.120503652039325
1739209756.0061471;-38.13080360867914
1739209756.0061479;-38.13080360867914
1739209756.0061486;-45.120503652039325
1739209756.0061493;-45.120503652039325
1739209756.00615;-38.13080360867914
1739209756.0061507;-33.981070128970906
1739209756.0061514;-38.13080360867914
1739209756.0061522;-45.120503652039325
1739209756.0061529;-45.120503652039325
1739209756.0061533;-45.120503652039325
1739209756.006154;-33.981070128970906
1739209756.0061548;-38.13080360867914
1739209756.0061555;-45.120503652039325
1739209756.0061562;-35.57807855764607
1739209756.006157;-30.49652367304973
1739209756.0061576;-35.57807855764607
1739209756.0061584;-45.120503652039325
1739209756.006159;-38.13080360867914
1739209756.0061598;-38.13080360867914
1739209756.0061605;-45.120503652039325
1739209756.0061612;-38.13080360867914
1739209756.006162;-33.981070128970906
1739209756.0061626;-38.13080360867914
1739209756.0061634;-45.120503652039325
1739209756.006164;-45.120503652039325
1739209756.0061648;-45.120503652039325
1739209756.0061655;-38.13080360867914
1739209756.0061662;-38.13080360867914
1739209756.006167;-38.13080360867914
1739209756.0061677;-38.13080360867914
1739209756.0061684;-45.120503652039325
1739209756.006169;-45.120503652039325
1739209756.0061698;-45.120503652039325
1739209756.0061705;-45.120503652039325
1739209756.0061712;-45.120503652039325
1739209756.006172;-38.13080360867914
1739209756.0061727;-45.120503652039325
1739209756.0061734;-45.120503652039325
1739209756.006174;-45.120503652039325
1739209756.0061748;-38.13080360867914
1739209756.0061755;-38.13080360867914
1739209756.0061762;-45.120503652039325
1739209756.006177;-45.120503652039325
1739209756.0061777;-45.120503652039325
1739209756.0061784;-45.120503652039325
1739209756.006179;-45.120503652039325
1739209756.0061798;-35.57807855764607
1739209756.0061805;-45.120503652039325
1739209756.0061812;-45.120503652039325
1739209756.0061817;-45.120503652039325
1739209756.0061824;-45.120503652039325
1739209756.0061831;-32.816014438256545
1739209756.0061839;-38.13080360867914
1739209756.0061846;-31.141103565318915
1739209756.0061853;-38.13080360867914
1739209756.006186;-45.120503652039325
1739209756.0061867;-38.13080360867914
1739209756.0061874;-35.57807855764607
1739209756.0061882;-35.57807855764607
1739209756.0061889;-38.13080360867914
1739209756.0061896;-38.13080360867914
1739209756.0061903;-45.120503652039325
1739209756.006191;-45.120503652039325
1739209756.0061917;-45.120503652039325
1739209756.0061924;-45.120503652039325
1739209756.0061932;-45.120503652039325
1739209756.0061939;-38.13080360867914
1739209756.0061946;-45.120503652039325
1739209756.0061953;-45.120503652039325
1739209756.006196;-38.13080360867914
1739209756.0061967;-38.13080360867914
1739209756.0061975;-31.141103565318915
1739209756.0061982;-38.13080360867914
1739209756.006199;-45.120503652039325
1739209756.0061996;-45.120503652039325
1739209756.0062003;-33.981070128970906
1739209756.006201;-45.120503652039325
1739209756.0062017;-45.120503652039325
1739209756.0062025;-38.13080360867914
1739209756.0062032;-45.120503652039325
1739209756.006204;-35.57807855764607
1739209756.0062046;-45.120503652039325
1739209756.0062053;-45.120503652039325
1739209756.006206;-45.120503652039325
1739209756.0062068;-45.120503652039325
1739209756.0062075;-35.57807855764607
1739209756.0062082;-38.13080360867914
1739209756.006209;-38.13080360867914
1739209756.0062094;-38.13080360867914
1739209756.00621;-38.13080360867914
1739209756.0062108;-45.120503652039325
1739209756.0062115;-29.438486411369333
1739209756.0062122;-29.438486411369333
1739209756.006213;-45.120503652039325
1739209756.0062137;-45.120503652039325
1739209756.0062144;-35.57807855764607
1739209756.006215;-38.13080360867914
1739209756.0062158;-45.120503652039325
1739209756.0062165;-35.57807855764607
1739209756.0062172;-38.13080360867914
1739209756.006218;-45.120503652039325
1739209756.0062187;-33.981070128970906
1739209756.0062194;-45.120503652039325
1739209756.00622;-45.120503652039325
1739209756.0062208;-45.120503652039325
1739209756.0062215;-38.13080360867914
1739209756.0062222;-45.120503652039325
1739209756.006223;-35.57807855764607
1739209756.0062237;-35.57807855764607
1739209756.0062244;-45.120503652039325
1739209756.006225;-45.120503652039325
1739209756.0062258;-38.13080360867914
1739209756.0062265;-38.13080360867914
1739209756.0062273;-45.120503652039325
1739209756.006228;-45.120503652039325
1739209756.0062287;-38.13080360867914
1739209756.0062294;-32.816014438256545
1739209756.00623;-38.13080360867914
1739209756.0062308;-38.13080360867914
1739209756.0062315;-38.13080360867914
1739209756.0062323;-45.120503652039325
1739209756.006233;-38.13080360867914
1739209756.0062337;-35.57807855764607
1739209756.0062344;-45.120503652039325
1739209756.0062351;-38.13080360867914
1739209756.0062358;-35.57807855764607
1739209756.0062366;-35.57807855764607
1739209756.006237;-45.120503652039325
1739209756.0062377;-45.120503652039325
1739209756.0062385;-32.816014438256545
1739209756.0062392;-38.13080360867914
1739209756.00624;-38.13080360867914
1739209756.0062406;-30.49652367304973
1739209756.0062413;-33.981070128970906
1739209756.006242;-35.57807855764607
1739209756.0062428;-38.13080360867914
1739209756.0062435;-45.120503652039325
1739209756.0062442;-45.120503652039325
1739209756.006245;-45.120503652039325
1739209756.0062456;-45.120503652039325
1739209756.0062463;-45.120503652039325
1739209756.006247;-33.981070128970906
1739209756.0062478;-45.120503652039325
1739209756.0062485;-45.120503652039325
1739209756.0062492;-45.120503652039325
1739209756.00625;-45.120503652039325
1739209756.0062506;-38.13080360867914
1739209756.0062513;-45.120503652039325
1739209756.006252;-45.120503652039325
1739209756.0062528;-38.13080360867914
1739209756.0062535;-38.13080360867914
1739209756.0062542;-38.13080360867914
1739209756.006255;-45.120503652039325
1739209756.0062556;-38.13080360867914
1739209756.0062563;-38.13080360867914
1739209756.006257;-38.13080360867914
1739209756.0062578;-32.816014438256545
1739209756.0062585;-45.120503652039325
1739209756.0062592;-38.13080360867914
1739209756.00626;-38.13080360867914
1739209756.0062606;-35.57807855764607
1739209756.0062613;-38.13080360867914
1739209756.006262;-45.120503652039325
1739209756.0062628;-38.13080360867914
1739209756.0062635;-45.120503652039325
1739209756.0062642;-38.13080360867914
1739209756.006265;-35.57807855764607
1739209756.0062654;-38.13080360867914
1739209756.006266;-38.13080360867914
1739209756.0062668;-38.13080360867914
1739209756.0062675;-35.57807855764607
1739209756.0062683;-35.57807855764607
1739209756.006269;-35.57807855764607
1739209756.0062697;-38.13080360867914
1739209756.0062704;-38.13080360867914
1739209756.0062711;-38.13080360867914
1739209756.0062718;-38.13080360867914
1739209756.0062726;-33.981070128970906
1739209756.0062733;-35.57807855764607
1739209756.006274;-45.120503652039325
1739209756.0062747;-45.120503652039325
1739209756.0062754;-33.981070128970906
1739209756.0062761;-35.57807855764607
1739209756.0062768;-45.120503652039325
1739209756.0062776;-38.13080360867914
1739209756.0062783;-45.120503652039325
1739209756.006279;-45.120503652039325
1739209756.0062797;-45.120503652039325
1739209756.0062804;-38.13080360867914
1739209756.0062811;-38.13080360867914
1739209756.0062819;-45.120503652039325
1739209756.0062826;-45.120503652039325
1739209756.0062833;-45.120503652039325
1739209756.006284;-38.13080360867914
1739209756.0062847;-45.120503652039325
1739209756.0062854;-38.13080360867914
1739209756.0062861;-35.57807855764607
1739209756.0062869;-38.13080360867914
1739209756.0062876;-45.120503652039325
1739209756.0062883;-45.120503652039325
1739209756.006289;-45.120503652039325
1739209756.0062897;-33.981070128970906
1739209756.0062904;-38.13080360867914
1739209756.0062912;-45.120503652039325
1739209756.0062919;-38.13080360867914
1739209756.0062926;-35.57807855764607
1739209756.006293;-35.57807855764607
1739209756.0062938;-45.120503652039325
1739209756.0062945;-38.13080360867914
1739209756.0062952;-38.13080360867914
1739209756.006296;-38.13080360867914
1739209756.0062966;-38.13080360867914
1739209756.0062973;-38.13080360867914
1739209756.006298;-35.57807855764607
1739209756.0062988;-45.120503652039325
1739209756.0062995;-38.13080360867914
1739209756.0063002;-45.120503652039325
1739209756.006301;-45.120503652039325
1739209756.0063016;-35.57807855764607
1739209756.0063024;-38.13080360867914
1739209756.006303;-33.981070128970906
1739209756.0063038;-27.267205301931607
1739209756.0063045;-32.816014438256545
1739209756.0063052;-45.120503652039325
1739209756.006306;-38.13080360867914
1739209756.0063066;-33.981070128970906
1739209756.0063074;-45.120503652039325
1739209756.006308;-45.120503652039325
1739209756.0063088;-45.120503652039325
1739209756.0063095;-38.13080360867914
1739209756.0063102;-38.13080360867914
1739209756.006311;-38.13080360867914
1739209756.0063117;-45.120503652039325
1739209756.0063124;-38.13080360867914
1739209756.006313;-38.13080360867914
1739209756.0063138;-45.120503652039325
1739209756.0063145;-45.120503652039325
1739209756.0063152;-45.120503652039325
1739209756.006316;-38.13080360867914
1739209756.0063167;-45.120503652039325
1739209756.0063174;-45.120503652039325
1739209756.006318;-38.13080360867914
1739209756.0063188;-35.57807855764607
1739209756.0063195;-38.13080360867914
1739209756.0063202;-38.13080360867914
1739209756.0063207;-26.991370085610722
1739209756.0063214;-32.816014438256545
1739209756.0063221;-45.120503652039325
1739209756.0063229;-45.120503652039325
1739209756.0063236;-33.981070128970906
1739209756.0063243;-45.120503652039325
1739209756.006325;-45.120503652039325
1739209756.0063257;-45.120503652039325
1739209756.0063264;-38.13080360867914
1739209756.0063272;-33.981070128970906
1739209756.0063279;-45.120503652039325
1739209756.0063286;-45.120503652039325
1739209756.0063293;-38.13080360867914
1739209756.00633;-35.57807855764607
1739209756.0063307;-38.13080360867914
1739209756.0063314;-38.13080360867914
1739209756.0063322;-31.141103565318915
1739209756.0063329;-35.57807855764607
1739209756.0063336;-45.120503652039325
1739209756.0063343;-35.57807855764607
1739209756.006335;-45.120503652039325
1739209756.0063357;-45.120503652039325
1739209756.0063365;-45.120503652039325
1739209756.0063372;-45.120503652039325
1739209756.006338;-38.13080360867914
1739209756.0063386;-38.13080360867914
1739209756.0063393;-45.120503652039325
1739209756.00634;-45.120503652039325
1739209756.0063407;-32.816014438256545
1739209756.0063415;-35.57807855764607
1739209756.0063422;-45.120503652039325
1739209756.006343;-45.120503652039325
1739209756.0063436;-45.120503652039325
1739209756.0063443;-38.13080360867914
1739209756.006345;-38.13080360867914
1739209756.0063457;-38.13080360867914
1739209756.0063465;-45.120503652039325
1739209756.0063472;-38.13080360867914
1739209756.006348;-38.13080360867914
1739209756.0063486;-45.120503652039325
1739209756.006349;-32.816014438256545
1739209756.0063498;-35.57807855764607
1739209756.0063505;-38.13080360867914
1739209756.0063512;-45.120503652039325
1739209756.006352;-33.981070128970906
1739209756.0063527;-45.120503652039325
1739209756.0063534;-45.120503652039325
1739209756.006354;-45.120503652039325
1739209756.0063548;-45.120503652039325
1739209756.0063555;-38.13080360867914
1739209756.0063562;-38.13080360867914
1739209756.006357;-45.120503652039325
1739209756.0063577;-38.13080360867914
1739209756.0063584;-38.13080360867914
1739209756.006359;-38.13080360867914
1739209756.0063598;-38.13080360867914
1739209756.0063605;-38.13080360867914
1739209756.0063612;-32.816014438256545
1739209756.006362;-38.13080360867914
1739209756.0063627;-45.120503652039325
1739209756.0063634;-45.120503652039325
1739209756.006364;-45.120503652039325
1739209756.0063648;-38.13080360867914
1739209756.0063655;-45.120503652039325
1739209756.0063663;-45.120503652039325
1739209756.006367;-38.13080360867914
1739209756.0063677;-45.120503652039325
1739209756.0063684;-38.13080360867914
1739209756.006369;-35.57807855764607
1739209756.0063698;-38.13080360867914
1739209756.0063705;-45.120503652039325
1739209756.0063713;-45.120503652039325
1739209756.006372;-38.13080360867914
1739209756.0063727;-38.13080360867914
1739209756.0063734;-35.57807855764607
1739209756.0063741;-35.57807855764607
1739209756.0063748;-35.57807855764607
1739209756.0063756;-33.981070128970906
1739209756.0063763;-38.13080360867914
1739209756.0063767;-35.57807855764607
1739209756.0063775;-38.13080360867914
1739209756.0063782;-38.13080360867914
1739209756.006379;-38.13080360867914
1739209756.0063796;-45.120503652039325
1739209756.0063803;-45.120503652039325
1739209756.006381;-45.120503652039325
1739209756.0063818;-45.120503652039325
1739209756.0063825;-45.120503652039325
1739209756.0063832;-38.13080360867914
1739209756.006384;-32.81601443825658
1739209756.0063846;-45.120503652039325
1739209756.0063853;-45.120503652039325
1739209756.006386;-38.13080360867914
1739209756.0063868;-35.57807855764607
1739209756.0063875;-45.120503652039325
1739209756.0063882;-45.120503652039325
1739209756.006389;-38.13080360867914
1739209756.0063896;-28.992665084841942
1739209756.0063903;-38.13080360867914
1739209756.006391;-38.13080360867914
1739209756.0063918;-38.13080360867914
1739209756.0063925;-33.981070128970906
1739209756.0063932;-38.13080360867914
1739209756.006394;-45.120503652039325
1739209756.0063946;-45.120503652039325
1739209756.0063953;-45.120503652039325
1739209756.006396;-45.120503652039325
1739209756.0063968;-45.120503652039325
1739209756.0063975;-38.13080360867914
1739209756.0063982;-45.120503652039325
1739209756.006399;-45.120503652039325
1739209756.0063996;-45.120503652039325
1739209756.0064003;-33.981070128970906
1739209756.006401;-33.981070128970906
1739209756.0064018;-45.120503652039325
1739209756.0064025;-45.120503652039325
1739209756.0064032;-32.816014438256545
1739209756.006404;-35.57807855764607
