CAN Message; 0x77:54f78994d812ab57
1739209656.0883005;-35.57807855764607
1739209656.088305;-38.13080360867914
1739209656.0883095;-45.120503652039325
1739209656.0883143;-45.120503652039325
1739209656.0883188;-45.120503652039325
1739209656.0883234;-33.981070128970906
1739209656.088328;-38.13080360867914
1739209656.0883327;-38.13080360867914
1739209656.0883372;-45.120503652039325
1739209656.0883417;-38.13080360867914
1739209656.0883462;-45.120503652039325
1739209656.088351;-45.120503652039325
1739209656.0883555;-31.141103565318915
1739209656.08836;-38.13080360867914
1739209656.0883646;-45.120503652039325
1739209656.0883694;-38.13080360867914
1739209656.088374;-33.981070128970906
1739209656.0883784;-45.120503652039325
1739209656.088383;-38.13080360867914
1739209656.0883875;-32.816014438256545
1739209656.0883923;-45.120503652039325
1739209656.0883968;-33.981070128970906
1739209656.0884013;-45.120503652039325
1739209656.0884058;-45.120503652039325
1739209656.0884106;-45.120503652039325
1739209656.0884151;-38.13080360867914
1739209656.0884197;-45.120503652039325
1739209656.0884242;-45.120503652039325
1739209656.088429;-28.992665084841942
1739209656.0884335;-45.120503652039325
1739209656.088438;-45.120503652039325
1739209656.0884426;-45.120503652039325
1739209656.088447;-33.981070128970906
1739209656.0884519;-35.57807855764607
1739209656.0884564;-45.120503652039325
1739209656.088461;-45.120503652039325
1739209656.0884655;-45.120503652039325
1739209656.0884702;-45.120503652039325
1739209656.0884748;-38.13080360867914
1739209656.0884793;-38.13080360867914
1739209656.0884838;-38.13080360867914
1739209656.0884886;-38.13080360867914
1739209656.088493;-45.120503652039325
1739209656.0884976;-45.120503652039325
1739209656.0885022;-38.13080360867914
1739209656.088507;-38.13080360867914
1739209656.0885115;-38.13080360867914
1739209656.088516;-45.120503652039325
1739209656.0885205;-32.816014438256545
1739209656.088525;-35.57807855764607
1739209656.0885298;-45.120503652039325
1739209656.0885344;-45.120503652039325
1739209656.088539;-45.120503652039325
1739209656.0885434;-45.120503652039325
1739209656.0885482;-45.120503652039325
1739209656.0885527;-45.120503652039325
1739209656.0885572;-45.120503652039325
1739209656.0885618;-38.13080360867914
1739209656.0885665;-38.13080360867914
1739209656.088571;-38.13080360867914
1739209656.0885756;-45.120503652039325
1739209656.0885801;-45.120503652039325
1739209656.0885847;-45.120503652039325
1739209656.0885894;-45.120503652039325
1739209656.088594;-35.57807855764607
1739209656.0885985;-35.57807855764607
1739209656.088603;-45.120503652039325
1739209656.0886078;-45.120503652039325
1739209656.0886123;-29.438486411369333
1739209656.0886168;-32.816014438256545
1739209656.0886214;-45.120503652039325
1739209656.0886261;-45.120503652039325
1739209656.0886307;-38.13080360867914
1739209656.0886352;-38.13080360867914
1739209656.0886397;-45.120503652039325
1739209656.0886445;-38.13080360867914
1739209656.088649;-38.13080360867914
1739209656.0886536;-45.120503652039325
1739209656.088658;-38.13080360867914
1739209656.0886626;-38.13080360867914
1739209656.0886674;-38.13080360867914
1739209656.088672;-38.13080360867914
1739209656.0886765;-38.13080360867914
1739209656.088681;-45.120503652039325
1739209656.0886858;-29.438486411369333
1739209656.0886903;-31.141103565318915
1739209656.0886948;-45.120503652039325
1739209656.0886993;-45.120503652039325
1739209656.088704;-35.57807855764607
1739209656.0887086;-35.57807855764607
1739209656.0887132;-45.120503652039325
1739209656.0887177;-45.120503652039325
1739209656.0887222;-35.57807855764607
1739209656.088727;-38.13080360867914
1739209656.0887315;-45.120503652039325
1739209656.088736;-45.120503652039325
1739209656.0887406;-38.13080360867914
1739209656.0887454;-30.49652367304973
1739209656.08875;-38.13080360867914
1739209656.0887544;-38.13080360867914
1739209656.088759;-45.120503652039325
1739209656.0887637;-33.981070128970956
1739209656.0887682;-45.120503652039325
1739209656.0887728;-45.120503652039325
1739209656.0887773;-45.120503652039325
1739209656.088782;-45.120503652039325
1739209656.0887866;-38.13080360867914
1739209656.0887911;-45.120503652039325
1739209656.0887957;-29.438486411369333
1739209656.0888002;-26.991370085610722
1739209656.088805;-45.120503652039325
1739209656.0888095;-38.13080360867914
1739209656.088814;-38.13080360867914
1739209656.0888186;-32.816014438256545
1739209656.0888233;-45.120503652039325
1739209656.0888278;-45.120503652039325
1739209656.0888324;-45.120503652039325
1739209656.088837;-45.120503652039325
1739209656.0888417;-45.120503652039325
1739209656.0888462;-38.13080360867914
1739209656.0888507;-38.13080360867914
1739209656.0888553;-38.13080360867914
1739209656.0888598;-45.120503652039325
1739209656.0888646;-45.120503652039325
1739209656.088869;-33.981070128970906
1739209656.0888736;-45.120503652039325
1739209656.0888782;-45.120503652039325
1739209656.088883;-38.13080360867914
1739209656.0888875;-31.141103565318915
1739209656.088892;-45.120503652039325
1739209656.0888965;-45.120503652039325
1739209656.0889013;-38.13080360867914
1739209656.0889058;-45.120503652039325
1739209656.0889103;-30.49652367304973
1739209656.0889149;-45.120503652039325
1739209656.0889196;-45.120503652039325
1739209656.0889242;-35.57807855764607
1739209656.0889287;-32.816014438256545
1739209656.0889332;-45.120503652039325
1739209656.0889378;-45.120503652039325
1739209656.0889425;-32.816014438256545
1739209656.088947;-45.120503652039325
1739209656.0889516;-45.120503652039325
1739209656.088956;-45.120503652039325
1739209656.088961;-38.13080360867914
1739209656.0889654;-45.120503652039325
1739209656.08897;-38.13080360867914
1739209656.0889745;-38.13080360867914
1739209656.0889792;-38.13080360867914
1739209656.0889838;-33.981070128970906
1739209656.0889883;-45.120503652039325
1739209656.0889928;-45.120503652039325
1739209656.0889974;-45.120503652039325
1739209656.0890021;-45.120503652039325
1739209656.0890067;-38.13080360867914
1739209656.0890112;-45.120503652039325
1739209656.0890157;-35.57807855764607
1739209656.0890205;-33.981070128970906
1739209656.089025;-38.13080360867914
1739209656.0890296;-38.13080360867914
1739209656.089034;-38.13080360867914
1739209656.0890388;-33.981070128970906
1739209656.0890434;-45.120503652039325
1739209656.089048;-45.120503652039325
1739209656.0890524;-32.816014438256545
1739209656.0890572;-38.13080360867914
1739209656.0890617;-45.120503652039325
1739209656.0890663;-45.120503652039325
1739209656.0890708;-45.120503652039325
1739209656.0890753;-38.13080360867914
1739209656.08908;-45.120503652039325
1739209656.0890846;-45.120503652039325
1739209656.0890892;-38.13080360867914
1739209656.0890937;-35.57807855764607
1739209656.0890985;-33.981070128970906
1739209656.089103;-38.13080360867914
1739209656.0891075;-38.13080360867914
1739209656.089112;-33.981070128970906
1739209656.0891168;-45.120503652039325
1739209656.0891213;-45.120503652039325
1739209656.0891259;-38.13080360867914
1739209656.0891304;-38.13080360867914
1739209656.089135;-38.13080360867914
1739209656.0891397;-38.13080360867914
1739209656.0891442;-38.13080360867914
1739209656.0891488;-38.13080360867914
1739209656.0891533;-45.120503652039325
1739209656.089158;-45.120503652039325
1739209656.0891626;-38.13080360867914
1739209656.089167;-35.57807855764607
1739209656.0891716;-38.13080360867914
1739209656.0891764;-38.13080360867914
1739209656.089181;-38.13080360867914
1739209656.0891855;-38.13080360867914
1739209656.08919;-45.120503652039325
1739209656.0891948;-45.120503652039325
1739209656.0891993;-38.13080360867914
1739209656.0892038;-38.13080360867914
1739209656.0892084;-38.13080360867914
1739209656.089213;-45.120503652039325
1739209656.0892177;-45.120503652039325
1739209656.0892222;-45.120503652039325
1739209656.0892267;-45.120503652039325
1739209656.0892313;-45.120503652039325
1739209656.089236;-45.120503652039325
1739209656.0892406;-33.981070128970906
1739209656.089245;-33.981070128970956
1739209656.0892496;-45.120503652039325
1739209656.0892544;-38.13080360867914
1739209656.089259;-45.120503652039325
1739209656.0892634;-45.120503652039325
1739209656.089268;-45.120503652039325
1739209656.0892725;-45.120503652039325
1739209656.0892773;-38.13080360867914
1739209656.0892818;-28.58837851428586
1739209656.0892863;-45.120503652039325
1739209656.0892909;-45.120503652039325
1739209656.0892956;-38.13080360867914
1739209656.0893002;-33.981070128970906
1739209656.0893047;-45.120503652039325
1739209656.0893092;-45.120503652039325
1739209656.089314;-45.120503652039325
1739209656.0893185;-33.981070128970956
1739209656.089323;-45.120503652039325
1739209656.0893276;-45.120503652039325
1739209656.0893323;-45.120503652039325
1739209656.0893369;-45.120503652039325
1739209656.0893414;-45.120503652039325
1739209656.089346;-45.120503652039325
1739209656.0893505;-38.13080360867914
1739209656.0893552;-30.49652367304973
1739209656.0893598;-38.13080360867914
1739209656.0893643;-45.120503652039325
1739209656.0893688;-45.120503652039325
1739209656.0893736;-35.57807855764607
1739209656.089378;-45.120503652039325
1739209656.0893826;-38.13080360867914
1739209656.0893872;-38.13080360867914
1739209656.089392;-35.57807855764607
1739209656.0893965;-35.57807855764607
1739209656.089401;-45.120503652039325
1739209656.0894055;-45.120503652039325
1739209656.08941;-45.120503652039325
1739209656.0894148;-38.13080360867914
1739209656.0894194;-45.120503652039325
1739209656.089424;-45.120503652039325
1739209656.0894284;-45.120503652039325
1739209656.0894332;-38.13080360867914
1739209656.0894377;-38.13080360867914
1739209656.0894423;-38.13080360867914
1739209656.0894468;-35.57807855764607
1739209656.0894516;-35.57807855764607
1739209656.089456;-45.120503652039325
1739209656.0894606;-45.120503652039325
1739209656.0894651;-29.438486411369333
1739209656.08947;-32.816014438256545
1739209656.0894744;-45.120503652039325
1739209656.089479;-45.120503652039325
1739209656.0894835;-35.57807855764607
1739209656.089488;-38.13080360867914
1739209656.0894928;-38.13080360867914
1739209656.0894973;-38.13080360867914
1739209656.0895019;-45.120503652039325
1739209656.0895064;-45.120503652039325
1739209656.0895112;-38.13080360867914
1739209656.0895157;-45.120503652039325
1739209656.0895202;-45.120503652039325
1739209656.0895247;-38.13080360867914
1739209656.0895295;-45.120503652039325
1739209656.089534;-45.120503652039325
1739209656.0895386;-29.438486411369333
1739209656.089543;-32.816014438256545
1739209656.0895476;-45.120503652039325
1739209656.0895524;-38.13080360867914
1739209656.089557;-38.13080360867914
1739209656.0895615;-45.120503652039325
1739209656.089566;-45.120503652039325
1739209656.0895708;-45.120503652039325
1739209656.0895753;-45.120503652039325
1739209656.0895798;-45.120503652039325
1739209656.0895844;-45.120503652039325
1739209656.089589;-45.120503652039325
1739209656.0895936;-35.57807855764607
1739209656.0895982;-38.13080360867914
1739209656.0896027;-45.120503652039325
1739209656.0896075;-38.13080360867914
1739209656.089612;-38.13080360867914
1739209656.0896165;-38.13080360867914
1739209656.089621;-38.13080360867914
1739209656.0896256;-45.120503652039325
1739209656.0896304;-45.120503652039325
1739209656.089635;-45.120503652039325
1739209656.0896394;-45.120503652039325
1739209656.089644;-45.120503652039325
1739209656.0896487;-35.57807855764607
1739209656.0896533;-32.816014438256545
1739209656.0896578;-45.120503652039325
1739209656.0896623;-45.120503652039325
1739209656.089667;-32.816014438256545
1739209656.0896716;-35.57807855764607
1739209656.0896761;-45.120503652039325
1739209656.0896807;-45.120503652039325
1739209656.0896852;-38.13080360867914
1739209656.08969;-38.13080360867914
1739209656.0896945;-45.120503652039325
1739209656.089699;-38.13080360867914
1739209656.0897036;-38.13080360867914
1739209656.0897083;-38.13080360867914
1739209656.0897129;-38.13080360867914
1739209656.0897174;-38.13080360867914
1739209656.089722;-35.57807855764607
1739209656.0897267;-38.13080360867914
1739209656.0897312;-45.120503652039325
1739209656.0897357;-38.13080360867914
1739209656.0897403;-38.13080360867914
1739209656.089745;-45.120503652039325
1739209656.0897496;-38.13080360867914
1739209656.089754;-45.120503652039325
1739209656.0897586;-38.13080360867914
1739209656.0897632;-35.57807855764607
1739209656.089768;-45.120503652039325
1739209656.0897725;-38.13080360867914
1739209656.089777;-38.13080360867914
1739209656.0897815;-35.57807855764607
1739209656.0897863;-33.981070128970906
1739209656.0897908;-45.120503652039325
1739209656.0897954;-38.13080360867914
1739209656.0898;-38.13080360867914
1739209656.0898046;-38.13080360867914
1739209656.0898092;-45.120503652039325
1739209656.0898137;-35.57807855764607
1739209656.0898182;-45.120503652039325
1739209656.0898228;-45.120503652039325
1739209656.0898275;-45.120503652039325
1739209656.089832;-38.13080360867914
1739209656.0898366;-33.981070128970906
1739209656.0898411;-38.13080360867914
1739209656.089846;-45.120503652039325
1739209656.0898504;-38.13080360867914
1739209656.089855;-35.57807855764607
1739209656.0898595;-38.13080360867914
1739209656.0898643;-45.120503652039325
1739209656.0898688;-33.981070128970906
1739209656.0898733;-38.13080360867914
1739209656.0898778;-38.13080360867914
1739209656.0898826;-38.13080360867914
1739209656.0898871;-33.981070128970906
1739209656.0898917;-38.13080360867914
1739209656.0898962;-38.13080360867914
1739209656.0899007;-45.120503652039325
1739209656.0899055;-35.57807855764607
1739209656.08991;-35.57807855764607
1739209656.0899146;-45.120503652039325
1739209656.089919;-45.120503652039325
1739209656.0899239;-38.13080360867914
1739209656.0899284;-45.120503652039325
1739209656.089933;-45.120503652039325
1739209656.0899374;-45.120503652039325
1739209656.0899422;-45.120503652039325
1739209656.0899467;-38.13080360867914
1739209656.0899513;-33.981070128970906
1739209656.0899558;-45.120503652039325
1739209656.0899603;-45.120503652039325
1739209656.089965;-38.13080360867914
1739209656.0899696;-45.120503652039325
1739209656.0899742;-45.120503652039325
1739209656.0899787;-33.981070128970906
1739209656.0899835;-45.120503652039325
1739209656.089988;-32.816014438256545
1739209656.0899925;-38.13080360867914
1739209656.089997;-35.57807855764607
1739209656.0900018;-38.13080360867914
1739209656.0900064;-45.120503652039325
1739209656.090011;-45.120503652039325
1739209656.0900154;-45.120503652039325
1739209656.0900202;-33.981070128970906
1739209656.0900247;-31.141103565318915
1739209656.0900292;-45.120503652039325
1739209656.0900338;-45.120503652039325
1739209656.0900383;-38.13080360867914
1739209656.090043;-38.13080360867914
1739209656.0900476;-45.120503652039325
1739209656.0900521;-38.13080360867914
1739209656.0900567;-38.13080360867914
1739209656.0900614;-38.13080360867914
1739209656.090066;-38.13080360867914
1739209656.0900705;-38.13080360867914
1739209656.090075;-45.120503652039325
1739209656.0900798;-45.120503652039325
1739209656.0900843;-45.120503652039325
1739209656.0900888;-35.57807855764607
1739209656.0900934;-33.981070128970906
1739209656.090098;-38.13080360867914
1739209656.0901027;-38.13080360867914
1739209656.0901072;-38.13080360867914
1739209656.0901117;-45.120503652039325
1739209656.0901163;-45.120503652039325
1739209656.090121;-45.120503652039325
1739209656.0901256;-35.57807855764607
1739209656.09013;-35.57807855764607
1739209656.0901346;-31.141103565318915
1739209656.0901394;-45.120503652039325
1739209656.090144;-45.120503652039325
1739209656.0901484;-38.13080360867914
1739209656.090153;-38.13080360867914
1739209656.0901577;-45.120503652039325
1739209656.0901623;-35.57807855764607
1739209656.0901668;-38.13080360867914
1739209656.0901713;-31.141103565318943
1739209656.0901759;-33.981070128970906
1739209656.0901806;-33.981070128970906
1739209656.0901852;-38.13080360867914
1739209656.0901897;-45.120503652039325
1739209656.0901942;-38.13080360867914
1739209656.090199;-38.13080360867914
1739209656.0902035;-38.13080360867914
1739209656.090208;-28.992665084841942
1739209656.0902126;-45.120503652039325
1739209656.0902174;-38.13080360867914
1739209656.090222;-35.57807855764607
1739209656.0902264;-38.13080360867914
1739209656.090231;-38.13080360867914
1739209656.0902355;-35.57807855764607
1739209656.0902402;-38.13080360867914
1739209656.0902448;-45.120503652039325
1739209656.0902493;-45.120503652039325
1739209656.0902538;-45.120503652039325
1739209656.0902586;-45.120503652039325
1739209656.0902631;-45.120503652039325
1739209656.0902677;-38.13080360867914
1739209656.0902722;-38.13080360867914
1739209656.090277;-38.13080360867914
1739209656.0902815;-38.13080360867914
1739209656.090286;-33.981070128970906
1739209656.0902905;-45.120503652039325
1739209656.0902953;-45.120503652039325
1739209656.0902998;-45.120503652039325
1739209656.0903044;-45.120503652039325
1739209656.090309;-45.120503652039325
1739209656.0903134;-45.120503652039325
1739209656.0903182;-38.13080360867914
1739209656.0903227;-38.13080360867914
1739209656.0903273;-45.120503652039325
1739209656.0903318;-45.120503652039325
1739209656.0903366;-38.13080360867914
1739209656.090341;-38.13080360867914
1739209656.0903456;-38.13080360867914
1739209656.0903502;-45.120503652039325
1739209656.090355;-45.120503652039325
1739209656.0903594;-45.120503652039325
1739209656.090364;-38.13080360867914
1739209656.0903685;-45.120503652039325
1739209656.090373;-45.120503652039325
1739209656.0903778;-33.981070128970906
1739209656.0903823;-45.120503652039325
1739209656.0903869;-45.120503652039325
1739209656.0903914;-32.816014438256545
1739209656.0903962;-38.13080360867914
1739209656.0904007;-45.120503652039325
1739209656.0904052;-45.120503652039325
1739209656.0904098;-35.57807855764607
1739209656.0904145;-38.13080360867914
1739209656.090419;-45.120503652039325
1739209656.0904236;-45.120503652039325
1739209656.090428;-45.120503652039325
1739209656.090433;-45.120503652039325
1739209656.0904374;-45.120503652039325
1739209656.090442;-45.120503652039325
1739209656.0904465;-32.816014438256545
1739209656.090451;-38.13080360867914
1739209656.0904558;-38.13080360867914
1739209656.0904603;-38.13080360867914
1739209656.0904648;-38.13080360867914
1739209656.0904694;-32.816014438256545
1739209656.0904741;-45.120503652039325
1739209656.0904787;-45.120503652039325
1739209656.0904832;-45.120503652039325
1739209656.0904877;-38.13080360867914
1739209656.0904925;-38.13080360867914
1739209656.090497;-45.120503652039325
1739209656.0905015;-38.13080360867914
1739209656.090506;-45.120503652039325
1739209656.0905108;-45.120503652039325
1739209656.0905154;-45.120503652039325
1739209656.09052;-35.57807855764607
1739209656.0905244;-33.981070128970906
1739209656.090529;-45.120503652039325
1739209656.0905337;-38.13080360867914
1739209656.0905383;-38.13080360867914
1739209656.0905428;-33.981070128970906
1739209656.0905473;-38.13080360867914
1739209656.090552;-45.120503652039325
1739209656.0905566;-35.57807855764607
1739209656.0905612;-38.13080360867914
1739209656.0905657;-45.120503652039325
1739209656.0905704;-38.13080360867914
1739209656.090575;-38.13080360867914
1739209656.0905795;-38.13080360867914
1739209656.090584;-45.120503652039325
1739209656.0905886;-45.120503652039325
1739209656.0905933;-35.57807855764607
1739209656.0905979;-38.13080360867914
1739209656.0906024;-45.120503652039325
1739209656.090607;-45.120503652039325
1739209656.0906117;-45.120503652039325
1739209656.0906162;-45.120503652039325
1739209656.0906208;-45.120503652039325
1739209656.0906253;-45.120503652039325
1739209656.09063;-38.13080360867914
1739209656.0906346;-33.981070128970906
1739209656.090639;-45.120503652039325
1739209656.0906436;-45.120503652039325
1739209656.0906484;-38.13080360867914
1739209656.090653;-31.141103565318915
1739209656.0906575;-38.13080360867914
1739209656.090662;-38.13080360867914
1739209656.0906665;-38.13080360867914
1739209656.0906713;-33.981070128970906
1739209656.0906758;-45.120503652039325
1739209656.0906804;-45.120503652039325
1739209656.090685;-33.981070128970906
1739209656.0906897;-31.141103565318915
1739209656.0906942;-38.13080360867914
1739209656.0906987;-45.120503652039325
1739209656.0907032;-35.57807855764607
1739209656.090708;-35.57807855764607
1739209656.0907125;-45.120503652039325
1739209656.090717;-45.120503652039325
1739209656.0907216;-38.13080360867914
1739209656.0907261;-28.992665084841942
1739209656.090731;-38.13080360867914
1739209656.0907354;-38.13080360867914
1739209656.09074;-32.816014438256545
1739209656.0907445;-31.141103565318915
1739209656.0907493;-38.13080360867914
1739209656.0907538;-45.120503652039325
1739209656.0907583;-35.57807855764607
1739209656.0907629;-33.981070128970906
1739209656.0907676;-38.13080360867914
1739209656.0907722;-45.120503652039325
1739209656.0907767;-45.120503652039325
1739209656.0907812;-38.13080360867914
1739209656.090786;-45.120503652039325
1739209656.0907905;-45.120503652039325
1739209656.090795;-38.13080360867914
1739209656.0907996;-33.981070128970906
1739209656.090804;-38.13080360867914
1739209656.0908089;-45.120503652039325
1739209656.0908134;-45.120503652039325
1739209656.090818;-33.981070128970906
1739209656.0908225;-38.13080360867914
1739209656.0908272;-45.120503652039325
1739209656.0908318;-45.120503652039325
1739209656.0908363;-38.13080360867914
1739209656.0908408;-45.120503652039325
1739209656.0908456;-45.120503652039325
1739209656.09085;-45.120503652039325
1739209656.0908546;-45.120503652039325
1739209656.0908592;-35.57807855764607
1739209656.0908637;-35.57807855764607
1739209656.0908685;-45.120503652039325
1739209656.090873;-33.981070128970906
1739209656.0908775;-31.141103565318915
1739209656.090882;-45.120503652039325
1739209656.0908868;-45.120503652039325
1739209656.0908914;-38.13080360867914
1739209656.090896;-38.13080360867914
1739209656.0909004;-45.120503652039325
1739209656.0909052;-45.120503652039325
1739209656.0909097;-38.13080360867914
1739209656.0909142;-32.81601443825658
1739209656.0909188;-38.13080360867914
1739209656.0909235;-35.57807855764607
1739209656.090928;-45.120503652039325
1739209656.0909326;-38.13080360867914
1739209656.0909371;-35.57807855764607
1739209656.0909417;-45.120503652039325
1739209656.0909464;-38.13080360867914
1739209656.090951;-33.981070128970906
1739209656.0909555;-45.120503652039325
1739209656.09096;-38.13080360867914
1739209656.0909648;-45.120503652039325
1739209656.0909693;-45.120503652039325
1739209656.0909739;-45.120503652039325
1739209656.0909784;-45.120503652039325
1739209656.0909832;-35.57807855764607
1739209656.0909877;-38.13080360867914
1739209656.0909922;-45.120503652039325
1739209656.0909967;-35.57807855764607
1739209656.0910013;-38.13080360867914
1739209656.091006;-45.120503652039325
1739209656.0910106;-45.120503652039325
1739209656.091015;-35.57807855764607
1739209656.0910196;-38.13080360867914
1739209656.0910244;-38.13080360867914
1739209656.091029;-45.120503652039325
1739209656.0910335;-45.120503652039325
1739209656.091038;-38.13080360867914
1739209656.0910428;-38.13080360867914
1739209656.0910473;-33.981070128970906
1739209656.0910518;-38.13080360867914
1739209656.0910563;-38.13080360867914
1739209656.091061;-45.120503652039325
1739209656.0910656;-45.120503652039325
1739209656.0910702;-38.13080360867914
1739209656.0910747;-33.981070128970906
1739209656.0910792;-45.120503652039325
1739209656.091084;-45.120503652039325
1739209656.0910885;-38.13080360867914
1739209656.091093;-31.141103565318915
1739209656.0910976;-38.13080360867914
1739209656.0911024;-35.57807855764607
1739209656.091107;-38.13080360867914
1739209656.0911114;-35.57807855764607
1739209656.091116;-45.120503652039325
1739209656.0911207;-45.120503652039325
1739209656.0911252;-33.981070128970906
1739209656.0911298;-38.13080360867914
1739209656.0911343;-33.981070128970906
1739209656.0911388;-38.13080360867914
1739209656.0911436;-35.57807855764607
1739209656.0911481;-35.57807855764607
1739209656.0911527;-45.120503652039325
1739209656.0911572;-45.120503652039325
1739209656.091162;-38.13080360867914
1739209656.0911665;-38.13080360867914
1739209656.091171;-45.120503652039325
1739209656.0911756;-45.120503652039325
1739209656.0911803;-45.120503652039325
1739209656.0911849;-38.13080360867914
1739209656.0911894;-38.13080360867914
1739209656.091194;-38.13080360867914
1739209656.0911987;-38.13080360867914
1739209656.0912032;-45.120503652039325
1739209656.0912077;-38.13080360867914
1739209656.0912123;-35.57807855764607
1739209656.0912168;-45.120503652039325
1739209656.0912216;-45.120503652039325
1739209656.091226;-45.120503652039325
1739209656.0912306;-38.13080360867914
1739209656.0912352;-38.13080360867914
1739209656.09124;-38.13080360867914
1739209656.0912445;-38.13080360867914
1739209656.091249;-45.120503652039325
1739209656.0912535;-45.120503652039325
1739209656.0912583;-45.120503652039325
1739209656.0912628;-45.120503652039325
1739209656.0912673;-38.13080360867914
1739209656.0912719;-38.13080360867914
1739209656.0912764;-38.13080360867914
1739209656.0912812;-38.13080360867914
1739209656.0912857;-33.981070128970906
1739209656.0912902;-45.120503652039325
1739209656.0912948;-38.13080360867914
1739209656.0912995;-45.120503652039325
1739209656.091304;-38.13080360867914
1739209656.0913086;-38.13080360867914
1739209656.0913131;-45.120503652039325
1739209656.091318;-45.120503652039325
1739209656.0913224;-38.13080360867914
1739209656.091327;-33.981070128970906
1739209656.0913315;-33.981070128970906
1739209656.0913363;-45.120503652039325
1739209656.0913408;-45.120503652039325
1739209656.0913453;-45.120503652039325
1739209656.0913498;-38.13080360867914
1739209656.0913544;-38.13080360867914
1739209656.0913591;-45.120503652039325
1739209656.0913637;-33.981070128970906
1739209656.0913682;-38.13080360867914
1739209656.0913727;-38.13080360867914
1739209656.0913775;-38.13080360867914
1739209656.091382;-38.13080360867914
1739209656.0913866;-45.120503652039325
1739209656.091391;-38.13080360867914
1739209656.0913959;-31.141103565318915
1739209656.0914004;-38.13080360867914
1739209656.091405;-38.13080360867914
1739209656.0914094;-45.120503652039325
1739209656.091414;-38.13080360867914
1739209656.0914187;-38.13080360867914
1739209656.0914233;-38.13080360867914
1739209656.0914278;-45.120503652039325
1739209656.0914323;-32.81601443825658
1739209656.091437;-38.13080360867914
1739209656.0914416;-33.981070128970906
1739209656.0914462;-38.13080360867914
1739209656.0914507;-38.13080360867914
1739209656.0914555;-38.13080360867914
1739209656.09146;-38.13080360867914
1739209656.0914645;-38.13080360867914
1739209656.091469;-28.992665084841942
1739209656.0914738;-35.57807855764607
1739209656.0914783;-38.13080360867914
1739209656.0914829;-45.120503652039325
1739209656.0914874;-38.13080360867914
1739209656.091492;-32.816014438256545
1739209656.0914967;-38.13080360867914
1739209656.0915012;-45.120503652039325
1739209656.0915058;-45.120503652039325
1739209656.0915103;-38.13080360867914
1739209656.091515;-38.13080360867914
1739209656.0915196;-45.120503652039325
1739209656.0915241;-45.120503652039325
1739209656.0915287;-35.57807855764607
1739209656.0915334;-33.981070128970906
1739209656.091538;-45.120503652039325
1739209656.0915425;-30.49652367304973
1739209656.091547;-38.13080360867914
1739209656.0915515;-38.13080360867914
1739209656.0915563;-45.120503652039325
1739209656.0915608;-38.13080360867914
1739209656.0915654;-45.120503652039325
1739209656.09157;-38.13080360867914
1739209656.0915747;-45.120503652039325
1739209656.0915792;-33.981070128970906
1739209656.0915837;-33.981070128970906
1739209656.0915883;-38.13080360867914
1739209656.091593;-45.120503652039325
1739209656.0915976;-45.120503652039325
1739209656.091602;-35.57807855764607
1739209656.0916066;-35.57807855764607
1739209656.0916114;-45.120503652039325
1739209656.091616;-38.13080360867914
1739209656.0916204;-35.57807855764607
1739209656.091625;-38.13080360867914
