CAN Message; 0x39:021444ba83666c26
1739209604.2580805;-35.57807855764607
1739209604.2580853;-38.13080360867914
1739209604.25809;-45.120503652039325
1739209604.2580948;-45.120503652039325
1739209604.2580998;-45.120503652039325
1739209604.2581046;-45.120503652039325
1739209604.2581093;-45.120503652039325
1739209604.258114;-45.120503652039325
1739209604.258119;-45.120503652039325
1739209604.2581239;-38.13080360867914
1739209604.2581286;-38.13080360867914
1739209604.2581334;-45.120503652039325
1739209604.2581382;-45.120503652039325
1739209604.2581432;-38.13080360867914
1739209604.258148;-38.13080360867914
1739209604.2581527;-38.13080360867914
1739209604.2581575;-45.120503652039325
1739209604.2581625;-45.120503652039325
1739209604.2581673;-45.120503652039325
1739209604.258172;-45.120503652039325
1739209604.2581768;-45.120503652039325
1739209604.2581816;-38.13080360867914
1739209604.2581866;-33.981070128970906
1739209604.2581913;-33.981070128970906
1739209604.258196;-45.120503652039325
1739209604.258201;-45.120503652039325
1739209604.258206;-38.13080360867914
1739209604.2582107;-45.120503652039325
1739209604.2582154;-45.120503652039325
1739209604.2582202;-38.13080360867914
1739209604.2582252;-38.13080360867914
1739209604.25823;-38.13080360867914
1739209604.2582347;-38.13080360867914
1739209604.2582395;-45.120503652039325
1739209604.2582443;-38.13080360867914
1739209604.2582493;-35.57807855764607
1739209604.258254;-38.13080360867914
1739209604.2582588;-38.13080360867914
1739209604.2582636;-31.141103565318915
1739209604.2582686;-45.120503652039325
1739209604.2582734;-45.120503652039325
1739209604.2582781;-45.120503652039325
1739209604.258283;-38.13080360867914
1739209604.2582877;-38.13080360867914
1739209604.2582927;-45.120503652039325
1739209604.2582974;-45.120503652039325
1739209604.2583022;-32.816014438256545
1739209604.258307;-45.120503652039325
1739209604.258312;-38.13080360867914
1739209604.2583168;-45.120503652039325
1739209604.2583215;-45.120503652039325
1739209604.2583263;-35.57807855764607
1739209604.2583313;-45.120503652039325
1739209604.258336;-38.13080360867914
1739209604.2583408;-25.826314394896357
1739209604.2583456;-35.57807855764607
1739209604.2583504;-35.57807855764607
1739209604.2583554;-35.57807855764607
1739209604.2583601;-45.120503652039325
1739209604.258365;-38.13080360867914
1739209604.2583697;-38.13080360867914
1739209604.2583747;-45.120503652039325
1739209604.2583795;-32.81601443825658
1739209604.2583842;-45.120503652039325
1739209604.258389;-45.120503652039325
1739209604.2583938;-38.13080360867914
1739209604.2583988;-38.13080360867914
1739209604.2584035;-38.13080360867914
1739209604.2584083;-38.13080360867914
1739209604.258413;-38.13080360867914
1739209604.258418;-33.981070128970906
1739209604.2584229;-38.13080360867914
1739209604.2584276;-38.13080360867914
1739209604.2584324;-35.57807855764607
1739209604.2584374;-45.120503652039325
1739209604.2584422;-45.120503652039325
1739209604.258447;-45.120503652039325
1739209604.2584517;-45.120503652039325
1739209604.2584565;-45.120503652039325
1739209604.2584615;-45.120503652039325
1739209604.2584662;-35.57807855764607
1739209604.258471;-35.57807855764607
1739209604.2584758;-45.120503652039325
1739209604.2584808;-45.120503652039325
1739209604.2584856;-45.120503652039325
1739209604.2584903;-35.57807855764607
1739209604.258495;-45.120503652039325
1739209604.2585;-45.120503652039325
1739209604.2585049;-45.120503652039325
1739209604.2585096;-45.120503652039325
1739209604.2585144;-45.120503652039325
1739209604.2585192;-45.120503652039325
1739209604.2585242;-45.120503652039325
1739209604.258529;-45.120503652039325
1739209604.2585337;-28.992665084841942
1739209604.2585385;-38.13080360867914
1739209604.2585435;-45.120503652039325
1739209604.2585483;-38.13080360867914
1739209604.258553;-35.57807855764607
1739209604.2585578;-38.13080360867914
1739209604.2585626;-38.13080360867914
1739209604.2585676;-32.816014438256545
1739209604.2585723;-31.141103565318943
1739209604.258577;-45.120503652039325
1739209604.2585819;-38.13080360867914
1739209604.258587;-45.120503652039325
1739209604.2585917;-45.120503652039325
1739209604.2585964;-45.120503652039325
1739209604.2586012;-38.13080360867914
1739209604.2586062;-45.120503652039325
1739209604.258611;-27.8777449560314
1739209604.2586157;-28.21854285175415
1739209604.2586205;-38.13080360867914
1739209604.2586253;-38.13080360867914
1739209604.2586303;-35.57807855764607
1739209604.258635;-38.13080360867914
1739209604.2586398;-45.120503652039325
1739209604.2586446;-45.120503652039325
1739209604.2586496;-45.120503652039325
1739209604.2586544;-45.120503652039325
1739209604.2586591;-35.57807855764607
1739209604.258664;-45.120503652039325
1739209604.2586687;-45.120503652039325
1739209604.2586737;-45.120503652039325
1739209604.2586784;-38.13080360867914
1739209604.2586832;-45.120503652039325
1739209604.258688;-30.49652367304973
1739209604.258693;-28.21854285175415
1739209604.2586977;-45.120503652039325
1739209604.2587025;-45.120503652039325
1739209604.2587073;-33.981070128970906
1739209604.2587123;-38.13080360867914
1739209604.258717;-45.120503652039325
1739209604.2587218;-38.13080360867914
1739209604.2587266;-45.120503652039325
1739209604.2587314;-45.120503652039325
1739209604.2587364;-38.13080360867914
1739209604.2587411;-45.120503652039325
1739209604.258746;-45.120503652039325
1739209604.2587507;-45.120503652039325
1739209604.2587557;-38.13080360867914
1739209604.2587605;-45.120503652039325
1739209604.2587652;-35.57807855764607
1739209604.25877;-29.438486411369333
1739209604.2587748;-45.120503652039325
1739209604.2587798;-45.120503652039325
1739209604.2587845;-35.57807855764607
1739209604.2587893;-38.13080360867914
1739209604.258794;-45.120503652039325
1739209604.258799;-45.120503652039325
1739209604.2588038;-45.120503652039325
1739209604.2588086;-45.120503652039325
1739209604.2588134;-38.13080360867914
1739209604.2588184;-45.120503652039325
1739209604.2588232;-45.120503652039325
1739209604.258828;-45.120503652039325
1739209604.2588327;-45.120503652039325
1739209604.2588375;-45.120503652039325
1739209604.2588425;-45.120503652039325
1739209604.2588472;-33.981070128970906
1739209604.258852;-38.13080360867914
1739209604.2588568;-45.120503652039325
1739209604.2588618;-33.981070128970906
1739209604.2588665;-38.13080360867914
1739209604.2588713;-45.120503652039325
1739209604.258876;-38.13080360867914
1739209604.2588809;-38.13080360867914
1739209604.2588859;-38.13080360867914
1739209604.2588906;-45.120503652039325
1739209604.2588954;-45.120503652039325
1739209604.2589002;-38.13080360867914
1739209604.2589052;-32.816014438256545
1739209604.25891;-45.120503652039325
1739209604.2589147;-45.120503652039325
1739209604.2589195;-38.13080360867914
1739209604.2589245;-35.57807855764607
1739209604.2589293;-38.13080360867914
1739209604.258934;-45.120503652039325
1739209604.2589388;-45.120503652039325
1739209604.2589436;-45.120503652039325
1739209604.2589486;-38.13080360867914
1739209604.2589533;-45.120503652039325
1739209604.258958;-33.981070128970906
1739209604.2589629;-31.141103565318915
1739209604.2589679;-38.13080360867914
1739209604.2589726;-45.120503652039325
1739209604.2589774;-38.13080360867914
1739209604.2589822;-32.816014438256545
1739209604.258987;-38.13080360867914
1739209604.258992;-45.120503652039325
1739209604.2589967;-38.13080360867914
1739209604.2590015;-45.120503652039325
1739209604.2590063;-45.120503652039325
1739209604.2590113;-38.13080360867914
1739209604.259016;-38.13080360867914
1739209604.2590208;-45.120503652039325
1739209604.2590256;-38.13080360867914
1739209604.2590306;-45.120503652039325
1739209604.2590353;-38.13080360867914
1739209604.25904;-32.816014438256545
1739209604.259045;-45.120503652039325
1739209604.2590497;-45.120503652039325
1739209604.2590547;-38.13080360867914
1739209604.2590594;-32.816014438256545
1739209604.2590642;-38.13080360867914
1739209604.259069;-45.120503652039325
1739209604.259074;-38.13080360867914
1739209604.2590787;-45.120503652039325
1739209604.2590835;-45.120503652039325
1739209604.2590883;-45.120503652039325
1739209604.259093;-45.120503652039325
1739209604.259098;-45.120503652039325
1739209604.2591028;-38.13080360867914
1739209604.2591076;-45.120503652039325
1739209604.2591124;-45.120503652039325
1739209604.2591174;-38.13080360867914
1739209604.2591221;-45.120503652039325
1739209604.259127;-45.120503652039325
1739209604.2591317;-31.141103565318915
1739209604.2591367;-35.57807855764607
1739209604.2591414;-38.13080360867914
1739209604.2591462;-45.120503652039325
1739209604.259151;-38.13080360867914
1739209604.2591558;-38.13080360867914
1739209604.2591608;-45.120503652039325
1739209604.2591655;-45.120503652039325
1739209604.2591703;-38.13080360867914
1739209604.259175;-38.13080360867914
1739209604.25918;-38.13080360867914
1739209604.2591848;-38.13080360867914
1739209604.2591896;-45.120503652039325
1739209604.2591944;-38.13080360867914
1739209604.2591991;-38.13080360867914
1739209604.2592041;-38.13080360867914
1739209604.259209;-45.120503652039325
1739209604.2592137;-45.120503652039325
1739209604.2592185;-45.120503652039325
1739209604.2592235;-45.120503652039325
1739209604.2592282;-45.120503652039325
1739209604.259233;-45.120503652039325
1739209604.2592378;-38.13080360867914
1739209604.2592428;-45.120503652039325
1739209604.2592475;-45.120503652039325
1739209604.2592523;-45.120503652039325
1739209604.259257;-35.57807855764607
1739209604.2592618;-38.13080360867914
1739209604.2592669;-45.120503652039325
1739209604.2592716;-45.120503652039325
1739209604.2592764;-45.120503652039325
1739209604.2592812;-38.13080360867914
1739209604.2592862;-38.13080360867914
1739209604.259291;-45.120503652039325
1739209604.2592957;-45.120503652039325
1739209604.2593005;-33.981070128970906
1739209604.2593055;-38.13080360867914
1739209604.2593102;-45.120503652039325
1739209604.259315;-32.816014438256545
1739209604.2593198;-38.13080360867914
1739209604.2593246;-45.120503652039325
1739209604.2593296;-45.120503652039325
1739209604.2593343;-35.57807855764607
1739209604.259339;-35.57807855764607
1739209604.2593439;-45.120503652039325
1739209604.2593489;-38.13080360867914
1739209604.2593536;-38.13080360867914
1739209604.2593584;-45.120503652039325
1739209604.2593632;-45.120503652039325
1739209604.259368;-45.120503652039325
1739209604.259373;-45.120503652039325
1739209604.2593777;-45.120503652039325
1739209604.2593825;-45.120503652039325
1739209604.2593873;-45.120503652039325
1739209604.2593923;-45.120503652039325
1739209604.259397;-38.13080360867914
1739209604.2594018;-38.13080360867914
1739209604.2594066;-38.13080360867914
1739209604.2594116;-33.981070128970906
1739209604.2594163;-33.981070128970906
1739209604.259421;-45.120503652039325
1739209604.2594259;-45.120503652039325
1739209604.2594306;-28.58837851428586
1739209604.2594357;-31.141103565318893
1739209604.2594404;-45.120503652039325
1739209604.2594452;-45.120503652039325
1739209604.25945;-35.57807855764607
1739209604.259455;-35.57807855764607
1739209604.2594597;-45.120503652039325
1739209604.2594645;-45.120503652039325
1739209604.2594693;-38.13080360867914
1739209604.259474;-45.120503652039325
1739209604.259479;-45.120503652039325
1739209604.2594838;-45.120503652039325
1739209604.2594886;-45.120503652039325
1739209604.2594934;-45.120503652039325
1739209604.2594984;-33.981070128970906
1739209604.2595031;-45.120503652039325
1739209604.259508;-27.8777449560314
1739209604.2595127;-29.438486411369333
1739209604.2595177;-45.120503652039325
1739209604.2595224;-45.120503652039325
1739209604.2595272;-35.57807855764607
1739209604.259532;-38.13080360867914
1739209604.2595367;-38.13080360867914
1739209604.2595417;-35.57807855764607
1739209604.2595465;-38.13080360867914
1739209604.2595513;-45.120503652039325
1739209604.259556;-38.13080360867914
1739209604.259561;-38.13080360867914
1739209604.2595658;-45.120503652039325
1739209604.2595706;-45.120503652039325
1739209604.2595754;-33.981070128970906
1739209604.2595801;-45.120503652039325
1739209604.2595851;-35.57807855764607
1739209604.25959;-33.981070128970906
1739209604.2595947;-38.13080360867914
1739209604.2595994;-32.816014438256545
1739209604.2596045;-38.13080360867914
1739209604.2596092;-38.13080360867914
1739209604.259614;-45.120503652039325
1739209604.2596188;-38.13080360867914
1739209604.2596238;-45.120503652039325
1739209604.2596285;-45.120503652039325
1739209604.2596333;-38.13080360867914
1739209604.259638;-45.120503652039325
1739209604.2596428;-45.120503652039325
1739209604.2596478;-45.120503652039325
1739209604.2596526;-38.13080360867914
1739209604.2596574;-38.13080360867914
1739209604.2596622;-38.13080360867914
1739209604.2596672;-45.120503652039325
1739209604.259672;-45.120503652039325
1739209604.2596767;-45.120503652039325
1739209604.2596815;-38.13080360867914
1739209604.2596862;-45.120503652039325
1739209604.2596912;-38.13080360867914
1739209604.259696;-38.13080360867914
1739209604.2597008;-45.120503652039325
1739209604.2597055;-45.120503652039325
1739209604.2597106;-38.13080360867914
1739209604.2597153;-45.120503652039325
1739209604.25972;-45.120503652039325
1739209604.2597249;-45.120503652039325
1739209604.2597299;-38.13080360867914
1739209604.2597346;-38.13080360867914
1739209604.2597394;-45.120503652039325
1739209604.2597442;-45.120503652039325
1739209604.259749;-38.13080360867914
1739209604.259754;-35.57807855764607
1739209604.2597587;-45.120503652039325
1739209604.2597635;-45.120503652039325
1739209604.2597682;-38.13080360867914
1739209604.2597733;-38.13080360867914
1739209604.259778;-38.13080360867914
1739209604.2597828;-30.49652367304973
1739209604.2597876;-33.981070128970906
1739209604.2597923;-38.13080360867914
1739209604.2597973;-38.13080360867914
1739209604.259802;-38.13080360867914
1739209604.2598069;-45.120503652039325
1739209604.2598116;-45.120503652039325
1739209604.2598166;-38.13080360867914
1739209604.2598214;-38.13080360867914
1739209604.2598262;-33.981070128970906
1739209604.259831;-45.120503652039325
1739209604.259836;-45.120503652039325
1739209604.2598407;-45.120503652039325
1739209604.2598455;-38.13080360867914
1739209604.2598503;-38.13080360867914
1739209604.259855;-38.13080360867914
1739209604.25986;-30.49652367304973
1739209604.2598648;-31.141103565318915
1739209604.2598696;-45.120503652039325
1739209604.2598743;-38.13080360867914
1739209604.2598794;-38.13080360867914
1739209604.259884;-45.120503652039325
1739209604.259889;-45.120503652039325
1739209604.2598937;-45.120503652039325
1739209604.2598984;-30.49652367304976
1739209604.2599034;-35.57807855764607
1739209604.2599082;-45.120503652039325
1739209604.259913;-45.120503652039325
1739209604.2599177;-45.120503652039325
1739209604.2599227;-45.120503652039325
1739209604.2599275;-38.13080360867914
1739209604.2599323;-45.120503652039325
1739209604.259937;-27.267205301931607
1739209604.259942;-33.981070128970906
1739209604.2599468;-38.13080360867914
1739209604.2599516;-38.13080360867914
1739209604.2599564;-45.120503652039325
1739209604.2599611;-38.13080360867914
1739209604.2599661;-35.57807855764607
1739209604.259971;-45.120503652039325
1739209604.2599757;-38.13080360867914
1739209604.2599804;-33.981070128970906
1739209604.2599854;-38.13080360867914
1739209604.2599902;-45.120503652039325
1739209604.259995;-45.120503652039325
1739209604.2599998;-35.57807855764607
1739209604.2600045;-38.13080360867914
1739209604.2600095;-45.120503652039325
1739209604.2600143;-38.13080360867914
1739209604.260019;-45.120503652039325
1739209604.2600238;-38.13080360867914
1739209604.2600288;-38.13080360867914
1739209604.2600336;-35.57807855764607
1739209604.2600384;-45.120503652039325
1739209604.2600431;-45.120503652039325
1739209604.2600482;-45.120503652039325
1739209604.260053;-33.981070128970906
1739209604.2600577;-33.981070128970906
1739209604.2600625;-38.13080360867914
1739209604.2600672;-38.13080360867914
1739209604.2600722;-33.981070128970906
1739209604.260077;-35.57807855764607
1739209604.2600818;-38.13080360867914
1739209604.2600865;-38.13080360867914
1739209604.2600915;-38.13080360867914
1739209604.2600963;-38.13080360867914
1739209604.260101;-45.120503652039325
1739209604.2601058;-35.57807855764607
1739209604.2601109;-35.57807855764607
1739209604.2601156;-45.120503652039325
1739209604.2601204;-45.120503652039325
1739209604.2601252;-45.120503652039325
1739209604.26013;-33.981070128970906
1739209604.260135;-38.13080360867914
1739209604.2601397;-45.120503652039325
1739209604.2601445;-38.13080360867914
1739209604.2601492;-38.13080360867914
1739209604.2601542;-35.57807855764607
1739209604.260159;-38.13080360867914
1739209604.2601638;-38.13080360867914
1739209604.2601686;-35.57807855764607
1739209604.2601733;-38.13080360867914
1739209604.2601783;-45.120503652039325
1739209604.260183;-38.13080360867914
1739209604.2601879;-35.57807855764607
1739209604.2601926;-45.120503652039325
1739209604.2601976;-45.120503652039325
1739209604.2602024;-38.13080360867914
1739209604.2602072;-45.120503652039325
1739209604.260212;-45.120503652039325
1739209604.260217;-38.13080360867914
1739209604.2602217;-38.13080360867914
1739209604.2602265;-38.13080360867914
1739209604.2602313;-45.120503652039325
1739209604.260236;-45.120503652039325
1739209604.260241;-45.120503652039325
1739209604.2602458;-45.120503652039325
1739209604.2602506;-38.13080360867914
1739209604.2602553;-45.120503652039325
1739209604.2602603;-38.13080360867914
1739209604.260265;-35.57807855764607
1739209604.2602699;-38.13080360867914
1739209604.2602746;-38.13080360867914
1739209604.2602794;-45.120503652039325
1739209604.2602844;-45.120503652039325
1739209604.2602892;-45.120503652039325
1739209604.260294;-38.13080360867914
1739209604.2602987;-45.120503652039325
1739209604.2603037;-45.120503652039325
1739209604.2603085;-33.981070128970906
1739209604.2603133;-38.13080360867914
1739209604.260318;-38.13080360867914
1739209604.260323;-45.120503652039325
1739209604.2603278;-32.816014438256545
1739209604.2603326;-38.13080360867914
1739209604.2603374;-45.120503652039325
1739209604.2603421;-38.13080360867914
1739209604.2603471;-38.13080360867914
1739209604.260352;-32.816014438256545
1739209604.2603567;-45.120503652039325
1739209604.2603614;-35.57807855764607
1739209604.2603664;-45.120503652039325
1739209604.2603712;-45.120503652039325
1739209604.260376;-45.120503652039325
1739209604.2603807;-45.120503652039325
1739209604.2603855;-28.992665084841942
1739209604.2603905;-45.120503652039325
1739209604.2603953;-45.120503652039325
1739209604.2604;-45.120503652039325
1739209604.2604048;-35.57807855764607
1739209604.2604098;-32.816014438256545
1739209604.2604146;-45.120503652039325
1739209604.2604194;-45.120503652039325
1739209604.2604241;-45.120503652039325
1739209604.2604291;-38.13080360867914
1739209604.260434;-45.120503652039325
1739209604.2604387;-45.120503652039325
1739209604.2604434;-38.13080360867914
1739209604.2604482;-45.120503652039325
1739209604.2604532;-38.13080360867914
1739209604.260458;-38.13080360867914
1739209604.2604628;-38.13080360867914
1739209604.2604675;-45.120503652039325
1739209604.2604725;-38.13080360867914
1739209604.2604773;-45.120503652039325
1739209604.260482;-32.816014438256545
1739209604.2604868;-29.438486411369333
1739209604.2604916;-38.13080360867914
1739209604.2604966;-45.120503652039325
1739209604.2605014;-38.13080360867914
1739209604.2605062;-33.981070128970906
1739209604.260511;-45.120503652039325
1739209604.260516;-45.120503652039325
1739209604.2605207;-45.120503652039325
1739209604.2605255;-45.120503652039325
1739209604.2605302;-45.120503652039325
1739209604.2605352;-45.120503652039325
1739209604.26054;-45.120503652039325
1739209604.2605448;-45.120503652039325
1739209604.2605495;-45.120503652039325
1739209604.2605543;-45.120503652039325
1739209604.2605593;-38.13080360867914
1739209604.260564;-38.13080360867914
1739209604.2605689;-45.120503652039325
1739209604.2605736;-45.120503652039325
1739209604.2605786;-35.57807855764607
1739209604.2605834;-35.57807855764607
1739209604.2605882;-38.13080360867914
1739209604.260593;-45.120503652039325
1739209604.2605977;-38.13080360867914
1739209604.2606027;-35.57807855764607
1739209604.2606075;-45.120503652039325
1739209604.2606122;-45.120503652039325
1739209604.260617;-45.120503652039325
1739209604.260622;-45.120503652039325
1739209604.2606268;-35.57807855764607
1739209604.2606316;-35.57807855764607
1739209604.2606363;-45.120503652039325
1739209604.2606413;-38.13080360867914
1739209604.260646;-38.13080360867914
1739209604.2606509;-45.120503652039325
1739209604.2606556;-38.13080360867914
1739209604.2606604;-35.57807855764607
1739209604.2606654;-45.120503652039325
1739209604.2606702;-38.13080360867914
1739209604.260675;-38.13080360867914
1739209604.2606797;-33.981070128970906
1739209604.2606847;-38.13080360867914
1739209604.2606895;-35.57807855764607
1739209604.2606943;-38.13080360867914
1739209604.260699;-45.120503652039325
1739209604.2607038;-38.13080360867914
1739209604.2607088;-38.13080360867914
1739209604.2607136;-45.120503652039325
1739209604.2607183;-35.57807855764607
1739209604.260723;-45.120503652039325
1739209604.2607281;-45.120503652039325
1739209604.260733;-38.13080360867914
1739209604.2607377;-32.816014438256545
1739209604.2607424;-45.120503652039325
1739209604.2607474;-38.13080360867914
1739209604.2607522;-38.13080360867914
1739209604.260757;-27.267205301931607
1739209604.2607617;-33.981070128970906
1739209604.2607665;-45.120503652039325
1739209604.2607715;-45.120503652039325
1739209604.2607763;-45.120503652039325
1739209604.260781;-45.120503652039325
1739209604.2607858;-45.120503652039325
1739209604.2607908;-38.13080360867914
1739209604.2607956;-32.816014438256545
1739209604.2608004;-33.981070128970906
1739209604.2608051;-33.981070128970906
1739209604.26081;-45.120503652039325
1739209604.260815;-38.13080360867914
1739209604.2608197;-45.120503652039325
1739209604.2608244;-38.13080360867914
1739209604.2608292;-45.120503652039325
1739209604.2608342;-31.141103565318915
1739209604.260839;-33.981070128970906
1739209604.2608438;-38.13080360867914
1739209604.2608485;-45.120503652039325
1739209604.2608535;-45.120503652039325
1739209604.2608583;-38.13080360867914
1739209604.260863;-38.13080360867914
1739209604.2608678;-38.13080360867914
1739209604.2608726;-35.57807855764607
1739209604.2608776;-38.13080360867914
1739209604.2608824;-45.120503652039325
1739209604.2608871;-45.120503652039325
1739209604.260892;-38.13080360867914
1739209604.260897;-38.13080360867914
1739209604.2609017;-38.13080360867914
1739209604.2609065;-45.120503652039325
1739209604.2609112;-28.992665084841942
1739209604.260916;-31.141103565318915
1739209604.260921;-45.120503652039325
1739209604.2609258;-45.120503652039325
1739209604.2609305;-45.120503652039325
1739209604.2609353;-38.13080360867914
1739209604.2609403;-35.57807855764607
1739209604.260945;-35.57807855764607
1739209604.2609499;-33.981070128970906
1739209604.2609546;-33.981070128970906
1739209604.2609596;-38.13080360867914
1739209604.2609644;-38.13080360867914
1739209604.2609692;-38.13080360867914
1739209604.260974;-38.13080360867914
1739209604.2609787;-38.13080360867914
1739209604.2609837;-45.120503652039325
1739209604.2609885;-38.13080360867914
1739209604.2609932;-38.13080360867914
1739209604.260998;-38.13080360867914
1739209604.261003;-38.13080360867914
1739209604.2610078;-38.13080360867914
1739209604.2610126;-38.13080360867914
1739209604.2610173;-45.120503652039325
1739209604.2610223;-38.13080360867914
1739209604.261027;-38.13080360867914
1739209604.2610319;-38.13080360867914
1739209604.2610366;-45.120503652039325
1739209604.2610414;-45.120503652039325
1739209604.2610464;-45.120503652039325
1739209604.2610512;-45.120503652039325
1739209604.261056;-45.120503652039325
1739209604.2610607;-33.981070128970906
1739209604.2610657;-35.57807855764607
1739209604.2610705;-38.13080360867914
1739209604.2610753;-45.120503652039325
1739209604.26108;-33.981070128970906
1739209604.2610848;-38.13080360867914
1739209604.2610898;-38.13080360867914
1739209604.2610946;-45.120503652039325
1739209604.2610993;-33.981070128970906
1739209604.261104;-35.57807855764607
1739209604.261109;-35.57807855764607
1739209604.261114;-38.13080360867914
1739209604.2611187;-45.120503652039325
1739209604.2611234;-38.13080360867914
1739209604.2611284;-38.13080360867914
1739209604.2611332;-45.120503652039325
1739209604.261138;-45.120503652039325
1739209604.2611427;-38.13080360867914
1739209604.2611475;-38.13080360867914
1739209604.2611525;-45.120503652039325
1739209604.2611573;-45.120503652039325
1739209604.261162;-45.120503652039325
1739209604.2611668;-45.120503652039325
1739209604.2611718;-45.120503652039325
1739209604.2611766;-35.57807855764607
1739209604.2611814;-35.57807855764607
1739209604.2611861;-38.13080360867914
1739209604.261191;-45.120503652039325
1739209604.261196;-38.13080360867914
1739209604.2612007;-38.13080360867914
1739209604.2612054;-45.120503652039325
1739209604.2612102;-45.120503652039325
1739209604.2612152;-38.13080360867914
1739209604.26122;-45.120503652039325
1739209604.2612247;-38.13080360867914
1739209604.2612295;-45.120503652039325
1739209604.2612345;-45.120503652039325
1739209604.2612393;-38.13080360867914
1739209604.261244;-38.13080360867914
1739209604.2612488;-38.13080360867914
1739209604.2612536;-45.120503652039325
1739209604.2612586;-38.13080360867914
1739209604.2612634;-38.13080360867914
1739209604.2612681;-45.120503652039325
1739209604.261273;-35.57807855764607
1739209604.261278;-35.57807855764607
1739209604.2612827;-45.120503652039325
1739209604.2612875;-38.13080360867914
1739209604.2612922;-38.13080360867914
1739209604.261297;-45.120503652039325
1739209604.261302;-30.49652367304973
1739209604.2613068;-35.57807855764607
1739209604.2613115;-45.120503652039325
1739209604.2613163;-45.120503652039325
1739209604.2613213;-33.981070128970906
1739209604.261326;-38.13080360867914
1739209604.2613308;-45.120503652039325
1739209604.2613356;-45.120503652039325
1739209604.2613406;-38.13080360867914
1739209604.2613454;-45.120503652039325
1739209604.2613502;-38.13080360867914
1739209604.261355;-45.120503652039325
1739209604.2613597;-45.120503652039325
1739209604.2613647;-45.120503652039325
1739209604.2613695;-35.57807855764607
1739209604.2613742;-45.120503652039325
1739209604.261379;-27.8777449560314
1739209604.261384;-29.438486411369333
1739209604.2613888;-35.57807855764607
1739209604.2613935;-33.981070128970906
1739209604.2613983;-33.981070128970906
1739209604.261403;-38.13080360867914
1739209604.261408;-38.13080360867914
1739209604.2614129;-38.13080360867914
1739209604.2614176;-45.120503652039325
1739209604.2614224;-38.13080360867914
1739209604.2614274;-35.57807855764607
