CAN Message; 0x1bb:0000ad654245af3a
1739209850.4667685;-35.57807855764607
1739209850.4667742;-38.13080360867914
1739209850.4667797;-45.120503652039325
1739209850.4667854;-38.13080360867914
1739209850.466791;-38.13080360867914
1739209850.4667966;-32.816014438256545
1739209850.4668021;-38.13080360867914
1739209850.4668078;-33.981070128970906
1739209850.4668133;-35.57807855764607
1739209850.466819;-38.13080360867914
1739209850.4668248;-45.120503652039325
1739209850.4668303;-38.13080360867914
1739209850.466836;-38.13080360867914
1739209850.4668415;-31.141103565318915
1739209850.4668472;-38.13080360867914
1739209850.4668527;-38.13080360867914
1739209850.4668584;-32.816014438256545
1739209850.4668639;-38.13080360867914
1739209850.4668696;-45.120503652039325
1739209850.466875;-38.13080360867914
1739209850.4668808;-45.120503652039325
1739209850.4668865;-33.981070128970906
1739209850.466892;-31.141103565318915
1739209850.4668977;-38.13080360867914
1739209850.4669032;-45.120503652039325
1739209850.466909;-45.120503652039325
1739209850.4669144;-38.13080360867914
1739209850.4669201;-38.13080360867914
1739209850.4669256;-45.120503652039325
1739209850.4669313;-38.13080360867914
1739209850.4669368;-38.13080360867914
1739209850.4669425;-38.13080360867914
1739209850.4669483;-38.13080360867914
1739209850.4669538;-38.13080360867914
1739209850.4669595;-38.13080360867914
1739209850.466965;-38.13080360867914
1739209850.4669707;-45.120503652039325
1739209850.4669762;-31.141103565318915
1739209850.466982;-31.141103565318915
1739209850.4669874;-38.13080360867914
1739209850.466993;-45.120503652039325
1739209850.4669986;-38.13080360867914
1739209850.4670043;-45.120503652039325
1739209850.46701;-38.13080360867914
1739209850.4670155;-38.13080360867914
1739209850.4670212;-45.120503652039325
1739209850.4670267;-38.13080360867914
1739209850.4670324;-35.57807855764607
1739209850.467038;-38.13080360867914
1739209850.4670436;-38.13080360867914
1739209850.4670491;-38.13080360867914
1739209850.4670548;-33.981070128970906
1739209850.4670606;-45.120503652039325
1739209850.467066;-38.13080360867914
1739209850.4670718;-38.13080360867914
1739209850.4670773;-38.13080360867914
1739209850.467083;-35.57807855764607
1739209850.4670885;-38.13080360867914
1739209850.4670942;-45.120503652039325
1739209850.4670997;-33.981070128970906
1739209850.4671054;-38.13080360867914
1739209850.4671109;-45.120503652039325
1739209850.4671166;-38.13080360867914
1739209850.4671223;-45.120503652039325
1739209850.4671278;-38.13080360867914
1739209850.4671335;-33.981070128970906
1739209850.467139;-38.13080360867914
1739209850.4671447;-45.120503652039325
1739209850.4671502;-33.981070128970906
1739209850.467156;-45.120503652039325
1739209850.4671614;-45.120503652039325
1739209850.4671671;-38.13080360867914
1739209850.4671726;-45.120503652039325
1739209850.4671783;-45.120503652039325
1739209850.467184;-33.981070128970906
1739209850.4671896;-33.981070128970906
1739209850.4671953;-45.120503652039325
1739209850.4672008;-38.13080360867914
1739209850.4672065;-35.57807855764607
1739209850.467212;-38.13080360867914
1739209850.4672177;-45.120503652039325
1739209850.4672232;-38.13080360867914
1739209850.467229;-33.981070128970906
1739209850.4672344;-45.120503652039325
1739209850.46724;-38.13080360867914
1739209850.4672458;-45.120503652039325
1739209850.4672513;-38.13080360867914
1739209850.467257;-38.13080360867914
1739209850.4672625;-45.120503652039325
1739209850.4672682;-38.13080360867914
1739209850.4672737;-35.57807855764607
1739209850.4672794;-33.981070128970906
1739209850.467285;-38.13080360867914
1739209850.4672906;-38.13080360867914
1739209850.4672961;-38.13080360867914
1739209850.4673018;-45.120503652039325
1739209850.4673076;-45.120503652039325
1739209850.467313;-45.120503652039325
1739209850.4673188;-45.120503652039325
1739209850.4673243;-38.13080360867914
1739209850.46733;-38.13080360867914
1739209850.4673355;-38.13080360867914
1739209850.4673412;-35.57807855764607
1739209850.4673467;-38.13080360867914
1739209850.4673524;-38.13080360867914
1739209850.467358;-38.13080360867914
1739209850.4673636;-35.57807855764607
1739209850.4673693;-38.13080360867914
1739209850.4673748;-45.120503652039325
1739209850.4673805;-45.120503652039325
1739209850.467386;-38.13080360867914
1739209850.4673917;-38.13080360867914
1739209850.4673972;-38.13080360867914
1739209850.467403;-38.13080360867914
1739209850.4674084;-45.120503652039325
1739209850.4674141;-32.816014438256545
1739209850.4674199;-33.981070128970906
1739209850.4674253;-38.13080360867914
1739209850.467431;-45.120503652039325
1739209850.4674366;-38.13080360867914
1739209850.4674423;-35.57807855764607
1739209850.4674478;-45.120503652039325
1739209850.4674535;-38.13080360867914
1739209850.467459;-38.13080360867914
1739209850.4674647;-38.13080360867914
1739209850.4674702;-35.57807855764607
1739209850.467476;-38.13080360867914
1739209850.4674816;-38.13080360867914
1739209850.467487;-38.13080360867914
1739209850.4674928;-38.13080360867914
1739209850.4674983;-45.120503652039325
1739209850.467504;-38.13080360867914
1739209850.4675095;-45.120503652039325
1739209850.4675152;-35.57807855764607
1739209850.4675207;-45.120503652039325
1739209850.4675264;-38.13080360867914
1739209850.467532;-45.120503652039325
1739209850.4675376;-45.120503652039325
1739209850.4675434;-45.120503652039325
1739209850.4675488;-45.120503652039325
1739209850.4675546;-45.120503652039325
1739209850.46756;-45.120503652039325
1739209850.4675658;-38.13080360867914
1739209850.4675713;-33.981070128970906
1739209850.467577;-38.13080360867914
1739209850.4675825;-45.120503652039325
1739209850.4675882;-38.13080360867914
1739209850.4675937;-45.120503652039325
1739209850.4675994;-45.120503652039325
1739209850.467605;-45.120503652039325
1739209850.4676106;-33.981070128970906
1739209850.4676163;-27.267205301931607
1739209850.4676218;-45.120503652039325
1739209850.4676275;-45.120503652039325
1739209850.467633;-38.13080360867914
1739209850.4676387;-38.13080360867914
1739209850.4676442;-45.120503652039325
1739209850.46765;-38.13080360867914
1739209850.4676554;-38.13080360867914
1739209850.4676611;-33.981070128970906
1739209850.4722152;-35.57807855764607
1739209850.472222;-38.13080360867914
1739209850.4722288;-38.13080360867914
1739209850.4722357;-33.981070128970906
1739209850.4722424;-32.816014438256545
1739209850.4722493;-38.13080360867914
1739209850.472256;-45.120503652039325
1739209850.4722629;-45.120503652039325
1739209850.4722695;-33.981070128970906
1739209850.4722764;-33.981070128970906
1739209850.4722831;-38.13080360867914
1739209850.47229;-35.57807855764607
1739209850.4722967;-38.13080360867914
1739209850.4723036;-38.13080360867914
1739209850.4723103;-45.120503652039325
1739209850.4723172;-38.13080360867914
1739209850.472324;-38.13080360867914
1739209850.4723308;-33.981070128970906
1739209850.4723375;-45.120503652039325
1739209850.4723444;-38.13080360867914
1739209850.472351;-38.13080360867914
1739209850.472358;-33.981070128970906
1739209850.4723647;-45.120503652039325
1739209850.4723716;-45.120503652039325
1739209850.4723783;-38.13080360867914
1739209850.4723852;-45.120503652039325
1739209850.4723918;-45.120503652039325
1739209850.4723988;-35.57807855764607
1739209850.4724054;-33.981070128970906
1739209850.4724123;-45.120503652039325
1739209850.472419;-45.120503652039325
1739209850.472426;-38.13080360867914
1739209850.4724326;-32.816014438256545
1739209850.4724395;-38.13080360867914
1739209850.4724462;-38.13080360867914
1739209850.472453;-38.13080360867914
1739209850.4724598;-35.57807855764607
1739209850.4724667;-38.13080360867914
1739209850.4724734;-35.57807855764607
1739209850.4724803;-38.13080360867914
1739209850.472487;-45.120503652039325
1739209850.472494;-45.120503652039325
1739209850.4725006;-35.57807855764607
1739209850.4725075;-38.13080360867914
1739209850.4725142;-45.120503652039325
1739209850.472521;-38.13080360867914
1739209850.4725277;-35.57807855764607
1739209850.4725347;-45.120503652039325
1739209850.4725413;-45.120503652039325
1739209850.4725482;-33.981070128970906
1739209850.472555;-45.120503652039325
1739209850.4725618;-38.13080360867914
1739209850.4725685;-32.816014438256545
1739209850.4725754;-38.13080360867914
1739209850.472582;-38.13080360867914
1739209850.472589;-38.13080360867914
1739209850.4725957;-35.57807855764607
1739209850.4726026;-38.13080360867914
1739209850.4726093;-35.57807855764607
1739209850.4726162;-38.13080360867914
1739209850.4726229;-45.120503652039325
1739209850.4726298;-45.120503652039325
1739209850.4726365;-45.120503652039325
1739209850.4726434;-45.120503652039325
1739209850.47265;-38.13080360867914
1739209850.472657;-38.13080360867914
1739209850.4726636;-45.120503652039325
1739209850.4726706;-38.13080360867914
1739209850.4726772;-38.13080360867914
1739209850.4726841;-45.120503652039325
1739209850.4726908;-45.120503652039325
1739209850.4726977;-38.13080360867914
1739209850.4727044;-45.120503652039325
1739209850.4727113;-38.13080360867914
1739209850.472718;-45.120503652039325
1739209850.472725;-35.57807855764607
1739209850.4727316;-30.49652367304973
1739209850.4727385;-45.120503652039325
1739209850.4727452;-38.13080360867914
1739209850.472752;-38.13080360867914
1739209850.4727588;-38.13080360867914
1739209850.4727657;-38.13080360867914
1739209850.4727724;-38.13080360867914
1739209850.4727793;-45.120503652039325
1739209850.472786;-45.120503652039325
1739209850.4727929;-38.13080360867914
1739209850.4727995;-45.120503652039325
1739209850.4728065;-38.13080360867914
1739209850.4728131;-38.13080360867914
1739209850.47282;-38.13080360867914
1739209850.4728267;-45.120503652039325
1739209850.4728336;-38.13080360867914
1739209850.4728403;-35.57807855764607
1739209850.4728472;-38.13080360867914
1739209850.472854;-45.120503652039325
1739209850.4728608;-45.120503652039325
1739209850.4728675;-32.816014438256545
1739209850.4728744;-38.13080360867914
1739209850.472881;-45.120503652039325
1739209850.472888;-35.57807855764607
1739209850.4728947;-28.21854285175415
1739209850.4729016;-38.13080360867914
1739209850.4729083;-45.120503652039325
1739209850.4729152;-45.120503652039325
1739209850.4729218;-38.13080360867914
1739209850.4729288;-45.120503652039325
1739209850.4729354;-45.120503652039325
1739209850.4729424;-45.120503652039325
1739209850.472949;-38.13080360867914
1739209850.472956;-45.120503652039325
1739209850.4729626;-45.120503652039325
1739209850.4729695;-38.13080360867914
1739209850.4729762;-45.120503652039325
1739209850.4729831;-38.13080360867914
1739209850.4729898;-35.57807855764607
1739209850.4729967;-38.13080360867914
1739209850.4730034;-26.991370085610736
1739209850.4730103;-35.57807855764607
1739209850.473017;-45.120503652039325
1739209850.473024;-38.13080360867914
1739209850.4730306;-45.120503652039325
1739209850.4730375;-38.13080360867914
1739209850.4730442;-35.57807855764607
1739209850.473051;-38.13080360867914
1739209850.4730577;-45.120503652039325
1739209850.4730647;-45.120503652039325
1739209850.4730713;-38.13080360867914
1739209850.4730783;-33.981070128970906
1739209850.473085;-45.120503652039325
1739209850.4730918;-45.120503652039325
1739209850.4730985;-38.13080360867914
1739209850.4731054;-38.13080360867914
1739209850.473112;-35.57807855764607
1739209850.473119;-45.120503652039325
1739209850.4731257;-45.120503652039325
1739209850.4731326;-45.120503652039325
1739209850.4731393;-45.120503652039325
1739209850.4731462;-45.120503652039325
1739209850.4731529;-45.120503652039325
1739209850.4731598;-38.13080360867914
1739209850.4731665;-45.120503652039325
1739209850.4731734;-38.13080360867914
1739209850.47318;-35.57807855764607
1739209850.473187;-38.13080360867914
1739209850.4731936;-35.57807855764607
1739209850.4732006;-38.13080360867914
1739209850.4732072;-38.13080360867914
1739209850.4732141;-38.13080360867914
1739209850.4732208;-38.13080360867914
1739209850.4732277;-45.120503652039325
1739209850.4732344;-38.13080360867914
1739209850.4732413;-45.120503652039325
1739209850.473248;-45.120503652039325
1739209850.473255;-38.13080360867914
1739209850.4732616;-45.120503652039325
1739209850.4732685;-45.120503652039325
1739209850.4732752;-30.49652367304973
1739209850.473282;-35.57807855764607
1739209850.4732888;-45.120503652039325
1739209850.4732957;-38.13080360867914
1739209850.4733024;-35.57807855764607
1739209850.4733093;-38.13080360867914
1739209850.473316;-45.120503652039325
1739209850.4733229;-38.13080360867914
1739209850.4733295;-38.13080360867914
1739209850.4733365;-45.120503652039325
1739209850.4733431;-45.120503652039325
1739209850.47335;-38.13080360867914
1739209850.4733567;-35.57807855764607
1739209850.4733636;-33.981070128970906
1739209850.4733703;-45.120503652039325
1739209850.4733772;-45.120503652039325
1739209850.473384;-38.13080360867914
1739209850.4733908;-38.13080360867914
1739209850.4733975;-45.120503652039325
1739209850.4734044;-38.13080360867914
1739209850.473411;-38.13080360867914
1739209850.473418;-45.120503652039325
1739209850.4734247;-45.120503652039325
1739209850.4734316;-38.13080360867914
1739209850.4734383;-35.57807855764607
1739209850.4734452;-45.120503652039325
1739209850.4734519;-33.981070128970906
1739209850.4734588;-38.13080360867914
1739209850.4734654;-45.120503652039325
1739209850.4734724;-38.13080360867914
1739209850.473479;-45.120503652039325
1739209850.473486;-38.13080360867914
1739209850.4734926;-45.120503652039325
1739209850.4734995;-38.13080360867914
1739209850.4735062;-45.120503652039325
1739209850.4735131;-45.120503652039325
1739209850.4735198;-45.120503652039325
1739209850.4735267;-45.120503652039325
1739209850.4735334;-38.13080360867914
1739209850.4735403;-38.13080360867914
1739209850.473547;-38.13080360867914
1739209850.473554;-33.981070128970906
1739209850.4735606;-38.13080360867914
1739209850.4735675;-35.57807855764607
1739209850.4735742;-38.13080360867914
1739209850.473581;-33.981070128970906
1739209850.4735878;-38.13080360867914
1739209850.4735947;-45.120503652039325
1739209850.4736013;-45.120503652039325
1739209850.4736083;-45.120503652039325
1739209850.473615;-45.120503652039325
1739209850.4736218;-45.120503652039325
1739209850.4736285;-45.120503652039325
1739209850.4736354;-38.13080360867914
1739209850.473642;-35.57807855764607
1739209850.473649;-45.120503652039325
1739209850.4736557;-45.120503652039325
1739209850.4736626;-33.981070128970906
1739209850.4736693;-45.120503652039325
1739209850.4736762;-38.13080360867914
1739209850.4736829;-35.57807855764607
1739209850.4736898;-45.120503652039325
1739209850.4736965;-45.120503652039325
1739209850.4737034;-33.981070128970906
1739209850.47371;-38.13080360867914
1739209850.473717;-28.992665084841942
1739209850.4737236;-33.981070128970906
1739209850.4737306;-45.120503652039325
1739209850.4737372;-38.13080360867914
1739209850.4737442;-35.57807855764607
1739209850.4737508;-45.120503652039325
1739209850.4737577;-45.120503652039325
1739209850.4737644;-35.57807855764607
1739209850.4737713;-32.816014438256545
1739209850.473778;-45.120503652039325
1739209850.473785;-45.120503652039325
1739209850.4737916;-45.120503652039325
1739209850.4737985;-38.13080360867914
1739209850.4738052;-45.120503652039325
1739209850.473812;-45.120503652039325
1739209850.4738188;-32.816014438256545
1739209850.4738257;-38.13080360867914
1739209850.4738324;-45.120503652039325
1739209850.4738393;-38.13080360867914
1739209850.473846;-38.13080360867914
1739209850.4738529;-38.13080360867914
1739209850.4738595;-45.120503652039325
1739209850.4738665;-45.120503652039325
1739209850.4738731;-38.13080360867914
1739209850.47388;-30.49652367304973
1739209850.4738867;-30.49652367304973
1739209850.4738936;-45.120503652039325
1739209850.4739003;-45.120503652039325
1739209850.4739072;-33.981070128970906
1739209850.473914;-38.13080360867914
1739209850.4739208;-45.120503652039325
1739209850.4739275;-45.120503652039325
1739209850.4739344;-45.120503652039325
1739209850.473941;-45.120503652039325
1739209850.473948;-38.13080360867914
1739209850.4739547;-45.120503652039325
1739209850.4739614;-38.13080360867914
1739209850.4739683;-32.816014438256545
1739209850.473975;-33.981070128970906
1739209850.4739819;-45.120503652039325
1739209850.4739885;-45.120503652039325
1739209850.4739954;-45.120503652039325
1739209850.4740021;-38.13080360867914
1739209850.474009;-38.13080360867914
1739209850.4740157;-38.13080360867914
1739209850.4740226;-38.13080360867914
1739209850.4740293;-38.13080360867914
1739209850.4740362;-45.120503652039325
1739209850.474043;-35.57807855764607
1739209850.4740498;-32.816014438256545
1739209850.4740565;-45.120503652039325
1739209850.4740634;-45.120503652039325
1739209850.47407;-38.13080360867914
1739209850.474077;-45.120503652039325
1739209850.4740837;-38.13080360867914
1739209850.4740906;-38.13080360867914
1739209850.4740973;-45.120503652039325
1739209850.4741042;-38.13080360867914
1739209850.4741108;-38.13080360867914
1739209850.4741178;-35.57807855764607
1739209850.4741244;-45.120503652039325
1739209850.4741313;-38.13080360867914
1739209850.474138;-38.13080360867914
1739209850.474145;-38.13080360867914
1739209850.4741516;-45.120503652039325
1739209850.4741585;-45.120503652039325
1739209850.4741652;-38.13080360867914
1739209850.474172;-31.141103565318893
1739209850.4741788;-45.120503652039325
1739209850.4741857;-38.13080360867914
1739209850.4741924;-35.57807855764607
1739209850.4741993;-45.120503652039325
1739209850.474206;-38.13080360867914
1739209850.474213;-45.120503652039325
1739209850.4742196;-38.13080360867914
1739209850.4742265;-38.13080360867914
1739209850.4742332;-45.120503652039325
1739209850.47424;-38.13080360867914
1739209850.4742467;-45.120503652039325
1739209850.4742537;-38.13080360867914
1739209850.4742603;-45.120503652039325
1739209850.4742672;-45.120503652039325
1739209850.474274;-32.816014438256545
1739209850.4742808;-38.13080360867914
1739209850.4742875;-45.120503652039325
1739209850.4742944;-38.13080360867914
1739209850.474301;-38.13080360867914
1739209850.474308;-45.120503652039325
1739209850.4743147;-38.13080360867914
1739209850.4743216;-32.816014438256545
1739209850.4743283;-38.13080360867914
1739209850.4743352;-45.120503652039325
1739209850.4743419;-45.120503652039325
1739209850.4743488;-45.120503652039325
1739209850.4743555;-45.120503652039325
1739209850.4743624;-45.120503652039325
1739209850.474369;-38.13080360867914
1739209850.474376;-45.120503652039325
1739209850.4743826;-45.120503652039325
1739209850.4743896;-45.120503652039325
1739209850.4743962;-38.13080360867914
1739209850.4744031;-38.13080360867914
1739209850.4744098;-38.13080360867914
1739209850.4744167;-38.13080360867914
1739209850.4744234;-45.120503652039325
1739209850.4744303;-33.981070128970906
1739209850.474437;-31.141103565318915
1739209850.474444;-38.13080360867914
1739209850.4744506;-45.120503652039325
1739209850.4744575;-45.120503652039325
1739209850.4744642;-38.13080360867914
1739209850.474471;-35.57807855764607
1739209850.4744778;-45.120503652039325
1739209850.4744847;-38.13080360867914
1739209850.4744914;-38.13080360867914
1739209850.4744983;-45.120503652039325
1739209850.474505;-45.120503652039325
1739209850.4745119;-45.120503652039325
1739209850.4745185;-38.13080360867914
1739209850.4745255;-38.13080360867914
1739209850.4745321;-33.981070128970906
1739209850.474539;-45.120503652039325
1739209850.4745457;-35.57807855764607
1739209850.4745526;-35.57807855764607
1739209850.4745593;-45.120503652039325
1739209850.4745662;-45.120503652039325
1739209850.474573;-45.120503652039325
1739209850.4745798;-33.981070128970906
1739209850.4745865;-38.13080360867914
1739209850.4745934;-38.13080360867914
1739209850.4746;-38.13080360867914
1739209850.474607;-38.13080360867914
1739209850.4746137;-38.13080360867914
1739209850.4746206;-45.120503652039325
1739209850.4746273;-33.981070128970906
1739209850.4746342;-45.120503652039325
1739209850.4746408;-45.120503652039325
1739209850.4746478;-45.120503652039325
1739209850.4746544;-38.13080360867914
1739209850.4746614;-32.816014438256545
1739209850.474668;-38.13080360867914
1739209850.474675;-32.816014438256545
1739209850.4746816;-38.13080360867914
1739209850.4746885;-45.120503652039325
1739209850.4746952;-45.120503652039325
1739209850.4747021;-38.13080360867914
1739209850.4747088;-45.120503652039325
1739209850.4747157;-45.120503652039325
1739209850.4747224;-45.120503652039325
1739209850.4747293;-45.120503652039325
1739209850.474736;-45.120503652039325
1739209850.474743;-38.13080360867914
1739209850.4747496;-38.13080360867914
1739209850.4747565;-38.13080360867914
1739209850.4747632;-33.981070128970906
1739209850.47477;-38.13080360867914
1739209850.4747767;-45.120503652039325
1739209850.4747837;-45.120503652039325
1739209850.4747903;-45.120503652039325
1739209850.4747972;-38.13080360867914
1739209850.474804;-38.13080360867914
1739209850.4748108;-38.13080360867914
1739209850.4748175;-32.816014438256545
1739209850.4748244;-45.120503652039325
1739209850.474831;-38.13080360867914
1739209850.474838;-38.13080360867914
1739209850.4748447;-38.13080360867914
1739209850.4748516;-35.57807855764607
1739209850.4748583;-38.13080360867914
1739209850.4748652;-45.120503652039325
1739209850.4748719;-35.57807855764607
1739209850.4748788;-35.57807855764607
1739209850.4748855;-45.120503652039325
1739209850.4748924;-38.13080360867914
1739209850.474899;-33.981070128970906
1739209850.474906;-45.120503652039325
1739209850.4749126;-38.13080360867914
1739209850.4749196;-35.57807855764607
1739209850.4749262;-38.13080360867914
1739209850.4749331;-38.13080360867914
1739209850.4749398;-38.13080360867914
1739209850.4749467;-35.57807855764607
1739209850.4749534;-45.120503652039325
1739209850.4749603;-45.120503652039325
1739209850.474967;-38.13080360867914
1739209850.474974;-45.120503652039325
1739209850.4749806;-31.141103565318915
1739209850.4749875;-38.13080360867914
1739209850.4749942;-45.120503652039325
1739209850.475001;-45.120503652039325
1739209850.4750078;-45.120503652039325
1739209850.4750147;-45.120503652039325
1739209850.4750214;-38.13080360867914
1739209850.4750283;-38.13080360867914
1739209850.475035;-45.120503652039325
1739209850.4750419;-45.120503652039325
1739209850.4750485;-45.120503652039325
1739209850.4750555;-45.120503652039325
1739209850.4750621;-38.13080360867914
1739209850.475069;-35.57807855764607
1739209850.4750757;-38.13080360867914
1739209850.4750826;-38.13080360867914
1739209850.4750893;-45.120503652039325
1739209850.4750962;-38.13080360867914
1739209850.475103;-38.13080360867914
1739209850.4751098;-45.120503652039325
1739209850.4751165;-45.120503652039325
1739209850.4751234;-38.13080360867914
1739209850.47513;-38.13080360867914
1739209850.475137;-45.120503652039325
1739209850.4751437;-28.992665084841942
1739209850.4751506;-26.991370085610736
1739209850.4751573;-38.13080360867914
1739209850.4751642;-45.120503652039325
1739209850.4751709;-33.981070128970906
1739209850.4751778;-45.120503652039325
1739209850.4751844;-38.13080360867914
1739209850.4751914;-45.120503652039325
1739209850.475198;-45.120503652039325
1739209850.475205;-45.120503652039325
1739209850.4752116;-35.57807855764607
1739209850.4752185;-45.120503652039325
1739209850.4752252;-38.13080360867914
1739209850.4752321;-32.816014438256545
1739209850.4752388;-33.981070128970906
1739209850.4752457;-45.120503652039325
1739209850.4752524;-38.13080360867914
1739209850.4752593;-38.13080360867914
1739209850.475266;-45.120503652039325
1739209850.475273;-35.57807855764607
1739209850.4752796;-38.13080360867914
1739209850.4752865;-45.120503652039325
1739209850.4752932;-38.13080360867914
1739209850.4753;-45.120503652039325
1739209850.4753067;-38.13080360867914
1739209850.4753137;-32.816014438256545
1739209850.4753203;-45.120503652039325
1739209850.4753273;-45.120503652039325
1739209850.475334;-38.13080360867914
1739209850.4753408;-38.13080360867914
1739209850.4753475;-45.120503652039325
1739209850.4753544;-35.57807855764607
1739209850.475361;-45.120503652039325
1739209850.475368;-45.120503652039325
1739209850.4753747;-45.120503652039325
1739209850.4753816;-45.120503652039325
1739209850.4753883;-45.120503652039325
1739209850.4753952;-38.13080360867914
1739209850.4754019;-38.13080360867914
1739209850.4754088;-38.13080360867914
1739209850.4754155;-45.120503652039325
1739209850.4754224;-38.13080360867914
1739209850.475429;-38.13080360867914
1739209850.475436;-38.13080360867914
1739209850.4754426;-45.120503652039325
1739209850.4754496;-45.120503652039325
1739209850.4754562;-38.13080360867914
1739209850.4754632;-45.120503652039325
1739209850.4754698;-38.13080360867914
1739209850.4754767;-38.13080360867914
1739209850.4754834;-45.120503652039325
1739209850.4754903;-45.120503652039325
1739209850.475497;-45.120503652039325
1739209850.475504;-45.120503652039325
1739209850.4755106;-38.13080360867914
1739209850.4755175;-45.120503652039325
1739209850.4755242;-45.120503652039325
1739209850.475531;-38.13080360867914
1739209850.4755378;-35.57807855764607
1739209850.4755447;-35.57807855764607
1739209850.4755514;-38.13080360867914
1739209850.4755583;-35.57807855764607
1739209850.475565;-38.13080360867914
1739209850.4755719;-45.120503652039325
1739209850.4755785;-45.120503652039325
1739209850.4755855;-38.13080360867914
1739209850.4755921;-33.981070128970906
1739209850.475599;-35.57807855764607
1739209850.4756057;-38.13080360867914
1739209850.4756126;-45.120503652039325
1739209850.4756193;-45.120503652039325
1739209850.4756262;-45.120503652039325
1739209850.475633;-45.120503652039325
1739209850.4756398;-45.120503652039325
1739209850.4756465;-45.120503652039325
1739209850.4756534;-45.120503652039325
1739209850.47566;-38.13080360867914
1739209850.475667;-35.57807855764607
1739209850.4756737;-45.120503652039325
1739209850.4756806;-45.120503652039325
1739209850.4756873;-33.981070128970906
1739209850.475694;-31.141103565318915
1739209850.4757009;-28.992665084841942
1739209850.4757075;-45.120503652039325
1739209850.4757144;-38.13080360867914
1739209850.4757211;-32.816014438256545
1739209850.475728;-38.13080360867914
1739209850.4757347;-45.120503652039325
1739209850.4757416;-35.57807855764607
1739209850.4757483;-38.13080360867914
1739209850.4757552;-35.57807855764607
1739209850.475762;-38.13080360867914
1739209850.4757688;-45.120503652039325
1739209850.4757755;-35.57807855764607
1739209850.4757824;-35.57807855764607
1739209850.475789;-45.120503652039325
1739209850.475796;-38.13080360867914
1739209850.4758027;-38.13080360867914
1739209850.4758096;-35.57807855764607
1739209850.4758162;-33.981070128970906
1739209850.4758232;-45.120503652039325
1739209850.4758298;-45.120503652039325
1739209850.4758368;-38.13080360867914
1739209850.4758434;-35.57807855764607
1739209850.4758503;-38.13080360867914
1739209850.475857;-45.120503652039325
1739209850.475864;-33.981070128970906
1739209850.4758706;-38.13080360867914
1739209850.4758775;-45.120503652039325
1739209850.4758842;-45.120503652039325
1739209850.475891;-45.120503652039325
1739209850.4758978;-38.13080360867914
1739209850.4759047;-45.120503652039325
1739209850.4759114;-45.120503652039325
1739209850.4759183;-33.981070128970906
1739209850.475925;-33.981070128970906
1739209850.475932;-38.13080360867914
1739209850.4759386;-38.13080360867914
1739209850.4759455;-32.816014438256545
1739209850.4759521;-38.13080360867914
1739209850.475959;-38.13080360867914
1739209850.4759657;-38.13080360867914
1739209850.4759727;-38.13080360867914
1739209850.4759793;-38.13080360867914
1739209850.4759862;-35.57807855764607
1739209850.475993;-33.981070128970906
1739209850.4759998;-45.120503652039325
1739209850.4760065;-45.120503652039325
1739209850.4760134;-33.981070128970906
1739209850.47602;-38.13080360867914
1739209850.476027;-33.981070128970906
1739209850.4760337;-38.13080360867914
1739209850.4760406;-38.13080360867914
1739209850.4760473;-38.13080360867914
1739209850.4760542;-38.13080360867914
1739209850.4760609;-38.13080360867914
1739209850.4760678;-45.120503652039325
1739209850.4760745;-45.120503652039325
1739209850.4760814;-45.120503652039325
