CAN Message; 0x1bb:000031496b999104
1739209594.7956436;-38.13080360867914
1739209594.7956529;-38.13080360867914
1739209594.795662;-45.120503652039325
1739209594.7956712;-45.120503652039325
1739209594.7956803;-45.120503652039325
1739209594.7956896;-38.13080360867914
1739209594.7956986;-38.13080360867914
1739209594.795708;-45.120503652039325
1739209594.7957172;-45.120503652039325
1739209594.7957263;-45.120503652039325
1739209594.7957356;-45.120503652039325
1739209594.7957447;-45.120503652039325
1739209594.795754;-45.120503652039325
1739209594.795763;-45.120503652039325
1739209594.7957723;-45.120503652039325
1739209594.7957814;-38.13080360867914
1739209594.7957907;-35.57807855764607
1739209594.7957997;-35.57807855764607
1739209594.795809;-45.120503652039325
1739209594.795818;-45.120503652039325
1739209594.7958274;-31.141103565318893
1739209594.7958364;-38.13080360867914
1739209594.7958457;-45.120503652039325
1739209594.7958548;-45.120503652039325
1739209594.795864;-38.13080360867914
1739209594.7958732;-33.981070128970906
1739209594.7958825;-38.13080360867914
1739209594.7958918;-38.13080360867914
1739209594.7959008;-45.120503652039325
1739209594.7959101;-45.120503652039325
1739209594.7959192;-45.120503652039325
1739209594.7959285;-38.13080360867914
1739209594.7959375;-38.13080360867914
1739209594.7959468;-33.981070128970906
1739209594.795956;-38.13080360867914
1739209594.7959652;-38.13080360867914
1739209594.7959743;-35.57807855764607
1739209594.7959836;-33.981070128970906
1739209594.7959926;-45.120503652039325
1739209594.796002;-38.13080360867914
1739209594.796011;-33.981070128970906
1739209594.7960203;-31.141103565318915
1739209594.7960293;-38.13080360867914
1739209594.7960386;-38.13080360867914
1739209594.7960477;-45.120503652039325
1739209594.796057;-33.981070128970906
1739209594.7960663;-45.120503652039325
1739209594.7960753;-45.120503652039325
1739209594.7960846;-38.13080360867914
1739209594.7960937;-38.13080360867914
1739209594.796103;-45.120503652039325
1739209594.796112;-45.120503652039325
1739209594.7961214;-45.120503652039325
1739209594.7961304;-38.13080360867914
1739209594.7961397;-45.120503652039325
1739209594.7961488;-38.13080360867914
1739209594.796158;-35.57807855764607
1739209594.7961671;-45.120503652039325
1739209594.7961764;-45.120503652039325
1739209594.7961855;-38.13080360867914
1739209594.7961948;-38.13080360867914
1739209594.7962039;-45.120503652039325
1739209594.7962132;-45.120503652039325
1739209594.7962222;-45.120503652039325
1739209594.7962315;-38.13080360867914
1739209594.7962408;-31.141103565318915
1739209594.7962499;-38.13080360867914
1739209594.7962592;-45.120503652039325
1739209594.7962682;-38.13080360867914
1739209594.7962775;-38.13080360867914
1739209594.7962866;-38.13080360867914
1739209594.796296;-45.120503652039325
1739209594.796305;-38.13080360867914
1739209594.7963142;-28.58837851428586
1739209594.7963233;-45.120503652039325
1739209594.7963326;-45.120503652039325
1739209594.7963417;-38.13080360867914
1739209594.796351;-45.120503652039325
1739209594.79636;-45.120503652039325
1739209594.7963693;-45.120503652039325
1739209594.7963784;-38.13080360867914
1739209594.7963877;-33.981070128970906
1739209594.7963967;-35.57807855764607
1739209594.796406;-38.13080360867914
1739209594.7964153;-45.120503652039325
1739209594.7964244;-38.13080360867914
1739209594.7964337;-35.57807855764607
1739209594.7964427;-33.981070128970906
1739209594.796452;-45.120503652039325
1739209594.796461;-38.13080360867914
1739209594.7964704;-35.57807855764607
1739209594.7964795;-45.120503652039325
1739209594.7964888;-38.13080360867914
1739209594.7964978;-38.13080360867914
1739209594.7965071;-45.120503652039325
1739209594.7965162;-45.120503652039325
1739209594.7965255;-38.13080360867914
1739209594.7965345;-38.13080360867914
1739209594.7965438;-45.120503652039325
1739209594.796553;-45.120503652039325
1739209594.7965622;-35.57807855764607
1739209594.7965713;-38.13080360867914
1739209594.7965806;-45.120503652039325
1739209594.7965899;-38.13080360867914
1739209594.796599;-38.13080360867914
1739209594.7966082;-33.981070128970906
1739209594.7966173;-45.120503652039325
1739209594.7966266;-45.120503652039325
1739209594.7966356;-45.120503652039325
1739209594.796645;-45.120503652039325
1739209594.796654;-35.57807855764607
1739209594.7966633;-45.120503652039325
1739209594.7966723;-45.120503652039325
1739209594.7966816;-45.120503652039325
1739209594.7966907;-45.120503652039325
1739209594.7967;-45.120503652039325
1739209594.796709;-35.57807855764607
1739209594.7967184;-45.120503652039325
1739209594.7967274;-45.120503652039325
1739209594.7967367;-38.13080360867914
1739209594.7967458;-35.57807855764607
1739209594.796755;-45.120503652039325
1739209594.7967644;-38.13080360867914
1739209594.7967734;-38.13080360867914
1739209594.7967827;-45.120503652039325
1739209594.7967918;-33.981070128970906
1739209594.796801;-38.13080360867914
1739209594.7968102;-45.120503652039325
1739209594.7968194;-45.120503652039325
1739209594.7968285;-38.13080360867914
1739209594.7968378;-35.57807855764607
1739209594.7968469;-38.13080360867914
1739209594.7968562;-35.57807855764607
1739209594.7968652;-38.13080360867914
1739209594.7968745;-45.120503652039325
1739209594.7968836;-45.120503652039325
1739209594.796893;-45.120503652039325
1739209594.796902;-45.120503652039325
1739209594.7969112;-45.120503652039325
1739209594.7969203;-38.13080360867914
1739209594.7969296;-38.13080360867914
1739209594.796939;-45.120503652039325
1739209594.796948;-45.120503652039325
1739209594.7969573;-45.120503652039325
1739209594.7969663;-45.120503652039325
1739209594.7969756;-45.120503652039325
1739209594.7969847;-35.57807855764607
1739209594.796994;-45.120503652039325
1739209594.797003;-45.120503652039325
1739209594.7970123;-33.981070128970906
1739209594.7970214;-38.13080360867914
1739209594.7970307;-38.13080360867914
1739209594.7970397;-38.13080360867914
1739209594.797049;-38.13080360867914
1739209594.797058;-32.816014438256545
1739209594.7970674;-38.13080360867914
1739209594.7970765;-32.816014438256545
1739209594.7970858;-45.120503652039325
1739209594.7970948;-38.13080360867914
1739209594.7971041;-45.120503652039325
1739209594.7971134;-45.120503652039325
1739209594.7971225;-38.13080360867914
1739209594.7971318;-32.81601443825658
1739209594.7971408;-38.13080360867914
1739209594.7971501;-45.120503652039325
1739209594.7971592;-38.13080360867914
1739209594.7971685;-45.120503652039325
1739209594.7971776;-45.120503652039325
1739209594.7971869;-38.13080360867914
1739209594.797196;-38.13080360867914
1739209594.7972052;-25.826314394896354
1739209594.7972143;-38.13080360867914
1739209594.7972236;-45.120503652039325
1739209594.7972326;-45.120503652039325
1739209594.797242;-38.13080360867914
1739209594.797251;-45.120503652039325
1739209594.7972603;-45.120503652039325
1739209594.7972693;-38.13080360867914
1739209594.7972786;-45.120503652039325
1739209594.797288;-38.13080360867914
1739209594.797297;-45.120503652039325
1739209594.7973063;-45.120503652039325
1739209594.7973154;-45.120503652039325
1739209594.7973247;-38.13080360867914
1739209594.7973337;-35.57807855764607
1739209594.797343;-45.120503652039325
1739209594.797352;-33.981070128970906
1739209594.7973614;-45.120503652039325
1739209594.7973704;-35.57807855764607
1739209594.7973797;-38.13080360867914
1739209594.7973888;-45.120503652039325
1739209594.797398;-33.981070128970906
1739209594.7974072;-35.57807855764607
1739209594.7974164;-33.981070128970906
1739209594.7974255;-32.816014438256545
1739209594.7974348;-32.816014438256545
1739209594.7974439;-38.13080360867914
1739209594.7974532;-38.13080360867914
1739209594.7974625;-35.57807855764607
1739209594.7974715;-38.13080360867914
1739209594.7974808;-45.120503652039325
1739209594.79749;-45.120503652039325
1739209594.7974992;-38.13080360867914
1739209594.7975082;-45.120503652039325
1739209594.7975175;-32.816014438256545
1739209594.7975266;-45.120503652039325
1739209594.797536;-45.120503652039325
1739209594.797545;-45.120503652039325
1739209594.7975543;-38.13080360867914
1739209594.7975633;-45.120503652039325
1739209594.7975726;-31.141103565318915
1739209594.7975817;-30.49652367304973
1739209594.797591;-45.120503652039325
1739209594.7976;-38.13080360867914
1739209594.7976093;-35.57807855764607
1739209594.7976184;-38.13080360867914
1739209594.7976277;-45.120503652039325
1739209594.797637;-38.13080360867914
1739209594.797646;-38.13080360867914
1739209594.7976553;-45.120503652039325
1739209594.7976644;-45.120503652039325
1739209594.7976737;-38.13080360867914
1739209594.7976828;-38.13080360867914
1739209594.797692;-45.120503652039325
1739209594.7977011;-45.120503652039325
1739209594.7977104;-38.13080360867914
1739209594.7977195;-38.13080360867914
1739209594.7977288;-38.13080360867914
1739209594.7977378;-38.13080360867914
1739209594.7977471;-45.120503652039325
1739209594.7977562;-45.120503652039325
1739209594.7977655;-38.13080360867914
1739209594.7977746;-45.120503652039325
1739209594.7977839;-45.120503652039325
1739209594.797793;-33.981070128970906
1739209594.7978022;-35.57807855764607
1739209594.7978115;-45.120503652039325
1739209594.7978206;-38.13080360867914
1739209594.7978299;-31.141103565318893
1739209594.797839;-38.13080360867914
1739209594.7978482;-45.120503652039325
1739209594.7978573;-45.120503652039325
1739209594.7978666;-35.57807855764607
1739209594.7978756;-38.13080360867914
1739209594.797885;-35.57807855764607
1739209594.797894;-38.13080360867914
1739209594.7979033;-38.13080360867914
1739209594.7979124;-45.120503652039325
1739209594.7979217;-38.13080360867914
1739209594.7979307;-38.13080360867914
1739209594.79794;-38.13080360867914
1739209594.797949;-35.57807855764607
1739209594.7979584;-35.57807855764607
1739209594.7979674;-38.13080360867914
1739209594.7979767;-38.13080360867914
1739209594.797986;-32.816014438256545
1739209594.797995;-45.120503652039325
1739209594.7980044;-45.120503652039325
1739209594.7980134;-38.13080360867914
1739209594.7980227;-45.120503652039325
1739209594.7980318;-45.120503652039325
1739209594.798041;-45.120503652039325
1739209594.7980502;-45.120503652039325
1739209594.7980595;-45.120503652039325
1739209594.7980685;-45.120503652039325
1739209594.7980778;-38.13080360867914
1739209594.798087;-45.120503652039325
1739209594.7980962;-45.120503652039325
1739209594.7981052;-32.816014438256545
1739209594.7981145;-33.981070128970906
1739209594.7981236;-45.120503652039325
1739209594.798133;-45.120503652039325
1739209594.798142;-45.120503652039325
1739209594.7981513;-45.120503652039325
1739209594.7981606;-45.120503652039325
1739209594.7981696;-32.816014438256545
1739209594.798179;-33.981070128970906
1739209594.798188;-45.120503652039325
1739209594.7981973;-38.13080360867914
1739209594.7982063;-33.981070128970906
1739209594.7982156;-38.13080360867914
1739209594.7982247;-45.120503652039325
1739209594.798234;-32.816014438256545
1739209594.798243;-45.120503652039325
1739209594.7982523;-38.13080360867914
1739209594.7982614;-38.13080360867914
1739209594.7982707;-45.120503652039325
1739209594.7982798;-45.120503652039325
1739209594.798289;-38.13080360867914
1739209594.7982981;-38.13080360867914
1739209594.7983074;-45.120503652039325
1739209594.7983165;-38.13080360867914
1739209594.7983258;-32.816014438256545
1739209594.798335;-38.13080360867914
1739209594.7983441;-45.120503652039325
1739209594.7983534;-33.981070128970906
1739209594.7983625;-33.981070128970906
1739209594.7983718;-45.120503652039325
1739209594.7983809;-38.13080360867914
1739209594.7983902;-38.13080360867914
1739209594.7983992;-35.57807855764607
1739209594.7984085;-38.13080360867914
1739209594.7984176;-38.13080360867914
1739209594.7984269;-45.120503652039325
1739209594.798436;-38.13080360867914
1739209594.7984452;-38.13080360867914
1739209594.7984543;-32.816014438256545
1739209594.7984636;-45.120503652039325
1739209594.7984726;-33.981070128970956
1739209594.798482;-45.120503652039325
1739209594.798491;-45.120503652039325
1739209594.7985003;-38.13080360867914
1739209594.7985096;-35.57807855764607
1739209594.7985187;-38.13080360867914
1739209594.798528;-45.120503652039325
1739209594.798537;-33.981070128970906
1739209594.7985463;-27.8777449560314
1739209594.7985554;-38.13080360867914
1739209594.7985647;-45.120503652039325
1739209594.7985737;-38.13080360867914
1739209594.798583;-38.13080360867914
1739209594.798592;-45.120503652039325
1739209594.7986014;-38.13080360867914
1739209594.7986104;-45.120503652039325
1739209594.7986197;-38.13080360867914
1739209594.7986288;-45.120503652039325
1739209594.798638;-38.13080360867914
1739209594.7986472;-45.120503652039325
1739209594.7986565;-45.120503652039325
1739209594.7986655;-38.13080360867914
1739209594.7986748;-45.120503652039325
1739209594.7986841;-38.13080360867914
1739209594.7986932;-38.13080360867914
1739209594.7987025;-45.120503652039325
1739209594.7987115;-38.13080360867914
1739209594.7987208;-33.981070128970906
1739209594.79873;-33.981070128970906
1739209594.7987392;-38.13080360867914
1739209594.7987483;-38.13080360867914
1739209594.7987576;-45.120503652039325
1739209594.7987666;-33.981070128970906
1739209594.798776;-38.13080360867914
1739209594.798785;-45.120503652039325
1739209594.7987943;-38.13080360867914
1739209594.7988033;-38.13080360867914
1739209594.7988126;-45.120503652039325
1739209594.7988217;-35.57807855764607
1739209594.798831;-45.120503652039325
1739209594.79884;-35.57807855764607
1739209594.7988493;-45.120503652039325
1739209594.7988586;-38.13080360867914
1739209594.7988677;-38.13080360867914
1739209594.798877;-45.120503652039325
1739209594.798886;-38.13080360867914
1739209594.7988954;-45.120503652039325
1739209594.7989044;-38.13080360867914
1739209594.7989137;-26.991370085610736
1739209594.7989228;-35.57807855764607
1739209594.798932;-45.120503652039325
1739209594.7989411;-38.13080360867914
1739209594.7989504;-32.816014438256545
1739209594.7989595;-45.120503652039325
1739209594.7989688;-45.120503652039325
1739209594.7989779;-38.13080360867914
1739209594.7989872;-45.120503652039325
1739209594.7989962;-45.120503652039325
1739209594.7990055;-45.120503652039325
1739209594.7990146;-45.120503652039325
1739209594.7990239;-38.13080360867914
1739209594.7990332;-35.57807855764607
1739209594.7990422;-38.13080360867914
1739209594.7990515;-38.13080360867914
1739209594.7990606;-45.120503652039325
1739209594.79907;-38.13080360867914
1739209594.799079;-35.57807855764607
1739209594.7990882;-35.57807855764607
1739209594.7990973;-38.13080360867914
1739209594.7991066;-38.13080360867914
1739209594.7991157;-35.57807855764607
1739209594.799125;-38.13080360867914
1739209594.799134;-32.816014438256545
1739209594.7991433;-38.13080360867914
1739209594.7991524;-45.120503652039325
1739209594.7991617;-38.13080360867914
1739209594.7991707;-31.141103565318893
1739209594.79918;-45.120503652039325
1739209594.799189;-45.120503652039325
1739209594.7991984;-45.120503652039325
1739209594.7992077;-45.120503652039325
1739209594.7992167;-45.120503652039325
1739209594.799226;-35.57807855764607
1739209594.799235;-38.13080360867914
1739209594.7992444;-45.120503652039325
1739209594.7992535;-33.981070128970906
1739209594.7992628;-38.13080360867914
1739209594.7992718;-45.120503652039325
1739209594.7992811;-35.57807855764607
1739209594.7992902;-38.13080360867914
1739209594.7992995;-45.120503652039325
1739209594.7993085;-45.120503652039325
1739209594.7993178;-45.120503652039325
1739209594.799327;-38.13080360867914
1739209594.7993362;-38.13080360867914
1739209594.7993453;-45.120503652039325
1739209594.7993546;-45.120503652039325
1739209594.7993636;-45.120503652039325
1739209594.799373;-45.120503652039325
1739209594.7993822;-45.120503652039325
1739209594.7993913;-32.816014438256545
1739209594.7994006;-33.981070128970906
1739209594.7994096;-45.120503652039325
1739209594.799419;-45.120503652039325
1739209594.799428;-45.120503652039325
1739209594.7994373;-38.13080360867914
1739209594.7994463;-45.120503652039325
1739209594.7994556;-38.13080360867914
1739209594.7994647;-45.120503652039325
1739209594.799474;-45.120503652039325
1739209594.799483;-38.13080360867914
1739209594.7994924;-45.120503652039325
1739209594.7995014;-45.120503652039325
1739209594.7995107;-33.981070128970906
1739209594.7995198;-38.13080360867914
1739209594.799529;-38.13080360867914
1739209594.7995384;-45.120503652039325
1739209594.7995474;-45.120503652039325
1739209594.7995567;-45.120503652039325
1739209594.7995658;-38.13080360867914
1739209594.799575;-32.816014438256545
1739209594.7995842;-33.981070128970906
1739209594.7995934;-45.120503652039325
1739209594.7996025;-33.981070128970906
1739209594.7996118;-38.13080360867914
1739209594.7996209;-33.981070128970906
1739209594.7996302;-45.120503652039325
1739209594.7996392;-33.981070128970906
1739209594.7996485;-32.816014438256545
1739209594.7996576;-33.981070128970906
1739209594.799667;-45.120503652039325
1739209594.799676;-38.13080360867914
1739209594.7996852;-45.120503652039325
1739209594.7996943;-45.120503652039325
1739209594.7997036;-38.13080360867914
1739209594.799713;-38.13080360867914
1739209594.799722;-32.816014438256545
1739209594.7997313;-31.141103565318915
1739209594.7997403;-45.120503652039325
1739209594.7997496;-45.120503652039325
1739209594.7997587;-45.120503652039325
1739209594.799768;-45.120503652039325
1739209594.799777;-45.120503652039325
1739209594.7997863;-38.13080360867914
1739209594.7997954;-35.57807855764607
1739209594.7998047;-32.816014438256545
1739209594.7998137;-38.13080360867914
1739209594.799823;-38.13080360867914
1739209594.799832;-38.13080360867914
1739209594.7998414;-38.13080360867914
1739209594.7998505;-45.120503652039325
1739209594.7998598;-45.120503652039325
1739209594.7998688;-38.13080360867914
1739209594.7998781;-38.13080360867914
1739209594.7998874;-35.57807855764607
1739209594.7998965;-38.13080360867914
1739209594.7999058;-38.13080360867914
1739209594.7999148;-45.120503652039325
1739209594.7999241;-45.120503652039325
1739209594.7999332;-38.13080360867914
1739209594.7999425;-45.120503652039325
1739209594.7999516;-33.981070128970906
1739209594.7999609;-38.13080360867914
1739209594.79997;-38.13080360867914
1739209594.7999792;-33.981070128970906
1739209594.7999883;-38.13080360867914
1739209594.7999976;-45.120503652039325
1739209594.8000066;-38.13080360867914
1739209594.800016;-35.57807855764607
1739209594.800025;-35.57807855764607
1739209594.8000343;-45.120503652039325
1739209594.8000433;-38.13080360867914
1739209594.8000526;-45.120503652039325
1739209594.800062;-38.13080360867914
1739209594.800071;-38.13080360867914
1739209594.8000803;-45.120503652039325
1739209594.8000894;-45.120503652039325
1739209594.8000987;-32.816014438256545
1739209594.8001077;-32.816014438256545
1739209594.800117;-38.13080360867914
1739209594.800126;-38.13080360867914
1739209594.8001354;-45.120503652039325
1739209594.8001444;-45.120503652039325
1739209594.8001537;-38.13080360867914
1739209594.8001628;-35.57807855764607
1739209594.800172;-38.13080360867914
1739209594.8001812;-45.120503652039325
1739209594.8001904;-45.120503652039325
1739209594.8001995;-38.13080360867914
1739209594.8002088;-35.57807855764607
1739209594.8002179;-38.13080360867914
1739209594.8002272;-45.120503652039325
1739209594.8002365;-45.120503652039325
1739209594.8002455;-45.120503652039325
1739209594.8002548;-45.120503652039325
1739209594.800264;-45.120503652039325
1739209594.8002732;-45.120503652039325
1739209594.8002822;-45.120503652039325
1739209594.8002915;-38.13080360867914
1739209594.8003006;-38.13080360867914
1739209594.80031;-45.120503652039325
1739209594.800319;-38.13080360867914
1739209594.8003283;-38.13080360867914
1739209594.8003373;-38.13080360867914
1739209594.8003466;-38.13080360867914
1739209594.8003557;-35.57807855764607
1739209594.800365;-45.120503652039325
1739209594.800374;-45.120503652039325
1739209594.8003833;-45.120503652039325
1739209594.8003924;-45.120503652039325
1739209594.8004017;-45.120503652039325
1739209594.800411;-38.13080360867914
1739209594.80042;-45.120503652039325
1739209594.8004293;-45.120503652039325
1739209594.8004384;-30.49652367304973
1739209594.8004477;-35.57807855764607
1739209594.8004568;-45.120503652039325
1739209594.800466;-35.57807855764607
1739209594.8004751;-35.57807855764607
1739209594.8004844;-45.120503652039325
1739209594.8004935;-45.120503652039325
1739209594.8005028;-38.13080360867914
1739209594.8005118;-45.120503652039325
1739209594.8005211;-45.120503652039325
1739209594.8005302;-38.13080360867914
1739209594.8005395;-38.13080360867914
1739209594.8005486;-45.120503652039325
1739209594.8005579;-38.13080360867914
1739209594.800567;-32.816014438256545
1739209594.8005762;-38.13080360867914
1739209594.8005855;-38.13080360867914
1739209594.8005946;-38.13080360867914
1739209594.8006039;-38.13080360867914
1739209594.800613;-38.13080360867914
1739209594.8006222;-33.981070128970906
1739209594.8006313;-38.13080360867914
1739209594.8006406;-38.13080360867914
1739209594.8006496;-38.13080360867914
1739209594.800659;-45.120503652039325
1739209594.800668;-35.57807855764607
1739209594.8006773;-38.13080360867914
1739209594.8006864;-38.13080360867914
1739209594.8006957;-45.120503652039325
1739209594.8007047;-45.120503652039325
1739209594.800714;-31.141103565318893
1739209594.800723;-33.981070128970906
1739209594.8007324;-45.120503652039325
1739209594.8007414;-45.120503652039325
1739209594.8007507;-35.57807855764607
1739209594.80076;-38.13080360867914
1739209594.800769;-45.120503652039325
1739209594.8007784;-45.120503652039325
1739209594.8007874;-38.13080360867914
1739209594.8007967;-38.13080360867914
1739209594.8008058;-32.816014438256545
1739209594.800815;-38.13080360867914
1739209594.8008242;-45.120503652039325
1739209594.8008335;-38.13080360867914
1739209594.8008425;-32.816014438256545
1739209594.8008518;-33.981070128970906
1739209594.800861;-38.13080360867914
1739209594.8008702;-38.13080360867914
1739209594.8008792;-45.120503652039325
1739209594.8008885;-45.120503652039325
1739209594.8008976;-38.13080360867914
1739209594.800907;-33.981070128970906
1739209594.800916;-38.13080360867914
1739209594.8009253;-35.57807855764607
1739209594.8009346;-35.57807855764607
1739209594.8009436;-38.13080360867914
1739209594.800953;-45.120503652039325
1739209594.800962;-38.13080360867914
1739209594.8009713;-38.13080360867914
1739209594.8009803;-45.120503652039325
1739209594.8009896;-31.141103565318915
1739209594.8009987;-28.992665084841942
1739209594.801008;-45.120503652039325
1739209594.801017;-38.13080360867914
1739209594.8010263;-33.981070128970906
1739209594.8010354;-33.981070128970906
1739209594.8010447;-45.120503652039325
1739209594.8010538;-45.120503652039325
1739209594.801063;-45.120503652039325
1739209594.8010721;-45.120503652039325
1739209594.8010814;-45.120503652039325
1739209594.8010905;-45.120503652039325
1739209594.8010998;-38.13080360867914
1739209594.801109;-45.120503652039325
1739209594.8011181;-35.57807855764607
1739209594.8011274;-38.13080360867914
1739209594.8011365;-45.120503652039325
1739209594.8011458;-38.13080360867914
1739209594.8011549;-38.13080360867914
1739209594.8011642;-38.13080360867914
1739209594.8011732;-45.120503652039325
1739209594.8011825;-45.120503652039325
1739209594.8011916;-38.13080360867914
1739209594.8012009;-38.13080360867914
1739209594.80121;-32.816014438256545
1739209594.8012192;-28.992665084841942
1739209594.8012283;-45.120503652039325
1739209594.8012376;-38.13080360867914
1739209594.8012466;-38.13080360867914
1739209594.801256;-33.981070128970906
1739209594.801265;-38.13080360867914
1739209594.8012743;-38.13080360867914
1739209594.8012836;-38.13080360867914
1739209594.8012927;-27.877744956031414
1739209594.801302;-38.13080360867914
1739209594.801311;-38.13080360867914
1739209594.8013203;-45.120503652039325
1739209594.8013294;-45.120503652039325
1739209594.8013387;-32.816014438256545
1739209594.8013477;-38.13080360867914
1739209594.801357;-38.13080360867914
1739209594.801366;-33.981070128970906
1739209594.8013754;-38.13080360867914
1739209594.8013844;-33.981070128970906
1739209594.8013937;-45.120503652039325
1739209594.8014028;-38.13080360867914
1739209594.801412;-45.120503652039325
1739209594.8014212;-45.120503652039325
1739209594.8014305;-45.120503652039325
1739209594.8014395;-38.13080360867914
1739209594.8014488;-38.13080360867914
1739209594.8014581;-45.120503652039325
1739209594.8014672;-45.120503652039325
1739209594.8014765;-38.13080360867914
1739209594.8014855;-29.438486411369333
1739209594.8014948;-45.120503652039325
1739209594.801504;-45.120503652039325
1739209594.8015132;-33.981070128970906
1739209594.8015223;-32.816014438256545
1739209594.8015316;-38.13080360867914
1739209594.8015406;-45.120503652039325
1739209594.80155;-38.13080360867914
1739209594.801559;-45.120503652039325
1739209594.8015683;-38.13080360867914
1739209594.8015773;-45.120503652039325
1739209594.8015866;-33.981070128970906
1739209594.8015957;-38.13080360867914
1739209594.801605;-38.13080360867914
1739209594.801614;-45.120503652039325
1739209594.8016233;-38.13080360867914
1739209594.8016326;-35.57807855764607
1739209594.8016417;-45.120503652039325
1739209594.801651;-35.57807855764607
1739209594.80166;-38.13080360867914
1739209594.8016694;-45.120503652039325
1739209594.8016784;-38.13080360867914
1739209594.8016877;-45.120503652039325
1739209594.8016968;-45.120503652039325
1739209594.801706;-45.120503652039325
1739209594.8017151;-45.120503652039325
1739209594.8017244;-45.120503652039325
1739209594.8017335;-45.120503652039325
1739209594.8017428;-45.120503652039325
1739209594.8017519;-38.13080360867914
1739209594.8017612;-38.13080360867914
1739209594.8017702;-33.981070128970906
1739209594.8017795;-38.13080360867914
1739209594.8017886;-38.13080360867914
1739209594.8017979;-45.120503652039325
1739209594.8018072;-38.13080360867914
1739209594.8018162;-32.816014438256545
1739209594.8018255;-38.13080360867914
1739209594.8018346;-45.120503652039325
1739209594.801844;-45.120503652039325
1739209594.801853;-38.13080360867914
1739209594.8018622;-45.120503652039325
1739209594.8018713;-32.816014438256545
