CAN Message; 0x1d3:00000f2386be5e6d
1739209820.0429897;-35.57807855764607
1739209820.042994;-38.13080360867914
1739209820.0429983;-38.13080360867914
1739209820.0430026;-38.13080360867914
1739209820.043007;-45.120503652039325
1739209820.0430112;-45.120503652039325
1739209820.0430152;-45.120503652039325
1739209820.0430195;-45.120503652039325
1739209820.0430238;-32.816014438256545
1739209820.043028;-35.57807855764607
1739209820.0430324;-45.120503652039325
1739209820.0430367;-38.13080360867914
1739209820.043041;-35.57807855764607
1739209820.0430453;-35.57807855764607
1739209820.0430496;-45.120503652039325
1739209820.0430539;-45.120503652039325
1739209820.0430582;-38.13080360867914
1739209820.0430624;-45.120503652039325
1739209820.0430667;-45.120503652039325
1739209820.0430708;-38.13080360867914
1739209820.043075;-45.120503652039325
1739209820.0430794;-38.13080360867914
1739209820.0430837;-38.13080360867914
1739209820.043088;-45.120503652039325
1739209820.0430923;-35.57807855764607
1739209820.0430965;-38.13080360867914
1739209820.0431008;-38.13080360867914
1739209820.0431051;-38.13080360867914
1739209820.0431094;-45.120503652039325
1739209820.0431137;-45.120503652039325
1739209820.043118;-38.13080360867914
1739209820.043122;-45.120503652039325
1739209820.0431263;-38.13080360867914
1739209820.0431306;-33.981070128970906
1739209820.043135;-33.981070128970906
1739209820.0431392;-38.13080360867914
1739209820.0431435;-38.13080360867914
1739209820.0431478;-33.981070128970906
1739209820.043152;-33.981070128970906
1739209820.0431564;-38.13080360867914
1739209820.0431607;-45.120503652039325
1739209820.043165;-38.13080360867914
1739209820.0431693;-38.13080360867914
1739209820.0431736;-38.13080360867914
1739209820.0431776;-38.13080360867914
1739209820.043182;-45.120503652039325
1739209820.0431862;-38.13080360867914
1739209820.0431905;-38.13080360867914
1739209820.0431948;-38.13080360867914
1739209820.043199;-38.13080360867914
1739209820.0432034;-33.981070128970906
1739209820.0432076;-38.13080360867914
1739209820.043212;-45.120503652039325
1739209820.0432162;-38.13080360867914
1739209820.0432205;-38.13080360867914
1739209820.0432248;-38.13080360867914
1739209820.043229;-35.57807855764607
1739209820.0432332;-38.13080360867914
1739209820.0432374;-38.13080360867914
1739209820.0432417;-45.120503652039325
1739209820.043246;-45.120503652039325
1739209820.0432503;-38.13080360867914
1739209820.0432546;-38.13080360867914
1739209820.043259;-45.120503652039325
1739209820.0432632;-38.13080360867914
1739209820.0432675;-33.981070128970906
1739209820.0432718;-38.13080360867914
1739209820.043276;-38.13080360867914
1739209820.0432804;-38.13080360867914
1739209820.0432844;-45.120503652039325
1739209820.0432887;-45.120503652039325
1739209820.043293;-38.13080360867914
1739209820.0432973;-38.13080360867914
1739209820.0433016;-33.981070128970906
1739209820.0433059;-31.141103565318915
1739209820.0433102;-45.120503652039325
1739209820.0433145;-45.120503652039325
1739209820.0433187;-38.13080360867914
1739209820.043323;-38.13080360867914
1739209820.0433273;-45.120503652039325
1739209820.0433316;-38.13080360867914
1739209820.043336;-38.13080360867914
1739209820.04334;-32.816014438256545
1739209820.0433443;-38.13080360867914
1739209820.0433486;-38.13080360867914
1739209820.0433528;-38.13080360867914
1739209820.0433571;-38.13080360867914
1739209820.0433614;-35.57807855764607
1739209820.0433657;-38.13080360867914
1739209820.04337;-38.13080360867914
1739209820.0433743;-33.981070128970906
1739209820.0433786;-38.13080360867914
1739209820.043383;-45.120503652039325
1739209820.0433872;-38.13080360867914
1739209820.0433915;-35.57807855764607
1739209820.0433955;-38.13080360867914
1739209820.0433998;-45.120503652039325
1739209820.043404;-38.13080360867914
1739209820.0434084;-38.13080360867914
1739209820.0434127;-38.13080360867914
1739209820.043417;-38.13080360867914
1739209820.0434213;-45.120503652039325
1739209820.0434256;-32.816014438256545
1739209820.0434299;-38.13080360867914
1739209820.0434341;-45.120503652039325
1739209820.0434384;-45.120503652039325
1739209820.0434427;-33.981070128970956
1739209820.0434468;-45.120503652039325
1739209820.043451;-45.120503652039325
1739209820.0434554;-45.120503652039325
1739209820.0434597;-38.13080360867914
1739209820.043464;-35.57807855764607
1739209820.0434682;-45.120503652039325
1739209820.0434725;-38.13080360867914
1739209820.0434768;-28.992665084841942
1739209820.043481;-45.120503652039325
1739209820.0434854;-38.13080360867914
1739209820.0434897;-38.13080360867914
1739209820.043494;-38.13080360867914
1739209820.0434983;-45.120503652039325
1739209820.0435023;-38.13080360867914
1739209820.0435066;-45.120503652039325
1739209820.043511;-38.13080360867914
1739209820.0435152;-45.120503652039325
1739209820.0435195;-35.57807855764607
1739209820.0435238;-38.13080360867914
1739209820.043528;-45.120503652039325
1739209820.0435324;-45.120503652039325
1739209820.0435367;-45.120503652039325
1739209820.043541;-38.13080360867914
1739209820.0435452;-45.120503652039325
1739209820.0435495;-38.13080360867914
1739209820.0435538;-38.13080360867914
1739209820.043558;-38.13080360867914
1739209820.0435622;-45.120503652039325
1739209820.0435665;-38.13080360867914
1739209820.0435708;-45.120503652039325
1739209820.043575;-45.120503652039325
1739209820.0435793;-32.816014438256545
1739209820.0435836;-45.120503652039325
1739209820.043588;-45.120503652039325
1739209820.0435922;-45.120503652039325
1739209820.0435965;-31.141103565318915
1739209820.0436008;-45.120503652039325
1739209820.043605;-45.120503652039325
1739209820.0436091;-45.120503652039325
1739209820.0436134;-45.120503652039325
1739209820.0436177;-33.981070128970906
1739209820.043622;-45.120503652039325
1739209820.0436263;-45.120503652039325
1739209820.0436306;-38.13080360867914
1739209820.043635;-33.981070128970906
1739209820.0436392;-45.120503652039325
1739209820.0436435;-38.13080360867914
1739209820.0436478;-33.981070128970906
1739209820.043652;-38.13080360867914
1739209820.0436563;-45.120503652039325
1739209820.0436606;-45.120503652039325
1739209820.0436647;-45.120503652039325
1739209820.043669;-38.13080360867914
1739209820.0436733;-45.120503652039325
1739209820.0436776;-45.120503652039325
1739209820.0436819;-45.120503652039325
1739209820.0436862;-45.120503652039325
1739209820.0436904;-38.13080360867914
1739209820.0436947;-45.120503652039325
1739209820.043699;-32.816014438256545
1739209820.0437033;-38.13080360867914
1739209820.0437076;-38.13080360867914
1739209820.043712;-45.120503652039325
1739209820.043716;-38.13080360867914
1739209820.0437202;-28.992665084841942
1739209820.0437245;-45.120503652039325
1739209820.0437288;-38.13080360867914
1739209820.0437331;-45.120503652039325
1739209820.0437374;-38.13080360867914
1739209820.0437417;-38.13080360867914
1739209820.043746;-38.13080360867914
1739209820.0437503;-38.13080360867914
1739209820.0437546;-38.13080360867914
1739209820.0437589;-35.57807855764607
1739209820.0437632;-38.13080360867914
1739209820.0437675;-38.13080360867914
1739209820.0437715;-33.981070128970906
1739209820.0437758;-32.816014438256545
1739209820.04378;-38.13080360867914
1739209820.0437844;-45.120503652039325
1739209820.0437887;-45.120503652039325
1739209820.043793;-45.120503652039325
1739209820.0437973;-38.13080360867914
1739209820.0438015;-45.120503652039325
1739209820.0438058;-33.981070128970906
1739209820.0438101;-38.13080360867914
1739209820.0438144;-38.13080360867914
1739209820.0438187;-45.120503652039325
1739209820.043823;-33.981070128970906
1739209820.043827;-38.13080360867914
1739209820.0438313;-38.13080360867914
1739209820.0438356;-38.13080360867914
1739209820.04384;-38.13080360867914
1739209820.0438442;-45.120503652039325
1739209820.0438485;-45.120503652039325
1739209820.0438528;-45.120503652039325
1739209820.043857;-45.120503652039325
1739209820.0438614;-38.13080360867914
1739209820.0438657;-38.13080360867914
1739209820.04387;-38.13080360867914
1739209820.0438743;-32.816014438256545
1739209820.0438783;-45.120503652039325
1739209820.0438826;-45.120503652039325
1739209820.043887;-45.120503652039325
1739209820.0438912;-28.992665084841942
1739209820.0438955;-38.13080360867914
1739209820.0438998;-45.120503652039325
1739209820.043904;-38.13080360867914
1739209820.0439084;-38.13080360867914
1739209820.0439126;-45.120503652039325
1739209820.043917;-45.120503652039325
1739209820.0439212;-45.120503652039325
1739209820.0439255;-35.57807855764607
1739209820.0439298;-45.120503652039325
1739209820.0439339;-45.120503652039325
1739209820.0439382;-45.120503652039325
1739209820.0439425;-45.120503652039325
1739209820.0439467;-45.120503652039325
1739209820.043951;-45.120503652039325
1739209820.0439553;-30.49652367304973
1739209820.0439596;-28.992665084841942
1739209820.043964;-38.13080360867914
1739209820.0439682;-38.13080360867914
1739209820.0439725;-35.57807855764607
1739209820.0439768;-38.13080360867914
1739209820.043981;-45.120503652039325
1739209820.0439854;-45.120503652039325
1739209820.0439894;-38.13080360867914
1739209820.0439937;-32.816014438256545
1739209820.043998;-35.57807855764607
1739209820.0440023;-38.13080360867914
1739209820.0440066;-32.816014438256545
1739209820.0440109;-38.13080360867914
1739209820.0440152;-45.120503652039325
1739209820.0440195;-45.120503652039325
1739209820.0440238;-38.13080360867914
1739209820.044028;-33.981070128970906
1739209820.0440323;-33.981070128970906
1739209820.0440366;-33.981070128970906
1739209820.0440407;-45.120503652039325
1739209820.044045;-38.13080360867914
1739209820.0440493;-45.120503652039325
1739209820.0440536;-45.120503652039325
1739209820.0440578;-38.13080360867914
1739209820.0440621;-31.141103565318915
1739209820.0440664;-33.981070128970906
1739209820.0440707;-35.57807855764607
1739209820.044075;-45.120503652039325
1739209820.0440793;-38.13080360867914
1739209820.0440836;-45.120503652039325
1739209820.044088;-38.13080360867914
1739209820.0440922;-38.13080360867914
1739209820.0440962;-30.49652367304973
1739209820.0441005;-33.981070128970906
1739209820.0441048;-38.13080360867914
1739209820.044109;-45.120503652039325
1739209820.0441134;-38.13080360867914
1739209820.0441177;-38.13080360867914
1739209820.044122;-45.120503652039325
1739209820.0441263;-38.13080360867914
1739209820.0441306;-38.13080360867914
1739209820.0441349;-38.13080360867914
1739209820.0441391;-32.816014438256545
1739209820.0441434;-45.120503652039325
1739209820.0441477;-35.57807855764607
1739209820.0441518;-38.13080360867914
1739209820.044156;-38.13080360867914
1739209820.0441604;-45.120503652039325
1739209820.0441647;-45.120503652039325
1739209820.044169;-33.981070128970906
1739209820.0441732;-32.816014438256545
1739209820.0441775;-45.120503652039325
1739209820.0441818;-38.13080360867914
1739209820.044186;-33.981070128970906
1739209820.0441904;-45.120503652039325
1739209820.0441947;-38.13080360867914
1739209820.044199;-35.57807855764607
1739209820.044203;-38.13080360867914
1739209820.0442073;-45.120503652039325
1739209820.0442116;-38.13080360867914
1739209820.044216;-35.57807855764607
1739209820.0442202;-45.120503652039325
1739209820.0442245;-45.120503652039325
1739209820.0442288;-35.57807855764607
1739209820.044233;-38.13080360867914
1739209820.0442374;-38.13080360867914
1739209820.0442417;-35.57807855764607
1739209820.044246;-38.13080360867914
1739209820.0442502;-38.13080360867914
1739209820.0442545;-45.120503652039325
1739209820.0442586;-38.13080360867914
1739209820.044263;-45.120503652039325
1739209820.0442672;-35.57807855764607
1739209820.0442715;-45.120503652039325
1739209820.0442758;-45.120503652039325
1739209820.04428;-32.816014438256545
1739209820.0442843;-38.13080360867914
1739209820.0442886;-45.120503652039325
1739209820.044293;-33.981070128970906
1739209820.0442972;-45.120503652039325
1739209820.0443015;-38.13080360867914
1739209820.0443058;-45.120503652039325
1739209820.04431;-45.120503652039325
1739209820.0443141;-45.120503652039325
1739209820.0443184;-35.57807855764607
1739209820.0443227;-33.981070128970906
1739209820.044327;-38.13080360867914
1739209820.0443313;-45.120503652039325
1739209820.0443356;-45.120503652039325
1739209820.04434;-31.141103565318893
1739209820.0443442;-35.57807855764607
1739209820.0443485;-38.13080360867914
1739209820.0443528;-38.13080360867914
1739209820.044357;-38.13080360867914
1739209820.0443614;-33.981070128970906
1739209820.0443654;-45.120503652039325
1739209820.0443697;-38.13080360867914
1739209820.044374;-45.120503652039325
1739209820.0443783;-45.120503652039325
1739209820.0443826;-38.13080360867914
1739209820.0443869;-38.13080360867914
1739209820.0443912;-38.13080360867914
1739209820.0443954;-38.13080360867914
1739209820.0443997;-32.816014438256545
1739209820.044404;-38.13080360867914
1739209820.0444083;-31.141103565318893
1739209820.0444126;-32.816014438256545
1739209820.044417;-45.120503652039325
1739209820.044421;-38.13080360867914
1739209820.0444252;-32.816014438256545
1739209820.0444295;-32.816014438256545
1739209820.0444338;-45.120503652039325
1739209820.0444381;-45.120503652039325
1739209820.0444424;-45.120503652039325
1739209820.0444467;-38.13080360867914
1739209820.044451;-35.57807855764607
1739209820.0444553;-38.13080360867914
1739209820.0444596;-45.120503652039325
1739209820.0444639;-45.120503652039325
1739209820.0444682;-38.13080360867914
1739209820.0444722;-33.981070128970906
1739209820.0444765;-45.120503652039325
1739209820.0444808;-45.120503652039325
1739209820.044485;-38.13080360867914
1739209820.0444894;-33.981070128970906
1739209820.0444937;-38.13080360867914
1739209820.044498;-38.13080360867914
1739209820.0445023;-35.57807855764607
1739209820.0445065;-45.120503652039325
1739209820.0445108;-32.816014438256545
1739209820.0445151;-30.49652367304973
1739209820.0445194;-45.120503652039325
1739209820.0445237;-45.120503652039325
1739209820.0445278;-45.120503652039325
1739209820.044532;-35.57807855764607
1739209820.0445364;-38.13080360867914
1739209820.0445406;-32.816014438256545
1739209820.044545;-45.120503652039325
1739209820.0445492;-31.141103565318943
1739209820.0445535;-38.13080360867914
1739209820.0445578;-45.120503652039325
1739209820.044562;-45.120503652039325
1739209820.0445664;-45.120503652039325
1739209820.0445707;-32.816014438256545
1739209820.044575;-38.13080360867914
1739209820.0445793;-38.13080360867914
1739209820.0445833;-33.981070128970906
1739209820.0445876;-45.120503652039325
1739209820.044592;-38.13080360867914
1739209820.0445962;-35.57807855764607
1739209820.0446005;-38.13080360867914
1739209820.0446048;-35.57807855764607
1739209820.044609;-32.816014438256545
1739209820.0446134;-45.120503652039325
1739209820.0446177;-33.981070128970906
1739209820.044622;-45.120503652039325
1739209820.0446262;-38.13080360867914
1739209820.0446305;-45.120503652039325
1739209820.0446346;-35.57807855764607
1739209820.0446389;-38.13080360867914
1739209820.0446432;-45.120503652039325
1739209820.0446475;-45.120503652039325
1739209820.0446517;-38.13080360867914
1739209820.044656;-45.120503652039325
1739209820.0446603;-38.13080360867914
1739209820.0446646;-33.981070128970906
1739209820.044669;-45.120503652039325
1739209820.0446732;-45.120503652039325
1739209820.0446775;-45.120503652039325
1739209820.0446818;-38.13080360867914
1739209820.044686;-27.267205301931607
1739209820.0446901;-45.120503652039325
1739209820.0446944;-45.120503652039325
1739209820.0446987;-38.13080360867914
1739209820.044703;-38.13080360867914
1739209820.0447073;-38.13080360867914
1739209820.0447116;-31.141103565318915
1739209820.044716;-35.57807855764607
1739209820.0447202;-38.13080360867914
1739209820.0447245;-45.120503652039325
1739209820.0447288;-38.13080360867914
1739209820.044733;-45.120503652039325
1739209820.0447373;-45.120503652039325
1739209820.0447416;-45.120503652039325
1739209820.0447457;-45.120503652039325
1739209820.04475;-45.120503652039325
1739209820.0447543;-38.13080360867914
1739209820.0447586;-45.120503652039325
1739209820.0447628;-45.120503652039325
1739209820.0447671;-45.120503652039325
1739209820.0447714;-38.13080360867914
1739209820.0447757;-33.981070128970906
1739209820.04478;-38.13080360867914
1739209820.0447843;-45.120503652039325
1739209820.0447886;-35.57807855764607
1739209820.044793;-35.57807855764607
1739209820.044797;-38.13080360867914
1739209820.0448012;-35.57807855764607
1739209820.0448055;-38.13080360867914
1739209820.0448098;-38.13080360867914
1739209820.044814;-45.120503652039325
1739209820.0448184;-45.120503652039325
1739209820.0448227;-32.81601443825658
1739209820.044827;-38.13080360867914
1739209820.0448313;-33.981070128970906
1739209820.0448356;-45.120503652039325
1739209820.0448399;-45.120503652039325
1739209820.0448442;-45.120503652039325
1739209820.0448484;-33.981070128970906
1739209820.0448525;-45.120503652039325
1739209820.0448568;-45.120503652039325
1739209820.044861;-32.816014438256545
1739209820.0448654;-33.981070128970906
1739209820.0448697;-45.120503652039325
1739209820.044874;-35.57807855764607
1739209820.0448782;-38.13080360867914
1739209820.0448825;-45.120503652039325
