CAN Message; 0x39:051e0933d41b336c
1739209757.6553385;-38.13080360867914
1739209757.6553469;-35.57807855764607
1739209757.6553555;-45.120503652039325
1739209757.6553638;-45.120503652039325
1739209757.6553721;-45.120503652039325
1739209757.6553807;-38.13080360867914
1739209757.655389;-38.13080360867914
1739209757.6553974;-38.13080360867914
1739209757.655406;-33.981070128970906
1739209757.6554143;-45.120503652039325
1739209757.6554227;-45.120503652039325
1739209757.6554313;-45.120503652039325
1739209757.6554396;-32.816014438256545
1739209757.6554482;-32.816014438256545
1739209757.6554565;-38.13080360867914
1739209757.655465;-38.13080360867914
1739209757.6554735;-35.57807855764607
1739209757.6554818;-35.57807855764607
1739209757.6554902;-45.120503652039325
1739209757.6554987;-38.13080360867914
1739209757.655507;-38.13080360867914
1739209757.6555154;-45.120503652039325
1739209757.655524;-38.13080360867914
1739209757.6555324;-38.13080360867914
1739209757.655541;-45.120503652039325
1739209757.6555493;-45.120503652039325
1739209757.6555576;-38.13080360867914
1739209757.6555662;-38.13080360867914
1739209757.6555746;-45.120503652039325
1739209757.655583;-45.120503652039325
1739209757.6555915;-45.120503652039325
1739209757.6555998;-45.120503652039325
1739209757.6556082;-32.816014438256545
1739209757.6556168;-35.57807855764607
1739209757.655625;-45.120503652039325
1739209757.6556334;-38.13080360867914
1739209757.655642;-38.13080360867914
1739209757.6556504;-35.57807855764607
1739209757.655659;-45.120503652039325
1739209757.6556673;-45.120503652039325
1739209757.6556756;-45.120503652039325
1739209757.6556842;-45.120503652039325
1739209757.6556926;-32.816014438256545
1739209757.655701;-32.816014438256545
1739209757.6557095;-45.120503652039325
1739209757.6557178;-38.13080360867914
1739209757.6557262;-45.120503652039325
1739209757.6557348;-38.13080360867914
1739209757.6557431;-38.13080360867914
1739209757.6557515;-38.13080360867914
1739209757.65576;-38.13080360867914
1739209757.6557684;-38.13080360867914
1739209757.655777;-33.981070128970906
1739209757.6557853;-27.8777449560314
1739209757.6557937;-38.13080360867914
1739209757.6558022;-38.13080360867914
1739209757.6558106;-45.120503652039325
1739209757.655819;-38.13080360867914
1739209757.6558275;-45.120503652039325
1739209757.6558359;-33.981070128970906
1739209757.6558442;-45.120503652039325
1739209757.6558528;-28.992665084841967
1739209757.6558611;-38.13080360867914
1739209757.6558697;-38.13080360867914
1739209757.655878;-45.120503652039325
1739209757.6558864;-45.120503652039325
1739209757.655895;-35.57807855764607
1739209757.6559033;-38.13080360867914
1739209757.6559117;-38.13080360867914
1739209757.6559203;-29.438486411369333
1739209757.6559286;-45.120503652039325
1739209757.655937;-45.120503652039325
1739209757.6559455;-38.13080360867914
1739209757.655954;-35.57807855764607
1739209757.6559622;-38.13080360867914
1739209757.6559708;-45.120503652039325
1739209757.6559792;-45.120503652039325
1739209757.6559877;-33.981070128970956
1739209757.655996;-33.981070128970906
1739209757.6560044;-38.13080360867914
1739209757.656013;-38.13080360867914
1739209757.6560214;-45.120503652039325
1739209757.6560297;-33.981070128970906
1739209757.6560383;-38.13080360867914
1739209757.6560466;-38.13080360867914
1739209757.656055;-33.981070128970906
1739209757.6560636;-38.13080360867914
1739209757.656072;-45.120503652039325
1739209757.6560802;-38.13080360867914
1739209757.6560888;-45.120503652039325
1739209757.6560972;-45.120503652039325
1739209757.6561058;-38.13080360867914
1739209757.656114;-38.13080360867914
1739209757.6561224;-45.120503652039325
1739209757.656131;-45.120503652039325
1739209757.6561394;-38.13080360867914
1739209757.6561477;-38.13080360867914
1739209757.6561563;-35.57807855764607
1739209757.6561646;-38.13080360867914
1739209757.656173;-38.13080360867914
1739209757.6561816;-45.120503652039325
1739209757.65619;-32.81601443825658
1739209757.6561985;-45.120503652039325
1739209757.6562068;-45.120503652039325
1739209757.6562152;-38.13080360867914
1739209757.6562238;-45.120503652039325
1739209757.656232;-45.120503652039325
1739209757.6562405;-38.13080360867914
1739209757.656249;-45.120503652039325
1739209757.6562574;-28.992665084841942
1739209757.6562657;-33.981070128970906
1739209757.6562743;-38.13080360867914
1739209757.6562827;-38.13080360867914
1739209757.656291;-33.981070128970906
1739209757.6562996;-38.13080360867914
1739209757.656308;-38.13080360867914
1739209757.6563165;-35.57807855764607
1739209757.6563249;-31.141103565318915
1739209757.6563332;-33.981070128970906
1739209757.6563418;-45.120503652039325
1739209757.6563501;-38.13080360867914
1739209757.6563585;-35.57807855764607
1739209757.656367;-45.120503652039325
1739209757.6563754;-45.120503652039325
1739209757.6563838;-45.120503652039325
1739209757.6563923;-33.981070128970906
1739209757.6564007;-38.13080360867914
1739209757.6564093;-38.13080360867914
1739209757.6564176;-38.13080360867914
1739209757.656426;-38.13080360867914
1739209757.6564345;-38.13080360867914
1739209757.6564429;-45.120503652039325
1739209757.6564512;-45.120503652039325
1739209757.6564598;-45.120503652039325
1739209757.6564682;-45.120503652039325
1739209757.6564765;-38.13080360867914
1739209757.656485;-33.981070128970906
1739209757.6564934;-33.981070128970906
1739209757.6565018;-45.120503652039325
1739209757.6565104;-38.13080360867914
1739209757.6565187;-45.120503652039325
1739209757.6565273;-45.120503652039325
1739209757.6565356;-38.13080360867914
1739209757.656544;-45.120503652039325
1739209757.6565526;-45.120503652039325
1739209757.656561;-38.13080360867914
1739209757.6565692;-45.120503652039325
1739209757.6565778;-33.981070128970906
1739209757.6565862;-45.120503652039325
1739209757.6565945;-38.13080360867914
1739209757.656603;-38.13080360867914
1739209757.6566114;-38.13080360867914
1739209757.65662;-38.13080360867914
1739209757.6566284;-38.13080360867914
1739209757.6566367;-35.57807855764607
1739209757.6566453;-35.57807855764607
1739209757.6566536;-45.120503652039325
1739209757.656662;-38.13080360867914
1739209757.6566706;-38.13080360867914
1739209757.656679;-38.13080360867914
1739209757.6566873;-38.13080360867914
1739209757.6566958;-38.13080360867914
1739209757.6567042;-38.13080360867914
1739209757.6567125;-38.13080360867914
1739209757.656721;-38.13080360867914
1739209757.6567295;-45.120503652039325
1739209757.656738;-38.13080360867914
1739209757.6567464;-38.13080360867914
1739209757.6567547;-45.120503652039325
1739209757.6567633;-45.120503652039325
1739209757.6567717;-33.981070128970906
1739209757.65678;-38.13080360867914
1739209757.6567886;-45.120503652039325
1739209757.656797;-38.13080360867914
1739209757.6568053;-38.13080360867914
1739209757.6568139;-38.13080360867914
1739209757.6568222;-38.13080360867914
1739209757.6568305;-45.120503652039325
1739209757.6568391;-45.120503652039325
1739209757.6568475;-45.120503652039325
1739209757.656856;-45.120503652039325
1739209757.6568644;-45.120503652039325
1739209757.6568727;-45.120503652039325
1739209757.6568813;-38.13080360867914
1739209757.6568897;-38.13080360867914
1739209757.656898;-45.120503652039325
1739209757.6569066;-38.13080360867914
1739209757.656915;-45.120503652039325
1739209757.6569233;-45.120503652039325
1739209757.6569319;-45.120503652039325
1739209757.6569402;-38.13080360867914
1739209757.6569488;-38.13080360867914
1739209757.6569571;-45.120503652039325
1739209757.6569655;-45.120503652039325
1739209757.656974;-38.13080360867914
1739209757.6569824;-35.57807855764607
1739209757.6569908;-45.120503652039325
1739209757.6569993;-35.57807855764607
1739209757.6570077;-38.13080360867914
1739209757.657016;-45.120503652039325
1739209757.6570246;-45.120503652039325
1739209757.657033;-45.120503652039325
1739209757.6570413;-45.120503652039325
1739209757.65705;-45.120503652039325
1739209757.6570582;-38.13080360867914
1739209757.6570668;-45.120503652039325
1739209757.6570752;-38.13080360867914
1739209757.6570835;-31.141103565318893
1739209757.657092;-45.120503652039325
1739209757.6571004;-45.120503652039325
1739209757.6571088;-38.13080360867914
1739209757.6571174;-38.13080360867914
1739209757.6571257;-45.120503652039325
1739209757.657134;-45.120503652039325
1739209757.6571426;-45.120503652039325
1739209757.657151;-45.120503652039325
1739209757.6571593;-45.120503652039325
1739209757.657168;-45.120503652039325
1739209757.6571763;-38.13080360867914
1739209757.6571848;-45.120503652039325
1739209757.6571932;-38.13080360867914
1739209757.6572015;-45.120503652039325
1739209757.65721;-33.981070128970906
1739209757.6572185;-30.49652367304973
1739209757.6572268;-45.120503652039325
1739209757.6572354;-38.13080360867914
1739209757.6572437;-45.120503652039325
1739209757.657252;-38.13080360867914
1739209757.6572607;-38.13080360867914
1739209757.657269;-38.13080360867914
1739209757.6572776;-38.13080360867914
1739209757.657286;-45.120503652039325
1739209757.6572943;-38.13080360867914
1739209757.6573029;-45.120503652039325
1739209757.6573112;-38.13080360867914
1739209757.6573195;-38.13080360867914
1739209757.6573281;-38.13080360867914
1739209757.6573365;-38.13080360867914
1739209757.6573448;-38.13080360867914
1739209757.6573534;-35.57807855764607
1739209757.6573617;-38.13080360867914
1739209757.65737;-33.981070128970906
1739209757.6573787;-38.13080360867914
1739209757.657387;-38.13080360867914
1739209757.6573956;-45.120503652039325
1739209757.657404;-38.13080360867914
1739209757.6574123;-38.13080360867914
1739209757.6574209;-45.120503652039325
1739209757.6574292;-45.120503652039325
1739209757.6574376;-45.120503652039325
1739209757.6574461;-38.13080360867914
1739209757.6574545;-45.120503652039325
1739209757.6574628;-45.120503652039325
1739209757.6574714;-45.120503652039325
1739209757.6574798;-45.120503652039325
1739209757.6574883;-33.981070128970906
1739209757.6574967;-38.13080360867914
1739209757.657505;-45.120503652039325
1739209757.6575136;-45.120503652039325
1739209757.657522;-38.13080360867914
1739209757.6575303;-45.120503652039325
1739209757.657539;-45.120503652039325
1739209757.6575472;-45.120503652039325
1739209757.6575556;-45.120503652039325
1739209757.6575642;-38.13080360867914
1739209757.6575725;-38.13080360867914
1739209757.6575809;-38.13080360867914
1739209757.6575894;-45.120503652039325
1739209757.6575978;-45.120503652039325
1739209757.6576064;-38.13080360867914
1739209757.6576147;-38.13080360867914
1739209757.657623;-35.57807855764607
1739209757.6576316;-45.120503652039325
1739209757.65764;-38.13080360867914
1739209757.6576483;-38.13080360867914
1739209757.657657;-38.13080360867914
1739209757.6576653;-38.13080360867914
1739209757.6576736;-45.120503652039325
1739209757.6576822;-45.120503652039325
1739209757.6576905;-45.120503652039325
1739209757.657699;-45.120503652039325
1739209757.6577075;-45.120503652039325
1739209757.6577158;-35.57807855764607
1739209757.6577244;-38.13080360867914
1739209757.6577327;-45.120503652039325
1739209757.657741;-38.13080360867914
1739209757.6577497;-38.13080360867914
1739209757.657758;-38.13080360867914
1739209757.6577663;-45.120503652039325
1739209757.657775;-38.13080360867914
1739209757.6577833;-38.13080360867914
1739209757.6577916;-38.13080360867914
1739209757.6578002;-38.13080360867914
1739209757.6628263;-45.120503652039325
1739209757.662828;-38.13080360867914
1739209757.6628296;-45.120503652039325
1739209757.6628313;-29.438486411369333
1739209757.662833;-27.8777449560314
1739209757.6628346;-45.120503652039325
1739209757.662836;-38.13080360867914
1739209757.6628377;-35.57807855764607
1739209757.6628394;-35.57807855764607
1739209757.662841;-45.120503652039325
1739209757.6628428;-45.120503652039325
1739209757.6628444;-45.120503652039325
1739209757.662846;-45.120503652039325
1739209757.6628478;-38.13080360867914
1739209757.6628494;-38.13080360867914
1739209757.662851;-45.120503652039325
1739209757.6628528;-38.13080360867914
1739209757.6628544;-38.13080360867914
1739209757.662856;-45.120503652039325
1739209757.6628575;-35.57807855764607
1739209757.6628592;-28.58837851428586
1739209757.6628609;-45.120503652039325
1739209757.6628625;-45.120503652039325
1739209757.6628642;-35.57807855764607
1739209757.6628659;-35.57807855764607
1739209757.6628675;-38.13080360867914
1739209757.6628692;-45.120503652039325
1739209757.662871;-45.120503652039325
1739209757.6628726;-45.120503652039325
1739209757.6628742;-38.13080360867914
1739209757.662876;-45.120503652039325
1739209757.6628776;-38.13080360867914
1739209757.662879;-45.120503652039325
1739209757.6628807;-38.13080360867914
1739209757.6628823;-45.120503652039325
1739209757.662884;-38.13080360867914
1739209757.6628857;-30.49652367304973
1739209757.6628873;-45.120503652039325
1739209757.662889;-45.120503652039325
1739209757.6628907;-38.13080360867914
1739209757.6628923;-35.57807855764607
1739209757.662894;-45.120503652039325
1739209757.6628957;-38.13080360867914
1739209757.6628973;-38.13080360867914
1739209757.662899;-38.13080360867914
1739209757.6629004;-45.120503652039325
1739209757.662902;-45.120503652039325
1739209757.6629038;-45.120503652039325
1739209757.6629055;-38.13080360867914
1739209757.6629071;-38.13080360867914
1739209757.6629088;-45.120503652039325
1739209757.6629105;-38.13080360867914
1739209757.6629121;-33.981070128970906
1739209757.6629138;-38.13080360867914
1739209757.6629155;-45.120503652039325
1739209757.6629171;-38.13080360867914
1739209757.6629188;-38.13080360867914
1739209757.6629205;-45.120503652039325
1739209757.662922;-45.120503652039325
1739209757.6629236;-33.981070128970906
1739209757.6629252;-38.13080360867914
1739209757.662927;-45.120503652039325
1739209757.6629286;-45.120503652039325
1739209757.6629303;-45.120503652039325
1739209757.662932;-45.120503652039325
1739209757.6629336;-45.120503652039325
1739209757.6629353;-45.120503652039325
1739209757.662937;-35.57807855764607
1739209757.6629386;-35.57807855764607
1739209757.6629403;-38.13080360867914
1739209757.662942;-45.120503652039325
1739209757.6629434;-38.13080360867914
1739209757.662945;-35.57807855764607
1739209757.6629467;-45.120503652039325
1739209757.6629484;-45.120503652039325
1739209757.66295;-38.13080360867914
1739209757.6629517;-38.13080360867914
1739209757.6629534;-45.120503652039325
1739209757.662955;-45.120503652039325
1739209757.6629567;-33.981070128970906
1739209757.6629584;-33.981070128970906
1739209757.66296;-35.57807855764607
1739209757.6629617;-38.13080360867914
1739209757.6629634;-38.13080360867914
1739209757.6629648;-38.13080360867914
1739209757.6629665;-45.120503652039325
1739209757.6629682;-45.120503652039325
1739209757.6629698;-38.13080360867914
1739209757.6629715;-45.120503652039325
1739209757.6629732;-38.13080360867914
1739209757.6629748;-45.120503652039325
1739209757.6629765;-38.13080360867914
1739209757.6629782;-33.981070128970906
1739209757.6629798;-38.13080360867914
1739209757.6629815;-45.120503652039325
1739209757.6629832;-38.13080360867914
1739209757.6629848;-38.13080360867914
1739209757.6629863;-38.13080360867914
1739209757.662988;-45.120503652039325
1739209757.6629896;-35.57807855764607
1739209757.6629913;-38.13080360867914
1739209757.662993;-45.120503652039325
1739209757.6629946;-45.120503652039325
1739209757.6629963;-45.120503652039325
1739209757.662998;-45.120503652039325
1739209757.6629996;-38.13080360867914
1739209757.6630013;-45.120503652039325
1739209757.663003;-38.13080360867914
1739209757.6630046;-35.57807855764607
1739209757.6630063;-45.120503652039325
1739209757.6630077;-45.120503652039325
1739209757.6630094;-45.120503652039325
1739209757.663011;-38.13080360867914
1739209757.6630127;-45.120503652039325
1739209757.6630144;-45.120503652039325
1739209757.663016;-38.13080360867914
1739209757.6630177;-45.120503652039325
1739209757.6630194;-35.57807855764607
1739209757.663021;-45.120503652039325
1739209757.6630228;-38.13080360867914
1739209757.6630244;-38.13080360867914
1739209757.663026;-38.13080360867914
1739209757.6630278;-35.57807855764607
1739209757.6630292;-38.13080360867914
1739209757.6630309;-35.57807855764607
1739209757.6630325;-45.120503652039325
1739209757.6630342;-38.13080360867914
1739209757.6630359;-38.13080360867914
1739209757.6630375;-45.120503652039325
1739209757.6630392;-38.13080360867914
1739209757.6630409;-38.13080360867914
1739209757.6630425;-38.13080360867914
1739209757.6630442;-45.120503652039325
1739209757.663046;-35.57807855764607
1739209757.6630476;-35.57807855764607
1739209757.6630492;-45.120503652039325
1739209757.6630507;-45.120503652039325
1739209757.6630523;-38.13080360867914
1739209757.663054;-38.13080360867914
1739209757.6630557;-45.120503652039325
1739209757.6630573;-38.13080360867914
1739209757.663059;-38.13080360867914
1739209757.6630607;-45.120503652039325
1739209757.6630623;-45.120503652039325
1739209757.663064;-45.120503652039325
1739209757.6630657;-45.120503652039325
1739209757.6630673;-45.120503652039325
1739209757.663069;-45.120503652039325
1739209757.6630707;-45.120503652039325
1739209757.663072;-31.141103565318893
1739209757.6630738;-38.13080360867914
1739209757.6630754;-38.13080360867914
1739209757.663077;-38.13080360867914
1739209757.6630788;-45.120503652039325
1739209757.6630805;-38.13080360867914
1739209757.6630821;-45.120503652039325
1739209757.6630838;-45.120503652039325
1739209757.6630855;-45.120503652039325
1739209757.6630871;-45.120503652039325
1739209757.6630888;-45.120503652039325
1739209757.6630905;-45.120503652039325
1739209757.6630921;-45.120503652039325
1739209757.6630936;-38.13080360867914
1739209757.6630952;-38.13080360867914
1739209757.663097;-45.120503652039325
1739209757.6630986;-45.120503652039325
1739209757.6631002;-45.120503652039325
1739209757.663102;-38.13080360867914
1739209757.6631036;-45.120503652039325
1739209757.6631052;-32.816014438256545
1739209757.663107;-38.13080360867914
1739209757.6631086;-38.13080360867914
1739209757.6631103;-38.13080360867914
1739209757.663112;-33.981070128970906
1739209757.6631134;-30.49652367304973
1739209757.663115;-33.981070128970906
1739209757.6631167;-32.816014438256545
1739209757.6631184;-38.13080360867914
1739209757.66312;-45.120503652039325
1739209757.6631217;-45.120503652039325
1739209757.6631234;-32.816014438256545
1739209757.663125;-45.120503652039325
1739209757.6631267;-33.981070128970956
1739209757.6631284;-45.120503652039325
1739209757.66313;-35.57807855764607
1739209757.6631317;-45.120503652039325
1739209757.6631334;-45.120503652039325
1739209757.6631348;-32.816014438256545
1739209757.6631365;-45.120503652039325
1739209757.6631382;-35.57807855764607
1739209757.6631398;-27.8777449560314
1739209757.6631415;-45.120503652039325
1739209757.6631432;-38.13080360867914
1739209757.6631448;-35.57807855764607
1739209757.6631465;-38.13080360867914
1739209757.6631482;-38.13080360867914
1739209757.6631498;-45.120503652039325
1739209757.6631515;-38.13080360867914
1739209757.6631532;-33.981070128970906
1739209757.6631548;-38.13080360867914
1739209757.6631563;-45.120503652039325
1739209757.663158;-38.13080360867914
1739209757.6631596;-38.13080360867914
1739209757.6631613;-38.13080360867914
1739209757.663163;-35.57807855764607
1739209757.6631646;-45.120503652039325
1739209757.6631663;-38.13080360867914
1739209757.663168;-45.120503652039325
1739209757.6631696;-45.120503652039325
1739209757.6631713;-38.13080360867914
1739209757.663173;-45.120503652039325
1739209757.6631746;-45.120503652039325
1739209757.6631763;-45.120503652039325
1739209757.6631777;-35.57807855764607
1739209757.6631794;-26.991370085610722
1739209757.663181;-38.13080360867914
1739209757.6631827;-38.13080360867914
1739209757.6631844;-35.57807855764607
1739209757.663186;-35.57807855764607
1739209757.6631877;-45.120503652039325
1739209757.6631894;-38.13080360867914
1739209757.663191;-38.13080360867914
1739209757.6631927;-33.981070128970956
1739209757.6631944;-45.120503652039325
1739209757.663196;-45.120503652039325
1739209757.6631978;-38.13080360867914
1739209757.6631992;-45.120503652039325
1739209757.6632009;-45.120503652039325
1739209757.6632025;-38.13080360867914
1739209757.6632042;-38.13080360867914
1739209757.6632059;-28.992665084841942
1739209757.6632075;-38.13080360867914
1739209757.6632092;-45.120503652039325
1739209757.6632109;-45.120503652039325
1739209757.6632125;-38.13080360867914
1739209757.6632142;-45.120503652039325
1739209757.6632159;-45.120503652039325
1739209757.6632175;-38.13080360867914
1739209757.6632192;-38.13080360867914
1739209757.6632206;-45.120503652039325
1739209757.6632223;-38.13080360867914
1739209757.663224;-33.981070128970906
1739209757.6632257;-45.120503652039325
1739209757.6632273;-38.13080360867914
1739209757.663229;-38.13080360867914
1739209757.6632307;-45.120503652039325
1739209757.6632323;-31.141103565318915
1739209757.663234;-38.13080360867914
1739209757.6632357;-45.120503652039325
1739209757.6632373;-38.13080360867914
1739209757.663239;-33.981070128970906
1739209757.6632407;-45.120503652039325
1739209757.663242;-45.120503652039325
1739209757.6632438;-32.816014438256545
1739209757.6632454;-35.57807855764607
1739209757.663247;-45.120503652039325
1739209757.6632488;-45.120503652039325
1739209757.6632504;-38.13080360867914
1739209757.663252;-33.981070128970906
1739209757.6632538;-38.13080360867914
1739209757.6632555;-45.120503652039325
1739209757.6632571;-45.120503652039325
1739209757.6632588;-45.120503652039325
1739209757.6632605;-45.120503652039325
1739209757.6632621;-45.120503652039325
1739209757.6632636;-38.13080360867914
1739209757.6632652;-38.13080360867914
1739209757.663267;-45.120503652039325
1739209757.6632686;-45.120503652039325
1739209757.6632702;-38.13080360867914
1739209757.663272;-38.13080360867914
1739209757.6632736;-35.57807855764607
1739209757.6632752;-38.13080360867914
1739209757.663277;-45.120503652039325
1739209757.6632786;-38.13080360867914
1739209757.6632802;-35.57807855764607
1739209757.663282;-45.120503652039325
1739209757.6632836;-45.120503652039325
1739209757.663285;-38.13080360867914
1739209757.6632867;-38.13080360867914
1739209757.6632884;-45.120503652039325
1739209757.66329;-35.57807855764607
1739209757.6632917;-38.13080360867914
1739209757.6632934;-45.120503652039325
1739209757.663295;-45.120503652039325
1739209757.6632967;-38.13080360867914
1739209757.6632984;-38.13080360867914
1739209757.6633;-38.13080360867914
1739209757.6633017;-35.57807855764607
1739209757.6633034;-35.57807855764607
1739209757.663305;-38.13080360867914
1739209757.6633065;-35.57807855764607
1739209757.6633081;-35.57807855764607
1739209757.6633098;-45.120503652039325
1739209757.6633115;-38.13080360867914
1739209757.6633132;-38.13080360867914
1739209757.6633148;-45.120503652039325
1739209757.6633165;-32.816014438256545
1739209757.6633182;-35.57807855764607
1739209757.6633198;-45.120503652039325
1739209757.6633215;-45.120503652039325
1739209757.6633232;-45.120503652039325
1739209757.6633248;-38.13080360867914
1739209757.6633265;-45.120503652039325
1739209757.663328;-38.13080360867914
1739209757.6633296;-38.13080360867914
1739209757.6633313;-38.13080360867914
1739209757.663333;-33.981070128970906
1739209757.6633346;-45.120503652039325
1739209757.6633363;-45.120503652039325
1739209757.663338;-38.13080360867914
1739209757.6633396;-32.816014438256545
1739209757.6633413;-35.57807855764607
1739209757.663343;-38.13080360867914
1739209757.6633446;-45.120503652039325
1739209757.6633463;-35.57807855764607
1739209757.663348;-35.57807855764607
1739209757.6633494;-38.13080360867914
1739209757.663351;-45.120503652039325
1739209757.6633527;-45.120503652039325
1739209757.6633544;-45.120503652039325
1739209757.663356;-38.13080360867914
1739209757.6633577;-38.13080360867914
1739209757.6633594;-33.981070128970906
1739209757.663361;-38.13080360867914
1739209757.6633627;-38.13080360867914
1739209757.6633644;-45.120503652039325
1739209757.663366;-31.141103565318893
1739209757.6633677;-32.816014438256545
1739209757.6633694;-38.13080360867914
1739209757.6633708;-45.120503652039325
1739209757.6633725;-38.13080360867914
1739209757.6633742;-32.816014438256545
1739209757.6633759;-45.120503652039325
1739209757.6633775;-38.13080360867914
1739209757.6633792;-45.120503652039325
1739209757.6633809;-45.120503652039325
1739209757.6633825;-38.13080360867914
1739209757.6633842;-45.120503652039325
1739209757.6633859;-45.120503652039325
1739209757.6633875;-45.120503652039325
1739209757.6633892;-38.13080360867914
1739209757.6633909;-38.13080360867914
1739209757.6633923;-45.120503652039325
1739209757.663394;-45.120503652039325
1739209757.6633956;-38.13080360867914
1739209757.6633973;-38.13080360867914
1739209757.663399;-38.13080360867914
1739209757.6634007;-38.13080360867914
1739209757.6634023;-45.120503652039325
1739209757.663404;-45.120503652039325
1739209757.6634057;-32.816014438256545
1739209757.6634073;-33.981070128970906
1739209757.663409;-45.120503652039325
1739209757.6634107;-38.13080360867914
1739209757.6634123;-38.13080360867914
1739209757.6634138;-45.120503652039325
1739209757.6634154;-45.120503652039325
1739209757.663417;-38.13080360867914
1739209757.6634188;-45.120503652039325
1739209757.6634204;-33.981070128970956
1739209757.663422;-45.120503652039325
1739209757.6634238;-45.120503652039325
1739209757.6634254;-33.981070128970906
1739209757.663427;-33.981070128970906
1739209757.6634288;-38.13080360867914
1739209757.6634305;-45.120503652039325
1739209757.6634321;-31.141103565318893
1739209757.6634338;-27.8777449560314
1739209757.6634352;-38.13080360867914
1739209757.663437;-38.13080360867914
1739209757.6634386;-35.57807855764607
1739209757.6634402;-31.141103565318893
1739209757.663442;-38.13080360867914
1739209757.6634436;-38.13080360867914
1739209757.6634452;-45.120503652039325
1739209757.663447;-38.13080360867914
1739209757.6634486;-45.120503652039325
1739209757.6634502;-45.120503652039325
1739209757.663452;-38.13080360867914
1739209757.6634536;-45.120503652039325
1739209757.6634552;-45.120503652039325
1739209757.6634567;-45.120503652039325
1739209757.6634583;-35.57807855764607
1739209757.66346;-30.49652367304973
1739209757.6634617;-45.120503652039325
1739209757.6634634;-38.13080360867914
1739209757.663465;-38.13080360867914
1739209757.6634667;-35.57807855764607
1739209757.6634684;-35.57807855764607
1739209757.66347;-38.13080360867914
1739209757.6634717;-38.13080360867914
1739209757.6634734;-32.816014438256545
1739209757.663475;-38.13080360867914
1739209757.6634767;-38.13080360867914
1739209757.6634781;-38.13080360867914
1739209757.6634798;-35.57807855764607
1739209757.6634815;-45.120503652039325
1739209757.6634831;-38.13080360867914
1739209757.6634848;-45.120503652039325
1739209757.6634865;-38.13080360867914
1739209757.6634881;-38.13080360867914
1739209757.6634898;-35.57807855764607
1739209757.6634915;-38.13080360867914
1739209757.6634932;-45.120503652039325
1739209757.6634948;-38.13080360867914
1739209757.6634965;-45.120503652039325
1739209757.6634982;-38.13080360867914
1739209757.6634996;-27.267205301931607
1739209757.6635013;-45.120503652039325
1739209757.663503;-38.13080360867914
1739209757.6635046;-38.13080360867914
1739209757.6635063;-35.57807855764607
1739209757.663508;-45.120503652039325
1739209757.6635096;-45.120503652039325
1739209757.6635113;-35.57807855764607
1739209757.663513;-38.13080360867914
1739209757.6635146;-45.120503652039325
1739209757.6635163;-45.120503652039325
1739209757.663518;-38.13080360867914
1739209757.6635196;-45.120503652039325
1739209757.663521;-45.120503652039325
1739209757.6635227;-45.120503652039325
1739209757.6635244;-45.120503652039325
1739209757.663526;-33.981070128970906
1739209757.6635277;-38.13080360867914
1739209757.6635294;-38.13080360867914
1739209757.663531;-38.13080360867914
1739209757.6578085;-45.120503652039325
1739209757.6578171;-45.120503652039325
1739209757.6578255;-45.120503652039325
1739209757.6578338;-35.57807855764607
1739209757.6578424;-38.13080360867914
1739209757.6578507;-45.120503652039325
1739209757.657859;-45.120503652039325
1739209757.6578677;-45.120503652039325
1739209757.657876;-38.13080360867914
1739209757.6578844;-38.13080360867914
1739209757.657893;-33.981070128970906
1739209757.6579013;-33.981070128970906
1739209757.6579096;-38.13080360867914
1739209757.6579182;-38.13080360867914
1739209757.6579266;-32.816014438256545
1739209757.6579351;-38.13080360867914
1739209757.6579435;-38.13080360867914
1739209757.6579518;-45.120503652039325
1739209757.6579604;-33.981070128970906
1739209757.6579688;-33.981070128970906
1739209757.657977;-38.13080360867914
1739209757.6579857;-38.13080360867914
1739209757.657994;-45.120503652039325
1739209757.6580024;-45.120503652039325
1739209757.658011;-45.120503652039325
1739209757.6580193;-33.981070128970906
1739209757.658028;-33.981070128970906
1739209757.6580362;-31.141103565318915
1739209757.6580446;-45.120503652039325
1739209757.6580532;-45.120503652039325
1739209757.6580615;-35.57807855764607
1739209757.6580698;-45.120503652039325
1739209757.6580784;-45.120503652039325
1739209757.6580868;-38.13080360867914
1739209757.6580951;-33.981070128970906
1739209757.6581037;-29.438486411369347
1739209757.658112;-45.120503652039325
1739209757.6581204;-38.13080360867914
1739209757.658129;-38.13080360867914
1739209757.6581373;-38.13080360867914
1739209757.658146;-45.120503652039325
1739209757.6581542;-38.13080360867914
1739209757.6581626;-38.13080360867914
1739209757.6581712;-33.981070128970906
1739209757.6581795;-45.120503652039325
1739209757.6581879;-45.120503652039325
1739209757.6581964;-45.120503652039325
1739209757.6582048;-38.13080360867914
1739209757.6582131;-38.13080360867914
1739209757.6582217;-45.120503652039325
1739209757.65823;-38.13080360867914
1739209757.6582384;-38.13080360867914
1739209757.658247;-45.120503652039325
1739209757.6582553;-33.981070128970906
1739209757.658264;-38.13080360867914
1739209757.6582723;-38.13080360867914
1739209757.6582806;-38.13080360867914
1739209757.6582892;-45.120503652039325
1739209757.6582975;-38.13080360867914
1739209757.658306;-38.13080360867914
1739209757.6583145;-45.120503652039325
1739209757.6583228;-38.13080360867914
1739209757.6583312;-38.13080360867914
1739209757.6583397;-38.13080360867914
1739209757.658348;-35.57807855764607
1739209757.6583567;-38.13080360867914
