CAN Message; 0x150:040011a2d98f4252
1739209888.3386369;-38.13080360867914
1739209888.338639;-38.13080360867914
1739209888.3386414;-45.120503652039325
1739209888.3386438;-33.981070128970906
1739209888.3386462;-35.57807855764607
1739209888.3386486;-45.120503652039325
1739209888.3386507;-33.981070128970906
1739209888.338653;-38.13080360867914
1739209888.3386555;-45.120503652039325
1739209888.3386579;-38.13080360867914
1739209888.3386602;-38.13080360867914
1739209888.3386626;-45.120503652039325
1739209888.3386648;-38.13080360867914
1739209888.3386672;-38.13080360867914
1739209888.3386695;-45.120503652039325
1739209888.338672;-38.13080360867914
1739209888.3386743;-38.13080360867914
1739209888.3386765;-45.120503652039325
1739209888.3386788;-38.13080360867914
1739209888.3386812;-35.57807855764607
1739209888.3386836;-45.120503652039325
1739209888.338686;-45.120503652039325
1739209888.3386881;-45.120503652039325
1739209888.3386905;-38.13080360867914
1739209888.338693;-35.57807855764607
1739209888.3386953;-38.13080360867914
1739209888.3386977;-45.120503652039325
1739209888.3386998;-45.120503652039325
1739209888.3387022;-35.57807855764607
1739209888.3387046;-38.13080360867914
1739209888.338707;-45.120503652039325
1739209888.3387094;-45.120503652039325
1739209888.3387115;-38.13080360867914
1739209888.338714;-35.57807855764607
1739209888.3387163;-38.13080360867914
1739209888.3387187;-45.120503652039325
1739209888.338721;-45.120503652039325
1739209888.3387232;-38.13080360867914
1739209888.3387256;-38.13080360867914
1739209888.338728;-38.13080360867914
1739209888.3387303;-35.57807855764607
1739209888.3387327;-32.816014438256545
1739209888.3387349;-45.120503652039325
1739209888.3387372;-38.13080360867914
1739209888.3387396;-32.816014438256545
1739209888.338742;-35.57807855764607
1739209888.3387444;-45.120503652039325
1739209888.3387465;-45.120503652039325
1739209888.338749;-38.13080360867914
1739209888.3387513;-32.816014438256545
1739209888.3387537;-38.13080360867914
1739209888.338756;-45.120503652039325
1739209888.3387585;-38.13080360867914
1739209888.3387606;-35.57807855764607
1739209888.338763;-38.13080360867914
1739209888.3387654;-33.981070128970956
1739209888.3387678;-38.13080360867914
1739209888.3387702;-45.120503652039325
1739209888.3387723;-45.120503652039325
1739209888.3387747;-35.57807855764607
1739209888.338777;-38.13080360867914
1739209888.3387794;-32.816014438256545
1739209888.3387818;-45.120503652039325
1739209888.338784;-28.992665084841942
1739209888.3387864;-33.981070128970906
1739209888.3387887;-35.57807855764607
1739209888.3387911;-38.13080360867914
1739209888.3387935;-45.120503652039325
1739209888.3387957;-35.57807855764607
1739209888.338798;-38.13080360867914
1739209888.3388004;-38.13080360867914
1739209888.3388028;-32.81601443825658
1739209888.3388052;-32.816014438256545
1739209888.3388073;-38.13080360867914
1739209888.3388097;-45.120503652039325
1739209888.338812;-45.120503652039325
1739209888.3388145;-38.13080360867914
1739209888.338817;-38.13080360867914
1739209888.338819;-38.13080360867914
1739209888.3388214;-45.120503652039325
1739209888.3388238;-38.13080360867914
1739209888.3388262;-35.57807855764607
1739209888.3388286;-38.13080360867914
1739209888.3388307;-45.120503652039325
1739209888.338833;-45.120503652039325
1739209888.3388355;-38.13080360867914
1739209888.3388379;-45.120503652039325
1739209888.3388402;-38.13080360867914
1739209888.3388424;-33.981070128970906
1739209888.3388448;-45.120503652039325
1739209888.3388472;-38.13080360867914
1739209888.3388495;-45.120503652039325
1739209888.338852;-38.13080360867914
1739209888.3388543;-38.13080360867914
1739209888.3388565;-38.13080360867914
1739209888.3388588;-45.120503652039325
1739209888.3388612;-28.58837851428586
1739209888.3388636;-35.57807855764607
1739209888.338866;-45.120503652039325
1739209888.3388681;-38.13080360867914
1739209888.3388705;-38.13080360867914
1739209888.338873;-38.13080360867914
1739209888.3388753;-38.13080360867914
1739209888.3388777;-38.13080360867914
1739209888.3388798;-28.992665084841942
1739209888.3388822;-38.13080360867914
1739209888.3388846;-45.120503652039325
1739209888.338887;-38.13080360867914
1739209888.3388894;-35.57807855764607
1739209888.3388915;-38.13080360867914
1739209888.338894;-45.120503652039325
1739209888.3388963;-45.120503652039325
1739209888.3388987;-27.267205301931607
1739209888.338901;-45.120503652039325
1739209888.3389032;-38.13080360867914
1739209888.3389056;-38.13080360867914
1739209888.338908;-38.13080360867914
1739209888.3389103;-38.13080360867914
1739209888.3389127;-35.57807855764607
1739209888.3389149;-35.57807855764607
1739209888.3389173;-32.816014438256545
1739209888.3389196;-45.120503652039325
1739209888.338922;-45.120503652039325
1739209888.3389244;-38.13080360867914
1739209888.3389266;-38.13080360867914
1739209888.338929;-45.120503652039325
1739209888.3389313;-45.120503652039325
1739209888.3389337;-45.120503652039325
1739209888.338936;-38.13080360867914
1739209888.3389382;-38.13080360867914
1739209888.3389406;-38.13080360867914
1739209888.338943;-38.13080360867914
1739209888.3389454;-38.13080360867914
1739209888.3389478;-45.120503652039325
1739209888.33895;-38.13080360867914
1739209888.3389523;-38.13080360867914
1739209888.3389547;-38.13080360867914
1739209888.338957;-45.120503652039325
1739209888.3389595;-45.120503652039325
1739209888.3389618;-33.981070128970906
1739209888.338964;-38.13080360867914
1739209888.3389664;-45.120503652039325
1739209888.3389688;-45.120503652039325
1739209888.3389711;-45.120503652039325
1739209888.3389735;-45.120503652039325
1739209888.3389757;-38.13080360867914
1739209888.338978;-38.13080360867914
1739209888.3389804;-45.120503652039325
1739209888.3389828;-45.120503652039325
1739209888.3389852;-33.981070128970906
1739209888.3389874;-38.13080360867914
1739209888.3389897;-38.13080360867914
1739209888.338992;-33.981070128970906
1739209888.3389945;-45.120503652039325
1739209888.338997;-45.120503652039325
1739209888.338999;-45.120503652039325
1739209888.3390014;-33.981070128970906
1739209888.3390038;-45.120503652039325
1739209888.3390062;-38.13080360867914
1739209888.3390086;-38.13080360867914
1739209888.3390107;-45.120503652039325
1739209888.339013;-38.13080360867914
1739209888.3390155;-38.13080360867914
1739209888.3390179;-45.120503652039325
1739209888.3390203;-38.13080360867914
1739209888.3390224;-33.981070128970906
1739209888.3390248;-45.120503652039325
1739209888.3390272;-45.120503652039325
1739209888.3390296;-31.141103565318915
1739209888.339032;-33.981070128970906
1739209888.339034;-45.120503652039325
1739209888.3390365;-33.981070128970906
1739209888.3390388;-38.13080360867914
1739209888.3390412;-45.120503652039325
1739209888.3390436;-38.13080360867914
1739209888.3390458;-45.120503652039325
1739209888.3390481;-38.13080360867914
1739209888.3390505;-38.13080360867914
1739209888.339053;-45.120503652039325
1739209888.3390553;-38.13080360867914
1739209888.3390577;-45.120503652039325
1739209888.3390598;-35.57807855764607
1739209888.3390622;-38.13080360867914
1739209888.3390646;-45.120503652039325
1739209888.339067;-45.120503652039325
1739209888.3390694;-38.13080360867914
1739209888.3390715;-38.13080360867914
1739209888.339074;-45.120503652039325
1739209888.3390763;-45.120503652039325
1739209888.3390787;-45.120503652039325
1739209888.339081;-45.120503652039325
1739209888.3390832;-45.120503652039325
1739209888.3390856;-45.120503652039325
1739209888.339088;-38.13080360867914
1739209888.3390903;-38.13080360867914
1739209888.3390927;-35.57807855764607
1739209888.3390949;-38.13080360867914
1739209888.3390973;-35.57807855764607
1739209888.3390996;-38.13080360867914
1739209888.339102;-38.13080360867914
1739209888.3391044;-45.120503652039325
1739209888.3391066;-38.13080360867914
1739209888.339109;-45.120503652039325
1739209888.3391113;-45.120503652039325
1739209888.3391137;-45.120503652039325
1739209888.339116;-38.13080360867914
1739209888.3391182;-38.13080360867914
1739209888.3391206;-45.120503652039325
1739209888.339123;-38.13080360867914
1739209888.3391254;-45.120503652039325
1739209888.3391278;-45.120503652039325
1739209888.33913;-45.120503652039325
1739209888.3391323;-45.120503652039325
1739209888.3391347;-32.816014438256545
1739209888.339137;-45.120503652039325
1739209888.3391395;-45.120503652039325
1739209888.3391416;-33.981070128970906
1739209888.339144;-33.981070128970906
1739209888.3391464;-33.981070128970906
1739209888.3391488;-45.120503652039325
1739209888.3391511;-38.13080360867914
1739209888.3391533;-38.13080360867914
1739209888.3391557;-38.13080360867914
1739209888.339158;-45.120503652039325
1739209888.3391604;-35.57807855764607
1739209888.3391628;-38.13080360867914
1739209888.3391652;-38.13080360867914
1739209888.3391674;-45.120503652039325
1739209888.3391697;-45.120503652039325
1739209888.3391721;-38.13080360867914
1739209888.3391745;-45.120503652039325
1739209888.339177;-45.120503652039325
1739209888.339179;-33.981070128970906
1739209888.3391814;-33.981070128970906
1739209888.3391838;-31.141103565318915
1739209888.3391862;-45.120503652039325
1739209888.3391886;-45.120503652039325
1739209888.3391907;-33.981070128970906
1739209888.339193;-33.981070128970906
1739209888.3391955;-38.13080360867914
1739209888.3391979;-38.13080360867914
1739209888.3392003;-38.13080360867914
1739209888.3392024;-45.120503652039325
1739209888.3392048;-45.120503652039325
1739209888.3392072;-38.13080360867914
1739209888.3392096;-45.120503652039325
1739209888.339212;-45.120503652039325
1739209888.339214;-45.120503652039325
1739209888.3392165;-38.13080360867914
1739209888.3392189;-38.13080360867914
1739209888.3392212;-32.816014438256545
1739209888.3392236;-38.13080360867914
1739209888.3392258;-45.120503652039325
1739209888.3392282;-45.120503652039325
1739209888.3392305;-45.120503652039325
1739209888.339233;-45.120503652039325
1739209888.3392353;-38.13080360867914
1739209888.3392375;-28.992665084841942
1739209888.3392398;-31.141103565318915
1739209888.3392422;-45.120503652039325
1739209888.3392446;-45.120503652039325
1739209888.339247;-38.13080360867914
1739209888.3392491;-38.13080360867914
1739209888.3392515;-45.120503652039325
1739209888.339254;-45.120503652039325
1739209888.3392563;-38.13080360867914
1739209888.3392587;-38.13080360867914
1739209888.339261;-32.816014438256545
1739209888.3392632;-45.120503652039325
1739209888.3392656;-45.120503652039325
1739209888.339268;-38.13080360867914
1739209888.3392704;-38.13080360867914
1739209888.3392727;-38.13080360867914
1739209888.339275;-35.57807855764607
1739209888.3392773;-38.13080360867914
1739209888.3392797;-45.120503652039325
1739209888.339282;-38.13080360867914
1739209888.3392844;-38.13080360867914
1739209888.3392866;-45.120503652039325
1739209888.339289;-45.120503652039325
1739209888.3392913;-33.981070128970906
1739209888.3392937;-31.141103565318915
1739209888.339296;-28.58837851428586
1739209888.3392982;-45.120503652039325
1739209888.3393006;-38.13080360867914
1739209888.339303;-38.13080360867914
1739209888.3393054;-38.13080360867914
1739209888.3393078;-38.13080360867914
1739209888.33931;-45.120503652039325
1739209888.3393123;-38.13080360867914
1739209888.3393147;-28.992665084841942
1739209888.339317;-38.13080360867914
1739209888.3393195;-45.120503652039325
1739209888.3393216;-38.13080360867914
1739209888.339324;-38.13080360867914
1739209888.3393264;-38.13080360867914
1739209888.3393288;-38.13080360867914
1739209888.3393312;-38.13080360867914
1739209888.3393333;-29.438486411369347
1739209888.3393357;-38.13080360867914
1739209888.339338;-45.120503652039325
1739209888.3393404;-45.120503652039325
1739209888.3393428;-35.57807855764607
1739209888.339345;-35.57807855764607
1739209888.3393474;-38.13080360867914
1739209888.3393497;-38.13080360867914
1739209888.3393521;-33.981070128970906
1739209888.3393545;-45.120503652039325
1739209888.339357;-45.120503652039325
1739209888.339359;-35.57807855764607
1739209888.3393614;-45.120503652039325
1739209888.3393638;-45.120503652039325
1739209888.3393662;-38.13080360867914
1739209888.3393686;-38.13080360867914
1739209888.3393707;-32.816014438256545
1739209888.339373;-45.120503652039325
1739209888.3393755;-38.13080360867914
1739209888.3393779;-38.13080360867914
1739209888.3393803;-38.13080360867914
1739209888.3393824;-38.13080360867914
1739209888.3393848;-45.120503652039325
1739209888.3393872;-35.57807855764607
1739209888.3393896;-35.57807855764607
1739209888.339392;-45.120503652039325
1739209888.339394;-38.13080360867914
1739209888.3393965;-38.13080360867914
1739209888.3393989;-45.120503652039325
1739209888.3394012;-45.120503652039325
1739209888.3394036;-38.13080360867914
1739209888.3394058;-35.57807855764607
1739209888.3394082;-38.13080360867914
1739209888.3394105;-38.13080360867914
1739209888.339413;-38.13080360867914
1739209888.3394153;-45.120503652039325
1739209888.3394175;-38.13080360867914
1739209888.3394198;-45.120503652039325
1739209888.3394222;-45.120503652039325
1739209888.3394246;-45.120503652039325
1739209888.339427;-38.13080360867914
1739209888.3394291;-38.13080360867914
1739209888.3394315;-45.120503652039325
1739209888.339434;-45.120503652039325
1739209888.3394363;-38.13080360867914
1739209888.3394387;-35.57807855764607
1739209888.3394408;-45.120503652039325
1739209888.3394432;-45.120503652039325
1739209888.3394456;-31.141103565318915
1739209888.339448;-45.120503652039325
1739209888.3394504;-45.120503652039325
1739209888.3394527;-45.120503652039325
1739209888.339455;-38.13080360867914
1739209888.3394573;-45.120503652039325
1739209888.3394597;-38.13080360867914
1739209888.339462;-45.120503652039325
1739209888.3394644;-38.13080360867914
1739209888.3394666;-38.13080360867914
1739209888.339469;-38.13080360867914
1739209888.3394713;-45.120503652039325
1739209888.3394737;-38.13080360867914
1739209888.339476;-35.57807855764607
1739209888.3394783;-45.120503652039325
1739209888.3394806;-45.120503652039325
1739209888.339483;-38.13080360867914
1739209888.3394854;-32.816014438256545
1739209888.3394878;-45.120503652039325
1739209888.33949;-45.120503652039325
1739209888.3394923;-45.120503652039325
1739209888.3394947;-45.120503652039325
1739209888.339497;-45.120503652039325
1739209888.3394995;-45.120503652039325
1739209888.3395016;-45.120503652039325
1739209888.339504;-45.120503652039325
1739209888.3395064;-35.57807855764607
1739209888.3395088;-35.57807855764607
1739209888.3395112;-35.57807855764607
1739209888.3395133;-38.13080360867914
1739209888.3395157;-45.120503652039325
1739209888.339518;-45.120503652039325
1739209888.3395205;-45.120503652039325
1739209888.3395228;-31.141103565318915
1739209888.339525;-38.13080360867914
1739209888.3395274;-45.120503652039325
1739209888.3395298;-45.120503652039325
1739209888.3395321;-38.13080360867914
1739209888.3395345;-45.120503652039325
1739209888.3395367;-45.120503652039325
1739209888.339539;-35.57807855764607
1739209888.3395414;-45.120503652039325
1739209888.3395438;-45.120503652039325
1739209888.3395462;-45.120503652039325
1739209888.3395483;-38.13080360867914
1739209888.3395507;-38.13080360867914
1739209888.339553;-45.120503652039325
1739209888.3395555;-38.13080360867914
1739209888.339558;-45.120503652039325
1739209888.3395603;-33.981070128970906
1739209888.3395624;-35.57807855764607
1739209888.3395648;-35.57807855764607
1739209888.3395672;-38.13080360867914
1739209888.3395696;-38.13080360867914
1739209888.339572;-38.13080360867914
1739209888.339574;-38.13080360867914
1739209888.3395765;-38.13080360867914
1739209888.3395789;-45.120503652039325
1739209888.3395813;-45.120503652039325
1739209888.3395836;-38.13080360867914
1739209888.3395858;-45.120503652039325
1739209888.3395882;-38.13080360867914
1739209888.3395905;-45.120503652039325
1739209888.339593;-38.13080360867914
1739209888.3395953;-45.120503652039325
1739209888.3395975;-38.13080360867914
1739209888.3395998;-38.13080360867914
1739209888.3396022;-45.120503652039325
1739209888.3396046;-45.120503652039325
1739209888.339607;-38.13080360867914
1739209888.3396091;-38.13080360867914
1739209888.3396115;-38.13080360867914
1739209888.339614;-38.13080360867914
1739209888.3396163;-45.120503652039325
1739209888.3396187;-38.13080360867914
1739209888.3396208;-35.57807855764607
1739209888.3396232;-38.13080360867914
1739209888.3396256;-45.120503652039325
1739209888.339628;-38.13080360867914
1739209888.3396304;-45.120503652039325
1739209888.3396325;-38.13080360867914
1739209888.339635;-38.13080360867914
1739209888.3396373;-45.120503652039325
1739209888.3396397;-35.57807855764607
1739209888.339642;-45.120503652039325
1739209888.3396442;-38.13080360867914
1739209888.3396466;-38.13080360867914
1739209888.339649;-45.120503652039325
1739209888.3396513;-45.120503652039325
1739209888.3396537;-28.992665084841942
1739209888.339656;-31.141103565318915
1739209888.3396583;-45.120503652039325
1739209888.3396606;-38.13080360867914
1739209888.339663;-45.120503652039325
1739209888.3396654;-45.120503652039325
1739209888.3396678;-45.120503652039325
1739209888.33967;-33.981070128970906
1739209888.3396723;-35.57807855764607
1739209888.3396747;-38.13080360867914
1739209888.339677;-45.120503652039325
1739209888.3396795;-45.120503652039325
1739209888.3396816;-45.120503652039325
1739209888.339684;-45.120503652039325
1739209888.3396864;-45.120503652039325
1739209888.3396888;-33.981070128970906
1739209888.3396912;-31.141103565318915
1739209888.3396933;-28.992665084841942
1739209888.3396957;-38.13080360867914
1739209888.339698;-38.13080360867914
1739209888.3397005;-38.13080360867914
1739209888.3397028;-38.13080360867914
1739209888.339705;-45.120503652039325
1739209888.3397074;-35.57807855764607
1739209888.3397098;-38.13080360867914
1739209888.3397121;-33.981070128970906
1739209888.3397145;-38.13080360867914
1739209888.3397167;-38.13080360867914
1739209888.339719;-38.13080360867914
1739209888.3397214;-38.13080360867914
1739209888.3397238;-45.120503652039325
1739209888.3397262;-45.120503652039325
1739209888.3397284;-38.13080360867914
1739209888.3397307;-38.13080360867914
1739209888.3397331;-45.120503652039325
1739209888.3397355;-38.13080360867914
1739209888.339738;-38.13080360867914
1739209888.33974;-45.120503652039325
1739209888.3397424;-38.13080360867914
1739209888.3397448;-35.57807855764607
1739209888.3397472;-38.13080360867914
1739209888.3397496;-33.981070128970906
1739209888.3397517;-38.13080360867914
1739209888.339754;-38.13080360867914
1739209888.3397565;-45.120503652039325
1739209888.3397589;-38.13080360867914
1739209888.3397613;-35.57807855764607
1739209888.3397636;-45.120503652039325
1739209888.3397658;-45.120503652039325
1739209888.3397682;-28.992665084841942
1739209888.3397706;-45.120503652039325
1739209888.339773;-38.13080360867914
1739209888.3397753;-45.120503652039325
1739209888.3397775;-33.981070128970906
1739209888.3397799;-45.120503652039325
1739209888.3397822;-45.120503652039325
1739209888.3397846;-45.120503652039325
1739209888.339787;-32.816014438256545
1739209888.3397892;-38.13080360867914
1739209888.3397915;-38.13080360867914
1739209888.339794;-45.120503652039325
1739209888.3397963;-45.120503652039325
1739209888.3397987;-38.13080360867914
1739209888.3398008;-45.120503652039325
1739209888.3398032;-45.120503652039325
1739209888.3398056;-27.267205301931607
1739209888.339808;-33.981070128970906
1739209888.3398104;-45.120503652039325
1739209888.3398125;-38.13080360867914
1739209888.339815;-38.13080360867914
1739209888.3398173;-38.13080360867914
1739209888.3398197;-38.13080360867914
1739209888.339822;-45.120503652039325
1739209888.3398242;-38.13080360867914
1739209888.3398266;-35.57807855764607
1739209888.339829;-38.13080360867914
1739209888.3398314;-45.120503652039325
1739209888.3398337;-35.57807855764607
1739209888.339836;-32.816014438256545
1739209888.3398383;-45.120503652039325
1739209888.3398407;-45.120503652039325
1739209888.339843;-31.141103565318915
1739209888.3398454;-35.57807855764607
1739209888.3398476;-38.13080360867914
1739209888.33985;-38.13080360867914
1739209888.3398523;-38.13080360867914
1739209888.3398547;-45.120503652039325
1739209888.339857;-45.120503652039325
1739209888.3398595;-45.120503652039325
1739209888.3398616;-45.120503652039325
1739209888.339864;-38.13080360867914
1739209888.3398664;-45.120503652039325
1739209888.3398688;-38.13080360867914
1739209888.3398712;-35.57807855764607
1739209888.3398733;-35.57807855764607
1739209888.3398757;-38.13080360867914
1739209888.339878;-45.120503652039325
1739209888.3398805;-45.120503652039325
1739209888.3398829;-45.120503652039325
1739209888.339885;-38.13080360867914
1739209888.3398874;-38.13080360867914
1739209888.3398898;-45.120503652039325
1739209888.3398921;-38.13080360867914
1739209888.3398945;-38.13080360867914
1739209888.3398967;-45.120503652039325
1739209888.339899;-38.13080360867914
1739209888.3399014;-38.13080360867914
1739209888.3399038;-45.120503652039325
1739209888.3399062;-38.13080360867914
1739209888.3399084;-38.13080360867914
1739209888.3399107;-45.120503652039325
1739209888.3399131;-45.120503652039325
1739209888.3399155;-38.13080360867914
1739209888.339918;-45.120503652039325
1739209888.33992;-38.13080360867914
1739209888.3399224;-38.13080360867914
1739209888.3399248;-45.120503652039325
1739209888.3399272;-38.13080360867914
1739209888.3399296;-33.981070128970906
1739209888.3399317;-38.13080360867914
1739209888.339934;-45.120503652039325
1739209888.3399365;-32.816014438256545
1739209888.3399389;-32.816014438256545
1739209888.3399413;-45.120503652039325
1739209888.3399434;-38.13080360867914
1739209888.3399458;-38.13080360867914
1739209888.3399482;-38.13080360867914
1739209888.3399506;-45.120503652039325
1739209888.339953;-45.120503652039325
1739209888.3399553;-45.120503652039325
1739209888.3399575;-45.120503652039325
1739209888.3399599;-38.13080360867914
1739209888.3399622;-38.13080360867914
1739209888.3399646;-38.13080360867914
1739209888.339967;-38.13080360867914
1739209888.3399692;-38.13080360867914
1739209888.3399715;-45.120503652039325
1739209888.339974;-33.981070128970906
1739209888.3399763;-38.13080360867914
1739209888.3399787;-38.13080360867914
1739209888.3399808;-45.120503652039325
1739209888.3399832;-45.120503652039325
1739209888.3399856;-45.120503652039325
1739209888.339988;-45.120503652039325
1739209888.3399904;-45.120503652039325
1739209888.3399925;-38.13080360867914
1739209888.339995;-45.120503652039325
1739209888.3399973;-38.13080360867914
1739209888.3399997;-45.120503652039325
1739209888.340002;-38.13080360867914
1739209888.3400042;-35.57807855764607
1739209888.3400066;-38.13080360867914
1739209888.340009;-38.13080360867914
1739209888.3400114;-45.120503652039325
1739209888.3400137;-45.120503652039325
1739209888.340016;-38.13080360867914
1739209888.3400183;-38.13080360867914
1739209888.3400207;-45.120503652039325
1739209888.340023;-38.13080360867914
1739209888.3400254;-38.13080360867914
1739209888.3400276;-38.13080360867914
1739209888.34003;-38.13080360867914
1739209888.3400323;-38.13080360867914
1739209888.3400347;-45.120503652039325
1739209888.340037;-38.13080360867914
1739209888.3400393;-38.13080360867914
1739209888.3400416;-32.816014438256545
1739209888.340044;-38.13080360867914
1739209888.3400464;-38.13080360867914
1739209888.3400488;-38.13080360867914
1739209888.3400512;-32.816014438256545
1739209888.3400533;-38.13080360867914
1739209888.3400557;-45.120503652039325
1739209888.340058;-45.120503652039325
1739209888.3400605;-38.13080360867914
1739209888.3400629;-38.13080360867914
1739209888.340065;-45.120503652039325
1739209888.3400674;-38.13080360867914
1739209888.3400698;-38.13080360867914
1739209888.3400722;-45.120503652039325
1739209888.3400745;-45.120503652039325
1739209888.3400767;-38.13080360867914
1739209888.340079;-45.120503652039325
1739209888.3400815;-45.120503652039325
1739209888.3400838;-38.13080360867914
1739209888.3400862;-45.120503652039325
1739209888.3400884;-38.13080360867914
1739209888.3400908;-33.981070128970906
1739209888.3400931;-35.57807855764607
1739209888.3400955;-38.13080360867914
1739209888.340098;-38.13080360867914
1739209888.3401;-35.57807855764607
1739209888.3401024;-35.57807855764607
1739209888.3401048;-45.120503652039325
1739209888.3401072;-38.13080360867914
1739209888.3401096;-33.981070128970906
1739209888.3401117;-38.13080360867914
1739209888.340114;-45.120503652039325
1739209888.3401165;-45.120503652039325
1739209888.340119;-38.13080360867914
1739209888.3401213;-45.120503652039325
1739209888.3401234;-38.13080360867914
1739209888.3401258;-38.13080360867914
1739209888.3401282;-31.141103565318915
1739209888.3401306;-32.816014438256545
1739209888.340133;-45.120503652039325
1739209888.340135;-38.13080360867914
1739209888.3401375;-38.13080360867914
1739209888.3401399;-45.120503652039325
1739209888.3401423;-45.120503652039325
1739209888.3401446;-38.13080360867914
1739209888.3401468;-31.141103565318915
1739209888.3401492;-38.13080360867914
1739209888.3401515;-45.120503652039325
1739209888.340154;-38.13080360867914
1739209888.3401563;-38.13080360867914
1739209888.3401587;-38.13080360867914
1739209888.3401608;-45.120503652039325
1739209888.3401632;-38.13080360867914
1739209888.3401656;-45.120503652039325
1739209888.340168;-45.120503652039325
1739209888.3401704;-38.13080360867914
1739209888.3401725;-35.57807855764607
1739209888.340175;-45.120503652039325
1739209888.3401773;-45.120503652039325
1739209888.3401797;-45.120503652039325
1739209888.340182;-38.13080360867914
1739209888.3401842;-33.981070128970906
1739209888.3401866;-45.120503652039325
1739209888.340189;-33.981070128970906
1739209888.3401914;-35.57807855764607
1739209888.3401937;-38.13080360867914
1739209888.340196;-45.120503652039325
1739209888.3401983;-33.981070128970906
1739209888.3402007;-33.981070128970906
1739209888.340203;-30.49652367304973
1739209888.3402054;-45.120503652039325
1739209888.3402076;-45.120503652039325
1739209888.34021;-45.120503652039325
1739209888.3402123;-31.141103565318915
1739209888.3402147;-35.57807855764607
1739209888.340217;-35.57807855764607
1739209888.3402193;-32.816014438256545
1739209888.3402216;-31.141103565318915
1739209888.340224;-45.120503652039325
1739209888.3402264;-45.120503652039325
1739209888.3402288;-38.13080360867914
1739209888.340231;-45.120503652039325
1739209888.3402333;-45.120503652039325
1739209888.3402357;-33.981070128970906
1739209888.340238;-38.13080360867914
1739209888.3402405;-31.14110356531892
1739209888.3402426;-45.120503652039325
1739209888.340245;-45.120503652039325
1739209888.3402474;-45.120503652039325
1739209888.3402498;-32.816014438256545
1739209888.3402522;-38.13080360867914
1739209888.3402545;-45.120503652039325
1739209888.3402567;-38.13080360867914
1739209888.340259;-31.141103565318915
1739209888.3402615;-35.57807855764607
1739209888.3402638;-45.120503652039325
1739209888.3402662;-45.120503652039325
1739209888.3402684;-45.120503652039325
1739209888.3402708;-38.13080360867914
1739209888.3402731;-45.120503652039325
1739209888.3402755;-45.120503652039325
1739209888.340278;-38.13080360867914
1739209888.34028;-45.120503652039325
1739209888.3402824;-38.13080360867914
1739209888.3402848;-38.13080360867914
1739209888.3402872;-31.141103565318915
1739209888.3402896;-35.57807855764607
1739209888.3402917;-38.13080360867914
1739209888.3402941;-45.120503652039325
1739209888.3402965;-45.120503652039325
1739209888.340299;-38.13080360867914
1739209888.3403013;-38.13080360867914
1739209888.3403034;-45.120503652039325
1739209888.3403058;-38.13080360867914
1739209888.3403082;-35.57807855764607
1739209888.3403106;-45.120503652039325
1739209888.340313;-45.120503652039325
1739209888.340315;-38.13080360867914
1739209888.3403175;-35.57807855764607
1739209888.3403199;-38.13080360867914
1739209888.3403223;-45.120503652039325
1739209888.3403246;-38.13080360867914
1739209888.3403268;-45.120503652039325
1739209888.3403292;-45.120503652039325
1739209888.3403316;-38.13080360867914
1739209888.340334;-45.120503652039325
1739209888.3403363;-38.13080360867914
1739209888.3403385;-38.13080360867914
1739209888.3403409;-45.120503652039325
1739209888.3403432;-38.13080360867914
1739209888.3403456;-30.49652367304973
1739209888.340348;-38.13080360867914
1739209888.3403502;-45.120503652039325
1739209888.3403525;-38.13080360867914
1739209888.340355;-38.13080360867914
1739209888.3403573;-45.120503652039325
1739209888.3403597;-45.120503652039325
1739209888.340362;-33.981070128970906
1739209888.3403642;-38.13080360867914
1739209888.3403666;-45.120503652039325
1739209888.340369;-45.120503652039325
1739209888.3403714;-45.120503652039325
1739209888.3403738;-38.13080360867914
1739209888.340376;-38.13080360867914
1739209888.3403783;-45.120503652039325
1739209888.3403807;-38.13080360867914
1739209888.340383;-35.57807855764607
1739209888.3403854;-38.13080360867914
1739209888.3403876;-38.13080360867914
1739209888.34039;-38.13080360867914
1739209888.3403924;-38.13080360867914
1739209888.3403947;-45.120503652039325
1739209888.3403971;-38.13080360867914
1739209888.3403993;-45.120503652039325
1739209888.3404016;-45.120503652039325
1739209888.340404;-45.120503652039325
1739209888.3404064;-38.13080360867914
1739209888.3404088;-45.120503652039325
1739209888.340411;-45.120503652039325
1739209888.3404133;-45.120503652039325
1739209888.3404157;-45.120503652039325
1739209888.340418;-35.57807855764607
1739209888.3404205;-38.13080360867914
1739209888.3404226;-38.13080360867914
1739209888.340425;-38.13080360867914
1739209888.3404274;-45.120503652039325
1739209888.3404298;-38.13080360867914
1739209888.3404322;-38.13080360867914
1739209888.3404343;-32.816014438256545
1739209888.3404367;-38.13080360867914
1739209888.340439;-38.13080360867914
1739209888.3404415;-35.57807855764607
1739209888.3404438;-38.13080360867914
1739209888.340446;-45.120503652039325
1739209888.3404484;-38.13080360867914
1739209888.3404508;-38.13080360867914
1739209888.3404531;-38.13080360867914
1739209888.3404555;-38.13080360867914
1739209888.340458;-38.13080360867914
1739209888.34046;-45.120503652039325
1739209888.3404624;-45.120503652039325
1739209888.3404648;-45.120503652039325
1739209888.3404672;-33.981070128970906
1739209888.3404696;-35.57807855764607
1739209888.3404717;-35.57807855764607
1739209888.3404741;-38.13080360867914
