CAN Message; 0x39:059956e141e62e25
1739209834.4049482;-45.120503652039325
1739209834.4049509;-38.13080360867914
1739209834.4049535;-45.120503652039325
1739209834.404956;-38.13080360867914
1739209834.4049587;-38.13080360867914
1739209834.4049613;-38.13080360867914
1739209834.404964;-38.13080360867914
1739209834.4049668;-33.981070128970906
1739209834.4049695;-38.13080360867914
1739209834.404972;-38.13080360867914
1739209834.4049747;-38.13080360867914
1739209834.4049773;-38.13080360867914
1739209834.40498;-45.120503652039325
1739209834.4049828;-45.120503652039325
1739209834.4049854;-38.13080360867914
1739209834.404988;-45.120503652039325
1739209834.4049907;-38.13080360867914
1739209834.4049933;-45.120503652039325
1739209834.404996;-38.13080360867914
1739209834.4049985;-38.13080360867914
1739209834.4050014;-45.120503652039325
1739209834.405004;-45.120503652039325
1739209834.4050066;-38.13080360867914
1739209834.4050093;-38.13080360867914
1739209834.405012;-45.120503652039325
1739209834.4050145;-38.13080360867914
1739209834.4050174;-45.120503652039325
1739209834.40502;-38.13080360867914
1739209834.4050226;-31.141103565318893
1739209834.4050252;-45.120503652039325
1739209834.4050279;-45.120503652039325
1739209834.4050305;-45.120503652039325
1739209834.405033;-35.57807855764607
1739209834.405036;-45.120503652039325
1739209834.4050386;-45.120503652039325
1739209834.4050412;-45.120503652039325
1739209834.4050438;-38.13080360867914
1739209834.4050465;-38.13080360867914
1739209834.405049;-45.120503652039325
1739209834.405052;-45.120503652039325
1739209834.4050546;-38.13080360867914
1739209834.4050572;-38.13080360867914
1739209834.4050598;-38.13080360867914
1739209834.4050624;-45.120503652039325
1739209834.405065;-45.120503652039325
1739209834.4050677;-45.120503652039325
1739209834.4050705;-45.120503652039325
1739209834.4050732;-33.981070128970906
1739209834.4050758;-35.57807855764607
1739209834.4050784;-38.13080360867914
1739209834.405081;-45.120503652039325
1739209834.4050837;-35.57807855764607
1739209834.4050865;-25.077289914212862
1739209834.4050891;-38.13080360867914
1739209834.4050918;-45.120503652039325
1739209834.4050944;-38.13080360867914
1739209834.405097;-38.13080360867914
1739209834.4050996;-38.13080360867914
1739209834.4051023;-35.57807855764607
1739209834.405105;-45.120503652039325
1739209834.4051077;-32.81601443825658
1739209834.4051104;-45.120503652039325
1739209834.405113;-32.816014438256545
1739209834.4051156;-38.13080360867914
1739209834.4051182;-45.120503652039325
1739209834.405121;-45.120503652039325
1739209834.4051237;-38.13080360867914
1739209834.4051263;-45.120503652039325
1739209834.405129;-38.13080360867914
1739209834.4051316;-38.13080360867914
1739209834.4051342;-35.57807855764607
1739209834.4051368;-38.13080360867914
1739209834.4051397;-45.120503652039325
1739209834.4051423;-38.13080360867914
1739209834.405145;-35.57807855764607
1739209834.4051476;-38.13080360867914
1739209834.4051502;-38.13080360867914
1739209834.4051528;-35.57807855764607
1739209834.4051557;-35.57807855764607
1739209834.4051583;-38.13080360867914
1739209834.405161;-45.120503652039325
1739209834.4051635;-45.120503652039325
1739209834.4051661;-38.13080360867914
1739209834.4051688;-38.13080360867914
1739209834.4051714;-33.981070128970956
1739209834.4051743;-45.120503652039325
1739209834.4051769;-45.120503652039325
1739209834.4051795;-38.13080360867914
1739209834.4051821;-45.120503652039325
1739209834.4051847;-38.13080360867914
1739209834.4051874;-45.120503652039325
1739209834.4051902;-38.13080360867914
1739209834.4051929;-26.991370085610722
1739209834.4051955;-33.981070128970906
1739209834.405198;-35.57807855764607
1739209834.4052007;-38.13080360867914
1739209834.4052033;-35.57807855764607
1739209834.405206;-38.13080360867914
1739209834.4052088;-45.120503652039325
1739209834.4052114;-38.13080360867914
1739209834.405214;-45.120503652039325
1739209834.4052167;-45.120503652039325
1739209834.4052193;-45.120503652039325
1739209834.405222;-38.13080360867914
1739209834.4052248;-35.57807855764607
1739209834.4052274;-38.13080360867914
1739209834.40523;-45.120503652039325
1739209834.4052327;-45.120503652039325
1739209834.4052353;-38.13080360867914
1739209834.405238;-38.13080360867914
1739209834.4052405;-45.120503652039325
1739209834.4052434;-38.13080360867914
1739209834.405246;-45.120503652039325
1739209834.4052486;-45.120503652039325
1739209834.4052513;-30.49652367304973
1739209834.405254;-35.57807855764607
1739209834.4052565;-35.57807855764607
1739209834.4052594;-38.13080360867914
1739209834.405262;-45.120503652039325
1739209834.4052646;-33.981070128970906
1739209834.4052672;-45.120503652039325
1739209834.4052699;-38.13080360867914
1739209834.4052725;-38.13080360867914
1739209834.405275;-38.13080360867914
1739209834.405278;-45.120503652039325
1739209834.4052806;-45.120503652039325
1739209834.4052832;-45.120503652039325
1739209834.4052858;-38.13080360867914
1739209834.4052885;-45.120503652039325
1739209834.405291;-45.120503652039325
1739209834.405294;-38.13080360867914
1739209834.4052966;-38.13080360867914
1739209834.4052992;-38.13080360867914
1739209834.4053018;-35.57807855764607
1739209834.4053044;-38.13080360867914
1739209834.405307;-45.120503652039325
1739209834.4053097;-45.120503652039325
1739209834.4053125;-38.13080360867914
1739209834.4053152;-38.13080360867914
1739209834.4053178;-45.120503652039325
1739209834.4053204;-45.120503652039325
1739209834.405323;-45.120503652039325
1739209834.4053257;-38.13080360867914
1739209834.4053285;-38.13080360867914
1739209834.4053311;-45.120503652039325
1739209834.4053338;-38.13080360867914
1739209834.4053364;-38.13080360867914
1739209834.405339;-45.120503652039325
1739209834.4053416;-45.120503652039325
1739209834.4053445;-45.120503652039325
1739209834.405347;-38.13080360867914
1739209834.4053497;-38.13080360867914
1739209834.4053524;-45.120503652039325
1739209834.405355;-38.13080360867914
1739209834.4053576;-45.120503652039325
1739209834.4053602;-33.981070128970906
1739209834.405363;-45.120503652039325
1739209834.4053657;-38.13080360867914
1739209834.4053683;-35.57807855764607
1739209834.405371;-45.120503652039325
1739209834.4053736;-45.120503652039325
1739209834.4053762;-38.13080360867914
1739209834.405379;-35.57807855764607
1739209834.4053817;-38.13080360867914
1739209834.4053843;-38.13080360867914
1739209834.405387;-45.120503652039325
1739209834.4053895;-45.120503652039325
1739209834.4053922;-38.13080360867914
1739209834.4053948;-35.57807855764607
1739209834.4053977;-45.120503652039325
1739209834.4054003;-45.120503652039325
1739209834.405403;-33.981070128970906
1739209834.4054055;-35.57807855764607
1739209834.4054081;-38.13080360867914
1739209834.4054108;-38.13080360867914
1739209834.4054136;-45.120503652039325
1739209834.4054163;-38.13080360867914
1739209834.4054189;-38.13080360867914
1739209834.4054215;-45.120503652039325
1739209834.405424;-38.13080360867914
1739209834.4054267;-45.120503652039325
1739209834.4054294;-33.981070128970906
1739209834.4054322;-33.981070128970906
1739209834.4054348;-45.120503652039325
1739209834.4054375;-38.13080360867914
1739209834.40544;-45.120503652039325
1739209834.4054427;-45.120503652039325
1739209834.4054453;-45.120503652039325
1739209834.4054482;-38.13080360867914
1739209834.4054508;-38.13080360867914
1739209834.4054534;-45.120503652039325
1739209834.405456;-38.13080360867914
1739209834.4054587;-45.120503652039325
1739209834.4054613;-45.120503652039325
1739209834.405464;-38.13080360867914
1739209834.4054668;-38.13080360867914
1739209834.4054694;-45.120503652039325
1739209834.405472;-28.992665084841942
1739209834.4054747;-30.49652367304973
1739209834.4054773;-38.13080360867914
1739209834.40548;-45.120503652039325
1739209834.4054828;-33.981070128970906
1739209834.4054854;-32.816014438256545
1739209834.405488;-38.13080360867914
1739209834.4054906;-45.120503652039325
1739209834.4054933;-45.120503652039325
1739209834.405496;-38.13080360867914
1739209834.4054985;-45.120503652039325
1739209834.4055014;-45.120503652039325
1739209834.405504;-38.13080360867914
1739209834.4055066;-35.57807855764607
1739209834.4055092;-45.120503652039325
1739209834.4055119;-45.120503652039325
1739209834.4055145;-45.120503652039325
1739209834.4055173;-45.120503652039325
1739209834.40552;-38.13080360867914
1739209834.4055226;-45.120503652039325
1739209834.4055252;-45.120503652039325
1739209834.4055278;-33.981070128970906
1739209834.4055305;-33.981070128970906
1739209834.405533;-45.120503652039325
1739209834.405536;-31.141103565318915
1739209834.4055386;-26.035653463252796
1739209834.4055412;-38.13080360867914
1739209834.4055438;-45.120503652039325
1739209834.4055464;-38.13080360867914
1739209834.405549;-33.981070128970906
1739209834.405552;-45.120503652039325
1739209834.4055545;-45.120503652039325
1739209834.4055572;-45.120503652039325
1739209834.4055598;-38.13080360867914
1739209834.4055624;-33.981070128970906
1739209834.405565;-45.120503652039325
1739209834.4055676;-38.13080360867914
1739209834.4055705;-35.57807855764607
1739209834.4055731;-45.120503652039325
1739209834.4055758;-45.120503652039325
1739209834.4055784;-33.981070128970906
1739209834.405581;-32.816014438256545
1739209834.4055836;-45.120503652039325
1739209834.4055865;-45.120503652039325
1739209834.405589;-45.120503652039325
1739209834.4055917;-45.120503652039325
1739209834.4055943;-38.13080360867914
1739209834.405597;-38.13080360867914
1739209834.4055996;-38.13080360867914
1739209834.4056022;-32.816014438256545
1739209834.405605;-45.120503652039325
1739209834.4056077;-45.120503652039325
1739209834.4056103;-38.13080360867914
1739209834.405613;-45.120503652039325
1739209834.4056156;-45.120503652039325
1739209834.4056182;-38.13080360867914
1739209834.405621;-45.120503652039325
1739209834.4056237;-45.120503652039325
1739209834.4056263;-38.13080360867914
1739209834.405629;-45.120503652039325
1739209834.4056315;-38.13080360867914
1739209834.4056342;-38.13080360867914
1739209834.4056368;-38.13080360867914
1739209834.4056396;-45.120503652039325
1739209834.4056423;-45.120503652039325
1739209834.405645;-38.13080360867914
1739209834.4056475;-38.13080360867914
1739209834.4056501;-38.13080360867914
1739209834.4056528;-38.13080360867914
1739209834.4056556;-45.120503652039325
1739209834.4056582;-38.13080360867914
1739209834.4056609;-45.120503652039325
1739209834.4056635;-45.120503652039325
1739209834.405666;-38.13080360867914
1739209834.4056687;-45.120503652039325
1739209834.4056714;-45.120503652039325
1739209834.4056742;-38.13080360867914
1739209834.4056768;-35.57807855764607
1739209834.4056795;-45.120503652039325
1739209834.405682;-45.120503652039325
1739209834.4056847;-38.13080360867914
1739209834.4056873;-33.981070128970906
1739209834.4056902;-38.13080360867914
1739209834.4056928;-45.120503652039325
1739209834.4056954;-38.13080360867914
1739209834.405698;-32.816014438256545
1739209834.4057007;-38.13080360867914
1739209834.4057033;-45.120503652039325
1739209834.405706;-38.13080360867914
1739209834.4057088;-35.57807855764607
1739209834.4057114;-38.13080360867914
1739209834.405714;-45.120503652039325
1739209834.4057167;-38.13080360867914
1739209834.4057193;-45.120503652039325
1739209834.405722;-45.120503652039325
1739209834.4057248;-38.13080360867914
1739209834.4057274;-45.120503652039325
1739209834.40573;-38.13080360867914
1739209834.4057326;-32.816014438256545
1739209834.4057353;-38.13080360867914
1739209834.4057379;-38.13080360867914
1739209834.4057405;-35.57807855764607
1739209834.4057434;-38.13080360867914
1739209834.405746;-38.13080360867914
1739209834.4057486;-45.120503652039325
1739209834.4057512;-33.981070128970906
1739209834.4057539;-31.141103565318915
1739209834.4057565;-45.120503652039325
1739209834.4057593;-35.57807855764607
1739209834.405762;-38.13080360867914
1739209834.4057646;-33.981070128970906
1739209834.4057672;-45.120503652039325
1739209834.4057698;-38.13080360867914
1739209834.4057724;-45.120503652039325
1739209834.405775;-33.981070128970906
1739209834.405778;-45.120503652039325
1739209834.4057806;-45.120503652039325
1739209834.4057832;-45.120503652039325
1739209834.4057858;-45.120503652039325
1739209834.4057884;-45.120503652039325
1739209834.405791;-45.120503652039325
1739209834.405794;-38.13080360867914
1739209834.4057965;-33.981070128970906
1739209834.4057992;-35.57807855764607
1739209834.4058018;-45.120503652039325
1739209834.4058044;-38.13080360867914
1739209834.405807;-35.57807855764607
1739209834.4058099;-33.981070128970906
1739209834.4058125;-38.13080360867914
1739209834.4058151;-45.120503652039325
1739209834.4058177;-33.981070128970906
1739209834.4058204;-38.13080360867914
1739209834.405823;-45.120503652039325
1739209834.4058256;-35.57807855764607
1739209834.4058285;-38.13080360867914
1739209834.405831;-45.120503652039325
1739209834.4058337;-38.13080360867914
1739209834.4058363;-38.13080360867914
1739209834.405839;-31.141103565318915
1739209834.4058416;-38.13080360867914
1739209834.4058444;-45.120503652039325
1739209834.405847;-38.13080360867914
1739209834.4058497;-38.13080360867914
1739209834.4058523;-45.120503652039325
1739209834.405855;-45.120503652039325
1739209834.4058576;-45.120503652039325
1739209834.4058602;-30.49652367304973
1739209834.405863;-38.13080360867914
1739209834.4058657;-38.13080360867914
1739209834.4058683;-38.13080360867914
1739209834.405871;-38.13080360867914
1739209834.4058735;-38.13080360867914
1739209834.4058762;-45.120503652039325
1739209834.405879;-38.13080360867914
1739209834.4058816;-33.981070128970906
1739209834.4058843;-45.120503652039325
1739209834.405887;-45.120503652039325
1739209834.4058895;-38.13080360867914
1739209834.4058921;-38.13080360867914
1739209834.4058948;-45.120503652039325
1739209834.4058976;-45.120503652039325
1739209834.4059002;-35.57807855764607
1739209834.4059029;-38.13080360867914
1739209834.4059055;-45.120503652039325
1739209834.405908;-38.13080360867914
1739209834.4059107;-38.13080360867914
1739209834.4059136;-45.120503652039325
1739209834.4059162;-45.120503652039325
1739209834.4059188;-38.13080360867914
1739209834.4059215;-32.816014438256545
1739209834.405924;-33.981070128970906
1739209834.4059267;-45.120503652039325
1739209834.4059293;-38.13080360867914
1739209834.4059322;-35.57807855764607
1739209834.4059348;-38.13080360867914
1739209834.4059374;-45.120503652039325
1739209834.40594;-33.981070128970906
1739209834.4059427;-35.57807855764607
1739209834.4059453;-45.120503652039325
1739209834.4059482;-45.120503652039325
1739209834.4059508;-35.57807855764607
1739209834.4059534;-38.13080360867914
1739209834.405956;-45.120503652039325
1739209834.4059587;-38.13080360867914
1739209834.4059613;-35.57807855764607
1739209834.405964;-38.13080360867914
1739209834.4059668;-45.120503652039325
1739209834.4059694;-45.120503652039325
1739209834.405972;-45.120503652039325
1739209834.4059746;-45.120503652039325
1739209834.4059772;-33.981070128970906
1739209834.4059799;-45.120503652039325
1739209834.4059827;-38.13080360867914
1739209834.4059854;-45.120503652039325
1739209834.405988;-38.13080360867914
1739209834.4059906;-31.141103565318893
1739209834.4059932;-45.120503652039325
1739209834.4059958;-38.13080360867914
1739209834.4059985;-38.13080360867914
1739209834.4060013;-32.816014438256545
1739209834.406004;-38.13080360867914
1739209834.4060066;-45.120503652039325
1739209834.4060092;-38.13080360867914
1739209834.4060118;-45.120503652039325
1739209834.4060144;-38.13080360867914
1739209834.4060173;-38.13080360867914
1739209834.40602;-35.57807855764607
1739209834.4060225;-38.13080360867914
1739209834.4060252;-45.120503652039325
1739209834.4060278;-45.120503652039325
1739209834.4060304;-38.13080360867914
1739209834.406033;-31.141103565318893
1739209834.406036;-45.120503652039325
1739209834.4060385;-45.120503652039325
1739209834.4060411;-45.120503652039325
1739209834.4060438;-32.816014438256545
1739209834.4060464;-38.13080360867914
1739209834.406049;-38.13080360867914
1739209834.4060519;-38.13080360867914
1739209834.4060545;-45.120503652039325
1739209834.4060571;-38.13080360867914
1739209834.4060597;-32.816014438256545
1739209834.4060624;-45.120503652039325
1739209834.406065;-45.120503652039325
1739209834.4060676;-45.120503652039325
1739209834.4060705;-38.13080360867914
1739209834.406073;-38.13080360867914
1739209834.4060757;-45.120503652039325
1739209834.4060783;-45.120503652039325
1739209834.406081;-38.13080360867914
1739209834.4060836;-45.120503652039325
1739209834.4060864;-45.120503652039325
1739209834.406089;-38.13080360867914
1739209834.4060917;-38.13080360867914
1739209834.4060943;-45.120503652039325
1739209834.406097;-32.816014438256545
1739209834.4060996;-38.13080360867914
1739209834.4061022;-35.57807855764607
1739209834.406105;-38.13080360867914
1739209834.4061077;-45.120503652039325
1739209834.4061103;-38.13080360867914
1739209834.406113;-38.13080360867914
1739209834.4061155;-38.13080360867914
1739209834.4061182;-38.13080360867914
1739209834.406121;-45.120503652039325
1739209834.4061236;-45.120503652039325
1739209834.4061263;-45.120503652039325
1739209834.406129;-45.120503652039325
1739209834.4061315;-45.120503652039325
1739209834.4061341;-45.120503652039325
1739209834.4061368;-45.120503652039325
1739209834.4061396;-28.58837851428586
1739209834.4061422;-32.816014438256545
1739209834.4061449;-45.120503652039325
1739209834.4061475;-38.13080360867914
1739209834.40615;-32.816014438256545
1739209834.4061527;-38.13080360867914
1739209834.4061556;-45.120503652039325
1739209834.4061582;-45.120503652039325
1739209834.4061608;-45.120503652039325
1739209834.4061635;-45.120503652039325
1739209834.406166;-45.120503652039325
1739209834.4061687;-45.120503652039325
1739209834.4061713;-45.120503652039325
1739209834.4061742;-38.13080360867914
1739209834.4061768;-38.13080360867914
1739209834.4061794;-33.981070128970906
1739209834.406182;-45.120503652039325
1739209834.4061847;-45.120503652039325
1739209834.4061873;-45.120503652039325
1739209834.4061902;-45.120503652039325
1739209834.4061928;-45.120503652039325
1739209834.4061954;-45.120503652039325
1739209834.406198;-45.120503652039325
1739209834.4062006;-45.120503652039325
1739209834.4062033;-31.141103565318915
1739209834.406206;-32.816014438256545
1739209834.4062088;-38.13080360867914
1739209834.4062114;-38.13080360867914
1739209834.406214;-38.13080360867914
1739209834.4062166;-38.13080360867914
1739209834.4062192;-45.120503652039325
1739209834.4062219;-33.981070128970906
1739209834.4062247;-38.13080360867914
1739209834.4062274;-35.57807855764607
1739209834.40623;-35.57807855764607
1739209834.4062326;-38.13080360867914
1739209834.4062352;-45.120503652039325
1739209834.4062378;-45.120503652039325
1739209834.4062405;-33.981070128970906
1739209834.4062433;-45.120503652039325
1739209834.406246;-38.13080360867914
1739209834.4062486;-33.981070128970906
1739209834.4062512;-38.13080360867914
1739209834.4062538;-33.981070128970906
1739209834.4062564;-45.120503652039325
1739209834.4062593;-38.13080360867914
1739209834.406262;-38.13080360867914
1739209834.4062645;-38.13080360867914
1739209834.4062672;-38.13080360867914
1739209834.4062698;-38.13080360867914
1739209834.4062724;-38.13080360867914
1739209834.4062753;-38.13080360867914
1739209834.406278;-35.57807855764607
1739209834.4062805;-35.57807855764607
1739209834.4062831;-38.13080360867914
1739209834.4062858;-38.13080360867914
