CAN Message; 0x39:0eb7309219043cbf
1739209645.541397;-45.120503652039325
1739209645.541401;-45.120503652039325
1739209645.5414047;-33.981070128970906
1739209645.5414083;-45.120503652039325
1739209645.541412;-45.120503652039325
1739209645.5414157;-45.120503652039325
1739209645.5414195;-35.57807855764607
1739209645.5414233;-38.13080360867914
1739209645.541427;-45.120503652039325
1739209645.5414307;-38.13080360867914
1739209645.5414343;-45.120503652039325
1739209645.541438;-45.120503652039325
1739209645.5414417;-45.120503652039325
1739209645.5414455;-45.120503652039325
1739209645.5414493;-45.120503652039325
1739209645.541453;-45.120503652039325
1739209645.5414567;-45.120503652039325
1739209645.5414603;-38.13080360867914
1739209645.541464;-32.816014438256545
1739209645.5414677;-38.13080360867914
1739209645.5414715;-45.120503652039325
1739209645.5414753;-33.981070128970906
1739209645.5414789;-33.981070128970906
1739209645.5414827;-33.981070128970906
1739209645.5414863;-38.13080360867914
1739209645.54149;-38.13080360867914
1739209645.541494;-45.120503652039325
1739209645.5414975;-45.120503652039325
1739209645.5415013;-32.816014438256545
1739209645.5415049;-38.13080360867914
1739209645.5415087;-38.13080360867914
1739209645.5415123;-45.120503652039325
1739209645.541516;-45.120503652039325
1739209645.5415199;-38.13080360867914
1739209645.5415235;-35.57807855764607
1739209645.5415273;-45.120503652039325
1739209645.5415308;-38.13080360867914
1739209645.5415347;-35.57807855764607
1739209645.5415382;-38.13080360867914
1739209645.541542;-33.981070128970906
1739209645.5415459;-45.120503652039325
1739209645.5415494;-38.13080360867914
1739209645.5415533;-38.13080360867914
1739209645.5415568;-38.13080360867914
1739209645.5415606;-45.120503652039325
1739209645.5415642;-38.13080360867914
1739209645.541568;-35.57807855764607
1739209645.5415719;-38.13080360867914
1739209645.5415754;-45.120503652039325
1739209645.5415792;-38.13080360867914
1739209645.5415828;-38.13080360867914
1739209645.5415866;-45.120503652039325
1739209645.5415905;-45.120503652039325
1739209645.541594;-38.13080360867914
1739209645.5415978;-38.13080360867914
1739209645.5416014;-45.120503652039325
1739209645.5416052;-45.120503652039325
1739209645.5416088;-38.13080360867914
1739209645.5416126;-33.981070128970906
1739209645.5416164;-38.13080360867914
1739209645.54162;-45.120503652039325
1739209645.5416238;-38.13080360867914
1739209645.5416274;-38.13080360867914
1739209645.5416312;-33.981070128970906
1739209645.5416348;-45.120503652039325
1739209645.5416386;-45.120503652039325
1739209645.5416424;-38.13080360867914
1739209645.541646;-38.13080360867914
1739209645.5416498;-45.120503652039325
1739209645.5416534;-45.120503652039325
1739209645.5416572;-38.13080360867914
1739209645.541661;-31.141103565318915
1739209645.5416646;-45.120503652039325
1739209645.5416684;-38.13080360867914
1739209645.541672;-38.13080360867914
1739209645.5416758;-38.13080360867914
1739209645.5416794;-45.120503652039325
1739209645.5416832;-45.120503652039325
1739209645.541687;-33.981070128970906
1739209645.5416906;-30.49652367304973
1739209645.5416944;-38.13080360867914
1739209645.541698;-38.13080360867914
1739209645.5417018;-33.981070128970906
1739209645.5417054;-33.981070128970906
1739209645.5417092;-38.13080360867914
1739209645.541713;-45.120503652039325
1739209645.5417166;-38.13080360867914
1739209645.5417204;-33.981070128970906
1739209645.541724;-35.57807855764607
1739209645.5417278;-45.120503652039325
1739209645.5417314;-45.120503652039325
1739209645.5417352;-38.13080360867914
1739209645.541739;-38.13080360867914
1739209645.5417426;-45.120503652039325
1739209645.5417464;-45.120503652039325
1739209645.54175;-38.13080360867914
1739209645.5417538;-38.13080360867914
1739209645.5417576;-38.13080360867914
1739209645.5417612;-38.13080360867914
1739209645.541765;-38.13080360867914
1739209645.5417686;-45.120503652039325
1739209645.5417724;-38.13080360867914
1739209645.541776;-45.120503652039325
1739209645.5417798;-45.120503652039325
1739209645.5417836;-45.120503652039325
1739209645.5417871;-45.120503652039325
1739209645.541791;-38.13080360867914
1739209645.5417945;-38.13080360867914
1739209645.5417984;-45.120503652039325
1739209645.541802;-38.13080360867914
1739209645.5418057;-45.120503652039325
1739209645.5418096;-31.141103565318915
1739209645.5418131;-38.13080360867914
1739209645.541817;-45.120503652039325
1739209645.5418205;-38.13080360867914
1739209645.5418243;-38.13080360867914
1739209645.5418282;-45.120503652039325
1739209645.5418317;-45.120503652039325
1739209645.5418355;-45.120503652039325
1739209645.5418391;-30.49652367304976
1739209645.541843;-45.120503652039325
1739209645.5418465;-45.120503652039325
1739209645.5418503;-45.120503652039325
1739209645.5418541;-45.120503652039325
1739209645.5418577;-38.13080360867914
1739209645.5418615;-33.981070128970906
1739209645.541865;-45.120503652039325
1739209645.541869;-28.992665084841942
1739209645.5418725;-32.816014438256545
1739209645.5418763;-38.13080360867914
1739209645.5418801;-35.57807855764607
1739209645.5418837;-35.57807855764607
1739209645.5418875;-38.13080360867914
1739209645.541891;-45.120503652039325
1739209645.541895;-35.57807855764607
1739209645.5418987;-33.981070128970956
1739209645.5419023;-45.120503652039325
1739209645.541906;-38.13080360867914
1739209645.5419097;-45.120503652039325
1739209645.5419135;-45.120503652039325
1739209645.541917;-38.13080360867914
1739209645.541921;-38.13080360867914
1739209645.5419247;-45.120503652039325
1739209645.5419283;-33.981070128970906
1739209645.541932;-35.57807855764607
1739209645.5419357;-38.13080360867914
1739209645.5419395;-45.120503652039325
1739209645.541943;-45.120503652039325
1739209645.541947;-45.120503652039325
1739209645.5419507;-38.13080360867914
1739209645.5419543;-45.120503652039325
1739209645.541958;-45.120503652039325
1739209645.5419617;-45.120503652039325
1739209645.5419655;-45.120503652039325
1739209645.5419693;-45.120503652039325
1739209645.5419729;-35.57807855764607
1739209645.5419767;-35.57807855764607
1739209645.5419803;-45.120503652039325
1739209645.541984;-45.120503652039325
1739209645.5419877;-38.13080360867914
1739209645.5419915;-35.57807855764607
1739209645.5419953;-38.13080360867914
1739209645.5419989;-35.57807855764607
1739209645.5420027;-45.120503652039325
1739209645.5420063;-45.120503652039325
1739209645.54201;-38.13080360867914
1739209645.5420136;-38.13080360867914
1739209645.5420175;-38.13080360867914
1739209645.5420213;-35.57807855764607
1739209645.5420249;-45.120503652039325
1739209645.5420287;-45.120503652039325
1739209645.5420322;-38.13080360867914
1739209645.542036;-35.57807855764607
1739209645.5420396;-45.120503652039325
1739209645.5420434;-45.120503652039325
1739209645.5420473;-45.120503652039325
1739209645.5420508;-45.120503652039325
1739209645.5420547;-38.13080360867914
1739209645.5420582;-45.120503652039325
1739209645.542062;-45.120503652039325
1739209645.5420659;-38.13080360867914
1739209645.5420694;-38.13080360867914
1739209645.5420732;-45.120503652039325
1739209645.5420768;-32.816014438256545
1739209645.5420806;-32.816014438256545
1739209645.5420842;-45.120503652039325
1739209645.542088;-45.120503652039325
1739209645.5420918;-38.13080360867914
1739209645.5420954;-38.13080360867914
1739209645.5420992;-45.120503652039325
1739209645.5421028;-45.120503652039325
1739209645.5421066;-38.13080360867914
1739209645.5421102;-45.120503652039325
1739209645.542114;-38.13080360867914
1739209645.5421178;-45.120503652039325
1739209645.5421214;-45.120503652039325
1739209645.5421252;-33.981070128970906
1739209645.5421288;-38.13080360867914
1739209645.5421326;-45.120503652039325
1739209645.5421364;-35.57807855764607
1739209645.54214;-35.57807855764607
1739209645.5421438;-45.120503652039325
1739209645.5421474;-45.120503652039325
1739209645.5421512;-35.57807855764607
1739209645.5421548;-38.13080360867914
1739209645.5421586;-38.13080360867914
1739209645.5421624;-38.13080360867914
1739209645.542166;-45.120503652039325
1739209645.5421698;-45.120503652039325
1739209645.5421734;-45.120503652039325
1739209645.5421772;-38.13080360867914
1739209645.5421808;-45.120503652039325
1739209645.5421846;-45.120503652039325
1739209645.5421884;-33.981070128970906
1739209645.542192;-45.120503652039325
1739209645.5421958;-45.120503652039325
1739209645.5421994;-45.120503652039325
1739209645.5422032;-45.120503652039325
1739209645.5422068;-38.13080360867914
1739209645.5422106;-38.13080360867914
1739209645.5422144;-45.120503652039325
1739209645.542218;-45.120503652039325
1739209645.5422218;-45.120503652039325
1739209645.5422254;-45.120503652039325
1739209645.5422292;-45.120503652039325
1739209645.542233;-45.120503652039325
1739209645.5422366;-38.13080360867914
1739209645.5422404;-38.13080360867914
1739209645.542244;-32.816014438256545
1739209645.5422478;-45.120503652039325
1739209645.5422513;-45.120503652039325
1739209645.5422552;-45.120503652039325
1739209645.542259;-38.13080360867914
1739209645.5422626;-38.13080360867914
1739209645.5422664;-45.120503652039325
1739209645.54227;-45.120503652039325
1739209645.5422738;-33.981070128970906
1739209645.5422773;-38.13080360867914
1739209645.5422812;-38.13080360867914
1739209645.542285;-38.13080360867914
1739209645.5422885;-45.120503652039325
1739209645.5422924;-38.13080360867914
1739209645.542296;-45.120503652039325
1739209645.5422997;-38.13080360867914
1739209645.5423036;-45.120503652039325
1739209645.5423071;-45.120503652039325
1739209645.542311;-45.120503652039325
1739209645.5423145;-33.981070128970906
1739209645.5423183;-35.57807855764607
1739209645.542322;-33.981070128970906
1739209645.5423257;-38.13080360867914
1739209645.5423295;-38.13080360867914
1739209645.5423331;-45.120503652039325
1739209645.542337;-38.13080360867914
1739209645.5423405;-45.120503652039325
1739209645.5423443;-45.120503652039325
1739209645.542348;-35.57807855764607
1739209645.5423517;-33.981070128970906
1739209645.5423555;-45.120503652039325
1739209645.542359;-45.120503652039325
1739209645.542363;-32.816014438256545
1739209645.5423665;-38.13080360867914
1739209645.5423703;-45.120503652039325
1739209645.5423741;-45.120503652039325
1739209645.5423777;-45.120503652039325
1739209645.5423815;-33.981070128970906
1739209645.542385;-45.120503652039325
1739209645.542389;-45.120503652039325
1739209645.5423925;-38.13080360867914
1739209645.5423963;-45.120503652039325
1739209645.5424001;-38.13080360867914
1739209645.5424037;-45.120503652039325
1739209645.5424075;-45.120503652039325
1739209645.542411;-33.981070128970906
1739209645.542415;-35.57807855764607
1739209645.5424185;-38.13080360867914
1739209645.5424223;-45.120503652039325
1739209645.542426;-38.13080360867914
1739209645.5424297;-38.13080360867914
1739209645.5424335;-45.120503652039325
1739209645.542437;-45.120503652039325
1739209645.542441;-45.120503652039325
1739209645.5424447;-45.120503652039325
1739209645.5424483;-45.120503652039325
1739209645.542452;-45.120503652039325
1739209645.5424557;-45.120503652039325
1739209645.5424595;-33.981070128970906
1739209645.542463;-45.120503652039325
1739209645.5424669;-45.120503652039325
1739209645.5424707;-31.141103565318915
1739209645.5424743;-35.57807855764607
1739209645.542478;-45.120503652039325
1739209645.5424817;-45.120503652039325
1739209645.5424855;-38.13080360867914
1739209645.542489;-38.13080360867914
1739209645.5424929;-45.120503652039325
1739209645.5424967;-38.13080360867914
1739209645.5425003;-45.120503652039325
1739209645.542504;-38.13080360867914
1739209645.5425076;-38.13080360867914
1739209645.5425115;-45.120503652039325
1739209645.542515;-38.13080360867914
1739209645.5425189;-38.13080360867914
1739209645.5425227;-38.13080360867914
1739209645.5425262;-45.120503652039325
1739209645.54253;-32.816014438256545
1739209645.5425336;-32.816014438256545
1739209645.5425375;-45.120503652039325
1739209645.5425413;-45.120503652039325
1739209645.5425448;-38.13080360867914
1739209645.5425487;-38.13080360867914
1739209645.5425522;-45.120503652039325
1739209645.542556;-45.120503652039325
1739209645.5425596;-45.120503652039325
1739209645.5425634;-45.120503652039325
1739209645.5425673;-45.120503652039325
1739209645.5425708;-45.120503652039325
1739209645.5425746;-45.120503652039325
1739209645.5425782;-38.13080360867914
1739209645.542582;-38.13080360867914
1739209645.5425856;-45.120503652039325
1739209645.5425894;-38.13080360867914
1739209645.5425932;-35.57807855764607
1739209645.5425968;-38.13080360867914
1739209645.5426006;-45.120503652039325
1739209645.5426042;-38.13080360867914
1739209645.542608;-38.13080360867914
1739209645.5426118;-38.13080360867914
1739209645.5426154;-45.120503652039325
1739209645.5426192;-38.13080360867914
1739209645.5426228;-35.57807855764607
1739209645.5426266;-45.120503652039325
1739209645.5426302;-45.120503652039325
1739209645.542634;-45.120503652039325
1739209645.5426378;-38.13080360867914
1739209645.5426414;-38.13080360867914
1739209645.5426452;-45.120503652039325
1739209645.5426488;-38.13080360867914
1739209645.5426526;-45.120503652039325
1739209645.5426562;-45.120503652039325
1739209645.54266;-45.120503652039325
1739209645.5426638;-33.981070128970906
1739209645.5426674;-35.57807855764607
1739209645.5426712;-45.120503652039325
1739209645.5426748;-45.120503652039325
1739209645.5426786;-38.13080360867914
1739209645.5426822;-32.816014438256545
1739209645.542686;-38.13080360867914
1739209645.5426898;-45.120503652039325
1739209645.5426934;-45.120503652039325
1739209645.5426972;-38.13080360867914
1739209645.5427008;-38.13080360867914
1739209645.5427046;-38.13080360867914
1739209645.5427084;-45.120503652039325
1739209645.542712;-45.120503652039325
1739209645.5427158;-45.120503652039325
1739209645.5427194;-45.120503652039325
1739209645.5427232;-33.981070128970906
1739209645.5427268;-35.57807855764607
1739209645.5427306;-38.13080360867914
1739209645.5427344;-45.120503652039325
1739209645.542738;-35.57807855764607
1739209645.5427418;-26.991370085610736
1739209645.5427454;-45.120503652039325
1739209645.5427492;-45.120503652039325
1739209645.5427527;-38.13080360867914
1739209645.5427566;-45.120503652039325
1739209645.5427604;-45.120503652039325
1739209645.542764;-45.120503652039325
1739209645.5427678;-45.120503652039325
1739209645.5427713;-33.981070128970956
1739209645.5427752;-45.120503652039325
1739209645.542779;-45.120503652039325
1739209645.5427825;-45.120503652039325
1739209645.5427864;-45.120503652039325
1739209645.54279;-38.13080360867914
1739209645.5427938;-45.120503652039325
1739209645.5427973;-35.57807855764607
1739209645.5428011;-27.8777449560314
1739209645.542805;-38.13080360867914
1739209645.5428085;-45.120503652039325
1739209645.5428123;-45.120503652039325
1739209645.542816;-35.57807855764607
1739209645.5428197;-38.13080360867914
1739209645.5428233;-38.13080360867914
1739209645.5428271;-38.13080360867914
1739209645.542831;-45.120503652039325
1739209645.5428345;-45.120503652039325
1739209645.5428383;-33.981070128970906
1739209645.542842;-45.120503652039325
1739209645.5428457;-45.120503652039325
1739209645.5428495;-45.120503652039325
1739209645.542853;-45.120503652039325
1739209645.542857;-45.120503652039325
1739209645.5428605;-45.120503652039325
1739209645.5428643;-45.120503652039325
1739209645.542868;-45.120503652039325
1739209645.5428717;-38.13080360867914
1739209645.5428755;-32.816014438256545
1739209645.542879;-45.120503652039325
1739209645.542883;-38.13080360867914
1739209645.5428865;-38.13080360867914
1739209645.5428903;-31.141103565318915
1739209645.542894;-33.981070128970906
1739209645.5428977;-45.120503652039325
1739209645.5429015;-45.120503652039325
1739209645.542905;-33.981070128970906
1739209645.542909;-45.120503652039325
1739209645.5429125;-45.120503652039325
1739209645.5429163;-33.981070128970906
1739209645.54292;-33.981070128970956
1739209645.5429237;-45.120503652039325
1739209645.5429275;-38.13080360867914
1739209645.542931;-45.120503652039325
1739209645.542935;-45.120503652039325
1739209645.5429385;-45.120503652039325
1739209645.5429423;-35.57807855764607
1739209645.542946;-45.120503652039325
1739209645.5429497;-31.141103565318915
1739209645.5429535;-35.57807855764607
1739209645.542957;-45.120503652039325
1739209645.542961;-45.120503652039325
1739209645.5429645;-35.57807855764607
1739209645.5429683;-33.981070128970906
1739209645.542972;-45.120503652039325
1739209645.5429757;-33.981070128970906
1739209645.5429795;-35.57807855764607
1739209645.542983;-35.57807855764607
1739209645.5429869;-33.981070128970906
1739209645.5429904;-38.13080360867914
1739209645.5429943;-45.120503652039325
1739209645.542998;-33.981070128970906
1739209645.5430017;-45.120503652039325
1739209645.5430055;-45.120503652039325
1739209645.543009;-33.981070128970906
1739209645.5430129;-31.141103565318915
1739209645.5430167;-45.120503652039325
1739209645.5430202;-45.120503652039325
1739209645.543024;-38.13080360867914
1739209645.5430276;-45.120503652039325
1739209645.5430315;-45.120503652039325
1739209645.543035;-33.981070128970906
1739209645.5430388;-38.13080360867914
1739209645.5430427;-32.816014438256545
1739209645.5430462;-35.57807855764607
1739209645.54305;-38.13080360867914
1739209645.5430536;-45.120503652039325
1739209645.5430574;-45.120503652039325
1739209645.543061;-45.120503652039325
1739209645.5430648;-38.13080360867914
1739209645.5430686;-38.13080360867914
1739209645.5430722;-33.981070128970906
1739209645.543076;-38.13080360867914
1739209645.5430796;-38.13080360867914
1739209645.5430834;-45.120503652039325
1739209645.5430872;-38.13080360867914
1739209645.5430908;-38.13080360867914
1739209645.5430946;-38.13080360867914
1739209645.5430982;-38.13080360867914
1739209645.543102;-31.141103565318915
