CAN Message; 0x39:08281814b0d0cf97
1739209689.5540597;-45.120503652039325
1739209689.5540626;-45.120503652039325
1739209689.5540655;-45.120503652039325
1739209689.5540683;-33.981070128970906
1739209689.5540714;-31.141103565318915
1739209689.5540743;-45.120503652039325
1739209689.5540771;-38.13080360867914
1739209689.55408;-38.13080360867914
1739209689.5540829;-45.120503652039325
1739209689.5540857;-38.13080360867914
1739209689.5540886;-38.13080360867914
1739209689.5540915;-45.120503652039325
1739209689.5540943;-45.120503652039325
1739209689.5540972;-45.120503652039325
1739209689.5541;-38.13080360867914
1739209689.5541031;-45.120503652039325
1739209689.554106;-45.120503652039325
1739209689.5541089;-45.120503652039325
1739209689.5541117;-38.13080360867914
1739209689.5541146;-38.13080360867914
1739209689.5541174;-45.120503652039325
1739209689.5541203;-45.120503652039325
1739209689.5541232;-45.120503652039325
1739209689.554126;-38.13080360867914
1739209689.554129;-35.57807855764607
1739209689.554132;-38.13080360867914
1739209689.5541348;-45.120503652039325
1739209689.5541377;-45.120503652039325
1739209689.5541406;-38.13080360867914
1739209689.5541434;-38.13080360867914
1739209689.5541463;-38.13080360867914
1739209689.5541492;-45.120503652039325
1739209689.554152;-38.13080360867914
1739209689.5541549;-32.816014438256545
1739209689.5541577;-38.13080360867914
1739209689.5541606;-38.13080360867914
1739209689.5541637;-38.13080360867914
1739209689.5541666;-32.816014438256545
1739209689.5541694;-45.120503652039325
1739209689.5541723;-38.13080360867914
1739209689.5541751;-35.57807855764607
1739209689.554178;-45.120503652039325
1739209689.5541809;-38.13080360867914
1739209689.5541837;-38.13080360867914
1739209689.5541866;-38.13080360867914
1739209689.5541894;-38.13080360867914
1739209689.5541925;-38.13080360867914
1739209689.5541954;-45.120503652039325
1739209689.5541983;-45.120503652039325
1739209689.5542011;-38.13080360867914
1739209689.554204;-33.981070128970906
1739209689.5542068;-45.120503652039325
1739209689.5542097;-38.13080360867914
1739209689.5542126;-32.816014438256545
1739209689.5542154;-38.13080360867914
1739209689.5542183;-45.120503652039325
1739209689.5542212;-45.120503652039325
1739209689.5542243;-45.120503652039325
1739209689.554227;-38.13080360867914
1739209689.55423;-38.13080360867914
1739209689.5542328;-38.13080360867914
1739209689.5542357;-38.13080360867914
1739209689.5542386;-35.57807855764607
1739209689.5542414;-45.120503652039325
1739209689.5542443;-38.13080360867914
1739209689.5542471;-35.57807855764607
1739209689.55425;-38.13080360867914
1739209689.554253;-45.120503652039325
1739209689.554256;-38.13080360867914
1739209689.5542588;-35.57807855764607
1739209689.5542617;-38.13080360867914
1739209689.5542645;-45.120503652039325
1739209689.5542674;-32.816014438256545
1739209689.5542703;-35.57807855764607
1739209689.5542731;-45.120503652039325
1739209689.554276;-38.13080360867914
1739209689.5542789;-38.13080360867914
1739209689.5542817;-38.13080360867914
1739209689.5542848;-38.13080360867914
1739209689.5542877;-38.13080360867914
1739209689.5542905;-31.141103565318915
1739209689.5542934;-32.816014438256545
1739209689.5542963;-38.13080360867914
1739209689.554299;-45.120503652039325
1739209689.554302;-45.120503652039325
1739209689.5543048;-38.13080360867914
1739209689.5543077;-38.13080360867914
1739209689.5543106;-45.120503652039325
1739209689.5543134;-32.816014438256545
1739209689.5543165;-45.120503652039325
1739209689.5543194;-45.120503652039325
1739209689.5543222;-45.120503652039325
1739209689.554325;-33.981070128970906
1739209689.554328;-35.57807855764607
1739209689.5543308;-35.57807855764607
1739209689.5543337;-45.120503652039325
1739209689.5543365;-31.141103565318915
1739209689.5543394;-35.57807855764607
1739209689.5543423;-38.13080360867914
1739209689.5543454;-45.120503652039325
1739209689.5543482;-38.13080360867914
1739209689.554351;-38.13080360867914
1739209689.554354;-38.13080360867914
1739209689.5543568;-45.120503652039325
1739209689.5543597;-27.877744956031414
1739209689.5543625;-38.13080360867914
1739209689.5543654;-38.13080360867914
1739209689.5543683;-45.120503652039325
1739209689.554371;-38.13080360867914
1739209689.554374;-38.13080360867914
1739209689.554377;-38.13080360867914
1739209689.55438;-45.120503652039325
1739209689.5543828;-33.981070128970906
1739209689.5543857;-38.13080360867914
1739209689.5543885;-38.13080360867914
1739209689.5543914;-45.120503652039325
1739209689.5543942;-45.120503652039325
1739209689.554397;-32.816014438256545
1739209689.5544;-38.13080360867914
1739209689.5544028;-45.120503652039325
1739209689.554406;-31.141103565318915
1739209689.5544088;-33.981070128970906
1739209689.5544116;-33.981070128970906
1739209689.5544145;-45.120503652039325
1739209689.5544174;-33.981070128970906
1739209689.5544202;-35.57807855764607
1739209689.554423;-38.13080360867914
1739209689.554426;-45.120503652039325
1739209689.5544288;-38.13080360867914
1739209689.5544317;-35.57807855764607
1739209689.5544345;-38.13080360867914
1739209689.5544376;-45.120503652039325
1739209689.5544405;-38.13080360867914
1739209689.5544434;-32.816014438256545
1739209689.5544462;-38.13080360867914
1739209689.554449;-45.120503652039325
1739209689.554452;-45.120503652039325
1739209689.5544548;-33.981070128970906
1739209689.5544577;-33.981070128970906
1739209689.5544605;-45.120503652039325
1739209689.5544634;-45.120503652039325
1739209689.5544665;-45.120503652039325
1739209689.5544693;-38.13080360867914
1739209689.5544722;-45.120503652039325
1739209689.554475;-33.981070128970906
1739209689.554478;-33.981070128970906
1739209689.5544808;-38.13080360867914
1739209689.5544837;-45.120503652039325
1739209689.5544865;-33.981070128970906
1739209689.5544894;-38.13080360867914
1739209689.5544922;-45.120503652039325
1739209689.554495;-45.120503652039325
1739209689.5544982;-45.120503652039325
1739209689.554501;-38.13080360867914
1739209689.554504;-38.13080360867914
1739209689.5545068;-45.120503652039325
1739209689.5545096;-45.120503652039325
1739209689.5545125;-38.13080360867914
1739209689.5545154;-38.13080360867914
1739209689.5545182;-45.120503652039325
1739209689.554521;-29.438486411369333
1739209689.554524;-28.58837851428586
1739209689.554527;-45.120503652039325
1739209689.55453;-38.13080360867914
1739209689.5545328;-32.816014438256545
1739209689.5545356;-38.13080360867914
1739209689.5545385;-45.120503652039325
1739209689.5545413;-45.120503652039325
1739209689.5545442;-45.120503652039325
1739209689.554547;-38.13080360867914
1739209689.55455;-35.57807855764607
1739209689.5545528;-45.120503652039325
1739209689.5545557;-45.120503652039325
1739209689.5545588;-35.57807855764607
1739209689.5545616;-35.57807855764607
1739209689.5545645;-45.120503652039325
1739209689.5545673;-45.120503652039325
1739209689.5545702;-32.816014438256545
1739209689.554573;-45.120503652039325
1739209689.554576;-38.13080360867914
1739209689.5545788;-38.13080360867914
1739209689.5545816;-45.120503652039325
1739209689.5545845;-33.981070128970906
1739209689.5545874;-45.120503652039325
1739209689.5545905;-45.120503652039325
1739209689.5545933;-38.13080360867914
1739209689.5545962;-38.13080360867914
1739209689.554599;-45.120503652039325
1739209689.554602;-45.120503652039325
1739209689.5546048;-38.13080360867914
1739209689.5546076;-45.120503652039325
1739209689.5546105;-38.13080360867914
1739209689.5546134;-45.120503652039325
1739209689.5546162;-45.120503652039325
1739209689.5546193;-33.981070128970906
1739209689.5546222;-35.57807855764607
1739209689.554625;-45.120503652039325
1739209689.554628;-38.13080360867914
1739209689.5546308;-35.57807855764607
1739209689.5546336;-45.120503652039325
1739209689.5546365;-38.13080360867914
1739209689.5546393;-35.57807855764607
1739209689.5546422;-38.13080360867914
1739209689.554645;-35.57807855764607
1739209689.554648;-33.981070128970906
1739209689.554651;-45.120503652039325
1739209689.554654;-45.120503652039325
1739209689.5546567;-45.120503652039325
1739209689.5546596;-45.120503652039325
1739209689.5546625;-45.120503652039325
1739209689.5546653;-38.13080360867914
1739209689.5546682;-35.57807855764607
1739209689.554671;-45.120503652039325
1739209689.554674;-33.981070128970906
1739209689.5546768;-33.981070128970906
1739209689.5546799;-38.13080360867914
1739209689.5546827;-38.13080360867914
1739209689.5546856;-35.57807855764607
1739209689.5546885;-38.13080360867914
1739209689.5546913;-45.120503652039325
1739209689.5546942;-45.120503652039325
1739209689.554697;-38.13080360867914
1739209689.5547;-45.120503652039325
1739209689.5547028;-45.120503652039325
1739209689.5547056;-45.120503652039325
1739209689.5547085;-45.120503652039325
1739209689.5547116;-45.120503652039325
1739209689.5547144;-38.13080360867914
1739209689.5547173;-38.13080360867914
1739209689.5547202;-45.120503652039325
1739209689.554723;-45.120503652039325
1739209689.554726;-45.120503652039325
1739209689.5547287;-38.13080360867914
1739209689.5547316;-38.13080360867914
1739209689.5547345;-33.981070128970906
1739209689.5547373;-45.120503652039325
1739209689.5547404;-45.120503652039325
1739209689.5547433;-45.120503652039325
1739209689.5547462;-38.13080360867914
1739209689.554749;-45.120503652039325
1739209689.5547519;-38.13080360867914
1739209689.5547547;-45.120503652039325
1739209689.5547576;-38.13080360867914
1739209689.5547605;-32.816014438256545
1739209689.5547633;-38.13080360867914
1739209689.5547662;-35.57807855764607
1739209689.554769;-38.13080360867914
1739209689.5547721;-38.13080360867914
1739209689.554775;-45.120503652039325
1739209689.5547779;-45.120503652039325
1739209689.5547807;-33.981070128970906
1739209689.5547836;-38.13080360867914
1739209689.5547864;-38.13080360867914
1739209689.5547893;-45.120503652039325
1739209689.5547922;-35.57807855764607
1739209689.554795;-38.13080360867914
1739209689.554798;-45.120503652039325
1739209689.554801;-33.981070128970906
1739209689.5548038;-45.120503652039325
1739209689.5548067;-45.120503652039325
1739209689.5548096;-38.13080360867914
1739209689.5548124;-38.13080360867914
1739209689.5548153;-45.120503652039325
1739209689.5548182;-33.981070128970906
1739209689.554821;-38.13080360867914
1739209689.5548239;-32.816014438256545
1739209689.5548267;-35.57807855764607
1739209689.5548296;-45.120503652039325
1739209689.5548327;-38.13080360867914
1739209689.5548356;-35.57807855764607
1739209689.5548384;-38.13080360867914
1739209689.5548413;-45.120503652039325
1739209689.5548441;-45.120503652039325
1739209689.554847;-38.13080360867914
1739209689.5548499;-31.141103565318915
1739209689.5548527;-45.120503652039325
1739209689.5548556;-45.120503652039325
1739209689.5548584;-45.120503652039325
1739209689.5548613;-33.981070128970906
1739209689.5548644;-45.120503652039325
1739209689.5548673;-45.120503652039325
1739209689.5548701;-38.13080360867914
1739209689.554873;-31.141103565318915
1739209689.5548759;-38.13080360867914
1739209689.5548787;-38.13080360867914
1739209689.5548816;-38.13080360867914
1739209689.5548844;-45.120503652039325
1739209689.5548873;-45.120503652039325
1739209689.5548902;-38.13080360867914
1739209689.5548933;-35.57807855764607
1739209689.554896;-30.49652367304973
1739209689.554899;-45.120503652039325
1739209689.5549018;-38.13080360867914
1739209689.5549047;-38.13080360867914
1739209689.5549076;-33.981070128970906
1739209689.5549104;-38.13080360867914
1739209689.5549133;-38.13080360867914
1739209689.5549161;-38.13080360867914
1739209689.554919;-33.981070128970906
1739209689.5549219;-38.13080360867914
1739209689.554925;-38.13080360867914
1739209689.5549278;-35.57807855764607
1739209689.5549307;-45.120503652039325
1739209689.5549335;-45.120503652039325
1739209689.5549364;-38.13080360867914
1739209689.5549393;-35.57807855764607
1739209689.5549421;-38.13080360867914
1739209689.554945;-45.120503652039325
1739209689.5549479;-45.120503652039325
1739209689.5549507;-45.120503652039325
1739209689.5549538;-45.120503652039325
1739209689.5549567;-45.120503652039325
1739209689.5549595;-45.120503652039325
1739209689.5549624;-45.120503652039325
1739209689.5549653;-33.981070128970906
1739209689.554968;-45.120503652039325
1739209689.554971;-45.120503652039325
1739209689.5549738;-32.816014438256545
1739209689.5549767;-33.981070128970906
1739209689.5549796;-35.57807855764607
1739209689.5549824;-38.13080360867914
1739209689.5549855;-35.57807855764607
1739209689.5549884;-28.992665084841942
1739209689.5549912;-38.13080360867914
1739209689.554994;-45.120503652039325
1739209689.554997;-35.57807855764607
1739209689.5549998;-38.13080360867914
1739209689.5550027;-45.120503652039325
1739209689.5550056;-45.120503652039325
1739209689.5550084;-33.981070128970906
1739209689.5550113;-35.57807855764607
1739209689.5550144;-45.120503652039325
1739209689.5550172;-45.120503652039325
1739209689.55502;-45.120503652039325
1739209689.555023;-33.981070128970906
1739209689.5550258;-45.120503652039325
1739209689.5550287;-38.13080360867914
1739209689.5550315;-38.13080360867914
1739209689.5550344;-33.981070128970906
1739209689.5550373;-38.13080360867914
1739209689.5550401;-38.13080360867914
1739209689.555043;-35.57807855764607
1739209689.555046;-38.13080360867914
1739209689.555049;-45.120503652039325
1739209689.5550518;-45.120503652039325
1739209689.5550547;-45.120503652039325
1739209689.5550575;-45.120503652039325
1739209689.5550604;-45.120503652039325
1739209689.5550632;-38.13080360867914
1739209689.555066;-38.13080360867914
1739209689.555069;-45.120503652039325
1739209689.5550718;-45.120503652039325
1739209689.5550747;-38.13080360867914
1739209689.5550778;-45.120503652039325
1739209689.5550807;-45.120503652039325
1739209689.5550835;-45.120503652039325
1739209689.5550864;-45.120503652039325
1739209689.5550892;-35.57807855764607
1739209689.555092;-38.13080360867914
1739209689.555095;-38.13080360867914
1739209689.5550978;-35.57807855764607
1739209689.5551007;-45.120503652039325
1739209689.5551035;-35.57807855764607
1739209689.5551066;-38.13080360867914
1739209689.5551095;-38.13080360867914
1739209689.5551124;-45.120503652039325
1739209689.5551152;-38.13080360867914
1739209689.555118;-38.13080360867914
1739209689.555121;-45.120503652039325
1739209689.5551238;-35.57807855764607
1739209689.5551267;-45.120503652039325
1739209689.5551295;-45.120503652039325
1739209689.5551324;-35.57807855764607
1739209689.5551353;-38.13080360867914
1739209689.5551383;-38.13080360867914
1739209689.5551412;-33.981070128970906
1739209689.555144;-33.981070128970906
1739209689.555147;-45.120503652039325
1739209689.5551498;-33.981070128970906
1739209689.5551527;-35.57807855764607
1739209689.5551555;-38.13080360867914
1739209689.5551584;-45.120503652039325
1739209689.5551612;-38.13080360867914
1739209689.555164;-38.13080360867914
1739209689.5551672;-45.120503652039325
1739209689.55517;-45.120503652039325
1739209689.555173;-45.120503652039325
1739209689.5551758;-45.120503652039325
1739209689.5551786;-38.13080360867914
1739209689.5551815;-35.57807855764607
1739209689.5551844;-38.13080360867914
1739209689.5551872;-33.981070128970906
1739209689.55519;-33.981070128970906
1739209689.555193;-45.120503652039325
1739209689.5551958;-38.13080360867914
1739209689.555199;-35.57807855764607
1739209689.5552018;-38.13080360867914
1739209689.5552046;-45.120503652039325
1739209689.5552075;-38.13080360867914
1739209689.5552104;-35.57807855764607
1739209689.5552132;-38.13080360867914
1739209689.555216;-45.120503652039325
1739209689.555219;-38.13080360867914
1739209689.5552218;-38.13080360867914
1739209689.5552247;-45.120503652039325
1739209689.5552278;-45.120503652039325
1739209689.5552306;-35.57807855764607
1739209689.5552335;-30.49652367304973
1739209689.5552363;-45.120503652039325
1739209689.5552392;-45.120503652039325
1739209689.555242;-33.981070128970906
1739209689.555245;-35.57807855764607
1739209689.5552478;-33.981070128970906
1739209689.5552506;-45.120503652039325
1739209689.5552535;-38.13080360867914
1739209689.5552564;-45.120503652039325
1739209689.5552595;-33.981070128970906
1739209689.5552623;-45.120503652039325
1739209689.5552652;-45.120503652039325
1739209689.555268;-38.13080360867914
1739209689.555271;-45.120503652039325
1739209689.5552738;-45.120503652039325
1739209689.5552766;-38.13080360867914
1739209689.5552795;-38.13080360867914
1739209689.5552824;-45.120503652039325
1739209689.5552852;-33.981070128970906
1739209689.5552883;-45.120503652039325
1739209689.5552912;-38.13080360867914
1739209689.555294;-31.141103565318915
1739209689.555297;-45.120503652039325
1739209689.5552998;-45.120503652039325
1739209689.5553026;-45.120503652039325
1739209689.5553055;-38.13080360867914
1739209689.5553083;-45.120503652039325
1739209689.5553112;-45.120503652039325
1739209689.555314;-45.120503652039325
1739209689.555317;-45.120503652039325
1739209689.55532;-45.120503652039325
1739209689.555323;-45.120503652039325
1739209689.5553257;-45.120503652039325
1739209689.5553286;-45.120503652039325
1739209689.5553315;-45.120503652039325
1739209689.5553343;-38.13080360867914
1739209689.5553372;-38.13080360867914
1739209689.55534;-38.13080360867914
1739209689.555343;-45.120503652039325
1739209689.5553458;-45.120503652039325
1739209689.5553486;-38.13080360867914
1739209689.5553517;-35.57807855764607
1739209689.5553546;-45.120503652039325
1739209689.5553575;-38.13080360867914
1739209689.5553603;-38.13080360867914
1739209689.5553632;-38.13080360867914
1739209689.555366;-45.120503652039325
1739209689.555369;-45.120503652039325
1739209689.5553718;-45.120503652039325
1739209689.5553746;-38.13080360867914
1739209689.5553775;-38.13080360867914
1739209689.5553806;-45.120503652039325
1739209689.5553834;-38.13080360867914
1739209689.5553863;-38.13080360867914
1739209689.5553892;-45.120503652039325
1739209689.555392;-45.120503652039325
1739209689.555395;-38.13080360867914
1739209689.5553977;-38.13080360867914
1739209689.5554006;-45.120503652039325
1739209689.5554035;-38.13080360867914
1739209689.5554063;-35.57807855764607
1739209689.5554092;-38.13080360867914
1739209689.5554123;-45.120503652039325
1739209689.5554152;-45.120503652039325
1739209689.555418;-45.120503652039325
1739209689.5554209;-45.120503652039325
1739209689.5554237;-45.120503652039325
1739209689.5554266;-45.120503652039325
1739209689.5554295;-45.120503652039325
1739209689.5554323;-33.981070128970906
1739209689.5554352;-45.120503652039325
1739209689.555438;-38.13080360867914
1739209689.5554411;-38.13080360867914
1739209689.555444;-45.120503652039325
1739209689.5554469;-38.13080360867914
1739209689.5554497;-38.13080360867914
1739209689.5554526;-45.120503652039325
1739209689.5554554;-30.49652367304973
1739209689.5554583;-38.13080360867914
1739209689.5554612;-38.13080360867914
1739209689.555464;-38.13080360867914
1739209689.555467;-38.13080360867914
1739209689.5554698;-38.13080360867914
1739209689.5554729;-38.13080360867914
1739209689.5554757;-45.120503652039325
1739209689.5554786;-33.981070128970906
1739209689.5554814;-32.816014438256545
1739209689.5554843;-38.13080360867914
1739209689.5554872;-45.120503652039325
1739209689.55549;-38.13080360867914
1739209689.5554929;-38.13080360867914
1739209689.5554957;-38.13080360867914
1739209689.5554986;-45.120503652039325
1739209689.5555017;-38.13080360867914
1739209689.5555046;-35.57807855764607
1739209689.5555074;-38.13080360867914
1739209689.5555103;-45.120503652039325
1739209689.5555131;-38.13080360867914
1739209689.555516;-38.13080360867914
1739209689.5555189;-38.13080360867914
1739209689.5555217;-45.120503652039325
1739209689.5555246;-45.120503652039325
1739209689.5555274;-38.13080360867914
1739209689.5555303;-38.13080360867914
1739209689.5555334;-45.120503652039325
1739209689.5555363;-45.120503652039325
1739209689.5555391;-38.13080360867914
1739209689.555542;-45.120503652039325
1739209689.5555449;-45.120503652039325
1739209689.5555477;-31.141103565318915
1739209689.5555506;-33.981070128970906
1739209689.5555534;-38.13080360867914
1739209689.5555563;-45.120503652039325
1739209689.5555592;-38.13080360867914
1739209689.5555623;-38.13080360867914
1739209689.555565;-38.13080360867914
1739209689.555568;-45.120503652039325
1739209689.5555708;-45.120503652039325
1739209689.5555737;-33.981070128970906
1739209689.5555766;-32.816014438256545
1739209689.5555794;-45.120503652039325
1739209689.5555823;-38.13080360867914
1739209689.5555851;-38.13080360867914
1739209689.555588;-45.120503652039325
1739209689.5555909;-38.13080360867914
1739209689.555594;-31.141103565318915
1739209689.5555968;-28.992665084841942
1739209689.5555997;-45.120503652039325
1739209689.5556026;-35.57807855764607
1739209689.5556054;-35.57807855764607
1739209689.5556083;-45.120503652039325
1739209689.5556111;-45.120503652039325
1739209689.555614;-35.57807855764607
1739209689.5556169;-38.13080360867914
1739209689.5556197;-45.120503652039325
1739209689.5556226;-45.120503652039325
1739209689.5556257;-38.13080360867914
1739209689.5556285;-38.13080360867914
1739209689.5556314;-45.120503652039325
1739209689.5556343;-45.120503652039325
1739209689.5556371;-45.120503652039325
1739209689.55564;-38.13080360867914
1739209689.5556428;-38.13080360867914
1739209689.5556457;-45.120503652039325
1739209689.5556486;-45.120503652039325
1739209689.5556514;-45.120503652039325
1739209689.5556545;-45.120503652039325
1739209689.5556574;-38.13080360867914
1739209689.5556602;-38.13080360867914
1739209689.555663;-45.120503652039325
1739209689.555666;-38.13080360867914
1739209689.5556688;-45.120503652039325
1739209689.5556717;-38.13080360867914
1739209689.5556746;-35.57807855764607
1739209689.5556774;-38.13080360867914
1739209689.5556803;-45.120503652039325
1739209689.5556831;-45.120503652039325
1739209689.5556862;-45.120503652039325
1739209689.555689;-45.120503652039325
1739209689.555692;-38.13080360867914
1739209689.5556948;-45.120503652039325
1739209689.5556977;-45.120503652039325
1739209689.5557005;-38.13080360867914
1739209689.5557034;-32.816014438256545
1739209689.5557063;-45.120503652039325
1739209689.5557091;-38.13080360867914
1739209689.555712;-32.816014438256545
1739209689.555715;-45.120503652039325
1739209689.555718;-45.120503652039325
1739209689.5557208;-38.13080360867914
1739209689.5557237;-45.120503652039325
1739209689.5557265;-38.13080360867914
1739209689.5557294;-45.120503652039325
1739209689.5557323;-38.13080360867914
1739209689.555735;-45.120503652039325
1739209689.555738;-38.13080360867914
1739209689.5557408;-45.120503652039325
1739209689.5557437;-45.120503652039325
1739209689.5557468;-45.120503652039325
1739209689.5557497;-35.57807855764607
1739209689.5557525;-38.13080360867914
1739209689.5557554;-38.13080360867914
1739209689.5557582;-33.981070128970906
1739209689.555761;-45.120503652039325
1739209689.555764;-45.120503652039325
1739209689.5557668;-38.13080360867914
1739209689.5557697;-45.120503652039325
1739209689.5557725;-38.13080360867914
1739209689.5557756;-38.13080360867914
1739209689.5557785;-38.13080360867914
1739209689.5557814;-45.120503652039325
1739209689.5557842;-45.120503652039325
1739209689.555787;-38.13080360867914
1739209689.55579;-38.13080360867914
1739209689.5557928;-45.120503652039325
1739209689.5557957;-33.981070128970906
1739209689.5557985;-45.120503652039325
1739209689.5558014;-45.120503652039325
1739209689.5558043;-45.120503652039325
1739209689.5558074;-38.13080360867914
1739209689.5558102;-35.57807855764607
1739209689.555813;-38.13080360867914
1739209689.555816;-45.120503652039325
1739209689.5558188;-38.13080360867914
1739209689.5558217;-35.57807855764607
1739209689.5558245;-38.13080360867914
1739209689.5558274;-45.120503652039325
1739209689.5558302;-38.13080360867914
1739209689.555833;-38.13080360867914
1739209689.5558362;-38.13080360867914
1739209689.555839;-35.57807855764607
1739209689.555842;-38.13080360867914
1739209689.5558448;-35.57807855764607
1739209689.5558476;-38.13080360867914
1739209689.5558505;-45.120503652039325
1739209689.5558534;-33.981070128970906
1739209689.5558562;-45.120503652039325
1739209689.555859;-38.13080360867914
1739209689.555862;-45.120503652039325
