CAN Message; 0x1bb:000044653dd7954b
1739209876.5314937;-38.13080360867914
1739209876.5315018;-45.120503652039325
1739209876.5315099;-45.120503652039325
1739209876.531518;-45.120503652039325
1739209876.531526;-38.13080360867914
1739209876.5315342;-35.57807855764607
1739209876.5315423;-33.981070128970906
1739209876.5315504;-33.981070128970906
1739209876.5315583;-45.120503652039325
1739209876.5315664;-45.120503652039325
1739209876.5315745;-38.13080360867914
1739209876.5315826;-38.13080360867914
1739209876.5315907;-45.120503652039325
1739209876.5315988;-45.120503652039325
1739209876.531607;-45.120503652039325
1739209876.531615;-45.120503652039325
1739209876.5316231;-32.816014438256545
1739209876.5316312;-38.13080360867914
1739209876.531639;-45.120503652039325
1739209876.5316472;-38.13080360867914
1739209876.5316553;-35.57807855764607
1739209876.5316634;-45.120503652039325
1739209876.5316715;-45.120503652039325
1739209876.5316796;-33.981070128970906
1739209876.5316877;-35.57807855764607
1739209876.5316958;-35.57807855764607
1739209876.531704;-30.49652367304973
1739209876.531712;-33.981070128970906
1739209876.53172;-38.13080360867914
1739209876.531728;-38.13080360867914
1739209876.5317361;-45.120503652039325
1739209876.5317442;-38.13080360867914
1739209876.5317523;-38.13080360867914
1739209876.5317605;-45.120503652039325
1739209876.5317686;-45.120503652039325
1739209876.5317767;-33.981070128970906
1739209876.5317848;-38.13080360867914
1739209876.5317926;-38.13080360867914
1739209876.5318007;-35.57807855764607
1739209876.5318089;-33.981070128970906
1739209876.531817;-38.13080360867914
1739209876.531825;-45.120503652039325
1739209876.5318332;-45.120503652039325
1739209876.5318413;-38.13080360867914
1739209876.5318494;-38.13080360867914
1739209876.5318575;-33.981070128970906
1739209876.5318656;-45.120503652039325
1739209876.5318735;-38.13080360867914
1739209876.5318816;-45.120503652039325
1739209876.5318897;-45.120503652039325
1739209876.5318978;-32.816014438256545
1739209876.531906;-45.120503652039325
1739209876.531914;-45.120503652039325
1739209876.531922;-38.13080360867914
1739209876.5319302;-45.120503652039325
1739209876.5319383;-33.981070128970906
1739209876.5319464;-32.816014438256545
1739209876.5319543;-38.13080360867914
1739209876.5319624;-45.120503652039325
1739209876.5319705;-38.13080360867914
1739209876.5319786;-35.57807855764607
1739209876.5319867;-45.120503652039325
1739209876.5319948;-38.13080360867914
1739209876.532003;-35.57807855764607
1739209876.532011;-38.13080360867914
1739209876.5320191;-45.120503652039325
1739209876.5320272;-45.120503652039325
1739209876.532035;-35.57807855764607
1739209876.5320432;-38.13080360867914
1739209876.5320513;-38.13080360867914
1739209876.5320594;-45.120503652039325
1739209876.5320675;-45.120503652039325
1739209876.5320756;-45.120503652039325
1739209876.5320837;-38.13080360867914
1739209876.5320919;-38.13080360867914
1739209876.5321;-28.992665084841942
1739209876.532108;-38.13080360867914
1739209876.532116;-38.13080360867914
1739209876.532124;-38.13080360867914
1739209876.5321321;-33.981070128970906
1739209876.5321403;-45.120503652039325
1739209876.5321484;-45.120503652039325
1739209876.5321565;-45.120503652039325
1739209876.5321646;-38.13080360867914
1739209876.5321727;-45.120503652039325
1739209876.5321808;-35.57807855764607
1739209876.532189;-35.57807855764607
1739209876.5321968;-45.120503652039325
1739209876.5322049;-38.13080360867914
1739209876.532213;-38.13080360867914
1739209876.532221;-45.120503652039325
1739209876.5322292;-38.13080360867914
1739209876.5322373;-35.57807855764607
1739209876.5322454;-45.120503652039325
1739209876.5322535;-45.120503652039325
1739209876.5322616;-38.13080360867914
1739209876.5322695;-38.13080360867914
1739209876.5322776;-38.13080360867914
1739209876.5322857;-45.120503652039325
1739209876.5322938;-28.992665084841942
1739209876.532302;-32.816014438256545
1739209876.53231;-45.120503652039325
1739209876.532318;-35.57807855764607
1739209876.5323262;-33.981070128970906
1739209876.5323343;-45.120503652039325
1739209876.5323424;-45.120503652039325
1739209876.5323503;-32.816014438256545
1739209876.5323584;-33.981070128970956
1739209876.5323665;-45.120503652039325
1739209876.5323746;-45.120503652039325
1739209876.5323827;-45.120503652039325
1739209876.5323908;-38.13080360867914
1739209876.532399;-38.13080360867914
1739209876.532407;-45.120503652039325
1739209876.5324152;-45.120503652039325
1739209876.5324233;-32.816014438256545
1739209876.5324311;-33.981070128970906
1739209876.5324392;-38.13080360867914
1739209876.5324473;-38.13080360867914
1739209876.5324554;-45.120503652039325
1739209876.5324636;-45.120503652039325
1739209876.5324717;-45.120503652039325
1739209876.5324798;-45.120503652039325
1739209876.5324879;-35.57807855764607
1739209876.532496;-45.120503652039325
1739209876.532504;-45.120503652039325
1739209876.532512;-45.120503652039325
1739209876.53252;-33.981070128970906
1739209876.5325282;-35.57807855764607
1739209876.5325363;-38.13080360867914
1739209876.5325444;-45.120503652039325
1739209876.5325525;-38.13080360867914
1739209876.5325606;-38.13080360867914
1739209876.5325687;-38.13080360867914
1739209876.5325768;-45.120503652039325
1739209876.532585;-38.13080360867914
1739209876.5325928;-30.49652367304973
1739209876.5326009;-32.816014438256545
1739209876.532609;-38.13080360867914
1739209876.532617;-32.816014438256545
1739209876.5326252;-38.13080360867914
1739209876.5326333;-45.120503652039325
1739209876.5326414;-38.13080360867914
1739209876.5326495;-38.13080360867914
1739209876.5326576;-45.120503652039325
1739209876.5326657;-45.120503652039325
1739209876.5326736;-45.120503652039325
1739209876.5326817;-45.120503652039325
1739209876.5326898;-45.120503652039325
1739209876.532698;-33.981070128970906
1739209876.532706;-45.120503652039325
1739209876.5327141;-38.13080360867914
1739209876.5327222;-35.57807855764607
1739209876.5327303;-45.120503652039325
1739209876.5327384;-38.13080360867914
1739209876.5327466;-35.57807855764607
1739209876.5327544;-32.816014438256545
1739209876.5327625;-45.120503652039325
1739209876.5327706;-38.13080360867914
1739209876.5327787;-45.120503652039325
1739209876.5327868;-45.120503652039325
1739209876.532795;-45.120503652039325
1739209876.532803;-45.120503652039325
1739209876.5328112;-38.13080360867914
1739209876.5328193;-45.120503652039325
1739209876.5328271;-45.120503652039325
1739209876.5328352;-45.120503652039325
1739209876.5328434;-38.13080360867914
1739209876.5328515;-38.13080360867914
1739209876.5328596;-45.120503652039325
1739209876.5328677;-45.120503652039325
1739209876.5328758;-45.120503652039325
1739209876.532884;-38.13080360867914
1739209876.532892;-35.57807855764607
1739209876.5329;-38.13080360867914
1739209876.532908;-45.120503652039325
1739209876.532916;-38.13080360867914
1739209876.5329242;-38.13080360867914
1739209876.5329323;-45.120503652039325
1739209876.5329404;-38.13080360867914
1739209876.5329485;-45.120503652039325
1739209876.5329566;-45.120503652039325
1739209876.5329647;-38.13080360867914
1739209876.5329728;-38.13080360867914
1739209876.532981;-45.120503652039325
1739209876.5329888;-45.120503652039325
1739209876.532997;-45.120503652039325
1739209876.533005;-45.120503652039325
1739209876.533013;-45.120503652039325
1739209876.5330212;-45.120503652039325
1739209876.5330293;-45.120503652039325
1739209876.5330374;-45.120503652039325
1739209876.5330455;-33.981070128970906
1739209876.5330536;-45.120503652039325
1739209876.5330617;-45.120503652039325
1739209876.5330696;-45.120503652039325
1739209876.5330777;-38.13080360867914
1739209876.5330858;-33.981070128970906
1739209876.533094;-33.981070128970906
1739209876.533102;-38.13080360867914
1739209876.5331101;-45.120503652039325
1739209876.5331182;-45.120503652039325
1739209876.5331264;-45.120503652039325
1739209876.5331345;-35.57807855764607
1739209876.5331426;-38.13080360867914
1739209876.5331504;-38.13080360867914
1739209876.5331585;-35.57807855764607
1739209876.5331666;-45.120503652039325
1739209876.5331748;-45.120503652039325
1739209876.5331829;-45.120503652039325
1739209876.533191;-45.120503652039325
1739209876.533199;-38.13080360867914
1739209876.5332072;-28.992665084841942
1739209876.5332153;-31.141103565318915
1739209876.5332234;-45.120503652039325
1739209876.5332313;-45.120503652039325
1739209876.5332394;-33.981070128970906
1739209876.5332475;-31.141103565318915
1739209876.5332556;-38.13080360867914
1739209876.5332637;-38.13080360867914
1739209876.5332718;-38.13080360867914
1739209876.53328;-33.981070128970906
1739209876.533288;-45.120503652039325
1739209876.533296;-45.120503652039325
1739209876.5333042;-45.120503652039325
1739209876.533312;-38.13080360867914
1739209876.5333202;-45.120503652039325
1739209876.5333283;-45.120503652039325
1739209876.5333364;-45.120503652039325
1739209876.5333445;-45.120503652039325
1739209876.5333526;-45.120503652039325
1739209876.5333607;-33.981070128970906
1739209876.5333688;-32.816014438256545
1739209876.533377;-38.13080360867914
1739209876.5333848;-45.120503652039325
1739209876.533393;-33.981070128970906
1739209876.533401;-35.57807855764607
1739209876.533409;-38.13080360867914
1739209876.5334172;-38.13080360867914
1739209876.5334253;-38.13080360867914
1739209876.5334334;-38.13080360867914
1739209876.5334415;-45.120503652039325
1739209876.5334496;-45.120503652039325
1739209876.5334578;-45.120503652039325
1739209876.5334656;-38.13080360867914
1739209876.5334737;-33.981070128970906
1739209876.5334818;-38.13080360867914
1739209876.53349;-45.120503652039325
1739209876.533498;-45.120503652039325
1739209876.5335062;-33.981070128970906
1739209876.5335143;-38.13080360867914
1739209876.5335224;-38.13080360867914
1739209876.5335305;-38.13080360867914
1739209876.5335386;-30.49652367304973
1739209876.5335464;-38.13080360867914
1739209876.5335546;-45.120503652039325
1739209876.5335627;-38.13080360867914
1739209876.5335708;-38.13080360867914
1739209876.5335789;-33.981070128970906
1739209876.533587;-45.120503652039325
1739209876.533595;-45.120503652039325
1739209876.5336032;-31.141103565318915
1739209876.5336113;-45.120503652039325
1739209876.5336194;-38.13080360867914
1739209876.5336273;-35.57807855764607
1739209876.5336354;-45.120503652039325
1739209876.5336435;-45.120503652039325
1739209876.5336516;-33.981070128970906
1739209876.5336597;-38.13080360867914
1739209876.5336678;-32.816014438256545
1739209876.533676;-45.120503652039325
1739209876.533684;-38.13080360867914
1739209876.5336921;-35.57807855764607
1739209876.5337002;-32.816014438256545
1739209876.533708;-33.981070128970906
1739209876.5337162;-45.120503652039325
1739209876.5337243;-45.120503652039325
1739209876.5337324;-38.13080360867914
1739209876.5337405;-38.13080360867914
1739209876.5337486;-45.120503652039325
1739209876.5337567;-45.120503652039325
1739209876.5337648;-45.120503652039325
1739209876.533773;-45.120503652039325
1739209876.533781;-45.120503652039325
1739209876.533789;-45.120503652039325
1739209876.533797;-38.13080360867914
1739209876.5338051;-38.13080360867914
1739209876.5338132;-45.120503652039325
1739209876.5338213;-45.120503652039325
1739209876.5338295;-38.13080360867914
1739209876.5338376;-45.120503652039325
1739209876.5338457;-45.120503652039325
1739209876.5338538;-45.120503652039325
1739209876.5338616;-45.120503652039325
1739209876.5338697;-45.120503652039325
1739209876.5338778;-45.120503652039325
1739209876.533886;-33.981070128970906
1739209876.533894;-33.981070128970906
1739209876.5339022;-38.13080360867914
1739209876.5339103;-45.120503652039325
1739209876.5339184;-45.120503652039325
1739209876.5339265;-33.981070128970906
1739209876.5339346;-45.120503652039325
1739209876.5339425;-38.13080360867914
1739209876.5339506;-35.57807855764607
1739209876.5339587;-38.13080360867914
1739209876.5339668;-45.120503652039325
1739209876.533975;-35.57807855764607
1739209876.533983;-35.57807855764607
1739209876.533991;-38.13080360867914
1739209876.5339992;-38.13080360867914
1739209876.5340073;-45.120503652039325
1739209876.5340154;-45.120503652039325
1739209876.5340233;-38.13080360867914
1739209876.5340314;-38.13080360867914
1739209876.5340395;-45.120503652039325
1739209876.5340476;-45.120503652039325
1739209876.5340557;-38.13080360867914
1739209876.5340638;-38.13080360867914
1739209876.534072;-45.120503652039325
1739209876.53408;-45.120503652039325
1739209876.5340881;-45.120503652039325
1739209876.5340962;-45.120503652039325
1739209876.534104;-45.120503652039325
1739209876.5341122;-38.13080360867914
1739209876.5341203;-35.57807855764607
1739209876.5341284;-45.120503652039325
1739209876.5341365;-38.13080360867914
1739209876.5341446;-38.13080360867914
1739209876.5341527;-38.13080360867914
1739209876.5341609;-38.13080360867914
1739209876.534169;-45.120503652039325
1739209876.534177;-35.57807855764607
1739209876.534185;-45.120503652039325
1739209876.534193;-30.49652367304973
1739209876.5342011;-38.13080360867914
1739209876.5342093;-35.57807855764607
1739209876.5342174;-45.120503652039325
1739209876.5342255;-45.120503652039325
1739209876.5342336;-35.57807855764607
1739209876.5342417;-45.120503652039325
1739209876.5342498;-38.13080360867914
1739209876.534258;-45.120503652039325
1739209876.5342658;-38.13080360867914
1739209876.5342739;-38.13080360867914
1739209876.534282;-45.120503652039325
1739209876.53429;-45.120503652039325
1739209876.5342982;-45.120503652039325
1739209876.5343063;-45.120503652039325
1739209876.5343144;-45.120503652039325
1739209876.5343225;-38.13080360867914
1739209876.5343306;-45.120503652039325
1739209876.5343385;-45.120503652039325
1739209876.5343466;-45.120503652039325
1739209876.5343547;-33.981070128970906
1739209876.5343628;-38.13080360867914
1739209876.534371;-45.120503652039325
1739209876.534379;-38.13080360867914
1739209876.534387;-45.120503652039325
1739209876.5343952;-38.13080360867914
1739209876.5344033;-38.13080360867914
1739209876.5344114;-45.120503652039325
1739209876.5344193;-45.120503652039325
1739209876.5344274;-38.13080360867914
1739209876.5344355;-35.57807855764607
1739209876.5344436;-38.13080360867914
1739209876.5344517;-45.120503652039325
1739209876.5344598;-38.13080360867914
1739209876.534468;-35.57807855764607
1739209876.534476;-38.13080360867914
1739209876.5344841;-38.13080360867914
1739209876.5344923;-45.120503652039325
1739209876.5345001;-38.13080360867914
1739209876.5345082;-45.120503652039325
1739209876.5345163;-26.991370085610722
1739209876.5345244;-33.981070128970906
1739209876.5345325;-45.120503652039325
1739209876.5345407;-38.13080360867914
1739209876.5345488;-33.981070128970906
1739209876.5345569;-38.13080360867914
1739209876.534565;-45.120503652039325
1739209876.534573;-38.13080360867914
1739209876.534581;-38.13080360867914
1739209876.534589;-45.120503652039325
1739209876.5345972;-45.120503652039325
1739209876.5346053;-35.57807855764607
1739209876.5346134;-38.13080360867914
1739209876.5346215;-45.120503652039325
1739209876.5346296;-45.120503652039325
1739209876.5346377;-45.120503652039325
1739209876.5346458;-38.13080360867914
1739209876.534654;-38.13080360867914
1739209876.5346618;-45.120503652039325
1739209876.5346699;-45.120503652039325
1739209876.534678;-38.13080360867914
1739209876.534686;-38.13080360867914
1739209876.5346942;-38.13080360867914
1739209876.5347023;-45.120503652039325
1739209876.5347104;-45.120503652039325
1739209876.5347185;-38.13080360867914
1739209876.5347266;-45.120503652039325
1739209876.5347347;-45.120503652039325
1739209876.5347426;-45.120503652039325
1739209876.5347507;-45.120503652039325
1739209876.5347588;-38.13080360867914
1739209876.534767;-38.13080360867914
1739209876.534775;-38.13080360867914
1739209876.5347831;-33.981070128970906
1739209876.5347912;-38.13080360867914
1739209876.5347993;-38.13080360867914
1739209876.5348074;-38.13080360867914
1739209876.5348155;-38.13080360867914
1739209876.5348234;-38.13080360867914
1739209876.5348315;-45.120503652039325
1739209876.5348396;-33.981070128970906
1739209876.5348477;-28.992665084841942
1739209876.5348558;-38.13080360867914
1739209876.534864;-38.13080360867914
1739209876.534872;-45.120503652039325
1739209876.5348802;-31.141103565318915
1739209876.5348883;-38.13080360867914
1739209876.5348961;-33.981070128970906
1739209876.5349042;-45.120503652039325
1739209876.5349123;-33.981070128970906
1739209876.5349205;-45.120503652039325
1739209876.5349286;-45.120503652039325
1739209876.5349367;-45.120503652039325
1739209876.5349448;-45.120503652039325
1739209876.5349529;-45.120503652039325
1739209876.534961;-38.13080360867914
1739209876.534969;-38.13080360867914
1739209876.534977;-45.120503652039325
1739209876.534985;-45.120503652039325
1739209876.5349932;-33.981070128970906
1739209876.5350013;-38.13080360867914
1739209876.5350094;-38.13080360867914
1739209876.5350175;-45.120503652039325
1739209876.5350256;-33.981070128970906
1739209876.5350337;-33.981070128970906
1739209876.5350418;-33.981070128970906
1739209876.53505;-38.13080360867914
1739209876.5350578;-45.120503652039325
1739209876.535066;-38.13080360867914
1739209876.535074;-38.13080360867914
1739209876.535082;-45.120503652039325
1739209876.5350902;-38.13080360867914
1739209876.5350983;-45.120503652039325
1739209876.5351064;-45.120503652039325
1739209876.5351145;-45.120503652039325
1739209876.5351226;-45.120503652039325
1739209876.5351307;-45.120503652039325
1739209876.5351386;-38.13080360867914
1739209876.5351467;-45.120503652039325
1739209876.5351548;-38.13080360867914
1739209876.535163;-45.120503652039325
1739209876.535171;-45.120503652039325
1739209876.5351791;-38.13080360867914
1739209876.5351872;-45.120503652039325
1739209876.5351954;-45.120503652039325
1739209876.5352035;-38.13080360867914
1739209876.5352116;-45.120503652039325
1739209876.5352194;-38.13080360867914
1739209876.5352275;-45.120503652039325
1739209876.5352356;-35.57807855764607
1739209876.5352437;-35.57807855764607
1739209876.5352519;-38.13080360867914
1739209876.53526;-35.57807855764607
1739209876.535268;-33.981070128970906
1739209876.5352762;-38.13080360867914
1739209876.5352843;-45.120503652039325
1739209876.5352924;-35.57807855764607
1739209876.5353003;-45.120503652039325
1739209876.5353084;-38.13080360867914
1739209876.5353165;-35.57807855764607
1739209876.5353246;-38.13080360867914
1739209876.5353327;-38.13080360867914
1739209876.5353408;-35.57807855764607
1739209876.535349;-38.13080360867914
1739209876.535357;-45.120503652039325
1739209876.535365;-30.49652367304973
1739209876.5353732;-32.816014438256545
1739209876.535381;-38.13080360867914
1739209876.5353892;-45.120503652039325
1739209876.5353973;-33.981070128970906
1739209876.5354054;-31.141103565318893
1739209876.5354135;-38.13080360867914
1739209876.5354216;-45.120503652039325
1739209876.5354297;-45.120503652039325
1739209876.5354378;-45.120503652039325
1739209876.535446;-45.120503652039325
1739209876.5354538;-38.13080360867914
1739209876.535462;-38.13080360867914
1739209876.53547;-45.120503652039325
1739209876.535478;-45.120503652039325
1739209876.5354862;-45.120503652039325
1739209876.5354943;-45.120503652039325
1739209876.5355024;-45.120503652039325
1739209876.5355105;-33.981070128970906
1739209876.5355186;-38.13080360867914
1739209876.5355268;-45.120503652039325
1739209876.5355346;-45.120503652039325
1739209876.5355427;-38.13080360867914
1739209876.5355508;-45.120503652039325
1739209876.535559;-32.816014438256545
1739209876.535567;-29.438486411369333
1739209876.5355752;-38.13080360867914
1739209876.5355833;-38.13080360867914
1739209876.5355914;-45.120503652039325
1739209876.5355995;-32.816014438256545
1739209876.5356076;-45.120503652039325
1739209876.5356154;-45.120503652039325
1739209876.5356236;-45.120503652039325
1739209876.5356317;-45.120503652039325
1739209876.5356398;-45.120503652039325
1739209876.5356479;-45.120503652039325
1739209876.535656;-45.120503652039325
1739209876.535664;-45.120503652039325
1739209876.5356722;-45.120503652039325
1739209876.5356803;-45.120503652039325
1739209876.5356884;-38.13080360867914
1739209876.5356963;-32.816014438256545
1739209876.5357044;-38.13080360867914
1739209876.5357125;-45.120503652039325
1739209876.5357206;-38.13080360867914
1739209876.5357287;-38.13080360867914
1739209876.5357368;-38.13080360867914
1739209876.535745;-38.13080360867914
1739209876.535753;-38.13080360867914
1739209876.535761;-32.816014438256545
1739209876.5357692;-45.120503652039325
1739209876.535777;-45.120503652039325
1739209876.5357852;-45.120503652039325
1739209876.5357933;-31.141103565318915
1739209876.5358014;-38.13080360867914
1739209876.5358095;-45.120503652039325
1739209876.5358176;-38.13080360867914
1739209876.5358257;-30.49652367304976
1739209876.5358338;-38.13080360867914
1739209876.535842;-38.13080360867914
1739209876.53585;-38.13080360867914
1739209876.535858;-45.120503652039325
1739209876.535866;-45.120503652039325
1739209876.5358741;-45.120503652039325
1739209876.5358822;-38.13080360867914
1739209876.5358903;-25.826314394896354
1739209876.5358984;-38.13080360867914
1739209876.5359066;-45.120503652039325
1739209876.5359147;-38.13080360867914
1739209876.5359228;-32.816014438256545
1739209876.5359306;-45.120503652039325
1739209876.5359387;-45.120503652039325
1739209876.5359468;-45.120503652039325
1739209876.535955;-45.120503652039325
1739209876.535963;-45.120503652039325
1739209876.5359712;-45.120503652039325
1739209876.5359793;-45.120503652039325
1739209876.5359874;-38.13080360867914
1739209876.5359955;-45.120503652039325
1739209876.5360036;-45.120503652039325
1739209876.5360115;-45.120503652039325
1739209876.5360196;-45.120503652039325
1739209876.5360277;-38.13080360867914
1739209876.5360358;-38.13080360867914
1739209876.536044;-45.120503652039325
1739209876.536052;-45.120503652039325
1739209876.53606;-45.120503652039325
1739209876.5360682;-45.120503652039325
1739209876.5360763;-45.120503652039325
1739209876.5360844;-32.816014438256545
1739209876.5360923;-38.13080360867914
1739209876.5361004;-38.13080360867914
1739209876.5361085;-38.13080360867914
1739209876.5361166;-35.57807855764607
1739209876.5361247;-38.13080360867914
1739209876.5361328;-38.13080360867914
1739209876.536141;-35.57807855764607
1739209876.536149;-45.120503652039325
1739209876.5361571;-45.120503652039325
1739209876.5361652;-45.120503652039325
1739209876.536173;-38.13080360867914
1739209876.5361812;-45.120503652039325
1739209876.5361893;-38.13080360867914
1739209876.5361974;-38.13080360867914
1739209876.5362055;-38.13080360867914
1739209876.5362136;-30.49652367304973
1739209876.5362217;-33.981070128970906
1739209876.5362298;-45.120503652039325
1739209876.536238;-45.120503652039325
1739209876.536246;-35.57807855764607
1739209876.536254;-38.13080360867914
1739209876.536262;-45.120503652039325
1739209876.5362701;-38.13080360867914
1739209876.5362782;-38.13080360867914
1739209876.5362864;-38.13080360867914
1739209876.5362945;-45.120503652039325
1739209876.5363026;-38.13080360867914
1739209876.5363107;-38.13080360867914
1739209876.5363188;-38.13080360867914
1739209876.536327;-45.120503652039325
1739209876.5363348;-45.120503652039325
1739209876.5363429;-45.120503652039325
1739209876.536351;-38.13080360867914
1739209876.536359;-45.120503652039325
1739209876.5363672;-45.120503652039325
1739209876.5363753;-45.120503652039325
1739209876.5363834;-38.13080360867914
1739209876.5363915;-38.13080360867914
1739209876.5363996;-38.13080360867914
1739209876.5364075;-45.120503652039325
1739209876.5364156;-38.13080360867914
1739209876.5364237;-45.120503652039325
1739209876.5364318;-45.120503652039325
1739209876.53644;-45.120503652039325
1739209876.536448;-45.120503652039325
1739209876.536456;-45.120503652039325
1739209876.5364642;-38.13080360867914
1739209876.5364723;-38.13080360867914
1739209876.5364804;-38.13080360867914
1739209876.5364883;-45.120503652039325
1739209876.5364964;-33.981070128970906
1739209876.5365045;-38.13080360867914
1739209876.5365126;-33.981070128970906
1739209876.5365207;-45.120503652039325
1739209876.5365288;-45.120503652039325
1739209876.536537;-45.120503652039325
1739209876.536545;-38.13080360867914
1739209876.5365531;-38.13080360867914
1739209876.5365613;-38.13080360867914
1739209876.536569;-38.13080360867914
1739209876.5365772;-45.120503652039325
1739209876.5365853;-38.13080360867914
1739209876.5365934;-45.120503652039325
1739209876.5366015;-45.120503652039325
1739209876.5366096;-27.267205301931607
1739209876.5366178;-33.981070128970906
1739209876.5366259;-45.120503652039325
1739209876.536634;-45.120503652039325
1739209876.536642;-33.981070128970906
1739209876.53665;-35.57807855764607
1739209876.536658;-35.57807855764607
1739209876.5366662;-38.13080360867914
1739209876.5366743;-33.981070128970956
1739209876.5366824;-45.120503652039325
1739209876.5366905;-38.13080360867914
1739209876.5366986;-35.57807855764607
1739209876.5367067;-38.13080360867914
1739209876.5367148;-45.120503652039325
1739209876.536723;-33.981070128970906
1739209876.5367308;-35.57807855764607
1739209876.5367389;-33.981070128970906
1739209876.536747;-38.13080360867914
1739209876.536755;-38.13080360867914
1739209876.5367632;-35.57807855764607
1739209876.5367713;-38.13080360867914
1739209876.5367794;-38.13080360867914
1739209876.5367875;-45.120503652039325
1739209876.5367956;-45.120503652039325
1739209876.5368037;-33.981070128970906
1739209876.5368116;-32.816014438256545
1739209876.5368197;-45.120503652039325
1739209876.5368278;-45.120503652039325
1739209876.536836;-35.57807855764607
1739209876.536844;-38.13080360867914
1739209876.5368521;-45.120503652039325
1739209876.5368602;-38.13080360867914
1739209876.5368683;-33.981070128970956
1739209876.5368764;-45.120503652039325
1739209876.5368845;-38.13080360867914
1739209876.5368924;-45.120503652039325
1739209876.5369005;-38.13080360867914
1739209876.5369086;-38.13080360867914
1739209876.5369167;-35.57807855764607
1739209876.5369248;-38.13080360867914
1739209876.536933;-31.141103565318893
1739209876.536941;-32.816014438256545
1739209876.5369492;-38.13080360867914
1739209876.5369573;-35.57807855764607
1739209876.5369651;-38.13080360867914
1739209876.5369732;-45.120503652039325
1739209876.5369813;-45.120503652039325
1739209876.5369895;-45.120503652039325
1739209876.5369976;-45.120503652039325
1739209876.5370057;-45.120503652039325
1739209876.5370138;-45.120503652039325
1739209876.5370219;-45.120503652039325
1739209876.53703;-38.13080360867914
1739209876.537038;-38.13080360867914
1739209876.537046;-38.13080360867914
1739209876.537054;-45.120503652039325
1739209876.5370622;-45.120503652039325
