CAN Message; 0x1d3:0000517122a6cd38
1739209596.5472412;-38.13080360867914
1739209596.5472457;-38.13080360867914
1739209596.54725;-35.57807855764607
1739209596.5472546;-38.13080360867914
1739209596.547259;-45.120503652039325
1739209596.5472634;-38.13080360867914
1739209596.547268;-38.13080360867914
1739209596.5472724;-38.13080360867914
1739209596.547277;-45.120503652039325
1739209596.5472813;-32.816014438256545
1739209596.5472858;-45.120503652039325
1739209596.5472903;-38.13080360867914
1739209596.5472946;-33.981070128970906
1739209596.5472991;-45.120503652039325
1739209596.5473037;-45.120503652039325
1739209596.5473082;-45.120503652039325
1739209596.5473125;-38.13080360867914
1739209596.547317;-28.992665084841942
1739209596.5473216;-38.13080360867914
1739209596.5473258;-45.120503652039325
1739209596.5473304;-38.13080360867914
1739209596.547335;-35.57807855764607
1739209596.5473392;-35.57807855764607
1739209596.5473437;-38.13080360867914
1739209596.5473483;-45.120503652039325
1739209596.5473528;-29.438486411369347
1739209596.547357;-35.57807855764607
1739209596.5473616;-38.13080360867914
1739209596.5473661;-45.120503652039325
1739209596.5473704;-45.120503652039325
1739209596.547375;-45.120503652039325
1739209596.5473795;-45.120503652039325
1739209596.5473838;-38.13080360867914
1739209596.5473883;-28.992665084841942
1739209596.5473928;-45.120503652039325
1739209596.5473974;-45.120503652039325
1739209596.5474017;-33.981070128970906
1739209596.5474062;-32.816014438256545
1739209596.5474107;-45.120503652039325
1739209596.547415;-45.120503652039325
1739209596.5474195;-31.141103565318893
1739209596.547424;-45.120503652039325
1739209596.5474286;-45.120503652039325
1739209596.547433;-45.120503652039325
1739209596.5474374;-45.120503652039325
1739209596.547442;-45.120503652039325
1739209596.5474463;-35.57807855764607
1739209596.5474508;-45.120503652039325
1739209596.5474553;-45.120503652039325
1739209596.5474596;-45.120503652039325
1739209596.5474641;-45.120503652039325
1739209596.5474687;-38.13080360867914
1739209596.5474732;-45.120503652039325
1739209596.5474775;-38.13080360867914
1739209596.547482;-45.120503652039325
1739209596.5474865;-45.120503652039325
1739209596.5474908;-32.816014438256545
1739209596.5474954;-38.13080360867914
1739209596.5475;-45.120503652039325
1739209596.5475044;-38.13080360867914
1739209596.5475087;-38.13080360867914
1739209596.5475132;-45.120503652039325
1739209596.5475178;-38.13080360867914
1739209596.547522;-45.120503652039325
1739209596.5475266;-45.120503652039325
1739209596.5475311;-33.981070128970906
1739209596.5475354;-38.13080360867914
1739209596.54754;-45.120503652039325
1739209596.5475445;-45.120503652039325
1739209596.547549;-45.120503652039325
1739209596.5475533;-45.120503652039325
1739209596.5475578;-45.120503652039325
1739209596.5475624;-45.120503652039325
1739209596.5475667;-38.13080360867914
1739209596.5475712;-38.13080360867914
1739209596.5475757;-45.120503652039325
1739209596.5475802;-45.120503652039325
1739209596.5475845;-33.981070128970906
1739209596.547589;-38.13080360867914
1739209596.5475936;-45.120503652039325
1739209596.547598;-45.120503652039325
1739209596.5476024;-33.981070128970906
1739209596.547607;-30.49652367304973
1739209596.5476112;-38.13080360867914
1739209596.5476158;-38.13080360867914
1739209596.5476203;-33.981070128970906
1739209596.5476248;-45.120503652039325
1739209596.547629;-38.13080360867914
1739209596.5476336;-38.13080360867914
1739209596.5476382;-38.13080360867914
1739209596.5476425;-45.120503652039325
1739209596.547647;-35.57807855764607
1739209596.5476515;-32.816014438256545
1739209596.547656;-38.13080360867914
1739209596.5476604;-35.57807855764607
1739209596.5476649;-38.13080360867914
1739209596.5476694;-45.120503652039325
1739209596.5476737;-38.13080360867914
1739209596.5476782;-38.13080360867914
1739209596.5476828;-38.13080360867914
1739209596.547687;-45.120503652039325
1739209596.5476916;-38.13080360867914
1739209596.547696;-45.120503652039325
1739209596.5477006;-45.120503652039325
1739209596.547705;-45.120503652039325
1739209596.5477095;-45.120503652039325
1739209596.547714;-38.13080360867914
1739209596.5477183;-45.120503652039325
1739209596.5477228;-45.120503652039325
1739209596.5477273;-38.13080360867914
1739209596.5477316;-35.57807855764607
1739209596.5477362;-45.120503652039325
1739209596.5477407;-45.120503652039325
1739209596.5477452;-38.13080360867914
1739209596.5477495;-38.13080360867914
1739209596.547754;-45.120503652039325
1739209596.5477586;-35.57807855764607
1739209596.5477629;-45.120503652039325
1739209596.5477674;-38.13080360867914
1739209596.547772;-38.13080360867914
1739209596.5477765;-45.120503652039325
1739209596.5477808;-45.120503652039325
1739209596.5477853;-45.120503652039325
1739209596.5477898;-45.120503652039325
1739209596.547794;-45.120503652039325
1739209596.5477986;-38.13080360867914
1739209596.5478032;-33.981070128970906
1739209596.5478075;-45.120503652039325
1739209596.547812;-45.120503652039325
1739209596.5478165;-38.13080360867914
1739209596.547821;-33.981070128970906
1739209596.5478253;-38.13080360867914
1739209596.5478299;-45.120503652039325
1739209596.5478344;-45.120503652039325
1739209596.5478387;-38.13080360867914
1739209596.5478432;-38.13080360867914
1739209596.5478477;-45.120503652039325
1739209596.5478523;-38.13080360867914
1739209596.5478566;-45.120503652039325
1739209596.547861;-45.120503652039325
1739209596.5478656;-45.120503652039325
1739209596.54787;-45.120503652039325
1739209596.5478745;-38.13080360867914
1739209596.547879;-45.120503652039325
1739209596.5478833;-45.120503652039325
1739209596.5478878;-45.120503652039325
1739209596.5478923;-31.141103565318915
1739209596.5478969;-33.981070128970906
1739209596.5479012;-45.120503652039325
1739209596.5479057;-38.13080360867914
1739209596.5479102;-38.13080360867914
1739209596.5479145;-38.13080360867914
1739209596.547919;-45.120503652039325
1739209596.5479236;-45.120503652039325
1739209596.547928;-45.120503652039325
1739209596.5479324;-45.120503652039325
1739209596.547937;-38.13080360867914
1739209596.5479414;-38.13080360867914
1739209596.5479457;-45.120503652039325
1739209596.5479503;-45.120503652039325
1739209596.5479548;-45.120503652039325
1739209596.547959;-38.13080360867914
1739209596.5479636;-38.13080360867914
1739209596.5479681;-38.13080360867914
1739209596.5479727;-45.120503652039325
1739209596.547977;-38.13080360867914
1739209596.5479815;-32.816014438256545
1739209596.547986;-33.981070128970906
1739209596.5479903;-45.120503652039325
1739209596.5479949;-45.120503652039325
1739209596.5479994;-38.13080360867914
1739209596.5480037;-38.13080360867914
1739209596.5480082;-38.13080360867914
1739209596.5480127;-38.13080360867914
1739209596.5480173;-45.120503652039325
1739209596.5480216;-45.120503652039325
1739209596.548026;-35.57807855764607
1739209596.5480306;-45.120503652039325
1739209596.548035;-45.120503652039325
1739209596.5480394;-38.13080360867914
1739209596.548044;-35.57807855764607
1739209596.5480485;-45.120503652039325
1739209596.5480528;-45.120503652039325
1739209596.5480573;-35.57807855764607
1739209596.5480618;-38.13080360867914
1739209596.5480661;-45.120503652039325
1739209596.5480707;-38.13080360867914
1739209596.5480752;-31.141103565318915
1739209596.5480795;-38.13080360867914
1739209596.548084;-38.13080360867914
1739209596.5480886;-38.13080360867914
1739209596.548093;-45.120503652039325
1739209596.5480974;-45.120503652039325
1739209596.548102;-38.13080360867914
1739209596.5481064;-38.13080360867914
1739209596.5481107;-33.981070128970906
1739209596.5481153;-45.120503652039325
1739209596.5481198;-45.120503652039325
1739209596.5481243;-38.13080360867914
1739209596.5481286;-38.13080360867914
1739209596.5481331;-45.120503652039325
1739209596.5481377;-38.13080360867914
1739209596.548142;-32.816014438256545
1739209596.5481465;-28.58837851428586
1739209596.548151;-45.120503652039325
1739209596.5481553;-45.120503652039325
1739209596.5481598;-45.120503652039325
1739209596.5481644;-38.13080360867914
1739209596.548169;-38.13080360867914
1739209596.5481732;-45.120503652039325
1739209596.5481777;-45.120503652039325
1739209596.5481822;-26.487275050834725
1739209596.5481865;-35.57807855764607
1739209596.548191;-45.120503652039325
1739209596.5481956;-45.120503652039325
1739209596.5482001;-45.120503652039325
1739209596.5482044;-45.120503652039325
1739209596.548209;-38.13080360867914
1739209596.5482135;-32.816014438256545
1739209596.5482178;-28.58837851428586
1739209596.5482223;-45.120503652039325
1739209596.5482268;-38.13080360867914
1739209596.5482311;-35.57807855764607
1739209596.5482357;-38.13080360867914
1739209596.5482402;-45.120503652039325
1739209596.5482447;-38.13080360867914
1739209596.548249;-38.13080360867914
1739209596.5482535;-31.141103565318915
1739209596.548258;-38.13080360867914
1739209596.5482624;-45.120503652039325
1739209596.548267;-45.120503652039325
1739209596.5482714;-33.981070128970906
1739209596.548276;-38.13080360867914
1739209596.5482802;-38.13080360867914
1739209596.5482848;-38.13080360867914
1739209596.5482893;-32.816014438256545
1739209596.5482936;-38.13080360867914
1739209596.5482981;-38.13080360867914
1739209596.5483027;-38.13080360867914
1739209596.548307;-38.13080360867914
1739209596.5483115;-45.120503652039325
1739209596.548316;-38.13080360867914
1739209596.5483205;-35.57807855764607
1739209596.5483248;-35.57807855764607
1739209596.5483294;-45.120503652039325
1739209596.548334;-38.13080360867914
1739209596.5483382;-38.13080360867914
1739209596.5483427;-38.13080360867914
1739209596.5483472;-38.13080360867914
1739209596.5483515;-38.13080360867914
1739209596.548356;-38.13080360867914
1739209596.5483606;-38.13080360867914
1739209596.548365;-45.120503652039325
1739209596.5483694;-45.120503652039325
1739209596.548374;-45.120503652039325
1739209596.5483785;-45.120503652039325
1739209596.5483828;-33.981070128970906
1739209596.5483873;-35.57807855764607
1739209596.5483918;-35.57807855764607
1739209596.5483963;-38.13080360867914
1739209596.5484006;-45.120503652039325
1739209596.5484052;-38.13080360867914
1739209596.5484097;-35.57807855764607
1739209596.548414;-38.13080360867914
1739209596.5484185;-38.13080360867914
1739209596.548423;-38.13080360867914
1739209596.5484273;-38.13080360867914
1739209596.5484319;-38.13080360867914
1739209596.5484364;-45.120503652039325
1739209596.548441;-45.120503652039325
1739209596.5484452;-45.120503652039325
1739209596.5484498;-38.13080360867914
1739209596.5484543;-38.13080360867914
1739209596.5484586;-45.120503652039325
1739209596.548463;-45.120503652039325
1739209596.5484676;-45.120503652039325
1739209596.5484722;-45.120503652039325
1739209596.5484765;-33.981070128970906
1739209596.548481;-35.57807855764607
1739209596.5484855;-38.13080360867914
1739209596.5484898;-45.120503652039325
1739209596.5484943;-38.13080360867914
1739209596.5484989;-35.57807855764607
1739209596.5485032;-38.13080360867914
1739209596.5485077;-38.13080360867914
1739209596.5485122;-45.120503652039325
1739209596.5485168;-38.13080360867914
1739209596.548521;-38.13080360867914
1739209596.5485256;-45.120503652039325
1739209596.54853;-33.981070128970906
1739209596.5485344;-45.120503652039325
1739209596.548539;-45.120503652039325
1739209596.5485435;-45.120503652039325
1739209596.548548;-45.120503652039325
1739209596.5485523;-45.120503652039325
1739209596.5485568;-45.120503652039325
1739209596.5485613;-45.120503652039325
1739209596.5485656;-38.13080360867914
1739209596.5485702;-45.120503652039325
1739209596.5485747;-35.57807855764607
1739209596.548579;-30.49652367304973
1739209596.5485835;-45.120503652039325
1739209596.548588;-35.57807855764607
1739209596.5485926;-38.13080360867914
1739209596.5485969;-45.120503652039325
1739209596.5486014;-45.120503652039325
1739209596.548606;-33.981070128970906
1739209596.5486102;-45.120503652039325
1739209596.5486147;-38.13080360867914
1739209596.5486193;-38.13080360867914
1739209596.5486238;-45.120503652039325
1739209596.548628;-38.13080360867914
1739209596.5486326;-38.13080360867914
1739209596.5486372;-38.13080360867914
1739209596.5486414;-38.13080360867914
1739209596.548646;-35.57807855764607
1739209596.5486505;-28.21854285175415
1739209596.5486548;-38.13080360867914
1739209596.5486593;-38.13080360867914
1739209596.5486639;-35.57807855764607
1739209596.5486684;-45.120503652039325
1739209596.5486727;-45.120503652039325
1739209596.5486772;-32.816014438256545
1739209596.5486817;-35.57807855764607
1739209596.548686;-45.120503652039325
1739209596.5486906;-45.120503652039325
1739209596.548695;-38.13080360867914
1739209596.5486994;-45.120503652039325
1739209596.548704;-45.120503652039325
1739209596.5487084;-33.981070128970906
1739209596.548713;-45.120503652039325
1739209596.5487173;-45.120503652039325
1739209596.5487218;-31.141103565318893
1739209596.5487263;-33.981070128970906
1739209596.5487306;-45.120503652039325
1739209596.5487351;-45.120503652039325
1739209596.5487397;-45.120503652039325
1739209596.5487442;-45.120503652039325
1739209596.5487485;-45.120503652039325
1739209596.548753;-45.120503652039325
1739209596.5487576;-45.120503652039325
1739209596.5487618;-38.13080360867914
1739209596.5487664;-35.57807855764607
1739209596.548771;-38.13080360867914
1739209596.5487752;-45.120503652039325
1739209596.5487797;-38.13080360867914
1739209596.5487843;-38.13080360867914
1739209596.5487888;-45.120503652039325
1739209596.548793;-45.120503652039325
1739209596.5487976;-38.13080360867914
1739209596.5488021;-45.120503652039325
1739209596.5488064;-38.13080360867914
1739209596.548811;-38.13080360867914
1739209596.5488155;-45.120503652039325
1739209596.54882;-45.120503652039325
1739209596.5488243;-38.13080360867914
1739209596.5488288;-45.120503652039325
1739209596.5488334;-45.120503652039325
1739209596.5488377;-38.13080360867914
1739209596.5488422;-45.120503652039325
1739209596.5488467;-45.120503652039325
1739209596.548851;-45.120503652039325
1739209596.5488555;-38.13080360867914
1739209596.54886;-38.13080360867914
1739209596.5488646;-45.120503652039325
1739209596.548869;-45.120503652039325
1739209596.5488734;-32.816014438256545
1739209596.548878;-35.57807855764607
1739209596.5488822;-45.120503652039325
1739209596.5488868;-38.13080360867914
1739209596.5488913;-38.13080360867914
1739209596.5488958;-45.120503652039325
1739209596.5489001;-33.981070128970906
1739209596.5489047;-35.57807855764607
1739209596.5489092;-38.13080360867914
1739209596.5489135;-38.13080360867914
1739209596.548918;-32.816014438256545
1739209596.5489225;-35.57807855764607
1739209596.5489268;-45.120503652039325
1739209596.5489314;-38.13080360867914
1739209596.548936;-38.13080360867914
1739209596.5489404;-45.120503652039325
1739209596.5489447;-45.120503652039325
1739209596.5489492;-38.13080360867914
1739209596.5489538;-45.120503652039325
1739209596.548958;-38.13080360867914
1739209596.5489626;-35.57807855764607
1739209596.5489671;-38.13080360867914
1739209596.5489717;-45.120503652039325
1739209596.548976;-45.120503652039325
1739209596.5489805;-38.13080360867914
1739209596.548985;-38.13080360867914
1739209596.5489893;-38.13080360867914
1739209596.5489938;-35.57807855764607
1739209596.5489984;-45.120503652039325
1739209596.5490026;-45.120503652039325
1739209596.5490072;-33.981070128970906
1739209596.5490117;-38.13080360867914
1739209596.5490162;-35.57807855764607
1739209596.5490205;-45.120503652039325
1739209596.549025;-45.120503652039325
1739209596.5490296;-45.120503652039325
1739209596.5490339;-33.981070128970906
1739209596.5490384;-45.120503652039325
1739209596.549043;-38.13080360867914
1739209596.5490472;-33.981070128970906
1739209596.5490518;-35.57807855764607
1739209596.5490563;-38.13080360867914
1739209596.5490608;-45.120503652039325
1739209596.549065;-35.57807855764607
1739209596.5490696;-38.13080360867914
1739209596.5490742;-38.13080360867914
1739209596.5490785;-45.120503652039325
1739209596.549083;-33.981070128970906
1739209596.5490875;-45.120503652039325
1739209596.549092;-45.120503652039325
1739209596.5490963;-38.13080360867914
1739209596.5491009;-38.13080360867914
1739209596.5491054;-45.120503652039325
1739209596.5491097;-45.120503652039325
1739209596.5491142;-45.120503652039325
1739209596.5491188;-33.981070128970906
1739209596.549123;-45.120503652039325
1739209596.5491276;-38.13080360867914
1739209596.549132;-45.120503652039325
1739209596.5491366;-38.13080360867914
1739209596.549141;-45.120503652039325
1739209596.5491455;-38.13080360867914
1739209596.54915;-45.120503652039325
1739209596.5491543;-33.981070128970906
1739209596.5491588;-38.13080360867914
1739209596.5491633;-38.13080360867914
1739209596.5491679;-45.120503652039325
1739209596.5491722;-38.13080360867914
1739209596.5491767;-38.13080360867914
1739209596.5491812;-38.13080360867914
1739209596.5491855;-38.13080360867914
1739209596.54919;-33.981070128970906
1739209596.5491946;-45.120503652039325
1739209596.5491989;-45.120503652039325
1739209596.5492034;-38.13080360867914
1739209596.549208;-38.13080360867914
1739209596.5492125;-45.120503652039325
1739209596.5492167;-45.120503652039325
1739209596.5492213;-45.120503652039325
1739209596.5492258;-45.120503652039325
1739209596.54923;-38.13080360867914
1739209596.5492346;-38.13080360867914
1739209596.5492392;-45.120503652039325
1739209596.5492437;-33.981070128970906
1739209596.549248;-35.57807855764607
1739209596.5492525;-38.13080360867914
1739209596.549257;-38.13080360867914
1739209596.5492613;-45.120503652039325
1739209596.5492659;-32.816014438256545
1739209596.5492704;-38.13080360867914
1739209596.5492747;-45.120503652039325
1739209596.5492792;-45.120503652039325
1739209596.5492837;-45.120503652039325
1739209596.5492883;-45.120503652039325
1739209596.5492926;-38.13080360867914
1739209596.549297;-38.13080360867914
1739209596.5493016;-45.120503652039325
1739209596.549306;-45.120503652039325
1739209596.5493104;-33.981070128970906
1739209596.549315;-38.13080360867914
1739209596.5493193;-45.120503652039325
1739209596.5493238;-45.120503652039325
1739209596.5493283;-45.120503652039325
1739209596.5493329;-45.120503652039325
1739209596.5493371;-35.57807855764607
1739209596.5493417;-38.13080360867914
1739209596.5493462;-45.120503652039325
1739209596.5493505;-38.13080360867914
1739209596.549355;-32.816014438256545
1739209596.5493596;-35.57807855764607
1739209596.549364;-45.120503652039325
1739209596.5493684;-33.981070128970906
1739209596.549373;-38.13080360867914
1739209596.5493774;-45.120503652039325
1739209596.5493817;-35.57807855764607
1739209596.5493863;-38.13080360867914
1739209596.5493908;-45.120503652039325
1739209596.549395;-45.120503652039325
1739209596.5493996;-38.13080360867914
1739209596.5494041;-45.120503652039325
1739209596.5494087;-38.13080360867914
1739209596.549413;-38.13080360867914
1739209596.5494175;-45.120503652039325
1739209596.549422;-38.13080360867914
1739209596.5494263;-32.816014438256545
1739209596.5494308;-38.13080360867914
1739209596.5494354;-45.120503652039325
1739209596.54944;-38.13080360867914
1739209596.5494442;-35.57807855764607
1739209596.5494487;-45.120503652039325
1739209596.5494533;-45.120503652039325
1739209596.5494576;-45.120503652039325
1739209596.549462;-45.120503652039325
1739209596.5494666;-45.120503652039325
1739209596.549471;-45.120503652039325
1739209596.5494754;-38.13080360867914
1739209596.54948;-45.120503652039325
1739209596.5494845;-33.981070128970906
1739209596.5494888;-45.120503652039325
1739209596.5494933;-45.120503652039325
1739209596.5494978;-33.981070128970906
1739209596.5495021;-45.120503652039325
1739209596.5495067;-38.13080360867914
1739209596.5495112;-45.120503652039325
1739209596.5495157;-33.981070128970906
1739209596.54952;-38.13080360867914
1739209596.5495245;-45.120503652039325
1739209596.549529;-45.120503652039325
1739209596.5495334;-38.13080360867914
1739209596.549538;-35.57807855764607
1739209596.5495424;-45.120503652039325
1739209596.5495467;-38.13080360867914
1739209596.5495512;-45.120503652039325
1739209596.5495558;-45.120503652039325
1739209596.5495603;-38.13080360867914
1739209596.5495646;-45.120503652039325
1739209596.5495691;-38.13080360867914
1739209596.5495737;-45.120503652039325
1739209596.549578;-38.13080360867914
1739209596.5495825;-45.120503652039325
1739209596.549587;-33.981070128970906
1739209596.5495915;-33.981070128970906
1739209596.5495958;-45.120503652039325
1739209596.5496004;-45.120503652039325
1739209596.549605;-38.13080360867914
1739209596.5496092;-33.981070128970906
1739209596.5496137;-45.120503652039325
1739209596.5496182;-38.13080360867914
1739209596.5496225;-38.13080360867914
1739209596.549627;-45.120503652039325
1739209596.5496316;-35.57807855764607
1739209596.5496361;-45.120503652039325
1739209596.5496404;-45.120503652039325
1739209596.549645;-38.13080360867914
1739209596.5496495;-35.57807855764607
1739209596.5496538;-45.120503652039325
1739209596.5496583;-38.13080360867914
1739209596.5496628;-33.981070128970906
1739209596.5496671;-45.120503652039325
1739209596.5496716;-38.13080360867914
1739209596.5496762;-35.57807855764607
1739209596.5496807;-33.981070128970906
1739209596.549685;-45.120503652039325
1739209596.5496895;-45.120503652039325
1739209596.549694;-45.120503652039325
1739209596.5496984;-45.120503652039325
1739209596.549703;-45.120503652039325
1739209596.5497074;-45.120503652039325
1739209596.549712;-45.120503652039325
1739209596.5497162;-38.13080360867914
1739209596.5497208;-35.57807855764607
1739209596.5497253;-45.120503652039325
1739209596.5497296;-45.120503652039325
1739209596.549734;-38.13080360867914
1739209596.5497386;-45.120503652039325
1739209596.549743;-45.120503652039325
1739209596.5497475;-35.57807855764607
1739209596.549752;-38.13080360867914
1739209596.5497565;-45.120503652039325
1739209596.5497608;-45.120503652039325
1739209596.5497653;-33.981070128970906
1739209596.5497699;-28.992665084841942
1739209596.5497742;-45.120503652039325
1739209596.5497787;-38.13080360867914
1739209596.5497832;-38.13080360867914
1739209596.5497878;-45.120503652039325
1739209596.549792;-38.13080360867914
1739209596.5497966;-45.120503652039325
1739209596.549801;-38.13080360867914
1739209596.5498054;-32.816014438256545
1739209596.54981;-45.120503652039325
1739209596.5498145;-45.120503652039325
1739209596.5498188;-38.13080360867914
1739209596.5498233;-38.13080360867914
1739209596.5498278;-32.816014438256545
1739209596.5498323;-45.120503652039325
1739209596.5498366;-38.13080360867914
1739209596.5498412;-26.487275050834725
1739209596.5498457;-45.120503652039325
1739209596.54985;-38.13080360867914
1739209596.5498545;-35.57807855764607
1739209596.549859;-38.13080360867914
1739209596.5498636;-45.120503652039325
1739209596.5498679;-45.120503652039325
1739209596.5498724;-33.981070128970906
1739209596.549877;-33.981070128970906
1739209596.5498812;-45.120503652039325
1739209596.5498857;-38.13080360867914
1739209596.5498903;-45.120503652039325
1739209596.5498946;-38.13080360867914
1739209596.549899;-45.120503652039325
1739209596.5499036;-45.120503652039325
1739209596.5499082;-35.57807855764607
1739209596.5499125;-31.141103565318915
1739209596.549917;-38.13080360867914
1739209596.5499215;-38.13080360867914
1739209596.5499258;-38.13080360867914
1739209596.5499303;-38.13080360867914
1739209596.5499349;-45.120503652039325
1739209596.5499394;-33.981070128970906
1739209596.5499437;-38.13080360867914
1739209596.5499482;-38.13080360867914
1739209596.5499527;-45.120503652039325
1739209596.549957;-45.120503652039325
1739209596.5499616;-32.816014438256545
1739209596.549966;-38.13080360867914
1739209596.5499704;-38.13080360867914
1739209596.549975;-38.13080360867914
1739209596.5499794;-45.120503652039325
1739209596.549984;-45.120503652039325
1739209596.5499883;-45.120503652039325
1739209596.5499928;-45.120503652039325
1739209596.5499973;-45.120503652039325
1739209596.5500016;-45.120503652039325
1739209596.5500062;-32.816014438256545
1739209596.5500107;-45.120503652039325
1739209596.550015;-45.120503652039325
1739209596.5500195;-38.13080360867914
1739209596.550024;-38.13080360867914
1739209596.5500286;-45.120503652039325
1739209596.5500329;-38.13080360867914
1739209596.5500374;-45.120503652039325
1739209596.550042;-45.120503652039325
1739209596.5500462;-45.120503652039325
1739209596.5500507;-45.120503652039325
1739209596.5500553;-31.141103565318915
1739209596.5500598;-33.981070128970906
1739209596.550064;-45.120503652039325
1739209596.5500686;-45.120503652039325
1739209596.5500731;-38.13080360867914
1739209596.5500774;-35.57807855764607
1739209596.550082;-33.981070128970906
1739209596.5500865;-38.13080360867914
1739209596.5500908;-38.13080360867914
1739209596.5500953;-38.13080360867914
1739209596.5500998;-45.120503652039325
1739209596.5501044;-35.57807855764607
1739209596.5501087;-38.13080360867914
1739209596.5501132;-38.13080360867914
1739209596.5501177;-38.13080360867914
1739209596.550122;-35.57807855764607
1739209596.5501266;-32.816014438256545
1739209596.550131;-33.981070128970906
1739209596.5501356;-33.981070128970906
1739209596.55014;-35.57807855764607
1739209596.5501444;-35.57807855764607
1739209596.550149;-38.13080360867914
1739209596.5501533;-45.120503652039325
1739209596.5501578;-33.981070128970906
1739209596.5501623;-38.13080360867914
1739209596.5501666;-38.13080360867914
1739209596.5501711;-35.57807855764607
1739209596.5501757;-45.120503652039325
1739209596.5501802;-45.120503652039325
1739209596.5501845;-38.13080360867914
1739209596.550189;-38.13080360867914
1739209596.5501935;-45.120503652039325
1739209596.5501978;-33.981070128970906
1739209596.5502024;-31.141103565318915
1739209596.550207;-45.120503652039325
1739209596.5502114;-38.13080360867914
1739209596.5502157;-35.57807855764607
1739209596.5502203;-38.13080360867914
1739209596.5502248;-45.120503652039325
1739209596.550229;-35.57807855764607
1739209596.5502336;-38.13080360867914
1739209596.5502381;-38.13080360867914
1739209596.5502424;-35.57807855764607
1739209596.550247;-35.57807855764607
1739209596.5502515;-45.120503652039325
1739209596.550256;-38.13080360867914
1739209596.5502603;-38.13080360867914
1739209596.5502648;-45.120503652039325
1739209596.5502694;-33.981070128970906
1739209596.5502737;-29.438486411369333
1739209596.5502782;-45.120503652039325
1739209596.5502827;-45.120503652039325
1739209596.5502872;-45.120503652039325
1739209596.5502915;-38.13080360867914
1739209596.550296;-45.120503652039325
1739209596.5503006;-35.57807855764607
1739209596.550305;-38.13080360867914
1739209596.5503094;-45.120503652039325
1739209596.550314;-38.13080360867914
1739209596.5503182;-38.13080360867914
1739209596.5503228;-45.120503652039325
1739209596.5503273;-45.120503652039325
1739209596.5503318;-38.13080360867914
1739209596.5503361;-38.13080360867914
1739209596.5503407;-38.13080360867914
1739209596.5503452;-45.120503652039325
1739209596.5503495;-35.57807855764607
1739209596.550354;-38.13080360867914
1739209596.5503585;-45.120503652039325
