CAN Message; 0x77:d5c7924a6a71a47f
Timestamp;Amplitude
1739209638.3546968;-35.57807855764607
1739209638.354701;-45.120503652039325
1739209638.354705;-38.13080360867914
1739209638.3547094;-33.981070128970906
1739209638.3547134;-45.120503652039325
1739209638.3547177;-45.120503652039325
1739209638.354722;-45.120503652039325
1739209638.354726;-33.981070128970906
1739209638.3547304;-38.13080360867914
1739209638.3547344;-45.120503652039325
1739209638.3547387;-45.120503652039325
1739209638.3547428;-45.120503652039325
1739209638.354747;-38.13080360867914
1739209638.354751;-45.120503652039325
1739209638.3547554;-45.120503652039325
1739209638.3547595;-33.981070128970906
1739209638.3547637;-38.13080360867914
1739209638.3547678;-45.120503652039325
1739209638.354772;-45.120503652039325
1739209638.3547761;-35.57807855764607
1739209638.3547804;-45.120503652039325
1739209638.3547845;-35.57807855764607
1739209638.3547888;-45.120503652039325
1739209638.3547928;-38.13080360867914
1739209638.3547971;-38.13080360867914
1739209638.3548012;-45.120503652039325
1739209638.3548055;-45.120503652039325
1739209638.3548095;-45.120503652039325
1739209638.3548138;-33.981070128970906
1739209638.354818;-38.13080360867914
1739209638.3548222;-38.13080360867914
1739209638.3548265;-38.13080360867914
1739209638.3548305;-38.13080360867914
1739209638.3548348;-45.120503652039325
1739209638.3548388;-38.13080360867914
1739209638.3548431;-35.57807855764607
1739209638.3548472;-38.13080360867914
1739209638.3548515;-38.13080360867914
1739209638.3548555;-38.13080360867914
1739209638.3548598;-45.120503652039325
1739209638.354864;-45.120503652039325
1739209638.3548682;-45.120503652039325
1739209638.3548722;-45.120503652039325
1739209638.3548765;-45.120503652039325
1739209638.3548806;-45.120503652039325
1739209638.3548849;-45.120503652039325
1739209638.354889;-38.13080360867914
1739209638.3548932;-33.981070128970906
1739209638.3548973;-35.57807855764607
1739209638.3549016;-38.13080360867914
1739209638.3549058;-45.120503652039325
1739209638.35491;-35.57807855764607
1739209638.3549142;-38.13080360867914
1739209638.3549182;-45.120503652039325
1739209638.3549225;-32.816014438256545
1739209638.3549266;-45.120503652039325
1739209638.3549309;-45.120503652039325
1739209638.354935;-45.120503652039325
1739209638.3549392;-38.13080360867914
1739209638.3549433;-38.13080360867914
1739209638.3549476;-33.981070128970906
1739209638.3549516;-38.13080360867914
1739209638.354956;-45.120503652039325
1739209638.35496;-38.13080360867914
1739209638.3549643;-38.13080360867914
1739209638.3549683;-38.13080360867914
1739209638.3549726;-45.120503652039325
1739209638.3549767;-38.13080360867914
1739209638.354981;-38.13080360867914
1739209638.354985;-45.120503652039325
1739209638.3549893;-45.120503652039325
1739209638.3549933;-45.120503652039325
1739209638.3549976;-45.120503652039325
1739209638.355002;-45.120503652039325
1739209638.355006;-45.120503652039325
1739209638.3550103;-38.13080360867914
1739209638.3550143;-45.120503652039325
1739209638.3550186;-45.120503652039325
1739209638.3550227;-45.120503652039325
1739209638.355027;-45.120503652039325
1739209638.355031;-45.120503652039325
1739209638.3550353;-33.981070128970906
1739209638.3550394;-38.13080360867914
1739209638.3550436;-38.13080360867914
1739209638.3550477;-38.13080360867914
1739209638.355052;-38.13080360867914
1739209638.355056;-45.120503652039325
1739209638.3550603;-35.57807855764607
1739209638.3550644;-32.816014438256545
1739209638.3550687;-38.13080360867914
1739209638.3550727;-35.57807855764607
1739209638.355077;-38.13080360867914
1739209638.355081;-38.13080360867914
1739209638.3550854;-35.57807855764607
1739209638.3550894;-31.141103565318893
1739209638.3550937;-38.13080360867914
1739209638.355098;-38.13080360867914
1739209638.355102;-45.120503652039325
1739209638.3551064;-45.120503652039325
1739209638.3551104;-45.120503652039325
1739209638.3551147;-45.120503652039325
1739209638.3551188;-45.120503652039325
1739209638.355123;-45.120503652039325
1739209638.355127;-32.816014438256545
1739209638.3551314;-29.438486411369333
1739209638.3551354;-45.120503652039325
1739209638.3551397;-35.57807855764607
1739209638.3551438;-38.13080360867914
1739209638.355148;-35.57807855764607
1739209638.3551521;-45.120503652039325
1739209638.3551564;-45.120503652039325
1739209638.3551605;-45.120503652039325
1739209638.3551648;-38.13080360867914
1739209638.3551688;-35.57807855764607
1739209638.355173;-45.120503652039325
1739209638.3551772;-38.13080360867914
1739209638.3551815;-38.13080360867914
1739209638.3551857;-32.816014438256545
1739209638.3551898;-45.120503652039325
1739209638.355194;-32.816014438256545
1739209638.3551981;-26.991370085610736
1739209638.3552024;-38.13080360867914
1739209638.3552065;-45.120503652039325
1739209638.3552108;-38.13080360867914
1739209638.3552148;-35.57807855764607
1739209638.3552191;-45.120503652039325
1739209638.3552232;-38.13080360867914
1739209638.3552275;-45.120503652039325
1739209638.3552315;-38.13080360867914
1739209638.3552358;-38.13080360867914
1739209638.3552399;-45.120503652039325
1739209638.3552442;-45.120503652039325
1739209638.3552482;-45.120503652039325
1739209638.3552525;-38.13080360867914
1739209638.3552566;-45.120503652039325
1739209638.3552608;-32.816014438256545
1739209638.355265;-25.826314394896354
1739209638.3552692;-38.13080360867914
1739209638.3552732;-45.120503652039325
1739209638.3552775;-45.120503652039325
1739209638.3552818;-38.13080360867914
1739209638.355286;-45.120503652039325
1739209638.3552902;-45.120503652039325
1739209638.3552942;-45.120503652039325
1739209638.3552985;-33.981070128970956
1739209638.3553026;-38.13080360867914
1739209638.3553069;-45.120503652039325
1739209638.355311;-45.120503652039325
1739209638.3553152;-45.120503652039325
1739209638.3553193;-45.120503652039325
1739209638.3553236;-38.13080360867914
1739209638.3553276;-38.13080360867914
1739209638.355332;-28.992665084841942
1739209638.355336;-35.57807855764607
1739209638.3553402;-35.57807855764607
1739209638.3553443;-45.120503652039325
1739209638.3553486;-33.981070128970906
1739209638.3553526;-38.13080360867914
1739209638.355357;-38.13080360867914
1739209638.355361;-38.13080360867914
1739209638.3553653;-33.981070128970956
1739209638.3553693;-45.120503652039325
1739209638.3553736;-45.120503652039325
1739209638.355378;-45.120503652039325
1739209638.355382;-45.120503652039325
1739209638.3553863;-38.13080360867914
1739209638.3553903;-31.141103565318893
1739209638.3553946;-45.120503652039325
1739209638.3553987;-31.141103565318915
1739209638.355403;-38.13080360867914
1739209638.355407;-45.120503652039325
1739209638.3554113;-38.13080360867914
1739209638.3554153;-33.981070128970906
1739209638.3554196;-35.57807855764607
1739209638.3554237;-35.57807855764607
1739209638.355428;-38.13080360867914
1739209638.355432;-38.13080360867914
1739209638.3554363;-38.13080360867914
1739209638.3554404;-38.13080360867914
1739209638.3554447;-35.57807855764607
1739209638.3554487;-38.13080360867914
1739209638.355453;-38.13080360867914
1739209638.355457;-45.120503652039325
1739209638.3554614;-38.13080360867914
1739209638.3554657;-45.120503652039325
1739209638.3554697;-45.120503652039325
1739209638.355474;-38.13080360867914
1739209638.355478;-45.120503652039325
1739209638.3554823;-45.120503652039325
1739209638.3554864;-38.13080360867914
1739209638.3554907;-38.13080360867914
1739209638.3554947;-45.120503652039325
1739209638.355499;-31.141103565318915
1739209638.355503;-33.981070128970906
1739209638.3555074;-38.13080360867914
1739209638.3555114;-38.13080360867914
1739209638.3555157;-38.13080360867914
1739209638.3555198;-35.57807855764607
1739209638.355524;-38.13080360867914
1739209638.355528;-38.13080360867914
1739209638.3555324;-33.981070128970906
1739209638.3555365;-32.816014438256545
1739209638.3555408;-38.13080360867914
1739209638.3555448;-45.120503652039325
1739209638.355549;-45.120503652039325
1739209638.3555532;-45.120503652039325
1739209638.3555574;-45.120503652039325
1739209638.3555617;-45.120503652039325
1739209638.3555658;-38.13080360867914
1739209638.35557;-31.141103565318915
1739209638.3555741;-38.13080360867914
1739209638.3555784;-45.120503652039325
1739209638.3555825;-45.120503652039325
1739209638.3555868;-33.981070128970906
1739209638.3555908;-45.120503652039325
1739209638.355595;-33.981070128970906
1739209638.3555992;-38.13080360867914
1739209638.3556035;-28.992665084841942
1739209638.3556075;-45.120503652039325
1739209638.3556118;-45.120503652039325
1739209638.3556159;-45.120503652039325
1739209638.3556201;-45.120503652039325
1739209638.3556242;-33.981070128970906
1739209638.3556285;-45.120503652039325
1739209638.3556325;-45.120503652039325
1739209638.3556368;-33.981070128970906
1739209638.355641;-45.120503652039325
1739209638.3556452;-38.13080360867914
1739209638.3556495;-45.120503652039325
1739209638.3556535;-38.13080360867914
1739209638.3556578;-45.120503652039325
1739209638.3556619;-38.13080360867914
1739209638.3556662;-35.57807855764607
1739209638.3556702;-45.120503652039325
1739209638.3556745;-38.13080360867914
1739209638.3556786;-45.120503652039325
1739209638.3556828;-38.13080360867914
1739209638.355687;-38.13080360867914
1739209638.3556912;-45.120503652039325
1739209638.3556952;-38.13080360867914
1739209638.3556995;-38.13080360867914
1739209638.3557036;-45.120503652039325
1739209638.355708;-38.13080360867914
1739209638.355712;-38.13080360867914
1739209638.3557162;-45.120503652039325
1739209638.3557203;-38.13080360867914
1739209638.3557246;-38.13080360867914
1739209638.3557286;-45.120503652039325
1739209638.355733;-38.13080360867914
1739209638.355737;-38.13080360867914
1739209638.3557413;-38.13080360867914
1739209638.3557456;-38.13080360867914
1739209638.3557496;-45.120503652039325
1739209638.355754;-38.13080360867914
1739209638.355758;-38.13080360867914
1739209638.3557622;-45.120503652039325
1739209638.3557663;-38.13080360867914
1739209638.3557706;-31.141103565318915
1739209638.3557746;-45.120503652039325
1739209638.355779;-45.120503652039325
1739209638.355783;-35.57807855764607
1739209638.3557873;-38.13080360867914
1739209638.3557913;-38.13080360867914
1739209638.3557956;-35.57807855764607
1739209638.3557997;-45.120503652039325
1739209638.355804;-38.13080360867914
1739209638.355808;-45.120503652039325
1739209638.3558123;-33.981070128970906
1739209638.3558164;-38.13080360867914
1739209638.3558207;-33.981070128970906
1739209638.3558247;-31.141103565318893
1739209638.355829;-45.120503652039325
1739209638.355833;-45.120503652039325
1739209638.3558373;-45.120503652039325
1739209638.3558416;-45.120503652039325
1739209638.3558457;-38.13080360867914
1739209638.35585;-45.120503652039325
1739209638.355854;-45.120503652039325
1739209638.3558583;-45.120503652039325
1739209638.3558624;-45.120503652039325
1739209638.3558667;-38.13080360867914
1739209638.3558707;-45.120503652039325
1739209638.355875;-45.120503652039325
1739209638.355879;-38.13080360867914
1739209638.3558834;-38.13080360867914
1739209638.3558874;-33.981070128970906
1739209638.3558917;-32.816014438256545
1739209638.3558958;-45.120503652039325
1739209638.3559;-45.120503652039325
1739209638.355904;-45.120503652039325
1739209638.3559084;-45.120503652039325
1739209638.3559124;-38.13080360867914
1739209638.3559167;-35.57807855764607
1739209638.3559208;-38.13080360867914
1739209638.355925;-45.120503652039325
1739209638.3559294;-45.120503652039325
1739209638.3559334;-38.13080360867914
1739209638.3559377;-38.13080360867914
1739209638.3559418;-45.120503652039325
1739209638.355946;-38.13080360867914
1739209638.35595;-38.13080360867914
1739209638.3559544;-38.13080360867914
1739209638.3559585;-45.120503652039325
1739209638.3559628;-38.13080360867914
1739209638.3559668;-35.57807855764607
1739209638.355971;-38.13080360867914
1739209638.3559752;-38.13080360867914
1739209638.3559794;-38.13080360867914
1739209638.3559835;-35.57807855764607
1739209638.3559878;-45.120503652039325
1739209638.3559918;-38.13080360867914
1739209638.3559961;-38.13080360867914
1739209638.3560002;-45.120503652039325
1739209638.3560045;-38.13080360867914
1739209638.3560085;-38.13080360867914
1739209638.3560128;-45.120503652039325
1739209638.3560169;-45.120503652039325
1739209638.3560212;-33.981070128970906
1739209638.3560255;-38.13080360867914
1739209638.3560295;-45.120503652039325
1739209638.3560338;-45.120503652039325
1739209638.3560379;-45.120503652039325
1739209638.3560421;-33.981070128970906
1739209638.3560462;-38.13080360867914
1739209638.3560505;-45.120503652039325
1739209638.3560545;-45.120503652039325
1739209638.3560588;-38.13080360867914
1739209638.356063;-38.13080360867914
1739209638.3560672;-45.120503652039325
1739209638.3560712;-45.120503652039325
1739209638.3560755;-35.57807855764607
1739209638.3560796;-45.120503652039325
1739209638.3560839;-45.120503652039325
1739209638.356088;-33.981070128970906
1739209638.3560922;-35.57807855764607
1739209638.3560963;-45.120503652039325
1739209638.3561006;-45.120503652039325
1739209638.3561046;-38.13080360867914
1739209638.356109;-33.981070128970906
1739209638.356113;-38.13080360867914
1739209638.3561172;-45.120503652039325
1739209638.3561215;-33.981070128970906
1739209638.3561256;-33.981070128970906
1739209638.35613;-33.981070128970906
1739209638.356134;-45.120503652039325
1739209638.3561382;-45.120503652039325
1739209638.3561423;-38.13080360867914
1739209638.3561466;-45.120503652039325
1739209638.3561506;-45.120503652039325
1739209638.356155;-35.57807855764607
1739209638.356159;-31.141103565318893
1739209638.3561633;-45.120503652039325
1739209638.3561673;-45.120503652039325
1739209638.3561716;-33.981070128970906
1739209638.3561757;-31.141103565318915
1739209638.35618;-33.981070128970906
1739209638.356184;-45.120503652039325
1739209638.3561883;-45.120503652039325
1739209638.3561924;-45.120503652039325
1739209638.3561966;-38.13080360867914
1739209638.3562007;-45.120503652039325
1739209638.356205;-45.120503652039325
1739209638.3562093;-45.120503652039325
1739209638.3562133;-45.120503652039325
1739209638.3562176;-45.120503652039325
1739209638.3562217;-38.13080360867914
1739209638.356226;-32.816014438256545
1739209638.35623;-38.13080360867914
1739209638.3562343;-45.120503652039325
1739209638.3562384;-38.13080360867914
1739209638.3562427;-32.816014438256545
1739209638.3562467;-33.981070128970906
1739209638.356251;-45.120503652039325
1739209638.356255;-38.13080360867914
1739209638.3562593;-45.120503652039325
1739209638.3562634;-45.120503652039325
1739209638.3562677;-38.13080360867914
1739209638.3562717;-45.120503652039325
1739209638.356276;-45.120503652039325
1739209638.35628;-38.13080360867914
1739209638.3562844;-38.13080360867914
1739209638.3562884;-38.13080360867914
1739209638.3562927;-32.816014438256545
1739209638.3562968;-45.120503652039325
1739209638.356301;-45.120503652039325
1739209638.3563054;-45.120503652039325
1739209638.3563094;-38.13080360867914
1739209638.3563137;-33.981070128970906
1739209638.3563178;-45.120503652039325
1739209638.356322;-38.13080360867914
1739209638.356326;-45.120503652039325
1739209638.3563304;-38.13080360867914
1739209638.3563344;-35.57807855764607
1739209638.3563387;-38.13080360867914
1739209638.3563428;-35.57807855764607
1739209638.356347;-33.981070128970906
1739209638.3563511;-45.120503652039325
1739209638.3563554;-38.13080360867914
1739209638.3563595;-35.57807855764607
1739209638.3563638;-38.13080360867914
1739209638.3563678;-45.120503652039325
1739209638.356372;-38.13080360867914
1739209638.3563762;-35.57807855764607
1739209638.3563805;-35.57807855764607
1739209638.3563845;-45.120503652039325
1739209638.3563888;-45.120503652039325
1739209638.3563929;-45.120503652039325
1739209638.3563972;-45.120503652039325
1739209638.3564014;-45.120503652039325
1739209638.3564055;-45.120503652039325
1739209638.3564098;-45.120503652039325
1739209638.3564138;-33.981070128970906
1739209638.3564181;-38.13080360867914
1739209638.3564222;-38.13080360867914
1739209638.3564265;-32.816014438256545
1739209638.3564305;-32.816014438256545
1739209638.3564348;-32.816014438256545
1739209638.3564389;-45.120503652039325
1739209638.3564432;-38.13080360867914
1739209638.3564472;-45.120503652039325
1739209638.3564515;-38.13080360867914
1739209638.3564556;-38.13080360867914
1739209638.3564599;-38.13080360867914
1739209638.356464;-45.120503652039325
1739209638.3564682;-38.13080360867914
1739209638.3564723;-45.120503652039325
1739209638.3564765;-38.13080360867914
1739209638.3564806;-33.981070128970906
1739209638.356485;-38.13080360867914
1739209638.3564892;-38.13080360867914
1739209638.3564932;-35.57807855764607
1739209638.3564975;-38.13080360867914
1739209638.3565016;-38.13080360867914
1739209638.3565059;-38.13080360867914
1739209638.35651;-38.13080360867914
1739209638.3565142;-45.120503652039325
1739209638.3565183;-45.120503652039325
1739209638.3565226;-45.120503652039325
1739209638.3565266;-45.120503652039325
1739209638.356531;-45.120503652039325
1739209638.356535;-45.120503652039325
1739209638.3565392;-38.13080360867914
1739209638.3565433;-45.120503652039325
1739209638.3565476;-38.13080360867914
1739209638.3565516;-38.13080360867914
1739209638.356556;-45.120503652039325
1739209638.35656;-38.13080360867914
1739209638.3565643;-35.57807855764607
1739209638.3565683;-38.13080360867914
1739209638.3565726;-38.13080360867914
1739209638.3565767;-38.13080360867914
1739209638.356581;-45.120503652039325
1739209638.3565853;-38.13080360867914
1739209638.3565893;-38.13080360867914
1739209638.3565936;-45.120503652039325
1739209638.3565977;-45.120503652039325
1739209638.356602;-38.13080360867914
1739209638.356606;-45.120503652039325
1739209638.3566103;-35.57807855764607
1739209638.3566144;-27.267205301931607
1739209638.3566186;-38.13080360867914
1739209638.3566227;-45.120503652039325
1739209638.356627;-45.120503652039325
1739209638.356631;-31.141103565318915
1739209638.3566353;-35.57807855764607
1739209638.3566394;-38.13080360867914
1739209638.3566437;-45.120503652039325
1739209638.3566477;-45.120503652039325
1739209638.356652;-38.13080360867914
1739209638.356656;-45.120503652039325
1739209638.3566604;-45.120503652039325
1739209638.3566644;-45.120503652039325
1739209638.3566687;-38.13080360867914
1739209638.356673;-38.13080360867914
1739209638.356677;-38.13080360867914
1739209638.3566813;-45.120503652039325
1739209638.3566854;-45.120503652039325
1739209638.3566897;-38.13080360867914
1739209638.3566937;-45.120503652039325
1739209638.356698;-33.981070128970906
1739209638.356702;-45.120503652039325
1739209638.3567064;-35.57807855764607
1739209638.3567104;-38.13080360867914
1739209638.3567147;-35.57807855764607
1739209638.3567188;-31.141103565318893
1739209638.356723;-38.13080360867914
1739209638.3567271;-32.816014438256545
1739209638.3567314;-45.120503652039325
1739209638.3567355;-45.120503652039325
1739209638.3567398;-38.13080360867914
1739209638.3567438;-38.13080360867914
1739209638.356748;-45.120503652039325
1739209638.3567522;-35.57807855764607
1739209638.3567564;-33.981070128970906
1739209638.3567605;-33.981070128970906
1739209638.3567648;-35.57807855764607
1739209638.356769;-45.120503652039325
1739209638.3567731;-35.57807855764607
1739209638.3567774;-38.13080360867914
1739209638.3567815;-31.141103565318893
1739209638.3567858;-26.991370085610736
1739209638.3567898;-38.13080360867914
1739209638.356794;-35.57807855764607
1739209638.3567982;-38.13080360867914
1739209638.3568025;-35.57807855764607
1739209638.3568065;-38.13080360867914
1739209638.3568108;-35.57807855764607
1739209638.3568149;-45.120503652039325
1739209638.3568192;-32.81601443825658
1739209638.3568232;-38.13080360867914
1739209638.3568275;-35.57807855764607
1739209638.3568316;-38.13080360867914
1739209638.3568358;-45.120503652039325
1739209638.35684;-38.13080360867914
1739209638.3568442;-38.13080360867914
1739209638.3568482;-35.57807855764607
1739209638.3568525;-31.141103565318893
1739209638.3568566;-35.57807855764607
1739209638.3568609;-38.13080360867914
1739209638.3568652;-38.13080360867914
1739209638.3568692;-35.57807855764607
1739209638.3568735;-38.13080360867914
1739209638.3568776;-35.57807855764607
1739209638.3568819;-38.13080360867914
1739209638.356886;-45.120503652039325
1739209638.3568902;-45.120503652039325
1739209638.3568943;-45.120503652039325
1739209638.3568985;-45.120503652039325
1739209638.3569026;-45.120503652039325
1739209638.356907;-38.13080360867914
1739209638.356911;-38.13080360867914
1739209638.3569152;-45.120503652039325
1739209638.3569193;-45.120503652039325
1739209638.3569236;-38.13080360867914
1739209638.3569276;-38.13080360867914
1739209638.356932;-45.120503652039325
1739209638.356936;-45.120503652039325
1739209638.3569403;-38.13080360867914
1739209638.3569443;-35.57807855764607
1739209638.3569486;-38.13080360867914
1739209638.356953;-45.120503652039325
1739209638.356957;-38.13080360867914
1739209638.3569613;-35.57807855764607
1739209638.3569653;-45.120503652039325
1739209638.3569696;-45.120503652039325
1739209638.3569736;-33.981070128970906
1739209638.356978;-38.13080360867914
1739209638.356982;-35.57807855764607
1739209638.3569863;-38.13080360867914
1739209638.3569903;-38.13080360867914
1739209638.3569946;-35.57807855764607
1739209638.3569987;-45.120503652039325
1739209638.357003;-35.57807855764607
1739209638.357007;-38.13080360867914
1739209638.3570113;-35.57807855764607
1739209638.3570154;-45.120503652039325
1739209638.3570197;-45.120503652039325
1739209638.3570237;-38.13080360867914
1739209638.357028;-45.120503652039325
1739209638.357032;-35.57807855764607
1739209638.3570364;-35.57807855764607
1739209638.3570404;-45.120503652039325
1739209638.3570447;-35.57807855764607
1739209638.357049;-35.57807855764607
1739209638.357053;-35.57807855764607
1739209638.3570573;-45.120503652039325
1739209638.3570614;-38.13080360867914
1739209638.3570657;-38.13080360867914
1739209638.3570697;-45.120503652039325
1739209638.357074;-45.120503652039325
1739209638.357078;-45.120503652039325
1739209638.3570824;-45.120503652039325
1739209638.3570864;-38.13080360867914
1739209638.3570907;-35.57807855764607
1739209638.3570948;-38.13080360867914
1739209638.357099;-45.120503652039325
1739209638.357103;-38.13080360867914
1739209638.3571074;-35.57807855764607
1739209638.3571115;-35.57807855764607
1739209638.3571157;-33.981070128970906
1739209638.3571198;-35.57807855764607
1739209638.357124;-33.981070128970906
1739209638.3571281;-38.13080360867914
1739209638.3571324;-45.120503652039325
1739209638.3571365;-38.13080360867914
1739209638.3571408;-45.120503652039325
1739209638.357145;-38.13080360867914
1739209638.3571491;-38.13080360867914
1739209638.3571534;-38.13080360867914
1739209638.3571575;-31.141103565318915
1739209638.3571618;-38.13080360867914
1739209638.3571658;-45.120503652039325
1739209638.35717;-45.120503652039325
1739209638.3571742;-38.13080360867914
1739209638.3571784;-45.120503652039325
1739209638.3571825;-38.13080360867914
1739209638.3571868;-38.13080360867914
1739209638.3571908;-28.58837851428586
1739209638.3571951;-45.120503652039325
1739209638.3571992;-45.120503652039325
1739209638.3572035;-45.120503652039325
1739209638.3572075;-45.120503652039325
1739209638.3572118;-38.13080360867914
1739209638.357216;-38.13080360867914
1739209638.3572202;-38.13080360867914
1739209638.3572242;-31.141103565318915
1739209638.3572285;-45.120503652039325
1739209638.3572328;-45.120503652039325
1739209638.3572369;-45.120503652039325
1739209638.3572412;-35.57807855764607
1739209638.3572452;-38.13080360867914
1739209638.3572495;-45.120503652039325
1739209638.3572536;-38.13080360867914
1739209638.3572578;-31.141103565318915
1739209638.357262;-45.120503652039325
1739209638.3572662;-45.120503652039325
1739209638.3572702;-45.120503652039325
1739209638.3572745;-45.120503652039325
1739209638.3572786;-33.981070128970906
1739209638.3572829;-45.120503652039325
1739209638.357287;-45.120503652039325
1739209638.3572912;-33.981070128970906
1739209638.3572953;-38.13080360867914
1739209638.3572996;-45.120503652039325
1739209638.3573036;-45.120503652039325
1739209638.357308;-31.141103565318915
1739209638.357312;-38.13080360867914
1739209638.3573163;-38.13080360867914
1739209638.3573203;-45.120503652039325
1739209638.3573246;-38.13080360867914
1739209638.357329;-38.13080360867914
1739209638.357333;-38.13080360867914
1739209638.3573372;-38.13080360867914
1739209638.3573413;-45.120503652039325
1739209638.3573456;-38.13080360867914
1739209638.3573496;-35.57807855764607
1739209638.357354;-38.13080360867914
1739209638.357358;-45.120503652039325
1739209638.3573623;-45.120503652039325
1739209638.3573663;-45.120503652039325
1739209638.3573706;-45.120503652039325
1739209638.3573747;-45.120503652039325
1739209638.357379;-45.120503652039325
1739209638.357383;-45.120503652039325
1739209638.3573873;-38.13080360867914
1739209638.3573914;-33.981070128970906
1739209638.3573956;-35.57807855764607
1739209638.3573997;-38.13080360867914
1739209638.357404;-38.13080360867914
1739209638.357408;-38.13080360867914
1739209638.3574123;-45.120503652039325
1739209638.3574166;-38.13080360867914
1739209638.3574207;-33.981070128970906
1739209638.357425;-45.120503652039325
1739209638.357429;-45.120503652039325
1739209638.3574333;-38.13080360867914
1739209638.3574374;-38.13080360867914
1739209638.3574417;-45.120503652039325
1739209638.3574457;-38.13080360867914
1739209638.35745;-35.57807855764607
1739209638.357454;-38.13080360867914
1739209638.3574584;-32.816014438256545
1739209638.3574624;-32.816014438256545
1739209638.3574667;-45.120503652039325
1739209638.3574708;-38.13080360867914
1739209638.357475;-38.13080360867914
1739209638.357479;-45.120503652039325
1739209638.3574834;-38.13080360867914
1739209638.3574874;-35.57807855764607
1739209638.3574917;-45.120503652039325
1739209638.3574958;-45.120503652039325
1739209638.3575;-38.13080360867914
1739209638.3575041;-45.120503652039325
1739209638.3575084;-45.120503652039325
1739209638.3575127;-32.816014438256545
1739209638.3575168;-35.57807855764607
1739209638.357521;-45.120503652039325
1739209638.357525;-30.49652367304973
1739209638.3575294;-32.816014438256545
1739209638.3575335;-45.120503652039325
1739209638.3575377;-45.120503652039325
1739209638.3575418;-45.120503652039325
1739209638.357546;-45.120503652039325
1739209638.3575501;-45.120503652039325
1739209638.3575544;-32.816014438256545
1739209638.3575585;-45.120503652039325
1739209638.3575628;-45.120503652039325
1739209638.3575668;-38.13080360867914
1739209638.3575711;-38.13080360867914
1739209638.3575752;-45.120503652039325
1739209638.3575795;-45.120503652039325
1739209638.3575835;-45.120503652039325
1739209638.3575878;-45.120503652039325
1739209638.3575919;-35.57807855764607
1739209638.3575962;-31.141103565318893
1739209638.3576002;-45.120503652039325
1739209638.3576045;-35.57807855764607
1739209638.3576088;-38.13080360867914
1739209638.3576128;-38.13080360867914
1739209638.3576171;-45.120503652039325
1739209638.3576212;-45.120503652039325
1739209638.3576255;-45.120503652039325
1739209638.3576295;-45.120503652039325
1739209638.3576338;-45.120503652039325
1739209638.357638;-35.57807855764607
1739209638.3576422;-45.120503652039325
1739209638.3576462;-45.120503652039325
1739209638.3576505;-33.981070128970906
1739209638.3576546;-45.120503652039325
1739209638.3576589;-35.57807855764607
1739209638.357663;-32.816014438256545
1739209638.3576672;-38.13080360867914
1739209638.3576713;-38.13080360867914
1739209638.3576756;-35.57807855764607
1739209638.3576796;-38.13080360867914
1739209638.357684;-45.120503652039325
1739209638.357688;-38.13080360867914
1739209638.3576922;-45.120503652039325
1739209638.3576965;-38.13080360867914
1739209638.3577006;-38.13080360867914
1739209638.3577049;-38.13080360867914
1739209638.357709;-45.120503652039325
1739209638.3577132;-45.120503652039325
1739209638.3577173;-38.13080360867914
1739209638.3577216;-38.13080360867914
1739209638.3577256;-38.13080360867914
1739209638.35773;-30.49652367304973
1739209638.357734;-38.13080360867914
1739209638.3577383;-35.57807855764607
1739209638.3577423;-33.981070128970906
1739209638.3577466;-38.13080360867914
1739209638.3577507;-45.120503652039325
1739209638.357755;-45.120503652039325
1739209638.357759;-45.120503652039325
1739209638.3577633;-45.120503652039325
1739209638.3577673;-45.120503652039325
1739209638.3577716;-45.120503652039325
1739209638.3577757;-45.120503652039325
1739209638.35778;-38.13080360867914
1739209638.357784;-38.13080360867914
1739209638.3577883;-38.13080360867914
1739209638.3577926;-45.120503652039325
1739209638.3577967;-45.120503652039325
1739209638.357801;-45.120503652039325
1739209638.357805;-38.13080360867914
1739209638.3578093;-45.120503652039325
1739209638.3578134;-45.120503652039325
1739209638.3578176;-38.13080360867914
1739209638.3578217;-38.13080360867914
1739209638.357826;-38.13080360867914
1739209638.35783;-33.981070128970906
1739209638.3578343;-35.57807855764607
1739209638.3578384;-38.13080360867914
1739209638.3578427;-45.120503652039325
1739209638.3578467;-35.57807855764607
1739209638.357851;-38.13080360867914
1739209638.357855;-45.120503652039325
1739209638.3578594;-45.120503652039325
1739209638.3578634;-45.120503652039325
1739209638.3578677;-45.120503652039325
1739209638.3578718;-38.13080360867914
1739209638.357876;-33.981070128970906
1739209638.35788;-45.120503652039325
1739209638.3578844;-38.13080360867914
1739209638.3578887;-38.13080360867914
1739209638.3578928;-31.141103565318915
1739209638.357897;-35.57807855764607
1739209638.357901;-38.13080360867914
1739209638.3579054;-45.120503652039325
1739209638.3579094;-38.13080360867914
1739209638.3579137;-35.57807855764607
1739209638.3579178;-38.13080360867914
1739209638.357922;-38.13080360867914
1739209638.3579261;-45.120503652039325
1739209638.3579304;-32.816014438256545
1739209638.3579345;-38.13080360867914
1739209638.3579388;-45.120503652039325
1739209638.3579428;-38.13080360867914
1739209638.357947;-38.13080360867914
1739209638.3579512;-33.981070128970906
1739209638.3579555;-45.120503652039325
1739209638.3579595;-45.120503652039325
1739209638.3579638;-38.13080360867914
1739209638.3579679;-33.981070128970906
1739209638.3579721;-45.120503652039325
1739209638.3579764;-38.13080360867914
