CAN Message; 0x62:028f63ef716155c5
1739209622.8334172;-38.13080360867914
1739209622.8334274;-45.120503652039325
1739209622.8334377;-45.120503652039325
1739209622.8334477;-45.120503652039325
1739209622.833458;-45.120503652039325
1739209622.8334682;-38.13080360867914
1739209622.8334785;-38.13080360867914
1739209622.8334887;-38.13080360867914
1739209622.833499;-38.13080360867914
1739209622.8335092;-45.120503652039325
1739209622.8335192;-45.120503652039325
1739209622.8335295;-38.13080360867914
1739209622.8335397;-38.13080360867914
1739209622.83355;-45.120503652039325
1739209622.8335602;-35.57807855764607
1739209622.8335705;-38.13080360867914
1739209622.8335807;-45.120503652039325
1739209622.8335907;-38.13080360867914
1739209622.833601;-38.13080360867914
1739209622.8336112;-38.13080360867914
1739209622.8336215;-38.13080360867914
1739209622.8336318;-45.120503652039325
1739209622.833642;-45.120503652039325
1739209622.833652;-38.13080360867914
1739209622.8336623;-35.57807855764607
1739209622.8336725;-38.13080360867914
1739209622.8336828;-45.120503652039325
1739209622.833693;-38.13080360867914
1739209622.8337033;-38.13080360867914
1739209622.8337135;-38.13080360867914
1739209622.8337235;-38.13080360867914
1739209622.8337338;-45.120503652039325
1739209622.833744;-45.120503652039325
1739209622.8337543;-38.13080360867914
1739209622.8337646;-45.120503652039325
1739209622.8337748;-38.13080360867914
1739209622.833785;-27.267205301931607
1739209622.833795;-45.120503652039325
1739209622.8338053;-38.13080360867914
1739209622.8338156;-38.13080360867914
1739209622.8338258;-33.981070128970906
1739209622.833836;-38.13080360867914
1739209622.8338463;-38.13080360867914
1739209622.8338563;-45.120503652039325
1739209622.8338666;-38.13080360867914
1739209622.8338768;-33.981070128970906
1739209622.833887;-38.13080360867914
1739209622.8338974;-45.120503652039325
1739209622.8339076;-38.13080360867914
1739209622.8339179;-35.57807855764607
1739209622.8339279;-45.120503652039325
1739209622.8339381;-38.13080360867914
1739209622.8339484;-27.267205301931607
1739209622.8339586;-38.13080360867914
1739209622.8339689;-38.13080360867914
1739209622.8339791;-38.13080360867914
1739209622.8339894;-31.141103565318915
1739209622.8339994;-38.13080360867914
1739209622.8340096;-38.13080360867914
1739209622.83402;-38.13080360867914
1739209622.8340302;-45.120503652039325
1739209622.8340404;-45.120503652039325
1739209622.8340507;-38.13080360867914
1739209622.8340607;-38.13080360867914
1739209622.834071;-45.120503652039325
1739209622.8340812;-45.120503652039325
1739209622.8340914;-38.13080360867914
1739209622.8341017;-38.13080360867914
1739209622.834112;-32.816014438256545
1739209622.8341222;-38.13080360867914
1739209622.8341322;-45.120503652039325
1739209622.8341424;-45.120503652039325
1739209622.8341527;-38.13080360867914
1739209622.834163;-32.816014438256545
1739209622.8341732;-38.13080360867914
1739209622.8341835;-45.120503652039325
1739209622.8341937;-30.49652367304973
1739209622.8342037;-35.57807855764607
1739209622.834214;-45.120503652039325
1739209622.8342242;-45.120503652039325
1739209622.8342345;-35.57807855764607
1739209622.8342447;-35.57807855764607
1739209622.834255;-45.120503652039325
1739209622.834265;-38.13080360867914
1739209622.8342752;-45.120503652039325
1739209622.8342855;-45.120503652039325
1739209622.8342957;-38.13080360867914
1739209622.834306;-45.120503652039325
1739209622.8343163;-45.120503652039325
1739209622.8343265;-38.13080360867914
1739209622.8343365;-38.13080360867914
1739209622.8343468;-45.120503652039325
1739209622.834357;-27.8777449560314
1739209622.8343673;-32.816014438256545
1739209622.8343775;-38.13080360867914
1739209622.8343878;-45.120503652039325
1739209622.834398;-35.57807855764607
1739209622.834408;-38.13080360867914
1739209622.8344183;-45.120503652039325
1739209622.8344285;-38.13080360867914
1739209622.8344388;-45.120503652039325
1739209622.834449;-45.120503652039325
1739209622.8344593;-45.120503652039325
1739209622.8344696;-38.13080360867914
1739209622.8344796;-38.13080360867914
1739209622.8344898;-38.13080360867914
1739209622.8345;-38.13080360867914
1739209622.8345103;-45.120503652039325
1739209622.8345206;-29.438486411369333
1739209622.8345308;-29.438486411369333
1739209622.8345408;-32.816014438256545
1739209622.834551;-35.57807855764607
1739209622.8345613;-35.57807855764607
1739209622.8345716;-35.57807855764607
1739209622.8345819;-45.120503652039325
1739209622.834592;-38.13080360867914
1739209622.8346024;-45.120503652039325
1739209622.8346124;-45.120503652039325
1739209622.8346226;-45.120503652039325
1739209622.8346329;-38.13080360867914
1739209622.8346431;-45.120503652039325
1739209622.8346534;-33.981070128970906
1739209622.8346636;-38.13080360867914
1739209622.834674;-45.120503652039325
1739209622.834684;-32.816014438256545
1739209622.8346941;-30.49652367304973
1739209622.8347044;-45.120503652039325
1739209622.8347147;-38.13080360867914
1739209622.834725;-45.120503652039325
1739209622.8347352;-45.120503652039325
1739209622.8347452;-38.13080360867914
1739209622.8347554;-38.13080360867914
1739209622.8347657;-45.120503652039325
1739209622.834776;-45.120503652039325
1739209622.8347862;-45.120503652039325
1739209622.8347964;-45.120503652039325
1739209622.8348067;-35.57807855764607
1739209622.8348167;-35.57807855764607
1739209622.834827;-45.120503652039325
1739209622.8348372;-45.120503652039325
1739209622.8348475;-33.981070128970906
1739209622.8348577;-45.120503652039325
1739209622.834868;-35.57807855764607
1739209622.8348782;-35.57807855764607
1739209622.8348882;-45.120503652039325
1739209622.8348985;-45.120503652039325
1739209622.8349087;-45.120503652039325
1739209622.834919;-45.120503652039325
1739209622.8349292;-38.13080360867914
1739209622.8349395;-35.57807855764607
1739209622.8349495;-38.13080360867914
1739209622.8349597;-38.13080360867914
1739209622.83497;-45.120503652039325
1739209622.8349802;-35.57807855764607
1739209622.8349905;-38.13080360867914
1739209622.8350008;-45.120503652039325
1739209622.835011;-45.120503652039325
1739209622.835021;-45.120503652039325
1739209622.8350313;-38.13080360867914
1739209622.8350415;-45.120503652039325
1739209622.8350518;-38.13080360867914
1739209622.835062;-45.120503652039325
1739209622.8350723;-38.13080360867914
1739209622.8350825;-45.120503652039325
1739209622.8350925;-38.13080360867914
1739209622.8351028;-33.981070128970906
1739209622.835113;-38.13080360867914
1739209622.8351233;-45.120503652039325
1739209622.8351336;-38.13080360867914
1739209622.8351438;-32.816014438256545
1739209622.8351538;-45.120503652039325
1739209622.835164;-45.120503652039325
1739209622.8351743;-45.120503652039325
1739209622.8351846;-45.120503652039325
1739209622.8351948;-45.120503652039325
1739209622.835205;-45.120503652039325
1739209622.8352153;-38.13080360867914
1739209622.8352253;-38.13080360867914
1739209622.8352356;-38.13080360867914
1739209622.8352458;-45.120503652039325
1739209622.835256;-38.13080360867914
1739209622.8352664;-45.120503652039325
1739209622.8352766;-45.120503652039325
1739209622.8352869;-38.13080360867914
1739209622.8352969;-38.13080360867914
1739209622.8353071;-38.13080360867914
1739209622.8353174;-38.13080360867914
1739209622.8353276;-33.981070128970906
1739209622.8353379;-45.120503652039325
1739209622.8353481;-38.13080360867914
1739209622.8353584;-33.981070128970906
1739209622.8353684;-45.120503652039325
1739209622.8353786;-45.120503652039325
1739209622.835389;-38.13080360867914
1739209622.8353992;-35.57807855764607
1739209622.8354094;-38.13080360867914
1739209622.8354197;-45.120503652039325
1739209622.8354297;-45.120503652039325
1739209622.83544;-38.13080360867914
1739209622.8354502;-35.57807855764607
1739209622.8354604;-45.120503652039325
1739209622.8354707;-45.120503652039325
1739209622.835481;-38.13080360867914
1739209622.8354912;-35.57807855764607
1739209622.8355012;-45.120503652039325
1739209622.8355114;-45.120503652039325
1739209622.8355217;-33.981070128970906
1739209622.835532;-38.13080360867914
1739209622.8355422;-38.13080360867914
1739209622.8355525;-45.120503652039325
1739209622.8355627;-38.13080360867914
1739209622.8355727;-33.981070128970906
1739209622.835583;-38.13080360867914
1739209622.8355932;-45.120503652039325
1739209622.8356035;-45.120503652039325
1739209622.8356137;-38.13080360867914
1739209622.835624;-38.13080360867914
1739209622.835634;-38.13080360867914
1739209622.8356442;-45.120503652039325
1739209622.8356545;-35.57807855764607
1739209622.8356647;-38.13080360867914
1739209622.835675;-45.120503652039325
1739209622.8356853;-31.141103565318915
1739209622.8356955;-45.120503652039325
1739209622.8357055;-45.120503652039325
1739209622.8357158;-45.120503652039325
1739209622.835726;-35.57807855764607
1739209622.8357363;-38.13080360867914
1739209622.8357465;-45.120503652039325
1739209622.8357568;-45.120503652039325
1739209622.835767;-45.120503652039325
1739209622.835777;-38.13080360867914
1739209622.8357873;-45.120503652039325
1739209622.8357975;-45.120503652039325
1739209622.8358078;-45.120503652039325
1739209622.835818;-45.120503652039325
1739209622.8358283;-45.120503652039325
1739209622.8358383;-45.120503652039325
1739209622.8358486;-33.981070128970906
1739209622.8358588;-35.57807855764607
1739209622.835869;-45.120503652039325
1739209622.8358793;-45.120503652039325
1739209622.8358896;-33.981070128970906
1739209622.8358998;-38.13080360867914
1739209622.8359098;-45.120503652039325
1739209622.83592;-45.120503652039325
1739209622.8359303;-45.120503652039325
1739209622.8359406;-45.120503652039325
1739209622.8359509;-45.120503652039325
1739209622.835961;-45.120503652039325
1739209622.8359714;-45.120503652039325
1739209622.8359814;-45.120503652039325
1739209622.8359916;-38.13080360867914
1739209622.8360019;-45.120503652039325
1739209622.8360121;-38.13080360867914
1739209622.8360224;-45.120503652039325
1739209622.8360326;-45.120503652039325
1739209622.836043;-45.120503652039325
1739209622.836053;-33.981070128970906
1739209622.8360631;-45.120503652039325
1739209622.8360734;-45.120503652039325
1739209622.8360837;-45.120503652039325
1739209622.836094;-32.816014438256545
1739209622.8361042;-45.120503652039325
1739209622.8361142;-38.13080360867914
1739209622.8361244;-35.57807855764607
1739209622.8361347;-45.120503652039325
1739209622.836145;-38.13080360867914
1739209622.8361552;-45.120503652039325
1739209622.8361654;-38.13080360867914
1739209622.8361757;-45.120503652039325
1739209622.8361857;-38.13080360867914
1739209622.836196;-38.13080360867914
1739209622.8362062;-45.120503652039325
1739209622.8362164;-32.816014438256545
1739209622.8362267;-38.13080360867914
1739209622.836237;-45.120503652039325
1739209622.8362472;-45.120503652039325
1739209622.8362572;-32.816014438256545
1739209622.8362675;-35.57807855764607
1739209622.8362777;-45.120503652039325
1739209622.836288;-45.120503652039325
1739209622.8362982;-45.120503652039325
1739209622.8363085;-45.120503652039325
1739209622.8363185;-38.13080360867914
1739209622.8363287;-38.13080360867914
1739209622.836339;-45.120503652039325
1739209622.8363492;-45.120503652039325
1739209622.8363595;-35.57807855764607
1739209622.8363698;-38.13080360867914
1739209622.83638;-38.13080360867914
1739209622.83639;-45.120503652039325
1739209622.8364003;-35.57807855764607
1739209622.8364105;-45.120503652039325
1739209622.8364208;-32.816014438256545
1739209622.836431;-29.438486411369333
1739209622.8364413;-38.13080360867914
1739209622.8364515;-45.120503652039325
1739209622.8364615;-38.13080360867914
1739209622.8364718;-35.57807855764607
1739209622.836482;-38.13080360867914
1739209622.8364923;-35.57807855764607
1739209622.8365026;-45.120503652039325
1739209622.8365128;-33.981070128970956
1739209622.8365228;-38.13080360867914
1739209622.836533;-35.57807855764607
1739209622.8365433;-45.120503652039325
1739209622.8365536;-45.120503652039325
1739209622.8365638;-45.120503652039325
1739209622.836574;-45.120503652039325
1739209622.8365843;-38.13080360867914
1739209622.8365943;-32.816014438256545
1739209622.8366046;-38.13080360867914
1739209622.8366148;-38.13080360867914
1739209622.836625;-38.13080360867914
1739209622.8366354;-35.57807855764607
1739209622.8366456;-45.120503652039325
1739209622.8366559;-35.57807855764607
1739209622.8366659;-45.120503652039325
1739209622.8366761;-33.981070128970956
1739209622.8366864;-38.13080360867914
1739209622.8366966;-38.13080360867914
1739209622.8367069;-45.120503652039325
1739209622.8367171;-45.120503652039325
1739209622.8367271;-38.13080360867914
1739209622.8367374;-45.120503652039325
1739209622.8367476;-38.13080360867914
1739209622.836758;-35.57807855764607
1739209622.8367682;-45.120503652039325
1739209622.8367784;-45.120503652039325
1739209622.8367887;-45.120503652039325
1739209622.8367987;-45.120503652039325
1739209622.836809;-38.13080360867914
1739209622.8368192;-38.13080360867914
1739209622.8368294;-38.13080360867914
1739209622.8368397;-32.816014438256545
1739209622.83685;-35.57807855764607
1739209622.8368602;-38.13080360867914
1739209622.8368702;-38.13080360867914
1739209622.8368804;-38.13080360867914
1739209622.8368907;-38.13080360867914
1739209622.836901;-38.13080360867914
1739209622.8369112;-38.13080360867914
1739209622.8369215;-32.81601443825658
1739209622.8369317;-38.13080360867914
1739209622.8369417;-45.120503652039325
1739209622.836952;-38.13080360867914
1739209622.8369622;-45.120503652039325
1739209622.8369725;-45.120503652039325
1739209622.8369827;-33.981070128970906
1739209622.836993;-38.13080360867914
1739209622.837003;-28.992665084841942
1739209622.8370132;-38.13080360867914
1739209622.8370235;-35.57807855764607
1739209622.8370337;-45.120503652039325
1739209622.837044;-45.120503652039325
1739209622.8370543;-38.13080360867914
1739209622.8370645;-35.57807855764607
1739209622.8370745;-38.13080360867914
1739209622.8370848;-31.14110356531892
1739209622.837095;-38.13080360867914
1739209622.8371053;-38.13080360867914
1739209622.8371155;-45.120503652039325
1739209622.8371258;-45.120503652039325
1739209622.837136;-45.120503652039325
1739209622.837146;-45.120503652039325
1739209622.8371563;-45.120503652039325
1739209622.8371665;-33.981070128970906
1739209622.8371768;-35.57807855764607
1739209622.837187;-35.57807855764607
1739209622.8371973;-45.120503652039325
1739209622.8372073;-38.13080360867914
1739209622.8372176;-35.57807855764607
1739209622.8372278;-45.120503652039325
1739209622.837238;-38.13080360867914
1739209622.8372483;-33.981070128970906
1739209622.8372586;-31.141103565318915
1739209622.8372688;-31.141103565318915
1739209622.8372788;-35.57807855764607
1739209622.837289;-45.120503652039325
1739209622.8372993;-35.57807855764607
1739209622.8373096;-38.13080360867914
1739209622.8373199;-38.13080360867914
1739209622.83733;-38.13080360867914
1739209622.8373404;-38.13080360867914
1739209622.8373504;-35.57807855764607
1739209622.8373606;-38.13080360867914
1739209622.8373709;-38.13080360867914
1739209622.8373811;-33.981070128970906
1739209622.8373914;-33.981070128970906
1739209622.8374016;-45.120503652039325
1739209622.8374116;-45.120503652039325
1739209622.837422;-38.13080360867914
1739209622.8374321;-38.13080360867914
1739209622.8374424;-45.120503652039325
1739209622.8374527;-38.13080360867914
1739209622.837463;-38.13080360867914
1739209622.8374732;-38.13080360867914
1739209622.8374832;-45.120503652039325
1739209622.8374934;-38.13080360867914
1739209622.8375037;-38.13080360867914
1739209622.837514;-38.13080360867914
1739209622.8375242;-45.120503652039325
1739209622.8375344;-38.13080360867914
1739209622.8375447;-45.120503652039325
1739209622.8375547;-38.13080360867914
1739209622.837565;-45.120503652039325
1739209622.8375752;-38.13080360867914
1739209622.8375854;-38.13080360867914
1739209622.8375957;-38.13080360867914
1739209622.837606;-38.13080360867914
1739209622.837616;-38.13080360867914
1739209622.8376262;-32.816014438256545
1739209622.8376365;-38.13080360867914
1739209622.8376467;-45.120503652039325
1739209622.837657;-38.13080360867914
1739209622.8376672;-38.13080360867914
1739209622.8376775;-45.120503652039325
1739209622.8376875;-45.120503652039325
1739209622.8376977;-45.120503652039325
1739209622.837708;-45.120503652039325
1739209622.8377182;-45.120503652039325
1739209622.8377285;-45.120503652039325
1739209622.8377388;-38.13080360867914
1739209622.837749;-38.13080360867914
1739209622.837759;-38.13080360867914
1739209622.8377693;-35.57807855764607
1739209622.8377795;-38.13080360867914
1739209622.8377898;-45.120503652039325
1739209622.8378;-45.120503652039325
1739209622.8378103;-35.57807855764607
1739209622.8378205;-38.13080360867914
1739209622.8378305;-38.13080360867914
1739209622.8378408;-38.13080360867914
1739209622.837851;-38.13080360867914
1739209622.8378613;-38.13080360867914
1739209622.8378716;-38.13080360867914
1739209622.8378818;-38.13080360867914
1739209622.8378918;-45.120503652039325
1739209622.837902;-38.13080360867914
1739209622.8379123;-45.120503652039325
1739209622.8379226;-45.120503652039325
1739209622.8379328;-32.816014438256545
1739209622.837943;-35.57807855764607
1739209622.8379533;-38.13080360867914
1739209622.8379633;-45.120503652039325
1739209622.8379736;-45.120503652039325
1739209622.8379838;-45.120503652039325
1739209622.837994;-32.816014438256545
1739209622.8380044;-32.816014438256545
1739209622.8380146;-45.120503652039325
1739209622.8380249;-45.120503652039325
1739209622.8380349;-38.13080360867914
1739209622.8380451;-32.816014438256545
1739209622.8380554;-45.120503652039325
1739209622.8380656;-38.13080360867914
1739209622.8380759;-38.13080360867914
1739209622.8380861;-45.120503652039325
1739209622.8380961;-45.120503652039325
1739209622.8381064;-45.120503652039325
1739209622.8381166;-38.13080360867914
1739209622.838127;-45.120503652039325
1739209622.8381371;-45.120503652039325
1739209622.8381474;-45.120503652039325
1739209622.8381577;-35.57807855764607
1739209622.8381677;-38.13080360867914
1739209622.838178;-38.13080360867914
1739209622.8381882;-45.120503652039325
1739209622.8381984;-33.981070128970906
1739209622.8382087;-35.57807855764607
1739209622.838219;-38.13080360867914
1739209622.8382292;-45.120503652039325
1739209622.8382392;-35.57807855764607
1739209622.8382494;-35.57807855764607
1739209622.8382597;-45.120503652039325
1739209622.83827;-45.120503652039325
1739209622.8382802;-45.120503652039325
1739209622.8382905;-45.120503652039325
1739209622.8383005;-45.120503652039325
1739209622.8383107;-38.13080360867914
1739209622.838321;-45.120503652039325
1739209622.8383312;-38.13080360867914
1739209622.8383415;-38.13080360867914
1739209622.8383517;-38.13080360867914
1739209622.838362;-38.13080360867914
1739209622.838372;-38.13080360867914
1739209622.8383822;-38.13080360867914
1739209622.8383925;-45.120503652039325
1739209622.8384027;-30.49652367304973
1739209622.838413;-27.8777449560314
1739209622.8384233;-45.120503652039325
1739209622.8384335;-45.120503652039325
1739209622.8384435;-45.120503652039325
1739209622.8384538;-33.981070128970906
1739209622.838464;-38.13080360867914
1739209622.8384743;-35.57807855764607
1739209622.8384845;-38.13080360867914
1739209622.8384948;-45.120503652039325
1739209622.8385048;-38.13080360867914
1739209622.838515;-45.120503652039325
1739209622.8385253;-33.981070128970906
1739209622.8385355;-45.120503652039325
1739209622.8385458;-38.13080360867914
1739209622.838556;-45.120503652039325
1739209622.8385663;-32.816014438256545
1739209622.8385763;-29.438486411369333
1739209622.8385866;-45.120503652039325
1739209622.8385968;-38.13080360867914
1739209622.838607;-38.13080360867914
1739209622.8386173;-35.57807855764607
1739209622.8386276;-45.120503652039325
1739209622.8386378;-38.13080360867914
1739209622.8386478;-33.981070128970906
1739209622.838658;-38.13080360867914
1739209622.8386683;-38.13080360867914
1739209622.8386786;-45.120503652039325
1739209622.8386889;-38.13080360867914
1739209622.838699;-38.13080360867914
1739209622.8387094;-38.13080360867914
1739209622.8387194;-38.13080360867914
1739209622.8387296;-45.120503652039325
1739209622.8387399;-45.120503652039325
1739209622.8387501;-45.120503652039325
1739209622.8387604;-45.120503652039325
1739209622.8387706;-38.13080360867914
1739209622.8387806;-45.120503652039325
1739209622.838791;-45.120503652039325
1739209622.8388011;-38.13080360867914
1739209622.8388114;-45.120503652039325
1739209622.8388216;-45.120503652039325
