CAN Message; 0x150:0700f6bce5ff5126
1739209628.0668502;-33.981070128970906
1739209628.0668535;-32.816014438256545
1739209628.0668569;-38.13080360867914
1739209628.0668602;-45.120503652039325
1739209628.0668635;-38.13080360867914
1739209628.0668669;-38.13080360867914
1739209628.0668702;-45.120503652039325
1739209628.0668736;-38.13080360867914
1739209628.0668771;-45.120503652039325
1739209628.0668805;-45.120503652039325
1739209628.0668838;-38.13080360867914
1739209628.0668871;-45.120503652039325
1739209628.0668905;-45.120503652039325
1739209628.0668938;-45.120503652039325
1739209628.0668972;-38.13080360867914
1739209628.0669005;-38.13080360867914
1739209628.066904;-38.13080360867914
1739209628.0669074;-45.120503652039325
1739209628.0669107;-45.120503652039325
1739209628.066914;-45.120503652039325
1739209628.0669174;-38.13080360867914
1739209628.0669208;-35.57807855764607
1739209628.066924;-45.120503652039325
1739209628.0669277;-45.120503652039325
1739209628.066931;-27.267205301931607
1739209628.0669343;-33.981070128970906
1739209628.0669377;-45.120503652039325
1739209628.066941;-38.13080360867914
1739209628.0669444;-45.120503652039325
1739209628.0669477;-45.120503652039325
1739209628.066951;-38.13080360867914
1739209628.0669546;-38.13080360867914
1739209628.066958;-38.13080360867914
1739209628.0669613;-45.120503652039325
1739209628.0669646;-38.13080360867914
1739209628.066968;-45.120503652039325
1739209628.0669713;-45.120503652039325
1739209628.0669746;-38.13080360867914
1739209628.066978;-38.13080360867914
1739209628.0669816;-45.120503652039325
1739209628.066985;-38.13080360867914
1739209628.0669882;-45.120503652039325
1739209628.0669916;-38.13080360867914
1739209628.066995;-38.13080360867914
1739209628.0669982;-45.120503652039325
1739209628.0670016;-45.120503652039325
1739209628.0670052;-38.13080360867914
1739209628.0670085;-38.13080360867914
1739209628.0670118;-38.13080360867914
1739209628.0670152;-35.57807855764607
1739209628.0670185;-45.120503652039325
1739209628.0670218;-38.13080360867914
1739209628.0670252;-35.57807855764607
1739209628.0670285;-38.13080360867914
1739209628.067032;-45.120503652039325
1739209628.0670354;-38.13080360867914
1739209628.0670388;-45.120503652039325
1739209628.067042;-38.13080360867914
1739209628.0670455;-38.13080360867914
1739209628.0670488;-38.13080360867914
1739209628.0670521;-45.120503652039325
1739209628.0670555;-38.13080360867914
1739209628.067059;-35.57807855764607
1739209628.0670624;-45.120503652039325
1739209628.0670657;-29.438486411369333
1739209628.067069;-31.141103565318893
1739209628.0670724;-45.120503652039325
1739209628.0670757;-35.57807855764607
1739209628.067079;-45.120503652039325
1739209628.0670826;-45.120503652039325
1739209628.067086;-38.13080360867914
1739209628.0670893;-35.57807855764607
1739209628.0670927;-38.13080360867914
1739209628.067096;-45.120503652039325
1739209628.0670993;-45.120503652039325
1739209628.0671027;-38.13080360867914
1739209628.067106;-38.13080360867914
1739209628.0671096;-38.13080360867914
1739209628.067113;-45.120503652039325
1739209628.0671163;-45.120503652039325
1739209628.0671196;-45.120503652039325
1739209628.067123;-45.120503652039325
1739209628.0671263;-38.13080360867914
1739209628.0671296;-35.57807855764607
1739209628.067133;-45.120503652039325
1739209628.0671365;-38.13080360867914
1739209628.0671399;-33.981070128970906
1739209628.0671432;-45.120503652039325
1739209628.0671465;-35.57807855764607
1739209628.0671499;-31.141103565318893
1739209628.0671532;-38.13080360867914
1739209628.0671566;-45.120503652039325
1739209628.0671601;-35.57807855764607
1739209628.0671635;-38.13080360867914
1739209628.0671668;-45.120503652039325
1739209628.0671701;-38.13080360867914
1739209628.0671735;-45.120503652039325
1739209628.0671768;-45.120503652039325
1739209628.0671802;-38.13080360867914
1739209628.0671835;-45.120503652039325
1739209628.067187;-45.120503652039325
1739209628.0671904;-45.120503652039325
1739209628.0671937;-35.57807855764607
1739209628.067197;-35.57807855764607
1739209628.0672004;-38.13080360867914
1739209628.0672038;-32.816014438256545
1739209628.067207;-38.13080360867914
1739209628.0672107;-45.120503652039325
1739209628.067214;-38.13080360867914
1739209628.0672174;-38.13080360867914
1739209628.0672207;-38.13080360867914
1739209628.067224;-45.120503652039325
1739209628.0672274;-33.981070128970906
1739209628.0672307;-38.13080360867914
1739209628.067234;-45.120503652039325
1739209628.0672376;-45.120503652039325
1739209628.067241;-38.13080360867914
1739209628.0672443;-35.57807855764607
1739209628.0672476;-45.120503652039325
1739209628.067251;-45.120503652039325
1739209628.0672543;-45.120503652039325
1739209628.0672576;-38.13080360867914
1739209628.067261;-38.13080360867914
1739209628.0672646;-45.120503652039325
1739209628.067268;-45.120503652039325
1739209628.0672712;-33.981070128970906
1739209628.0672746;-38.13080360867914
1739209628.067278;-45.120503652039325
1739209628.0672812;-33.981070128970906
1739209628.0672846;-38.13080360867914
1739209628.0672882;-38.13080360867914
1739209628.0672915;-38.13080360867914
1739209628.0672948;-38.13080360867914
1739209628.0672982;-38.13080360867914
1739209628.0673015;-38.13080360867914
1739209628.0673048;-38.13080360867914
1739209628.0673082;-45.120503652039325
1739209628.0673115;-38.13080360867914
1739209628.067315;-35.57807855764607
1739209628.0673184;-45.120503652039325
1739209628.0673218;-45.120503652039325
1739209628.067325;-45.120503652039325
1739209628.0673285;-45.120503652039325
1739209628.0673318;-45.120503652039325
1739209628.0673351;-45.120503652039325
1739209628.0673385;-28.992665084841942
1739209628.067342;-28.992665084841942
1739209628.0673454;-45.120503652039325
1739209628.0673487;-38.13080360867914
1739209628.067352;-38.13080360867914
1739209628.0673554;-38.13080360867914
1739209628.0673587;-45.120503652039325
1739209628.067362;-45.120503652039325
1739209628.0673656;-45.120503652039325
1739209628.067369;-38.13080360867914
1739209628.0673723;-45.120503652039325
1739209628.0673757;-38.13080360867914
1739209628.067379;-45.120503652039325
1739209628.0673823;-45.120503652039325
1739209628.0673857;-45.120503652039325
1739209628.067389;-38.13080360867914
1739209628.0673926;-38.13080360867914
1739209628.067396;-38.13080360867914
1739209628.0673993;-45.120503652039325
1739209628.0674026;-38.13080360867914
1739209628.067406;-35.57807855764607
1739209628.0674093;-38.13080360867914
1739209628.0674126;-45.120503652039325
1739209628.067416;-45.120503652039325
1739209628.0674195;-38.13080360867914
1739209628.0674229;-29.438486411369347
1739209628.0674262;-45.120503652039325
1739209628.0674295;-45.120503652039325
1739209628.0674329;-38.13080360867914
1739209628.0674362;-38.13080360867914
1739209628.0674396;-35.57807855764607
1739209628.0674431;-38.13080360867914
1739209628.0674465;-45.120503652039325
1739209628.0674498;-38.13080360867914
1739209628.0674531;-38.13080360867914
1739209628.0674565;-45.120503652039325
1739209628.0674598;-38.13080360867914
1739209628.0674632;-38.13080360867914
1739209628.0674665;-45.120503652039325
1739209628.06747;-45.120503652039325
1739209628.0674734;-32.816014438256545
1739209628.0674767;-33.981070128970906
1739209628.06748;-45.120503652039325
1739209628.0674834;-38.13080360867914
1739209628.0674868;-38.13080360867914
1739209628.06749;-38.13080360867914
1739209628.0674934;-45.120503652039325
1739209628.067497;-45.120503652039325
1739209628.0675004;-45.120503652039325
1739209628.0675037;-33.981070128970906
1739209628.067507;-38.13080360867914
1739209628.0675104;-45.120503652039325
1739209628.0675137;-38.13080360867914
1739209628.067517;-38.13080360867914
1739209628.0675206;-45.120503652039325
1739209628.067524;-35.57807855764607
1739209628.0675273;-38.13080360867914
1739209628.0675306;-38.13080360867914
1739209628.067534;-38.13080360867914
1739209628.0675373;-38.13080360867914
1739209628.0675406;-38.13080360867914
1739209628.067544;-38.13080360867914
1739209628.0675476;-35.57807855764607
1739209628.067551;-38.13080360867914
1739209628.0675542;-32.816014438256545
1739209628.0675576;-38.13080360867914
1739209628.067561;-45.120503652039325
1739209628.0675642;-35.57807855764607
1739209628.0675676;-32.816014438256545
1739209628.0675712;-38.13080360867914
1739209628.0675745;-45.120503652039325
1739209628.0675778;-38.13080360867914
1739209628.0675812;-45.120503652039325
1739209628.0675845;-32.816014438256545
1739209628.0675879;-33.981070128970906
1739209628.0675912;-38.13080360867914
1739209628.0675945;-35.57807855764607
1739209628.067598;-38.13080360867914
1739209628.0676014;-45.120503652039325
1739209628.0676048;-45.120503652039325
1739209628.067608;-35.57807855764607
1739209628.0676115;-38.13080360867914
1739209628.0676148;-45.120503652039325
1739209628.0676181;-38.13080360867914
1739209628.0676215;-45.120503652039325
1739209628.067625;-45.120503652039325
1739209628.0676284;-45.120503652039325
1739209628.0676317;-38.13080360867914
1739209628.067635;-38.13080360867914
1739209628.0676384;-45.120503652039325
1739209628.0676417;-45.120503652039325
1739209628.067645;-38.13080360867914
1739209628.0676486;-45.120503652039325
1739209628.067652;-38.13080360867914
1739209628.0676553;-35.57807855764607
1739209628.0676587;-45.120503652039325
1739209628.067662;-45.120503652039325
1739209628.0676653;-35.57807855764607
1739209628.0676687;-31.141103565318893
1739209628.067672;-45.120503652039325
1739209628.0676756;-45.120503652039325
1739209628.067679;-45.120503652039325
1739209628.0676823;-38.13080360867914
1739209628.0676856;-38.13080360867914
1739209628.067689;-45.120503652039325
1739209628.0676923;-45.120503652039325
1739209628.0676956;-45.120503652039325
1739209628.067699;-35.57807855764607
1739209628.0677025;-38.13080360867914
1739209628.0677059;-38.13080360867914
1739209628.0677092;-38.13080360867914
1739209628.0677125;-35.57807855764607
1739209628.067716;-45.120503652039325
1739209628.0677192;-33.981070128970906
1739209628.0677226;-26.991370085610736
1739209628.0677261;-35.57807855764607
1739209628.0677295;-38.13080360867914
1739209628.0677328;-38.13080360867914
1739209628.0677361;-31.141103565318893
1739209628.0677395;-45.120503652039325
1739209628.0677428;-38.13080360867914
1739209628.0677462;-38.13080360867914
1739209628.0677495;-45.120503652039325
1739209628.067753;-38.13080360867914
1739209628.0677564;-38.13080360867914
1739209628.0677598;-45.120503652039325
1739209628.067763;-45.120503652039325
1739209628.0677664;-45.120503652039325
1739209628.0677698;-45.120503652039325
1739209628.067773;-38.13080360867914
1739209628.0677764;-31.141103565318893
1739209628.06778;-45.120503652039325
1739209628.0677834;-45.120503652039325
1739209628.0677867;-35.57807855764607
1739209628.06779;-38.13080360867914
1739209628.0677934;-38.13080360867914
1739209628.0677967;-45.120503652039325
1739209628.0678;-33.981070128970906
1739209628.0678036;-28.21854285175415
1739209628.067807;-38.13080360867914
1739209628.0678103;-38.13080360867914
1739209628.0678136;-45.120503652039325
1739209628.067817;-32.816014438256545
1739209628.0678203;-38.13080360867914
1739209628.0678236;-38.13080360867914
1739209628.067827;-35.57807855764607
1739209628.0678306;-38.13080360867914
1739209628.067834;-45.120503652039325
1739209628.0678372;-38.13080360867914
1739209628.0678406;-38.13080360867914
1739209628.067844;-45.120503652039325
1739209628.0678473;-45.120503652039325
1739209628.0678506;-45.120503652039325
1739209628.0678542;-38.13080360867914
1739209628.0678575;-28.58837851428586
1739209628.0678608;-38.13080360867914
1739209628.0678642;-45.120503652039325
1739209628.0678675;-33.981070128970906
1739209628.0678709;-35.57807855764607
1739209628.0678742;-38.13080360867914
1739209628.0678775;-38.13080360867914
1739209628.067881;-38.13080360867914
1739209628.0678844;-35.57807855764607
1739209628.0678878;-45.120503652039325
1739209628.0678911;-45.120503652039325
1739209628.0678945;-38.13080360867914
1739209628.0678978;-45.120503652039325
1739209628.0679011;-38.13080360867914
1739209628.0679045;-38.13080360867914
1739209628.067908;-45.120503652039325
1739209628.0679114;-38.13080360867914
1739209628.0679147;-45.120503652039325
1739209628.067918;-45.120503652039325
1739209628.0679214;-38.13080360867914
1739209628.0679247;-38.13080360867914
1739209628.067928;-45.120503652039325
1739209628.0679317;-45.120503652039325
1739209628.067935;-38.13080360867914
1739209628.0679383;-33.981070128970906
1739209628.0679417;-38.13080360867914
1739209628.067945;-45.120503652039325
1739209628.0679483;-38.13080360867914
1739209628.0679517;-33.981070128970906
1739209628.067955;-38.13080360867914
1739209628.0679586;-45.120503652039325
1739209628.067962;-38.13080360867914
1739209628.0679653;-38.13080360867914
1739209628.0679686;-45.120503652039325
1739209628.067972;-45.120503652039325
1739209628.0679753;-45.120503652039325
1739209628.0679786;-45.120503652039325
1739209628.067982;-45.120503652039325
1739209628.0679855;-45.120503652039325
1739209628.0679889;-45.120503652039325
1739209628.0679922;-33.981070128970906
1739209628.0679955;-38.13080360867914
1739209628.067999;-45.120503652039325
1739209628.0680022;-38.13080360867914
1739209628.0680056;-32.816014438256545
1739209628.0680091;-35.57807855764607
1739209628.0680125;-45.120503652039325
1739209628.0680158;-45.120503652039325
1739209628.0680192;-38.13080360867914
1739209628.0680225;-45.120503652039325
1739209628.0680258;-45.120503652039325
1739209628.0680292;-33.981070128970906
1739209628.0680325;-38.13080360867914
1739209628.068036;-38.13080360867914
1739209628.0680394;-45.120503652039325
1739209628.0680428;-38.13080360867914
1739209628.068046;-38.13080360867914
1739209628.0680494;-38.13080360867914
1739209628.0680528;-45.120503652039325
1739209628.068056;-38.13080360867914
1739209628.0680594;-38.13080360867914
1739209628.068063;-45.120503652039325
1739209628.0680664;-45.120503652039325
1739209628.0680697;-38.13080360867914
1739209628.068073;-38.13080360867914
1739209628.0680764;-32.816014438256545
1739209628.0680797;-33.981070128970906
1739209628.068083;-45.120503652039325
1739209628.0680866;-45.120503652039325
1739209628.06809;-35.57807855764607
1739209628.0680933;-38.13080360867914
1739209628.0680966;-45.120503652039325
1739209628.0681;-45.120503652039325
1739209628.0681033;-45.120503652039325
1739209628.0681067;-38.13080360867914
1739209628.06811;-38.13080360867914
1739209628.0681136;-38.13080360867914
1739209628.068117;-45.120503652039325
1739209628.0681202;-45.120503652039325
1739209628.0681236;-35.57807855764607
1739209628.068127;-38.13080360867914
1739209628.0681303;-38.13080360867914
1739209628.0681336;-45.120503652039325
1739209628.068137;-35.57807855764607
1739209628.0681405;-35.57807855764607
1739209628.0681438;-38.13080360867914
1739209628.0681472;-45.120503652039325
1739209628.0681505;-45.120503652039325
1739209628.0681539;-38.13080360867914
1739209628.0681572;-35.57807855764607
1739209628.0681605;-38.13080360867914
1739209628.068164;-45.120503652039325
1739209628.0681674;-38.13080360867914
1739209628.0681708;-38.13080360867914
1739209628.0681741;-35.57807855764607
1739209628.0681775;-33.981070128970906
1739209628.0681808;-35.57807855764607
1739209628.0681841;-35.57807855764607
1739209628.0681875;-45.120503652039325
1739209628.068191;-45.120503652039325
1739209628.0681944;-45.120503652039325
1739209628.0681977;-45.120503652039325
1739209628.068201;-45.120503652039325
1739209628.0682044;-38.13080360867914
1739209628.0682077;-45.120503652039325
1739209628.068211;-28.58837851428586
1739209628.0682147;-30.49652367304973
1739209628.068218;-45.120503652039325
1739209628.0682213;-45.120503652039325
1739209628.0682247;-38.13080360867914
1739209628.068228;-38.13080360867914
1739209628.0682313;-38.13080360867914
1739209628.0682347;-38.13080360867914
1739209628.068238;-38.13080360867914
1739209628.0682416;-38.13080360867914
1739209628.068245;-35.57807855764607
1739209628.0682483;-35.57807855764607
1739209628.0682516;-45.120503652039325
1739209628.068255;-45.120503652039325
1739209628.0682583;-38.13080360867914
1739209628.0682616;-45.120503652039325
1739209628.068265;-35.57807855764607
1739209628.0682685;-35.57807855764607
1739209628.0682719;-38.13080360867914
1739209628.0682752;-38.13080360867914
1739209628.0682786;-38.13080360867914
1739209628.068282;-38.13080360867914
1739209628.0682852;-38.13080360867914
1739209628.0682886;-45.120503652039325
1739209628.0682921;-35.57807855764607
1739209628.0682955;-31.141103565318893
1739209628.0682988;-38.13080360867914
1739209628.0683022;-38.13080360867914
1739209628.0683055;-38.13080360867914
1739209628.0683088;-38.13080360867914
1739209628.0683122;-45.120503652039325
1739209628.0683155;-35.57807855764607
1739209628.068319;-45.120503652039325
1739209628.0683224;-35.57807855764607
1739209628.0683258;-45.120503652039325
1739209628.068329;-45.120503652039325
1739209628.0683324;-45.120503652039325
1739209628.0683358;-45.120503652039325
1739209628.068339;-35.57807855764607
1739209628.0683424;-45.120503652039325
1739209628.068346;-35.57807855764607
1739209628.0683494;-28.21854285175415
1739209628.0683527;-45.120503652039325
1739209628.068356;-38.13080360867914
1739209628.0683594;-35.57807855764607
1739209628.0683627;-38.13080360867914
1739209628.068366;-38.13080360867914
1739209628.0683696;-45.120503652039325
1739209628.068373;-45.120503652039325
1739209628.0683763;-45.120503652039325
1739209628.0683796;-38.13080360867914
1739209628.068383;-38.13080360867914
1739209628.0683863;-45.120503652039325
1739209628.0683897;-38.13080360867914
1739209628.068393;-45.120503652039325
1739209628.0683966;-45.120503652039325
1739209628.0684;-35.57807855764607
1739209628.0684032;-35.57807855764607
1739209628.0684066;-45.120503652039325
1739209628.06841;-35.57807855764607
1739209628.0684133;-38.13080360867914
1739209628.0684166;-45.120503652039325
1739209628.06842;-38.13080360867914
1739209628.0684235;-35.57807855764607
1739209628.0684268;-45.120503652039325
1739209628.0684302;-45.120503652039325
1739209628.0684335;-45.120503652039325
1739209628.0684369;-38.13080360867914
1739209628.0684402;-38.13080360867914
1739209628.0684435;-45.120503652039325
1739209628.068447;-38.13080360867914
1739209628.0684505;-45.120503652039325
1739209628.0684538;-45.120503652039325
1739209628.0684571;-45.120503652039325
1739209628.0684605;-45.120503652039325
1739209628.0684638;-38.13080360867914
1739209628.0684671;-45.120503652039325
1739209628.0684705;-45.120503652039325
1739209628.068474;-38.13080360867914
1739209628.0684774;-45.120503652039325
1739209628.0684807;-38.13080360867914
1739209628.068484;-32.816014438256545
1739209628.0684874;-35.57807855764607
1739209628.0684907;-38.13080360867914
1739209628.068494;-38.13080360867914
1739209628.0684974;-35.57807855764607
1739209628.068501;-38.13080360867914
1739209628.0685043;-38.13080360867914
1739209628.0685077;-45.120503652039325
1739209628.068511;-45.120503652039325
1739209628.0685143;-45.120503652039325
1739209628.0685177;-45.120503652039325
1739209628.068521;-45.120503652039325
1739209628.0685246;-45.120503652039325
1739209628.068528;-38.13080360867914
1739209628.0685313;-38.13080360867914
1739209628.0685346;-38.13080360867914
1739209628.068538;-38.13080360867914
1739209628.0685413;-38.13080360867914
1739209628.0685446;-45.120503652039325
1739209628.068548;-38.13080360867914
1739209628.0685515;-38.13080360867914
1739209628.0685549;-45.120503652039325
1739209628.0685582;-45.120503652039325
1739209628.0685616;-38.13080360867914
1739209628.068565;-38.13080360867914
1739209628.0685682;-38.13080360867914
1739209628.0685716;-38.13080360867914
1739209628.0685751;-38.13080360867914
1739209628.0685785;-33.981070128970906
1739209628.0685818;-38.13080360867914
1739209628.0685852;-45.120503652039325
1739209628.0685885;-38.13080360867914
1739209628.0685918;-45.120503652039325
1739209628.0685952;-33.981070128970906
1739209628.0685985;-45.120503652039325
1739209628.068602;-38.13080360867914
1739209628.0686054;-38.13080360867914
1739209628.0686088;-38.13080360867914
1739209628.068612;-38.13080360867914
1739209628.0686154;-45.120503652039325
1739209628.0686188;-38.13080360867914
1739209628.068622;-33.981070128970906
1739209628.0686255;-45.120503652039325
1739209628.068629;-35.57807855764607
1739209628.0686324;-35.57807855764607
1739209628.0686357;-33.981070128970906
1739209628.068639;-35.57807855764607
1739209628.0686424;-35.57807855764607
1739209628.0686457;-35.57807855764607
1739209628.068649;-38.13080360867914
1739209628.0686526;-38.13080360867914
1739209628.068656;-45.120503652039325
1739209628.0686593;-38.13080360867914
1739209628.0686626;-38.13080360867914
1739209628.068666;-45.120503652039325
1739209628.0686693;-45.120503652039325
1739209628.0686727;-45.120503652039325
1739209628.068676;-45.120503652039325
1739209628.0686796;-45.120503652039325
1739209628.068683;-38.13080360867914
1739209628.0686862;-38.13080360867914
1739209628.0686896;-38.13080360867914
1739209628.068693;-38.13080360867914
1739209628.0686963;-45.120503652039325
1739209628.0686996;-45.120503652039325
1739209628.068703;-31.141103565318915
1739209628.0687065;-35.57807855764607
1739209628.0687099;-45.120503652039325
1739209628.0687132;-38.13080360867914
1739209628.0687165;-45.120503652039325
1739209628.0687199;-38.13080360867914
1739209628.0687232;-38.13080360867914
1739209628.0687265;-38.13080360867914
1739209628.06873;-32.81601443825658
1739209628.0687335;-45.120503652039325
1739209628.0687368;-38.13080360867914
1739209628.0687401;-45.120503652039325
1739209628.0687435;-45.120503652039325
1739209628.0687468;-45.120503652039325
1739209628.0687501;-38.13080360867914
1739209628.0687535;-38.13080360867914
1739209628.068757;-33.981070128970906
1739209628.0687604;-38.13080360867914
1739209628.0687637;-38.13080360867914
1739209628.068767;-38.13080360867914
1739209628.0687704;-45.120503652039325
1739209628.0687737;-45.120503652039325
1739209628.068777;-45.120503652039325
1739209628.0687804;-45.120503652039325
1739209628.068784;-33.981070128970906
1739209628.0687873;-38.13080360867914
1739209628.0687907;-45.120503652039325
1739209628.068794;-45.120503652039325
1739209628.0687973;-45.120503652039325
1739209628.0688007;-45.120503652039325
1739209628.068804;-38.13080360867914
1739209628.0688076;-32.816014438256545
1739209628.068811;-33.981070128970956
1739209628.0688143;-45.120503652039325
1739209628.0688176;-33.981070128970906
1739209628.068821;-38.13080360867914
1739209628.0688243;-38.13080360867914
1739209628.0688276;-45.120503652039325
1739209628.068831;-38.13080360867914
1739209628.0688345;-38.13080360867914
1739209628.068838;-30.49652367304973
1739209628.0688412;-38.13080360867914
1739209628.0688446;-45.120503652039325
1739209628.068848;-35.57807855764607
1739209628.0688512;-38.13080360867914
1739209628.0688546;-45.120503652039325
1739209628.068858;-45.120503652039325
1739209628.0688615;-45.120503652039325
1739209628.0688648;-45.120503652039325
1739209628.0688682;-45.120503652039325
1739209628.0688715;-38.13080360867914
1739209628.0688748;-38.13080360867914
1739209628.0688782;-45.120503652039325
1739209628.0688815;-45.120503652039325
1739209628.068885;-38.13080360867914
1739209628.0688884;-45.120503652039325
1739209628.0688918;-38.13080360867914
1739209628.068895;-38.13080360867914
1739209628.0688984;-38.13080360867914
1739209628.0689018;-38.13080360867914
1739209628.068905;-45.120503652039325
1739209628.0689085;-38.13080360867914
1739209628.068912;-38.13080360867914
1739209628.0689154;-45.120503652039325
1739209628.0689187;-33.981070128970906
1739209628.068922;-38.13080360867914
1739209628.0689254;-45.120503652039325
1739209628.0689287;-38.13080360867914
1739209628.068932;-38.13080360867914
1739209628.0689356;-45.120503652039325
1739209628.068939;-45.120503652039325
1739209628.0689423;-45.120503652039325
1739209628.0689456;-45.120503652039325
1739209628.068949;-45.120503652039325
1739209628.0689523;-45.120503652039325
1739209628.0689557;-45.120503652039325
1739209628.068959;-45.120503652039325
1739209628.0689626;-33.981070128970906
1739209628.068966;-45.120503652039325
1739209628.0689692;-45.120503652039325
1739209628.0689726;-45.120503652039325
1739209628.068976;-33.981070128970906
1739209628.0689793;-38.13080360867914
1739209628.0689826;-45.120503652039325
1739209628.068986;-38.13080360867914
1739209628.0689895;-33.981070128970906
1739209628.0689929;-38.13080360867914
1739209628.0689962;-45.120503652039325
1739209628.0689995;-35.57807855764607
1739209628.0690029;-38.13080360867914
1739209628.0690062;-45.120503652039325
1739209628.0690095;-45.120503652039325
1739209628.069013;-38.13080360867914
1739209628.0690165;-38.13080360867914
1739209628.0690198;-45.120503652039325
1739209628.0690231;-45.120503652039325
1739209628.0690265;-38.13080360867914
1739209628.0690298;-33.981070128970906
1739209628.0690331;-38.13080360867914
1739209628.0690365;-45.120503652039325
1739209628.06904;-38.13080360867914
1739209628.0690434;-32.816014438256545
1739209628.0690467;-38.13080360867914
1739209628.06905;-45.120503652039325
1739209628.0690534;-38.13080360867914
1739209628.0690567;-33.981070128970906
1739209628.06906;-38.13080360867914
1739209628.0690634;-45.120503652039325
1739209628.069067;-45.120503652039325
1739209628.0690703;-45.120503652039325
1739209628.0690737;-45.120503652039325
1739209628.069077;-45.120503652039325
1739209628.0690804;-35.57807855764607
1739209628.0690837;-38.13080360867914
1739209628.069087;-45.120503652039325
1739209628.0690906;-45.120503652039325
1739209628.069094;-33.981070128970906
1739209628.0690973;-32.816014438256545
1739209628.0691006;-38.13080360867914
1739209628.069104;-45.120503652039325
1739209628.0691073;-38.13080360867914
1739209628.0691106;-28.58837851428586
1739209628.069114;-31.141103565318915
1739209628.0691175;-38.13080360867914
1739209628.069121;-45.120503652039325
1739209628.0691242;-32.816014438256545
1739209628.0691276;-38.13080360867914
1739209628.069131;-45.120503652039325
1739209628.0691342;-38.13080360867914
1739209628.0691376;-38.13080360867914
1739209628.069141;-45.120503652039325
1739209628.0691445;-38.13080360867914
1739209628.0691478;-45.120503652039325
1739209628.0691512;-45.120503652039325
1739209628.0691545;-45.120503652039325
1739209628.0691578;-45.120503652039325
1739209628.0691612;-45.120503652039325
1739209628.0691645;-45.120503652039325
1739209628.069168;-45.120503652039325
1739209628.0691714;-45.120503652039325
1739209628.0691748;-38.13080360867914
1739209628.069178;-35.57807855764607
1739209628.0691814;-38.13080360867914
1739209628.0691848;-45.120503652039325
1739209628.069188;-45.120503652039325
1739209628.0691915;-33.981070128970906
1739209628.069195;-33.981070128970906
1739209628.0691984;-45.120503652039325
1739209628.0692017;-45.120503652039325
1739209628.069205;-35.57807855764607
1739209628.0692084;-38.13080360867914
1739209628.0692117;-45.120503652039325
1739209628.069215;-38.13080360867914
1739209628.0692186;-38.13080360867914
1739209628.069222;-38.13080360867914
1739209628.0692253;-45.120503652039325
1739209628.0692286;-38.13080360867914
1739209628.069232;-32.816014438256545
1739209628.0692353;-45.120503652039325
1739209628.0692387;-38.13080360867914
1739209628.069242;-38.13080360867914
1739209628.0692456;-31.141103565318915
1739209628.069249;-28.992665084841942
1739209628.0692523;-45.120503652039325
1739209628.0692556;-45.120503652039325
1739209628.069259;-38.13080360867914
1739209628.0692623;-38.13080360867914
1739209628.0692656;-38.13080360867914
1739209628.069269;-38.13080360867914
1739209628.0692725;-38.13080360867914
1739209628.0692759;-33.981070128970906
1739209628.0692792;-45.120503652039325
