CAN Message; 0x77:ac0dfa700076178d
1739209769.5396216;-35.57807855764607
1739209769.5396252;-38.13080360867914
1739209769.5396285;-38.13080360867914
1739209769.5396318;-38.13080360867914
1739209769.5396352;-38.13080360867914
1739209769.5396388;-45.120503652039325
1739209769.539642;-45.120503652039325
1739209769.5396454;-45.120503652039325
1739209769.5396488;-35.57807855764607
1739209769.5396523;-33.981070128970906
1739209769.5396557;-45.120503652039325
1739209769.539659;-38.13080360867914
1739209769.5396626;-35.57807855764607
1739209769.539666;-38.13080360867914
1739209769.5396693;-38.13080360867914
1739209769.5396726;-28.992665084841942
1739209769.5396762;-38.13080360867914
1739209769.5396795;-45.120503652039325
1739209769.5396829;-45.120503652039325
1739209769.5396862;-38.13080360867914
1739209769.5396898;-38.13080360867914
1739209769.539693;-45.120503652039325
1739209769.5396965;-38.13080360867914
1739209769.5397;-31.141103565318915
1739209769.5397034;-45.120503652039325
1739209769.5397067;-38.13080360867914
1739209769.53971;-38.13080360867914
1739209769.5397136;-38.13080360867914
1739209769.539717;-38.13080360867914
1739209769.5397203;-45.120503652039325
1739209769.5397236;-45.120503652039325
1739209769.5397272;-38.13080360867914
1739209769.5397305;-35.57807855764607
1739209769.539734;-45.120503652039325
1739209769.5397375;-45.120503652039325
1739209769.5397408;-45.120503652039325
1739209769.5397441;-38.13080360867914
1739209769.5397475;-38.13080360867914
1739209769.539751;-45.120503652039325
1739209769.5397544;-28.992665084841942
1739209769.5397577;-45.120503652039325
1739209769.539761;-45.120503652039325
1739209769.5397646;-35.57807855764607
1739209769.539768;-38.13080360867914
1739209769.5397713;-45.120503652039325
1739209769.539775;-38.13080360867914
1739209769.5397782;-38.13080360867914
1739209769.5397816;-31.14110356531892
1739209769.539785;-38.13080360867914
1739209769.5397885;-38.13080360867914
1739209769.5397918;-45.120503652039325
1739209769.5397952;-38.13080360867914
1739209769.5397985;-45.120503652039325
1739209769.539802;-45.120503652039325
1739209769.5398054;-38.13080360867914
1739209769.5398088;-38.13080360867914
1739209769.5398123;-31.141103565318915
1739209769.5398157;-35.57807855764607
1739209769.539819;-35.57807855764607
1739209769.5398223;-33.981070128970906
1739209769.539826;-38.13080360867914
1739209769.5398293;-38.13080360867914
1739209769.5398326;-38.13080360867914
1739209769.539836;-33.981070128970906
1739209769.5398395;-38.13080360867914
1739209769.5398428;-38.13080360867914
1739209769.5398462;-35.57807855764607
1739209769.5398498;-38.13080360867914
1739209769.539853;-45.120503652039325
1739209769.5398564;-35.57807855764607
1739209769.5398598;-45.120503652039325
1739209769.5398633;-45.120503652039325
1739209769.5398667;-45.120503652039325
1739209769.53987;-33.981070128970906
1739209769.5398734;-38.13080360867914
1739209769.539877;-38.13080360867914
1739209769.5398803;-35.57807855764607
1739209769.5398836;-45.120503652039325
1739209769.5398872;-45.120503652039325
1739209769.5398905;-38.13080360867914
1739209769.5398939;-38.13080360867914
1739209769.5398972;-45.120503652039325
1739209769.5399008;-45.120503652039325
1739209769.539904;-45.120503652039325
1739209769.5399075;-45.120503652039325
1739209769.5399108;-45.120503652039325
1739209769.5399144;-45.120503652039325
1739209769.5399177;-45.120503652039325
1739209769.539921;-38.13080360867914
1739209769.5399246;-38.13080360867914
1739209769.539928;-45.120503652039325
1739209769.5399313;-33.981070128970906
1739209769.5399346;-38.13080360867914
1739209769.5399382;-45.120503652039325
1739209769.5399415;-45.120503652039325
1739209769.539945;-35.57807855764607
1739209769.5399482;-29.438486411369333
1739209769.5399518;-38.13080360867914
1739209769.5399551;-45.120503652039325
1739209769.5399585;-38.13080360867914
1739209769.539962;-32.816014438256545
1739209769.5399654;-45.120503652039325
1739209769.5399687;-45.120503652039325
1739209769.539972;-38.13080360867914
1739209769.5399756;-45.120503652039325
1739209769.539979;-45.120503652039325
1739209769.5399823;-45.120503652039325
1739209769.5399857;-45.120503652039325
1739209769.5399892;-45.120503652039325
1739209769.5399926;-45.120503652039325
1739209769.539996;-45.120503652039325
1739209769.5399995;-38.13080360867914
1739209769.5400028;-45.120503652039325
1739209769.5400062;-45.120503652039325
1739209769.5400095;-45.120503652039325
1739209769.540013;-33.981070128970906
1739209769.5400164;-35.57807855764607
1739209769.5400198;-38.13080360867914
1739209769.540023;-45.120503652039325
1739209769.5400267;-38.13080360867914
1739209769.54003;-27.8777449560314
1739209769.5400333;-38.13080360867914
1739209769.5400367;-45.120503652039325
1739209769.5400403;-45.120503652039325
1739209769.5400436;-38.13080360867914
1739209769.540047;-45.120503652039325
1739209769.5400505;-45.120503652039325
1739209769.5400538;-38.13080360867914
1739209769.5400572;-38.13080360867914
1739209769.5400605;-45.120503652039325
1739209769.540064;-32.816014438256545
1739209769.5400674;-45.120503652039325
1739209769.5400708;-45.120503652039325
1739209769.540074;-45.120503652039325
1739209769.5400777;-45.120503652039325
1739209769.540081;-45.120503652039325
1739209769.5400844;-38.13080360867914
1739209769.540088;-35.57807855764607
1739209769.5400913;-45.120503652039325
1739209769.5400946;-45.120503652039325
1739209769.540098;-45.120503652039325
1739209769.5401015;-38.13080360867914
1739209769.5401049;-35.57807855764607
1739209769.5401082;-45.120503652039325
1739209769.5401115;-35.57807855764607
1739209769.540115;-38.13080360867914
1739209769.5401185;-35.57807855764607
1739209769.5401218;-45.120503652039325
1739209769.5401254;-38.13080360867914
1739209769.5401287;-38.13080360867914
1739209769.540132;-45.120503652039325
1739209769.5401354;-38.13080360867914
1739209769.540139;-33.981070128970956
1739209769.5401423;-45.120503652039325
1739209769.5401456;-32.816014438256545
1739209769.540149;-45.120503652039325
1739209769.5401525;-38.13080360867914
1739209769.540156;-38.13080360867914
1739209769.5401592;-38.13080360867914
1739209769.5401628;-45.120503652039325
1739209769.5401661;-38.13080360867914
1739209769.5401695;-45.120503652039325
1739209769.5401728;-38.13080360867914
1739209769.5401764;-45.120503652039325
1739209769.5401797;-45.120503652039325
1739209769.540183;-38.13080360867914
1739209769.5401864;-38.13080360867914
1739209769.54019;-38.13080360867914
1739209769.5401933;-38.13080360867914
1739209769.5401967;-45.120503652039325
1739209769.5402002;-38.13080360867914
1739209769.5402036;-45.120503652039325
1739209769.540207;-38.13080360867914
1739209769.5402102;-35.57807855764607
1739209769.5402138;-38.13080360867914
1739209769.5402172;-38.13080360867914
1739209769.5402205;-35.57807855764607
1739209769.5402238;-38.13080360867914
1739209769.5402274;-45.120503652039325
1739209769.5402308;-45.120503652039325
1739209769.540234;-45.120503652039325
1739209769.5402377;-38.13080360867914
1739209769.540241;-35.57807855764607
1739209769.5402443;-38.13080360867914
1739209769.5402477;-38.13080360867914
1739209769.5402513;-35.57807855764607
1739209769.5402546;-45.120503652039325
1739209769.540258;-45.120503652039325
1739209769.5402613;-38.13080360867914
1739209769.5402648;-35.57807855764607
1739209769.5402682;-38.13080360867914
1739209769.5402715;-38.13080360867914
1739209769.540275;-45.120503652039325
1739209769.5402784;-45.120503652039325
1739209769.5402818;-33.981070128970906
1739209769.540285;-38.13080360867914
1739209769.5402887;-45.120503652039325
1739209769.540292;-45.120503652039325
1739209769.5402954;-45.120503652039325
1739209769.5402987;-45.120503652039325
1739209769.5403023;-38.13080360867914
1739209769.5403056;-38.13080360867914
1739209769.540309;-45.120503652039325
1739209769.5403125;-38.13080360867914
1739209769.5403159;-38.13080360867914
1739209769.5403192;-45.120503652039325
1739209769.5403225;-45.120503652039325
1739209769.540326;-45.120503652039325
1739209769.5403295;-45.120503652039325
1739209769.5403328;-45.120503652039325
1739209769.5403361;-45.120503652039325
1739209769.5403397;-45.120503652039325
1739209769.540343;-45.120503652039325
1739209769.5403464;-45.120503652039325
1739209769.54035;-45.120503652039325
1739209769.5403533;-45.120503652039325
1739209769.5403566;-45.120503652039325
1739209769.54036;-45.120503652039325
1739209769.5403636;-45.120503652039325
1739209769.540367;-45.120503652039325
1739209769.5403702;-38.13080360867914
1739209769.5403736;-45.120503652039325
1739209769.5403771;-45.120503652039325
1739209769.5403805;-38.13080360867914
1739209769.5403838;-38.13080360867914
1739209769.5403874;-38.13080360867914
1739209769.5403907;-38.13080360867914
1739209769.540394;-38.13080360867914
1739209769.5403974;-33.981070128970906
1739209769.540401;-33.981070128970906
1739209769.5404043;-45.120503652039325
1739209769.5404077;-45.120503652039325
1739209769.540411;-32.816014438256545
1739209769.5404146;-45.120503652039325
1739209769.540418;-45.120503652039325
1739209769.5404212;-33.981070128970906
1739209769.5404248;-38.13080360867914
1739209769.5404282;-45.120503652039325
1739209769.5404315;-45.120503652039325
1739209769.5404348;-33.981070128970906
1739209769.5404384;-33.981070128970906
1739209769.5404418;-32.816014438256545
1739209769.540445;-38.13080360867914
1739209769.5404484;-38.13080360867914
1739209769.540452;-38.13080360867914
1739209769.5404553;-38.13080360867914
1739209769.5404587;-45.120503652039325
1739209769.5404623;-38.13080360867914
1739209769.5404656;-35.57807855764607
1739209769.540469;-38.13080360867914
1739209769.5404723;-45.120503652039325
1739209769.5404758;-38.13080360867914
1739209769.5404792;-38.13080360867914
1739209769.5404825;-45.120503652039325
1739209769.5404859;-45.120503652039325
1739209769.5404894;-33.981070128970906
1739209769.5404928;-33.981070128970906
1739209769.540496;-38.13080360867914
1739209769.5404997;-45.120503652039325
1739209769.540503;-38.13080360867914
1739209769.5405064;-33.981070128970906
1739209769.5405097;-38.13080360867914
1739209769.5405133;-45.120503652039325
1739209769.5405166;-38.13080360867914
1739209769.54052;-45.120503652039325
1739209769.5405233;-33.981070128970906
1739209769.5405269;-33.981070128970906
1739209769.5405302;-45.120503652039325
1739209769.5405335;-38.13080360867914
1739209769.540537;-33.981070128970906
1739209769.5405405;-35.57807855764607
1739209769.5405438;-45.120503652039325
1739209769.5405471;-31.141103565318893
1739209769.5405507;-38.13080360867914
1739209769.540554;-45.120503652039325
1739209769.5405574;-45.120503652039325
1739209769.5405607;-45.120503652039325
1739209769.5405643;-45.120503652039325
1739209769.5405676;-38.13080360867914
1739209769.540571;-38.13080360867914
1739209769.5405746;-45.120503652039325
1739209769.540578;-35.57807855764607
1739209769.5405812;-35.57807855764607
1739209769.5405846;-38.13080360867914
1739209769.5405881;-38.13080360867914
1739209769.5405915;-38.13080360867914
1739209769.5405948;-45.120503652039325
1739209769.5405982;-45.120503652039325
1739209769.5406017;-45.120503652039325
1739209769.540605;-32.816014438256545
1739209769.5406084;-28.21854285175415
1739209769.540612;-45.120503652039325
1739209769.5406153;-45.120503652039325
1739209769.5406187;-32.816014438256545
1739209769.540622;-31.141103565318915
1739209769.5406256;-45.120503652039325
1739209769.540629;-45.120503652039325
1739209769.5406322;-45.120503652039325
1739209769.5406356;-38.13080360867914
1739209769.5406392;-38.13080360867914
1739209769.5406425;-45.120503652039325
1739209769.5406458;-38.13080360867914
1739209769.5406494;-38.13080360867914
1739209769.5406528;-45.120503652039325
1739209769.540656;-45.120503652039325
1739209769.5406594;-31.141103565318915
1739209769.540663;-31.141103565318893
1739209769.5406663;-45.120503652039325
1739209769.5406697;-45.120503652039325
1739209769.540673;-45.120503652039325
1739209769.5406766;-45.120503652039325
1739209769.54068;-45.120503652039325
1739209769.5406833;-45.120503652039325
1739209769.5406868;-35.57807855764607
1739209769.5406902;-35.57807855764607
1739209769.5406935;-45.120503652039325
1739209769.5406969;-45.120503652039325
1739209769.5407004;-38.13080360867914
1739209769.5407038;-35.57807855764607
1739209769.540707;-45.120503652039325
1739209769.5407104;-35.57807855764607
1739209769.540714;-38.13080360867914
1739209769.5407174;-45.120503652039325
1739209769.5407207;-35.57807855764607
1739209769.5407243;-35.57807855764607
1739209769.5407276;-45.120503652039325
1739209769.540731;-45.120503652039325
1739209769.5407343;-38.13080360867914
1739209769.5407379;-45.120503652039325
1739209769.5407412;-38.13080360867914
1739209769.5407445;-38.13080360867914
1739209769.540748;-38.13080360867914
1739209769.5407515;-35.57807855764607
1739209769.5407548;-45.120503652039325
1739209769.5407581;-45.120503652039325
1739209769.5407617;-38.13080360867914
1739209769.540765;-38.13080360867914
1739209769.5407684;-38.13080360867914
1739209769.5407717;-45.120503652039325
1739209769.5407753;-33.981070128970906
1739209769.5407786;-30.49652367304973
1739209769.540782;-38.13080360867914
1739209769.5407853;-38.13080360867914
1739209769.540789;-33.981070128970906
1739209769.5407922;-33.981070128970906
1739209769.5407956;-45.120503652039325
1739209769.5407991;-45.120503652039325
1739209769.5408025;-33.981070128970906
1739209769.5408058;-35.57807855764607
1739209769.5408092;-38.13080360867914
1739209769.5408127;-45.120503652039325
1739209769.540816;-38.13080360867914
1739209769.5408194;-35.57807855764607
1739209769.5408227;-38.13080360867914
1739209769.5408263;-38.13080360867914
1739209769.5408297;-33.981070128970906
1739209769.540833;-35.57807855764607
1739209769.5408366;-33.981070128970906
1739209769.54084;-45.120503652039325
1739209769.5408432;-45.120503652039325
1739209769.5408466;-38.13080360867914
1739209769.5408502;-38.13080360867914
1739209769.5408535;-35.57807855764607
1739209769.5408568;-38.13080360867914
1739209769.5408602;-38.13080360867914
1739209769.5408638;-38.13080360867914
1739209769.540867;-38.13080360867914
1739209769.5408704;-38.13080360867914
1739209769.540874;-45.120503652039325
1739209769.5408773;-45.120503652039325
1739209769.5408807;-31.141103565318915
1739209769.540884;-33.981070128970906
1739209769.5408876;-45.120503652039325
1739209769.540891;-38.13080360867914
1739209769.5408943;-45.120503652039325
1739209769.5408976;-45.120503652039325
1739209769.5409012;-45.120503652039325
1739209769.5409045;-38.13080360867914
1739209769.5409079;-38.13080360867914
1739209769.5409114;-31.141103565318915
1739209769.5409148;-45.120503652039325
1739209769.540918;-38.13080360867914
1739209769.5409214;-35.57807855764607
1739209769.540925;-38.13080360867914
1739209769.5409284;-38.13080360867914
1739209769.5409317;-38.13080360867914
1739209769.540935;-33.981070128970906
1739209769.5409386;-31.14110356531892
1739209769.540942;-45.120503652039325
1739209769.5409453;-38.13080360867914
1739209769.5409489;-38.13080360867914
1739209769.5409522;-38.13080360867914
1739209769.5409555;-35.57807855764607
1739209769.540959;-35.57807855764607
1739209769.5409625;-38.13080360867914
1739209769.5409658;-38.13080360867914
1739209769.5409691;-38.13080360867914
1739209769.5409725;-45.120503652039325
1739209769.540976;-45.120503652039325
1739209769.5409794;-38.13080360867914
1739209769.5409827;-35.57807855764607
1739209769.5409863;-38.13080360867914
1739209769.5409896;-35.57807855764607
1739209769.540993;-31.141103565318915
1739209769.5409963;-45.120503652039325
1739209769.541;-45.120503652039325
1739209769.5410032;-45.120503652039325
1739209769.5410066;-38.13080360867914
1739209769.54101;-45.120503652039325
1739209769.5410135;-45.120503652039325
1739209769.5410168;-38.13080360867914
1739209769.5410202;-32.816014438256545
1739209769.5410237;-32.816014438256545
1739209769.541027;-38.13080360867914
1739209769.5410304;-45.120503652039325
1739209769.5410337;-45.120503652039325
1739209769.5410373;-38.13080360867914
1739209769.5410407;-45.120503652039325
1739209769.541044;-45.120503652039325
1739209769.5410473;-28.992665084841942
1739209769.541051;-35.57807855764607
1739209769.5410542;-38.13080360867914
1739209769.5410576;-45.120503652039325
1739209769.5410612;-45.120503652039325
1739209769.5410645;-45.120503652039325
1739209769.5410678;-45.120503652039325
1739209769.5410712;-45.120503652039325
1739209769.5410748;-38.13080360867914
1739209769.541078;-38.13080360867914
1739209769.5410814;-38.13080360867914
1739209769.5410848;-45.120503652039325
1739209769.5410883;-33.981070128970906
1739209769.5410917;-38.13080360867914
1739209769.541095;-45.120503652039325
1739209769.5410986;-45.120503652039325
1739209769.541102;-45.120503652039325
1739209769.5411053;-35.57807855764607
1739209769.5411086;-45.120503652039325
1739209769.5411122;-45.120503652039325
1739209769.5411155;-38.13080360867914
1739209769.5411189;-32.816014438256545
1739209769.5411222;-45.120503652039325
1739209769.5411258;-38.13080360867914
1739209769.541129;-31.141103565318915
1739209769.5411325;-38.13080360867914
1739209769.541136;-45.120503652039325
1739209769.5411394;-45.120503652039325
1739209769.5411427;-45.120503652039325
1739209769.541146;-45.120503652039325
1739209769.5411496;-33.981070128970906
1739209769.541153;-45.120503652039325
1739209769.5411563;-38.13080360867914
1739209769.5411596;-38.13080360867914
1739209769.5411632;-38.13080360867914
1739209769.5411665;-35.57807855764607
1739209769.54117;-38.13080360867914
1739209769.5411735;-45.120503652039325
1739209769.5411768;-45.120503652039325
1739209769.5411801;-45.120503652039325
1739209769.5411835;-45.120503652039325
1739209769.541187;-45.120503652039325
1739209769.5411904;-38.13080360867914
1739209769.5411937;-38.13080360867914
1739209769.541197;-45.120503652039325
1739209769.5412006;-45.120503652039325
1739209769.541204;-38.13080360867914
1739209769.5412073;-45.120503652039325
1739209769.5412107;-45.120503652039325
1739209769.5412142;-45.120503652039325
1739209769.5412176;-38.13080360867914
1739209769.541221;-45.120503652039325
1739209769.5412245;-33.981070128970906
1739209769.5412278;-38.13080360867914
1739209769.5412312;-38.13080360867914
1739209769.5412345;-38.13080360867914
1739209769.541238;-45.120503652039325
1739209769.5412414;-31.141103565318893
1739209769.5412447;-45.120503652039325
1739209769.541248;-38.13080360867914
1739209769.5412517;-38.13080360867914
1739209769.541255;-35.57807855764607
1739209769.5412583;-45.120503652039325
1739209769.541262;-38.13080360867914
1739209769.5412652;-35.57807855764607
1739209769.5412686;-35.57807855764607
1739209769.541272;-45.120503652039325
1739209769.5412755;-45.120503652039325
1739209769.5412788;-45.120503652039325
1739209769.5412822;-45.120503652039325
1739209769.5412855;-45.120503652039325
1739209769.541289;-38.13080360867914
1739209769.5412924;-45.120503652039325
1739209769.5412958;-33.981070128970956
1739209769.5412993;-45.120503652039325
1739209769.5413027;-33.981070128970906
1739209769.541306;-45.120503652039325
1739209769.5413094;-45.120503652039325
1739209769.541313;-45.120503652039325
1739209769.5413163;-45.120503652039325
1739209769.5413196;-35.57807855764607
1739209769.541323;-26.991370085610722
1739209769.5413265;-35.57807855764607
1739209769.5413299;-45.120503652039325
1739209769.5413332;-32.816014438256545
1739209769.5413368;-32.816014438256545
1739209769.54134;-45.120503652039325
1739209769.5413435;-45.120503652039325
1739209769.5413468;-45.120503652039325
1739209769.5413504;-45.120503652039325
1739209769.5413537;-45.120503652039325
1739209769.541357;-45.120503652039325
1739209769.5413604;-38.13080360867914
1739209769.541364;-45.120503652039325
1739209769.5413673;-45.120503652039325
1739209769.5413706;-45.120503652039325
1739209769.5413742;-38.13080360867914
1739209769.5413775;-38.13080360867914
1739209769.541381;-45.120503652039325
1739209769.5413842;-45.120503652039325
1739209769.5413878;-38.13080360867914
1739209769.5413911;-35.57807855764607
1739209769.5413945;-45.120503652039325
1739209769.5413978;-45.120503652039325
1739209769.5414014;-38.13080360867914
1739209769.5414047;-28.58837851428586
1739209769.541408;-33.981070128970906
1739209769.5414116;-45.120503652039325
1739209769.541415;-38.13080360867914
1739209769.5414183;-33.981070128970906
1739209769.5414217;-38.13080360867914
1739209769.5414252;-38.13080360867914
1739209769.5414286;-35.57807855764607
1739209769.541432;-38.13080360867914
1739209769.5414352;-45.120503652039325
1739209769.5414388;-45.120503652039325
1739209769.5414422;-38.13080360867914
1739209769.5414455;-45.120503652039325
1739209769.541449;-38.13080360867914
1739209769.5414524;-45.120503652039325
1739209769.5414557;-35.57807855764607
1739209769.541459;-32.816014438256545
1739209769.5414627;-38.13080360867914
1739209769.541466;-45.120503652039325
1739209769.5414693;-38.13080360867914
1739209769.5414727;-38.13080360867914
1739209769.5414762;-45.120503652039325
1739209769.5414796;-45.120503652039325
1739209769.541483;-45.120503652039325
1739209769.5414865;-31.141103565318915
1739209769.5414898;-33.981070128970906
1739209769.5414932;-38.13080360867914
1739209769.5414965;-45.120503652039325
1739209769.5415;-33.981070128970906
1739209769.5415034;-35.57807855764607
1739209769.5415068;-45.120503652039325
1739209769.54151;-45.120503652039325
1739209769.5415137;-45.120503652039325
1739209769.541517;-38.13080360867914
1739209769.5415204;-45.120503652039325
1739209769.541524;-38.13080360867914
1739209769.5415273;-45.120503652039325
1739209769.5415306;-38.13080360867914
1739209769.541534;-45.120503652039325
1739209769.5415375;-38.13080360867914
1739209769.5415409;-38.13080360867914
1739209769.5415442;-38.13080360867914
1739209769.5415475;-45.120503652039325
1739209769.541551;-45.120503652039325
1739209769.5415545;-38.13080360867914
1739209769.5415578;-38.13080360867914
1739209769.5415614;-45.120503652039325
1739209769.5415647;-35.57807855764607
1739209769.541568;-38.13080360867914
1739209769.5415714;-45.120503652039325
1739209769.541575;-45.120503652039325
1739209769.5415783;-38.13080360867914
1739209769.5415816;-45.120503652039325
1739209769.541585;-45.120503652039325
1739209769.5415885;-38.13080360867914
1739209769.541592;-38.13080360867914
1739209769.5415952;-38.13080360867914
1739209769.5415988;-38.13080360867914
1739209769.5416021;-45.120503652039325
1739209769.5416055;-33.981070128970906
1739209769.5416088;-38.13080360867914
1739209769.5416124;-45.120503652039325
1739209769.5416157;-45.120503652039325
1739209769.541619;-38.13080360867914
1739209769.5416224;-45.120503652039325
1739209769.541626;-30.49652367304973
1739209769.5416293;-35.57807855764607
1739209769.5416327;-45.120503652039325
1739209769.5416362;-38.13080360867914
1739209769.5416396;-35.57807855764607
1739209769.541643;-38.13080360867914
1739209769.5416462;-45.120503652039325
1739209769.5416498;-45.120503652039325
1739209769.5416532;-38.13080360867914
1739209769.5416565;-45.120503652039325
1739209769.5416598;-38.13080360867914
1739209769.5416634;-45.120503652039325
1739209769.5416667;-45.120503652039325
1739209769.54167;-38.13080360867914
1739209769.5416737;-38.13080360867914
1739209769.541677;-45.120503652039325
1739209769.5416803;-45.120503652039325
1739209769.5416837;-45.120503652039325
1739209769.5416873;-45.120503652039325
1739209769.5416906;-45.120503652039325
1739209769.541694;-33.981070128970906
1739209769.5416973;-32.816014438256545
1739209769.5417008;-38.13080360867914
1739209769.5417042;-45.120503652039325
1739209769.5417075;-28.58837851428586
1739209769.541711;-30.49652367304973
1739209769.5417144;-38.13080360867914
1739209769.5417178;-45.120503652039325
1739209769.541721;-45.120503652039325
1739209769.5417247;-45.120503652039325
1739209769.541728;-45.120503652039325
1739209769.5417314;-32.816014438256545
1739209769.5417347;-38.13080360867914
1739209769.5417383;-38.13080360867914
1739209769.5417416;-35.57807855764607
1739209769.541745;-45.120503652039325
1739209769.5417485;-45.120503652039325
1739209769.5417519;-45.120503652039325
1739209769.5417552;-38.13080360867914
1739209769.5417585;-38.13080360867914
1739209769.541762;-32.816014438256545
1739209769.5417655;-38.13080360867914
1739209769.5417688;-38.13080360867914
1739209769.5417721;-35.57807855764607
1739209769.5417757;-33.981070128970906
1739209769.541779;-38.13080360867914
1739209769.5417824;-45.120503652039325
1739209769.541786;-45.120503652039325
1739209769.5417893;-38.13080360867914
1739209769.5417926;-45.120503652039325
1739209769.541796;-45.120503652039325
1739209769.5417995;-38.13080360867914
1739209769.541803;-35.57807855764607
1739209769.5418062;-38.13080360867914
1739209769.5418096;-38.13080360867914
1739209769.5418131;-35.57807855764607
1739209769.5418165;-38.13080360867914
1739209769.5418198;-45.120503652039325
1739209769.5418234;-35.57807855764607
1739209769.5418267;-38.13080360867914
1739209769.54183;-45.120503652039325
1739209769.5418334;-45.120503652039325
1739209769.541837;-35.57807855764607
1739209769.5418403;-38.13080360867914
1739209769.5418437;-32.816014438256545
1739209769.541847;-38.13080360867914
1739209769.5418506;-38.13080360867914
1739209769.541854;-29.438486411369333
1739209769.5418572;-45.120503652039325
1739209769.5418608;-45.120503652039325
1739209769.5418642;-45.120503652039325
1739209769.5418675;-45.120503652039325
1739209769.5418708;-38.13080360867914
1739209769.5418744;-45.120503652039325
1739209769.5418777;-38.13080360867914
1739209769.541881;-38.13080360867914
1739209769.5418844;-35.57807855764607
1739209769.541888;-38.13080360867914
1739209769.5418913;-45.120503652039325
1739209769.5418947;-45.120503652039325
1739209769.5418983;-45.120503652039325
1739209769.5419016;-38.13080360867914
1739209769.541905;-35.57807855764607
1739209769.5419083;-38.13080360867914
1739209769.5419118;-45.120503652039325
1739209769.5419152;-38.13080360867914
1739209769.5419185;-45.120503652039325
1739209769.5419219;-45.120503652039325
1739209769.5419254;-45.120503652039325
1739209769.5419288;-38.13080360867914
1739209769.541932;-38.13080360867914
1739209769.5419357;-38.13080360867914
1739209769.541939;-45.120503652039325
1739209769.5419424;-45.120503652039325
1739209769.5419457;-38.13080360867914
1739209769.5419493;-38.13080360867914
1739209769.5419526;-45.120503652039325
1739209769.541956;-45.120503652039325
1739209769.5419593;-45.120503652039325
1739209769.5419629;-45.120503652039325
1739209769.5419662;-38.13080360867914
1739209769.5419695;-35.57807855764607
1739209769.541973;-45.120503652039325
1739209769.5419765;-38.13080360867914
1739209769.5419798;-38.13080360867914
1739209769.5419831;-38.13080360867914
1739209769.5419867;-38.13080360867914
1739209769.54199;-45.120503652039325
1739209769.5419934;-45.120503652039325
1739209769.5419967;-38.13080360867914
1739209769.5420003;-33.981070128970906
1739209769.5420036;-45.120503652039325
1739209769.542007;-32.816014438256545
1739209769.5420105;-33.981070128970906
1739209769.542014;-38.13080360867914
1739209769.5420172;-45.120503652039325
1739209769.5420206;-38.13080360867914
1739209769.5420241;-35.57807855764607
1739209769.5420275;-45.120503652039325
1739209769.5420308;-45.120503652039325
1739209769.5420341;-35.57807855764607
1739209769.5420377;-30.49652367304973
1739209769.542041;-38.13080360867914
1739209769.5420444;-45.120503652039325
1739209769.542048;-33.981070128970906
1739209769.5420513;-32.816014438256545
1739209769.5420547;-38.13080360867914
1739209769.542058;-38.13080360867914
1739209769.5420616;-45.120503652039325
1739209769.542065;-38.13080360867914
1739209769.5420682;-45.120503652039325
1739209769.5420716;-45.120503652039325
1739209769.5420752;-35.57807855764607
1739209769.5420785;-38.13080360867914
1739209769.5420818;-45.120503652039325
1739209769.5420854;-45.120503652039325
1739209769.5420887;-32.816014438256545
1739209769.542092;-45.120503652039325
1739209769.5420954;-31.141103565318893
1739209769.542099;-28.21854285175415
1739209769.5421023;-38.13080360867914
