CAN Message; 0x98:0000464745118afd
1739209876.9631689;-31.141103565318915
1739209876.9631732;-45.120503652039325
1739209876.9631777;-45.120503652039325
1739209876.963182;-45.120503652039325
1739209876.9631865;-45.120503652039325
1739209876.9631908;-32.816014438256545
1739209876.9631953;-30.49652367304973
1739209876.9631996;-45.120503652039325
1739209876.9632041;-45.120503652039325
1739209876.9632084;-33.981070128970906
1739209876.963213;-38.13080360867914
1739209876.9632173;-38.13080360867914
1739209876.9632218;-38.13080360867914
1739209876.963226;-45.120503652039325
1739209876.9632306;-45.120503652039325
1739209876.963235;-45.120503652039325
1739209876.9632394;-38.13080360867914
1739209876.9632437;-45.120503652039325
1739209876.9632483;-45.120503652039325
1739209876.9632525;-32.816014438256545
1739209876.963257;-35.57807855764607
1739209876.9632614;-45.120503652039325
1739209876.963266;-45.120503652039325
1739209876.9632702;-33.981070128970906
1739209876.9632747;-45.120503652039325
1739209876.963279;-38.13080360867914
1739209876.9632835;-35.57807855764607
1739209876.9632878;-38.13080360867914
1739209876.9632924;-45.120503652039325
1739209876.9632967;-32.816014438256545
1739209876.9633012;-31.141103565318893
1739209876.9633055;-45.120503652039325
1739209876.96331;-38.13080360867914
1739209876.9633143;-45.120503652039325
1739209876.9633188;-38.13080360867914
1739209876.963323;-38.13080360867914
1739209876.9633276;-45.120503652039325
1739209876.963332;-45.120503652039325
1739209876.9633365;-38.13080360867914
1739209876.9633408;-45.120503652039325
1739209876.9633453;-45.120503652039325
1739209876.9633496;-45.120503652039325
1739209876.963354;-45.120503652039325
1739209876.9633584;-38.13080360867914
1739209876.963363;-38.13080360867914
1739209876.9633672;-32.816014438256545
1739209876.9633718;-28.21854285175415
1739209876.963376;-45.120503652039325
1739209876.9633806;-38.13080360867914
1739209876.9633849;-45.120503652039325
1739209876.9633894;-32.816014438256545
1739209876.9633937;-45.120503652039325
1739209876.9633982;-45.120503652039325
1739209876.9634025;-45.120503652039325
1739209876.963407;-45.120503652039325
1739209876.9634113;-38.13080360867914
1739209876.9634159;-45.120503652039325
1739209876.9634202;-38.13080360867914
1739209876.9634247;-45.120503652039325
1739209876.963429;-38.13080360867914
1739209876.9634335;-45.120503652039325
1739209876.9634378;-38.13080360867914
1739209876.9634423;-32.816014438256545
1739209876.9634466;-38.13080360867914
1739209876.9634511;-45.120503652039325
1739209876.9634554;-45.120503652039325
1739209876.96346;-38.13080360867914
1739209876.9634643;-38.13080360867914
1739209876.9634688;-35.57807855764607
1739209876.963473;-35.57807855764607
1739209876.9634776;-32.816014438256545
1739209876.963482;-38.13080360867914
1739209876.9634864;-38.13080360867914
1739209876.9634907;-38.13080360867914
1739209876.9634953;-38.13080360867914
1739209876.9634995;-33.981070128970906
1739209876.963504;-45.120503652039325
1739209876.9635084;-45.120503652039325
1739209876.963513;-45.120503652039325
1739209876.9635172;-38.13080360867914
1739209876.9635217;-45.120503652039325
1739209876.963526;-45.120503652039325
1739209876.9635305;-35.57807855764607
1739209876.9635348;-45.120503652039325
1739209876.9635394;-45.120503652039325
1739209876.9635437;-45.120503652039325
1739209876.9635482;-31.141103565318915
1739209876.9635525;-33.981070128970906
1739209876.963557;-38.13080360867914
1739209876.9635613;-38.13080360867914
1739209876.9635658;-35.57807855764607
1739209876.96357;-45.120503652039325
1739209876.9635746;-38.13080360867914
1739209876.963579;-38.13080360867914
1739209876.9635835;-35.57807855764607
1739209876.9635878;-38.13080360867914
1739209876.9635923;-45.120503652039325
1739209876.9635966;-45.120503652039325
1739209876.963601;-45.120503652039325
1739209876.9636054;-38.13080360867914
1739209876.96361;-38.13080360867914
1739209876.9636142;-45.120503652039325
1739209876.9636188;-31.141103565318915
1739209876.963623;-33.981070128970906
1739209876.9636276;-38.13080360867914
1739209876.9636319;-38.13080360867914
1739209876.9636364;-38.13080360867914
1739209876.9636407;-38.13080360867914
1739209876.9636452;-45.120503652039325
1739209876.9636495;-38.13080360867914
1739209876.963654;-38.13080360867914
1739209876.9636583;-38.13080360867914
1739209876.9636629;-45.120503652039325
1739209876.9636672;-38.13080360867914
1739209876.9636717;-35.57807855764607
1739209876.963676;-38.13080360867914
1739209876.9636805;-45.120503652039325
1739209876.9636848;-45.120503652039325
1739209876.9636893;-33.981070128970906
1739209876.9636936;-38.13080360867914
1739209876.9636981;-45.120503652039325
1739209876.9637024;-38.13080360867914
1739209876.963707;-45.120503652039325
1739209876.9637113;-45.120503652039325
1739209876.9637158;-38.13080360867914
1739209876.96372;-45.120503652039325
1739209876.9637246;-45.120503652039325
1739209876.963729;-35.57807855764607
1739209876.9637334;-35.57807855764607
1739209876.9637377;-45.120503652039325
1739209876.9637423;-45.120503652039325
1739209876.9637465;-38.13080360867914
1739209876.963751;-45.120503652039325
1739209876.9637554;-38.13080360867914
1739209876.96376;-35.57807855764607
1739209876.9637642;-45.120503652039325
1739209876.9637687;-45.120503652039325
1739209876.963773;-38.13080360867914
1739209876.9637775;-45.120503652039325
1739209876.9637818;-45.120503652039325
1739209876.9637864;-45.120503652039325
1739209876.9637907;-45.120503652039325
1739209876.9637952;-38.13080360867914
1739209876.9637995;-32.816014438256545
1739209876.963804;-35.57807855764607
1739209876.9638083;-45.120503652039325
1739209876.9638128;-38.13080360867914
1739209876.9638171;-35.57807855764607
1739209876.9638216;-38.13080360867914
1739209876.963826;-38.13080360867914
1739209876.9638305;-38.13080360867914
1739209876.9638348;-38.13080360867914
1739209876.9638393;-38.13080360867914
1739209876.9638436;-45.120503652039325
1739209876.963848;-38.13080360867914
1739209876.9638524;-45.120503652039325
1739209876.963857;-45.120503652039325
1739209876.9638612;-45.120503652039325
1739209876.9638658;-45.120503652039325
1739209876.96387;-45.120503652039325
1739209876.9638746;-45.120503652039325
1739209876.9638789;-38.13080360867914
1739209876.9638834;-35.57807855764607
1739209876.9638877;-45.120503652039325
1739209876.9638922;-45.120503652039325
1739209876.9638965;-33.981070128970906
1739209876.963901;-38.13080360867914
1739209876.9639053;-38.13080360867914
1739209876.9639099;-38.13080360867914
1739209876.9639142;-38.13080360867914
1739209876.9639187;-35.57807855764607
1739209876.963923;-38.13080360867914
1739209876.9639275;-45.120503652039325
1739209876.9639318;-45.120503652039325
1739209876.9639363;-32.816014438256545
1739209876.9639406;-45.120503652039325
1739209876.9639452;-38.13080360867914
1739209876.9639494;-38.13080360867914
1739209876.963954;-45.120503652039325
1739209876.9639583;-33.981070128970906
1739209876.9639628;-45.120503652039325
1739209876.963967;-45.120503652039325
1739209876.9639716;-45.120503652039325
1739209876.963976;-35.57807855764607
1739209876.9639804;-35.57807855764607
1739209876.9639847;-45.120503652039325
1739209876.9639893;-45.120503652039325
1739209876.9639935;-38.13080360867914
1739209876.963998;-45.120503652039325
1739209876.9640024;-38.13080360867914
1739209876.964007;-32.816014438256545
1739209876.9640112;-45.120503652039325
1739209876.9640157;-45.120503652039325
1739209876.96402;-35.57807855764607
1739209876.9640245;-32.816014438256545
1739209876.9640288;-45.120503652039325
1739209876.9640334;-45.120503652039325
1739209876.9640377;-32.816014438256545
1739209876.9640422;-38.13080360867914
1739209876.9640465;-38.13080360867914
1739209876.964051;-45.120503652039325
1739209876.9640553;-45.120503652039325
1739209876.9640598;-45.120503652039325
1739209876.9640641;-33.981070128970906
1739209876.9640687;-35.57807855764607
1739209876.964073;-38.13080360867914
1739209876.9640775;-45.120503652039325
1739209876.9640818;-33.981070128970906
1739209876.9640863;-35.57807855764607
1739209876.9640906;-38.13080360867914
1739209876.964095;-32.816014438256545
1739209876.9640994;-45.120503652039325
1739209876.964104;-38.13080360867914
1739209876.9641082;-38.13080360867914
1739209876.9641128;-38.13080360867914
1739209876.964117;-45.120503652039325
1739209876.9641216;-45.120503652039325
1739209876.9641259;-38.13080360867914
1739209876.9641304;-33.981070128970906
1739209876.9641347;-35.57807855764607
1739209876.9641392;-45.120503652039325
1739209876.9641435;-38.13080360867914
1739209876.964148;-38.13080360867914
1739209876.9641523;-35.57807855764607
1739209876.9641569;-27.8777449560314
1739209876.9641612;-38.13080360867914
1739209876.9641657;-38.13080360867914
1739209876.96417;-45.120503652039325
1739209876.9641745;-32.816014438256545
1739209876.9641788;-38.13080360867914
1739209876.9641833;-38.13080360867914
1739209876.9641876;-45.120503652039325
1739209876.9641922;-38.13080360867914
1739209876.9641964;-38.13080360867914
1739209876.964201;-45.120503652039325
1739209876.9642053;-45.120503652039325
1739209876.9642098;-45.120503652039325
1739209876.964214;-35.57807855764607
1739209876.9642186;-35.57807855764607
1739209876.964223;-38.13080360867914
1739209876.9642274;-25.826314394896354
1739209876.9642317;-38.13080360867914
1739209876.9642363;-38.13080360867914
1739209876.9642406;-38.13080360867914
1739209876.964245;-38.13080360867914
1739209876.9642494;-38.13080360867914
1739209876.964254;-35.57807855764607
1739209876.9642582;-38.13080360867914
1739209876.9642627;-31.141103565318943
1739209876.964267;-33.981070128970906
1739209876.9642715;-32.816014438256545
1739209876.9642758;-38.13080360867914
1739209876.9642804;-45.120503652039325
1739209876.9642847;-45.120503652039325
1739209876.9642892;-45.120503652039325
1739209876.9642935;-35.57807855764607
1739209876.964298;-31.141103565318893
1739209876.9643023;-45.120503652039325
1739209876.9643068;-38.13080360867914
1739209876.9643111;-33.981070128970906
1739209876.9643157;-38.13080360867914
1739209876.96432;-45.120503652039325
1739209876.9643245;-45.120503652039325
1739209876.9643288;-38.13080360867914
1739209876.9643333;-33.981070128970906
1739209876.9643376;-38.13080360867914
1739209876.964342;-45.120503652039325
1739209876.9643464;-38.13080360867914
1739209876.964351;-45.120503652039325
1739209876.9643552;-33.981070128970906
1739209876.9643598;-38.13080360867914
1739209876.964364;-35.57807855764607
1739209876.9643686;-38.13080360867914
1739209876.9643729;-38.13080360867914
1739209876.9643774;-32.816014438256545
1739209876.9643817;-38.13080360867914
1739209876.9643862;-45.120503652039325
1739209876.9643905;-45.120503652039325
1739209876.964395;-45.120503652039325
1739209876.9643993;-45.120503652039325
1739209876.9644039;-31.141103565318915
1739209876.9644082;-33.981070128970906
1739209876.9644127;-45.120503652039325
1739209876.964417;-45.120503652039325
1739209876.9644215;-33.981070128970906
1739209876.9644258;-38.13080360867914
1739209876.9644303;-45.120503652039325
1739209876.9644346;-38.13080360867914
1739209876.9644392;-32.816014438256545
1739209876.9644434;-38.13080360867914
1739209876.964448;-38.13080360867914
1739209876.9644523;-38.13080360867914
1739209876.9644568;-45.120503652039325
1739209876.964461;-45.120503652039325
1739209876.9644656;-45.120503652039325
1739209876.96447;-45.120503652039325
1739209876.9644744;-28.992665084841942
1739209876.9644787;-31.141103565318915
1739209876.9644833;-45.120503652039325
1739209876.9644876;-38.13080360867914
1739209876.964492;-38.13080360867914
1739209876.9644964;-38.13080360867914
1739209876.964501;-35.57807855764607
1739209876.9645052;-38.13080360867914
1739209876.9645097;-38.13080360867914
1739209876.964514;-31.141103565318915
1739209876.9645185;-33.981070128970906
1739209876.9645228;-45.120503652039325
1739209876.9645274;-45.120503652039325
1739209876.9645317;-45.120503652039325
1739209876.9645362;-45.120503652039325
1739209876.9645405;-38.13080360867914
1739209876.964545;-35.57807855764607
1739209876.9645493;-38.13080360867914
1739209876.9645538;-45.120503652039325
1739209876.9645581;-38.13080360867914
1739209876.9645627;-32.816014438256545
1739209876.964567;-45.120503652039325
1739209876.9645715;-45.120503652039325
1739209876.9645758;-38.13080360867914
1739209876.9645803;-38.13080360867914
1739209876.9645846;-38.13080360867914
1739209876.964589;-38.13080360867914
1739209876.9645934;-45.120503652039325
1739209876.964598;-38.13080360867914
1739209876.9646022;-35.57807855764607
1739209876.9646068;-38.13080360867914
1739209876.964611;-45.120503652039325
1739209876.9646156;-38.13080360867914
1739209876.9646199;-33.981070128970906
1739209876.9646244;-38.13080360867914
1739209876.9646287;-38.13080360867914
1739209876.9646332;-38.13080360867914
1739209876.9646375;-38.13080360867914
1739209876.964642;-38.13080360867914
1739209876.9646463;-45.120503652039325
1739209876.9646509;-38.13080360867914
1739209876.9646552;-38.13080360867914
1739209876.9646597;-38.13080360867914
1739209876.964664;-38.13080360867914
1739209876.9646685;-38.13080360867914
1739209876.9646728;-35.57807855764607
1739209876.9646773;-38.13080360867914
1739209876.9646816;-45.120503652039325
1739209876.9646862;-45.120503652039325
1739209876.9646904;-38.13080360867914
1739209876.964695;-45.120503652039325
1739209876.9646993;-38.13080360867914
1739209876.9647038;-38.13080360867914
1739209876.964708;-45.120503652039325
1739209876.9647126;-38.13080360867914
1739209876.964717;-38.13080360867914
1739209876.9647214;-45.120503652039325
1739209876.9647257;-38.13080360867914
1739209876.9647303;-38.13080360867914
1739209876.9647346;-38.13080360867914
1739209876.964739;-45.120503652039325
1739209876.9647434;-35.57807855764607
1739209876.964748;-32.816014438256545
1739209876.9647522;-45.120503652039325
1739209876.9647567;-33.981070128970906
1739209876.964761;-33.981070128970906
1739209876.9647655;-45.120503652039325
1739209876.9647698;-38.13080360867914
1739209876.9647741;-38.13080360867914
1739209876.9647787;-45.120503652039325
1739209876.964783;-45.120503652039325
1739209876.9647875;-33.981070128970906
1739209876.9647918;-38.13080360867914
1739209876.9647963;-45.120503652039325
1739209876.9648006;-45.120503652039325
1739209876.9648051;-45.120503652039325
1739209876.9648094;-45.120503652039325
1739209876.964814;-45.120503652039325
1739209876.9648182;-32.816014438256545
1739209876.9648228;-45.120503652039325
1739209876.964827;-45.120503652039325
1739209876.9648316;-33.981070128970906
1739209876.964836;-38.13080360867914
1739209876.9648404;-38.13080360867914
1739209876.9648447;-38.13080360867914
1739209876.9648492;-45.120503652039325
1739209876.9648535;-45.120503652039325
1739209876.964858;-45.120503652039325
1739209876.9648623;-45.120503652039325
1739209876.9648669;-45.120503652039325
1739209876.9648712;-38.13080360867914
1739209876.9648757;-38.13080360867914
1739209876.96488;-32.816014438256545
1739209876.9648845;-35.57807855764607
1739209876.9648888;-45.120503652039325
1739209876.9648933;-38.13080360867914
1739209876.9648976;-35.57807855764607
1739209876.9649022;-38.13080360867914
1739209876.9649065;-38.13080360867914
1739209876.964911;-38.13080360867914
1739209876.9649153;-38.13080360867914
1739209876.9649198;-45.120503652039325
1739209876.964924;-32.816014438256545
1739209876.9649286;-38.13080360867914
1739209876.964933;-45.120503652039325
1739209876.9649374;-38.13080360867914
1739209876.9649417;-45.120503652039325
1739209876.9649463;-38.13080360867914
1739209876.9649506;-45.120503652039325
1739209876.964955;-33.981070128970906
1739209876.9649594;-38.13080360867914
1739209876.964964;-38.13080360867914
1739209876.9649682;-33.981070128970906
1739209876.9649727;-38.13080360867914
1739209876.964977;-30.49652367304973
1739209876.9649816;-45.120503652039325
1739209876.9649858;-45.120503652039325
1739209876.9649904;-38.13080360867914
1739209876.9649947;-38.13080360867914
1739209876.9649992;-35.57807855764607
1739209876.9650035;-45.120503652039325
1739209876.965008;-45.120503652039325
1739209876.9650123;-45.120503652039325
1739209876.9650168;-35.57807855764607
1739209876.9650211;-45.120503652039325
1739209876.9650257;-45.120503652039325
1739209876.96503;-45.120503652039325
1739209876.9650345;-45.120503652039325
1739209876.9650388;-45.120503652039325
1739209876.9650433;-45.120503652039325
1739209876.9650476;-38.13080360867914
1739209876.9650521;-38.13080360867914
1739209876.9650564;-45.120503652039325
1739209876.965061;-45.120503652039325
1739209876.9650652;-33.981070128970906
1739209876.9650698;-38.13080360867914
1739209876.965074;-38.13080360867914
1739209876.9650786;-38.13080360867914
1739209876.965083;-35.57807855764607
1739209876.9650874;-38.13080360867914
1739209876.9650917;-38.13080360867914
1739209876.9650962;-45.120503652039325
1739209876.9651005;-45.120503652039325
1739209876.965105;-35.57807855764607
1739209876.9651093;-38.13080360867914
1739209876.9651139;-45.120503652039325
1739209876.9651182;-38.13080360867914
1739209876.9651227;-45.120503652039325
1739209876.965127;-45.120503652039325
1739209876.9651315;-45.120503652039325
1739209876.9651358;-35.57807855764607
1739209876.9651403;-45.120503652039325
1739209876.9651446;-45.120503652039325
1739209876.9651492;-31.141103565318915
1739209876.9651535;-28.58837851428586
1739209876.965158;-31.141103565318915
1739209876.9651623;-38.13080360867914
1739209876.9651668;-45.120503652039325
1739209876.965171;-33.981070128970906
1739209876.9651756;-38.13080360867914
1739209876.96518;-45.120503652039325
1739209876.9651845;-35.57807855764607
1739209876.9651887;-32.81601443825658
1739209876.9651933;-45.120503652039325
1739209876.9651976;-45.120503652039325
1739209876.965202;-38.13080360867914
1739209876.9652064;-38.13080360867914
1739209876.965211;-45.120503652039325
1739209876.9652152;-38.13080360867914
1739209876.9652197;-45.120503652039325
1739209876.965224;-25.826314394896357
1739209876.9652286;-28.992665084841942
1739209876.9652328;-38.13080360867914
1739209876.9652374;-45.120503652039325
1739209876.9652417;-45.120503652039325
1739209876.9652462;-38.13080360867914
1739209876.9652505;-38.13080360867914
1739209876.965255;-45.120503652039325
1739209876.9652593;-38.13080360867914
1739209876.9652638;-38.13080360867914
1739209876.9652681;-38.13080360867914
1739209876.9652727;-35.57807855764607
1739209876.965277;-35.57807855764607
1739209876.9652815;-38.13080360867914
1739209876.9652858;-45.120503652039325
1739209876.9652903;-38.13080360867914
1739209876.9652946;-38.13080360867914
1739209876.9652991;-45.120503652039325
1739209876.9653034;-45.120503652039325
1739209876.965308;-38.13080360867914
1739209876.9653122;-35.57807855764607
1739209876.9653168;-45.120503652039325
1739209876.965321;-45.120503652039325
1739209876.9653256;-38.13080360867914
1739209876.96533;-31.141103565318915
1739209876.9653344;-28.992665084841942
1739209876.9653387;-33.981070128970906
1739209876.9653432;-45.120503652039325
1739209876.9653475;-38.13080360867914
1739209876.965352;-38.13080360867914
1739209876.9653563;-45.120503652039325
1739209876.9653609;-38.13080360867914
1739209876.9653652;-38.13080360867914
1739209876.9653697;-31.141103565318915
1739209876.965374;-38.13080360867914
1739209876.9653785;-38.13080360867914
1739209876.9653828;-38.13080360867914
1739209876.9653873;-38.13080360867914
1739209876.9653916;-38.13080360867914
1739209876.9653962;-45.120503652039325
1739209876.9654005;-33.981070128970906
1739209876.965405;-33.981070128970906
1739209876.9654093;-45.120503652039325
1739209876.9654138;-38.13080360867914
1739209876.965418;-35.57807855764607
1739209876.9654226;-35.57807855764607
1739209876.965427;-38.13080360867914
1739209876.9654315;-38.13080360867914
1739209876.9654357;-45.120503652039325
1739209876.9654403;-38.13080360867914
1739209876.9654446;-38.13080360867914
1739209876.965449;-45.120503652039325
1739209876.9654534;-45.120503652039325
1739209876.965458;-38.13080360867914
1739209876.9654622;-35.57807855764607
1739209876.9654667;-38.13080360867914
1739209876.965471;-45.120503652039325
1739209876.9654756;-33.981070128970906
1739209876.9654799;-38.13080360867914
1739209876.9654844;-38.13080360867914
1739209876.9654887;-38.13080360867914
1739209876.9654932;-45.120503652039325
1739209876.9654975;-38.13080360867914
1739209876.965502;-38.13080360867914
1739209876.9655063;-45.120503652039325
1739209876.9655108;-38.13080360867914
1739209876.9655151;-45.120503652039325
1739209876.9655197;-45.120503652039325
1739209876.965524;-45.120503652039325
1739209876.9655285;-33.981070128970906
1739209876.9655328;-32.816014438256545
1739209876.9655373;-38.13080360867914
1739209876.9655416;-38.13080360867914
1739209876.9655461;-45.120503652039325
1739209876.9655504;-45.120503652039325
1739209876.965555;-38.13080360867914
1739209876.9655592;-38.13080360867914
1739209876.9655638;-45.120503652039325
1739209876.965568;-45.120503652039325
1739209876.9655726;-45.120503652039325
1739209876.965577;-45.120503652039325
1739209876.9655814;-45.120503652039325
1739209876.9655857;-45.120503652039325
1739209876.9655902;-38.13080360867914
1739209876.9655945;-45.120503652039325
1739209876.965599;-38.13080360867914
1739209876.9656034;-45.120503652039325
1739209876.965608;-38.13080360867914
1739209876.9656122;-38.13080360867914
1739209876.9656167;-38.13080360867914
1739209876.965621;-45.120503652039325
1739209876.9656255;-45.120503652039325
1739209876.9656298;-35.57807855764607
1739209876.9656343;-38.13080360867914
1739209876.9656386;-45.120503652039325
1739209876.9656432;-45.120503652039325
1739209876.9656475;-38.13080360867914
1739209876.965652;-38.13080360867914
1739209876.9656563;-45.120503652039325
1739209876.9656608;-32.816014438256545
1739209876.965665;-35.57807855764607
1739209876.9656696;-38.13080360867914
1739209876.965674;-38.13080360867914
1739209876.9656785;-38.13080360867914
1739209876.9656827;-38.13080360867914
1739209876.9656873;-35.57807855764607
1739209876.9656916;-32.816014438256545
1739209876.965696;-45.120503652039325
1739209876.9657004;-45.120503652039325
1739209876.965705;-38.13080360867914
1739209876.9657092;-32.816014438256545
1739209876.9657137;-38.13080360867914
1739209876.965718;-38.13080360867914
1739209876.9657226;-45.120503652039325
1739209876.9657269;-45.120503652039325
1739209876.9657314;-45.120503652039325
1739209876.9657357;-45.120503652039325
1739209876.9657402;-38.13080360867914
1739209876.9657445;-45.120503652039325
1739209876.965749;-38.13080360867914
1739209876.9657533;-35.57807855764607
1739209876.9657578;-38.13080360867914
1739209876.9657621;-32.816014438256545
1739209876.9657667;-38.13080360867914
1739209876.965771;-38.13080360867914
1739209876.9657755;-45.120503652039325
1739209876.9657798;-38.13080360867914
1739209876.9657843;-38.13080360867914
1739209876.9657886;-45.120503652039325
1739209876.9657931;-38.13080360867914
1739209876.9657974;-45.120503652039325
1739209876.965802;-45.120503652039325
1739209876.9658062;-38.13080360867914
1739209876.9658108;-38.13080360867914
1739209876.965815;-45.120503652039325
1739209876.9658196;-45.120503652039325
1739209876.965824;-45.120503652039325
1739209876.9658284;-38.13080360867914
1739209876.9658327;-32.816014438256545
1739209876.9658372;-31.141103565318915
1739209876.9658415;-38.13080360867914
1739209876.965846;-38.13080360867914
1739209876.9658504;-38.13080360867914
1739209876.965855;-45.120503652039325
1739209876.9658592;-38.13080360867914
1739209876.9658637;-38.13080360867914
1739209876.965868;-45.120503652039325
1739209876.9658725;-38.13080360867914
1739209876.9658768;-38.13080360867914
1739209876.9658813;-45.120503652039325
1739209876.9658856;-45.120503652039325
1739209876.9658902;-45.120503652039325
1739209876.9658945;-38.13080360867914
1739209876.965899;-45.120503652039325
1739209876.9659033;-33.981070128970906
1739209876.9659078;-38.13080360867914
1739209876.965912;-45.120503652039325
1739209876.9659166;-45.120503652039325
1739209876.965921;-38.13080360867914
1739209876.9659255;-45.120503652039325
1739209876.9659297;-45.120503652039325
1739209876.9659343;-45.120503652039325
1739209876.9659386;-45.120503652039325
1739209876.965943;-35.57807855764607
1739209876.9659474;-38.13080360867914
1739209876.965952;-45.120503652039325
1739209876.9659562;-45.120503652039325
1739209876.9659607;-33.981070128970906
1739209876.965965;-45.120503652039325
1739209876.9659696;-38.13080360867914
1739209876.9659739;-38.13080360867914
1739209876.9659784;-38.13080360867914
