CAN Message; 0x24:06147f762768e16b
Timestamp;Amplitude
1739209797.3979843;-35.57807855764607
1739209797.397986;-38.13080360867914
1739209797.3979876;-38.13080360867914
1739209797.3979893;-45.120503652039325
1739209797.397991;-45.120503652039325
1739209797.3979926;-38.13080360867914
1739209797.3979943;-38.13080360867914
1739209797.397996;-45.120503652039325
1739209797.3979974;-45.120503652039325
1739209797.397999;-33.981070128970906
1739209797.3980007;-35.57807855764607
1739209797.3980024;-45.120503652039325
1739209797.398004;-45.120503652039325
1739209797.3980057;-45.120503652039325
1739209797.3980074;-45.120503652039325
1739209797.3980088;-38.13080360867914
1739209797.3980105;-26.991370085610736
1739209797.3980122;-38.13080360867914
1739209797.3980138;-38.13080360867914
1739209797.3980155;-38.13080360867914
1739209797.3980172;-35.57807855764607
1739209797.3980188;-45.120503652039325
1739209797.3980205;-33.981070128970906
1739209797.3980222;-45.120503652039325
1739209797.3980236;-38.13080360867914
1739209797.3980253;-45.120503652039325
1739209797.398027;-45.120503652039325
1739209797.3980286;-38.13080360867914
1739209797.3980303;-38.13080360867914
1739209797.398032;-35.57807855764607
1739209797.3980336;-45.120503652039325
1739209797.398035;-38.13080360867914
1739209797.3980367;-30.49652367304973
1739209797.3980384;-38.13080360867914
1739209797.39804;-38.13080360867914
1739209797.3980417;-38.13080360867914
1739209797.3980434;-38.13080360867914
1739209797.398045;-45.120503652039325
1739209797.3980467;-45.120503652039325
1739209797.3980484;-38.13080360867914
1739209797.3980498;-38.13080360867914
1739209797.3980515;-38.13080360867914
1739209797.3980532;-45.120503652039325
1739209797.3980548;-33.981070128970906
1739209797.3980565;-31.141103565318893
1739209797.3980582;-45.120503652039325
1739209797.3980598;-38.13080360867914
1739209797.3980613;-38.13080360867914
1739209797.398063;-38.13080360867914
1739209797.3980646;-45.120503652039325
1739209797.3980663;-45.120503652039325
1739209797.398068;-45.120503652039325
1739209797.3980696;-45.120503652039325
1739209797.3980713;-33.981070128970906
1739209797.398073;-45.120503652039325
1739209797.3980746;-45.120503652039325
1739209797.398076;-38.13080360867914
1739209797.3980777;-38.13080360867914
1739209797.3980794;-38.13080360867914
1739209797.398081;-45.120503652039325
1739209797.3980827;-32.816014438256545
1739209797.3980844;-33.981070128970906
1739209797.398086;-45.120503652039325
1739209797.3980875;-38.13080360867914
1739209797.3980892;-45.120503652039325
1739209797.3980908;-35.57807855764607
1739209797.3980925;-32.816014438256545
1739209797.3980942;-45.120503652039325
1739209797.3980958;-38.13080360867914
1739209797.3980975;-38.13080360867914
1739209797.3980992;-45.120503652039325
1739209797.3981009;-38.13080360867914
1739209797.3981023;-45.120503652039325
1739209797.398104;-38.13080360867914
1739209797.3981056;-45.120503652039325
1739209797.3981073;-45.120503652039325
1739209797.398109;-45.120503652039325
1739209797.3981106;-38.13080360867914
1739209797.3981123;-45.120503652039325
1739209797.3981137;-38.13080360867914
1739209797.3981154;-35.57807855764607
1739209797.398117;-33.981070128970906
1739209797.3981187;-38.13080360867914
1739209797.3981204;-45.120503652039325
1739209797.398122;-38.13080360867914
1739209797.3981237;-45.120503652039325
1739209797.3981254;-45.120503652039325
1739209797.398127;-35.57807855764607
1739209797.3981285;-35.57807855764607
1739209797.3981302;-38.13080360867914
1739209797.3981318;-45.120503652039325
1739209797.3981335;-38.13080360867914
1739209797.3981352;-35.57807855764607
1739209797.3981369;-38.13080360867914
1739209797.3981385;-45.120503652039325
1739209797.39814;-38.13080360867914
1739209797.3981416;-32.816014438256545
1739209797.3981433;-38.13080360867914
1739209797.398145;-38.13080360867914
1739209797.3981466;-38.13080360867914
1739209797.3981483;-45.120503652039325
1739209797.39815;-33.981070128970906
1739209797.3981516;-45.120503652039325
1739209797.3981533;-38.13080360867914
1739209797.3981547;-38.13080360867914
1739209797.3981564;-45.120503652039325
1739209797.398158;-45.120503652039325
1739209797.3981597;-38.13080360867914
1739209797.3981614;-38.13080360867914
1739209797.398163;-33.981070128970906
1739209797.3981647;-45.120503652039325
1739209797.3981662;-38.13080360867914
1739209797.3981678;-38.13080360867914
1739209797.3981695;-45.120503652039325
1739209797.3981712;-45.120503652039325
1739209797.3981729;-45.120503652039325
1739209797.3981745;-45.120503652039325
1739209797.3981762;-33.981070128970906
1739209797.3981779;-38.13080360867914
1739209797.3981795;-45.120503652039325
1739209797.398181;-45.120503652039325
1739209797.3981826;-38.13080360867914
1739209797.3981843;-38.13080360867914
1739209797.398186;-38.13080360867914
1739209797.3981876;-45.120503652039325
1739209797.3981893;-45.120503652039325
1739209797.398191;-38.13080360867914
1739209797.3981924;-38.13080360867914
1739209797.398194;-38.13080360867914
1739209797.3981957;-45.120503652039325
1739209797.3981974;-38.13080360867914
1739209797.398199;-38.13080360867914
1739209797.3982008;-45.120503652039325
1739209797.3982024;-38.13080360867914
1739209797.398204;-45.120503652039325
1739209797.3982058;-45.120503652039325
1739209797.3982072;-45.120503652039325
1739209797.3982089;-28.992665084841942
1739209797.3982105;-31.141103565318893
1739209797.3982122;-38.13080360867914
1739209797.3982139;-38.13080360867914
1739209797.3982155;-38.13080360867914
1739209797.3982172;-33.981070128970906
1739209797.3982186;-38.13080360867914
1739209797.3982203;-45.120503652039325
1739209797.398222;-38.13080360867914
1739209797.3982236;-45.120503652039325
1739209797.3982253;-38.13080360867914
1739209797.398227;-45.120503652039325
1739209797.3982286;-45.120503652039325
1739209797.3982303;-33.981070128970906
1739209797.398232;-38.13080360867914
1739209797.3982334;-35.57807855764607
1739209797.398235;-32.816014438256545
1739209797.3982368;-32.816014438256545
1739209797.3982384;-38.13080360867914
1739209797.39824;-38.13080360867914
1739209797.3982418;-33.981070128970906
1739209797.3982434;-38.13080360867914
1739209797.3982449;-38.13080360867914
1739209797.3982465;-38.13080360867914
1739209797.3982482;-45.120503652039325
1739209797.3982499;-38.13080360867914
1739209797.3982515;-45.120503652039325
1739209797.3982532;-45.120503652039325
1739209797.3982549;-45.120503652039325
1739209797.3982565;-45.120503652039325
1739209797.3982582;-45.120503652039325
1739209797.3982596;-45.120503652039325
1739209797.3982613;-45.120503652039325
1739209797.398263;-45.120503652039325
1739209797.3982646;-33.981070128970906
1739209797.3982663;-38.13080360867914
1739209797.398268;-38.13080360867914
1739209797.3982697;-45.120503652039325
1739209797.398271;-38.13080360867914
1739209797.3982728;-38.13080360867914
1739209797.3982744;-35.57807855764607
1739209797.398276;-31.141103565318893
1739209797.3982778;-38.13080360867914
1739209797.3982794;-38.13080360867914
1739209797.398281;-38.13080360867914
1739209797.3982828;-38.13080360867914
1739209797.3982844;-45.120503652039325
1739209797.3982859;-32.816014438256545
1739209797.3982875;-45.120503652039325
1739209797.3982892;-35.57807855764607
1739209797.3982909;-35.57807855764607
1739209797.3982925;-35.57807855764607
1739209797.3982942;-45.120503652039325
1739209797.3982959;-45.120503652039325
1739209797.3982973;-33.981070128970906
1739209797.398299;-35.57807855764607
1739209797.3983006;-32.816014438256545
1739209797.3983023;-32.816014438256545
1739209797.398304;-45.120503652039325
1739209797.3983057;-38.13080360867914
1739209797.3983073;-38.13080360867914
1739209797.398309;-45.120503652039325
1739209797.3983107;-45.120503652039325
1739209797.398312;-45.120503652039325
1739209797.3983138;-35.57807855764607
1739209797.3983154;-35.57807855764607
1739209797.398317;-45.120503652039325
1739209797.3983188;-45.120503652039325
1739209797.3983204;-35.57807855764607
1739209797.398322;-35.57807855764607
1739209797.3983235;-45.120503652039325
1739209797.3983252;-45.120503652039325
1739209797.3983269;-45.120503652039325
1739209797.3983285;-45.120503652039325
1739209797.3983302;-45.120503652039325
1739209797.3983319;-45.120503652039325
1739209797.3983335;-45.120503652039325
1739209797.3983352;-33.981070128970906
1739209797.398337;-38.13080360867914
1739209797.3983383;-45.120503652039325
1739209797.39834;-38.13080360867914
1739209797.3983417;-35.57807855764607
1739209797.3983433;-45.120503652039325
1739209797.398345;-45.120503652039325
1739209797.3983467;-38.13080360867914
1739209797.3983483;-45.120503652039325
1739209797.3983498;-45.120503652039325
1739209797.3983514;-45.120503652039325
1739209797.398353;-38.13080360867914
1739209797.3983548;-45.120503652039325
1739209797.3983564;-38.13080360867914
1739209797.398358;-35.57807855764607
1739209797.3983598;-38.13080360867914
1739209797.3983614;-38.13080360867914
1739209797.398363;-35.57807855764607
1739209797.3983645;-38.13080360867914
1739209797.3983662;-45.120503652039325
1739209797.398368;-45.120503652039325
1739209797.3983696;-38.13080360867914
1739209797.3983712;-35.57807855764607
1739209797.398373;-38.13080360867914
1739209797.3983746;-45.120503652039325
1739209797.398376;-38.13080360867914
1739209797.3983777;-32.816014438256545
1739209797.3983793;-38.13080360867914
1739209797.398381;-38.13080360867914
1739209797.3983827;-33.981070128970906
1739209797.3983843;-38.13080360867914
1739209797.398386;-38.13080360867914
1739209797.3983877;-45.120503652039325
1739209797.3983893;-31.141103565318915
1739209797.3983908;-32.816014438256545
1739209797.3983924;-45.120503652039325
1739209797.398394;-38.13080360867914
1739209797.3983958;-33.981070128970906
1739209797.3983974;-32.816014438256545
1739209797.398399;-38.13080360867914
1739209797.3984008;-45.120503652039325
1739209797.3984022;-38.13080360867914
1739209797.398404;-35.57807855764607
1739209797.3984056;-38.13080360867914
1739209797.3984072;-45.120503652039325
1739209797.398409;-33.981070128970906
1739209797.3984106;-45.120503652039325
1739209797.3984122;-45.120503652039325
1739209797.398414;-38.13080360867914
1739209797.3984156;-45.120503652039325
1739209797.398417;-38.13080360867914
1739209797.3984187;-35.57807855764607
1739209797.3984203;-45.120503652039325
1739209797.398422;-33.981070128970906
1739209797.3984237;-38.13080360867914
1739209797.3984253;-38.13080360867914
1739209797.398427;-38.13080360867914
1739209797.3984284;-38.13080360867914
1739209797.39843;-45.120503652039325
1739209797.3984318;-38.13080360867914
1739209797.3984334;-45.120503652039325
1739209797.398435;-45.120503652039325
1739209797.3984368;-45.120503652039325
1739209797.3984385;-45.120503652039325
1739209797.3984401;-45.120503652039325
1739209797.3984418;-45.120503652039325
1739209797.3984432;-45.120503652039325
1739209797.398445;-38.13080360867914
1739209797.3984466;-38.13080360867914
1739209797.3984482;-33.981070128970906
1739209797.39845;-45.120503652039325
1739209797.3984516;-45.120503652039325
1739209797.3984532;-38.13080360867914
1739209797.3984547;-38.13080360867914
1739209797.3984563;-45.120503652039325
1739209797.398458;-35.57807855764607
1739209797.3984597;-38.13080360867914
1739209797.3984613;-31.14110356531892
1739209797.398463;-45.120503652039325
1739209797.3984647;-38.13080360867914
1739209797.3984663;-45.120503652039325
1739209797.398468;-38.13080360867914
1739209797.3984694;-38.13080360867914
1739209797.398471;-45.120503652039325
1739209797.3984728;-45.120503652039325
1739209797.3984745;-31.141103565318915
1739209797.3984761;-35.57807855764607
1739209797.3984778;-45.120503652039325
1739209797.3984795;-35.57807855764607
1739209797.398481;-38.13080360867914
1739209797.3984826;-45.120503652039325
1739209797.3984842;-45.120503652039325
1739209797.398486;-45.120503652039325
1739209797.3984876;-45.120503652039325
1739209797.3984892;-38.13080360867914
1739209797.398491;-45.120503652039325
1739209797.3984926;-45.120503652039325
1739209797.3984942;-38.13080360867914
1739209797.3984957;-35.57807855764607
1739209797.3984973;-38.13080360867914
1739209797.398499;-45.120503652039325
1739209797.3985007;-45.120503652039325
1739209797.3985023;-33.981070128970906
1739209797.398504;-38.13080360867914
1739209797.3985057;-45.120503652039325
1739209797.398507;-45.120503652039325
1739209797.3985088;-38.13080360867914
1739209797.3985105;-38.13080360867914
1739209797.3985121;-45.120503652039325
1739209797.3985138;-25.826314394896357
1739209797.3985155;-32.816014438256545
1739209797.3985171;-38.13080360867914
1739209797.3985188;-45.120503652039325
1739209797.3985205;-31.141103565318915
1739209797.398522;-45.120503652039325
1739209797.3985236;-45.120503652039325
1739209797.3985252;-45.120503652039325
1739209797.398527;-38.13080360867914
1739209797.3985286;-38.13080360867914
1739209797.3985302;-45.120503652039325
1739209797.398532;-45.120503652039325
1739209797.3985333;-45.120503652039325
1739209797.398535;-38.13080360867914
1739209797.3985367;-45.120503652039325
1739209797.3985384;-45.120503652039325
1739209797.39854;-33.981070128970906
1739209797.3985417;-33.981070128970906
1739209797.3985434;-38.13080360867914
1739209797.398545;-38.13080360867914
1739209797.3985467;-45.120503652039325
1739209797.3985481;-38.13080360867914
1739209797.3985498;-38.13080360867914
1739209797.3985515;-38.13080360867914
1739209797.3985531;-35.57807855764607
1739209797.3985548;-38.13080360867914
1739209797.3985565;-45.120503652039325
1739209797.3985581;-45.120503652039325
1739209797.3985596;-33.981070128970906
1739209797.3985612;-38.13080360867914
1739209797.398563;-45.120503652039325
1739209797.3985646;-38.13080360867914
1739209797.3985662;-45.120503652039325
1739209797.398568;-38.13080360867914
1739209797.3985696;-38.13080360867914
1739209797.3985713;-45.120503652039325
1739209797.398573;-45.120503652039325
1739209797.3985744;-30.49652367304973
1739209797.398576;-38.13080360867914
1739209797.3985777;-45.120503652039325
1739209797.3985794;-35.57807855764607
1739209797.398581;-35.57807855764607
1739209797.3985827;-38.13080360867914
1739209797.3985844;-38.13080360867914
1739209797.3985858;-45.120503652039325
1739209797.3985875;-45.120503652039325
1739209797.3985891;-45.120503652039325
1739209797.3985908;-38.13080360867914
1739209797.3985925;-33.981070128970906
1739209797.3985941;-45.120503652039325
1739209797.3985958;-38.13080360867914
1739209797.3985975;-38.13080360867914
1739209797.3985991;-35.57807855764607
1739209797.3986006;-38.13080360867914
1739209797.3986022;-45.120503652039325
1739209797.398604;-38.13080360867914
1739209797.3986056;-45.120503652039325
1739209797.3986073;-33.981070128970906
1739209797.398609;-38.13080360867914
1739209797.3986106;-45.120503652039325
1739209797.398612;-45.120503652039325
1739209797.3986137;-45.120503652039325
1739209797.3986154;-33.981070128970906
1739209797.398617;-38.13080360867914
1739209797.3986187;-45.120503652039325
1739209797.3986204;-45.120503652039325
1739209797.398622;-38.13080360867914
1739209797.3986237;-45.120503652039325
1739209797.3986254;-45.120503652039325
1739209797.3986268;-45.120503652039325
1739209797.3986285;-33.981070128970906
1739209797.3986301;-35.57807855764607
1739209797.3986318;-45.120503652039325
1739209797.3986335;-32.816014438256545
1739209797.3986351;-45.120503652039325
1739209797.3986368;-38.13080360867914
1739209797.3986382;-35.57807855764607
1739209797.39864;-35.57807855764607
1739209797.3986416;-38.13080360867914
1739209797.3986433;-45.120503652039325
1739209797.398645;-45.120503652039325
1739209797.3986466;-31.141103565318915
1739209797.3986483;-35.57807855764607
1739209797.39865;-45.120503652039325
1739209797.3986516;-38.13080360867914
1739209797.398653;-45.120503652039325
1739209797.3986547;-38.13080360867914
1739209797.3986564;-45.120503652039325
1739209797.398658;-38.13080360867914
1739209797.3986597;-38.13080360867914
1739209797.3986614;-45.120503652039325
1739209797.398663;-45.120503652039325
1739209797.3986645;-45.120503652039325
1739209797.3986661;-45.120503652039325
1739209797.3986678;-45.120503652039325
1739209797.3986695;-38.13080360867914
1739209797.3986712;-35.57807855764607
1739209797.3986728;-30.49652367304973
1739209797.3986745;-33.981070128970906
1739209797.3986762;-38.13080360867914
1739209797.3986778;-45.120503652039325
1739209797.3986793;-38.13080360867914
1739209797.398681;-38.13080360867914
1739209797.3986826;-45.120503652039325
1739209797.3986843;-45.120503652039325
1739209797.398686;-38.13080360867914
1739209797.3986876;-38.13080360867914
1739209797.3986893;-45.120503652039325
1739209797.3986907;-45.120503652039325
1739209797.3986924;-45.120503652039325
1739209797.398694;-45.120503652039325
1739209797.3986957;-45.120503652039325
1739209797.3986974;-45.120503652039325
1739209797.398699;-45.120503652039325
1739209797.3987007;-45.120503652039325
1739209797.3987024;-45.120503652039325
1739209797.398704;-38.13080360867914
1739209797.3987055;-35.57807855764607
1739209797.3987072;-45.120503652039325
1739209797.3987088;-45.120503652039325
1739209797.3987105;-45.120503652039325
1739209797.3987122;-33.981070128970906
1739209797.3987138;-31.141103565318915
1739209797.3987155;-45.120503652039325
1739209797.398717;-38.13080360867914
1739209797.3987186;-33.981070128970906
1739209797.3987203;-33.981070128970906
1739209797.398722;-38.13080360867914
1739209797.3987236;-38.13080360867914
1739209797.3987253;-33.981070128970906
1739209797.398727;-38.13080360867914
1739209797.3987286;-45.120503652039325
1739209797.3987303;-38.13080360867914
1739209797.3987317;-38.13080360867914
1739209797.3987334;-45.120503652039325
1739209797.398735;-45.120503652039325
1739209797.3987367;-33.981070128970906
1739209797.3987384;-33.981070128970906
1739209797.39874;-31.141103565318915
1739209797.3987417;-45.120503652039325
1739209797.3987432;-38.13080360867914
1739209797.3987448;-38.13080360867914
1739209797.3987465;-35.57807855764607
1739209797.3987482;-45.120503652039325
1739209797.3987498;-38.13080360867914
1739209797.3987515;-32.816014438256545
1739209797.3987532;-45.120503652039325
1739209797.3987548;-45.120503652039325
1739209797.3987565;-38.13080360867914
1739209797.398758;-38.13080360867914
1739209797.3987596;-38.13080360867914
1739209797.3987613;-38.13080360867914
1739209797.398763;-45.120503652039325
1739209797.3987646;-45.120503652039325
1739209797.3987663;-45.120503652039325
1739209797.398768;-45.120503652039325
1739209797.3987694;-38.13080360867914
1739209797.398771;-38.13080360867914
1739209797.3987727;-38.13080360867914
1739209797.3987744;-38.13080360867914
1739209797.398776;-45.120503652039325
1739209797.3987777;-45.120503652039325
1739209797.3987794;-38.13080360867914
1739209797.398781;-45.120503652039325
1739209797.3987827;-45.120503652039325
1739209797.3987842;-45.120503652039325
1739209797.3987858;-35.57807855764607
1739209797.3987875;-32.816014438256545
1739209797.3987892;-38.13080360867914
1739209797.3987908;-45.120503652039325
1739209797.3987925;-33.981070128970906
1739209797.3987942;-45.120503652039325
1739209797.3987956;-38.13080360867914
1739209797.3987973;-45.120503652039325
1739209797.398799;-38.13080360867914
1739209797.3988006;-45.120503652039325
1739209797.3988023;-38.13080360867914
1739209797.398804;-45.120503652039325
1739209797.3988056;-38.13080360867914
1739209797.3988073;-38.13080360867914
1739209797.398809;-45.120503652039325
1739209797.3988104;-45.120503652039325
1739209797.398812;-33.981070128970906
1739209797.3988137;-32.816014438256545
1739209797.3988154;-45.120503652039325
1739209797.398817;-45.120503652039325
1739209797.3988187;-38.13080360867914
1739209797.3988204;-45.120503652039325
1739209797.3988218;-45.120503652039325
1739209797.3988235;-45.120503652039325
1739209797.3988252;-45.120503652039325
1739209797.3988268;-45.120503652039325
1739209797.3988285;-38.13080360867914
1739209797.3988302;-38.13080360867914
1739209797.3988318;-45.120503652039325
1739209797.3988335;-45.120503652039325
1739209797.3988352;-38.13080360867914
1739209797.3988366;-38.13080360867914
1739209797.3988383;-38.13080360867914
1739209797.39884;-45.120503652039325
1739209797.3988416;-45.120503652039325
1739209797.3988433;-38.13080360867914
1739209797.398845;-38.13080360867914
1739209797.3988466;-45.120503652039325
1739209797.398848;-38.13080360867914
1739209797.3988497;-35.57807855764607
1739209797.3988514;-38.13080360867914
1739209797.398853;-45.120503652039325
1739209797.3988547;-38.13080360867914
1739209797.3988564;-38.13080360867914
1739209797.398858;-45.120503652039325
1739209797.3988597;-45.120503652039325
1739209797.3988614;-45.120503652039325
1739209797.3988628;-45.120503652039325
1739209797.3988645;-38.13080360867914
1739209797.3988662;-38.13080360867914
1739209797.3988678;-45.120503652039325
1739209797.3988695;-45.120503652039325
1739209797.3988712;-38.13080360867914
1739209797.3988729;-35.57807855764607
1739209797.3988743;-38.13080360867914
1739209797.398876;-45.120503652039325
1739209797.3988776;-38.13080360867914
1739209797.3988793;-38.13080360867914
1739209797.398881;-38.13080360867914
1739209797.3988826;-38.13080360867914
1739209797.3988843;-45.120503652039325
1739209797.398886;-38.13080360867914
1739209797.3988876;-38.13080360867914
1739209797.398889;-38.13080360867914
1739209797.3988907;-38.13080360867914
1739209797.3988924;-45.120503652039325
1739209797.398894;-45.120503652039325
1739209797.3988957;-38.13080360867914
1739209797.3988974;-45.120503652039325
1739209797.398899;-33.981070128970956
1739209797.3989005;-38.13080360867914
1739209797.3989022;-38.13080360867914
1739209797.3989038;-45.120503652039325
1739209797.3989055;-45.120503652039325
1739209797.3989072;-45.120503652039325
1739209797.3989089;-45.120503652039325
1739209797.3989105;-38.13080360867914
1739209797.3989122;-25.826314394896354
1739209797.3989139;-45.120503652039325
1739209797.3989153;-45.120503652039325
1739209797.398917;-35.57807855764607
1739209797.3989186;-31.141103565318893
1739209797.3989203;-45.120503652039325
1739209797.398922;-38.13080360867914
1739209797.3989236;-38.13080360867914
1739209797.3989253;-45.120503652039325
1739209797.3989267;-45.120503652039325
1739209797.3989284;-38.13080360867914
1739209797.39893;-38.13080360867914
1739209797.3989317;-45.120503652039325
1739209797.3989334;-38.13080360867914
1739209797.398935;-35.57807855764607
1739209797.3989367;-45.120503652039325
1739209797.3989384;-45.120503652039325
1739209797.39894;-45.120503652039325
1739209797.3989415;-45.120503652039325
1739209797.3989432;-38.13080360867914
1739209797.3989449;-45.120503652039325
1739209797.3989465;-38.13080360867914
1739209797.3989482;-45.120503652039325
1739209797.3989499;-38.13080360867914
1739209797.3989515;-26.991370085610722
1739209797.398953;-35.57807855764607
1739209797.3989546;-38.13080360867914
1739209797.3989563;-45.120503652039325
1739209797.398958;-38.13080360867914
1739209797.3989596;-38.13080360867914
1739209797.3989613;-45.120503652039325
1739209797.398963;-45.120503652039325
1739209797.3989646;-38.13080360867914
1739209797.3989663;-45.120503652039325
1739209797.3989677;-45.120503652039325
1739209797.3989694;-45.120503652039325
1739209797.398971;-45.120503652039325
1739209797.3989727;-38.13080360867914
1739209797.3989744;-35.57807855764607
1739209797.398976;-45.120503652039325
1739209797.3989778;-31.141103565318915
1739209797.3989792;-33.981070128970906
1739209797.3989809;-45.120503652039325
1739209797.3989825;-45.120503652039325
1739209797.3989842;-45.120503652039325
1739209797.3989859;-38.13080360867914
1739209797.3989875;-38.13080360867914
1739209797.3989892;-45.120503652039325
1739209797.3989909;-38.13080360867914
1739209797.3989925;-38.13080360867914
1739209797.398994;-38.13080360867914
1739209797.3989956;-38.13080360867914
1739209797.3989973;-38.13080360867914
1739209797.398999;-33.981070128970906
1739209797.3990006;-35.57807855764607
1739209797.3990023;-38.13080360867914
1739209797.399004;-38.13080360867914
1739209797.3990054;-38.13080360867914
1739209797.399007;-35.57807855764607
1739209797.3990088;-38.13080360867914
1739209797.3990104;-45.120503652039325
1739209797.399012;-45.120503652039325
1739209797.3990138;-38.13080360867914
1739209797.3990154;-45.120503652039325
1739209797.399017;-45.120503652039325
1739209797.3990188;-38.13080360867914
1739209797.3990202;-35.57807855764607
1739209797.3990219;-38.13080360867914
1739209797.3990235;-38.13080360867914
1739209797.3990252;-35.57807855764607
1739209797.3990269;-38.13080360867914
1739209797.3990285;-38.13080360867914
1739209797.3990302;-38.13080360867914
1739209797.3990316;-33.981070128970906
1739209797.3990333;-45.120503652039325
1739209797.399035;-38.13080360867914
1739209797.3990366;-45.120503652039325
1739209797.3990383;-45.120503652039325
1739209797.39904;-33.981070128970906
1739209797.3990417;-38.13080360867914
1739209797.3990433;-45.120503652039325
1739209797.399045;-35.57807855764607
1739209797.3990464;-35.57807855764607
1739209797.399048;-38.13080360867914
1739209797.3990498;-38.13080360867914
1739209797.3990514;-33.981070128970906
1739209797.399053;-38.13080360867914
1739209797.3990548;-38.13080360867914
1739209797.3990564;-45.120503652039325
1739209797.3990579;-33.981070128970906
1739209797.3990595;-38.13080360867914
1739209797.3990612;-45.120503652039325
1739209797.3990629;-45.120503652039325
1739209797.3990645;-38.13080360867914
1739209797.3990662;-38.13080360867914
1739209797.3990679;-38.13080360867914
1739209797.3990695;-38.13080360867914
1739209797.3990712;-45.120503652039325
1739209797.3990726;-45.120503652039325
1739209797.3990743;-45.120503652039325
1739209797.399076;-45.120503652039325
1739209797.3990777;-45.120503652039325
1739209797.3990793;-38.13080360867914
1739209797.399081;-38.13080360867914
1739209797.3990827;-38.13080360867914
1739209797.399084;-38.13080360867914
1739209797.3990858;-45.120503652039325
1739209797.3990874;-38.13080360867914
1739209797.399089;-38.13080360867914
1739209797.3990908;-38.13080360867914
1739209797.3990924;-45.120503652039325
1739209797.399094;-33.981070128970906
1739209797.3990958;-45.120503652039325
1739209797.3990974;-35.57807855764607
1739209797.3990989;-38.13080360867914
1739209797.3991005;-38.13080360867914
1739209797.3991022;-45.120503652039325
1739209797.3991039;-38.13080360867914
1739209797.3991055;-45.120503652039325
1739209797.3991072;-45.120503652039325
1739209797.399109;-38.13080360867914
1739209797.3991103;-38.13080360867914
1739209797.399112;-45.120503652039325
1739209797.3991137;-38.13080360867914
1739209797.3991153;-45.120503652039325
1739209797.399117;-33.981070128970906
1739209797.402742;-45.120503652039325
1739209797.402749;-38.13080360867914
1739209797.4027562;-45.120503652039325
1739209797.4027634;-38.13080360867914
1739209797.4027705;-35.57807855764607
1739209797.4027777;-38.13080360867914
1739209797.4027848;-33.981070128970906
1739209797.402792;-35.57807855764607
1739209797.4027991;-35.57807855764607
1739209797.4028063;-45.120503652039325
1739209797.4028134;-45.120503652039325
1739209797.4028206;-38.13080360867914
1739209797.4028277;-33.981070128970906
1739209797.402835;-38.13080360867914
1739209797.402842;-45.120503652039325
1739209797.4028492;-45.120503652039325
1739209797.4028563;-38.13080360867914
1739209797.4028635;-45.120503652039325
1739209797.4028707;-45.120503652039325
1739209797.4028778;-45.120503652039325
1739209797.402885;-45.120503652039325
1739209797.402892;-45.120503652039325
1739209797.4028993;-45.120503652039325
1739209797.4029064;-45.120503652039325
1739209797.4029136;-45.120503652039325
1739209797.4029207;-38.13080360867914
1739209797.4029279;-45.120503652039325
1739209797.402935;-45.120503652039325
1739209797.4029422;-38.13080360867914
1739209797.4029493;-45.120503652039325
1739209797.4029565;-45.120503652039325
1739209797.4029636;-33.981070128970906
1739209797.4029708;-35.57807855764607
1739209797.402978;-38.13080360867914
1739209797.402985;-45.120503652039325
1739209797.4029922;-38.13080360867914
1739209797.4029994;-38.13080360867914
1739209797.4030066;-38.13080360867914
1739209797.4030137;-45.120503652039325
1739209797.4030209;-38.13080360867914
1739209797.403028;-38.13080360867914
1739209797.4030352;-38.13080360867914
1739209797.4030423;-38.13080360867914
1739209797.4030495;-45.120503652039325
1739209797.4030566;-38.13080360867914
1739209797.4030638;-38.13080360867914
1739209797.403071;-38.13080360867914
1739209797.403078;-38.13080360867914
1739209797.4030852;-38.13080360867914
1739209797.4030924;-38.13080360867914
1739209797.4030995;-45.120503652039325
1739209797.4031067;-45.120503652039325
1739209797.4031138;-45.120503652039325
1739209797.403121;-45.120503652039325
1739209797.4031281;-38.13080360867914
1739209797.4031353;-38.13080360867914
1739209797.4031425;-45.120503652039325
1739209797.4031496;-38.13080360867914
1739209797.4031568;-45.120503652039325
1739209797.403164;-38.13080360867914
1739209797.403171;-45.120503652039325
1739209797.4031782;-45.120503652039325
1739209797.4031854;-45.120503652039325
1739209797.4031925;-45.120503652039325
1739209797.4031997;-38.13080360867914
1739209797.4032068;-35.57807855764607
1739209797.403214;-38.13080360867914
1739209797.4032211;-38.13080360867914
1739209797.4032283;-45.120503652039325
1739209797.4032354;-33.981070128970906
1739209797.4032426;-38.13080360867914
1739209797.4032497;-27.267205301931607
1739209797.403257;-33.981070128970906
1739209797.403264;-45.120503652039325
1739209797.4032712;-38.13080360867914
1739209797.4032784;-38.13080360867914
1739209797.4032855;-35.57807855764607
1739209797.4032927;-38.13080360867914
1739209797.4032998;-38.13080360867914
1739209797.403307;-33.981070128970956
1739209797.403314;-45.120503652039325
1739209797.4033213;-38.13080360867914
1739209797.4033284;-45.120503652039325
1739209797.4033356;-45.120503652039325
1739209797.4033427;-38.13080360867914
1739209797.4033499;-45.120503652039325
1739209797.403357;-45.120503652039325
1739209797.4033642;-28.992665084841942
1739209797.4033713;-32.816014438256545
1739209797.4033785;-45.120503652039325
1739209797.4033856;-45.120503652039325
1739209797.4033928;-32.816014438256545
1739209797.4034;-32.816014438256545
1739209797.403407;-45.120503652039325
