CAN Message; 0x1d3:00004cb9e1dd0972
Timestamp;Amplitude
1739209782.4364974;-38.13080360867914
1739209782.4365013;-38.13080360867914
1739209782.436505;-38.13080360867914
1739209782.4365091;-45.120503652039325
1739209782.436513;-38.13080360867914
1739209782.4365168;-35.57807855764607
1739209782.4365208;-38.13080360867914
1739209782.4365246;-38.13080360867914
1739209782.4365284;-38.13080360867914
1739209782.4365325;-38.13080360867914
1739209782.4365363;-45.120503652039325
1739209782.4365401;-45.120503652039325
1739209782.4365442;-45.120503652039325
1739209782.436548;-33.981070128970906
1739209782.4365518;-38.13080360867914
1739209782.4365559;-45.120503652039325
1739209782.4365597;-38.13080360867914
1739209782.4365635;-38.13080360867914
1739209782.4365675;-38.13080360867914
1739209782.4365714;-38.13080360867914
1739209782.4365752;-38.13080360867914
1739209782.436579;-38.13080360867914
1739209782.436583;-33.981070128970906
1739209782.4365869;-45.120503652039325
1739209782.4365907;-38.13080360867914
1739209782.4365947;-38.13080360867914
1739209782.4365985;-35.57807855764607
1739209782.4366024;-38.13080360867914
1739209782.4366064;-45.120503652039325
1739209782.4366102;-33.981070128970906
1739209782.436614;-31.141103565318915
1739209782.436618;-38.13080360867914
1739209782.436622;-38.13080360867914
1739209782.4366257;-38.13080360867914
1739209782.4366298;-45.120503652039325
1739209782.4366336;-45.120503652039325
1739209782.4366374;-33.981070128970906
1739209782.4366415;-33.981070128970906
1739209782.4366453;-38.13080360867914
1739209782.436649;-45.120503652039325
1739209782.4366531;-38.13080360867914
1739209782.436657;-38.13080360867914
1739209782.4366608;-38.13080360867914
1739209782.4366648;-45.120503652039325
1739209782.4366686;-45.120503652039325
1739209782.4366724;-45.120503652039325
1739209782.4366765;-35.57807855764607
1739209782.4366803;-35.57807855764607
1739209782.4366841;-45.120503652039325
1739209782.436688;-45.120503652039325
1739209782.436692;-35.57807855764607
1739209782.4366958;-32.816014438256545
1739209782.4366996;-45.120503652039325
1739209782.4367037;-38.13080360867914
1739209782.4367075;-38.13080360867914
1739209782.4367113;-45.120503652039325
1739209782.4367154;-45.120503652039325
1739209782.4367192;-35.57807855764607
1739209782.436723;-45.120503652039325
1739209782.436727;-45.120503652039325
1739209782.4367309;-45.120503652039325
1739209782.4367347;-38.13080360867914
1739209782.4367387;-38.13080360867914
1739209782.4367425;-45.120503652039325
1739209782.4367464;-38.13080360867914
1739209782.4367504;-35.57807855764607
1739209782.4367542;-45.120503652039325
1739209782.436758;-38.13080360867914
1739209782.436762;-45.120503652039325
1739209782.436766;-45.120503652039325
1739209782.4367697;-38.13080360867914
1739209782.4367738;-35.57807855764607
1739209782.4367776;-45.120503652039325
1739209782.4367814;-45.120503652039325
1739209782.4367855;-33.981070128970906
1739209782.4367893;-32.816014438256545
1739209782.436793;-45.120503652039325
1739209782.4367971;-38.13080360867914
1739209782.436801;-45.120503652039325
1739209782.4368048;-38.13080360867914
1739209782.4368086;-45.120503652039325
1739209782.4368126;-35.57807855764607
1739209782.4368165;-38.13080360867914
1739209782.4368203;-38.13080360867914
1739209782.4368243;-38.13080360867914
1739209782.4368281;-45.120503652039325
1739209782.436832;-30.49652367304973
1739209782.436836;-31.141103565318893
1739209782.4368398;-45.120503652039325
1739209782.4368436;-45.120503652039325
1739209782.4368477;-33.981070128970906
1739209782.4368515;-38.13080360867914
1739209782.4368553;-38.13080360867914
1739209782.4368594;-45.120503652039325
1739209782.4368632;-32.816014438256545
1739209782.436867;-32.816014438256545
1739209782.436871;-45.120503652039325
1739209782.4368749;-45.120503652039325
1739209782.4368787;-45.120503652039325
1739209782.4368827;-45.120503652039325
1739209782.4368865;-38.13080360867914
1739209782.4368904;-38.13080360867914
1739209782.4368944;-45.120503652039325
1739209782.4368982;-45.120503652039325
1739209782.436902;-38.13080360867914
1739209782.436906;-45.120503652039325
1739209782.43691;-38.13080360867914
1739209782.4369137;-45.120503652039325
1739209782.4369178;-45.120503652039325
1739209782.4369216;-45.120503652039325
1739209782.4369254;-31.141103565318893
1739209782.4369292;-29.438486411369333
1739209782.4369333;-38.13080360867914
1739209782.436937;-38.13080360867914
1739209782.436941;-45.120503652039325
1739209782.436945;-38.13080360867914
1739209782.4369488;-38.13080360867914
1739209782.4369526;-32.816014438256545
1739209782.4369566;-45.120503652039325
1739209782.4369605;-38.13080360867914
1739209782.4369643;-38.13080360867914
1739209782.4369683;-38.13080360867914
1739209782.4369721;-45.120503652039325
1739209782.436976;-45.120503652039325
1739209782.43698;-38.13080360867914
1739209782.4369838;-45.120503652039325
1739209782.4369876;-35.57807855764607
1739209782.4369917;-29.438486411369333
1739209782.4369955;-45.120503652039325
1739209782.4369993;-45.120503652039325
1739209782.4370034;-38.13080360867914
1739209782.4370072;-35.57807855764607
1739209782.437011;-38.13080360867914
1739209782.437015;-38.13080360867914
1739209782.4370189;-45.120503652039325
1739209782.4370227;-33.981070128970956
1739209782.4370267;-45.120503652039325
1739209782.4370306;-45.120503652039325
1739209782.4370344;-35.57807855764607
1739209782.4370384;-35.57807855764607
1739209782.4370422;-38.13080360867914
1739209782.437046;-45.120503652039325
1739209782.4370499;-38.13080360867914
1739209782.437054;-38.13080360867914
1739209782.4370577;-45.120503652039325
1739209782.4370615;-45.120503652039325
1739209782.4370656;-45.120503652039325
1739209782.4370694;-45.120503652039325
1739209782.4370732;-38.13080360867914
1739209782.4370773;-38.13080360867914
1739209782.437081;-35.57807855764607
1739209782.437085;-30.49652367304973
1739209782.437089;-35.57807855764607
1739209782.4370928;-45.120503652039325
1739209782.4370966;-38.13080360867914
1739209782.4371006;-35.57807855764607
1739209782.4371045;-38.13080360867914
1739209782.4371083;-38.13080360867914
1739209782.4371123;-38.13080360867914
1739209782.4371161;-31.141103565318943
1739209782.43712;-38.13080360867914
1739209782.437124;-32.816014438256545
1739209782.4371278;-45.120503652039325
1739209782.4371316;-45.120503652039325
1739209782.4371357;-38.13080360867914
1739209782.4371395;-45.120503652039325
1739209782.4371433;-38.13080360867914
1739209782.4371474;-27.267205301931607
1739209782.4371512;-33.981070128970906
1739209782.437155;-45.120503652039325
1739209782.4371588;-45.120503652039325
1739209782.4371629;-35.57807855764607
1739209782.4371667;-38.13080360867914
1739209782.4371705;-38.13080360867914
1739209782.4371746;-38.13080360867914
1739209782.4371784;-45.120503652039325
1739209782.4371822;-45.120503652039325
1739209782.4371862;-45.120503652039325
1739209782.43719;-45.120503652039325
1739209782.4371939;-45.120503652039325
1739209782.437198;-38.13080360867914
1739209782.4372017;-38.13080360867914
1739209782.4372056;-38.13080360867914
1739209782.4372096;-33.981070128970906
1739209782.4372134;-38.13080360867914
1739209782.4372172;-45.120503652039325
1739209782.4372213;-45.120503652039325
1739209782.437225;-38.13080360867914
1739209782.437229;-45.120503652039325
1739209782.437233;-35.57807855764607
1739209782.4372368;-38.13080360867914
1739209782.4372406;-33.981070128970906
1739209782.4372447;-45.120503652039325
1739209782.4372485;-38.13080360867914
1739209782.4372523;-38.13080360867914
1739209782.4372563;-45.120503652039325
1739209782.4372602;-31.141103565318915
1739209782.437264;-38.13080360867914
1739209782.437268;-38.13080360867914
1739209782.4372718;-45.120503652039325
1739209782.4372756;-38.13080360867914
1739209782.4372795;-35.57807855764607
1739209782.4372835;-45.120503652039325
1739209782.4372873;-45.120503652039325
1739209782.4372911;-45.120503652039325
1739209782.4372952;-32.816014438256545
1739209782.437299;-45.120503652039325
1739209782.4373028;-45.120503652039325
1739209782.437307;-38.13080360867914
1739209782.4373107;-38.13080360867914
1739209782.4373145;-45.120503652039325
1739209782.4373186;-38.13080360867914
1739209782.4373224;-33.981070128970906
1739209782.4373262;-45.120503652039325
1739209782.4373302;-38.13080360867914
1739209782.437334;-38.13080360867914
1739209782.4373379;-33.981070128970906
1739209782.437342;-45.120503652039325
1739209782.4373457;-38.13080360867914
1739209782.4373496;-38.13080360867914
1739209782.4373536;-38.13080360867914
1739209782.4373574;-38.13080360867914
1739209782.4373612;-45.120503652039325
1739209782.4373653;-45.120503652039325
1739209782.437369;-45.120503652039325
1739209782.437373;-38.13080360867914
1739209782.437377;-38.13080360867914
1739209782.4373808;-35.57807855764607
1739209782.4373846;-45.120503652039325
1739209782.4373887;-33.981070128970906
1739209782.4373925;-38.13080360867914
1739209782.4373963;-45.120503652039325
1739209782.4374;-31.141103565318915
1739209782.4374042;-38.13080360867914
1739209782.437408;-45.120503652039325
1739209782.4374118;-38.13080360867914
1739209782.4374158;-38.13080360867914
1739209782.4374197;-35.57807855764607
1739209782.4374235;-32.816014438256545
1739209782.4374275;-45.120503652039325
1739209782.4374313;-38.13080360867914
1739209782.4374352;-45.120503652039325
1739209782.4374392;-33.981070128970906
1739209782.437443;-45.120503652039325
1739209782.4374468;-45.120503652039325
1739209782.437451;-38.13080360867914
1739209782.4374547;-38.13080360867914
1739209782.4374585;-38.13080360867914
1739209782.4374626;-38.13080360867914
1739209782.4374664;-45.120503652039325
1739209782.4374702;-45.120503652039325
1739209782.4374743;-38.13080360867914
1739209782.437478;-38.13080360867914
1739209782.4374819;-45.120503652039325
1739209782.437486;-38.13080360867914
1739209782.4374897;-38.13080360867914
1739209782.4374936;-35.57807855764607
1739209782.4374976;-38.13080360867914
1739209782.4375014;-38.13080360867914
1739209782.4375052;-38.13080360867914
1739209782.437509;-38.13080360867914
1739209782.437513;-45.120503652039325
1739209782.437517;-45.120503652039325
1739209782.4375207;-38.13080360867914
1739209782.4375248;-38.13080360867914
1739209782.4375286;-45.120503652039325
1739209782.4375324;-45.120503652039325
1739209782.4375365;-45.120503652039325
1739209782.4375403;-45.120503652039325
1739209782.437544;-45.120503652039325
1739209782.4375482;-45.120503652039325
1739209782.437552;-45.120503652039325
1739209782.4375558;-27.8777449560314
1739209782.4375598;-31.141103565318893
1739209782.4375637;-38.13080360867914
1739209782.4375675;-38.13080360867914
1739209782.4375715;-35.57807855764607
1739209782.4375753;-32.816014438256545
1739209782.4375792;-45.120503652039325
1739209782.4375832;-35.57807855764607
1739209782.437587;-45.120503652039325
1739209782.4375908;-45.120503652039325
1739209782.437595;-38.13080360867914
1739209782.4375987;-38.13080360867914
1739209782.4376025;-38.13080360867914
1739209782.4376066;-38.13080360867914
1739209782.4376104;-45.120503652039325
1739209782.4376142;-45.120503652039325
1739209782.4376183;-45.120503652039325
1739209782.437622;-38.13080360867914
1739209782.437626;-45.120503652039325
1739209782.4376297;-45.120503652039325
1739209782.4376338;-38.13080360867914
1739209782.4376376;-33.981070128970906
1739209782.4376414;-38.13080360867914
1739209782.4376454;-45.120503652039325
1739209782.4376493;-32.816014438256545
1739209782.437653;-29.438486411369333
1739209782.437657;-45.120503652039325
1739209782.437661;-45.120503652039325
1739209782.4376647;-32.816014438256545
1739209782.4376688;-32.816014438256545
1739209782.4376726;-45.120503652039325
1739209782.4376764;-45.120503652039325
1739209782.4376805;-45.120503652039325
1739209782.4376843;-45.120503652039325
1739209782.437688;-45.120503652039325
1739209782.4376922;-45.120503652039325
1739209782.437696;-38.13080360867914
1739209782.4376998;-45.120503652039325
1739209782.4377038;-33.981070128970906
1739209782.4377077;-45.120503652039325
1739209782.4377115;-35.57807855764607
1739209782.4377155;-29.438486411369333
1739209782.4377193;-45.120503652039325
1739209782.4377232;-45.120503652039325
1739209782.4377272;-38.13080360867914
1739209782.437731;-45.120503652039325
1739209782.4377348;-45.120503652039325
1739209782.437739;-45.120503652039325
1739209782.4377427;-38.13080360867914
1739209782.4377465;-45.120503652039325
1739209782.4377503;-45.120503652039325
1739209782.4377544;-45.120503652039325
1739209782.4377582;-33.981070128970906
1739209782.437762;-38.13080360867914
1739209782.437766;-45.120503652039325
1739209782.43777;-38.13080360867914
1739209782.4377737;-45.120503652039325
1739209782.4377778;-45.120503652039325
1739209782.4377816;-38.13080360867914
1739209782.4377854;-45.120503652039325
1739209782.4377894;-45.120503652039325
1739209782.4377933;-45.120503652039325
1739209782.437797;-33.981070128970906
1739209782.4378011;-45.120503652039325
1739209782.437805;-38.13080360867914
1739209782.4378088;-30.49652367304973
1739209782.4378128;-33.981070128970906
1739209782.4378166;-38.13080360867914
1739209782.4378204;-35.57807855764607
1739209782.4378245;-38.13080360867914
1739209782.4378283;-38.13080360867914
1739209782.437832;-45.120503652039325
1739209782.4378362;-45.120503652039325
1739209782.43784;-45.120503652039325
1739209782.4378438;-45.120503652039325
1739209782.4378479;-38.13080360867914
1739209782.4378517;-38.13080360867914
1739209782.4378555;-45.120503652039325
1739209782.4378593;-38.13080360867914
1739209782.4378633;-38.13080360867914
1739209782.4378672;-45.120503652039325
1739209782.437871;-45.120503652039325
1739209782.437875;-38.13080360867914
1739209782.4378788;-45.120503652039325
1739209782.4378827;-38.13080360867914
1739209782.4378867;-38.13080360867914
1739209782.4378905;-45.120503652039325
1739209782.4378943;-38.13080360867914
1739209782.4378984;-38.13080360867914
1739209782.4379022;-45.120503652039325
1739209782.437906;-45.120503652039325
1739209782.43791;-45.120503652039325
1739209782.437914;-45.120503652039325
1739209782.4379177;-35.57807855764607
1739209782.4379218;-38.13080360867914
1739209782.4379256;-45.120503652039325
1739209782.4379294;-38.13080360867914
1739209782.4379334;-38.13080360867914
1739209782.4379373;-38.13080360867914
1739209782.437941;-45.120503652039325
1739209782.4379451;-45.120503652039325
1739209782.437949;-38.13080360867914
1739209782.4379528;-38.13080360867914
1739209782.4379568;-45.120503652039325
1739209782.4379606;-33.981070128970906
1739209782.4379644;-32.816014438256545
1739209782.4379685;-38.13080360867914
1739209782.4379723;-38.13080360867914
1739209782.4379761;-45.120503652039325
1739209782.43798;-35.57807855764607
1739209782.437984;-45.120503652039325
1739209782.4379878;-45.120503652039325
1739209782.4379916;-33.981070128970906
1739209782.4379957;-33.981070128970906
1739209782.4379995;-33.981070128970906
1739209782.4380033;-38.13080360867914
1739209782.4380074;-38.13080360867914
1739209782.4380112;-38.13080360867914
1739209782.438015;-38.13080360867914
1739209782.438019;-38.13080360867914
1739209782.4380229;-38.13080360867914
1739209782.4380267;-35.57807855764607
1739209782.4380307;-45.120503652039325
1739209782.4380345;-33.981070128970906
1739209782.4380383;-38.13080360867914
1739209782.4380424;-38.13080360867914
1739209782.4380462;-38.13080360867914
1739209782.43805;-38.13080360867914
1739209782.438054;-45.120503652039325
1739209782.438058;-45.120503652039325
1739209782.4380617;-45.120503652039325
1739209782.4380658;-45.120503652039325
1739209782.4380696;-45.120503652039325
1739209782.4380734;-45.120503652039325
1739209782.4380774;-38.13080360867914
1739209782.4380813;-38.13080360867914
1739209782.438085;-45.120503652039325
1739209782.4380891;-38.13080360867914
1739209782.438093;-38.13080360867914
1739209782.4380968;-45.120503652039325
1739209782.4381006;-45.120503652039325
1739209782.4381046;-38.13080360867914
1739209782.4381084;-38.13080360867914
1739209782.4381123;-38.13080360867914
1739209782.4381163;-38.13080360867914
1739209782.4381201;-35.57807855764607
1739209782.438124;-28.992665084841942
1739209782.438128;-38.13080360867914
1739209782.4381318;-45.120503652039325
1739209782.4381356;-45.120503652039325
1739209782.4381397;-38.13080360867914
1739209782.4381435;-45.120503652039325
1739209782.4381473;-45.120503652039325
1739209782.4381514;-38.13080360867914
1739209782.4381552;-35.57807855764607
1739209782.438159;-45.120503652039325
1739209782.438163;-38.13080360867914
1739209782.4381669;-45.120503652039325
1739209782.4381707;-45.120503652039325
1739209782.4381747;-45.120503652039325
1739209782.4381785;-38.13080360867914
1739209782.4381824;-38.13080360867914
1739209782.4381864;-33.981070128970906
1739209782.4381902;-38.13080360867914
1739209782.438194;-38.13080360867914
1739209782.438198;-45.120503652039325
1739209782.438202;-45.120503652039325
1739209782.4382057;-45.120503652039325
1739209782.4382098;-38.13080360867914
1739209782.4382136;-45.120503652039325
1739209782.4382174;-45.120503652039325
1739209782.4382212;-45.120503652039325
1739209782.4382253;-45.120503652039325
1739209782.438229;-38.13080360867914
1739209782.438233;-45.120503652039325
1739209782.438237;-45.120503652039325
1739209782.4382408;-38.13080360867914
1739209782.4382446;-35.57807855764607
1739209782.4382486;-45.120503652039325
1739209782.4382524;-45.120503652039325
1739209782.4382563;-33.981070128970906
1739209782.4382603;-38.13080360867914
1739209782.4382641;-38.13080360867914
1739209782.438268;-45.120503652039325
1739209782.438272;-33.981070128970906
1739209782.4382758;-38.13080360867914
1739209782.4382796;-29.438486411369333
1739209782.4382837;-33.981070128970906
1739209782.4382875;-38.13080360867914
1739209782.4382913;-38.13080360867914
1739209782.4382954;-38.13080360867914
1739209782.4382992;-38.13080360867914
1739209782.438303;-45.120503652039325
1739209782.438307;-38.13080360867914
1739209782.4383109;-33.981070128970956
1739209782.4383147;-45.120503652039325
1739209782.4383187;-33.981070128970906
1739209782.4383225;-45.120503652039325
1739209782.4383264;-45.120503652039325
1739209782.4383302;-45.120503652039325
1739209782.4383342;-38.13080360867914
1739209782.438338;-38.13080360867914
1739209782.4383419;-30.49652367304973
1739209782.438346;-32.816014438256545
1739209782.4383497;-38.13080360867914
1739209782.4383535;-32.816014438256545
1739209782.4383576;-38.13080360867914
1739209782.4383614;-45.120503652039325
1739209782.4383652;-45.120503652039325
1739209782.4383693;-38.13080360867914
1739209782.438373;-45.120503652039325
1739209782.438377;-45.120503652039325
1739209782.438381;-45.120503652039325
1739209782.4383848;-45.120503652039325
1739209782.4383886;-38.13080360867914
1739209782.4383926;-45.120503652039325
1739209782.4383965;-45.120503652039325
1739209782.4384003;-38.13080360867914
1739209782.4384043;-38.13080360867914
1739209782.4384081;-45.120503652039325
1739209782.438412;-45.120503652039325
1739209782.438416;-38.13080360867914
1739209782.4384198;-38.13080360867914
1739209782.4384236;-33.981070128970906
1739209782.4384277;-38.13080360867914
1739209782.4384315;-45.120503652039325
1739209782.4384353;-32.816014438256545
1739209782.4384394;-35.57807855764607
1739209782.4384432;-45.120503652039325
1739209782.438447;-45.120503652039325
1739209782.4384508;-38.13080360867914
1739209782.4384549;-38.13080360867914
1739209782.4384587;-45.120503652039325
1739209782.4384625;-38.13080360867914
1739209782.4384665;-45.120503652039325
1739209782.4384704;-38.13080360867914
1739209782.4384742;-45.120503652039325
1739209782.4384782;-38.13080360867914
1739209782.438482;-45.120503652039325
1739209782.4384859;-38.13080360867914
1739209782.43849;-35.57807855764607
1739209782.4384937;-38.13080360867914
1739209782.4384975;-38.13080360867914
1739209782.4385016;-45.120503652039325
1739209782.4385054;-45.120503652039325
1739209782.4385092;-35.57807855764607
1739209782.4385133;-45.120503652039325
1739209782.438517;-45.120503652039325
1739209782.438521;-45.120503652039325
1739209782.438525;-45.120503652039325
1739209782.4385288;-45.120503652039325
1739209782.4385326;-45.120503652039325
1739209782.4385366;-33.981070128970906
1739209782.4385405;-35.57807855764607
1739209782.4385443;-38.13080360867914
1739209782.4385483;-38.13080360867914
1739209782.4385521;-45.120503652039325
1739209782.438556;-38.13080360867914
1739209782.43856;-45.120503652039325
1739209782.4385638;-45.120503652039325
1739209782.4385676;-35.57807855764607
1739209782.4385715;-35.57807855764607
1739209782.4385755;-35.57807855764607
1739209782.4385793;-45.120503652039325
1739209782.4385831;-35.57807855764607
1739209782.4385872;-38.13080360867914
1739209782.438591;-38.13080360867914
1739209782.4385948;-38.13080360867914
1739209782.4385989;-28.992665084841942
1739209782.4386027;-45.120503652039325
1739209782.4386065;-45.120503652039325
1739209782.4386106;-38.13080360867914
1739209782.4386144;-33.981070128970906
1739209782.4386182;-38.13080360867914
1739209782.4386222;-45.120503652039325
1739209782.438626;-38.13080360867914
1739209782.4386299;-35.57807855764607
1739209782.438634;-38.13080360867914
1739209782.4386377;-45.120503652039325
1739209782.4386415;-38.13080360867914
1739209782.4386456;-35.57807855764607
1739209782.4386494;-38.13080360867914
1739209782.4386532;-45.120503652039325
1739209782.4386573;-38.13080360867914
1739209782.438661;-38.13080360867914
1739209782.438665;-35.57807855764607
1739209782.438669;-45.120503652039325
1739209782.4386728;-45.120503652039325
1739209782.4386766;-45.120503652039325
1739209782.4386804;-38.13080360867914
1739209782.4386845;-38.13080360867914
1739209782.4386883;-38.13080360867914
1739209782.438692;-38.13080360867914
1739209782.4386961;-45.120503652039325
1739209782.4387;-45.120503652039325
1739209782.4387038;-33.981070128970906
1739209782.4387078;-38.13080360867914
1739209782.4387116;-45.120503652039325
1739209782.4387155;-38.13080360867914
1739209782.4387195;-33.981070128970906
1739209782.4387233;-31.141103565318915
1739209782.4387271;-45.120503652039325
1739209782.4387312;-45.120503652039325
1739209782.438735;-38.13080360867914
1739209782.4387388;-45.120503652039325
1739209782.4387429;-38.13080360867914
1739209782.4387467;-38.13080360867914
1739209782.4387505;-38.13080360867914
1739209782.4387546;-33.981070128970906
1739209782.4387584;-33.981070128970906
1739209782.4387622;-35.57807855764607
1739209782.4387662;-38.13080360867914
1739209782.43877;-38.13080360867914
1739209782.4387739;-45.120503652039325
1739209782.438778;-38.13080360867914
1739209782.4387817;-33.981070128970906
1739209782.4387856;-32.81601443825658
1739209782.4387896;-45.120503652039325
1739209782.4387934;-38.13080360867914
1739209782.4387972;-38.13080360867914
1739209782.438801;-38.13080360867914
1739209782.438805;-45.120503652039325
1739209782.438809;-45.120503652039325
1739209782.4388127;-38.13080360867914
1739209782.4388168;-38.13080360867914
1739209782.4388206;-38.13080360867914
1739209782.4388244;-38.13080360867914
1739209782.4388285;-38.13080360867914
1739209782.4388323;-33.981070128970906
1739209782.438836;-32.816014438256545
1739209782.4388402;-45.120503652039325
1739209782.438844;-45.120503652039325
1739209782.4388478;-33.981070128970906
1739209782.4388518;-38.13080360867914
1739209782.4388556;-45.120503652039325
1739209782.4388595;-45.120503652039325
1739209782.4388635;-35.57807855764607
1739209782.4388673;-38.13080360867914
1739209782.4388711;-38.13080360867914
1739209782.4388752;-45.120503652039325
1739209782.438879;-38.13080360867914
1739209782.4388828;-45.120503652039325
1739209782.438887;-45.120503652039325
1739209782.4388907;-45.120503652039325
1739209782.4388945;-45.120503652039325
1739209782.4388986;-35.57807855764607
1739209782.4389024;-45.120503652039325
1739209782.4389062;-45.120503652039325
1739209782.4389102;-25.826314394896357
1739209782.438914;-38.13080360867914
1739209782.4389179;-45.120503652039325
1739209782.4389217;-45.120503652039325
1739209782.4389257;-33.981070128970906
1739209782.4389296;-45.120503652039325
1739209782.4389334;-38.13080360867914
1739209782.4389374;-45.120503652039325
1739209782.4389412;-45.120503652039325
1739209782.438945;-45.120503652039325
1739209782.438949;-45.120503652039325
1739209782.438953;-38.13080360867914
1739209782.4389567;-38.13080360867914
1739209782.4389608;-45.120503652039325
1739209782.4389646;-38.13080360867914
1739209782.4389684;-45.120503652039325
1739209782.4389725;-38.13080360867914
1739209782.4389763;-45.120503652039325
1739209782.43898;-35.57807855764607
1739209782.4389842;-38.13080360867914
1739209782.438988;-45.120503652039325
1739209782.4389918;-45.120503652039325
1739209782.4389958;-45.120503652039325
1739209782.4389997;-45.120503652039325
1739209782.4390035;-33.981070128970906
1739209782.4390075;-38.13080360867914
1739209782.4390113;-38.13080360867914
1739209782.4390152;-45.120503652039325
1739209782.4390192;-33.981070128970906
1739209782.439023;-45.120503652039325
1739209782.4390268;-45.120503652039325
1739209782.4390306;-38.13080360867914
1739209782.4390347;-45.120503652039325
1739209782.4390385;-38.13080360867914
1739209782.4390423;-38.13080360867914
1739209782.4390464;-45.120503652039325
1739209782.4390502;-45.120503652039325
1739209782.439054;-30.49652367304973
1739209782.439058;-38.13080360867914
1739209782.4390619;-38.13080360867914
1739209782.4390657;-33.981070128970906
1739209782.4390697;-35.57807855764607
1739209782.4390736;-38.13080360867914
1739209782.4390774;-45.120503652039325
1739209782.4390814;-45.120503652039325
1739209782.4390852;-45.120503652039325
1739209782.439089;-45.120503652039325
1739209782.439093;-45.120503652039325
1739209782.439097;-45.120503652039325
1739209782.4391007;-45.120503652039325
1739209782.4391048;-45.120503652039325
1739209782.4391086;-45.120503652039325
1739209782.4391124;-31.141103565318915
1739209782.4391165;-38.13080360867914
1739209782.4391203;-38.13080360867914
1739209782.439124;-38.13080360867914
1739209782.4391282;-38.13080360867914
1739209782.439132;-33.981070128970906
1739209782.4391358;-38.13080360867914
1739209782.4391398;-38.13080360867914
1739209782.4391437;-38.13080360867914
1739209782.4391475;-38.13080360867914
1739209782.4391513;-38.13080360867914
1739209782.4391553;-38.13080360867914
1739209782.4391592;-32.816014438256545
1739209782.439163;-45.120503652039325
1739209782.439167;-45.120503652039325
1739209782.4391708;-45.120503652039325
1739209782.4391747;-33.981070128970906
1739209782.4391787;-38.13080360867914
1739209782.4391825;-45.120503652039325
1739209782.4391863;-45.120503652039325
1739209782.4391904;-38.13080360867914
1739209782.4391942;-32.816014438256545
1739209782.439198;-38.13080360867914
1739209782.439202;-38.13080360867914
1739209782.439206;-45.120503652039325
1739209782.4392097;-38.13080360867914
1739209782.4392138;-38.13080360867914
1739209782.4392176;-45.120503652039325
1739209782.4392214;-45.120503652039325
1739209782.4392254;-45.120503652039325
1739209782.4392292;-45.120503652039325
1739209782.439233;-45.120503652039325
1739209782.439237;-45.120503652039325
1739209782.439241;-45.120503652039325
1739209782.4392447;-45.120503652039325
1739209782.4392488;-45.120503652039325
1739209782.4392526;-38.13080360867914
1739209782.4392564;-45.120503652039325
1739209782.4392605;-45.120503652039325
1739209782.4392643;-45.120503652039325
1739209782.439268;-45.120503652039325
1739209782.439272;-33.981070128970906
1739209782.439276;-35.57807855764607
1739209782.4392798;-38.13080360867914
1739209782.4392836;-45.120503652039325
1739209782.4392877;-38.13080360867914
1739209782.4392915;-35.57807855764607
1739209782.4392953;-35.57807855764607
1739209782.4392993;-45.120503652039325
1739209782.4393032;-45.120503652039325
1739209782.439307;-35.57807855764607
1739209782.439311;-32.816014438256545
1739209782.4393148;-45.120503652039325
1739209782.4393187;-35.57807855764607
1739209782.4393227;-33.981070128970906
1739209782.4393265;-38.13080360867914
1739209782.4393303;-45.120503652039325
1739209782.4393344;-38.13080360867914
1739209782.4393382;-38.13080360867914
1739209782.439342;-33.981070128970906
1739209782.439346;-45.120503652039325
1739209782.43935;-31.141103565318915
1739209782.4393537;-33.981070128970906
1739209782.4393578;-33.981070128970906
1739209782.4393616;-38.13080360867914
1739209782.4393654;-45.120503652039325
1739209782.4393694;-33.981070128970906
1739209782.4393733;-33.981070128970906
1739209782.439377;-38.13080360867914
1739209782.4393811;-38.13080360867914
1739209782.439385;-38.13080360867914
1739209782.4393888;-38.13080360867914
1739209782.4393926;-45.120503652039325
1739209782.4393966;-45.120503652039325
1739209782.4394004;-45.120503652039325
1739209782.4394042;-45.120503652039325
1739209782.4394083;-45.120503652039325
1739209782.439412;-38.13080360867914
1739209782.439416;-38.13080360867914
1739209782.43942;-45.120503652039325
1739209782.4394238;-45.120503652039325
1739209782.4394276;-32.816014438256545
1739209782.4394317;-38.13080360867914
1739209782.4394355;-45.120503652039325
1739209782.4394393;-38.13080360867914
1739209782.4394433;-33.981070128970906
1739209782.4394472;-33.981070128970906
1739209782.439451;-38.13080360867914
1739209782.439455;-38.13080360867914
1739209782.4394588;-33.981070128970906
1739209782.4394627;-38.13080360867914
1739209782.4394667;-45.120503652039325
1739209782.4394705;-38.13080360867914
1739209782.4394743;-33.981070128970906
1739209782.4394784;-31.141103565318915
1739209782.4394822;-45.120503652039325
1739209782.439486;-38.13080360867914
1739209782.43949;-38.13080360867914
1739209782.439494;-45.120503652039325
1739209782.4394977;-45.120503652039325
1739209782.4395015;-38.13080360867914
1739209782.4395056;-38.13080360867914
1739209782.4395094;-33.981070128970906
1739209782.4395132;-45.120503652039325
1739209782.4395173;-38.13080360867914
1739209782.439521;-38.13080360867914
1739209782.439525;-45.120503652039325
1739209782.439529;-45.120503652039325
1739209782.4395328;-45.120503652039325
1739209782.4395366;-38.13080360867914
1739209782.4395406;-38.13080360867914
1739209782.4395444;-38.13080360867914
1739209782.4395483;-38.13080360867914
1739209782.4395523;-38.13080360867914
