CAN Message; 0x1bb:00007e10e615fa0e
1739209852.449779;-38.13080360867914
1739209852.4497817;-45.120503652039325
1739209852.4497843;-38.13080360867914
1739209852.449787;-45.120503652039325
1739209852.4497895;-45.120503652039325
1739209852.449792;-38.13080360867914
1739209852.4497945;-38.13080360867914
1739209852.4497972;-38.13080360867914
1739209852.4497998;-45.120503652039325
1739209852.4498024;-45.120503652039325
1739209852.449805;-45.120503652039325
1739209852.4498076;-38.13080360867914
1739209852.4498103;-33.981070128970906
1739209852.449813;-38.13080360867914
1739209852.4498155;-38.13080360867914
1739209852.4498181;-38.13080360867914
1739209852.4498208;-38.13080360867914
1739209852.4498234;-45.120503652039325
1739209852.449826;-45.120503652039325
1739209852.4498286;-45.120503652039325
1739209852.4498312;-38.13080360867914
1739209852.4498339;-45.120503652039325
1739209852.4498363;-38.13080360867914
1739209852.4498389;-45.120503652039325
1739209852.4498415;-38.13080360867914
1739209852.4498441;-35.57807855764607
1739209852.4498467;-45.120503652039325
1739209852.4498494;-35.57807855764607
1739209852.449852;-28.992665084841942
1739209852.4498546;-45.120503652039325
1739209852.4498572;-45.120503652039325
1739209852.4498599;-45.120503652039325
1739209852.4498625;-38.13080360867914
1739209852.449865;-45.120503652039325
1739209852.4498677;-35.57807855764607
1739209852.4498703;-38.13080360867914
1739209852.449873;-33.981070128970956
1739209852.4498756;-45.120503652039325
1739209852.4498782;-45.120503652039325
1739209852.4498806;-45.120503652039325
1739209852.4498832;-45.120503652039325
1739209852.4498858;-45.120503652039325
1739209852.4498885;-38.13080360867914
1739209852.449891;-38.13080360867914
1739209852.4498937;-26.487275050834715
1739209852.4498963;-35.57807855764607
1739209852.449899;-45.120503652039325
1739209852.4499016;-38.13080360867914
1739209852.4499042;-38.13080360867914
1739209852.4499068;-38.13080360867914
1739209852.4499094;-45.120503652039325
1739209852.449912;-38.13080360867914
1739209852.4499147;-45.120503652039325
1739209852.4499173;-45.120503652039325
1739209852.44992;-35.57807855764607
1739209852.4499226;-38.13080360867914
1739209852.449925;-45.120503652039325
1739209852.4499276;-45.120503652039325
1739209852.4499302;-38.13080360867914
1739209852.4499328;-38.13080360867914
1739209852.4499354;-45.120503652039325
1739209852.449938;-45.120503652039325
1739209852.4499407;-33.981070128970906
1739209852.4499433;-45.120503652039325
1739209852.449946;-45.120503652039325
1739209852.4499485;-45.120503652039325
1739209852.4499512;-35.57807855764607
1739209852.4499538;-38.13080360867914
1739209852.4499564;-29.438486411369333
1739209852.449959;-35.57807855764607
1739209852.4499617;-45.120503652039325
1739209852.4499643;-38.13080360867914
1739209852.449967;-32.816014438256545
1739209852.4499693;-38.13080360867914
1739209852.449972;-35.57807855764607
1739209852.4499745;-38.13080360867914
1739209852.4499772;-32.81601443825658
1739209852.4499798;-45.120503652039325
1739209852.4499824;-38.13080360867914
1739209852.449985;-45.120503652039325
1739209852.4499876;-45.120503652039325
1739209852.4499903;-35.57807855764607
1739209852.449993;-38.13080360867914
1739209852.4499955;-38.13080360867914
1739209852.4499981;-29.438486411369333
1739209852.4500008;-38.13080360867914
1739209852.4500034;-38.13080360867914
1739209852.450006;-38.13080360867914
1739209852.4500086;-38.13080360867914
1739209852.4500113;-45.120503652039325
1739209852.4500136;-35.57807855764607
1739209852.4500163;-38.13080360867914
1739209852.450019;-45.120503652039325
1739209852.4500215;-45.120503652039325
1739209852.4500241;-45.120503652039325
1739209852.4500268;-45.120503652039325
1739209852.4500294;-32.816014438256545
1739209852.450032;-45.120503652039325
1739209852.4500346;-45.120503652039325
1739209852.4500372;-35.57807855764607
1739209852.4500399;-45.120503652039325
1739209852.4500425;-38.13080360867914
1739209852.450045;-38.13080360867914
1739209852.4500477;-38.13080360867914
1739209852.4500504;-45.120503652039325
1739209852.450053;-38.13080360867914
1739209852.4500556;-45.120503652039325
1739209852.450058;-45.120503652039325
1739209852.4500606;-35.57807855764607
1739209852.4500632;-35.57807855764607
1739209852.4500659;-38.13080360867914
1739209852.4500685;-38.13080360867914
1739209852.450071;-45.120503652039325
1739209852.4500737;-38.13080360867914
1739209852.4500763;-45.120503652039325
1739209852.450079;-33.981070128970906
1739209852.4500816;-45.120503652039325
1739209852.4500842;-38.13080360867914
1739209852.4500868;-35.57807855764607
1739209852.4500895;-38.13080360867914
1739209852.450092;-45.120503652039325
1739209852.4500947;-38.13080360867914
1739209852.4500973;-38.13080360867914
1739209852.4501;-38.13080360867914
1739209852.4501023;-45.120503652039325
1739209852.450105;-38.13080360867914
1739209852.4501076;-38.13080360867914
1739209852.4501102;-33.981070128970906
1739209852.4501128;-45.120503652039325
1739209852.4501154;-45.120503652039325
1739209852.450118;-38.13080360867914
1739209852.4501207;-38.13080360867914
1739209852.4501233;-45.120503652039325
1739209852.450126;-38.13080360867914
1739209852.4501286;-38.13080360867914
1739209852.4501312;-45.120503652039325
1739209852.4501338;-38.13080360867914
1739209852.4501364;-35.57807855764607
1739209852.450139;-45.120503652039325
1739209852.4501417;-45.120503652039325
1739209852.4501443;-45.120503652039325
1739209852.4501467;-33.981070128970906
1739209852.4501493;-45.120503652039325
1739209852.450152;-45.120503652039325
1739209852.4501545;-45.120503652039325
1739209852.4501572;-38.13080360867914
1739209852.4501598;-38.13080360867914
1739209852.4501624;-38.13080360867914
1739209852.450165;-38.13080360867914
1739209852.4501677;-38.13080360867914
1739209852.4501703;-45.120503652039325
1739209852.450173;-38.13080360867914
1739209852.4501755;-38.13080360867914
1739209852.4501781;-38.13080360867914
1739209852.4501808;-45.120503652039325
1739209852.4501834;-38.13080360867914
1739209852.450186;-38.13080360867914
1739209852.4501886;-38.13080360867914
1739209852.450191;-45.120503652039325
1739209852.4501936;-45.120503652039325
1739209852.4501963;-35.57807855764607
1739209852.450199;-33.981070128970906
1739209852.4502015;-45.120503652039325
1739209852.4502041;-38.13080360867914
1739209852.4502068;-38.13080360867914
1739209852.4502094;-30.49652367304973
1739209852.450212;-38.13080360867914
1739209852.4502146;-33.981070128970906
1739209852.4502172;-45.120503652039325
1739209852.4502199;-45.120503652039325
1739209852.4502225;-45.120503652039325
1739209852.450225;-45.120503652039325
1739209852.4502277;-38.13080360867914
1739209852.4502304;-31.141103565318915
1739209852.450233;-33.981070128970906
1739209852.4502354;-45.120503652039325
1739209852.450238;-35.57807855764607
1739209852.4502406;-38.13080360867914
1739209852.4502432;-45.120503652039325
1739209852.4502459;-45.120503652039325
1739209852.4502485;-45.120503652039325
1739209852.450251;-45.120503652039325
1739209852.4502537;-45.120503652039325
1739209852.4502563;-45.120503652039325
1739209852.450259;-38.13080360867914
1739209852.4502616;-45.120503652039325
1739209852.4502642;-35.57807855764607
1739209852.4502668;-38.13080360867914
1739209852.4502695;-38.13080360867914
1739209852.450272;-30.49652367304973
1739209852.4502747;-32.816014438256545
1739209852.4502773;-38.13080360867914
1739209852.4502797;-38.13080360867914
1739209852.4502823;-38.13080360867914
1739209852.450285;-35.57807855764607
1739209852.4502876;-38.13080360867914
1739209852.4502902;-45.120503652039325
1739209852.4502928;-31.141103565318915
1739209852.4502954;-31.141103565318915
1739209852.450298;-38.13080360867914
1739209852.4503007;-45.120503652039325
1739209852.4503033;-38.13080360867914
1739209852.450306;-45.120503652039325
1739209852.4503086;-38.13080360867914
1739209852.4503112;-45.120503652039325
1739209852.4503138;-45.120503652039325
1739209852.4503164;-35.57807855764607
1739209852.450319;-35.57807855764607
1739209852.4503217;-45.120503652039325
1739209852.450324;-45.120503652039325
1739209852.4503267;-35.57807855764607
1739209852.4503293;-35.57807855764607
1739209852.450332;-45.120503652039325
1739209852.4503345;-38.13080360867914
1739209852.4503372;-32.816014438256545
1739209852.4503398;-38.13080360867914
1739209852.4503424;-45.120503652039325
1739209852.450345;-38.13080360867914
1739209852.4503477;-32.816014438256545
1739209852.4503503;-45.120503652039325
1739209852.450353;-45.120503652039325
1739209852.4503555;-38.13080360867914
1739209852.4503582;-38.13080360867914
1739209852.4503608;-45.120503652039325
1739209852.4503634;-38.13080360867914
1739209852.450366;-38.13080360867914
1739209852.4503684;-38.13080360867914
1739209852.450371;-38.13080360867914
1739209852.4503736;-35.57807855764607
1739209852.4503763;-38.13080360867914
1739209852.450379;-45.120503652039325
1739209852.4503815;-45.120503652039325
1739209852.4503841;-45.120503652039325
1739209852.4503868;-45.120503652039325
1739209852.4503894;-38.13080360867914
1739209852.450392;-35.57807855764607
1739209852.4503946;-38.13080360867914
1739209852.4503973;-35.57807855764607
1739209852.4503999;-38.13080360867914
1739209852.4504025;-38.13080360867914
1739209852.4504051;-45.120503652039325
1739209852.4504077;-45.120503652039325
1739209852.4504104;-38.13080360867914
1739209852.4504128;-45.120503652039325
1739209852.4504154;-45.120503652039325
1739209852.450418;-45.120503652039325
1739209852.4504206;-45.120503652039325
1739209852.4504232;-38.13080360867914
1739209852.4504259;-45.120503652039325
1739209852.4504285;-45.120503652039325
1739209852.450431;-38.13080360867914
1739209852.4504337;-38.13080360867914
1739209852.4504364;-45.120503652039325
1739209852.450439;-35.57807855764607
1739209852.4504416;-35.57807855764607
1739209852.4504442;-45.120503652039325
1739209852.4504468;-45.120503652039325
1739209852.4504495;-45.120503652039325
1739209852.450452;-45.120503652039325
1739209852.4504547;-45.120503652039325
1739209852.4504573;-38.13080360867914
1739209852.4504597;-38.13080360867914
1739209852.4504623;-45.120503652039325
1739209852.450465;-38.13080360867914
1739209852.4504676;-45.120503652039325
1739209852.4504702;-45.120503652039325
1739209852.4504728;-38.13080360867914
1739209852.4504755;-38.13080360867914
1739209852.450478;-45.120503652039325
1739209852.4504807;-45.120503652039325
1739209852.4504833;-33.981070128970906
1739209852.450486;-31.141103565318915
1739209852.4504886;-45.120503652039325
1739209852.4504912;-45.120503652039325
1739209852.4504938;-45.120503652039325
1739209852.4504964;-33.981070128970906
1739209852.450499;-45.120503652039325
1739209852.4505017;-38.13080360867914
1739209852.450504;-38.13080360867914
1739209852.4505067;-45.120503652039325
1739209852.4505093;-38.13080360867914
1739209852.450512;-45.120503652039325
1739209852.4505146;-45.120503652039325
1739209852.4505172;-38.13080360867914
1739209852.4505198;-45.120503652039325
1739209852.4505224;-45.120503652039325
1739209852.450525;-38.13080360867914
1739209852.4520826;-38.13080360867914
1739209852.4520829;-38.13080360867914
1739209852.452083;-38.13080360867914
1739209852.4520833;-38.13080360867914
1739209852.4520836;-32.816014438256545
1739209852.452084;-45.120503652039325
1739209852.4520843;-45.120503652039325
1739209852.4520845;-32.816014438256545
1739209852.4520848;-45.120503652039325
1739209852.452085;-45.120503652039325
1739209852.4520853;-35.57807855764607
1739209852.4520855;-38.13080360867914
1739209852.4520857;-45.120503652039325
1739209852.452086;-45.120503652039325
1739209852.4520862;-38.13080360867914
1739209852.4520864;-45.120503652039325
1739209852.4520867;-33.981070128970906
1739209852.4520872;-32.816014438256545
1739209852.4520874;-38.13080360867914
1739209852.4520876;-38.13080360867914
1739209852.4520879;-45.120503652039325
1739209852.452088;-33.981070128970906
1739209852.4520884;-45.120503652039325
1739209852.4520886;-38.13080360867914
1739209852.4520888;-45.120503652039325
1739209852.452089;-45.120503652039325
1739209852.4520893;-38.13080360867914
1739209852.4520895;-38.13080360867914
1739209852.4520898;-45.120503652039325
1739209852.4520903;-38.13080360867914
1739209852.4520905;-32.816014438256545
1739209852.4520907;-45.120503652039325
1739209852.452091;-45.120503652039325
1739209852.4520912;-38.13080360867914
1739209852.4520915;-35.57807855764607
1739209852.4520917;-38.13080360867914
1739209852.452092;-38.13080360867914
1739209852.4520922;-33.981070128970906
1739209852.4520924;-32.816014438256545
1739209852.4520926;-33.981070128970906
1739209852.452093;-45.120503652039325
1739209852.4520934;-33.981070128970906
1739209852.4520936;-38.13080360867914
1739209852.4520938;-45.120503652039325
1739209852.452094;-45.120503652039325
1739209852.4520943;-45.120503652039325
1739209852.4520946;-35.57807855764607
1739209852.4520948;-38.13080360867914
1739209852.452095;-38.13080360867914
1739209852.4520953;-38.13080360867914
1739209852.4520955;-35.57807855764607
1739209852.4520957;-38.13080360867914
1739209852.4520962;-45.120503652039325
1739209852.4520965;-45.120503652039325
1739209852.4520967;-38.13080360867914
1739209852.452097;-38.13080360867914
1739209852.4520972;-45.120503652039325
1739209852.4520974;-31.141103565318915
1739209852.4520977;-33.981070128970906
1739209852.452098;-45.120503652039325
1739209852.4520981;-38.13080360867914
1739209852.4520984;-33.981070128970906
1739209852.4520986;-38.13080360867914
1739209852.4520988;-45.120503652039325
1739209852.4520993;-45.120503652039325
1739209852.4520996;-38.13080360867914
1739209852.4520998;-38.13080360867914
1739209852.4521;-33.981070128970906
1739209852.4521003;-33.981070128970906
1739209852.4521005;-45.120503652039325
1739209852.4521008;-45.120503652039325
1739209852.452101;-33.981070128970906
1739209852.4521012;-45.120503652039325
1739209852.4521015;-38.13080360867914
1739209852.4521017;-45.120503652039325
1739209852.452102;-38.13080360867914
1739209852.4521024;-38.13080360867914
1739209852.4521027;-38.13080360867914
1739209852.452103;-38.13080360867914
1739209852.4521031;-38.13080360867914
1739209852.4521034;-38.13080360867914
1739209852.4521036;-33.981070128970906
1739209852.4521039;-38.13080360867914
1739209852.452104;-45.120503652039325
1739209852.4521043;-38.13080360867914
1739209852.4521046;-38.13080360867914
1739209852.4521048;-45.120503652039325
1739209852.452105;-38.13080360867914
1739209852.4521055;-32.816014438256545
1739209852.4521058;-32.816014438256545
1739209852.452106;-45.120503652039325
1739209852.4521062;-38.13080360867914
1739209852.4521065;-35.57807855764607
1739209852.4521067;-45.120503652039325
1739209852.452107;-45.120503652039325
1739209852.4521072;-38.13080360867914
1739209852.4521074;-45.120503652039325
1739209852.4521077;-38.13080360867914
1739209852.452108;-32.816014438256545
1739209852.4521081;-38.13080360867914
1739209852.4521086;-45.120503652039325
1739209852.4521089;-45.120503652039325
1739209852.452109;-45.120503652039325
1739209852.4521093;-45.120503652039325
1739209852.4521096;-45.120503652039325
1739209852.4521098;-33.981070128970906
1739209852.45211;-30.49652367304973
1739209852.4521103;-45.120503652039325
1739209852.4521105;-38.13080360867914
1739209852.4521108;-35.57807855764607
1739209852.452111;-45.120503652039325
1739209852.4521115;-45.120503652039325
1739209852.4521117;-45.120503652039325
1739209852.452112;-38.13080360867914
1739209852.4521122;-33.981070128970956
1739209852.4521124;-45.120503652039325
1739209852.4521127;-38.13080360867914
1739209852.452113;-38.13080360867914
1739209852.4521132;-38.13080360867914
1739209852.4521134;-38.13080360867914
1739209852.4521136;-45.120503652039325
1739209852.4521139;-33.981070128970906
1739209852.452114;-33.981070128970906
1739209852.4521146;-45.120503652039325
1739209852.4521148;-45.120503652039325
1739209852.452115;-45.120503652039325
1739209852.4521153;-45.120503652039325
1739209852.4521155;-38.13080360867914
1739209852.4521158;-45.120503652039325
1739209852.452116;-45.120503652039325
1739209852.4521163;-45.120503652039325
1739209852.4521165;-45.120503652039325
1739209852.4521167;-45.120503652039325
1739209852.452117;-38.13080360867914
1739209852.4521172;-38.13080360867914
1739209852.4521177;-38.13080360867914
1739209852.452118;-45.120503652039325
1739209852.4521182;-38.13080360867914
1739209852.4521184;-35.57807855764607
1739209852.4521186;-38.13080360867914
1739209852.4521189;-45.120503652039325
1739209852.452119;-38.13080360867914
1739209852.4521194;-35.57807855764607
1739209852.4521196;-33.981070128970906
1739209852.4521198;-45.120503652039325
1739209852.45212;-38.13080360867914
1739209852.4521203;-29.438486411369333
1739209852.4521208;-38.13080360867914
1739209852.452121;-45.120503652039325
1739209852.4521213;-38.13080360867914
1739209852.4521215;-45.120503652039325
1739209852.4521217;-45.120503652039325
1739209852.452122;-45.120503652039325
1739209852.4521222;-45.120503652039325
1739209852.4521224;-35.57807855764607
1739209852.4521227;-38.13080360867914
1739209852.452123;-45.120503652039325
1739209852.4521232;-45.120503652039325
1739209852.4521236;-38.13080360867914
1739209852.4521239;-38.13080360867914
1739209852.452124;-45.120503652039325
1739209852.4521244;-45.120503652039325
1739209852.4521246;-45.120503652039325
1739209852.4521248;-45.120503652039325
1739209852.452125;-45.120503652039325
1739209852.4521253;-38.13080360867914
1739209852.4521255;-45.120503652039325
1739209852.4521258;-33.981070128970906
1739209852.452126;-45.120503652039325
1739209852.4521263;-45.120503652039325
1739209852.4521267;-38.13080360867914
1739209852.452127;-45.120503652039325
1739209852.4521272;-45.120503652039325
1739209852.4521275;-45.120503652039325
1739209852.4521277;-45.120503652039325
1739209852.452128;-38.13080360867914
1739209852.4521282;-35.57807855764607
1739209852.4521284;-38.13080360867914
1739209852.4521286;-35.57807855764607
1739209852.452129;-32.816014438256545
1739209852.4521291;-30.49652367304973
1739209852.4521294;-38.13080360867914
1739209852.4521298;-35.57807855764607
1739209852.45213;-35.57807855764607
1739209852.4521303;-38.13080360867914
1739209852.4521306;-38.13080360867914
1739209852.4521308;-45.120503652039325
1739209852.452131;-38.13080360867914
1739209852.4521313;-45.120503652039325
1739209852.4521315;-32.816014438256545
1739209852.4521317;-45.120503652039325
1739209852.452132;-45.120503652039325
1739209852.4521322;-38.13080360867914
1739209852.4521325;-45.120503652039325
1739209852.452133;-45.120503652039325
1739209852.4521332;-35.57807855764607
1739209852.4521334;-38.13080360867914
1739209852.4521337;-38.13080360867914
1739209852.452134;-35.57807855764607
1739209852.4521341;-45.120503652039325
1739209852.4521344;-35.57807855764607
1739209852.4521346;-45.120503652039325
1739209852.4521348;-33.981070128970906
1739209852.452135;-28.992665084841942
1739209852.4521353;-45.120503652039325
1739209852.4521358;-38.13080360867914
1739209852.452136;-45.120503652039325
1739209852.4521363;-32.816014438256545
1739209852.4521365;-38.13080360867914
1739209852.4521368;-45.120503652039325
1739209852.452137;-38.13080360867914
1739209852.4521372;-35.57807855764607
1739209852.4521375;-45.120503652039325
1739209852.4505277;-38.13080360867914
1739209852.4505303;-45.120503652039325
1739209852.450533;-45.120503652039325
1739209852.4505355;-35.57807855764607
1739209852.4505382;-35.57807855764607
1739209852.4505408;-45.120503652039325
1739209852.4505434;-38.13080360867914
1739209852.450546;-38.13080360867914
1739209852.4505484;-38.13080360867914
1739209852.450551;-45.120503652039325
1739209852.4505537;-33.981070128970906
1739209852.4505563;-45.120503652039325
1739209852.450559;-45.120503652039325
1739209852.4505615;-32.816014438256545
1739209852.4505641;-38.13080360867914
1739209852.4505668;-45.120503652039325
1739209852.4505694;-38.13080360867914
1739209852.450572;-38.13080360867914
1739209852.4505746;-45.120503652039325
1739209852.4505773;-35.57807855764607
1739209852.45058;-33.981070128970906
1739209852.4505825;-45.120503652039325
1739209852.4505851;-38.13080360867914
1739209852.4505877;-45.120503652039325
1739209852.4505904;-28.992665084841942
1739209852.4505928;-45.120503652039325
1739209852.4505954;-45.120503652039325
1739209852.450598;-45.120503652039325
1739209852.4506006;-38.13080360867914
1739209852.4506032;-45.120503652039325
1739209852.4506059;-33.981070128970906
1739209852.4506085;-38.13080360867914
1739209852.450611;-32.81601443825658
1739209852.4506137;-45.120503652039325
1739209852.4506164;-38.13080360867914
1739209852.450619;-38.13080360867914
1739209852.4506216;-45.120503652039325
1739209852.4506242;-32.816014438256545
1739209852.4506269;-38.13080360867914
1739209852.4506295;-35.57807855764607
1739209852.450632;-28.992665084841942
1739209852.4506347;-33.981070128970906
1739209852.450637;-38.13080360867914
1739209852.4506397;-38.13080360867914
1739209852.4506423;-32.816014438256545
1739209852.450645;-38.13080360867914
1739209852.4506476;-45.120503652039325
1739209852.4506502;-45.120503652039325
1739209852.4506528;-38.13080360867914
1739209852.4506555;-38.13080360867914
1739209852.450658;-45.120503652039325
1739209852.4506607;-35.57807855764607
1739209852.4506633;-45.120503652039325
1739209852.450666;-45.120503652039325
1739209852.4506686;-38.13080360867914
1739209852.4506712;-45.120503652039325
1739209852.4506738;-33.981070128970906
1739209852.4506764;-38.13080360867914
1739209852.450679;-38.13080360867914
1739209852.4506814;-38.13080360867914
1739209852.450684;-45.120503652039325
1739209852.4506867;-45.120503652039325
1739209852.4506893;-45.120503652039325
1739209852.450692;-38.13080360867914
1739209852.4506946;-28.58837851428586
1739209852.4506972;-38.13080360867914
1739209852.4506998;-38.13080360867914
1739209852.4507024;-45.120503652039325
1739209852.450705;-38.13080360867914
1739209852.4507077;-45.120503652039325
1739209852.4507103;-38.13080360867914
1739209852.450713;-38.13080360867914
1739209852.4507155;-31.141103565318915
1739209852.4507182;-33.981070128970906
1739209852.4507208;-45.120503652039325
1739209852.4507234;-45.120503652039325
1739209852.4507258;-45.120503652039325
1739209852.4507284;-38.13080360867914
1739209852.450731;-38.13080360867914
1739209852.4507337;-45.120503652039325
1739209852.4507363;-45.120503652039325
1739209852.450739;-38.13080360867914
1739209852.4507415;-38.13080360867914
1739209852.4507442;-45.120503652039325
1739209852.4507468;-38.13080360867914
1739209852.4507494;-38.13080360867914
1739209852.450752;-38.13080360867914
1739209852.4507546;-38.13080360867914
1739209852.4507573;-38.13080360867914
1739209852.45076;-35.57807855764607
1739209852.4507625;-38.13080360867914
1739209852.4507651;-45.120503652039325
1739209852.4507678;-38.13080360867914
1739209852.4507701;-35.57807855764607
1739209852.4507728;-38.13080360867914
1739209852.4507754;-45.120503652039325
1739209852.450778;-38.13080360867914
1739209852.4507806;-45.120503652039325
1739209852.4507833;-45.120503652039325
1739209852.4507859;-45.120503652039325
1739209852.4507885;-38.13080360867914
1739209852.4507911;-45.120503652039325
1739209852.4507937;-45.120503652039325
1739209852.4507964;-45.120503652039325
1739209852.450799;-38.13080360867914
1739209852.4508016;-38.13080360867914
1739209852.4508042;-38.13080360867914
1739209852.4508069;-45.120503652039325
1739209852.4508095;-35.57807855764607
1739209852.450812;-35.57807855764607
1739209852.4508145;-45.120503652039325
1739209852.450817;-38.13080360867914
1739209852.4508197;-38.13080360867914
1739209852.4508224;-45.120503652039325
1739209852.450825;-38.13080360867914
1739209852.4508276;-38.13080360867914
1739209852.4508302;-38.13080360867914
1739209852.4508328;-38.13080360867914
1739209852.4508355;-45.120503652039325
1739209852.450838;-45.120503652039325
1739209852.4508407;-33.981070128970906
1739209852.4508433;-45.120503652039325
1739209852.450846;-38.13080360867914
1739209852.4508486;-35.57807855764607
1739209852.4508512;-33.981070128970906
1739209852.4508538;-45.120503652039325
1739209852.4508564;-45.120503652039325
1739209852.4508588;-45.120503652039325
1739209852.4508615;-45.120503652039325
1739209852.450864;-31.141103565318893
1739209852.4508667;-32.816014438256545
1739209852.4508693;-33.981070128970906
1739209852.450872;-45.120503652039325
1739209852.4508746;-38.13080360867914
1739209852.4508772;-38.13080360867914
1739209852.4508798;-45.120503652039325
1739209852.4508824;-32.816014438256545
1739209852.450885;-45.120503652039325
1739209852.4508877;-45.120503652039325
1739209852.4508903;-38.13080360867914
1739209852.450893;-45.120503652039325
1739209852.4508955;-45.120503652039325
1739209852.4508982;-38.13080360867914
1739209852.4509008;-38.13080360867914
