CAN Message; 0x1d3:00001efb38ddfa71
1739209862.5688508;-33.981070128970906
1739209862.5688636;-38.13080360867914
1739209862.5688765;-38.13080360867914
1739209862.5688894;-45.120503652039325
1739209862.5689023;-38.13080360867914
1739209862.5689151;-38.13080360867914
1739209862.568928;-45.120503652039325
1739209862.5689406;-38.13080360867914
1739209862.5689535;-38.13080360867914
1739209862.5689664;-35.57807855764607
1739209862.5689793;-38.13080360867914
1739209862.5689921;-45.120503652039325
1739209862.569005;-38.13080360867914
1739209862.569018;-38.13080360867914
1739209862.5690308;-45.120503652039325
1739209862.5690436;-32.816014438256545
1739209862.5690563;-38.13080360867914
1739209862.5690691;-38.13080360867914
1739209862.569082;-45.120503652039325
1739209862.569095;-45.120503652039325
1739209862.5691078;-45.120503652039325
1739209862.5691206;-45.120503652039325
1739209862.5691335;-38.13080360867914
1739209862.5691464;-32.816014438256545
1739209862.5691593;-45.120503652039325
1739209862.5691721;-45.120503652039325
1739209862.5691848;-33.981070128970906
1739209862.5691977;-35.57807855764607
1739209862.5692105;-38.13080360867914
1739209862.5692234;-45.120503652039325
1739209862.5692363;-38.13080360867914
1739209862.5692492;-45.120503652039325
1739209862.569262;-33.981070128970906
1739209862.569275;-31.141103565318893
1739209862.5692878;-45.120503652039325
1739209862.5693004;-45.120503652039325
1739209862.5693133;-45.120503652039325
1739209862.5693262;-32.816014438256545
1739209862.569339;-45.120503652039325
1739209862.569352;-45.120503652039325
1739209862.5693648;-45.120503652039325
1739209862.5693777;-45.120503652039325
1739209862.5693905;-33.981070128970906
1739209862.5694034;-45.120503652039325
1739209862.5694163;-45.120503652039325
1739209862.569429;-45.120503652039325
1739209862.5694418;-45.120503652039325
1739209862.5694547;-45.120503652039325
1739209862.5694675;-35.57807855764607
1739209862.5694804;-32.816014438256545
1739209862.5694933;-45.120503652039325
1739209862.5695062;-38.13080360867914
1739209862.569519;-38.13080360867914
1739209862.569532;-38.13080360867914
1739209862.5695446;-38.13080360867914
1739209862.5695574;-38.13080360867914
1739209862.5695703;-38.13080360867914
1739209862.5695832;-45.120503652039325
1739209862.569596;-45.120503652039325
1739209862.569609;-38.13080360867914
1739209862.5696218;-45.120503652039325
1739209862.5696347;-45.120503652039325
1739209862.5696476;-38.13080360867914
1739209862.5696604;-38.13080360867914
1739209862.569673;-45.120503652039325
1739209862.569686;-45.120503652039325
1739209862.5696988;-45.120503652039325
1739209862.5697117;-45.120503652039325
1739209862.5697246;-38.13080360867914
1739209862.5697374;-35.57807855764607
1739209862.5697503;-38.13080360867914
1739209862.5697632;-45.120503652039325
1739209862.569776;-38.13080360867914
1739209862.5697887;-24.746238672633048
1739209862.5698016;-33.981070128970906
1739209862.5698144;-45.120503652039325
1739209862.5698273;-38.13080360867914
1739209862.5698402;-38.13080360867914
1739209862.569853;-38.13080360867914
1739209862.569866;-45.120503652039325
1739209862.5698788;-45.120503652039325
1739209862.5698917;-33.981070128970956
1739209862.5699046;-38.13080360867914
1739209862.5699172;-32.816014438256545
1739209862.56993;-45.120503652039325
1739209862.569943;-45.120503652039325
1739209862.5699558;-35.57807855764607
1739209862.5699687;-35.57807855764607
1739209862.5699816;-38.13080360867914
1739209862.5699944;-29.438486411369333
1739209862.5700073;-38.13080360867914
1739209862.5700202;-38.13080360867914
1739209862.5700328;-45.120503652039325
1739209862.5700457;-35.57807855764607
1739209862.5700586;-38.13080360867914
1739209862.5700715;-38.13080360867914
1739209862.5700843;-45.120503652039325
1739209862.5700972;-45.120503652039325
1739209862.57011;-45.120503652039325
1739209862.570123;-45.120503652039325
1739209862.5701358;-38.13080360867914
1739209862.5701487;-45.120503652039325
1739209862.5701613;-38.13080360867914
1739209862.5701742;-45.120503652039325
1739209862.570187;-45.120503652039325
1739209862.5702;-32.816014438256545
1739209862.5702128;-38.13080360867914
1739209862.5702257;-45.120503652039325
1739209862.5702386;-45.120503652039325
1739209862.5702515;-45.120503652039325
1739209862.5702643;-38.13080360867914
1739209862.570277;-45.120503652039325
1739209862.5702899;-38.13080360867914
1739209862.5703027;-38.13080360867914
1739209862.5703156;-33.981070128970906
1739209862.5703285;-33.981070128970906
1739209862.5703413;-45.120503652039325
1739209862.5703542;-38.13080360867914
1739209862.570367;-38.13080360867914
1739209862.57038;-35.57807855764607
1739209862.5703928;-38.13080360867914
1739209862.5704055;-38.13080360867914
1739209862.5704184;-38.13080360867914
1739209862.5704312;-45.120503652039325
1739209862.570444;-38.13080360867914
1739209862.570457;-38.13080360867914
1739209862.5704699;-45.120503652039325
1739209862.5704827;-45.120503652039325
1739209862.5704956;-45.120503652039325
1739209862.5705085;-31.141103565318915
1739209862.570521;-31.141103565318915
1739209862.570534;-45.120503652039325
1739209862.5705469;-38.13080360867914
1739209862.5705597;-35.57807855764607
1739209862.5705726;-38.13080360867914
1739209862.5705855;-45.120503652039325
1739209862.5705984;-38.13080360867914
1739209862.5706112;-38.13080360867914
1739209862.570624;-45.120503652039325
1739209862.570637;-45.120503652039325
1739209862.5706496;-45.120503652039325
1739209862.5706625;-45.120503652039325
1739209862.5706754;-45.120503652039325
1739209862.5706882;-30.49652367304973
1739209862.5707011;-35.57807855764607
1739209862.570714;-45.120503652039325
1739209862.5707269;-35.57807855764607
1739209862.5707397;-32.816014438256545
1739209862.5707526;-45.120503652039325
1739209862.5707653;-45.120503652039325
1739209862.5707781;-45.120503652039325
1739209862.570791;-38.13080360867914
1739209862.5708039;-38.13080360867914
1739209862.5708168;-45.120503652039325
1739209862.5708296;-38.13080360867914
1739209862.5708425;-38.13080360867914
1739209862.5708554;-45.120503652039325
1739209862.5708683;-45.120503652039325
1739209862.5708811;-38.13080360867914
1739209862.5708938;-45.120503652039325
1739209862.5709066;-45.120503652039325
1739209862.5709195;-38.13080360867914
1739209862.5709324;-38.13080360867914
1739209862.5709453;-45.120503652039325
1739209862.5709581;-38.13080360867914
1739209862.570971;-45.120503652039325
1739209862.570984;-45.120503652039325
1739209862.5709968;-45.120503652039325
1739209862.5710094;-33.981070128970906
1739209862.5710223;-38.13080360867914
1739209862.5710351;-33.981070128970906
1739209862.571048;-45.120503652039325
1739209862.571061;-38.13080360867914
1739209862.5710738;-38.13080360867914
1739209862.5710866;-35.57807855764607
1739209862.5710995;-38.13080360867914
1739209862.5711124;-45.120503652039325
1739209862.5711253;-45.120503652039325
1739209862.571138;-38.13080360867914
1739209862.5711508;-38.13080360867914
1739209862.5711637;-38.13080360867914
1739209862.5711765;-45.120503652039325
1739209862.5711894;-45.120503652039325
1739209862.5712023;-38.13080360867914
1739209862.5712152;-38.13080360867914
1739209862.571228;-45.120503652039325
1739209862.571241;-38.13080360867914
1739209862.5712535;-35.57807855764607
1739209862.5712664;-38.13080360867914
1739209862.5712793;-32.816014438256545
1739209862.5712922;-33.981070128970906
1739209862.571305;-38.13080360867914
1739209862.571318;-45.120503652039325
1739209862.5713308;-45.120503652039325
1739209862.5713437;-45.120503652039325
1739209862.5713565;-45.120503652039325
1739209862.5713694;-38.13080360867914
1739209862.571382;-38.13080360867914
1739209862.571395;-38.13080360867914
1739209862.5714078;-45.120503652039325
1739209862.5714207;-38.13080360867914
1739209862.5714335;-38.13080360867914
1739209862.5714464;-38.13080360867914
1739209862.5714593;-45.120503652039325
1739209862.5714722;-38.13080360867914
1739209862.571485;-38.13080360867914
1739209862.5714977;-33.981070128970906
1739209862.5715106;-35.57807855764607
1739209862.5715234;-38.13080360867914
1739209862.5715363;-45.120503652039325
1739209862.5715492;-35.57807855764607
1739209862.571562;-31.141103565318893
1739209862.571575;-45.120503652039325
1739209862.5715878;-45.120503652039325
1739209862.5716007;-45.120503652039325
1739209862.5716136;-32.816014438256545
1739209862.5716262;-38.13080360867914
1739209862.571639;-38.13080360867914
1739209862.571652;-45.120503652039325
1739209862.5716648;-45.120503652039325
1739209862.5716777;-38.13080360867914
1739209862.5716906;-45.120503652039325
1739209862.5717034;-38.13080360867914
1739209862.5717163;-45.120503652039325
1739209862.5717292;-45.120503652039325
1739209862.5717418;-38.13080360867914
1739209862.5717547;-35.57807855764607
1739209862.5717676;-35.57807855764607
1739209862.5717804;-38.13080360867914
1739209862.5717933;-38.13080360867914
1739209862.5718062;-45.120503652039325
1739209862.571819;-45.120503652039325
1739209862.571832;-38.13080360867914
1739209862.5718448;-38.13080360867914
1739209862.5718577;-45.120503652039325
1739209862.5718703;-45.120503652039325
1739209862.5718832;-45.120503652039325
1739209862.571896;-45.120503652039325
1739209862.571909;-45.120503652039325
1739209862.5719218;-45.120503652039325
1739209862.5719347;-38.13080360867914
1739209862.5719476;-38.13080360867914
1739209862.5719604;-45.120503652039325
1739209862.5719733;-38.13080360867914
1739209862.571986;-45.120503652039325
1739209862.5719988;-38.13080360867914
1739209862.5720117;-32.816014438256545
1739209862.5720246;-32.816014438256545
1739209862.5720375;-45.120503652039325
1739209862.5720503;-38.13080360867914
1739209862.5720632;-38.13080360867914
1739209862.572076;-32.816014438256545
1739209862.572089;-38.13080360867914
1739209862.5721016;-45.120503652039325
1739209862.5721145;-45.120503652039325
1739209862.5721273;-45.120503652039325
1739209862.5721402;-45.120503652039325
1739209862.572153;-45.120503652039325
1739209862.572166;-38.13080360867914
1739209862.5721788;-38.13080360867914
1739209862.5721917;-38.13080360867914
1739209862.5722046;-35.57807855764607
1739209862.5722175;-45.120503652039325
1739209862.57223;-38.13080360867914
1739209862.572243;-35.57807855764607
1739209862.5722558;-35.57807855764607
1739209862.5722687;-45.120503652039325
1739209862.5722816;-32.816014438256545
1739209862.5722945;-35.57807855764607
1739209862.5723073;-45.120503652039325
1739209862.5723202;-45.120503652039325
1739209862.572333;-38.13080360867914
1739209862.5723457;-45.120503652039325
1739209862.5723586;-45.120503652039325
1739209862.5723715;-45.120503652039325
1739209862.5723844;-45.120503652039325
1739209862.5723972;-45.120503652039325
1739209862.57241;-45.120503652039325
1739209862.572423;-45.120503652039325
1739209862.5724359;-45.120503652039325
1739209862.5724487;-38.13080360867914
1739209862.5724616;-45.120503652039325
1739209862.5724742;-45.120503652039325
1739209862.572487;-28.992665084841942
1739209862.5725;-31.141103565318893
1739209862.5725129;-33.981070128970906
1739209862.5725257;-38.13080360867914
1739209862.5725386;-35.57807855764607
1739209862.5725515;-38.13080360867914
1739209862.5725644;-45.120503652039325
1739209862.5725772;-33.981070128970906
1739209862.5725899;-38.13080360867914
1739209862.5726027;-38.13080360867914
1739209862.5726156;-35.57807855764607
1739209862.5726285;-38.13080360867914
1739209862.5726414;-45.120503652039325
1739209862.5726542;-45.120503652039325
1739209862.5726671;-32.816014438256545
1739209862.57268;-38.13080360867914
1739209862.5726929;-28.58837851428586
1739209862.5727057;-31.141103565318915
1739209862.5727184;-38.13080360867914
1739209862.5727313;-45.120503652039325
1739209862.5727441;-33.981070128970906
1739209862.572757;-38.13080360867914
1739209862.5727699;-45.120503652039325
1739209862.5727828;-45.120503652039325
1739209862.5727956;-38.13080360867914
1739209862.5728085;-45.120503652039325
1739209862.5728214;-45.120503652039325
1739209862.572834;-38.13080360867914
1739209862.572847;-45.120503652039325
1739209862.5728598;-38.13080360867914
1739209862.5728726;-31.141103565318893
1739209862.5728855;-33.981070128970906
1739209862.5728984;-38.13080360867914
1739209862.5729113;-33.981070128970906
1739209862.5729241;-38.13080360867914
1739209862.572937;-38.13080360867914
1739209862.57295;-38.13080360867914
1739209862.5729625;-38.13080360867914
1739209862.5729754;-38.13080360867914
1739209862.5729883;-38.13080360867914
1739209862.5730011;-33.981070128970906
1739209862.573014;-31.141103565318915
1739209862.573027;-33.981070128970906
1739209862.5730398;-45.120503652039325
1739209862.5730526;-38.13080360867914
1739209862.5730655;-38.13080360867914
1739209862.5730782;-45.120503652039325
1739209862.573091;-33.981070128970906
1739209862.573104;-33.981070128970906
1739209862.5731168;-33.981070128970906
1739209862.5731297;-35.57807855764607
1739209862.5731425;-38.13080360867914
1739209862.5731554;-38.13080360867914
1739209862.5731683;-45.120503652039325
1739209862.5731812;-45.120503652039325
1739209862.573194;-45.120503652039325
1739209862.5732067;-33.981070128970906
1739209862.5732195;-33.981070128970906
1739209862.5732324;-38.13080360867914
1739209862.5732453;-38.13080360867914
1739209862.5732582;-45.120503652039325
1739209862.573271;-38.13080360867914
1739209862.573284;-32.816014438256545
1739209862.5732968;-38.13080360867914
1739209862.5733097;-45.120503652039325
1739209862.5733223;-31.141103565318915
1739209862.5733352;-31.141103565318893
1739209862.573348;-38.13080360867914
1739209862.573361;-38.13080360867914
1739209862.5733738;-38.13080360867914
1739209862.5733867;-38.13080360867914
1739209862.5733995;-38.13080360867914
1739209862.5734124;-38.13080360867914
1739209862.5734253;-38.13080360867914
1739209862.5734382;-45.120503652039325
1739209862.5734508;-38.13080360867914
1739209862.5734637;-35.57807855764607
1739209862.5734766;-45.120503652039325
1739209862.5734894;-38.13080360867914
1739209862.5735023;-38.13080360867914
1739209862.5735152;-45.120503652039325
1739209862.573528;-35.57807855764607
1739209862.573541;-38.13080360867914
1739209862.5735538;-45.120503652039325
1739209862.5735664;-45.120503652039325
1739209862.5735793;-35.57807855764607
1739209862.5735922;-38.13080360867914
1739209862.573605;-38.13080360867914
1739209862.573618;-45.120503652039325
1739209862.5736308;-38.13080360867914
1739209862.5736437;-35.57807855764607
1739209862.5736566;-45.120503652039325
1739209862.5736694;-45.120503652039325
1739209862.5736823;-45.120503652039325
1739209862.573695;-45.120503652039325
1739209862.5737078;-45.120503652039325
1739209862.5737207;-45.120503652039325
1739209862.5737336;-45.120503652039325
1739209862.5737464;-45.120503652039325
1739209862.5737593;-38.13080360867914
1739209862.5737722;-45.120503652039325
1739209862.573785;-38.13080360867914
1739209862.573798;-33.981070128970906
1739209862.5738106;-45.120503652039325
1739209862.5738235;-38.13080360867914
1739209862.5738363;-38.13080360867914
1739209862.5738492;-35.57807855764607
1739209862.573862;-38.13080360867914
1739209862.573875;-45.120503652039325
1739209862.5738878;-45.120503652039325
1739209862.5739007;-45.120503652039325
1739209862.5739136;-38.13080360867914
1739209862.5739264;-35.57807855764607
1739209862.573939;-45.120503652039325
1739209862.573952;-45.120503652039325
1739209862.5739648;-38.13080360867914
1739209862.5739777;-38.13080360867914
1739209862.5739906;-33.981070128970906
1739209862.5740035;-38.13080360867914
1739209862.5740163;-38.13080360867914
1739209862.5740292;-45.120503652039325
1739209862.574042;-35.57807855764607
1739209862.5740547;-29.438486411369333
1739209862.5740676;-38.13080360867914
1739209862.5740805;-38.13080360867914
1739209862.5740933;-38.13080360867914
1739209862.5741062;-45.120503652039325
1739209862.574119;-38.13080360867914
1739209862.574132;-38.13080360867914
1739209862.5741448;-45.120503652039325
1739209862.5741577;-45.120503652039325
1739209862.5741706;-38.13080360867914
1739209862.5741832;-35.57807855764607
1739209862.574196;-38.13080360867914
1739209862.574209;-45.120503652039325
1739209862.5742218;-38.13080360867914
1739209862.5742347;-38.13080360867914
1739209862.5742476;-35.57807855764607
1739209862.5742605;-29.438486411369333
1739209862.5742733;-35.57807855764607
1739209862.5742862;-38.13080360867914
1739209862.5742989;-38.13080360867914
1739209862.5743117;-35.57807855764607
1739209862.5743246;-38.13080360867914
1739209862.5743375;-45.120503652039325
1739209862.5743504;-45.120503652039325
1739209862.5743632;-45.120503652039325
1739209862.574376;-45.120503652039325
1739209862.574389;-45.120503652039325
1739209862.5744019;-38.13080360867914
1739209862.5744147;-45.120503652039325
1739209862.5744274;-45.120503652039325
1739209862.5744402;-45.120503652039325
1739209862.574453;-45.120503652039325
1739209862.574466;-32.816014438256545
1739209862.5744789;-45.120503652039325
1739209862.5744917;-45.120503652039325
1739209862.5745046;-38.13080360867914
1739209862.5745175;-32.816014438256545
1739209862.5745304;-38.13080360867914
1739209862.574543;-45.120503652039325
1739209862.5745559;-45.120503652039325
1739209862.5745687;-35.57807855764607
1739209862.5745816;-45.120503652039325
1739209862.5745945;-35.57807855764607
1739209862.5746074;-38.13080360867914
1739209862.5746202;-45.120503652039325
1739209862.5746331;-38.13080360867914
1739209862.574646;-45.120503652039325
1739209862.5746589;-38.13080360867914
1739209862.5746715;-38.13080360867914
1739209862.5746844;-45.120503652039325
1739209862.5746973;-45.120503652039325
1739209862.5747101;-45.120503652039325
1739209862.574723;-32.816014438256545
1739209862.5747359;-45.120503652039325
1739209862.5747488;-38.13080360867914
1739209862.5747616;-38.13080360867914
1739209862.5747745;-30.49652367304973
1739209862.5747871;-33.981070128970906
1739209862.5748;-45.120503652039325
1739209862.574813;-45.120503652039325
1739209862.5748258;-38.13080360867914
1739209862.5748386;-35.57807855764607
1739209862.5748515;-45.120503652039325
1739209862.5748644;-45.120503652039325
1739209862.5748773;-45.120503652039325
1739209862.5748901;-45.120503652039325
1739209862.574903;-45.120503652039325
1739209862.5749156;-33.981070128970906
1739209862.5749285;-38.13080360867914
1739209862.5749414;-45.120503652039325
1739209862.5749543;-38.13080360867914
1739209862.5749671;-45.120503652039325
1739209862.57498;-28.58837851428586
1739209862.574993;-31.141103565318915
1739209862.5750058;-38.13080360867914
1739209862.5750186;-38.13080360867914
1739209862.5750313;-38.13080360867914
1739209862.5750442;-32.816014438256545
1739209862.575057;-32.816014438256545
1739209862.57507;-45.120503652039325
1739209862.5750828;-45.120503652039325
1739209862.5750957;-38.13080360867914
1739209862.5751085;-35.57807855764607
1739209862.5751214;-38.13080360867914
1739209862.5751343;-45.120503652039325
1739209862.5751472;-33.981070128970906
1739209862.5751598;-35.57807855764607
1739209862.5751727;-33.981070128970906
1739209862.5751855;-45.120503652039325
1739209862.5751984;-38.13080360867914
1739209862.5752113;-45.120503652039325
1739209862.5752242;-38.13080360867914
1739209862.575237;-38.13080360867914
1739209862.57525;-45.120503652039325
1739209862.5752628;-45.120503652039325
1739209862.5752754;-38.13080360867914
1739209862.5752883;-31.141103565318915
1739209862.5753012;-31.141103565318915
1739209862.575314;-45.120503652039325
1739209862.575327;-38.13080360867914
1739209862.5753398;-33.981070128970906
1739209862.5753527;-38.13080360867914
1739209862.5753655;-45.120503652039325
1739209862.5753784;-38.13080360867914
1739209862.5753913;-38.13080360867914
1739209862.575404;-38.13080360867914
1739209862.5754168;-45.120503652039325
1739209862.5754297;-45.120503652039325
1739209862.5754426;-38.13080360867914
1739209862.5754554;-45.120503652039325
1739209862.5754683;-45.120503652039325
1739209862.5754812;-45.120503652039325
1739209862.575494;-33.981070128970906
1739209862.575507;-28.992665084841942
1739209862.5755196;-35.57807855764607
1739209862.5755324;-45.120503652039325
1739209862.5755453;-38.13080360867914
1739209862.5755582;-32.816014438256545
1739209862.575571;-38.13080360867914
1739209862.575584;-35.57807855764607
1739209862.5755968;-38.13080360867914
1739209862.5756097;-32.816014438256545
1739209862.5756226;-38.13080360867914
1739209862.5756352;-45.120503652039325
1739209862.575648;-45.120503652039325
1739209862.575661;-45.120503652039325
1739209862.5756738;-45.120503652039325
1739209862.5756867;-45.120503652039325
1739209862.5756996;-38.13080360867914
1739209862.5757124;-31.141103565318915
1739209862.5757253;-45.120503652039325
1739209862.5757382;-38.13080360867914
1739209862.575751;-38.13080360867914
1739209862.5757637;-38.13080360867914
1739209862.5757766;-45.120503652039325
1739209862.5757895;-45.120503652039325
1739209862.5758023;-38.13080360867914
1739209862.5758152;-38.13080360867914
1739209862.575828;-45.120503652039325
1739209862.575841;-45.120503652039325
1739209862.5758538;-38.13080360867914
1739209862.5758667;-38.13080360867914
1739209862.5758793;-45.120503652039325
1739209862.5758922;-38.13080360867914
1739209862.575905;-35.57807855764607
1739209862.575918;-38.13080360867914
1739209862.5759308;-45.120503652039325
1739209862.5759437;-33.981070128970906
1739209862.5759566;-45.120503652039325
1739209862.5759695;-38.13080360867914
1739209862.5759823;-45.120503652039325
1739209862.5759952;-38.13080360867914
1739209862.5760078;-45.120503652039325
1739209862.5760207;-38.13080360867914
1739209862.5760336;-31.141103565318893
1739209862.5760465;-38.13080360867914
1739209862.5760593;-45.120503652039325
1739209862.5760722;-45.120503652039325
1739209862.576085;-45.120503652039325
1739209862.576098;-45.120503652039325
1739209862.5761108;-45.120503652039325
1739209862.5761235;-33.981070128970906
1739209862.5761364;-45.120503652039325
1739209862.5761492;-45.120503652039325
1739209862.576162;-45.120503652039325
1739209862.576175;-45.120503652039325
1739209862.5761878;-38.13080360867914
1739209862.5762007;-35.57807855764607
1739209862.5762136;-32.816014438256545
1739209862.5762265;-45.120503652039325
1739209862.5762393;-38.13080360867914
1739209862.576252;-38.13080360867914
1739209862.5762649;-45.120503652039325
1739209862.5762777;-33.981070128970906
1739209862.5762906;-45.120503652039325
1739209862.5763035;-45.120503652039325
1739209862.5763164;-32.816014438256545
1739209862.5763292;-38.13080360867914
1739209862.576342;-45.120503652039325
1739209862.576355;-38.13080360867914
1739209862.5763676;-32.816014438256545
1739209862.5763805;-38.13080360867914
1739209862.5763934;-45.120503652039325
1739209862.5764062;-38.13080360867914
1739209862.576419;-45.120503652039325
1739209862.576432;-45.120503652039325
1739209862.5764449;-45.120503652039325
1739209862.5764577;-45.120503652039325
1739209862.5764706;-45.120503652039325
1739209862.5764835;-45.120503652039325
1739209862.5764961;-35.57807855764607
1739209862.576509;-45.120503652039325
1739209862.5765219;-45.120503652039325
1739209862.5765347;-33.981070128970906
1739209862.5765476;-38.13080360867914
1739209862.5765605;-45.120503652039325
1739209862.5765734;-45.120503652039325
1739209862.5765862;-45.120503652039325
1739209862.5765991;-45.120503652039325
1739209862.5766118;-38.13080360867914
1739209862.5766246;-35.57807855764607
1739209862.5766375;-38.13080360867914
1739209862.5766504;-38.13080360867914
1739209862.5766633;-33.981070128970906
1739209862.5766761;-35.57807855764607
1739209862.576689;-38.13080360867914
1739209862.5767019;-35.57807855764607
1739209862.5767148;-38.13080360867914
1739209862.5767276;-35.57807855764607
1739209862.5767403;-35.57807855764607
1739209862.5767531;-38.13080360867914
1739209862.576766;-45.120503652039325
1739209862.576779;-38.13080360867914
1739209862.5767918;-38.13080360867914
1739209862.5768046;-45.120503652039325
1739209862.5768175;-38.13080360867914
1739209862.5768304;-38.13080360867914
1739209862.5768433;-38.13080360867914
1739209862.576856;-45.120503652039325
1739209862.5768688;-45.120503652039325
1739209862.5768816;-45.120503652039325
1739209862.5768945;-35.57807855764607
1739209862.5769074;-38.13080360867914
1739209862.5769203;-45.120503652039325
1739209862.5769331;-45.120503652039325
1739209862.576946;-38.13080360867914
1739209862.576959;-35.57807855764607
1739209862.5769718;-38.13080360867914
1739209862.5769844;-45.120503652039325
1739209862.5769973;-38.13080360867914
1739209862.5770102;-38.13080360867914
1739209862.577023;-38.13080360867914
1739209862.577036;-35.57807855764607
1739209862.5770488;-38.13080360867914
1739209862.5770617;-45.120503652039325
1739209862.5770745;-38.13080360867914
1739209862.5770874;-31.141103565318893
1739209862.5771;-45.120503652039325
1739209862.577113;-38.13080360867914
1739209862.5771258;-38.13080360867914
1739209862.5771387;-30.49652367304973
1739209862.5771515;-33.981070128970906
1739209862.5771644;-38.13080360867914
1739209862.5771773;-35.57807855764607
1739209862.5771902;-35.57807855764607
1739209862.577203;-45.120503652039325
1739209862.577216;-28.992665084841942
1739209862.5772285;-35.57807855764607
1739209862.5772414;-35.57807855764607
