CAN Message; 0x39:09eb3053e8404794
1739209821.514645;-45.120503652039325
1739209821.5146503;-45.120503652039325
1739209821.5146556;-45.120503652039325
1739209821.5146608;-45.120503652039325
1739209821.514666;-45.120503652039325
1739209821.5146713;-38.13080360867914
1739209821.5146766;-45.120503652039325
1739209821.514682;-38.13080360867914
1739209821.5146873;-45.120503652039325
1739209821.5146925;-38.13080360867914
1739209821.5146978;-31.141103565318915
1739209821.514703;-33.981070128970906
1739209821.5147083;-45.120503652039325
1739209821.5147135;-45.120503652039325
1739209821.5147188;-45.120503652039325
1739209821.514724;-38.13080360867914
1739209821.5147295;-45.120503652039325
1739209821.5147347;-35.57807855764607
1739209821.51474;-38.13080360867914
1739209821.5147452;-38.13080360867914
1739209821.5147505;-38.13080360867914
1739209821.5147557;-35.57807855764607
1739209821.514761;-38.13080360867914
1739209821.5147662;-45.120503652039325
1739209821.5147715;-32.816014438256545
1739209821.5147767;-45.120503652039325
1739209821.5147822;-45.120503652039325
1739209821.5147874;-38.13080360867914
1739209821.5147927;-45.120503652039325
1739209821.514798;-45.120503652039325
1739209821.5148032;-45.120503652039325
1739209821.5148084;-45.120503652039325
1739209821.5148137;-38.13080360867914
1739209821.514819;-38.13080360867914
1739209821.5148242;-38.13080360867914
1739209821.5148296;-38.13080360867914
1739209821.514835;-45.120503652039325
1739209821.5148401;-45.120503652039325
1739209821.5148454;-45.120503652039325
1739209821.5148506;-45.120503652039325
1739209821.5148559;-45.120503652039325
1739209821.514861;-38.13080360867914
1739209821.5148664;-38.13080360867914
1739209821.5148716;-45.120503652039325
1739209821.514877;-45.120503652039325
1739209821.5148823;-38.13080360867914
1739209821.5148876;-35.57807855764607
1739209821.5148928;-45.120503652039325
1739209821.514898;-45.120503652039325
1739209821.5149033;-45.120503652039325
1739209821.5149086;-33.981070128970906
1739209821.5149138;-33.981070128970906
1739209821.514919;-45.120503652039325
1739209821.5149243;-45.120503652039325
1739209821.5149298;-45.120503652039325
1739209821.514935;-35.57807855764607
1739209821.5149403;-45.120503652039325
1739209821.5149455;-35.57807855764607
1739209821.5149508;-38.13080360867914
1739209821.514956;-45.120503652039325
1739209821.5149612;-45.120503652039325
1739209821.5149665;-38.13080360867914
1739209821.5149717;-38.13080360867914
1739209821.5149772;-45.120503652039325
1739209821.5149825;-45.120503652039325
1739209821.5149877;-45.120503652039325
1739209821.514993;-33.981070128970906
1739209821.5149982;-38.13080360867914
1739209821.5150034;-45.120503652039325
1739209821.5150087;-45.120503652039325
1739209821.515014;-38.13080360867914
1739209821.5150192;-38.13080360867914
1739209821.5150247;-45.120503652039325
1739209821.51503;-38.13080360867914
1739209821.5150352;-45.120503652039325
1739209821.5150404;-38.13080360867914
1739209821.5150456;-35.57807855764607
1739209821.515051;-38.13080360867914
1739209821.5150561;-38.13080360867914
1739209821.5150614;-45.120503652039325
1739209821.5150666;-38.13080360867914
1739209821.5150719;-38.13080360867914
1739209821.5150774;-45.120503652039325
1739209821.5150826;-45.120503652039325
1739209821.5150878;-45.120503652039325
1739209821.515093;-45.120503652039325
1739209821.5150983;-38.13080360867914
1739209821.5151036;-35.57807855764607
1739209821.5151088;-38.13080360867914
1739209821.515114;-45.120503652039325
1739209821.5151193;-33.981070128970906
1739209821.5151248;-31.141103565318915
1739209821.51513;-38.13080360867914
1739209821.5151353;-38.13080360867914
1739209821.5151405;-45.120503652039325
1739209821.5151458;-35.57807855764607
1739209821.515151;-38.13080360867914
1739209821.5151563;-38.13080360867914
1739209821.5151615;-35.57807855764607
1739209821.5151668;-32.816014438256545
1739209821.5151722;-38.13080360867914
1739209821.5151775;-45.120503652039325
1739209821.5151827;-38.13080360867914
1739209821.515188;-38.13080360867914
1739209821.5151932;-38.13080360867914
1739209821.5151985;-38.13080360867914
1739209821.5152037;-38.13080360867914
1739209821.515209;-35.57807855764607
1739209821.5152142;-38.13080360867914
1739209821.5152194;-45.120503652039325
1739209821.515225;-38.13080360867914
1739209821.5152302;-38.13080360867914
1739209821.5152354;-45.120503652039325
1739209821.5152407;-45.120503652039325
1739209821.515246;-45.120503652039325
1739209821.5152512;-35.57807855764607
1739209821.5152564;-38.13080360867914
1739209821.5152617;-45.120503652039325
1739209821.515267;-38.13080360867914
1739209821.5152724;-33.981070128970906
1739209821.5152776;-45.120503652039325
1739209821.5152829;-38.13080360867914
1739209821.515288;-35.57807855764607
1739209821.5152934;-31.141103565318915
1739209821.5152986;-45.120503652039325
1739209821.5153039;-38.13080360867914
1739209821.515309;-38.13080360867914
1739209821.5153143;-45.120503652039325
1739209821.5153198;-38.13080360867914
1739209821.515325;-33.981070128970906
1739209821.5153303;-33.981070128970906
1739209821.5153356;-30.49652367304973
1739209821.5153408;-45.120503652039325
1739209821.515346;-38.13080360867914
1739209821.5153513;-38.13080360867914
1739209821.5153565;-35.57807855764607
1739209821.5153618;-45.120503652039325
1739209821.5153673;-38.13080360867914
1739209821.5153725;-45.120503652039325
1739209821.5153778;-38.13080360867914
1739209821.515383;-38.13080360867914
1739209821.5153883;-45.120503652039325
1739209821.5153935;-38.13080360867914
1739209821.5153987;-38.13080360867914
1739209821.515404;-45.120503652039325
1739209821.5154092;-45.120503652039325
1739209821.5154145;-38.13080360867914
1739209821.51542;-38.13080360867914
1739209821.5154252;-45.120503652039325
1739209821.5154305;-45.120503652039325
1739209821.5154357;-45.120503652039325
1739209821.515441;-38.13080360867914
1739209821.5154462;-45.120503652039325
1739209821.5154514;-33.981070128970906
1739209821.5154567;-45.120503652039325
1739209821.515462;-38.13080360867914
1739209821.5154674;-38.13080360867914
1739209821.5154727;-45.120503652039325
1739209821.515478;-45.120503652039325
1739209821.5154831;-38.13080360867914
1739209821.5154884;-35.57807855764607
1739209821.5154936;-45.120503652039325
1739209821.5154989;-45.120503652039325
1739209821.5155041;-31.141103565318915
1739209821.5155094;-32.816014438256545
1739209821.5155149;-38.13080360867914
1739209821.51552;-45.120503652039325
1739209821.5155253;-38.13080360867914
1739209821.5155306;-35.57807855764607
1739209821.5155358;-38.13080360867914
1739209821.515541;-35.57807855764607
1739209821.5155463;-45.120503652039325
1739209821.5155516;-45.120503652039325
1739209821.5155568;-38.13080360867914
1739209821.515562;-45.120503652039325
1739209821.5155675;-33.981070128970906
1739209821.5155728;-45.120503652039325
1739209821.515578;-45.120503652039325
1739209821.5155833;-45.120503652039325
1739209821.5155885;-35.57807855764607
1739209821.5155938;-32.816014438256545
1739209821.515599;-38.13080360867914
1739209821.5156043;-38.13080360867914
1739209821.5156095;-35.57807855764607
1739209821.515615;-38.13080360867914
1739209821.5156202;-45.120503652039325
1739209821.5156255;-45.120503652039325
1739209821.5156307;-45.120503652039325
1739209821.515636;-45.120503652039325
1739209821.5156412;-38.13080360867914
1739209821.5156465;-38.13080360867914
1739209821.5156517;-38.13080360867914
1739209821.515657;-45.120503652039325
1739209821.5156624;-38.13080360867914
1739209821.5156677;-35.57807855764607
1739209821.515673;-45.120503652039325
1739209821.5156782;-45.120503652039325
1739209821.5156834;-45.120503652039325
1739209821.5156887;-35.57807855764607
1739209821.515694;-38.13080360867914
1739209821.5156991;-45.120503652039325
1739209821.5157044;-38.13080360867914
1739209821.5157096;-45.120503652039325
1739209821.5157151;-35.57807855764607
1739209821.5157204;-28.21854285175415
1739209821.5157256;-38.13080360867914
1739209821.5157309;-35.57807855764607
1739209821.515736;-38.13080360867914
1739209821.5157413;-35.57807855764607
1739209821.5157466;-38.13080360867914
1739209821.5157518;-45.120503652039325
1739209821.515757;-33.981070128970906
1739209821.5157626;-31.141103565318893
1739209821.5157678;-45.120503652039325
1739209821.515773;-45.120503652039325
1739209821.5157783;-38.13080360867914
1739209821.5157835;-35.57807855764607
1739209821.5157888;-45.120503652039325
1739209821.515794;-45.120503652039325
1739209821.5157993;-45.120503652039325
1739209821.5158045;-33.981070128970956
1739209821.51581;-33.981070128970906
1739209821.5158153;-38.13080360867914
1739209821.5158205;-45.120503652039325
1739209821.5158257;-45.120503652039325
1739209821.515831;-45.120503652039325
1739209821.5158362;-45.120503652039325
1739209821.5158415;-35.57807855764607
1739209821.5158467;-32.816014438256545
1739209821.515852;-45.120503652039325
1739209821.5158572;-45.120503652039325
1739209821.5158627;-45.120503652039325
1739209821.515868;-45.120503652039325
1739209821.5158732;-38.13080360867914
1739209821.5158784;-45.120503652039325
1739209821.5158837;-45.120503652039325
1739209821.515889;-35.57807855764607
1739209821.5158942;-38.13080360867914
1739209821.5158994;-45.120503652039325
1739209821.5159047;-45.120503652039325
1739209821.5159101;-45.120503652039325
1739209821.5159154;-45.120503652039325
1739209821.5159206;-45.120503652039325
1739209821.515926;-38.13080360867914
1739209821.5159311;-45.120503652039325
1739209821.5159364;-38.13080360867914
1739209821.5159416;-35.57807855764607
1739209821.5159469;-45.120503652039325
1739209821.515952;-45.120503652039325
1739209821.5159576;-38.13080360867914
1739209821.5159628;-32.816014438256545
1739209821.515968;-38.13080360867914
1739209821.5159733;-35.57807855764607
1739209821.5159786;-31.141103565318915
1739209821.5159838;-35.57807855764607
1739209821.515989;-38.13080360867914
1739209821.5159943;-35.57807855764607
1739209821.5159996;-38.13080360867914
1739209821.516005;-38.13080360867914
1739209821.5160103;-45.120503652039325
1739209821.5160155;-45.120503652039325
1739209821.5160208;-38.13080360867914
1739209821.516026;-38.13080360867914
1739209821.5160313;-45.120503652039325
1739209821.5160365;-38.13080360867914
1739209821.5160418;-35.57807855764607
1739209821.516047;-38.13080360867914
1739209821.5160522;-38.13080360867914
1739209821.5160577;-45.120503652039325
1739209821.516063;-38.13080360867914
1739209821.5160682;-38.13080360867914
1739209821.5160735;-35.57807855764607
1739209821.5160787;-45.120503652039325
1739209821.516084;-38.13080360867914
1739209821.5160892;-45.120503652039325
1739209821.5160944;-38.13080360867914
1739209821.5160997;-45.120503652039325
1739209821.5161052;-38.13080360867914
1739209821.5161104;-38.13080360867914
1739209821.5161157;-45.120503652039325
1739209821.516121;-45.120503652039325
1739209821.5161262;-45.120503652039325
1739209821.5161314;-38.13080360867914
1739209821.5161366;-35.57807855764607
1739209821.516142;-45.120503652039325
1739209821.5161471;-33.981070128970906
1739209821.5161526;-38.13080360867914
1739209821.5161579;-45.120503652039325
1739209821.516163;-45.120503652039325
1739209821.5161684;-38.13080360867914
1739209821.5161736;-45.120503652039325
1739209821.5161788;-38.13080360867914
1739209821.516184;-45.120503652039325
1739209821.5161893;-45.120503652039325
1739209821.5161946;-45.120503652039325
1739209821.5161998;-38.13080360867914
1739209821.5162053;-35.57807855764607
1739209821.5162106;-38.13080360867914
1739209821.5162158;-38.13080360867914
1739209821.516221;-38.13080360867914
1739209821.5162263;-38.13080360867914
1739209821.5162315;-31.141103565318915
1739209821.5162368;-32.816014438256545
1739209821.516242;-38.13080360867914
1739209821.5162473;-38.13080360867914
1739209821.5162528;-35.57807855764607
1739209821.516258;-38.13080360867914
1739209821.5162632;-45.120503652039325
1739209821.5162685;-33.981070128970906
1739209821.5162737;-29.438486411369347
1739209821.516279;-38.13080360867914
1739209821.5162842;-35.57807855764607
1739209821.5162895;-45.120503652039325
1739209821.5162947;-38.13080360867914
1739209821.5163002;-35.57807855764607
1739209821.5163054;-38.13080360867914
1739209821.5163107;-45.120503652039325
1739209821.516316;-28.992665084841942
1739209821.5163212;-38.13080360867914
1739209821.5163264;-45.120503652039325
1739209821.5163317;-45.120503652039325
1739209821.516337;-31.141103565318915
1739209821.5163422;-35.57807855764607
1739209821.5163474;-45.120503652039325
1739209821.516353;-45.120503652039325
1739209821.5163581;-33.981070128970906
1739209821.5163634;-32.816014438256545
1739209821.5163686;-38.13080360867914
1739209821.5163739;-45.120503652039325
1739209821.516379;-45.120503652039325
1739209821.5163844;-38.13080360867914
1739209821.5163896;-38.13080360867914
1739209821.5163949;-45.120503652039325
1739209821.5164003;-38.13080360867914
1739209821.5164056;-38.13080360867914
1739209821.5164108;-38.13080360867914
1739209821.516416;-45.120503652039325
1739209821.5164213;-45.120503652039325
1739209821.5164266;-45.120503652039325
1739209821.5164318;-45.120503652039325
1739209821.516437;-45.120503652039325
1739209821.5164423;-27.267205301931607
1739209821.5164478;-30.49652367304973
1739209821.516453;-45.120503652039325
1739209821.5164583;-38.13080360867914
1739209821.5164635;-38.13080360867914
1739209821.5164688;-45.120503652039325
1739209821.516474;-45.120503652039325
1739209821.5164793;-38.13080360867914
1739209821.5164845;-45.120503652039325
1739209821.5164897;-45.120503652039325
1739209821.516495;-35.57807855764607
1739209821.5165005;-38.13080360867914
1739209821.5165057;-35.57807855764607
1739209821.516511;-38.13080360867914
1739209821.5165162;-45.120503652039325
1739209821.5165215;-38.13080360867914
1739209821.5165267;-45.120503652039325
1739209821.516532;-45.120503652039325
1739209821.5165372;-45.120503652039325
1739209821.5165424;-38.13080360867914
1739209821.516548;-38.13080360867914
1739209821.5165532;-38.13080360867914
1739209821.5165584;-38.13080360867914
1739209821.5165637;-38.13080360867914
1739209821.516569;-32.816014438256545
1739209821.5165741;-38.13080360867914
1739209821.5165794;-38.13080360867914
1739209821.5165846;-38.13080360867914
1739209821.5165899;-45.120503652039325
1739209821.5165954;-45.120503652039325
1739209821.5166006;-38.13080360867914
1739209821.5166059;-45.120503652039325
1739209821.516611;-45.120503652039325
1739209821.5166163;-38.13080360867914
1739209821.5166216;-38.13080360867914
1739209821.5166268;-45.120503652039325
1739209821.516632;-38.13080360867914
1739209821.5166373;-30.49652367304973
1739209821.5166428;-35.57807855764607
1739209821.516648;-38.13080360867914
1739209821.5166533;-38.13080360867914
1739209821.5166585;-32.816014438256545
1739209821.5166638;-38.13080360867914
1739209821.516669;-45.120503652039325
1739209821.5166743;-45.120503652039325
1739209821.5166795;-33.981070128970906
1739209821.5166848;-38.13080360867914
1739209821.51669;-45.120503652039325
1739209821.5166955;-45.120503652039325
1739209821.5167007;-45.120503652039325
1739209821.516706;-38.13080360867914
1739209821.5167112;-45.120503652039325
1739209821.5167165;-33.981070128970906
1739209821.5167217;-38.13080360867914
1739209821.516727;-45.120503652039325
1739209821.5167322;-45.120503652039325
1739209821.5167375;-45.120503652039325
1739209821.516743;-32.816014438256545
1739209821.5167482;-38.13080360867914
1739209821.5167534;-45.120503652039325
1739209821.5167587;-45.120503652039325
1739209821.516764;-33.981070128970906
1739209821.5167692;-35.57807855764607
1739209821.5167744;-45.120503652039325
1739209821.5167797;-45.120503652039325
1739209821.516785;-38.13080360867914
1739209821.5167904;-38.13080360867914
1739209821.5167956;-45.120503652039325
1739209821.5168009;-38.13080360867914
1739209821.5168061;-45.120503652039325
1739209821.5168114;-38.13080360867914
1739209821.5168166;-38.13080360867914
1739209821.5168219;-45.120503652039325
1739209821.516827;-38.13080360867914
1739209821.5168324;-45.120503652039325
1739209821.5168376;-38.13080360867914
1739209821.516843;-45.120503652039325
1739209821.5168483;-45.120503652039325
1739209821.5168536;-38.13080360867914
1739209821.5168588;-33.981070128970906
1739209821.516864;-38.13080360867914
1739209821.5168693;-27.8777449560314
1739209821.5168746;-35.57807855764607
1739209821.5168798;-38.13080360867914
1739209821.516885;-38.13080360867914
1739209821.5168905;-35.57807855764607
1739209821.5168958;-38.13080360867914
1739209821.516901;-45.120503652039325
1739209821.5169063;-45.120503652039325
1739209821.5169115;-38.13080360867914
1739209821.5169168;-38.13080360867914
1739209821.516922;-38.13080360867914
1739209821.5169272;-45.120503652039325
1739209821.5169325;-38.13080360867914
1739209821.516938;-38.13080360867914
1739209821.5169432;-38.13080360867914
1739209821.5169485;-38.13080360867914
1739209821.5169537;-45.120503652039325
1739209821.516959;-45.120503652039325
1739209821.5169642;-45.120503652039325
1739209821.5169694;-38.13080360867914
1739209821.5169747;-45.120503652039325
1739209821.51698;-45.120503652039325
1739209821.5169852;-45.120503652039325
1739209821.5169907;-45.120503652039325
1739209821.516996;-28.992665084841942
1739209821.5170012;-33.981070128970906
1739209821.5170064;-45.120503652039325
1739209821.5170116;-33.981070128970906
1739209821.517017;-32.816014438256545
1739209821.5170221;-38.13080360867914
1739209821.5170274;-45.120503652039325
1739209821.5170326;-38.13080360867914
1739209821.517038;-38.13080360867914
1739209821.5170434;-45.120503652039325
1739209821.5170486;-45.120503652039325
1739209821.5170538;-38.13080360867914
1739209821.517059;-30.49652367304973
1739209821.5170643;-38.13080360867914
1739209821.5170696;-38.13080360867914
1739209821.5170748;-38.13080360867914
1739209821.51708;-38.13080360867914
1739209821.5170856;-45.120503652039325
1739209821.5170908;-45.120503652039325
1739209821.517096;-38.13080360867914
1739209821.5171013;-45.120503652039325
1739209821.5171065;-45.120503652039325
1739209821.5171118;-38.13080360867914
1739209821.517117;-45.120503652039325
1739209821.5171223;-38.13080360867914
1739209821.5171275;-35.57807855764607
1739209821.5171328;-45.120503652039325
1739209821.5171382;-45.120503652039325
1739209821.5171435;-45.120503652039325
1739209821.5171487;-38.13080360867914
1739209821.517154;-38.13080360867914
1739209821.5171592;-38.13080360867914
1739209821.5171645;-45.120503652039325
1739209821.5171697;-45.120503652039325
1739209821.517175;-38.13080360867914
1739209821.5171802;-45.120503652039325
1739209821.5171857;-45.120503652039325
1739209821.517191;-33.981070128970906
1739209821.5171962;-38.13080360867914
1739209821.5172014;-38.13080360867914
1739209821.5172067;-45.120503652039325
1739209821.517212;-45.120503652039325
1739209821.5172172;-45.120503652039325
1739209821.5172224;-45.120503652039325
1739209821.5172276;-45.120503652039325
1739209821.5172331;-45.120503652039325
1739209821.5172384;-38.13080360867914
1739209821.5172436;-38.13080360867914
1739209821.5172489;-45.120503652039325
1739209821.517254;-31.141103565318915
1739209821.5172594;-35.57807855764607
1739209821.5172646;-38.13080360867914
1739209821.5172698;-38.13080360867914
1739209821.517275;-35.57807855764607
1739209821.5172806;-35.57807855764607
1739209821.5172858;-38.13080360867914
1739209821.517291;-35.57807855764607
1739209821.5172963;-45.120503652039325
1739209821.5173016;-45.120503652039325
1739209821.5173068;-38.13080360867914
1739209821.517312;-35.57807855764607
1739209821.5173173;-45.120503652039325
1739209821.5173225;-38.13080360867914
1739209821.5173278;-33.981070128970906
1739209821.5173333;-45.120503652039325
1739209821.5173385;-45.120503652039325
1739209821.5173438;-38.13080360867914
1739209821.517349;-38.13080360867914
1739209821.5173542;-38.13080360867914
1739209821.5173595;-38.13080360867914
1739209821.5173647;-45.120503652039325
1739209821.51737;-45.120503652039325
