CAN Message; 0x150:000047d36d4823f8
Timestamp;Amplitude
1739209689.2143059;-31.141103565318893
1739209689.2143106;-32.816014438256545
1739209689.2143152;-45.120503652039325
1739209689.21432;-45.120503652039325
1739209689.2143245;-35.57807855764607
1739209689.2143292;-38.13080360867914
1739209689.2143338;-38.13080360867914
1739209689.2143385;-35.57807855764607
1739209689.214343;-38.13080360867914
1739209689.2143478;-45.120503652039325
1739209689.2143524;-32.816014438256545
1739209689.2143571;-35.57807855764607
1739209689.2143617;-45.120503652039325
1739209689.2143662;-45.120503652039325
1739209689.214371;-45.120503652039325
1739209689.2143755;-45.120503652039325
1739209689.2143803;-38.13080360867914
1739209689.2143848;-45.120503652039325
1739209689.2143896;-45.120503652039325
1739209689.214394;-38.13080360867914
1739209689.2143989;-38.13080360867914
1739209689.2144034;-38.13080360867914
1739209689.2144082;-38.13080360867914
1739209689.2144127;-45.120503652039325
1739209689.2144175;-45.120503652039325
1739209689.214422;-45.120503652039325
1739209689.2144268;-45.120503652039325
1739209689.2144313;-45.120503652039325
1739209689.214436;-45.120503652039325
1739209689.2144406;-45.120503652039325
1739209689.2144454;-30.49652367304973
1739209689.21445;-31.141103565318893
1739209689.2144544;-38.13080360867914
1739209689.2144592;-45.120503652039325
1739209689.2144637;-38.13080360867914
1739209689.2144685;-35.57807855764607
1739209689.214473;-38.13080360867914
1739209689.2144778;-45.120503652039325
1739209689.2144823;-38.13080360867914
1739209689.214487;-35.57807855764607
1739209689.2144916;-38.13080360867914
1739209689.2144964;-38.13080360867914
1739209689.214501;-38.13080360867914
1739209689.2145057;-38.13080360867914
1739209689.2145102;-38.13080360867914
1739209689.214515;-45.120503652039325
1739209689.2145195;-38.13080360867914
1739209689.2145243;-35.57807855764607
1739209689.2145288;-45.120503652039325
1739209689.2145336;-38.13080360867914
1739209689.214538;-45.120503652039325
1739209689.2145426;-38.13080360867914
1739209689.2145474;-45.120503652039325
1739209689.214552;-45.120503652039325
1739209689.2145567;-45.120503652039325
1739209689.2145612;-38.13080360867914
1739209689.214566;-45.120503652039325
1739209689.2145705;-26.487275050834715
1739209689.2145753;-35.57807855764607
1739209689.2145798;-45.120503652039325
1739209689.2145846;-35.57807855764607
1739209689.214589;-32.816014438256545
1739209689.214594;-45.120503652039325
1739209689.2145984;-38.13080360867914
1739209689.2146032;-45.120503652039325
1739209689.2146077;-33.981070128970956
1739209689.2146125;-45.120503652039325
1739209689.214617;-38.13080360867914
1739209689.2146218;-38.13080360867914
1739209689.2146263;-45.120503652039325
1739209689.2146308;-45.120503652039325
1739209689.2146356;-45.120503652039325
1739209689.2146401;-45.120503652039325
1739209689.214645;-31.141103565318915
1739209689.2146494;-38.13080360867914
1739209689.2146542;-45.120503652039325
1739209689.2146587;-33.981070128970906
1739209689.2146635;-32.816014438256545
1739209689.214668;-45.120503652039325
1739209689.2146728;-38.13080360867914
1739209689.2146773;-38.13080360867914
1739209689.214682;-45.120503652039325
1739209689.2146866;-45.120503652039325
1739209689.2146914;-45.120503652039325
1739209689.214696;-38.13080360867914
1739209689.2147007;-45.120503652039325
1739209689.2147052;-45.120503652039325
1739209689.21471;-45.120503652039325
1739209689.2147145;-38.13080360867914
1739209689.214719;-33.981070128970906
1739209689.2147238;-38.13080360867914
1739209689.2147284;-45.120503652039325
1739209689.2147331;-38.13080360867914
1739209689.2147377;-38.13080360867914
1739209689.2147424;-45.120503652039325
1739209689.214747;-45.120503652039325
1739209689.2147517;-38.13080360867914
1739209689.2147563;-35.57807855764607
1739209689.214761;-38.13080360867914
1739209689.2147655;-45.120503652039325
1739209689.2147703;-38.13080360867914
1739209689.2147748;-38.13080360867914
1739209689.2147796;-35.57807855764607
1739209689.2147841;-35.57807855764607
1739209689.214789;-45.120503652039325
1739209689.2147934;-45.120503652039325
1739209689.2147982;-45.120503652039325
1739209689.2148027;-38.13080360867914
1739209689.2148073;-38.13080360867914
1739209689.214812;-45.120503652039325
1739209689.2148166;-45.120503652039325
1739209689.2148213;-45.120503652039325
1739209689.2148259;-38.13080360867914
1739209689.2148306;-38.13080360867914
1739209689.2148352;-38.13080360867914
1739209689.21484;-45.120503652039325
1739209689.2148445;-45.120503652039325
1739209689.2148492;-38.13080360867914
1739209689.2148538;-35.57807855764607
1739209689.2148585;-45.120503652039325
1739209689.214863;-45.120503652039325
1739209689.2148678;-38.13080360867914
1739209689.2148724;-45.120503652039325
1739209689.2148771;-45.120503652039325
1739209689.2148817;-45.120503652039325
1739209689.2148864;-45.120503652039325
1739209689.214891;-45.120503652039325
1739209689.2148955;-45.120503652039325
1739209689.2149003;-38.13080360867914
1739209689.2149048;-38.13080360867914
1739209689.2149096;-45.120503652039325
1739209689.214914;-38.13080360867914
1739209689.2149189;-38.13080360867914
1739209689.2149234;-38.13080360867914
1739209689.2149282;-35.57807855764607
1739209689.2149327;-38.13080360867914
1739209689.2149374;-45.120503652039325
1739209689.214942;-45.120503652039325
1739209689.2149467;-38.13080360867914
1739209689.2149513;-45.120503652039325
1739209689.214956;-38.13080360867914
1739209689.2149606;-38.13080360867914
1739209689.2149653;-45.120503652039325
1739209689.2149699;-38.13080360867914
1739209689.2149746;-38.13080360867914
1739209689.2149792;-35.57807855764607
1739209689.2149837;-35.57807855764607
1739209689.2149885;-35.57807855764607
1739209689.214993;-38.13080360867914
1739209689.2149978;-38.13080360867914
1739209689.2150023;-38.13080360867914
1739209689.215007;-38.13080360867914
1739209689.2150116;-38.13080360867914
1739209689.2150164;-45.120503652039325
1739209689.215021;-45.120503652039325
1739209689.2150257;-45.120503652039325
1739209689.2150302;-38.13080360867914
1739209689.215035;-38.13080360867914
1739209689.2150395;-35.57807855764607
1739209689.2150443;-38.13080360867914
1739209689.2150488;-45.120503652039325
1739209689.2150536;-38.13080360867914
1739209689.215058;-38.13080360867914
1739209689.2150629;-38.13080360867914
1739209689.2150674;-45.120503652039325
1739209689.215072;-45.120503652039325
1739209689.2150767;-45.120503652039325
1739209689.2150812;-31.141103565318915
1739209689.215086;-38.13080360867914
1739209689.2150905;-38.13080360867914
1739209689.2150953;-45.120503652039325
1739209689.2150998;-38.13080360867914
1739209689.2151046;-38.13080360867914
1739209689.215109;-45.120503652039325
1739209689.2151139;-38.13080360867914
1739209689.2151184;-38.13080360867914
1739209689.2151232;-38.13080360867914
1739209689.2151277;-45.120503652039325
1739209689.2151325;-35.57807855764607
1739209689.215137;-38.13080360867914
1739209689.2151418;-45.120503652039325
1739209689.2151463;-38.13080360867914
1739209689.215151;-38.13080360867914
1739209689.2151556;-38.13080360867914
1739209689.2151601;-38.13080360867914
1739209689.215165;-38.13080360867914
1739209689.2151694;-38.13080360867914
1739209689.2151742;-33.981070128970906
1739209689.2151787;-38.13080360867914
1739209689.2151835;-45.120503652039325
1739209689.215188;-38.13080360867914
1739209689.2151928;-38.13080360867914
1739209689.2151973;-45.120503652039325
1739209689.215202;-38.13080360867914
1739209689.2152066;-38.13080360867914
1739209689.2152114;-45.120503652039325
1739209689.215216;-38.13080360867914
1739209689.2152207;-45.120503652039325
1739209689.2152252;-45.120503652039325
1739209689.21523;-35.57807855764607
1739209689.2152345;-38.13080360867914
1739209689.2152393;-45.120503652039325
1739209689.2152438;-38.13080360867914
1739209689.2152483;-38.13080360867914
1739209689.215253;-38.13080360867914
1739209689.2152576;-45.120503652039325
1739209689.2152624;-38.13080360867914
1739209689.215267;-38.13080360867914
1739209689.2152717;-38.13080360867914
1739209689.2152762;-35.57807855764607
1739209689.215281;-38.13080360867914
1739209689.2152855;-45.120503652039325
1739209689.2152903;-45.120503652039325
1739209689.2152948;-35.57807855764607
1739209689.2152996;-38.13080360867914
1739209689.2153041;-38.13080360867914
1739209689.215309;-33.981070128970906
1739209689.2153134;-38.13080360867914
1739209689.2153182;-45.120503652039325
1739209689.2153227;-38.13080360867914
1739209689.2153275;-38.13080360867914
1739209689.215332;-33.981070128970906
1739209689.2153366;-45.120503652039325
1739209689.2153413;-33.981070128970906
1739209689.2153459;-31.141103565318915
1739209689.2153506;-38.13080360867914
1739209689.2153552;-45.120503652039325
1739209689.21536;-38.13080360867914
1739209689.2153645;-38.13080360867914
1739209689.2153692;-38.13080360867914
1739209689.2153738;-38.13080360867914
1739209689.2153785;-38.13080360867914
1739209689.215383;-31.141103565318915
1739209689.2153878;-38.13080360867914
1739209689.2153924;-45.120503652039325
1739209689.2153971;-38.13080360867914
1739209689.2154016;-38.13080360867914
1739209689.2154064;-45.120503652039325
1739209689.215411;-45.120503652039325
1739209689.2154157;-45.120503652039325
1739209689.2154202;-45.120503652039325
1739209689.2154248;-38.13080360867914
1739209689.2154295;-38.13080360867914
1739209689.215434;-38.13080360867914
1739209689.2154388;-38.13080360867914
1739209689.2154434;-45.120503652039325
1739209689.2154481;-45.120503652039325
1739209689.2154527;-45.120503652039325
1739209689.2154574;-33.981070128970906
1739209689.215462;-45.120503652039325
1739209689.2154667;-45.120503652039325
1739209689.2154713;-38.13080360867914
1739209689.215476;-38.13080360867914
1739209689.2154806;-38.13080360867914
1739209689.2154853;-45.120503652039325
1739209689.2154899;-45.120503652039325
1739209689.2154946;-33.981070128970906
1739209689.2154992;-38.13080360867914
1739209689.215504;-45.120503652039325
1739209689.2155085;-45.120503652039325
1739209689.215513;-45.120503652039325
1739209689.2155178;-45.120503652039325
1739209689.2155223;-45.120503652039325
1739209689.215527;-45.120503652039325
1739209689.2155316;-32.81601443825658
1739209689.2155364;-38.13080360867914
1739209689.215541;-32.816014438256545
1739209689.2155457;-45.120503652039325
1739209689.2155502;-38.13080360867914
1739209689.215555;-33.981070128970906
1739209689.2155595;-38.13080360867914
1739209689.2155643;-35.57807855764607
1739209689.2155688;-28.992665084841942
1739209689.2155735;-38.13080360867914
1739209689.215578;-45.120503652039325
1739209689.2155828;-35.57807855764607
1739209689.2155874;-45.120503652039325
1739209689.2155921;-45.120503652039325
1739209689.2155967;-35.57807855764607
1739209689.2156012;-38.13080360867914
1739209689.215606;-45.120503652039325
1739209689.2156105;-45.120503652039325
1739209689.2156153;-45.120503652039325
1739209689.2156198;-45.120503652039325
1739209689.2156246;-38.13080360867914
1739209689.215629;-38.13080360867914
1739209689.2156339;-45.120503652039325
1739209689.2156384;-38.13080360867914
1739209689.2156432;-45.120503652039325
1739209689.2156477;-38.13080360867914
1739209689.2156525;-38.13080360867914
1739209689.215657;-45.120503652039325
1739209689.2156618;-38.13080360867914
1739209689.2156663;-38.13080360867914
1739209689.215671;-45.120503652039325
1739209689.2156756;-38.13080360867914
1739209689.2156804;-33.981070128970906
1739209689.215685;-38.13080360867914
1739209689.2156894;-45.120503652039325
1739209689.2156942;-45.120503652039325
1739209689.2156987;-33.981070128970906
1739209689.2157035;-45.120503652039325
1739209689.215708;-45.120503652039325
1739209689.2157128;-45.120503652039325
1739209689.2157173;-38.13080360867914
1739209689.215722;-32.816014438256545
1739209689.2157266;-38.13080360867914
1739209689.2157314;-38.13080360867914
1739209689.215736;-38.13080360867914
1739209689.2157407;-38.13080360867914
1739209689.2157452;-45.120503652039325
1739209689.21575;-45.120503652039325
1739209689.2157545;-38.13080360867914
1739209689.2157593;-38.13080360867914
1739209689.2157638;-38.13080360867914
1739209689.2157686;-38.13080360867914
1739209689.215773;-45.120503652039325
1739209689.2157776;-38.13080360867914
1739209689.2157824;-38.13080360867914
1739209689.215787;-32.816014438256545
1739209689.2157917;-45.120503652039325
1739209689.2157962;-45.120503652039325
1739209689.215801;-38.13080360867914
1739209689.2158055;-45.120503652039325
1739209689.2158103;-38.13080360867914
1739209689.2158148;-38.13080360867914
1739209689.2158196;-45.120503652039325
1739209689.2158241;-45.120503652039325
1739209689.215829;-32.816014438256545
1739209689.2158334;-31.141103565318893
1739209689.2158382;-45.120503652039325
1739209689.2158427;-45.120503652039325
1739209689.2158475;-38.13080360867914
1739209689.215852;-35.57807855764607
1739209689.2158568;-45.120503652039325
1739209689.2158613;-45.120503652039325
1739209689.2158659;-38.13080360867914
1739209689.2158706;-38.13080360867914
1739209689.2158751;-45.120503652039325
1739209689.21588;-45.120503652039325
1739209689.2158844;-45.120503652039325
1739209689.2158892;-45.120503652039325
1739209689.2158937;-38.13080360867914
1739209689.2158985;-45.120503652039325
1739209689.215903;-38.13080360867914
1739209689.2159078;-38.13080360867914
1739209689.2159123;-45.120503652039325
1739209689.215917;-45.120503652039325
1739209689.2159216;-38.13080360867914
1739209689.2159264;-35.57807855764607
1739209689.215931;-38.13080360867914
1739209689.2159357;-38.13080360867914
1739209689.2159402;-45.120503652039325
1739209689.215945;-28.992665084841942
1739209689.2159495;-35.57807855764607
1739209689.215954;-35.57807855764607
1739209689.2159588;-38.13080360867914
1739209689.2159634;-45.120503652039325
1739209689.2159681;-38.13080360867914
1739209689.2159727;-38.13080360867914
1739209689.2159774;-45.120503652039325
1739209689.215982;-31.141103565318943
1739209689.2159867;-45.120503652039325
1739209689.2159913;-33.981070128970906
1739209689.215996;-45.120503652039325
1739209689.2160006;-45.120503652039325
1739209689.2160053;-35.57807855764607
1739209689.2160099;-38.13080360867914
1739209689.2160146;-38.13080360867914
1739209689.2160192;-28.58837851428586
1739209689.216024;-38.13080360867914
1739209689.2160285;-38.13080360867914
1739209689.2160332;-45.120503652039325
1739209689.2160378;-38.13080360867914
1739209689.2160444;-38.13080360867914
1739209689.2160509;-38.13080360867914
1739209689.2160575;-38.13080360867914
1739209689.216064;-38.13080360867914
1739209689.2160707;-38.13080360867914
1739209689.2160773;-38.13080360867914
1739209689.2160838;-38.13080360867914
1739209689.2160904;-38.13080360867914
1739209689.2160969;-38.13080360867914
1739209689.2161036;-45.120503652039325
1739209689.2161102;-38.13080360867914
1739209689.2161167;-33.981070128970906
1739209689.2161233;-38.13080360867914
1739209689.2161298;-45.120503652039325
1739209689.2161365;-45.120503652039325
1739209689.216143;-45.120503652039325
1739209689.2161496;-45.120503652039325
1739209689.2161562;-45.120503652039325
1739209689.2161627;-45.120503652039325
1739209689.2161694;-33.981070128970906
1739209689.2161758;-33.981070128970906
1739209689.2161825;-45.120503652039325
1739209689.2161891;-45.120503652039325
1739209689.2161956;-45.120503652039325
1739209689.2162023;-35.57807855764607
1739209689.2162087;-45.120503652039325
1739209689.2162154;-33.981070128970906
1739209689.216222;-32.816014438256545
1739209689.2162285;-38.13080360867914
1739209689.2162352;-45.120503652039325
1739209689.2162416;-45.120503652039325
1739209689.2162483;-38.13080360867914
1739209689.216255;-45.120503652039325
1739209689.2162614;-33.981070128970906
1739209689.216268;-45.120503652039325
1739209689.2162745;-31.141103565318915
1739209689.2162812;-33.981070128970906
1739209689.2162879;-45.120503652039325
1739209689.2162943;-45.120503652039325
1739209689.216301;-38.13080360867914
1739209689.2163074;-38.13080360867914
1739209689.216314;-38.13080360867914
1739209689.2163205;-38.13080360867914
1739209689.2163272;-45.120503652039325
1739209689.2163339;-35.57807855764607
1739209689.2163403;-35.57807855764607
1739209689.216347;-45.120503652039325
1739209689.2163534;-45.120503652039325
1739209689.21636;-35.57807855764607
1739209689.2163668;-38.13080360867914
1739209689.2163732;-38.13080360867914
1739209689.21638;-38.13080360867914
1739209689.2163863;-38.13080360867914
1739209689.216393;-38.13080360867914
1739209689.2163997;-45.120503652039325
1739209689.216406;-45.120503652039325
1739209689.2164128;-45.120503652039325
1739209689.2164192;-45.120503652039325
1739209689.216426;-45.120503652039325
1739209689.2164326;-45.120503652039325
1739209689.216439;-38.13080360867914
1739209689.2164457;-45.120503652039325
1739209689.2164521;-38.13080360867914
1739209689.2164588;-45.120503652039325
1739209689.2164655;-38.13080360867914
1739209689.216472;-38.13080360867914
1739209689.2164786;-38.13080360867914
1739209689.216485;-38.13080360867914
1739209689.2164917;-38.13080360867914
1739209689.2164981;-45.120503652039325
1739209689.2165048;-45.120503652039325
1739209689.2165115;-45.120503652039325
1739209689.216518;-45.120503652039325
1739209689.2165246;-45.120503652039325
1739209689.216531;-45.120503652039325
1739209689.2165377;-45.120503652039325
1739209689.2165444;-45.120503652039325
1739209689.2165508;-45.120503652039325
1739209689.2165575;-45.120503652039325
1739209689.216564;-38.13080360867914
1739209689.2165706;-33.981070128970906
1739209689.2165773;-45.120503652039325
1739209689.2165837;-45.120503652039325
1739209689.2165904;-45.120503652039325
1739209689.2165968;-33.981070128970906
1739209689.2166035;-38.13080360867914
1739209689.2166102;-45.120503652039325
1739209689.2166166;-38.13080360867914
1739209689.2166233;-38.13080360867914
1739209689.2166297;-38.13080360867914
1739209689.2166364;-45.120503652039325
1739209689.216643;-45.120503652039325
1739209689.2166495;-45.120503652039325
1739209689.2166562;-45.120503652039325
1739209689.2166626;-35.57807855764607
1739209689.2166693;-38.13080360867914
1739209689.2166758;-45.120503652039325
1739209689.2166824;-45.120503652039325
1739209689.216689;-45.120503652039325
1739209689.2166955;-45.120503652039325
1739209689.2167022;-38.13080360867914
1739209689.2167087;-45.120503652039325
1739209689.2167153;-38.13080360867914
1739209689.216722;-45.120503652039325
1739209689.2167284;-33.981070128970906
1739209689.2167351;-32.816014438256545
1739209689.2167416;-38.13080360867914
1739209689.2167482;-45.120503652039325
1739209689.216755;-31.141103565318893
1739209689.2167614;-31.141103565318893
1739209689.216768;-45.120503652039325
1739209689.2167745;-45.120503652039325
1739209689.2167811;-38.13080360867914
1739209689.2167878;-38.13080360867914
1739209689.2167943;-45.120503652039325
1739209689.216801;-35.57807855764607
1739209689.2168074;-45.120503652039325
1739209689.216814;-38.13080360867914
1739209689.2168207;-38.13080360867914
1739209689.2168272;-45.120503652039325
1739209689.2168338;-45.120503652039325
1739209689.2168403;-38.13080360867914
1739209689.216847;-38.13080360867914
1739209689.2168536;-45.120503652039325
1739209689.21686;-31.141103565318893
1739209689.2168667;-31.141103565318893
1739209689.2168732;-38.13080360867914
1739209689.2168798;-45.120503652039325
1739209689.2168863;-35.57807855764607
1739209689.216893;-35.57807855764607
1739209689.2168996;-45.120503652039325
1739209689.216906;-45.120503652039325
1739209689.2169127;-45.120503652039325
1739209689.2169192;-45.120503652039325
1739209689.2169259;-45.120503652039325
1739209689.2169325;-38.13080360867914
1739209689.216939;-38.13080360867914
1739209689.2169456;-38.13080360867914
1739209689.216952;-38.13080360867914
1739209689.2169588;-38.13080360867914
1739209689.2169654;-45.120503652039325
1739209689.2169719;-45.120503652039325
1739209689.2169785;-45.120503652039325
1739209689.216985;-45.120503652039325
1739209689.2169917;-45.120503652039325
1739209689.2169983;-45.120503652039325
1739209689.2170048;-45.120503652039325
1739209689.2170115;-45.120503652039325
1739209689.217018;-38.13080360867914
1739209689.2170246;-28.58837851428586
1739209689.2170312;-45.120503652039325
1739209689.2170377;-45.120503652039325
1739209689.2170444;-45.120503652039325
1739209689.2170508;-35.57807855764607
1739209689.2170575;-45.120503652039325
1739209689.217064;-45.120503652039325
1739209689.2170706;-45.120503652039325
1739209689.2170773;-38.13080360867914
1739209689.2170837;-38.13080360867914
1739209689.2170904;-38.13080360867914
1739209689.2170968;-45.120503652039325
1739209689.2171035;-45.120503652039325
1739209689.2171102;-38.13080360867914
1739209689.2171166;-45.120503652039325
1739209689.2171233;-35.57807855764607
1739209689.2171297;-26.991370085610722
1739209689.2171364;-38.13080360867914
1739209689.217143;-38.13080360867914
1739209689.2171495;-38.13080360867914
1739209689.2171562;-35.57807855764607
1739209689.2171626;-45.120503652039325
1739209689.2171693;-45.120503652039325
1739209689.217176;-33.981070128970906
1739209689.2171824;-45.120503652039325
1739209689.217189;-45.120503652039325
1739209689.2171955;-45.120503652039325
1739209689.2172022;-38.13080360867914
1739209689.2172089;-45.120503652039325
1739209689.2172153;-45.120503652039325
1739209689.217222;-38.13080360867914
1739209689.2172284;-35.57807855764607
1739209689.217235;-30.49652367304973
1739209689.2172415;-38.13080360867914
1739209689.2172482;-45.120503652039325
1739209689.2172549;-38.13080360867914
1739209689.2172613;-45.120503652039325
1739209689.217268;-45.120503652039325
1739209689.2172744;-38.13080360867914
1739209689.217281;-38.13080360867914
1739209689.2172878;-38.13080360867914
1739209689.2172942;-38.13080360867914
1739209689.217301;-45.120503652039325
1739209689.2173073;-45.120503652039325
1739209689.217314;-38.13080360867914
1739209689.2173207;-45.120503652039325
1739209689.217327;-38.13080360867914
1739209689.2173338;-38.13080360867914
1739209689.2173402;-45.120503652039325
1739209689.217347;-38.13080360867914
1739209689.2173536;-35.57807855764607
1739209689.21736;-38.13080360867914
1739209689.2173667;-45.120503652039325
1739209689.2173731;-45.120503652039325
1739209689.2173798;-45.120503652039325
1739209689.2173865;-38.13080360867914
1739209689.217393;-30.49652367304973
1739209689.2173996;-38.13080360867914
1739209689.217406;-45.120503652039325
1739209689.2174127;-45.120503652039325
1739209689.2174191;-38.13080360867914
1739209689.2174258;-33.981070128970906
1739209689.2174325;-35.57807855764607
1739209689.217439;-38.13080360867914
1739209689.2174456;-45.120503652039325
1739209689.217452;-45.120503652039325
1739209689.2174587;-45.120503652039325
1739209689.2174654;-45.120503652039325
1739209689.2174718;-45.120503652039325
1739209689.2174785;-45.120503652039325
1739209689.217485;-45.120503652039325
1739209689.2174916;-45.120503652039325
1739209689.2174983;-45.120503652039325
1739209689.2175047;-45.120503652039325
1739209689.2175114;-45.120503652039325
1739209689.2175179;-45.120503652039325
1739209689.2175245;-45.120503652039325
1739209689.2175312;-45.120503652039325
1739209689.2175376;-38.13080360867914
1739209689.2175443;-45.120503652039325
1739209689.2175508;-45.120503652039325
1739209689.2175574;-33.981070128970906
1739209689.217564;-45.120503652039325
1739209689.2175705;-45.120503652039325
1739209689.2175772;-38.13080360867914
1739209689.2175837;-32.816014438256545
1739209689.2175903;-38.13080360867914
1739209689.2175968;-38.13080360867914
1739209689.2176034;-45.120503652039325
1739209689.2176101;-38.13080360867914
1739209689.2176166;-38.13080360867914
1739209689.2176232;-45.120503652039325
1739209689.2176297;-45.120503652039325
1739209689.2176363;-45.120503652039325
1739209689.217643;-33.981070128970906
1739209689.2176495;-38.13080360867914
1739209689.2176561;-45.120503652039325
1739209689.2176626;-33.981070128970906
1739209689.2176692;-35.57807855764607
1739209689.217676;-45.120503652039325
1739209689.2176824;-45.120503652039325
1739209689.217689;-33.981070128970906
1739209689.2176955;-32.816014438256545
1739209689.2177022;-38.13080360867914
1739209689.2177088;-45.120503652039325
1739209689.2177153;-38.13080360867914
1739209689.217722;-35.57807855764607
1739209689.2177284;-45.120503652039325
1739209689.217735;-45.120503652039325
1739209689.2177417;-38.13080360867914
1739209689.2177482;-35.57807855764607
1739209689.2177548;-45.120503652039325
1739209689.2177613;-38.13080360867914
1739209689.217768;-35.57807855764607
1739209689.2177744;-38.13080360867914
1739209689.217781;-45.120503652039325
1739209689.2177877;-45.120503652039325
1739209689.2177942;-45.120503652039325
1739209689.2178009;-38.13080360867914
1739209689.2178073;-38.13080360867914
1739209689.217814;-38.13080360867914
1739209689.2178206;-27.267205301931607
1739209689.217827;-33.981070128970906
1739209689.2178338;-45.120503652039325
1739209689.2178402;-45.120503652039325
1739209689.2178469;-38.13080360867914
1739209689.2178535;-35.57807855764607
1739209689.21786;-38.13080360867914
1739209689.2178667;-45.120503652039325
1739209689.217873;-33.981070128970956
1739209689.2178798;-45.120503652039325
1739209689.2178864;-38.13080360867914
1739209689.217893;-45.120503652039325
1739209689.2178996;-45.120503652039325
1739209689.217906;-45.120503652039325
1739209689.2179127;-35.57807855764607
1739209689.2179193;-35.57807855764607
1739209689.2179258;-26.991370085610722
1739209689.2179325;-38.13080360867914
1739209689.217939;-38.13080360867914
1739209689.2179456;-35.57807855764607
1739209689.217952;-33.981070128970906
1739209689.2179587;-35.57807855764607
1739209689.2179654;-45.120503652039325
1739209689.2179718;-45.120503652039325
1739209689.2179785;-45.120503652039325
1739209689.217985;-38.13080360867914
1739209689.2179916;-38.13080360867914
1739209689.2179983;-45.120503652039325
1739209689.2180047;-45.120503652039325
1739209689.2180114;-45.120503652039325
1739209689.2180178;-38.13080360867914
1739209689.2180245;-38.13080360867914
1739209689.2180312;-45.120503652039325
1739209689.2180376;-45.120503652039325
1739209689.2180443;-32.816014438256545
1739209689.2180507;-38.13080360867914
1739209689.2180574;-45.120503652039325
1739209689.218064;-38.13080360867914
1739209689.2180705;-38.13080360867914
1739209689.2180772;-45.120503652039325
1739209689.2180836;-31.141103565318893
1739209689.2180903;-29.438486411369333
1739209689.218097;-45.120503652039325
1739209689.2181034;-33.981070128970906
1739209689.21811;-38.13080360867914
1739209689.2181165;-45.120503652039325
1739209689.2181232;-45.120503652039325
1739209689.2181299;-38.13080360867914
1739209689.2181363;-45.120503652039325
1739209689.218143;-45.120503652039325
1739209689.2181494;-38.13080360867914
1739209689.218156;-45.120503652039325
1739209689.2181625;-45.120503652039325
1739209689.2181692;-45.120503652039325
1739209689.218176;-38.13080360867914
1739209689.2181823;-35.57807855764607
1739209689.218189;-45.120503652039325
1739209689.2181954;-45.120503652039325
1739209689.218202;-45.120503652039325
1739209689.2182088;-38.13080360867914
1739209689.2182152;-45.120503652039325
1739209689.218222;-45.120503652039325
1739209689.2182283;-38.13080360867914
1739209689.218235;-45.120503652039325
1739209689.2182417;-38.13080360867914
1739209689.2182481;-38.13080360867914
1739209689.2182548;-33.981070128970906
1739209689.2182612;-45.120503652039325
1739209689.218268;-35.57807855764607
1739209689.2182746;-33.981070128970906
1739209689.218281;-45.120503652039325
1739209689.2182877;-38.13080360867914
1739209689.2182941;-45.120503652039325
1739209689.2183008;-45.120503652039325
1739209689.2183075;-38.13080360867914
1739209689.218314;-38.13080360867914
1739209689.2183206;-45.120503652039325
1739209689.218327;-38.13080360867914
1739209689.2183337;-38.13080360867914
1739209689.2183402;-45.120503652039325
1739209689.2183468;-38.13080360867914
1739209689.2183535;-38.13080360867914
1739209689.21836;-38.13080360867914
1739209689.2183666;-35.57807855764607
1739209689.218373;-45.120503652039325
1739209689.2183797;-45.120503652039325
1739209689.2183864;-45.120503652039325
1739209689.2183928;-45.120503652039325
1739209689.2183995;-45.120503652039325
1739209689.218406;-38.13080360867914
1739209689.2184126;-38.13080360867914
1739209689.2184193;-45.120503652039325
1739209689.2184258;-38.13080360867914
1739209689.2184324;-32.816014438256545
1739209689.2184389;-45.120503652039325
1739209689.2184455;-45.120503652039325
1739209689.2184522;-38.13080360867914
1739209689.2184587;-31.141103565318915
1739209689.2184653;-33.981070128970906
1739209689.2184718;-38.13080360867914
1739209689.2184784;-38.13080360867914
1739209689.218485;-38.13080360867914
1739209689.2184916;-38.13080360867914
1739209689.2184982;-45.120503652039325
1739209689.2185047;-38.13080360867914
1739209689.2185113;-38.13080360867914
1739209689.2185178;-45.120503652039325
1739209689.2185245;-45.120503652039325
1739209689.2185311;-38.13080360867914
1739209689.2185376;-38.13080360867914
1739209689.2185442;-45.120503652039325
1739209689.2185507;-45.120503652039325
1739209689.2185574;-38.13080360867914
1739209689.218564;-33.981070128970906
1739209689.2185705;-38.13080360867914
1739209689.2185771;-45.120503652039325
1739209689.2185836;-45.120503652039325
1739209689.2185903;-33.981070128970906
1739209689.218597;-38.13080360867914
1739209689.2186034;-38.13080360867914
1739209689.21861;-38.13080360867914
1739209689.2186165;-33.981070128970906
1739209689.2186232;-38.13080360867914
1739209689.2186298;-45.120503652039325
1739209689.2186363;-38.13080360867914
1739209689.218643;-45.120503652039325
1739209689.2186494;-45.120503652039325
1739209689.218656;-35.57807855764607
1739209689.2186627;-45.120503652039325
1739209689.2186692;-38.13080360867914
1739209689.2186759;-33.981070128970906
1739209689.2186823;-45.120503652039325
1739209689.218689;-45.120503652039325
1739209689.2186954;-38.13080360867914
1739209689.218702;-35.57807855764607
1739209689.2187088;-45.120503652039325
1739209689.2187152;-45.120503652039325
1739209689.2187219;-31.141103565318915
1739209689.2187283;-28.58837851428586
1739209689.218735;-38.13080360867914
1739209689.2187417;-38.13080360867914
1739209689.218748;-32.816014438256545
