CAN Message; 0x98:00000dd49d9afc67
1739209629.0461953;-32.816014438256545
1739209629.0461998;-45.120503652039325
1739209629.0462043;-45.120503652039325
1739209629.046209;-45.120503652039325
1739209629.0462136;-45.120503652039325
1739209629.0462184;-38.13080360867914
1739209629.046223;-31.141103565318915
1739209629.0462275;-31.141103565318915
1739209629.0462322;-45.120503652039325
1739209629.0462368;-38.13080360867914
1739209629.0462413;-38.13080360867914
1739209629.046246;-38.13080360867914
1739209629.0462506;-38.13080360867914
1739209629.046255;-38.13080360867914
1739209629.0462599;-38.13080360867914
1739209629.0462644;-38.13080360867914
1739209629.0462692;-38.13080360867914
1739209629.0462737;-38.13080360867914
1739209629.0462782;-35.57807855764607
1739209629.046283;-38.13080360867914
1739209629.0462875;-45.120503652039325
1739209629.0462923;-38.13080360867914
1739209629.0462968;-33.981070128970906
1739209629.0463014;-38.13080360867914
1739209629.0463061;-45.120503652039325
1739209629.0463107;-45.120503652039325
1739209629.0463152;-45.120503652039325
1739209629.04632;-45.120503652039325
1739209629.0463245;-45.120503652039325
1739209629.046329;-38.13080360867914
1739209629.0463338;-45.120503652039325
1739209629.0463383;-33.981070128970906
1739209629.046343;-45.120503652039325
1739209629.0463476;-38.13080360867914
1739209629.0463521;-38.13080360867914
1739209629.046357;-33.981070128970906
1739209629.0463614;-38.13080360867914
1739209629.0463662;-45.120503652039325
1739209629.0463707;-38.13080360867914
1739209629.0463753;-38.13080360867914
1739209629.04638;-45.120503652039325
1739209629.0463846;-38.13080360867914
1739209629.046389;-35.57807855764607
1739209629.0463939;-45.120503652039325
1739209629.0463984;-38.13080360867914
1739209629.046403;-38.13080360867914
1739209629.0464077;-45.120503652039325
1739209629.0464122;-35.57807855764607
1739209629.046417;-35.57807855764607
1739209629.0464215;-45.120503652039325
1739209629.046426;-38.13080360867914
1739209629.0464308;-35.57807855764607
1739209629.0464354;-38.13080360867914
1739209629.0464401;-38.13080360867914
1739209629.0464447;-38.13080360867914
1739209629.0464492;-38.13080360867914
1739209629.046454;-45.120503652039325
1739209629.0464585;-45.120503652039325
1739209629.046463;-38.13080360867914
1739209629.0464678;-38.13080360867914
1739209629.0464723;-45.120503652039325
1739209629.0464768;-45.120503652039325
1739209629.0464816;-38.13080360867914
1739209629.0464861;-38.13080360867914
1739209629.046491;-45.120503652039325
1739209629.0464954;-38.13080360867914
1739209629.0465;-38.13080360867914
1739209629.0465047;-45.120503652039325
1739209629.0465093;-33.981070128970906
1739209629.046514;-30.49652367304973
1739209629.0465186;-45.120503652039325
1739209629.046523;-32.816014438256545
1739209629.0465279;-29.438486411369333
1739209629.0465324;-45.120503652039325
1739209629.046537;-45.120503652039325
1739209629.0465417;-38.13080360867914
1739209629.0465462;-45.120503652039325
1739209629.0465508;-45.120503652039325
1739209629.0465555;-45.120503652039325
1739209629.04656;-45.120503652039325
1739209629.0465648;-38.13080360867914
1739209629.0465693;-38.13080360867914
1739209629.0465739;-45.120503652039325
1739209629.0465786;-38.13080360867914
1739209629.0465832;-45.120503652039325
1739209629.046588;-38.13080360867914
1739209629.0465925;-38.13080360867914
1739209629.046597;-35.57807855764607
1739209629.0466018;-35.57807855764607
1739209629.0466063;-45.120503652039325
1739209629.0466108;-35.57807855764607
1739209629.0466156;-38.13080360867914
1739209629.0466201;-35.57807855764607
1739209629.0466247;-45.120503652039325
1739209629.0466294;-45.120503652039325
1739209629.046634;-45.120503652039325
1739209629.0503771;-33.981070128970906
1739209629.0503783;-33.981070128970906
1739209629.0503798;-45.120503652039325
1739209629.0503812;-38.13080360867914
1739209629.0503826;-38.13080360867914
1739209629.0503838;-45.120503652039325
1739209629.0503852;-45.120503652039325
1739209629.0503867;-38.13080360867914
1739209629.050388;-45.120503652039325
1739209629.0503893;-45.120503652039325
1739209629.0503907;-38.13080360867914
1739209629.0503922;-38.13080360867914
1739209629.0503933;-38.13080360867914
1739209629.0503948;-38.13080360867914
1739209629.0503962;-38.13080360867914
1739209629.0503976;-38.13080360867914
1739209629.0503988;-35.57807855764607
1739209629.0504003;-38.13080360867914
1739209629.0504017;-45.120503652039325
1739209629.0504029;-38.13080360867914
1739209629.0504043;-38.13080360867914
1739209629.0504057;-45.120503652039325
1739209629.0504072;-45.120503652039325
1739209629.0504084;-38.13080360867914
1739209629.0504098;-33.981070128970906
1739209629.0504112;-45.120503652039325
1739209629.0504127;-45.120503652039325
1739209629.0504138;-45.120503652039325
1739209629.0504153;-38.13080360867914
1739209629.0504167;-38.13080360867914
1739209629.050418;-45.120503652039325
1739209629.0504193;-38.13080360867914
1739209629.0504208;-35.57807855764607
1739209629.0504222;-45.120503652039325
1739209629.0504234;-45.120503652039325
1739209629.0504248;-33.981070128970906
1739209629.0504262;-35.57807855764607
1739209629.0504274;-45.120503652039325
1739209629.0504289;-45.120503652039325
1739209629.0504303;-38.13080360867914
1739209629.0504317;-45.120503652039325
1739209629.050433;-45.120503652039325
1739209629.0504344;-45.120503652039325
1739209629.0504358;-38.13080360867914
1739209629.0504372;-38.13080360867914
1739209629.0504384;-38.13080360867914
1739209629.0504398;-38.13080360867914
1739209629.0504413;-38.13080360867914
1739209629.0504425;-38.13080360867914
1739209629.050444;-38.13080360867914
1739209629.0504453;-33.981070128970906
1739209629.0504467;-38.13080360867914
1739209629.050448;-38.13080360867914
1739209629.0504494;-35.57807855764607
1739209629.0504508;-35.57807855764607
1739209629.050452;-35.57807855764607
1739209629.0504534;-35.57807855764607
1739209629.0504549;-45.120503652039325
1739209629.0504563;-45.120503652039325
1739209629.0504575;-38.13080360867914
1739209629.050459;-35.57807855764607
1739209629.0504603;-45.120503652039325
1739209629.0504618;-45.120503652039325
1739209629.050463;-33.981070128970906
1739209629.0504644;-38.13080360867914
1739209629.0504658;-45.120503652039325
1739209629.050467;-45.120503652039325
1739209629.0504684;-45.120503652039325
1739209629.0504699;-45.120503652039325
1739209629.0504713;-45.120503652039325
1739209629.0504725;-38.13080360867914
1739209629.050474;-45.120503652039325
1739209629.0504754;-45.120503652039325
1739209629.0504766;-38.13080360867914
1739209629.050478;-27.267205301931607
1739209629.0504794;-38.13080360867914
1739209629.0504808;-45.120503652039325
1739209629.050482;-38.13080360867914
1739209629.0504835;-33.981070128970906
1739209629.050485;-45.120503652039325
1739209629.0504863;-45.120503652039325
1739209629.0504875;-45.120503652039325
1739209629.050489;-33.981070128970956
1739209629.0504904;-45.120503652039325
1739209629.0504916;-45.120503652039325
1739209629.050493;-45.120503652039325
1739209629.0504944;-45.120503652039325
1739209629.0504959;-45.120503652039325
1739209629.050497;-38.13080360867914
1739209629.0504985;-38.13080360867914
1739209629.0505;-28.992665084841942
1739209629.050501;-33.981070128970906
1739209629.0505025;-35.57807855764607
1739209629.050504;-38.13080360867914
1739209629.0505054;-33.981070128970906
1739209629.0505066;-45.120503652039325
1739209629.050508;-45.120503652039325
1739209629.0505095;-38.13080360867914
1739209629.050511;-38.13080360867914
1739209629.050512;-45.120503652039325
1739209629.0505135;-45.120503652039325
1739209629.050515;-38.13080360867914
1739209629.0505161;-45.120503652039325
1739209629.0505176;-45.120503652039325
1739209629.050519;-45.120503652039325
1739209629.0505204;-38.13080360867914
1739209629.0505216;-38.13080360867914
1739209629.050523;-38.13080360867914
1739209629.0505245;-33.981070128970906
1739209629.0505257;-45.120503652039325
1739209629.050527;-45.120503652039325
1739209629.0505285;-45.120503652039325
1739209629.05053;-38.13080360867914
1739209629.0505311;-38.13080360867914
1739209629.0505326;-28.992665084841942
1739209629.050534;-31.141103565318915
1739209629.0505354;-38.13080360867914
1739209629.0505366;-38.13080360867914
1739209629.050538;-33.981070128970906
1739209629.0505395;-45.120503652039325
1739209629.0505407;-45.120503652039325
1739209629.050542;-45.120503652039325
1739209629.0505435;-33.981070128970906
1739209629.050545;-31.141103565318915
1739209629.0505462;-45.120503652039325
1739209629.0505476;-45.120503652039325
1739209629.050549;-45.120503652039325
1739209629.0505505;-38.13080360867914
1739209629.0505517;-35.57807855764607
1739209629.050553;-45.120503652039325
1739209629.0505545;-38.13080360867914
1739209629.0505557;-45.120503652039325
1739209629.0505571;-45.120503652039325
1739209629.0505586;-45.120503652039325
1739209629.05056;-38.13080360867914
1739209629.0505612;-45.120503652039325
1739209629.0505626;-45.120503652039325
1739209629.050564;-33.981070128970906
1739209629.0505652;-38.13080360867914
1739209629.0505667;-38.13080360867914
1739209629.050568;-38.13080360867914
1739209629.0505695;-45.120503652039325
1739209629.0505707;-38.13080360867914
1739209629.0505722;-35.57807855764607
1739209629.0505736;-38.13080360867914
1739209629.050575;-45.120503652039325
1739209629.0505762;-32.816014438256545
1739209629.0505776;-45.120503652039325
1739209629.050579;-45.120503652039325
1739209629.0505803;-38.13080360867914
1739209629.0505817;-38.13080360867914
1739209629.0505831;-45.120503652039325
1739209629.0505846;-45.120503652039325
1739209629.0505857;-38.13080360867914
1739209629.0505872;-38.13080360867914
1739209629.0505886;-38.13080360867914
1739209629.0505898;-38.13080360867914
1739209629.0505912;-45.120503652039325
1739209629.0505927;-38.13080360867914
1739209629.050594;-32.816014438256545
1739209629.0505953;-38.13080360867914
1739209629.0505967;-38.13080360867914
1739209629.0505981;-35.57807855764607
1739209629.0505996;-38.13080360867914
1739209629.0506008;-45.120503652039325
1739209629.0506022;-38.13080360867914
1739209629.0506036;-38.13080360867914
1739209629.0506048;-45.120503652039325
1739209629.0506063;-45.120503652039325
1739209629.0506077;-45.120503652039325
1739209629.050609;-38.13080360867914
1739209629.0506103;-38.13080360867914
1739209629.0506117;-38.13080360867914
1739209629.0506132;-38.13080360867914
1739209629.0506144;-38.13080360867914
1739209629.0506158;-35.57807855764607
1739209629.0506172;-38.13080360867914
1739209629.0506186;-45.120503652039325
1739209629.0506198;-38.13080360867914
1739209629.0506213;-38.13080360867914
1739209629.0506227;-45.120503652039325
1739209629.0506241;-38.13080360867914
1739209629.0506253;-38.13080360867914
1739209629.0506268;-45.120503652039325
1739209629.0506282;-45.120503652039325
1739209629.0506294;-45.120503652039325
1739209629.0506308;-38.13080360867914
1739209629.0506322;-45.120503652039325
1739209629.0506337;-45.120503652039325
1739209629.0506349;-33.981070128970906
1739209629.0506363;-32.816014438256545
1739209629.0506377;-38.13080360867914
1739209629.050639;-45.120503652039325
1739209629.0506403;-38.13080360867914
1739209629.0506418;-38.13080360867914
1739209629.0506432;-27.267205301931607
1739209629.0506444;-31.141103565318893
1739209629.0506458;-38.13080360867914
1739209629.0506473;-38.13080360867914
1739209629.0506487;-33.981070128970906
1739209629.05065;-38.13080360867914
1739209629.0506513;-45.120503652039325
1739209629.0506527;-38.13080360867914
1739209629.050654;-38.13080360867914
1739209629.0506554;-45.120503652039325
1739209629.0506568;-38.13080360867914
1739209629.0506582;-35.57807855764607
1739209629.0506594;-45.120503652039325
1739209629.0506608;-45.120503652039325
1739209629.0506623;-38.13080360867914
1739209629.0506635;-45.120503652039325
1739209629.050665;-45.120503652039325
1739209629.0506663;-45.120503652039325
1739209629.0506678;-38.13080360867914
1739209629.050669;-45.120503652039325
1739209629.0506704;-45.120503652039325
1739209629.0506718;-45.120503652039325
1739209629.0506732;-35.57807855764607
1739209629.0506744;-38.13080360867914
1739209629.0506759;-32.816014438256545
1739209629.0506773;-27.8777449560314
1739209629.0506785;-45.120503652039325
1739209629.05068;-45.120503652039325
1739209629.0506814;-38.13080360867914
1739209629.0506828;-38.13080360867914
1739209629.050684;-38.13080360867914
1739209629.0506854;-35.57807855764607
1739209629.0506868;-38.13080360867914
1739209629.050688;-33.981070128970956
1739209629.0506895;-45.120503652039325
1739209629.050691;-45.120503652039325
1739209629.0506923;-45.120503652039325
1739209629.0506935;-45.120503652039325
1739209629.050695;-45.120503652039325
1739209629.0506964;-38.13080360867914
1739209629.0506978;-38.13080360867914
1739209629.050699;-35.57807855764607
1739209629.0507004;-38.13080360867914
1739209629.0507019;-38.13080360867914
1739209629.050703;-38.13080360867914
1739209629.0507045;-35.57807855764607
1739209629.050706;-38.13080360867914
1739209629.0507073;-32.816014438256545
1739209629.0507085;-45.120503652039325
1739209629.05071;-45.120503652039325
1739209629.0507114;-38.13080360867914
1739209629.0507126;-35.57807855764607
1739209629.050714;-45.120503652039325
1739209629.0507154;-45.120503652039325
1739209629.0507169;-35.57807855764607
1739209629.050718;-38.13080360867914
1739209629.0507195;-45.120503652039325
1739209629.050721;-45.120503652039325
1739209629.0507224;-38.13080360867914
1739209629.0507236;-45.120503652039325
1739209629.050725;-45.120503652039325
1739209629.0507264;-45.120503652039325
1739209629.0507276;-35.57807855764607
1739209629.050729;-38.13080360867914
1739209629.0507305;-45.120503652039325
1739209629.050732;-28.992665084841942
1739209629.050733;-38.13080360867914
1739209629.0507345;-38.13080360867914
1739209629.050736;-38.13080360867914
1739209629.0507374;-35.57807855764607
1739209629.0507386;-45.120503652039325
1739209629.05074;-45.120503652039325
1739209629.0507414;-38.13080360867914
1739209629.0507426;-32.81601443825658
1739209629.050744;-38.13080360867914
1739209629.0507455;-45.120503652039325
1739209629.050747;-45.120503652039325
1739209629.050748;-45.120503652039325
1739209629.0507495;-35.57807855764607
1739209629.050751;-35.57807855764607
1739209629.0507522;-45.120503652039325
1739209629.0507536;-33.981070128970906
1739209629.050755;-38.13080360867914
1739209629.0507565;-45.120503652039325
1739209629.0507576;-35.57807855764607
1739209629.050759;-35.57807855764607
1739209629.0507605;-45.120503652039325
1739209629.050762;-45.120503652039325
1739209629.0507631;-38.13080360867914
1739209629.0507646;-32.816014438256545
1739209629.050766;-38.13080360867914
1739209629.0507672;-45.120503652039325
1739209629.0507686;-38.13080360867914
1739209629.05077;-33.981070128970906
1739209629.0507715;-38.13080360867914
1739209629.0507727;-45.120503652039325
1739209629.050774;-38.13080360867914
1739209629.0507755;-38.13080360867914
1739209629.0507767;-45.120503652039325
1739209629.0507782;-45.120503652039325
1739209629.0507796;-45.120503652039325
1739209629.050781;-38.13080360867914
1739209629.0507822;-38.13080360867914
1739209629.0507836;-32.816014438256545
1739209629.050785;-35.57807855764607
1739209629.0507865;-33.981070128970906
1739209629.0507877;-35.57807855764607
1739209629.050789;-45.120503652039325
1739209629.0507905;-38.13080360867914
1739209629.0507917;-38.13080360867914
1739209629.0507932;-38.13080360867914
1739209629.0507946;-45.120503652039325
1739209629.050796;-45.120503652039325
1739209629.0507972;-45.120503652039325
1739209629.0507987;-31.141103565318915
1739209629.0508;-35.57807855764607
1739209629.0508013;-45.120503652039325
1739209629.0508027;-38.13080360867914
1739209629.0508041;-38.13080360867914
1739209629.0508056;-35.57807855764607
1739209629.0508068;-38.13080360867914
1739209629.0508082;-45.120503652039325
1739209629.0508096;-38.13080360867914
1739209629.050811;-45.120503652039325
1739209629.0508122;-38.13080360867914
1739209629.0508137;-35.57807855764607
1739209629.050815;-45.120503652039325
1739209629.0508163;-45.120503652039325
1739209629.0508177;-45.120503652039325
1739209629.0508192;-38.13080360867914
1739209629.0508206;-45.120503652039325
1739209629.0508218;-45.120503652039325
1739209629.0508232;-35.57807855764607
1739209629.0508246;-38.13080360867914
1739209629.0508258;-38.13080360867914
1739209629.0508273;-38.13080360867914
1739209629.0508287;-38.13080360867914
1739209629.0508301;-38.13080360867914
1739209629.0508313;-45.120503652039325
1739209629.0508327;-45.120503652039325
1739209629.0508342;-38.13080360867914
1739209629.0508356;-38.13080360867914
1739209629.0508368;-33.981070128970906
1739209629.0508382;-45.120503652039325
1739209629.0508397;-45.120503652039325
1739209629.0508409;-45.120503652039325
1739209629.0508423;-38.13080360867914
1739209629.0508437;-45.120503652039325
1739209629.0508451;-38.13080360867914
1739209629.0508463;-45.120503652039325
1739209629.0508478;-45.120503652039325
1739209629.0508492;-38.13080360867914
1739209629.0508504;-45.120503652039325
1739209629.0508518;-45.120503652039325
1739209629.0508533;-28.992665084841942
1739209629.0508547;-38.13080360867914
1739209629.0508559;-45.120503652039325
1739209629.0508573;-45.120503652039325
1739209629.0508587;-35.57807855764607
1739209629.0508602;-38.13080360867914
1739209629.0508614;-45.120503652039325
1739209629.0508628;-45.120503652039325
1739209629.0508642;-31.141103565318943
1739209629.0508654;-45.120503652039325
1739209629.0508668;-45.120503652039325
1739209629.0508683;-45.120503652039325
1739209629.0508697;-45.120503652039325
1739209629.050871;-45.120503652039325
1739209629.0508723;-33.981070128970906
1739209629.0508738;-45.120503652039325
1739209629.050875;-32.816014438256545
1739209629.0508764;-38.13080360867914
1739209629.0508778;-38.13080360867914
1739209629.0508792;-38.13080360867914
1739209629.0508804;-38.13080360867914
1739209629.0508819;-45.120503652039325
1739209629.0508833;-38.13080360867914
1739209629.0508847;-38.13080360867914
1739209629.050886;-35.57807855764607
1739209629.0508873;-38.13080360867914
1739209629.0508888;-38.13080360867914
1739209629.05089;-35.57807855764607
1739209629.0508914;-38.13080360867914
1739209629.0508928;-38.13080360867914
1739209629.0508943;-38.13080360867914
1739209629.0508955;-35.57807855764607
1739209629.050897;-33.981070128970956
1739209629.0508983;-45.120503652039325
1739209629.0508995;-35.57807855764607
1739209629.050901;-35.57807855764607
1739209629.0509024;-45.120503652039325
1739209629.0509038;-45.120503652039325
1739209629.050905;-45.120503652039325
1739209629.0509064;-45.120503652039325
1739209629.0509079;-35.57807855764607
1739209629.0509093;-32.816014438256545
1739209629.0509105;-38.13080360867914
1739209629.050912;-45.120503652039325
1739209629.0509133;-45.120503652039325
1739209629.0509145;-45.120503652039325
1739209629.050916;-45.120503652039325
1739209629.0509174;-45.120503652039325
1739209629.0509188;-45.120503652039325
1739209629.05092;-45.120503652039325
1739209629.0509214;-38.13080360867914
1739209629.0509229;-45.120503652039325
1739209629.0509243;-38.13080360867914
1739209629.0509255;-35.57807855764607
1739209629.050927;-38.13080360867914
1739209629.0509284;-38.13080360867914
1739209629.0509295;-45.120503652039325
1739209629.050931;-45.120503652039325
1739209629.0509324;-38.13080360867914
1739209629.0509338;-45.120503652039325
1739209629.050935;-45.120503652039325
1739209629.0509365;-45.120503652039325
1739209629.050938;-35.57807855764607
1739209629.050939;-32.816014438256545
1739209629.0509405;-35.57807855764607
1739209629.050942;-35.57807855764607
1739209629.0509434;-45.120503652039325
1739209629.0509446;-45.120503652039325
1739209629.050946;-33.981070128970906
1739209629.0509474;-33.981070128970906
1739209629.0509489;-45.120503652039325
1739209629.05095;-33.981070128970906
1739209629.0509515;-45.120503652039325
1739209629.050953;-45.120503652039325
1739209629.050954;-45.120503652039325
1739209629.0509555;-45.120503652039325
1739209629.050957;-45.120503652039325
1739209629.0509584;-45.120503652039325
1739209629.0509596;-38.13080360867914
1739209629.050961;-38.13080360867914
1739209629.0509624;-35.57807855764607
1739209629.0509636;-38.13080360867914
1739209629.050965;-45.120503652039325
1739209629.0509665;-45.120503652039325
1739209629.050968;-45.120503652039325
1739209629.0509691;-45.120503652039325
1739209629.0509706;-38.13080360867914
1739209629.050972;-38.13080360867914
1739209629.0509734;-45.120503652039325
1739209629.0509746;-45.120503652039325
1739209629.050976;-45.120503652039325
1739209629.0509775;-45.120503652039325
1739209629.0509787;-45.120503652039325
1739209629.05098;-38.13080360867914
1739209629.0509815;-33.981070128970906
1739209629.050983;-38.13080360867914
1739209629.0509841;-45.120503652039325
1739209629.0509856;-45.120503652039325
1739209629.050987;-45.120503652039325
1739209629.0509882;-45.120503652039325
1739209629.0509896;-45.120503652039325
1739209629.050991;-45.120503652039325
1739209629.0509925;-38.13080360867914
1739209629.0509937;-38.13080360867914
1739209629.050995;-38.13080360867914
1739209629.0509965;-38.13080360867914
1739209629.050998;-33.981070128970906
1739209629.0509992;-38.13080360867914
1739209629.0510006;-45.120503652039325
1739209629.051002;-35.57807855764607
1739209629.0510032;-38.13080360867914
1739209629.0510046;-38.13080360867914
1739209629.051006;-38.13080360867914
1739209629.0510075;-38.13080360867914
1739209629.0510087;-38.13080360867914
1739209629.0510101;-45.120503652039325
1739209629.0510116;-33.981070128970906
1739209629.0510128;-45.120503652039325
1739209629.0510142;-45.120503652039325
1739209629.0510156;-45.120503652039325
1739209629.051017;-45.120503652039325
1739209629.0510182;-33.981070128970906
1739209629.0510197;-33.981070128970906
1739209629.051021;-45.120503652039325
1739209629.0510225;-45.120503652039325
1739209629.0510237;-45.120503652039325
1739209629.0510252;-33.981070128970906
1739209629.0510266;-45.120503652039325
1739209629.0510278;-45.120503652039325
1739209629.0510292;-45.120503652039325
1739209629.0510306;-38.13080360867914
1739209629.051032;-32.816014438256545
1739209629.0510333;-45.120503652039325
1739209629.0510347;-38.13080360867914
1739209629.0510361;-35.57807855764607
1739209629.0510373;-45.120503652039325
1739209629.0510387;-38.13080360867914
1739209629.0510402;-45.120503652039325
1739209629.0510416;-45.120503652039325
1739209629.0510428;-38.13080360867914
1739209629.0510442;-38.13080360867914
1739209629.0510457;-45.120503652039325
1739209629.051047;-45.120503652039325
1739209629.0510483;-45.120503652039325
1739209629.0510497;-45.120503652039325
1739209629.0510511;-38.13080360867914
1739209629.0510523;-31.141103565318915
1739209629.0510538;-38.13080360867914
1739209629.0510552;-45.120503652039325
1739209629.0510566;-38.13080360867914
1739209629.0510578;-38.13080360867914
1739209629.0510592;-32.816014438256545
1739209629.0510607;-38.13080360867914
1739209629.0510619;-38.13080360867914
1739209629.0510633;-38.13080360867914
1739209629.0510647;-45.120503652039325
1739209629.0510662;-45.120503652039325
1739209629.0510674;-45.120503652039325
1739209629.0510688;-35.57807855764607
1739209629.0510702;-32.816014438256545
1739209629.0510716;-45.120503652039325
1739209629.0510728;-38.13080360867914
1739209629.0510743;-27.267205301931607
1739209629.0510757;-38.13080360867914
1739209629.051077;-45.120503652039325
1739209629.0510783;-45.120503652039325
1739209629.0510798;-31.141103565318915
1739209629.0510812;-38.13080360867914
1739209629.0510824;-38.13080360867914
1739209629.0510838;-45.120503652039325
1739209629.0510852;-32.81601443825658
1739209629.0510867;-33.981070128970906
1739209629.0510879;-45.120503652039325
1739209629.0510893;-45.120503652039325
1739209629.0510907;-38.13080360867914
1739209629.051092;-35.57807855764607
1739209629.0510933;-45.120503652039325
1739209629.0510948;-45.120503652039325
1739209629.0510962;-28.992665084841942
1739209629.0510974;-35.57807855764607
1739209629.0510988;-45.120503652039325
1739209629.0511003;-45.120503652039325
1739209629.0511014;-32.816014438256545
1739209629.0511029;-38.13080360867914
1739209629.0511043;-38.13080360867914
1739209629.0511057;-38.13080360867914
1739209629.051107;-45.120503652039325
1739209629.0511084;-45.120503652039325
1739209629.0511098;-45.120503652039325
1739209629.0511112;-45.120503652039325
1739209629.0511124;-38.13080360867914
1739209629.0511138;-35.57807855764607
1739209629.0511153;-45.120503652039325
1739209629.0511165;-45.120503652039325
1739209629.051118;-38.13080360867914
1739209629.0511193;-35.57807855764607
1739209629.0511208;-38.13080360867914
1739209629.051122;-45.120503652039325
1739209629.0511234;-45.120503652039325
1739209629.0511248;-38.13080360867914
1739209629.051126;-38.13080360867914
1739209629.0511274;-35.57807855764607
1739209629.0511289;-28.58837851428586
1739209629.0511303;-38.13080360867914
1739209629.0511315;-45.120503652039325
1739209629.051133;-45.120503652039325
1739209629.0511343;-33.981070128970906
1739209629.0511358;-38.13080360867914
1739209629.051137;-45.120503652039325
1739209629.0511384;-35.57807855764607
1739209629.0511398;-38.13080360867914
1739209629.051141;-45.120503652039325
1739209629.0511425;-35.57807855764607
1739209629.051144;-38.13080360867914
1739209629.0511453;-33.981070128970906
1739209629.0511465;-31.141103565318893
1739209629.051148;-38.13080360867914
1739209629.0511494;-45.120503652039325
1739209629.0511506;-32.816014438256545
1739209629.051152;-35.57807855764607
1739209629.0511534;-45.120503652039325
