CAN Message; 0x1a7:000093808e853116
1739209587.2528846;-38.13080360867914
1739209587.2528927;-45.120503652039325
1739209587.2529006;-45.120503652039325
1739209587.2529085;-38.13080360867914
1739209587.2529163;-45.120503652039325
1739209587.2529242;-45.120503652039325
1739209587.2529323;-45.120503652039325
1739209587.2529402;-45.120503652039325
1739209587.252948;-45.120503652039325
1739209587.252956;-38.13080360867914
1739209587.2529638;-45.120503652039325
1739209587.2529716;-35.57807855764607
1739209587.2529798;-26.991370085610736
1739209587.2529876;-38.13080360867914
1739209587.2529955;-45.120503652039325
1739209587.2530034;-38.13080360867914
1739209587.2530112;-32.816014438256545
1739209587.2530193;-33.981070128970906
1739209587.2530272;-45.120503652039325
1739209587.253035;-45.120503652039325
1739209587.253043;-45.120503652039325
1739209587.2530508;-38.13080360867914
1739209587.2530587;-45.120503652039325
1739209587.2530668;-38.13080360867914
1739209587.2530746;-45.120503652039325
1739209587.2530825;-38.13080360867914
1739209587.2530904;-45.120503652039325
1739209587.2530982;-38.13080360867914
1739209587.2531064;-32.816014438256545
1739209587.2531142;-45.120503652039325
1739209587.253122;-45.120503652039325
1739209587.25313;-38.13080360867914
1739209587.2531378;-35.57807855764607
1739209587.2531457;-45.120503652039325
1739209587.2531538;-45.120503652039325
1739209587.2531617;-38.13080360867914
1739209587.2531695;-38.13080360867914
1739209587.2531774;-45.120503652039325
1739209587.2531853;-45.120503652039325
1739209587.2531934;-38.13080360867914
1739209587.2532012;-32.816014438256545
1739209587.253209;-33.981070128970906
1739209587.253217;-45.120503652039325
1739209587.2532248;-38.13080360867914
1739209587.253233;-45.120503652039325
1739209587.2532408;-45.120503652039325
1739209587.2532487;-38.13080360867914
1739209587.2532566;-38.13080360867914
1739209587.2532644;-45.120503652039325
1739209587.2532723;-45.120503652039325
1739209587.2532804;-38.13080360867914
1739209587.2532883;-38.13080360867914
1739209587.2532961;-35.57807855764607
1739209587.253304;-38.13080360867914
1739209587.2533119;-38.13080360867914
1739209587.25332;-38.13080360867914
1739209587.2533278;-38.13080360867914
1739209587.2533357;-38.13080360867914
1739209587.2533436;-45.120503652039325
1739209587.2533514;-38.13080360867914
1739209587.2533593;-45.120503652039325
1739209587.2533674;-45.120503652039325
1739209587.2533753;-45.120503652039325
1739209587.2533832;-45.120503652039325
1739209587.253391;-45.120503652039325
1739209587.253399;-45.120503652039325
1739209587.253407;-45.120503652039325
1739209587.2534149;-45.120503652039325
1739209587.2534227;-31.141103565318915
1739209587.2534306;-33.981070128970906
1739209587.2534385;-45.120503652039325
1739209587.2534463;-45.120503652039325
1739209587.2534544;-38.13080360867914
1739209587.2534623;-35.57807855764607
1739209587.2534702;-45.120503652039325
1739209587.253478;-35.57807855764607
1739209587.253486;-31.14110356531892
1739209587.253494;-38.13080360867914
1739209587.253502;-38.13080360867914
1739209587.2535098;-45.120503652039325
1739209587.2535176;-45.120503652039325
1739209587.2535255;-38.13080360867914
1739209587.2535334;-35.57807855764607
1739209587.2535415;-45.120503652039325
1739209587.2535493;-31.141103565318915
1739209587.2535572;-28.992665084841942
1739209587.253565;-38.13080360867914
1739209587.253573;-45.120503652039325
1739209587.253581;-38.13080360867914
1739209587.253589;-35.57807855764607
1739209587.2535968;-38.13080360867914
1739209587.2536047;-38.13080360867914
1739209587.2536125;-38.13080360867914
1739209587.2536204;-33.981070128970906
1739209587.2536285;-38.13080360867914
1739209587.2536364;-45.120503652039325
1739209587.2536442;-38.13080360867914
1739209587.253652;-38.13080360867914
1739209587.25366;-45.120503652039325
1739209587.253668;-45.120503652039325
1739209587.253676;-38.13080360867914
1739209587.2536838;-33.981070128970906
1739209587.2536917;-45.120503652039325
1739209587.2536995;-38.13080360867914
1739209587.2537074;-45.120503652039325
1739209587.2537155;-33.981070128970906
1739209587.2537234;-38.13080360867914
1739209587.2537313;-45.120503652039325
1739209587.253739;-45.120503652039325
1739209587.253747;-38.13080360867914
1739209587.253755;-38.13080360867914
1739209587.253763;-35.57807855764607
1739209587.2537708;-32.816014438256545
1739209587.2537787;-33.981070128970906
1739209587.2537866;-38.13080360867914
1739209587.2537944;-38.13080360867914
1739209587.2538025;-38.13080360867914
1739209587.2538104;-45.120503652039325
1739209587.2538183;-38.13080360867914
1739209587.2538261;-38.13080360867914
1739209587.253834;-38.13080360867914
1739209587.253842;-45.120503652039325
1739209587.25385;-33.981070128970906
1739209587.2538579;-38.13080360867914
1739209587.2538657;-45.120503652039325
1739209587.2538736;-38.13080360867914
1739209587.2538815;-35.57807855764607
1739209587.2538896;-38.13080360867914
1739209587.2538974;-45.120503652039325
1739209587.2539053;-38.13080360867914
1739209587.2539132;-45.120503652039325
1739209587.253921;-45.120503652039325
1739209587.2539291;-45.120503652039325
1739209587.253937;-33.981070128970906
1739209587.2539449;-45.120503652039325
1739209587.2539527;-38.13080360867914
1739209587.2539606;-38.13080360867914
1739209587.2539685;-45.120503652039325
1739209587.2539766;-45.120503652039325
1739209587.2539845;-45.120503652039325
1739209587.2539923;-45.120503652039325
1739209587.2540002;-38.13080360867914
1739209587.254008;-35.57807855764607
1739209587.2540162;-45.120503652039325
1739209587.254024;-45.120503652039325
1739209587.254032;-38.13080360867914
1739209587.2540398;-38.13080360867914
1739209587.2540476;-38.13080360867914
1739209587.2540555;-45.120503652039325
1739209587.2540636;-38.13080360867914
1739209587.2540715;-38.13080360867914
1739209587.2540793;-38.13080360867914
1739209587.2540872;-32.816014438256545
1739209587.254095;-38.13080360867914
1739209587.2541032;-45.120503652039325
1739209587.254111;-45.120503652039325
1739209587.254119;-45.120503652039325
1739209587.2541268;-45.120503652039325
1739209587.2541347;-45.120503652039325
1739209587.2541428;-45.120503652039325
1739209587.2541506;-38.13080360867914
1739209587.2541585;-33.981070128970906
1739209587.2541664;-38.13080360867914
1739209587.2541742;-38.13080360867914
1739209587.254182;-38.13080360867914
1739209587.2541902;-32.816014438256545
1739209587.254198;-31.141103565318893
1739209587.254206;-45.120503652039325
1739209587.2542138;-45.120503652039325
1739209587.2542217;-33.981070128970906
1739209587.2542298;-38.13080360867914
1739209587.2542377;-38.13080360867914
1739209587.2542455;-35.57807855764607
1739209587.2542534;-38.13080360867914
1739209587.2542613;-45.120503652039325
1739209587.2542691;-38.13080360867914
1739209587.2542772;-38.13080360867914
1739209587.254285;-38.13080360867914
1739209587.254293;-45.120503652039325
1739209587.2543008;-45.120503652039325
1739209587.2543087;-45.120503652039325
1739209587.2543168;-33.981070128970906
1739209587.2543247;-31.141103565318893
1739209587.2543325;-45.120503652039325
1739209587.2543404;-38.13080360867914
1739209587.2543483;-45.120503652039325
1739209587.2543561;-45.120503652039325
1739209587.2543643;-45.120503652039325
1739209587.2543721;-45.120503652039325
1739209587.25438;-45.120503652039325
1739209587.2543879;-45.120503652039325
1739209587.2543957;-38.13080360867914
1739209587.2544038;-35.57807855764607
1739209587.2544117;-38.13080360867914
1739209587.2544196;-45.120503652039325
1739209587.2544274;-38.13080360867914
1739209587.2544353;-38.13080360867914
1739209587.2544432;-38.13080360867914
1739209587.2544513;-38.13080360867914
1739209587.2544591;-38.13080360867914
1739209587.254467;-45.120503652039325
1739209587.2544749;-35.57807855764607
1739209587.2544827;-32.816014438256545
1739209587.2544909;-45.120503652039325
1739209587.2544987;-45.120503652039325
1739209587.2545066;-38.13080360867914
1739209587.2545145;-38.13080360867914
1739209587.2545223;-45.120503652039325
1739209587.2545302;-45.120503652039325
1739209587.2545383;-45.120503652039325
1739209587.2545462;-45.120503652039325
1739209587.254554;-33.981070128970906
1739209587.254562;-35.57807855764607
1739209587.2545698;-38.13080360867914
1739209587.2545779;-45.120503652039325
1739209587.2545857;-38.13080360867914
1739209587.2545936;-38.13080360867914
1739209587.2546015;-45.120503652039325
1739209587.2546093;-35.57807855764607
1739209587.2546172;-33.981070128970906
1739209587.2546253;-32.816014438256545
1739209587.2546332;-38.13080360867914
1739209587.254641;-27.8777449560314
1739209587.254649;-38.13080360867914
1739209587.2546568;-45.120503652039325
1739209587.254665;-45.120503652039325
1739209587.2546728;-45.120503652039325
1739209587.2546806;-45.120503652039325
1739209587.2546885;-45.120503652039325
1739209587.2546964;-45.120503652039325
1739209587.2547042;-38.13080360867914
1739209587.2547123;-38.13080360867914
1739209587.2547202;-38.13080360867914
1739209587.254728;-45.120503652039325
1739209587.254736;-45.120503652039325
1739209587.2547438;-45.120503652039325
1739209587.254752;-45.120503652039325
1739209587.2547598;-38.13080360867914
1739209587.2547677;-28.58837851428586
1739209587.2547755;-38.13080360867914
1739209587.2547834;-45.120503652039325
1739209587.2547913;-35.57807855764607
1739209587.2547994;-32.816014438256545
1739209587.2548072;-38.13080360867914
1739209587.254815;-45.120503652039325
1739209587.254823;-45.120503652039325
1739209587.2548308;-38.13080360867914
1739209587.254839;-45.120503652039325
1739209587.2548468;-38.13080360867914
1739209587.2548547;-38.13080360867914
1739209587.2548625;-45.120503652039325
1739209587.2548704;-38.13080360867914
1739209587.2548783;-32.816014438256545
1739209587.2548864;-45.120503652039325
1739209587.2548943;-33.981070128970906
1739209587.2549021;-38.13080360867914
1739209587.25491;-45.120503652039325
1739209587.2549179;-38.13080360867914
1739209587.254926;-32.816014438256545
1739209587.2549338;-38.13080360867914
1739209587.2549417;-45.120503652039325
1739209587.2549496;-38.13080360867914
1739209587.2549574;-45.120503652039325
1739209587.2549653;-38.13080360867914
1739209587.2549734;-38.13080360867914
1739209587.2549813;-45.120503652039325
1739209587.2549891;-45.120503652039325
1739209587.254997;-45.120503652039325
1739209587.255005;-45.120503652039325
1739209587.255013;-45.120503652039325
1739209587.2550209;-45.120503652039325
1739209587.2550287;-35.57807855764607
1739209587.2550366;-38.13080360867914
1739209587.2550445;-38.13080360867914
1739209587.2550526;-35.57807855764607
1739209587.2550604;-35.57807855764607
1739209587.2550683;-45.120503652039325
1739209587.2550762;-45.120503652039325
1739209587.255084;-38.13080360867914
1739209587.255092;-45.120503652039325
1739209587.2551;-45.120503652039325
1739209587.2551079;-38.13080360867914
1739209587.2551157;-45.120503652039325
1739209587.2551236;-38.13080360867914
1739209587.2551315;-35.57807855764607
1739209587.2551396;-45.120503652039325
1739209587.2551475;-45.120503652039325
1739209587.2551553;-38.13080360867914
1739209587.2551632;-38.13080360867914
1739209587.255171;-38.13080360867914
1739209587.255179;-45.120503652039325
1739209587.255187;-33.981070128970906
1739209587.255195;-45.120503652039325
1739209587.2552028;-38.13080360867914
1739209587.2552106;-33.981070128970906
1739209587.2552185;-32.816014438256545
1739209587.2552266;-45.120503652039325
1739209587.2552345;-38.13080360867914
1739209587.2552423;-33.981070128970906
1739209587.2552502;-33.981070128970906
1739209587.255258;-45.120503652039325
1739209587.255266;-35.57807855764607
1739209587.255274;-38.13080360867914
1739209587.255282;-31.141103565318915
1739209587.2552898;-38.13080360867914
1739209587.2552977;-38.13080360867914
1739209587.2553055;-45.120503652039325
1739209587.2553136;-38.13080360867914
1739209587.2553215;-38.13080360867914
1739209587.2553294;-38.13080360867914
1739209587.2553372;-38.13080360867914
1739209587.255345;-29.438486411369347
1739209587.255353;-38.13080360867914
1739209587.255361;-35.57807855764607
1739209587.255369;-45.120503652039325
1739209587.2553768;-38.13080360867914
1739209587.2553847;-38.13080360867914
1739209587.2553926;-45.120503652039325
1739209587.2554007;-45.120503652039325
1739209587.2554085;-33.981070128970906
1739209587.2554164;-45.120503652039325
1739209587.2554243;-45.120503652039325
1739209587.2554321;-35.57807855764607
1739209587.25544;-38.13080360867914
1739209587.255448;-38.13080360867914
1739209587.255456;-38.13080360867914
1739209587.2554638;-45.120503652039325
1739209587.2554717;-45.120503652039325
1739209587.2554796;-38.13080360867914
1739209587.2554877;-38.13080360867914
1739209587.2554955;-38.13080360867914
1739209587.2555034;-38.13080360867914
1739209587.2555113;-35.57807855764607
1739209587.2555192;-38.13080360867914
1739209587.255527;-38.13080360867914
1739209587.2555351;-31.141103565318915
1739209587.255543;-38.13080360867914
1739209587.2555509;-45.120503652039325
1739209587.2555587;-38.13080360867914
1739209587.2555666;-45.120503652039325
1739209587.2555747;-45.120503652039325
1739209587.2555826;-38.13080360867914
1739209587.2555904;-45.120503652039325
1739209587.2555983;-38.13080360867914
1739209587.2556062;-45.120503652039325
1739209587.255614;-38.13080360867914
1739209587.2556221;-45.120503652039325
1739209587.25563;-45.120503652039325
1739209587.255638;-38.13080360867914
1739209587.2556458;-45.120503652039325
1739209587.2556536;-45.120503652039325
1739209587.2556617;-45.120503652039325
1739209587.2556696;-38.13080360867914
1739209587.2556775;-35.57807855764607
1739209587.2556853;-35.57807855764607
1739209587.2556932;-45.120503652039325
1739209587.255701;-38.13080360867914
1739209587.2557092;-45.120503652039325
1739209587.255717;-45.120503652039325
1739209587.255725;-35.57807855764607
1739209587.2557328;-32.816014438256545
1739209587.2557406;-45.120503652039325
1739209587.2557487;-38.13080360867914
1739209587.2557566;-32.816014438256545
1739209587.2557645;-38.13080360867914
1739209587.2557724;-45.120503652039325
1739209587.2557802;-38.13080360867914
1739209587.255788;-45.120503652039325
1739209587.2557962;-45.120503652039325
1739209587.255804;-38.13080360867914
1739209587.255812;-38.13080360867914
1739209587.2558198;-38.13080360867914
1739209587.2558277;-35.57807855764607
1739209587.2558358;-38.13080360867914
1739209587.2558436;-45.120503652039325
1739209587.2558515;-33.981070128970906
1739209587.2558594;-45.120503652039325
1739209587.2558672;-38.13080360867914
1739209587.255875;-35.57807855764607
1739209587.2558832;-38.13080360867914
1739209587.255891;-45.120503652039325
1739209587.255899;-45.120503652039325
1739209587.2559068;-45.120503652039325
1739209587.2559147;-45.120503652039325
1739209587.2559228;-38.13080360867914
1739209587.2559307;-38.13080360867914
1739209587.2559385;-45.120503652039325
1739209587.2559464;-45.120503652039325
1739209587.2559543;-33.981070128970906
1739209587.2559624;-38.13080360867914
1739209587.2559702;-45.120503652039325
1739209587.255978;-45.120503652039325
1739209587.255986;-45.120503652039325
1739209587.2559938;-38.13080360867914
1739209587.2560017;-45.120503652039325
1739209587.2560098;-45.120503652039325
1739209587.2560177;-45.120503652039325
1739209587.2560256;-45.120503652039325
1739209587.2560334;-38.13080360867914
1739209587.2560413;-38.13080360867914
1739209587.2560494;-45.120503652039325
1739209587.2560573;-45.120503652039325
1739209587.2560651;-45.120503652039325
1739209587.256073;-38.13080360867914
1739209587.2560809;-31.141103565318893
1739209587.2560887;-38.13080360867914
1739209587.2560968;-45.120503652039325
1739209587.2561047;-38.13080360867914
1739209587.2561126;-33.981070128970906
1739209587.2561204;-38.13080360867914
1739209587.2561283;-38.13080360867914
1739209587.2561364;-38.13080360867914
1739209587.2561443;-45.120503652039325
1739209587.2561522;-35.57807855764607
1739209587.25616;-35.57807855764607
1739209587.256168;-45.120503652039325
1739209587.2561758;-38.13080360867914
1739209587.2561839;-45.120503652039325
1739209587.2561917;-45.120503652039325
1739209587.2561996;-38.13080360867914
1739209587.2562075;-35.57807855764607
1739209587.2562153;-38.13080360867914
1739209587.2562234;-38.13080360867914
1739209587.2562313;-38.13080360867914
1739209587.2562392;-33.981070128970906
1739209587.256247;-33.981070128970906
1739209587.256255;-33.981070128970906
1739209587.2562628;-45.120503652039325
1739209587.256271;-38.13080360867914
1739209587.2562788;-38.13080360867914
1739209587.2562866;-38.13080360867914
1739209587.2562945;-38.13080360867914
1739209587.2563024;-38.13080360867914
1739209587.2563105;-38.13080360867914
1739209587.2563183;-35.57807855764607
1739209587.2563262;-33.981070128970906
1739209587.256334;-38.13080360867914
1739209587.256342;-45.120503652039325
1739209587.2563498;-45.120503652039325
1739209587.256358;-45.120503652039325
1739209587.2563658;-33.981070128970906
1739209587.2563736;-33.981070128970906
1739209587.2563815;-38.13080360867914
1739209587.2563894;-45.120503652039325
1739209587.2563975;-33.981070128970906
1739209587.2564054;-38.13080360867914
1739209587.2564132;-45.120503652039325
1739209587.256421;-38.13080360867914
1739209587.256429;-38.13080360867914
1739209587.2564368;-38.13080360867914
1739209587.256445;-45.120503652039325
1739209587.2564528;-38.13080360867914
1739209587.2564607;-45.120503652039325
1739209587.2564685;-45.120503652039325
1739209587.2564764;-45.120503652039325
1739209587.2564845;-45.120503652039325
1739209587.2564924;-38.13080360867914
1739209587.2565002;-45.120503652039325
1739209587.256508;-45.120503652039325
1739209587.256516;-38.13080360867914
1739209587.2565238;-33.981070128970906
1739209587.256532;-33.981070128970906
1739209587.2565398;-38.13080360867914
1739209587.2565477;-45.120503652039325
1739209587.2565556;-45.120503652039325
1739209587.2565634;-33.981070128970906
1739209587.2565715;-38.13080360867914
1739209587.2565794;-45.120503652039325
1739209587.2565873;-45.120503652039325
1739209587.2565951;-45.120503652039325
1739209587.256603;-45.120503652039325
1739209587.2566109;-45.120503652039325
1739209587.256619;-38.13080360867914
1739209587.2566268;-28.992665084841942
1739209587.2566347;-45.120503652039325
1739209587.2566426;-38.13080360867914
1739209587.2566504;-38.13080360867914
1739209587.2566586;-38.13080360867914
1739209587.2566664;-45.120503652039325
1739209587.2566743;-38.13080360867914
1739209587.2566822;-33.981070128970906
1739209587.25669;-27.877744956031414
1739209587.256698;-45.120503652039325
1739209587.256706;-38.13080360867914
1739209587.2567139;-45.120503652039325
1739209587.2567217;-38.13080360867914
1739209587.2567296;-38.13080360867914
1739209587.2567375;-45.120503652039325
1739209587.2567456;-45.120503652039325
1739209587.2567534;-31.141103565318915
1739209587.2567613;-45.120503652039325
1739209587.2567692;-45.120503652039325
1739209587.256777;-35.57807855764607
1739209587.2567852;-33.981070128970906
1739209587.256793;-45.120503652039325
1739209587.256801;-38.13080360867914
1739209587.2568088;-32.816014438256545
1739209587.2568166;-31.14110356531892
1739209587.2568245;-45.120503652039325
1739209587.2568326;-33.981070128970906
1739209587.2568405;-45.120503652039325
1739209587.2568483;-33.981070128970906
1739209587.2568562;-38.13080360867914
1739209587.256864;-33.981070128970906
1739209587.2568722;-32.816014438256545
1739209587.25688;-38.13080360867914
1739209587.256888;-38.13080360867914
1739209587.2568958;-45.120503652039325
1739209587.2569036;-38.13080360867914
1739209587.2569115;-33.981070128970906
1739209587.2569196;-38.13080360867914
1739209587.2569275;-45.120503652039325
1739209587.2569354;-38.13080360867914
1739209587.2569432;-38.13080360867914
1739209587.256951;-45.120503652039325
1739209587.2569592;-38.13080360867914
1739209587.256967;-35.57807855764607
1739209587.256975;-38.13080360867914
1739209587.2569828;-45.120503652039325
1739209587.2569907;-45.120503652039325
1739209587.2569985;-35.57807855764607
1739209587.2570066;-35.57807855764607
1739209587.2570145;-45.120503652039325
1739209587.2570224;-38.13080360867914
1739209587.2570302;-35.57807855764607
1739209587.257038;-45.120503652039325
1739209587.2570462;-45.120503652039325
1739209587.257054;-38.13080360867914
1739209587.257062;-45.120503652039325
1739209587.2570698;-31.141103565318915
1739209587.2570777;-32.816014438256545
1739209587.2570856;-38.13080360867914
1739209587.2570937;-45.120503652039325
1739209587.2571015;-33.981070128970906
1739209587.2571094;-38.13080360867914
1739209587.2571173;-38.13080360867914
1739209587.2571251;-38.13080360867914
1739209587.2571332;-38.13080360867914
1739209587.257141;-45.120503652039325
1739209587.257149;-38.13080360867914
1739209587.2571568;-35.57807855764607
1739209587.2571647;-38.13080360867914
1739209587.2571726;-38.13080360867914
1739209587.2571807;-38.13080360867914
1739209587.2571886;-45.120503652039325
1739209587.2571964;-30.49652367304973
1739209587.2572043;-33.981070128970906
1739209587.2572122;-45.120503652039325
1739209587.2572203;-38.13080360867914
1739209587.2572281;-38.13080360867914
1739209587.257236;-38.13080360867914
1739209587.2572439;-38.13080360867914
1739209587.2572517;-38.13080360867914
1739209587.2572596;-45.120503652039325
1739209587.2572677;-45.120503652039325
1739209587.2572756;-38.13080360867914
1739209587.2572834;-45.120503652039325
1739209587.2572913;-45.120503652039325
1739209587.2572992;-38.13080360867914
1739209587.2573073;-38.13080360867914
1739209587.2573152;-38.13080360867914
1739209587.257323;-35.57807855764607
1739209587.257331;-38.13080360867914
1739209587.2573388;-33.981070128970906
1739209587.2573466;-38.13080360867914
1739209587.2573547;-45.120503652039325
1739209587.2573626;-45.120503652039325
1739209587.2573705;-45.120503652039325
1739209587.2573783;-45.120503652039325
1739209587.2573862;-45.120503652039325
1739209587.2573943;-38.13080360867914
1739209587.2574022;-38.13080360867914
1739209587.25741;-45.120503652039325
1739209587.257418;-35.57807855764607
1739209587.2574258;-38.13080360867914
1739209587.2574337;-45.120503652039325
1739209587.2574418;-38.13080360867914
1739209587.2574496;-45.120503652039325
1739209587.2574575;-45.120503652039325
1739209587.2574654;-38.13080360867914
1739209587.2574732;-38.13080360867914
1739209587.2574813;-45.120503652039325
1739209587.2574892;-38.13080360867914
1739209587.257497;-35.57807855764607
1739209587.257505;-38.13080360867914
1739209587.2575128;-38.13080360867914
1739209587.2575207;-32.816014438256545
1739209587.2575288;-45.120503652039325
1739209587.2575366;-38.13080360867914
1739209587.2575445;-38.13080360867914
1739209587.2575524;-45.120503652039325
1739209587.2575603;-45.120503652039325
1739209587.2575684;-38.13080360867914
1739209587.2575762;-38.13080360867914
1739209587.257584;-45.120503652039325
1739209587.257592;-38.13080360867914
1739209587.2575998;-45.120503652039325
1739209587.2576077;-45.120503652039325
1739209587.2576158;-45.120503652039325
1739209587.2576237;-38.13080360867914
1739209587.2576315;-38.13080360867914
1739209587.2576394;-38.13080360867914
1739209587.2576473;-29.438486411369333
1739209587.2576554;-38.13080360867914
1739209587.2576632;-45.120503652039325
1739209587.257671;-38.13080360867914
1739209587.257679;-32.816014438256545
1739209587.2576869;-45.120503652039325
1739209587.257695;-45.120503652039325
1739209587.2577028;-45.120503652039325
1739209587.2577107;-45.120503652039325
1739209587.2577186;-38.13080360867914
1739209587.2577264;-35.57807855764607
1739209587.2577343;-38.13080360867914
1739209587.2577424;-45.120503652039325
1739209587.2577503;-38.13080360867914
1739209587.2577581;-45.120503652039325
1739209587.257766;-45.120503652039325
1739209587.2577739;-32.816014438256545
1739209587.257782;-38.13080360867914
1739209587.2577899;-45.120503652039325
1739209587.2577977;-38.13080360867914
1739209587.2578056;-35.57807855764607
1739209587.2578135;-45.120503652039325
1739209587.2578213;-45.120503652039325
1739209587.2578294;-45.120503652039325
1739209587.2578373;-45.120503652039325
1739209587.2578452;-38.13080360867914
1739209587.257853;-38.13080360867914
1739209587.257861;-45.120503652039325
1739209587.257869;-33.981070128970906
1739209587.2578769;-38.13080360867914
1739209587.2578847;-38.13080360867914
1739209587.2578926;-38.13080360867914
1739209587.2579005;-45.120503652039325
1739209587.2579083;-38.13080360867914
1739209587.2579165;-38.13080360867914
1739209587.2579243;-45.120503652039325
1739209587.2579322;-45.120503652039325
1739209587.25794;-45.120503652039325
1739209587.257948;-45.120503652039325
1739209587.257956;-38.13080360867914
1739209587.257964;-38.13080360867914
1739209587.2579718;-33.981070128970906
1739209587.2579796;-35.57807855764607
1739209587.2579875;-38.13080360867914
1739209587.2579954;-45.120503652039325
1739209587.2580035;-33.981070128970906
1739209587.2580113;-38.13080360867914
1739209587.2580192;-38.13080360867914
1739209587.258027;-45.120503652039325
1739209587.258035;-33.981070128970906
