CAN Message; 0x77:48774127e766634b
1739209616.9429467;-45.120503652039325
1739209616.9429545;-45.120503652039325
1739209616.9429624;-33.981070128970906
1739209616.9429703;-31.141103565318915
1739209616.942978;-38.13080360867914
1739209616.9429858;-45.120503652039325
1739209616.9429936;-45.120503652039325
1739209616.9430015;-45.120503652039325
1739209616.9430094;-45.120503652039325
1739209616.9430172;-38.13080360867914
1739209616.943025;-33.981070128970906
1739209616.9430327;-30.49652367304973
1739209616.9430406;-38.13080360867914
1739209616.9430485;-45.120503652039325
1739209616.9430563;-38.13080360867914
1739209616.9430642;-38.13080360867914
1739209616.943072;-38.13080360867914
1739209616.94308;-38.13080360867914
1739209616.9430876;-38.13080360867914
1739209616.9430954;-31.141103565318915
1739209616.9431033;-35.57807855764607
1739209616.9431112;-38.13080360867914
1739209616.943119;-45.120503652039325
1739209616.943127;-38.13080360867914
1739209616.9431345;-38.13080360867914
1739209616.9431424;-38.13080360867914
1739209616.9431503;-38.13080360867914
1739209616.9431581;-28.992665084841942
1739209616.943166;-45.120503652039325
1739209616.943174;-45.120503652039325
1739209616.9431818;-45.120503652039325
1739209616.9431894;-45.120503652039325
1739209616.9431973;-45.120503652039325
1739209616.943205;-45.120503652039325
1739209616.943213;-45.120503652039325
1739209616.9432209;-33.981070128970906
1739209616.9432287;-45.120503652039325
1739209616.9432366;-35.57807855764607
1739209616.9432442;-35.57807855764607
1739209616.943252;-45.120503652039325
1739209616.94326;-45.120503652039325
1739209616.9432678;-45.120503652039325
1739209616.9432757;-45.120503652039325
1739209616.9432836;-38.13080360867914
1739209616.9432912;-35.57807855764607
1739209616.943299;-45.120503652039325
1739209616.943307;-45.120503652039325
1739209616.9433148;-35.57807855764607
1739209616.9433227;-38.13080360867914
1739209616.9433305;-45.120503652039325
1739209616.9433384;-38.13080360867914
1739209616.943346;-33.981070128970906
1739209616.943354;-38.13080360867914
1739209616.9433618;-38.13080360867914
1739209616.9433696;-35.57807855764607
1739209616.9433775;-38.13080360867914
1739209616.9433854;-45.120503652039325
1739209616.943393;-45.120503652039325
1739209616.9434009;-45.120503652039325
1739209616.9434087;-38.13080360867914
1739209616.9434166;-38.13080360867914
1739209616.9434245;-38.13080360867914
1739209616.9434323;-45.120503652039325
1739209616.9434402;-33.981070128970906
1739209616.9434478;-33.981070128970906
1739209616.9434557;-45.120503652039325
1739209616.9434636;-35.57807855764607
1739209616.9434714;-38.13080360867914
1739209616.9434793;-38.13080360867914
1739209616.9434872;-38.13080360867914
1739209616.943495;-35.57807855764607
1739209616.9435027;-38.13080360867914
1739209616.9435105;-45.120503652039325
1739209616.9435184;-45.120503652039325
1739209616.9435263;-45.120503652039325
1739209616.9435341;-45.120503652039325
1739209616.943542;-38.13080360867914
1739209616.9435496;-38.13080360867914
1739209616.9435575;-45.120503652039325
1739209616.9435654;-35.57807855764607
1739209616.9435732;-35.57807855764607
1739209616.943581;-35.57807855764607
1739209616.943589;-45.120503652039325
1739209616.9435968;-38.13080360867914
1739209616.9436045;-38.13080360867914
1739209616.9436123;-45.120503652039325
1739209616.9436202;-45.120503652039325
1739209616.943628;-38.13080360867914
1739209616.943636;-38.13080360867914
1739209616.9436438;-38.13080360867914
1739209616.9436517;-38.13080360867914
1739209616.9436593;-38.13080360867914
1739209616.9436672;-45.120503652039325
1739209616.943675;-35.57807855764607
1739209616.943683;-45.120503652039325
1739209616.9436908;-45.120503652039325
1739209616.9436986;-45.120503652039325
1739209616.9437063;-45.120503652039325
1739209616.9437141;-45.120503652039325
1739209616.943722;-35.57807855764607
1739209616.9437299;-30.49652367304973
1739209616.9437377;-45.120503652039325
1739209616.9437456;-38.13080360867914
1739209616.9437535;-38.13080360867914
1739209616.943761;-32.816014438256545
1739209616.943769;-45.120503652039325
1739209616.9437768;-45.120503652039325
1739209616.9437847;-45.120503652039325
1739209616.9437926;-45.120503652039325
1739209616.9438004;-38.13080360867914
1739209616.9438083;-45.120503652039325
1739209616.943816;-38.13080360867914
1739209616.9438238;-45.120503652039325
1739209616.9438317;-38.13080360867914
1739209616.9438396;-45.120503652039325
1739209616.9438474;-45.120503652039325
1739209616.9438553;-31.141103565318915
1739209616.943863;-38.13080360867914
1739209616.9438708;-45.120503652039325
1739209616.9438787;-35.57807855764607
1739209616.9438865;-35.57807855764607
1739209616.9438944;-35.57807855764607
1739209616.9439023;-38.13080360867914
1739209616.9439101;-45.120503652039325
1739209616.9439178;-45.120503652039325
1739209616.9439256;-45.120503652039325
1739209616.9439335;-38.13080360867914
1739209616.9439414;-45.120503652039325
1739209616.9439492;-45.120503652039325
1739209616.943957;-45.120503652039325
1739209616.943965;-45.120503652039325
1739209616.9439726;-38.13080360867914
1739209616.9439805;-45.120503652039325
1739209616.9439883;-33.981070128970906
1739209616.9439962;-31.141103565318893
1739209616.944004;-45.120503652039325
1739209616.944012;-45.120503652039325
1739209616.9440196;-45.120503652039325
1739209616.9440274;-38.13080360867914
1739209616.9440353;-45.120503652039325
1739209616.9440432;-28.992665084841942
1739209616.944051;-35.57807855764607
1739209616.944059;-38.13080360867914
1739209616.9440668;-45.120503652039325
1739209616.9440744;-45.120503652039325
1739209616.9440823;-38.13080360867914
1739209616.9440901;-35.57807855764607
1739209616.944098;-38.13080360867914
1739209616.9441059;-31.141103565318943
1739209616.9441137;-38.13080360867914
1739209616.9441216;-31.141103565318893
1739209616.9441292;-45.120503652039325
1739209616.944137;-45.120503652039325
1739209616.944145;-38.13080360867914
1739209616.9441528;-45.120503652039325
1739209616.9441607;-45.120503652039325
1739209616.9441686;-31.141103565318915
1739209616.9441762;-33.981070128970906
1739209616.944184;-38.13080360867914
1739209616.944192;-38.13080360867914
1739209616.9441998;-38.13080360867914
1739209616.9442077;-33.981070128970906
1739209616.9442155;-45.120503652039325
1739209616.9442234;-38.13080360867914
1739209616.944231;-33.981070128970956
1739209616.944239;-38.13080360867914
1739209616.9442468;-45.120503652039325
1739209616.9442546;-38.13080360867914
1739209616.9442625;-45.120503652039325
1739209616.9442704;-33.981070128970906
1739209616.9442782;-38.13080360867914
1739209616.9442859;-45.120503652039325
1739209616.9442937;-45.120503652039325
1739209616.9443016;-35.57807855764607
1739209616.9443095;-32.816014438256545
1739209616.9443173;-45.120503652039325
1739209616.9443252;-45.120503652039325
1739209616.9443328;-45.120503652039325
1739209616.9443407;-45.120503652039325
1739209616.9443486;-38.13080360867914
1739209616.9443564;-45.120503652039325
1739209616.9443643;-33.981070128970906
1739209616.9443722;-31.141103565318893
1739209616.94438;-38.13080360867914
1739209616.9443877;-45.120503652039325
1739209616.9443955;-38.13080360867914
1739209616.9444034;-45.120503652039325
1739209616.9444113;-33.981070128970906
1739209616.9444191;-38.13080360867914
1739209616.944427;-38.13080360867914
1739209616.9444346;-45.120503652039325
1739209616.9444425;-45.120503652039325
1739209616.9444504;-45.120503652039325
1739209616.9444582;-38.13080360867914
1739209616.944466;-38.13080360867914
1739209616.944474;-45.120503652039325
1739209616.9444818;-31.141103565318915
1739209616.9444895;-31.141103565318915
1739209616.9444973;-35.57807855764607
1739209616.9445052;-33.981070128970906
1739209616.944513;-45.120503652039325
1739209616.944521;-32.816014438256545
1739209616.9445288;-32.816014438256545
1739209616.9445367;-38.13080360867914
1739209616.9445443;-38.13080360867914
1739209616.9445522;-30.49652367304973
1739209616.94456;-45.120503652039325
1739209616.944568;-38.13080360867914
1739209616.9445758;-45.120503652039325
1739209616.9445837;-45.120503652039325
1739209616.9445913;-32.816014438256545
1739209616.9445992;-38.13080360867914
1739209616.944607;-45.120503652039325
1739209616.944615;-38.13080360867914
1739209616.9446228;-35.57807855764607
1739209616.9446306;-45.120503652039325
1739209616.9446385;-45.120503652039325
1739209616.9446461;-45.120503652039325
1739209616.944654;-38.13080360867914
1739209616.9446619;-45.120503652039325
1739209616.9446697;-38.13080360867914
1739209616.9446776;-35.57807855764607
1739209616.9446855;-33.981070128970906
1739209616.9446933;-45.120503652039325
1739209616.944701;-45.120503652039325
1739209616.9447088;-38.13080360867914
1739209616.9447167;-35.57807855764607
1739209616.9447246;-38.13080360867914
1739209616.9447324;-45.120503652039325
1739209616.9447403;-38.13080360867914
1739209616.944748;-38.13080360867914
1739209616.9447558;-38.13080360867914
1739209616.9447637;-45.120503652039325
1739209616.9447715;-38.13080360867914
1739209616.9447794;-45.120503652039325
1739209616.9447873;-45.120503652039325
1739209616.9447951;-45.120503652039325
1739209616.9448028;-35.57807855764607
1739209616.9448106;-38.13080360867914
1739209616.9448185;-45.120503652039325
1739209616.9448264;-45.120503652039325
1739209616.9448342;-38.13080360867914
1739209616.944842;-35.57807855764607
1739209616.94485;-38.13080360867914
1739209616.9448576;-45.120503652039325
1739209616.9448655;-38.13080360867914
1739209616.9448733;-45.120503652039325
1739209616.9448812;-45.120503652039325
1739209616.944889;-45.120503652039325
1739209616.944897;-45.120503652039325
1739209616.9449046;-38.13080360867914
1739209616.9449124;-35.57807855764607
1739209616.9449203;-38.13080360867914
1739209616.9449282;-45.120503652039325
1739209616.944936;-45.120503652039325
1739209616.944944;-45.120503652039325
1739209616.9449518;-45.120503652039325
1739209616.9449594;-38.13080360867914
1739209616.9449673;-45.120503652039325
1739209616.9449751;-38.13080360867914
1739209616.944983;-38.13080360867914
1739209616.9449909;-38.13080360867914
1739209616.9449987;-38.13080360867914
1739209616.9450066;-45.120503652039325
1739209616.9450142;-45.120503652039325
1739209616.945022;-45.120503652039325
1739209616.94503;-38.13080360867914
1739209616.9450378;-38.13080360867914
1739209616.9450457;-45.120503652039325
1739209616.9450536;-45.120503652039325
1739209616.9450612;-45.120503652039325
1739209616.945069;-45.120503652039325
1739209616.945077;-45.120503652039325
1739209616.9450848;-33.981070128970906
1739209616.9450927;-45.120503652039325
1739209616.9451005;-45.120503652039325
1739209616.9451084;-45.120503652039325
1739209616.945116;-38.13080360867914
1739209616.945124;-31.141103565318893
1739209616.9451318;-45.120503652039325
1739209616.9451396;-35.57807855764607
1739209616.9451475;-45.120503652039325
1739209616.9451554;-38.13080360867914
1739209616.9451632;-45.120503652039325
1739209616.9451709;-45.120503652039325
1739209616.9451787;-45.120503652039325
1739209616.9451866;-45.120503652039325
1739209616.9451945;-38.13080360867914
1739209616.9452024;-45.120503652039325
1739209616.9452102;-35.57807855764607
1739209616.9452178;-45.120503652039325
1739209616.9452257;-38.13080360867914
1739209616.9452336;-38.13080360867914
1739209616.9452415;-45.120503652039325
1739209616.9452493;-35.57807855764607
1739209616.9452572;-38.13080360867914
1739209616.945265;-45.120503652039325
1739209616.9452727;-45.120503652039325
1739209616.9452806;-33.981070128970906
1739209616.9452884;-35.57807855764607
1739209616.9452963;-35.57807855764607
1739209616.9453042;-38.13080360867914
1739209616.945312;-35.57807855764607
1739209616.9453197;-38.13080360867914
1739209616.9453275;-35.57807855764607
1739209616.9453354;-45.120503652039325
1739209616.9453433;-45.120503652039325
1739209616.9453511;-45.120503652039325
1739209616.945359;-33.981070128970906
1739209616.9453669;-38.13080360867914
1739209616.9453745;-33.981070128970956
1739209616.9453824;-38.13080360867914
1739209616.9453902;-33.981070128970906
1739209616.945398;-45.120503652039325
1739209616.945406;-45.120503652039325
1739209616.9454138;-45.120503652039325
1739209616.9454217;-38.13080360867914
1739209616.9454293;-38.13080360867914
1739209616.9454372;-30.49652367304973
1739209616.945445;-35.57807855764607
1739209616.945453;-35.57807855764607
1739209616.9454608;-38.13080360867914
1739209616.9454687;-35.57807855764607
1739209616.9454763;-38.13080360867914
1739209616.9454842;-45.120503652039325
1739209616.945492;-45.120503652039325
1739209616.9455;-38.13080360867914
1739209616.9455078;-45.120503652039325
1739209616.9455156;-45.120503652039325
1739209616.9455235;-45.120503652039325
1739209616.9455311;-45.120503652039325
1739209616.945539;-45.120503652039325
1739209616.9455469;-45.120503652039325
1739209616.9455547;-45.120503652039325
1739209616.9455626;-38.13080360867914
1739209616.9455705;-45.120503652039325
1739209616.9455783;-45.120503652039325
1739209616.945586;-45.120503652039325
1739209616.9455938;-45.120503652039325
1739209616.9456017;-45.120503652039325
1739209616.9456096;-45.120503652039325
1739209616.9456174;-33.981070128970906
1739209616.9456253;-25.826314394896354
1739209616.945633;-33.981070128970906
1739209616.9456408;-45.120503652039325
1739209616.9456487;-33.981070128970906
1739209616.9456565;-32.816014438256545
1739209616.9456644;-38.13080360867914
1739209616.9456723;-45.120503652039325
1739209616.9456801;-38.13080360867914
1739209616.9456878;-38.13080360867914
1739209616.9456956;-45.120503652039325
1739209616.9457035;-45.120503652039325
1739209616.9457114;-38.13080360867914
1739209616.9457192;-38.13080360867914
1739209616.945727;-45.120503652039325
1739209616.945735;-45.120503652039325
1739209616.9457426;-38.13080360867914
1739209616.9457505;-31.141103565318915
1739209616.9457583;-33.981070128970906
1739209616.9457662;-38.13080360867914
1739209616.945774;-35.57807855764607
1739209616.945782;-35.57807855764607
1739209616.9457896;-45.120503652039325
1739209616.9457974;-45.120503652039325
1739209616.9458053;-45.120503652039325
1739209616.9458132;-38.13080360867914
1739209616.945821;-38.13080360867914
1739209616.945829;-45.120503652039325
1739209616.9458368;-38.13080360867914
1739209616.9458444;-32.816014438256545
1739209616.9458523;-35.57807855764607
1739209616.9458601;-38.13080360867914
1739209616.945868;-38.13080360867914
1739209616.945876;-45.120503652039325
1739209616.9458838;-45.120503652039325
1739209616.9458916;-45.120503652039325
1739209616.9458992;-45.120503652039325
1739209616.945907;-45.120503652039325
1739209616.945915;-38.13080360867914
1739209616.9459229;-38.13080360867914
1739209616.9459307;-33.981070128970906
1739209616.9459386;-32.816014438256545
1739209616.9459462;-38.13080360867914
1739209616.945954;-45.120503652039325
1739209616.945962;-45.120503652039325
1739209616.9459698;-45.120503652039325
1739209616.9459777;-45.120503652039325
1739209616.9459856;-45.120503652039325
1739209616.9459934;-35.57807855764607
1739209616.946001;-38.13080360867914
1739209616.946009;-45.120503652039325
1739209616.9460168;-38.13080360867914
1739209616.9460247;-38.13080360867914
1739209616.9460325;-38.13080360867914
1739209616.9460404;-38.13080360867914
1739209616.9460483;-45.120503652039325
1739209616.946056;-45.120503652039325
1739209616.9460638;-33.981070128970906
1739209616.9460716;-35.57807855764607
1739209616.9460795;-45.120503652039325
1739209616.9460874;-32.816014438256545
1739209616.9460952;-32.816014438256545
1739209616.9461029;-45.120503652039325
1739209616.9461107;-45.120503652039325
1739209616.9461186;-38.13080360867914
1739209616.9461265;-38.13080360867914
1739209616.9461343;-38.13080360867914
1739209616.9461422;-45.120503652039325
1739209616.94615;-38.13080360867914
1739209616.9461577;-30.49652367304973
1739209616.9461656;-33.981070128970906
1739209616.9461734;-38.13080360867914
1739209616.9461813;-38.13080360867914
1739209616.9461892;-35.57807855764607
1739209616.946197;-38.13080360867914
1739209616.946205;-45.120503652039325
1739209616.9462125;-38.13080360867914
1739209616.9462204;-38.13080360867914
1739209616.9462283;-45.120503652039325
1739209616.9462361;-45.120503652039325
1739209616.946244;-35.57807855764607
1739209616.9462519;-45.120503652039325
1739209616.9462595;-38.13080360867914
1739209616.9462674;-35.57807855764607
1739209616.9462752;-38.13080360867914
1739209616.946283;-45.120503652039325
1739209616.946291;-38.13080360867914
1739209616.9462988;-32.816014438256545
1739209616.9463067;-38.13080360867914
1739209616.9463143;-45.120503652039325
1739209616.9463222;-38.13080360867914
1739209616.94633;-35.57807855764607
1739209616.946338;-38.13080360867914
1739209616.9463458;-45.120503652039325
1739209616.9463537;-45.120503652039325
1739209616.9463613;-45.120503652039325
1739209616.9463692;-45.120503652039325
1739209616.946377;-45.120503652039325
1739209616.946385;-45.120503652039325
1739209616.9463928;-33.981070128970906
1739209616.9464006;-38.13080360867914
1739209616.9464085;-35.57807855764607
1739209616.9464161;-33.981070128970906
1739209616.946424;-33.981070128970906
1739209616.9464319;-45.120503652039325
1739209616.9464397;-45.120503652039325
1739209616.9464476;-26.991370085610722
1739209616.9464555;-26.991370085610736
1739209616.9464633;-45.120503652039325
1739209616.946471;-45.120503652039325
1739209616.9464788;-35.57807855764607
1739209616.9464867;-33.981070128970906
1739209616.9464946;-45.120503652039325
1739209616.9465024;-35.57807855764607
1739209616.9465103;-45.120503652039325
1739209616.946518;-45.120503652039325
1739209616.9465258;-45.120503652039325
1739209616.9465337;-45.120503652039325
1739209616.9465415;-38.13080360867914
1739209616.9465494;-38.13080360867914
1739209616.9465573;-35.57807855764607
1739209616.9465652;-38.13080360867914
1739209616.9465728;-38.13080360867914
1739209616.9465806;-38.13080360867914
1739209616.9465885;-45.120503652039325
1739209616.9465964;-45.120503652039325
1739209616.9466043;-45.120503652039325
1739209616.9466121;-45.120503652039325
1739209616.94662;-45.120503652039325
1739209616.9466276;-45.120503652039325
1739209616.9466355;-35.57807855764607
1739209616.9466434;-31.141103565318893
1739209616.9466512;-45.120503652039325
1739209616.946659;-45.120503652039325
1739209616.946667;-38.13080360867914
1739209616.9466746;-38.13080360867914
1739209616.9466825;-45.120503652039325
1739209616.9466903;-35.57807855764607
1739209616.9466982;-45.120503652039325
1739209616.946706;-38.13080360867914
1739209616.946714;-35.57807855764607
1739209616.9467218;-38.13080360867914
1739209616.9467294;-45.120503652039325
1739209616.9467373;-45.120503652039325
1739209616.9467452;-38.13080360867914
1739209616.946753;-38.13080360867914
1739209616.946761;-32.816014438256545
1739209616.9467688;-29.438486411369333
1739209616.9467766;-35.57807855764607
1739209616.9467843;-35.57807855764607
1739209616.9467921;-35.57807855764607
1739209616.9468;-35.57807855764607
1739209616.9468079;-38.13080360867914
1739209616.9468157;-38.13080360867914
1739209616.9468236;-45.120503652039325
1739209616.9468312;-38.13080360867914
1739209616.946839;-38.13080360867914
1739209616.946847;-38.13080360867914
1739209616.9468548;-38.13080360867914
1739209616.9468627;-38.13080360867914
1739209616.9468706;-32.816014438256545
1739209616.9468784;-32.816014438256545
1739209616.946886;-35.57807855764607
1739209616.946894;-38.13080360867914
1739209616.9469018;-45.120503652039325
1739209616.9469097;-38.13080360867914
1739209616.9469175;-38.13080360867914
1739209616.9469254;-45.120503652039325
1739209616.9469333;-38.13080360867914
1739209616.946941;-32.816014438256545
1739209616.9469488;-38.13080360867914
1739209616.9469566;-35.57807855764607
1739209616.9469645;-38.13080360867914
1739209616.9469724;-35.57807855764607
1739209616.9469802;-38.13080360867914
1739209616.9469879;-45.120503652039325
1739209616.9469957;-38.13080360867914
1739209616.9470036;-38.13080360867914
1739209616.9470115;-38.13080360867914
1739209616.9470193;-45.120503652039325
1739209616.9470272;-45.120503652039325
1739209616.947035;-35.57807855764607
1739209616.9470427;-45.120503652039325
1739209616.9470506;-45.120503652039325
1739209616.9470584;-38.13080360867914
1739209616.9470663;-38.13080360867914
1739209616.9470742;-38.13080360867914
1739209616.947082;-45.120503652039325
1739209616.94709;-38.13080360867914
1739209616.9470975;-35.57807855764607
1739209616.9471054;-38.13080360867914
1739209616.9471133;-45.120503652039325
1739209616.9471211;-38.13080360867914
1739209616.947129;-38.13080360867914
1739209616.9471369;-45.120503652039325
1739209616.9471445;-45.120503652039325
1739209616.9471524;-38.13080360867914
1739209616.9471602;-32.816014438256545
1739209616.947168;-45.120503652039325
1739209616.947176;-38.13080360867914
1739209616.9471838;-35.57807855764607
1739209616.9471917;-35.57807855764607
1739209616.9471993;-38.13080360867914
1739209616.9472072;-45.120503652039325
1739209616.947215;-38.13080360867914
1739209616.947223;-38.13080360867914
1739209616.9472308;-35.57807855764607
1739209616.9472387;-45.120503652039325
1739209616.9472466;-38.13080360867914
1739209616.9472542;-32.816014438256545
1739209616.947262;-32.816014438256545
1739209616.94727;-38.13080360867914
1739209616.9472778;-33.981070128970906
1739209616.9472857;-38.13080360867914
1739209616.9472935;-45.120503652039325
1739209616.9473011;-45.120503652039325
1739209616.947309;-33.981070128970906
1739209616.947317;-38.13080360867914
1739209616.9473248;-45.120503652039325
1739209616.9473326;-45.120503652039325
1739209616.9473405;-35.57807855764607
1739209616.9473484;-35.57807855764607
1739209616.947356;-45.120503652039325
1739209616.9473639;-45.120503652039325
1739209616.9473717;-35.57807855764607
1739209616.9473796;-38.13080360867914
1739209616.9473875;-45.120503652039325
1739209616.9473953;-45.120503652039325
1739209616.947403;-45.120503652039325
1739209616.9474108;-35.57807855764607
1739209616.9474187;-35.57807855764607
1739209616.9474266;-38.13080360867914
1739209616.9474344;-33.981070128970906
1739209616.9474423;-38.13080360867914
1739209616.9474502;-45.120503652039325
1739209616.9474578;-45.120503652039325
1739209616.9474657;-33.981070128970906
1739209616.9474735;-38.13080360867914
1739209616.9474814;-38.13080360867914
1739209616.9474893;-45.120503652039325
1739209616.9474971;-38.13080360867914
1739209616.947505;-45.120503652039325
1739209616.9475126;-45.120503652039325
1739209616.9475205;-45.120503652039325
1739209616.9475284;-35.57807855764607
1739209616.9475362;-45.120503652039325
1739209616.947544;-38.13080360867914
1739209616.947552;-38.13080360867914
1739209616.9475596;-45.120503652039325
1739209616.9475675;-38.13080360867914
1739209616.9475753;-33.981070128970906
1739209616.9475832;-45.120503652039325
1739209616.947591;-27.267205301931607
1739209616.947599;-35.57807855764607
1739209616.9476068;-45.120503652039325
1739209616.9476144;-45.120503652039325
1739209616.9476223;-38.13080360867914
1739209616.9476302;-35.57807855764607
1739209616.947638;-45.120503652039325
1739209616.947646;-45.120503652039325
1739209616.9476538;-38.13080360867914
1739209616.9476616;-45.120503652039325
1739209616.9476693;-45.120503652039325
1739209616.9476771;-45.120503652039325
1739209616.947685;-38.13080360867914
1739209616.9476929;-45.120503652039325
1739209616.9477007;-38.13080360867914
1739209616.9477086;-38.13080360867914
1739209616.9477162;-45.120503652039325
1739209616.947724;-45.120503652039325
1739209616.947732;-38.13080360867914
1739209616.9477398;-38.13080360867914
1739209616.9477477;-45.120503652039325
1739209616.9477556;-45.120503652039325
1739209616.9477634;-45.120503652039325
1739209616.947771;-45.120503652039325
1739209616.947779;-31.141103565318915
1739209616.9477868;-38.13080360867914
1739209616.9477947;-45.120503652039325
1739209616.9478025;-38.13080360867914
1739209616.9478104;-38.13080360867914
1739209616.9478183;-45.120503652039325
1739209616.947826;-38.13080360867914
1739209616.9478338;-35.57807855764607
1739209616.9478416;-38.13080360867914
1739209616.9478495;-45.120503652039325
1739209616.9478574;-45.120503652039325
1739209616.9478652;-45.120503652039325
1739209616.9478729;-35.57807855764607
1739209616.9478807;-45.120503652039325
1739209616.9478886;-33.981070128970906
1739209616.9478965;-38.13080360867914
1739209616.9479043;-30.49652367304973
1739209616.9479122;-33.981070128970906
1739209616.94792;-38.13080360867914
1739209616.9479277;-33.981070128970906
1739209616.9479356;-45.120503652039325
1739209616.9479434;-45.120503652039325
1739209616.9479513;-38.13080360867914
1739209616.9479592;-35.57807855764607
1739209616.947967;-38.13080360867914
1739209616.947975;-45.120503652039325
1739209616.9479825;-38.13080360867914
1739209616.9479904;-45.120503652039325
1739209616.9479983;-45.120503652039325
1739209616.9480062;-45.120503652039325
1739209616.948014;-45.120503652039325
1739209616.948022;-45.120503652039325
1739209616.9480295;-45.120503652039325
1739209616.9480374;-38.13080360867914
1739209616.9480453;-35.57807855764607
1739209616.9480531;-38.13080360867914
1739209616.948061;-45.120503652039325
1739209616.9480689;-45.120503652039325
1739209616.9480767;-35.57807855764607
1739209616.9480844;-45.120503652039325
1739209616.9480922;-45.120503652039325
1739209616.9481;-45.120503652039325
1739209616.948108;-45.120503652039325
1739209616.9481158;-45.120503652039325
1739209616.9481237;-38.13080360867914
1739209616.9481316;-38.13080360867914
1739209616.9481392;-45.120503652039325
1739209616.948147;-38.13080360867914
1739209616.948155;-45.120503652039325
1739209616.9481628;-45.120503652039325
1739209616.9481707;-38.13080360867914
1739209616.9481785;-45.120503652039325
1739209616.9481862;-38.13080360867914
1739209616.948194;-38.13080360867914
1739209616.948202;-35.57807855764607
1739209616.9482098;-45.120503652039325
1739209616.9482176;-35.57807855764607
1739209616.9482255;-38.13080360867914
1739209616.9482334;-45.120503652039325
1739209616.948241;-45.120503652039325
1739209616.9482489;-38.13080360867914
1739209616.9482567;-38.13080360867914
1739209616.9482646;-45.120503652039325
1739209616.9482725;-45.120503652039325
1739209616.9482803;-45.120503652039325
1739209616.948288;-45.120503652039325
1739209616.9482958;-38.13080360867914
1739209616.9483037;-38.13080360867914
1739209616.9483116;-45.120503652039325
1739209616.9483194;-38.13080360867914
1739209616.9483273;-38.13080360867914
1739209616.9483352;-38.13080360867914
1739209616.9483428;-38.13080360867914
1739209616.9483507;-32.816014438256545
1739209616.9483585;-38.13080360867914
1739209616.9483664;-38.13080360867914
1739209616.9483743;-38.13080360867914
1739209616.9483821;-45.120503652039325
1739209616.94839;-45.120503652039325
1739209616.9483976;-45.120503652039325
1739209616.9484055;-45.120503652039325
1739209616.9484134;-45.120503652039325
1739209616.9484212;-38.13080360867914
