CAN Message; 0x150:0000b09dd8db1485
Timestamp;Amplitude
1739209902.3924327;-45.120503652039325
1739209902.3924367;-45.120503652039325
1739209902.3924408;-35.57807855764607
1739209902.392445;-35.57807855764607
1739209902.3924491;-45.120503652039325
1739209902.3924532;-35.57807855764607
1739209902.3924575;-38.13080360867914
1739209902.3924615;-38.13080360867914
1739209902.3924656;-38.13080360867914
1739209902.39247;-38.13080360867914
1739209902.392474;-38.13080360867914
1739209902.392478;-38.13080360867914
1739209902.3924823;-38.13080360867914
1739209902.3924863;-45.120503652039325
1739209902.3924904;-38.13080360867914
1739209902.3924947;-45.120503652039325
1739209902.3924987;-45.120503652039325
1739209902.3925028;-38.13080360867914
1739209902.392507;-38.13080360867914
1739209902.3925111;-45.120503652039325
1739209902.3925152;-38.13080360867914
1739209902.3925195;-45.120503652039325
1739209902.3925235;-45.120503652039325
1739209902.3925276;-38.13080360867914
1739209902.3925319;-38.13080360867914
1739209902.392536;-38.13080360867914
1739209902.39254;-38.13080360867914
1739209902.3925443;-38.13080360867914
1739209902.3925483;-38.13080360867914
1739209902.3925524;-45.120503652039325
1739209902.3925567;-28.992665084841942
1739209902.3925607;-38.13080360867914
1739209902.3925648;-33.981070128970906
1739209902.392569;-38.13080360867914
1739209902.392573;-32.816014438256545
1739209902.3925772;-32.816014438256545
1739209902.3925815;-45.120503652039325
1739209902.3925855;-45.120503652039325
1739209902.3925896;-38.13080360867914
1739209902.3925939;-38.13080360867914
1739209902.392598;-38.13080360867914
1739209902.392602;-45.120503652039325
1739209902.3926063;-45.120503652039325
1739209902.3926103;-45.120503652039325
1739209902.3926144;-45.120503652039325
1739209902.3926187;-45.120503652039325
1739209902.3926227;-31.141103565318915
1739209902.3926268;-38.13080360867914
1739209902.392631;-45.120503652039325
1739209902.392635;-45.120503652039325
1739209902.3926392;-31.141103565318915
1739209902.3926435;-45.120503652039325
1739209902.3926475;-45.120503652039325
1739209902.3926516;-45.120503652039325
1739209902.3926558;-38.13080360867914
1739209902.39266;-35.57807855764607
1739209902.392664;-38.13080360867914
1739209902.3926682;-45.120503652039325
1739209902.3926723;-33.981070128970906
1739209902.3926764;-38.13080360867914
1739209902.3926806;-45.120503652039325
1739209902.3926847;-45.120503652039325
1739209902.3926888;-38.13080360867914
1739209902.392693;-38.13080360867914
1739209902.392697;-38.13080360867914
1739209902.3927011;-45.120503652039325
1739209902.3927054;-35.57807855764607
1739209902.3927095;-38.13080360867914
1739209902.3927138;-45.120503652039325
1739209902.3927178;-45.120503652039325
1739209902.392722;-27.267205301931607
1739209902.3927262;-31.141103565318893
1739209902.3927302;-45.120503652039325
1739209902.3927343;-45.120503652039325
1739209902.3927386;-33.981070128970906
1739209902.3927426;-38.13080360867914
1739209902.3927467;-38.13080360867914
1739209902.392751;-45.120503652039325
1739209902.392755;-38.13080360867914
1739209902.392759;-38.13080360867914
1739209902.3927634;-38.13080360867914
1739209902.3927674;-45.120503652039325
1739209902.3927715;-45.120503652039325
1739209902.3927758;-38.13080360867914
1739209902.3927798;-45.120503652039325
1739209902.3927839;-45.120503652039325
1739209902.3927882;-30.49652367304973
1739209902.3927922;-32.816014438256545
1739209902.3927963;-45.120503652039325
1739209902.3928006;-45.120503652039325
1739209902.3928046;-33.981070128970906
1739209902.3928087;-32.816014438256545
1739209902.392813;-38.13080360867914
1739209902.392817;-38.13080360867914
1739209902.392821;-45.120503652039325
1739209902.3928254;-45.120503652039325
1739209902.3928294;-45.120503652039325
1739209902.3928335;-45.120503652039325
1739209902.3928378;-38.13080360867914
1739209902.3928418;-33.981070128970906
1739209902.3928459;-38.13080360867914
1739209902.3928502;-45.120503652039325
1739209902.3928542;-38.13080360867914
1739209902.3928583;-35.57807855764607
1739209902.3928626;-38.13080360867914
1739209902.3928666;-38.13080360867914
1739209902.3928707;-38.13080360867914
1739209902.392875;-45.120503652039325
1739209902.392879;-38.13080360867914
1739209902.392883;-45.120503652039325
1739209902.3928874;-31.141103565318893
1739209902.3928914;-28.21854285175415
1739209902.3928955;-38.13080360867914
1739209902.3928998;-45.120503652039325
1739209902.3929038;-35.57807855764607
1739209902.3929079;-35.57807855764607
1739209902.3929121;-45.120503652039325
1739209902.3929162;-45.120503652039325
1739209902.3929203;-45.120503652039325
1739209902.3929245;-45.120503652039325
1739209902.3929286;-38.13080360867914
1739209902.3929327;-45.120503652039325
1739209902.392937;-33.981070128970906
1739209902.392941;-38.13080360867914
1739209902.392945;-38.13080360867914
1739209902.3929493;-45.120503652039325
1739209902.3929534;-33.981070128970906
1739209902.3929574;-35.57807855764607
1739209902.3929617;-45.120503652039325
1739209902.3929658;-45.120503652039325
1739209902.3929698;-38.13080360867914
1739209902.3929741;-38.13080360867914
1739209902.3929782;-38.13080360867914
1739209902.3929822;-45.120503652039325
1739209902.3929865;-32.816014438256545
1739209902.3929906;-31.141103565318893
1739209902.3929946;-45.120503652039325
1739209902.392999;-45.120503652039325
1739209902.393003;-35.57807855764607
1739209902.393007;-35.57807855764607
1739209902.3930113;-45.120503652039325
1739209902.3930154;-45.120503652039325
1739209902.3930194;-45.120503652039325
1739209902.3930237;-45.120503652039325
1739209902.3930278;-38.13080360867914
1739209902.3930318;-45.120503652039325
1739209902.3930361;-33.981070128970906
1739209902.3930402;-38.13080360867914
1739209902.3930442;-38.13080360867914
1739209902.3930485;-45.120503652039325
1739209902.3930526;-32.816014438256545
1739209902.3930566;-31.141103565318893
1739209902.393061;-45.120503652039325
1739209902.393065;-45.120503652039325
1739209902.393069;-38.13080360867914
1739209902.3930733;-38.13080360867914
1739209902.3930774;-38.13080360867914
1739209902.3930814;-45.120503652039325
1739209902.3930857;-45.120503652039325
1739209902.3930898;-45.120503652039325
1739209902.393094;-45.120503652039325
1739209902.393098;-45.120503652039325
1739209902.3931022;-38.13080360867914
1739209902.3931065;-32.816014438256545
1739209902.3931105;-38.13080360867914
1739209902.3931146;-45.120503652039325
1739209902.3931189;-45.120503652039325
1739209902.393123;-38.13080360867914
1739209902.393127;-38.13080360867914
1739209902.3931313;-38.13080360867914
1739209902.3931353;-38.13080360867914
1739209902.3931394;-45.120503652039325
1739209902.3931437;-38.13080360867914
1739209902.3931477;-45.120503652039325
1739209902.3931518;-38.13080360867914
1739209902.393156;-38.13080360867914
1739209902.39316;-38.13080360867914
1739209902.3931642;-38.13080360867914
1739209902.3931684;-35.57807855764607
1739209902.3931725;-35.57807855764607
1739209902.3931766;-38.13080360867914
1739209902.3931808;-45.120503652039325
1739209902.393185;-45.120503652039325
1739209902.393189;-38.13080360867914
1739209902.3931932;-38.13080360867914
1739209902.3931973;-38.13080360867914
1739209902.3932014;-38.13080360867914
1739209902.3932056;-38.13080360867914
1739209902.3932097;-33.981070128970906
1739209902.3932137;-45.120503652039325
1739209902.393218;-38.13080360867914
1739209902.393222;-38.13080360867914
1739209902.3932261;-38.13080360867914
1739209902.3932304;-38.13080360867914
1739209902.3932345;-45.120503652039325
1739209902.3932385;-45.120503652039325
1739209902.3932428;-45.120503652039325
1739209902.393247;-45.120503652039325
1739209902.393251;-38.13080360867914
1739209902.3932552;-38.13080360867914
1739209902.3932593;-31.141103565318915
1739209902.3932633;-45.120503652039325
1739209902.3932676;-38.13080360867914
1739209902.3932717;-35.57807855764607
1739209902.3932757;-45.120503652039325
1739209902.39328;-45.120503652039325
1739209902.393284;-38.13080360867914
1739209902.3932881;-38.13080360867914
1739209902.3932924;-32.816014438256545
1739209902.3932965;-45.120503652039325
1739209902.3933005;-45.120503652039325
1739209902.3933048;-38.13080360867914
1739209902.3933089;-38.13080360867914
1739209902.393313;-38.13080360867914
1739209902.3933172;-45.120503652039325
1739209902.3933213;-38.13080360867914
1739209902.3933253;-38.13080360867914
1739209902.3933296;-45.120503652039325
1739209902.3933337;-33.981070128970906
1739209902.3933377;-45.120503652039325
1739209902.393342;-45.120503652039325
1739209902.393346;-38.13080360867914
1739209902.3933501;-38.13080360867914
1739209902.3933544;-38.13080360867914
1739209902.3933585;-33.981070128970906
1739209902.3933625;-45.120503652039325
1739209902.3933668;-45.120503652039325
1739209902.3933709;-35.57807855764607
1739209902.393375;-38.13080360867914
1739209902.3933792;-45.120503652039325
1739209902.3933833;-45.120503652039325
1739209902.3933873;-38.13080360867914
1739209902.3933916;-32.816014438256545
1739209902.3933957;-32.816014438256545
1739209902.3933997;-35.57807855764607
1739209902.393404;-45.120503652039325
1739209902.393408;-38.13080360867914
1739209902.393412;-38.13080360867914
1739209902.3934164;-45.120503652039325
1739209902.3934205;-35.57807855764607
1739209902.3934245;-28.992665084841942
1739209902.3934288;-45.120503652039325
1739209902.3934329;-38.13080360867914
1739209902.393437;-38.13080360867914
1739209902.3934412;-38.13080360867914
1739209902.3934453;-38.13080360867914
1739209902.3934493;-45.120503652039325
1739209902.3934536;-38.13080360867914
1739209902.3934577;-38.13080360867914
1739209902.3934617;-45.120503652039325
1739209902.393466;-38.13080360867914
1739209902.39347;-38.13080360867914
1739209902.393474;-38.13080360867914
1739209902.3934784;-38.13080360867914
1739209902.3934824;-45.120503652039325
1739209902.3934867;-45.120503652039325
1739209902.3934908;-45.120503652039325
1739209902.3934948;-45.120503652039325
1739209902.3934991;-45.120503652039325
1739209902.3935032;-45.120503652039325
1739209902.3935072;-38.13080360867914
1739209902.3935115;-35.57807855764607
1739209902.3935156;-45.120503652039325
1739209902.3935196;-38.13080360867914
1739209902.393524;-33.981070128970906
1739209902.393528;-45.120503652039325
1739209902.393532;-38.13080360867914
1739209902.3935363;-33.981070128970906
1739209902.3935404;-35.57807855764607
1739209902.3935444;-45.120503652039325
1739209902.3935487;-38.13080360867914
1739209902.3935528;-38.13080360867914
1739209902.3935568;-38.13080360867914
1739209902.3935611;-45.120503652039325
1739209902.3935652;-38.13080360867914
1739209902.3935692;-38.13080360867914
1739209902.3935735;-38.13080360867914
1739209902.3935776;-35.57807855764607
1739209902.3935816;-45.120503652039325
1739209902.393586;-38.13080360867914
1739209902.39359;-38.13080360867914
1739209902.393594;-38.13080360867914
1739209902.3935983;-45.120503652039325
1739209902.3936024;-45.120503652039325
1739209902.3936064;-45.120503652039325
1739209902.3936107;-45.120503652039325
1739209902.3936148;-38.13080360867914
1739209902.3936188;-38.13080360867914
1739209902.393623;-38.13080360867914
1739209902.3936272;-45.120503652039325
1739209902.3936312;-38.13080360867914
1739209902.3936355;-45.120503652039325
1739209902.3936396;-35.57807855764607
1739209902.3936436;-35.57807855764607
1739209902.393648;-38.13080360867914
1739209902.393652;-35.57807855764607
1739209902.393656;-45.120503652039325
1739209902.3936603;-38.13080360867914
1739209902.3936644;-45.120503652039325
1739209902.3936684;-35.57807855764607
1739209902.3936727;-45.120503652039325
1739209902.3936768;-38.13080360867914
1739209902.3936808;-38.13080360867914
1739209902.393685;-38.13080360867914
1739209902.3936892;-45.120503652039325
1739209902.3936932;-45.120503652039325
1739209902.3936975;-45.120503652039325
1739209902.3937016;-45.120503652039325
1739209902.3937056;-45.120503652039325
1739209902.39371;-45.120503652039325
1739209902.393714;-45.120503652039325
1739209902.393718;-45.120503652039325
1739209902.3937223;-38.13080360867914
1739209902.3937263;-31.141103565318915
1739209902.3937304;-45.120503652039325
1739209902.3937347;-38.13080360867914
1739209902.3937387;-45.120503652039325
1739209902.3937428;-45.120503652039325
1739209902.393747;-45.120503652039325
1739209902.3937511;-45.120503652039325
1739209902.3937552;-45.120503652039325
1739209902.3937595;-45.120503652039325
1739209902.3937635;-38.13080360867914
1739209902.3937676;-45.120503652039325
1739209902.393772;-45.120503652039325
1739209902.393776;-45.120503652039325
1739209902.39378;-45.120503652039325
1739209902.3937843;-45.120503652039325
1739209902.3937883;-35.57807855764607
1739209902.3937924;-38.13080360867914
1739209902.3937967;-45.120503652039325
1739209902.3938007;-45.120503652039325
1739209902.3938048;-38.13080360867914
1739209902.393809;-35.57807855764607
1739209902.3938131;-45.120503652039325
1739209902.3938172;-45.120503652039325
1739209902.3938215;-45.120503652039325
1739209902.3938255;-28.58837851428586
1739209902.3938296;-38.13080360867914
1739209902.3938339;-45.120503652039325
1739209902.393838;-38.13080360867914
1739209902.393842;-38.13080360867914
1739209902.3938463;-38.13080360867914
1739209902.3938503;-45.120503652039325
1739209902.3938544;-35.57807855764607
1739209902.3938587;-38.13080360867914
1739209902.3938627;-38.13080360867914
1739209902.393867;-45.120503652039325
1739209902.393871;-38.13080360867914
1739209902.3938751;-45.120503652039325
1739209902.3938794;-38.13080360867914
1739209902.3938835;-35.57807855764607
1739209902.3938875;-45.120503652039325
1739209902.3938918;-33.981070128970906
1739209902.3938959;-38.13080360867914
1739209902.3939;-38.13080360867914
1739209902.3939042;-45.120503652039325
1739209902.3939083;-38.13080360867914
1739209902.3939123;-38.13080360867914
1739209902.3939166;-35.57807855764607
1739209902.3939207;-38.13080360867914
1739209902.3939247;-45.120503652039325
1739209902.393929;-38.13080360867914
1739209902.393933;-35.57807855764607
1739209902.393937;-38.13080360867914
1739209902.3939414;-45.120503652039325
1739209902.3939455;-33.981070128970906
1739209902.3939495;-35.57807855764607
1739209902.3939538;-38.13080360867914
1739209902.3939579;-35.57807855764607
1739209902.393962;-33.981070128970906
1739209902.3939662;-33.981070128970906
1739209902.3939703;-45.120503652039325
1739209902.3939743;-38.13080360867914
1739209902.3939786;-38.13080360867914
1739209902.3939826;-33.981070128970906
1739209902.3939867;-45.120503652039325
1739209902.393991;-33.981070128970906
1739209902.393995;-33.981070128970906
1739209902.393999;-38.13080360867914
1739209902.3940034;-38.13080360867914
1739209902.3940074;-38.13080360867914
1739209902.3940115;-35.57807855764607
1739209902.395591;-38.13080360867914
1739209902.3955915;-33.981070128970906
1739209902.395592;-33.981070128970906
1739209902.3955925;-45.120503652039325
1739209902.395593;-45.120503652039325
1739209902.3955936;-45.120503652039325
1739209902.3955941;-38.13080360867914
1739209902.3955946;-38.13080360867914
1739209902.395595;-45.120503652039325
1739209902.3955956;-38.13080360867914
1739209902.395596;-35.57807855764607
1739209902.3955965;-45.120503652039325
1739209902.395597;-38.13080360867914
1739209902.3955975;-38.13080360867914
1739209902.395598;-38.13080360867914
1739209902.3955984;-38.13080360867914
1739209902.395599;-38.13080360867914
1739209902.3955996;-33.981070128970906
1739209902.3956;-38.13080360867914
1739209902.3956006;-38.13080360867914
1739209902.395601;-38.13080360867914
1739209902.3956015;-33.981070128970906
1739209902.395602;-33.981070128970906
1739209902.3956025;-45.120503652039325
1739209902.395603;-45.120503652039325
1739209902.3956034;-35.57807855764607
1739209902.395604;-38.13080360867914
1739209902.3956044;-45.120503652039325
1739209902.3956048;-45.120503652039325
1739209902.3956056;-38.13080360867914
1739209902.395606;-45.120503652039325
1739209902.3956065;-45.120503652039325
1739209902.395607;-45.120503652039325
1739209902.3956075;-38.13080360867914
1739209902.395608;-32.816014438256545
1739209902.3956084;-38.13080360867914
1739209902.395609;-38.13080360867914
1739209902.3956094;-27.267205301931607
1739209902.3956099;-35.57807855764607
1739209902.3956103;-45.120503652039325
1739209902.395611;-45.120503652039325
1739209902.3956115;-35.57807855764607
1739209902.395612;-38.13080360867914
1739209902.3956125;-38.13080360867914
1739209902.395613;-45.120503652039325
1739209902.3956134;-32.81601443825658
1739209902.395614;-45.120503652039325
1739209902.3956144;-45.120503652039325
1739209902.3956149;-45.120503652039325
1739209902.3956153;-38.13080360867914
1739209902.3956158;-38.13080360867914
1739209902.3956163;-45.120503652039325
1739209902.395617;-45.120503652039325
1739209902.3956175;-33.981070128970906
1739209902.395618;-38.13080360867914
1739209902.3956184;-45.120503652039325
1739209902.395619;-45.120503652039325
1739209902.3956194;-38.13080360867914
1739209902.3956199;-35.57807855764607
1739209902.3956203;-45.120503652039325
1739209902.3956208;-45.120503652039325
1739209902.3956213;-32.816014438256545
1739209902.3956218;-35.57807855764607
1739209902.3956223;-38.13080360867914
1739209902.395623;-45.120503652039325
1739209902.3956234;-45.120503652039325
1739209902.395624;-45.120503652039325
1739209902.3956244;-38.13080360867914
1739209902.3956249;-38.13080360867914
1739209902.3956254;-45.120503652039325
1739209902.3956258;-38.13080360867914
1739209902.3956263;-38.13080360867914
1739209902.3956268;-45.120503652039325
1739209902.3956273;-45.120503652039325
1739209902.3956277;-38.13080360867914
1739209902.3956285;-38.13080360867914
1739209902.395629;-38.13080360867914
1739209902.3956294;-24.438645034577675
1739209902.39563;-33.981070128970906
1739209902.3956304;-45.120503652039325
1739209902.3956308;-45.120503652039325
1739209902.3956313;-35.57807855764607
1739209902.3956318;-35.57807855764607
1739209902.3956323;-45.120503652039325
1739209902.3956327;-38.13080360867914
1739209902.3956332;-45.120503652039325
1739209902.3956337;-45.120503652039325
1739209902.3956344;-45.120503652039325
1739209902.395635;-45.120503652039325
1739209902.3956354;-45.120503652039325
1739209902.3956358;-45.120503652039325
1739209902.3956363;-45.120503652039325
1739209902.3956368;-45.120503652039325
1739209902.3956373;-35.57807855764607
1739209902.3956378;-32.816014438256545
1739209902.3956382;-45.120503652039325
1739209902.3956387;-45.120503652039325
1739209902.3956392;-45.120503652039325
1739209902.39564;-38.13080360867914
1739209902.3956404;-45.120503652039325
1739209902.3956409;-45.120503652039325
1739209902.3956413;-32.816014438256545
1739209902.3956418;-33.981070128970906
1739209902.3956423;-45.120503652039325
1739209902.3956428;-38.13080360867914
1739209902.3956432;-38.13080360867914
1739209902.3956437;-38.13080360867914
1739209902.3956442;-45.120503652039325
1739209902.3956447;-38.13080360867914
1739209902.3956451;-45.120503652039325
1739209902.3956459;-38.13080360867914
1739209902.3956463;-38.13080360867914
1739209902.3956468;-38.13080360867914
1739209902.3956473;-45.120503652039325
1739209902.3956478;-33.981070128970906
1739209902.3956482;-38.13080360867914
1739209902.3956487;-45.120503652039325
1739209902.3956492;-32.816014438256545
1739209902.3956497;-32.816014438256545
1739209902.3956501;-45.120503652039325
1739209902.3956506;-45.120503652039325
1739209902.395651;-38.13080360867914
1739209902.3956518;-38.13080360867914
1739209902.3956523;-45.120503652039325
1739209902.3956528;-38.13080360867914
1739209902.3956532;-38.13080360867914
1739209902.3956537;-45.120503652039325
1739209902.3956542;-38.13080360867914
1739209902.3956547;-45.120503652039325
1739209902.3956552;-35.57807855764607
1739209902.3956556;-32.816014438256545
1739209902.395656;-38.13080360867914
1739209902.3956566;-38.13080360867914
1739209902.3956573;-38.13080360867914
1739209902.3956578;-31.141103565318915
1739209902.3956583;-38.13080360867914
1739209902.3956587;-45.120503652039325
1739209902.3956592;-45.120503652039325
1739209902.3956597;-38.13080360867914
1739209902.3956602;-38.13080360867914
1739209902.3956606;-45.120503652039325
1739209902.395661;-35.57807855764607
