CAN Message; 0x1d3:00001ceef4acf96a
1739209646.8640628;-45.120503652039325
1739209646.864064;-45.120503652039325
1739209646.8640652;-45.120503652039325
1739209646.8640661;-45.120503652039325
1739209646.8640673;-45.120503652039325
1739209646.8640685;-45.120503652039325
1739209646.8640697;-38.13080360867914
1739209646.864071;-38.13080360867914
1739209646.8640718;-45.120503652039325
1739209646.864073;-45.120503652039325
1739209646.8640742;-45.120503652039325
1739209646.8640754;-38.13080360867914
1739209646.8640766;-38.13080360867914
1739209646.8640776;-45.120503652039325
1739209646.8640788;-33.981070128970906
1739209646.86408;-45.120503652039325
1739209646.8640811;-45.120503652039325
1739209646.8640823;-45.120503652039325
1739209646.8640835;-28.992665084841942
1739209646.8640845;-35.57807855764607
1739209646.8640857;-38.13080360867914
1739209646.8640869;-45.120503652039325
1739209646.864088;-45.120503652039325
1739209646.8640893;-38.13080360867914
1739209646.8640902;-45.120503652039325
1739209646.8640914;-33.981070128970906
1739209646.8640926;-33.981070128970956
1739209646.8640938;-45.120503652039325
1739209646.864095;-38.13080360867914
1739209646.864096;-45.120503652039325
1739209646.864097;-45.120503652039325
1739209646.8640983;-33.981070128970906
1739209646.8640995;-38.13080360867914
1739209646.8641007;-45.120503652039325
1739209646.8641016;-28.58837851428586
1739209646.8641028;-31.141103565318893
1739209646.864104;-45.120503652039325
1739209646.8641052;-45.120503652039325
1739209646.8641064;-35.57807855764607
1739209646.8641076;-38.13080360867914
1739209646.8641086;-45.120503652039325
1739209646.8641098;-35.57807855764607
1739209646.864111;-38.13080360867914
1739209646.8641121;-45.120503652039325
1739209646.8641133;-32.816014438256545
1739209646.8641143;-45.120503652039325
1739209646.8641155;-45.120503652039325
1739209646.8641167;-38.13080360867914
1739209646.8641179;-38.13080360867914
1739209646.864119;-38.13080360867914
1739209646.86412;-32.816014438256545
1739209646.8641212;-32.816014438256545
1739209646.8641224;-45.120503652039325
1739209646.8641236;-45.120503652039325
1739209646.8641248;-38.13080360867914
1739209646.8641257;-38.13080360867914
1739209646.864127;-38.13080360867914
1739209646.864128;-45.120503652039325
1739209646.8641293;-45.120503652039325
1739209646.8641305;-45.120503652039325
1739209646.8641317;-38.13080360867914
1739209646.8641326;-38.13080360867914
1739209646.8641338;-38.13080360867914
1739209646.864135;-45.120503652039325
1739209646.8641362;-38.13080360867914
1739209646.8641374;-38.13080360867914
1739209646.8641384;-38.13080360867914
1739209646.8641396;-38.13080360867914
1739209646.8641407;-38.13080360867914
1739209646.864142;-38.13080360867914
1739209646.8641431;-38.13080360867914
1739209646.864144;-35.57807855764607
1739209646.8641453;-38.13080360867914
1739209646.8641465;-45.120503652039325
1739209646.8641477;-38.13080360867914
1739209646.8641489;-45.120503652039325
1739209646.8641498;-45.120503652039325
1739209646.864151;-38.13080360867914
1739209646.8641522;-38.13080360867914
1739209646.8641534;-45.120503652039325
1739209646.8641546;-38.13080360867914
1739209646.8641558;-35.57807855764607
1739209646.8641567;-45.120503652039325
1739209646.864158;-38.13080360867914
1739209646.864159;-45.120503652039325
1739209646.8641603;-45.120503652039325
1739209646.8641615;-33.981070128970906
1739209646.8641624;-38.13080360867914
1739209646.8641636;-38.13080360867914
1739209646.8641648;-45.120503652039325
1739209646.864166;-32.816014438256545
1739209646.8641672;-26.487275050834715
1739209646.8641682;-38.13080360867914
1739209646.8641694;-45.120503652039325
1739209646.8641706;-38.13080360867914
1739209646.8641717;-35.57807855764607
1739209646.864173;-45.120503652039325
1739209646.864174;-45.120503652039325
1739209646.864175;-45.120503652039325
1739209646.8641763;-45.120503652039325
1739209646.8641775;-45.120503652039325
1739209646.8641787;-38.13080360867914
1739209646.8641798;-45.120503652039325
1739209646.8641808;-38.13080360867914
1739209646.864182;-38.13080360867914
1739209646.8641832;-45.120503652039325
1739209646.8641844;-35.57807855764607
1739209646.8641856;-38.13080360867914
1739209646.8641865;-38.13080360867914
1739209646.8641877;-38.13080360867914
1739209646.864189;-45.120503652039325
1739209646.86419;-45.120503652039325
1739209646.8641913;-45.120503652039325
1739209646.8641922;-45.120503652039325
1739209646.8641934;-38.13080360867914
1739209646.8641946;-38.13080360867914
1739209646.8641958;-38.13080360867914
1739209646.864197;-45.120503652039325
1739209646.864198;-45.120503652039325
1739209646.8641992;-35.57807855764607
1739209646.8642004;-33.981070128970906
1739209646.8642015;-45.120503652039325
1739209646.8642027;-45.120503652039325
1739209646.864204;-45.120503652039325
1739209646.864205;-45.120503652039325
1739209646.864206;-45.120503652039325
1739209646.8642073;-38.13080360867914
1739209646.8642085;-45.120503652039325
1739209646.8642097;-45.120503652039325
1739209646.8642106;-45.120503652039325
1739209646.8642118;-45.120503652039325
1739209646.864213;-38.13080360867914
1739209646.8642142;-38.13080360867914
1739209646.8642154;-38.13080360867914
1739209646.8642163;-38.13080360867914
1739209646.8642175;-29.438486411369333
1739209646.8642187;-33.981070128970906
1739209646.86422;-45.120503652039325
1739209646.864221;-33.981070128970906
1739209646.864222;-38.13080360867914
1739209646.8642232;-45.120503652039325
1739209646.8642244;-38.13080360867914
1739209646.8642256;-45.120503652039325
1739209646.8642268;-45.120503652039325
1739209646.864228;-45.120503652039325
1739209646.864229;-45.120503652039325
1739209646.8642302;-38.13080360867914
1739209646.8642313;-33.981070128970906
1739209646.8642325;-38.13080360867914
1739209646.8642337;-45.120503652039325
1739209646.8642347;-45.120503652039325
1739209646.8642359;-38.13080360867914
1739209646.864237;-38.13080360867914
1739209646.8642383;-38.13080360867914
1739209646.8642395;-38.13080360867914
1739209646.8642404;-38.13080360867914
1739209646.8642416;-45.120503652039325
1739209646.8642428;-45.120503652039325
1739209646.864244;-38.13080360867914
1739209646.8642452;-38.13080360867914
1739209646.8642461;-45.120503652039325
1739209646.8642473;-45.120503652039325
1739209646.8642485;-38.13080360867914
1739209646.8642497;-32.816014438256545
1739209646.864251;-38.13080360867914
1739209646.864252;-45.120503652039325
1739209646.864253;-38.13080360867914
1739209646.8642542;-35.57807855764607
1739209646.8642554;-45.120503652039325
1739209646.8642566;-45.120503652039325
1739209646.8642578;-38.13080360867914
1739209646.8642588;-38.13080360867914
1739209646.86426;-45.120503652039325
1739209646.8642612;-45.120503652039325
1739209646.8626242;-31.141103565318893
1739209646.862627;-45.120503652039325
1739209646.8626297;-45.120503652039325
1739209646.8626325;-45.120503652039325
1739209646.8626351;-33.981070128970906
1739209646.862638;-38.13080360867914
1739209646.8626406;-45.120503652039325
1739209646.8626432;-45.120503652039325
1739209646.862646;-38.13080360867914
1739209646.8626487;-33.981070128970906
1739209646.8626516;-38.13080360867914
1739209646.8626542;-45.120503652039325
1739209646.8626568;-38.13080360867914
1739209646.8626597;-45.120503652039325
1739209646.8626623;-45.120503652039325
1739209646.8626652;-45.120503652039325
1739209646.8626678;-35.57807855764607
1739209646.8626704;-38.13080360867914
1739209646.8626733;-45.120503652039325
1739209646.862676;-45.120503652039325
1739209646.8626788;-33.981070128970906
1739209646.8626814;-33.981070128970906
1739209646.8626842;-45.120503652039325
1739209646.8626869;-38.13080360867914
1739209646.8626895;-33.981070128970906
1739209646.8626924;-33.981070128970906
1739209646.862695;-45.120503652039325
1739209646.8626978;-33.981070128970906
1739209646.8627005;-38.13080360867914
1739209646.862703;-45.120503652039325
1739209646.862706;-38.13080360867914
1739209646.8627086;-45.120503652039325
1739209646.8627114;-45.120503652039325
1739209646.862714;-45.120503652039325
1739209646.862717;-38.13080360867914
1739209646.8627195;-45.120503652039325
1739209646.8627222;-45.120503652039325
1739209646.862725;-38.13080360867914
1739209646.8627276;-45.120503652039325
1739209646.8627305;-38.13080360867914
1739209646.8627331;-35.57807855764607
1739209646.8627357;-45.120503652039325
1739209646.8627386;-45.120503652039325
1739209646.8627412;-45.120503652039325
1739209646.862744;-38.13080360867914
1739209646.8627467;-38.13080360867914
1739209646.8627496;-38.13080360867914
1739209646.8627522;-38.13080360867914
1739209646.8627548;-45.120503652039325
1739209646.8627577;-38.13080360867914
1739209646.8627603;-38.13080360867914
1739209646.8627632;-38.13080360867914
1739209646.8627658;-38.13080360867914
1739209646.8627684;-33.981070128970906
1739209646.8627713;-45.120503652039325
1739209646.862774;-38.13080360867914
1739209646.8627768;-35.57807855764607
1739209646.8627794;-35.57807855764607
1739209646.8627822;-35.57807855764607
1739209646.8627849;-38.13080360867914
1739209646.8627875;-33.981070128970906
1739209646.8627903;-31.141103565318915
1739209646.862793;-45.120503652039325
1739209646.8627958;-38.13080360867914
1739209646.8627985;-38.13080360867914
1739209646.862801;-45.120503652039325
1739209646.862804;-45.120503652039325
1739209646.8628066;-38.13080360867914
1739209646.8628094;-38.13080360867914
1739209646.862812;-28.992665084841942
1739209646.8628147;-45.120503652039325
1739209646.8628175;-45.120503652039325
1739209646.8628201;-45.120503652039325
1739209646.862823;-33.981070128970906
1739209646.8628256;-38.13080360867914
1739209646.8628285;-45.120503652039325
1739209646.862831;-38.13080360867914
1739209646.8628337;-33.981070128970906
1739209646.8628366;-38.13080360867914
1739209646.8628392;-38.13080360867914
1739209646.862842;-45.120503652039325
1739209646.8628447;-38.13080360867914
1739209646.8628473;-45.120503652039325
1739209646.8628502;-38.13080360867914
1739209646.8628528;-45.120503652039325
1739209646.8628557;-38.13080360867914
1739209646.8628583;-35.57807855764607
1739209646.8628612;-45.120503652039325
1739209646.8628638;-45.120503652039325
1739209646.8628664;-45.120503652039325
1739209646.8628693;-45.120503652039325
1739209646.862872;-45.120503652039325
1739209646.8628747;-45.120503652039325
1739209646.8628774;-28.992665084841942
1739209646.86288;-38.13080360867914
1739209646.8628829;-45.120503652039325
1739209646.8628855;-45.120503652039325
1739209646.8628883;-38.13080360867914
1739209646.862891;-45.120503652039325
1739209646.8628938;-38.13080360867914
1739209646.8628964;-38.13080360867914
1739209646.862899;-32.81601443825658
1739209646.862902;-38.13080360867914
1739209646.8629045;-45.120503652039325
1739209646.8629074;-45.120503652039325
1739209646.86291;-38.13080360867914
1739209646.8629127;-38.13080360867914
1739209646.8629155;-45.120503652039325
1739209646.8629181;-38.13080360867914
1739209646.862921;-27.267205301931607
1739209646.8629236;-35.57807855764607
1739209646.8629265;-45.120503652039325
1739209646.862929;-38.13080360867914
1739209646.8629317;-33.981070128970906
1739209646.8629346;-45.120503652039325
1739209646.8629372;-45.120503652039325
1739209646.86294;-45.120503652039325
1739209646.8629427;-38.13080360867914
1739209646.8629453;-38.13080360867914
1739209646.8629482;-38.13080360867914
1739209646.8629508;-45.120503652039325
1739209646.8629537;-38.13080360867914
1739209646.8629563;-45.120503652039325
1739209646.862959;-45.120503652039325
1739209646.8629618;-45.120503652039325
1739209646.8629644;-32.816014438256545
1739209646.8629673;-35.57807855764607
1739209646.8629699;-45.120503652039325
1739209646.8629727;-45.120503652039325
1739209646.8629754;-38.13080360867914
1739209646.862978;-45.120503652039325
1739209646.8629808;-45.120503652039325
1739209646.8629835;-45.120503652039325
1739209646.8629863;-38.13080360867914
1739209646.862989;-45.120503652039325
1739209646.8629916;-38.13080360867914
1739209646.8629944;-38.13080360867914
1739209646.862997;-38.13080360867914
1739209646.863;-38.13080360867914
1739209646.8630025;-45.120503652039325
1739209646.8630054;-45.120503652039325
1739209646.863008;-35.57807855764607
1739209646.8630106;-35.57807855764607
1739209646.8630135;-38.13080360867914
1739209646.8630161;-38.13080360867914
1739209646.863019;-45.120503652039325
1739209646.8630216;-45.120503652039325
1739209646.8630242;-38.13080360867914
1739209646.863027;-45.120503652039325
1739209646.8630297;-45.120503652039325
1739209646.8630326;-38.13080360867914
1739209646.8630352;-38.13080360867914
1739209646.863038;-45.120503652039325
1739209646.8630407;-38.13080360867914
1739209646.8630433;-38.13080360867914
1739209646.8630462;-38.13080360867914
1739209646.8630488;-35.57807855764607
1739209646.8630517;-45.120503652039325
1739209646.8630543;-45.120503652039325
1739209646.863057;-35.57807855764607
1739209646.8630598;-38.13080360867914
1739209646.8630624;-45.120503652039325
1739209646.8630652;-45.120503652039325
1739209646.8630679;-33.981070128970906
1739209646.8630707;-45.120503652039325
1739209646.8630733;-45.120503652039325
1739209646.863076;-38.13080360867914
1739209646.8630788;-45.120503652039325
1739209646.8630815;-38.13080360867914
1739209646.8630843;-35.57807855764607
1739209646.863087;-38.13080360867914
1739209646.864271;-38.13080360867914
1739209646.8642805;-45.120503652039325
1739209646.8642902;-45.120503652039325
1739209646.8643;-45.120503652039325
1739209646.8643095;-38.13080360867914
1739209646.8643193;-38.13080360867914
1739209646.864329;-38.13080360867914
1739209646.8643386;-45.120503652039325
1739209646.8643484;-38.13080360867914
1739209646.8643582;-45.120503652039325
1739209646.8643677;-45.120503652039325
1739209646.8643775;-45.120503652039325
1739209646.8643873;-45.120503652039325
1739209646.8643968;-45.120503652039325
1739209646.8644066;-33.981070128970906
1739209646.8644161;-38.13080360867914
1739209646.864426;-45.120503652039325
1739209646.8644357;-45.120503652039325
1739209646.8644452;-38.13080360867914
1739209646.864455;-35.57807855764607
1739209646.8644648;-38.13080360867914
1739209646.8644743;-38.13080360867914
1739209646.864484;-45.120503652039325
1739209646.8644938;-45.120503652039325
1739209646.8645034;-45.120503652039325
1739209646.8645132;-45.120503652039325
1739209646.864523;-45.120503652039325
1739209646.8645325;-38.13080360867914
1739209646.8645422;-45.120503652039325
1739209646.864552;-45.120503652039325
1739209646.8645616;-35.57807855764607
1739209646.8645713;-35.57807855764607
1739209646.864581;-45.120503652039325
1739209646.8645906;-45.120503652039325
1739209646.8646004;-32.816014438256545
1739209646.8646102;-35.57807855764607
1739209646.8646197;-38.13080360867914
1739209646.8646295;-45.120503652039325
1739209646.8646393;-38.13080360867914
1739209646.8646488;-38.13080360867914
1739209646.8646586;-45.120503652039325
1739209646.8646681;-45.120503652039325
1739209646.864678;-38.13080360867914
1739209646.8646877;-35.57807855764607
1739209646.8646972;-45.120503652039325
1739209646.864707;-45.120503652039325
1739209646.8647168;-45.120503652039325
1739209646.8647263;-45.120503652039325
1739209646.864736;-45.120503652039325
1739209646.8647459;-45.120503652039325
1739209646.8647554;-33.981070128970906
1739209646.8647652;-45.120503652039325
1739209646.864775;-35.57807855764607
1739209646.8647845;-38.13080360867914
1739209646.8647943;-32.816014438256545
1739209646.864804;-32.816014438256545
1739209646.8648136;-45.120503652039325
1739209646.8648233;-45.120503652039325
1739209646.864833;-38.13080360867914
1739209646.8648427;-45.120503652039325
1739209646.8648524;-45.120503652039325
1739209646.8648622;-38.13080360867914
1739209646.8648717;-38.13080360867914
1739209646.8648815;-33.981070128970956
1739209646.8648913;-33.981070128970906
1739209646.8649008;-38.13080360867914
1739209646.8649106;-45.120503652039325
1739209646.8649201;-45.120503652039325
1739209646.86493;-32.816014438256545
1739209646.8649397;-38.13080360867914
1739209646.8649492;-35.57807855764607
1739209646.864959;-35.57807855764607
1739209646.8649688;-38.13080360867914
1739209646.8649783;-33.981070128970906
1739209646.864988;-38.13080360867914
1739209646.8649979;-45.120503652039325
1739209646.8650074;-45.120503652039325
1739209646.8650172;-35.57807855764607
1739209646.865027;-35.57807855764607
1739209646.8650365;-35.57807855764607
1739209646.8650463;-45.120503652039325
1739209646.865056;-38.13080360867914
1739209646.8650656;-38.13080360867914
1739209646.8650753;-38.13080360867914
1739209646.8650851;-38.13080360867914
1739209646.8650947;-32.816014438256545
1739209646.8651044;-45.120503652039325
1739209646.8651142;-45.120503652039325
1739209646.8651237;-38.13080360867914
1739209646.8651335;-35.57807855764607
1739209646.8651433;-45.120503652039325
1739209646.8651528;-45.120503652039325
1739209646.8651626;-35.57807855764607
1739209646.8651724;-38.13080360867914
1739209646.865182;-32.816014438256545
1739209646.8651917;-29.438486411369333
1739209646.8652012;-38.13080360867914
1739209646.865211;-38.13080360867914
1739209646.8652208;-38.13080360867914
1739209646.8652303;-38.13080360867914
1739209646.86524;-33.981070128970906
1739209646.8652499;-32.816014438256545
1739209646.8652594;-45.120503652039325
1739209646.8652692;-38.13080360867914
1739209646.865279;-45.120503652039325
1739209646.8652885;-35.57807855764607
1739209646.8652983;-45.120503652039325
1739209646.865308;-45.120503652039325
1739209646.8653176;-32.816014438256545
1739209646.8653274;-38.13080360867914
1739209646.8653371;-38.13080360867914
1739209646.8653467;-27.8777449560314
1739209646.8653564;-45.120503652039325
1739209646.8653662;-45.120503652039325
1739209646.8653758;-38.13080360867914
1739209646.8653855;-35.57807855764607
1739209646.8653953;-38.13080360867914
1739209646.8654048;-45.120503652039325
1739209646.8654146;-45.120503652039325
1739209646.8654244;-33.981070128970956
1739209646.865434;-45.120503652039325
1739209646.8654437;-38.13080360867914
1739209646.8654532;-45.120503652039325
1739209646.865463;-45.120503652039325
1739209646.8654728;-38.13080360867914
1739209646.8654823;-38.13080360867914
1739209646.865492;-38.13080360867914
1739209646.8655019;-30.49652367304973
1739209646.8655114;-38.13080360867914
1739209646.8655212;-38.13080360867914
1739209646.865531;-38.13080360867914
1739209646.8655405;-38.13080360867914
1739209646.8655503;-45.120503652039325
1739209646.86556;-38.13080360867914
1739209646.8655696;-35.57807855764607
1739209646.8655794;-45.120503652039325
1739209646.8655891;-45.120503652039325
1739209646.8655987;-45.120503652039325
1739209646.8656085;-45.120503652039325
1739209646.8656182;-38.13080360867914
1739209646.8656278;-38.13080360867914
1739209646.8656375;-45.120503652039325
1739209646.8656473;-35.57807855764607
1739209646.8656569;-35.57807855764607
1739209646.8656666;-45.120503652039325
1739209646.8656764;-38.13080360867914
1739209646.865686;-45.120503652039325
1739209646.8656957;-45.120503652039325
1739209646.8657053;-45.120503652039325
1739209646.865715;-45.120503652039325
1739209646.8657248;-45.120503652039325
1739209646.8657343;-33.981070128970906
1739209646.865744;-38.13080360867914
1739209646.865754;-45.120503652039325
1739209646.8657634;-38.13080360867914
1739209646.8657732;-38.13080360867914
1739209646.865783;-38.13080360867914
1739209646.8657925;-38.13080360867914
1739209646.8658023;-35.57807855764607
1739209646.865812;-38.13080360867914
1739209646.8658216;-45.120503652039325
1739209646.8658314;-45.120503652039325
1739209646.8658412;-38.13080360867914
1739209646.8658507;-38.13080360867914
1739209646.8658605;-38.13080360867914
1739209646.8658702;-45.120503652039325
1739209646.8658798;-45.120503652039325
1739209646.8658895;-35.57807855764607
1739209646.8658993;-45.120503652039325
1739209646.8659089;-33.981070128970906
1739209646.8659186;-38.13080360867914
1739209646.8659284;-38.13080360867914
1739209646.865938;-45.120503652039325
1739209646.8659477;-45.120503652039325
1739209646.8659575;-38.13080360867914
1739209646.865967;-45.120503652039325
1739209646.8659768;-45.120503652039325
1739209646.8659863;-45.120503652039325
1739209646.8659961;-38.13080360867914
1739209646.866006;-33.981070128970906
1739209646.8660154;-45.120503652039325
1739209646.8660252;-45.120503652039325
1739209646.866035;-33.981070128970906
1739209646.8660445;-38.13080360867914
1739209646.8660543;-38.13080360867914
1739209646.866064;-45.120503652039325
1739209646.8660736;-45.120503652039325
1739209646.8660834;-38.13080360867914
1739209646.8660932;-38.13080360867914
1739209646.8661027;-45.120503652039325
1739209646.8661125;-45.120503652039325
1739209646.8661222;-45.120503652039325
1739209646.8661318;-38.13080360867914
1739209646.8661416;-45.120503652039325
1739209646.8661513;-38.13080360867914
1739209646.8661609;-45.120503652039325
1739209646.8661706;-45.120503652039325
1739209646.8661804;-45.120503652039325
1739209646.86619;-45.120503652039325
1739209646.8661997;-45.120503652039325
1739209646.8662095;-38.13080360867914
1739209646.866219;-38.13080360867914
1739209646.8662288;-38.13080360867914
1739209646.8662384;-45.120503652039325
1739209646.8662481;-38.13080360867914
1739209646.866258;-38.13080360867914
1739209646.8662674;-38.13080360867914
1739209646.8662772;-35.57807855764607
1739209646.866287;-35.57807855764607
1739209646.8662965;-38.13080360867914
1739209646.8663063;-45.120503652039325
1739209646.866316;-38.13080360867914
1739209646.8663256;-38.13080360867914
1739209646.8663354;-38.13080360867914
1739209646.8663452;-45.120503652039325
1739209646.8663547;-38.13080360867914
1739209646.8663645;-45.120503652039325
1739209646.8663743;-38.13080360867914
1739209646.8663838;-35.57807855764607
1739209646.8663936;-45.120503652039325
1739209646.8664033;-38.13080360867914
1739209646.8664129;-45.120503652039325
1739209646.8664227;-33.981070128970906
1739209646.8664324;-45.120503652039325
1739209646.866442;-38.13080360867914
1739209646.8664517;-38.13080360867914
1739209646.8664615;-45.120503652039325
1739209646.866471;-45.120503652039325
1739209646.8664808;-38.13080360867914
1739209646.8664904;-35.57807855764607
1739209646.8665001;-38.13080360867914
1739209646.86651;-38.13080360867914
1739209646.8665195;-45.120503652039325
1739209646.8665292;-45.120503652039325
1739209646.866539;-45.120503652039325
1739209646.8665485;-45.120503652039325
1739209646.8665583;-45.120503652039325
1739209646.866568;-45.120503652039325
1739209646.8665776;-35.57807855764607
1739209646.8665874;-45.120503652039325
1739209646.8665972;-38.13080360867914
1739209646.8666067;-38.13080360867914
1739209646.8666165;-45.120503652039325
1739209646.8666263;-38.13080360867914
1739209646.8666358;-32.816014438256545
1739209646.8666456;-33.981070128970906
1739209646.8666553;-45.120503652039325
1739209646.866665;-45.120503652039325
1739209646.8666747;-45.120503652039325
1739209646.8666844;-38.13080360867914
1739209646.866694;-35.57807855764607
1739209646.8667037;-35.57807855764607
1739209646.8667135;-45.120503652039325
1739209646.866723;-45.120503652039325
1739209646.8667328;-45.120503652039325
1739209646.8667426;-45.120503652039325
1739209646.8667521;-38.13080360867914
1739209646.866762;-38.13080360867914
1739209646.8667715;-38.13080360867914
1739209646.8667812;-45.120503652039325
1739209646.866791;-45.120503652039325
1739209646.8668005;-45.120503652039325
1739209646.8668103;-38.13080360867914
1739209646.86682;-45.120503652039325
1739209646.8668296;-32.816014438256545
1739209646.8668394;-31.141103565318893
1739209646.8668492;-38.13080360867914
1739209646.8668587;-35.57807855764607
1739209646.8668685;-45.120503652039325
1739209646.8668783;-38.13080360867914
1739209646.8668878;-38.13080360867914
1739209646.8668976;-35.57807855764607
1739209646.8669074;-45.120503652039325
1739209646.866917;-38.13080360867914
1739209646.8669267;-38.13080360867914
1739209646.8669364;-45.120503652039325
1739209646.866946;-35.57807855764607
1739209646.8669558;-38.13080360867914
1739209646.8669655;-45.120503652039325
1739209646.866975;-45.120503652039325
1739209646.8669848;-38.13080360867914
1739209646.8669946;-27.8777449560314
1739209646.8670042;-38.13080360867914
1739209646.867014;-38.13080360867914
1739209646.8670235;-38.13080360867914
1739209646.8670332;-35.57807855764607
1739209646.867043;-45.120503652039325
1739209646.8670526;-45.120503652039325
1739209646.8670623;-45.120503652039325
1739209646.867072;-33.981070128970956
1739209646.8670816;-45.120503652039325
1739209646.8670914;-45.120503652039325
1739209646.8671012;-45.120503652039325
1739209646.8671107;-45.120503652039325
1739209646.8671205;-38.13080360867914
1739209646.8671303;-45.120503652039325
1739209646.8671398;-35.57807855764607
1739209646.8671496;-30.49652367304973
1739209646.8671594;-38.13080360867914
1739209646.867169;-45.120503652039325
1739209646.8671787;-45.120503652039325
1739209646.8671885;-35.57807855764607
1739209646.867198;-45.120503652039325
1739209646.8672078;-38.13080360867914
1739209646.8672175;-38.13080360867914
1739209646.867227;-32.816014438256545
1739209646.8672369;-38.13080360867914
1739209646.8672466;-45.120503652039325
1739209646.8672562;-38.13080360867914
1739209646.867266;-35.57807855764607
1739209646.8672755;-45.120503652039325
1739209646.8672853;-45.120503652039325
1739209646.867295;-38.13080360867914
1739209646.8673046;-38.13080360867914
1739209646.8673143;-45.120503652039325
1739209646.867324;-45.120503652039325
1739209646.8673337;-35.57807855764607
1739209646.8673434;-38.13080360867914
1739209646.8673532;-45.120503652039325
1739209646.8673627;-38.13080360867914
1739209646.8673725;-38.13080360867914
1739209646.8673823;-28.992665084841942
1739209646.8673918;-38.13080360867914
1739209646.8674016;-45.120503652039325
1739209646.8674114;-38.13080360867914
1739209646.867421;-38.13080360867914
1739209646.8674307;-38.13080360867914
1739209646.8674405;-45.120503652039325
1739209646.86745;-38.13080360867914
1739209646.8674598;-38.13080360867914
1739209646.8674695;-45.120503652039325
1739209646.867479;-38.13080360867914
1739209646.8674889;-38.13080360867914
1739209646.8674986;-38.13080360867914
1739209646.8675082;-45.120503652039325
1739209646.867518;-38.13080360867914
1739209646.8675275;-38.13080360867914
1739209646.8675373;-27.267205301931607
1739209646.867547;-33.981070128970906
1739209646.8675566;-45.120503652039325
1739209646.8675663;-35.57807855764607
1739209646.8675761;-38.13080360867914
1739209646.8675857;-45.120503652039325
1739209646.8675954;-45.120503652039325
1739209646.8676052;-38.13080360867914
1739209646.8676147;-33.981070128970906
1739209646.8676245;-33.981070128970906
1739209646.8676343;-45.120503652039325
1739209646.8676438;-38.13080360867914
1739209646.8676536;-38.13080360867914
1739209646.8676634;-45.120503652039325
1739209646.867673;-45.120503652039325
1739209646.8676827;-38.13080360867914
1739209646.8676925;-38.13080360867914
1739209646.867702;-38.13080360867914
1739209646.8677118;-45.120503652039325
1739209646.8677216;-38.13080360867914
1739209646.867731;-35.57807855764607
1739209646.8677409;-38.13080360867914
1739209646.8677506;-38.13080360867914
1739209646.8677602;-38.13080360867914
1739209646.86777;-45.120503652039325
1739209646.8677797;-35.57807855764607
1739209646.8677893;-38.13080360867914
1739209646.867799;-38.13080360867914
1739209646.8678086;-32.816014438256545
1739209646.8678184;-38.13080360867914
1739209646.8678281;-45.120503652039325
1739209646.8678377;-45.120503652039325
1739209646.8678474;-38.13080360867914
1739209646.8678572;-38.13080360867914
1739209646.8678668;-38.13080360867914
1739209646.8678765;-38.13080360867914
1739209646.8678863;-38.13080360867914
1739209646.8678958;-45.120503652039325
1739209646.8679056;-45.120503652039325
1739209646.8679154;-33.981070128970906
1739209646.867925;-38.13080360867914
1739209646.8679347;-33.981070128970906
1739209646.8679445;-32.81601443825658
1739209646.867954;-23.16150712794696
1739209646.8679638;-27.267205301931607
1739209646.8679736;-28.992665084841942
1739209646.867983;-45.120503652039325
1739209646.8679929;-35.57807855764607
1739209646.8680027;-27.8777449560314
1739209646.8680122;-38.13080360867914
1739209646.868022;-35.57807855764607
1739209646.8680317;-38.13080360867914
1739209646.8680413;-45.120503652039325
1739209646.868051;-31.141103565318915
1739209646.8680606;-26.487275050834725
1739209646.8680704;-26.991370085610722
1739209646.8680801;-31.14110356531892
1739209646.8680897;-35.57807855764607
1739209646.8680995;-26.991370085610722
1739209646.8681092;-30.49652367304973
1739209646.8681188;-28.58837851428586
1739209646.8681285;-45.120503652039325
1739209646.8681383;-32.816014438256545
1739209646.8681479;-45.120503652039325
1739209646.8681576;-30.49652367304973
1739209646.8681674;-45.120503652039325
1739209646.868177;-25.826314394896357
1739209646.8681867;-20.888044912671212
1739209646.8681965;-25.62660358559016
1739209646.868206;-45.120503652039325
1739209646.8682158;-33.981070128970956
1739209646.8682256;-33.981070128970906
1739209646.868235;-30.49652367304973
1739209646.868245;-45.120503652039325
1739209646.8682547;-45.120503652039325
1739209646.8682642;-38.13080360867914
1739209646.868274;-32.816014438256545
1739209646.8682837;-35.57807855764607
1739209646.8682933;-45.120503652039325
1739209646.868303;-24.589719217205094
1739209646.8683126;-23.273589343863303
1739209646.8683224;-45.120503652039325
1739209646.8683321;-31.141103565318915
1739209646.8683417;-30.49652367304973
1739209646.8683515;-33.981070128970906
1739209646.8683612;-45.120503652039325
1739209646.8683708;-38.13080360867914
1739209646.8683805;-45.120503652039325
1739209646.8683903;-35.57807855764607
1739209646.8683999;-45.120503652039325
1739209646.8684096;-30.49652367304973
1739209646.8684194;-25.25278630937684
1739209646.868429;-24.292649948874775
1739209646.8684387;-28.992665084841942
1739209646.8684485;-45.120503652039325
1739209646.868458;-30.49652367304973
1739209646.8684678;-33.981070128970906
1739209646.8684776;-45.120503652039325
1739209646.8684871;-28.992665084841942
1739209646.868497;-38.13080360867914
1739209646.8685067;-45.120503652039325
1739209646.8685162;-45.120503652039325
1739209646.868526;-33.981070128970906
1739209646.8685358;-24.438645034577675
