CAN Message; 0x1bb:0000f97ac0c2cd9e
1739209617.2629652;-45.120503652039325
1739209617.262971;-33.981070128970906
1739209617.2629764;-45.120503652039325
1739209617.2629821;-38.13080360867914
1739209617.2629879;-38.13080360867914
1739209617.2629933;-45.120503652039325
1739209617.262999;-33.981070128970906
1739209617.2630048;-38.13080360867914
1739209617.2630103;-45.120503652039325
1739209617.263016;-38.13080360867914
1739209617.2630217;-33.981070128970906
1739209617.2630272;-45.120503652039325
1739209617.263033;-38.13080360867914
1739209617.2630386;-35.57807855764607
1739209617.263044;-35.57807855764607
1739209617.2630498;-38.13080360867914
1739209617.2630556;-45.120503652039325
1739209617.263061;-33.981070128970906
1739209617.2630668;-38.13080360867914
1739209617.2630725;-45.120503652039325
1739209617.263078;-38.13080360867914
1739209617.2630837;-38.13080360867914
1739209617.2630894;-45.120503652039325
1739209617.263095;-45.120503652039325
1739209617.2631006;-45.120503652039325
1739209617.2631063;-38.13080360867914
1739209617.2631118;-35.57807855764607
1739209617.2631176;-38.13080360867914
1739209617.2631233;-45.120503652039325
1739209617.2631288;-45.120503652039325
1739209617.2631345;-38.13080360867914
1739209617.2631402;-38.13080360867914
1739209617.2631457;-45.120503652039325
1739209617.2631514;-45.120503652039325
1739209617.2631571;-45.120503652039325
1739209617.2631626;-45.120503652039325
1739209617.2631683;-45.120503652039325
1739209617.263174;-31.141103565318915
1739209617.2631795;-35.57807855764607
1739209617.2631853;-45.120503652039325
1739209617.263191;-45.120503652039325
1739209617.2631965;-32.816014438256545
1739209617.2632022;-38.13080360867914
1739209617.263208;-38.13080360867914
1739209617.2632134;-32.816014438256545
1739209617.263219;-45.120503652039325
1739209617.2632248;-38.13080360867914
1739209617.2632303;-38.13080360867914
1739209617.263236;-45.120503652039325
1739209617.2632418;-45.120503652039325
1739209617.2632473;-38.13080360867914
1739209617.263253;-38.13080360867914
1739209617.2632587;-45.120503652039325
1739209617.2632642;-33.981070128970906
1739209617.26327;-45.120503652039325
1739209617.2632756;-45.120503652039325
1739209617.263281;-45.120503652039325
1739209617.2632868;-33.981070128970906
1739209617.2632926;-45.120503652039325
1739209617.263298;-38.13080360867914
1739209617.2633038;-35.57807855764607
1739209617.2633095;-45.120503652039325
1739209617.263315;-45.120503652039325
1739209617.2633207;-45.120503652039325
1739209617.2633264;-45.120503652039325
1739209617.263332;-38.13080360867914
1739209617.2633376;-45.120503652039325
1739209617.2633433;-38.13080360867914
1739209617.2633488;-45.120503652039325
1739209617.2633545;-45.120503652039325
1739209617.2633603;-45.120503652039325
1739209617.2633657;-38.13080360867914
1739209617.2633715;-45.120503652039325
1739209617.2633772;-38.13080360867914
1739209617.2633827;-38.13080360867914
1739209617.2633884;-38.13080360867914
1739209617.263394;-35.57807855764607
1739209617.2633996;-32.816014438256545
1739209617.2634053;-32.816014438256545
1739209617.263411;-38.13080360867914
1739209617.2634165;-38.13080360867914
1739209617.2634223;-38.13080360867914
1739209617.263428;-38.13080360867914
1739209617.2634335;-38.13080360867914
1739209617.2634392;-32.816014438256545
1739209617.263445;-45.120503652039325
1739209617.2634504;-38.13080360867914
1739209617.263456;-33.981070128970906
1739209617.2634618;-35.57807855764607
1739209617.2634673;-45.120503652039325
1739209617.263473;-45.120503652039325
1739209617.2634788;-38.13080360867914
1739209617.2634842;-35.57807855764607
1739209617.26349;-35.57807855764607
1739209617.2634957;-35.57807855764607
1739209617.2635012;-38.13080360867914
1739209617.263507;-38.13080360867914
1739209617.2635126;-38.13080360867914
1739209617.263518;-35.57807855764607
1739209617.2635238;-45.120503652039325
1739209617.2635295;-45.120503652039325
1739209617.263535;-45.120503652039325
1739209617.2635407;-45.120503652039325
1739209617.2635465;-35.57807855764607
1739209617.263552;-35.57807855764607
1739209617.2635577;-45.120503652039325
1739209617.2635634;-45.120503652039325
1739209617.2635689;-45.120503652039325
1739209617.2635746;-45.120503652039325
1739209617.2635803;-45.120503652039325
1739209617.2635858;-45.120503652039325
1739209617.2635915;-38.13080360867914
1739209617.2635972;-45.120503652039325
1739209617.2636027;-38.13080360867914
1739209617.2636085;-45.120503652039325
1739209617.2636142;-45.120503652039325
1739209617.2636197;-45.120503652039325
1739209617.2636254;-32.816014438256545
1739209617.263631;-26.991370085610736
1739209617.2636366;-45.120503652039325
1739209617.2636423;-45.120503652039325
1739209617.263648;-35.57807855764607
1739209617.2636535;-35.57807855764607
1739209617.2636592;-45.120503652039325
1739209617.263665;-45.120503652039325
1739209617.2636704;-45.120503652039325
1739209617.2636762;-45.120503652039325
1739209617.263682;-45.120503652039325
1739209617.2636874;-45.120503652039325
1739209617.263693;-45.120503652039325
1739209617.2636988;-38.13080360867914
1739209617.2637043;-38.13080360867914
1739209617.26371;-45.120503652039325
1739209617.2637157;-38.13080360867914
1739209617.2637212;-27.8777449560314
1739209617.263727;-45.120503652039325
1739209617.2637327;-38.13080360867914
1739209617.2637382;-35.57807855764607
1739209617.2637439;-38.13080360867914
1739209617.2637496;-45.120503652039325
1739209617.263755;-38.13080360867914
1739209617.2637608;-38.13080360867914
1739209617.2637665;-45.120503652039325
1739209617.263772;-31.141103565318915
1739209617.2637777;-35.57807855764607
1739209617.2637835;-38.13080360867914
1739209617.263789;-38.13080360867914
1739209617.2637947;-38.13080360867914
1739209617.2638001;-33.981070128970906
1739209617.2638059;-38.13080360867914
1739209617.2638116;-45.120503652039325
1739209617.263817;-35.57807855764607
1739209617.2638228;-35.57807855764607
1739209617.2638285;-45.120503652039325
1739209617.263834;-45.120503652039325
1739209617.2638397;-38.13080360867914
1739209617.2638454;-35.57807855764607
1739209617.263851;-38.13080360867914
1739209617.2638566;-35.57807855764607
1739209617.2638624;-38.13080360867914
1739209617.2638679;-38.13080360867914
1739209617.2638736;-45.120503652039325
1739209617.2638793;-35.57807855764607
1739209617.2638848;-38.13080360867914
1739209617.2638905;-33.981070128970906
1739209617.2638962;-35.57807855764607
1739209617.2639017;-45.120503652039325
1739209617.2639074;-45.120503652039325
1739209617.2639132;-33.981070128970906
1739209617.2639186;-38.13080360867914
1739209617.2639244;-45.120503652039325
1739209617.26393;-38.13080360867914
1739209617.2639356;-38.13080360867914
1739209617.2639413;-45.120503652039325
1739209617.263947;-45.120503652039325
1739209617.2639525;-45.120503652039325
1739209617.2639582;-38.13080360867914
1739209617.263964;-38.13080360867914
1739209617.2639694;-45.120503652039325
1739209617.2639751;-45.120503652039325
1739209617.2639809;-35.57807855764607
1739209617.2639863;-38.13080360867914
1739209617.263992;-45.120503652039325
1739209617.2639978;-38.13080360867914
1739209617.2640033;-38.13080360867914
1739209617.264009;-38.13080360867914
1739209617.2640147;-38.13080360867914
1739209617.2640202;-38.13080360867914
1739209617.264026;-45.120503652039325
1739209617.2640316;-45.120503652039325
1739209617.2640371;-38.13080360867914
1739209617.2640429;-38.13080360867914
1739209617.2640486;-45.120503652039325
1739209617.264054;-38.13080360867914
1739209617.2640598;-45.120503652039325
1739209617.2640655;-45.120503652039325
1739209617.264071;-45.120503652039325
1739209617.2640767;-45.120503652039325
1739209617.2640824;-35.57807855764607
1739209617.264088;-38.13080360867914
1739209617.2640936;-45.120503652039325
1739209617.2640994;-45.120503652039325
1739209617.2641048;-38.13080360867914
1739209617.2641106;-35.57807855764607
1739209617.2641163;-38.13080360867914
1739209617.2641218;-45.120503652039325
1739209617.2641275;-38.13080360867914
1739209617.2641332;-33.981070128970906
1739209617.2641387;-45.120503652039325
1739209617.2641444;-38.13080360867914
1739209617.2641501;-35.57807855764607
1739209617.2641556;-45.120503652039325
1739209617.2641613;-38.13080360867914
1739209617.264167;-45.120503652039325
1739209617.2641726;-45.120503652039325
1739209617.2641783;-33.981070128970906
1739209617.264184;-38.13080360867914
1739209617.2641895;-45.120503652039325
1739209617.2641952;-38.13080360867914
1739209617.264201;-35.57807855764607
1739209617.2642064;-38.13080360867914
1739209617.2642121;-45.120503652039325
1739209617.2642179;-45.120503652039325
1739209617.2642233;-45.120503652039325
1739209617.264229;-38.13080360867914
1739209617.2642348;-33.981070128970906
1739209617.2642403;-38.13080360867914
1739209617.264246;-45.120503652039325
1739209617.2642517;-45.120503652039325
1739209617.2642572;-38.13080360867914
1739209617.264263;-45.120503652039325
1739209617.2642686;-35.57807855764607
1739209617.2642741;-32.816014438256545
1739209617.2642798;-45.120503652039325
1739209617.2642856;-38.13080360867914
1739209617.264291;-38.13080360867914
1739209617.2642968;-45.120503652039325
1739209617.2643025;-38.13080360867914
1739209617.264308;-35.57807855764607
1739209617.2643137;-45.120503652039325
1739209617.2643194;-45.120503652039325
1739209617.264325;-45.120503652039325
1739209617.2643306;-45.120503652039325
1739209617.2643363;-38.13080360867914
1739209617.2643418;-45.120503652039325
1739209617.2643476;-45.120503652039325
1739209617.2643533;-45.120503652039325
1739209617.2643588;-32.816014438256545
1739209617.2643645;-32.816014438256545
1739209617.2643702;-45.120503652039325
1739209617.2643757;-38.13080360867914
1739209617.2643814;-32.816014438256545
1739209617.2643871;-35.57807855764607
1739209617.2643926;-38.13080360867914
1739209617.2643983;-45.120503652039325
1739209617.264404;-45.120503652039325
1739209617.2644095;-38.13080360867914
1739209617.2644153;-38.13080360867914
1739209617.264421;-38.13080360867914
1739209617.2644265;-45.120503652039325
1739209617.2644322;-45.120503652039325
1739209617.264438;-38.13080360867914
1739209617.2644434;-45.120503652039325
1739209617.2644491;-38.13080360867914
1739209617.2644548;-38.13080360867914
1739209617.2644603;-45.120503652039325
1739209617.264466;-45.120503652039325
1739209617.2644718;-33.981070128970906
1739209617.2644773;-32.816014438256545
1739209617.264483;-38.13080360867914
1739209617.2644887;-38.13080360867914
1739209617.2644942;-45.120503652039325
1739209617.2645;-38.13080360867914
1739209617.2645056;-38.13080360867914
1739209617.264511;-45.120503652039325
1739209617.2645168;-45.120503652039325
1739209617.2645226;-38.13080360867914
1739209617.264528;-45.120503652039325
1739209617.2645338;-38.13080360867914
1739209617.2645395;-45.120503652039325
1739209617.264545;-45.120503652039325
1739209617.2645507;-38.13080360867914
1739209617.2645564;-45.120503652039325
1739209617.264562;-38.13080360867914
1739209617.2645676;-38.13080360867914
1739209617.2645733;-33.981070128970906
1739209617.2645788;-45.120503652039325
1739209617.2645845;-30.49652367304973
1739209617.2645903;-26.035653463252796
1739209617.2645957;-38.13080360867914
1739209617.2646015;-45.120503652039325
1739209617.2646072;-45.120503652039325
1739209617.2646127;-35.57807855764607
1739209617.2646184;-45.120503652039325
1739209617.264624;-45.120503652039325
1739209617.2646296;-45.120503652039325
1739209617.2646353;-45.120503652039325
1739209617.264641;-38.13080360867914
1739209617.2646465;-45.120503652039325
1739209617.2646523;-38.13080360867914
1739209617.264658;-38.13080360867914
1739209617.2646635;-33.981070128970906
1739209617.2646692;-45.120503652039325
1739209617.264675;-33.981070128970906
1739209617.2646804;-31.141103565318893
1739209617.264686;-45.120503652039325
1739209617.2646918;-45.120503652039325
1739209617.2646973;-38.13080360867914
1739209617.264703;-38.13080360867914
1739209617.2647088;-45.120503652039325
1739209617.2647142;-45.120503652039325
1739209617.26472;-45.120503652039325
1739209617.2647257;-45.120503652039325
1739209617.2647312;-45.120503652039325
1739209617.264737;-45.120503652039325
1739209617.2647426;-38.13080360867914
1739209617.264748;-38.13080360867914
1739209617.2647538;-38.13080360867914
1739209617.2647595;-38.13080360867914
1739209617.264765;-45.120503652039325
1739209617.2647707;-45.120503652039325
1739209617.2647765;-38.13080360867914
1739209617.264782;-35.57807855764607
1739209617.2647877;-38.13080360867914
1739209617.2647934;-45.120503652039325
1739209617.2647989;-38.13080360867914
1739209617.2648046;-35.57807855764607
1739209617.2648103;-45.120503652039325
1739209617.2648158;-31.141103565318915
1739209617.2648215;-38.13080360867914
1739209617.2648273;-45.120503652039325
1739209617.2648327;-38.13080360867914
1739209617.2648385;-35.57807855764607
1739209617.2648442;-38.13080360867914
1739209617.2648497;-38.13080360867914
1739209617.2648554;-38.13080360867914
1739209617.264861;-33.981070128970956
1739209617.2648666;-33.981070128970906
1739209617.2648723;-35.57807855764607
1739209617.264878;-45.120503652039325
1739209617.2648835;-45.120503652039325
1739209617.2648892;-45.120503652039325
1739209617.264895;-35.57807855764607
1739209617.2649004;-38.13080360867914
1739209617.2649062;-27.267205301931607
1739209617.264912;-30.49652367304973
1739209617.2649174;-38.13080360867914
1739209617.264923;-45.120503652039325
1739209617.2649288;-38.13080360867914
1739209617.2649343;-38.13080360867914
1739209617.26494;-45.120503652039325
1739209617.2649457;-38.13080360867914
1739209617.2649512;-38.13080360867914
1739209617.264957;-38.13080360867914
1739209617.2649627;-31.141103565318893
1739209617.2649682;-45.120503652039325
1739209617.2649739;-45.120503652039325
1739209617.2649796;-45.120503652039325
1739209617.264985;-38.13080360867914
1739209617.2649908;-45.120503652039325
1739209617.2649965;-28.992665084841942
1739209617.265002;-33.981070128970906
1739209617.2650077;-45.120503652039325
1739209617.2650135;-45.120503652039325
1739209617.265019;-35.57807855764607
1739209617.2650247;-38.13080360867914
1739209617.2650304;-45.120503652039325
1739209617.2650359;-35.57807855764607
1739209617.2650416;-38.13080360867914
1739209617.2650473;-38.13080360867914
1739209617.2650528;-45.120503652039325
1739209617.2650585;-38.13080360867914
1739209617.2650642;-35.57807855764607
1739209617.2650697;-38.13080360867914
1739209617.2650754;-38.13080360867914
1739209617.2650812;-38.13080360867914
1739209617.2650867;-38.13080360867914
1739209617.2650924;-38.13080360867914
1739209617.265098;-45.120503652039325
1739209617.2651036;-45.120503652039325
1739209617.2651093;-38.13080360867914
1739209617.265115;-38.13080360867914
1739209617.2651205;-45.120503652039325
1739209617.2651262;-38.13080360867914
1739209617.265132;-38.13080360867914
1739209617.2651374;-45.120503652039325
1739209617.2651432;-45.120503652039325
1739209617.2651489;-45.120503652039325
1739209617.2651544;-38.13080360867914
1739209617.26516;-38.13080360867914
1739209617.2651658;-45.120503652039325
1739209617.2651713;-45.120503652039325
1739209617.265177;-35.57807855764607
1739209617.2651827;-45.120503652039325
1739209617.2651882;-45.120503652039325
1739209617.265194;-35.57807855764607
1739209617.2651997;-38.13080360867914
1739209617.2652051;-45.120503652039325
1739209617.2652109;-45.120503652039325
1739209617.2652166;-38.13080360867914
1739209617.265222;-38.13080360867914
1739209617.2652278;-33.981070128970906
1739209617.2652335;-45.120503652039325
1739209617.265239;-38.13080360867914
1739209617.2652447;-38.13080360867914
1739209617.2652504;-38.13080360867914
1739209617.265256;-45.120503652039325
1739209617.2652617;-38.13080360867914
1739209617.2652674;-38.13080360867914
1739209617.2652729;-38.13080360867914
1739209617.2652786;-45.120503652039325
1739209617.2652843;-45.120503652039325
1739209617.2652898;-45.120503652039325
1739209617.2652955;-45.120503652039325
1739209617.2653012;-45.120503652039325
1739209617.2653067;-38.13080360867914
1739209617.2653124;-38.13080360867914
1739209617.2653182;-33.981070128970906
1739209617.2653236;-45.120503652039325
1739209617.2653294;-38.13080360867914
1739209617.265335;-38.13080360867914
1739209617.2653406;-38.13080360867914
1739209617.2653463;-38.13080360867914
1739209617.265352;-38.13080360867914
1739209617.2653575;-38.13080360867914
1739209617.2653632;-45.120503652039325
1739209617.265369;-45.120503652039325
1739209617.2653744;-33.981070128970906
1739209617.2653801;-32.816014438256545
1739209617.2653859;-38.13080360867914
1739209617.2653913;-45.120503652039325
1739209617.265397;-38.13080360867914
1739209617.2654028;-35.57807855764607
1739209617.2654083;-45.120503652039325
1739209617.265414;-45.120503652039325
1739209617.2654197;-38.13080360867914
1739209617.2654252;-38.13080360867914
1739209617.265431;-45.120503652039325
1739209617.2654366;-45.120503652039325
1739209617.2654421;-33.981070128970906
1739209617.2654479;-45.120503652039325
1739209617.2654536;-35.57807855764607
1739209617.265459;-38.13080360867914
1739209617.2654648;-38.13080360867914
1739209617.2654705;-35.57807855764607
1739209617.265476;-38.13080360867914
1739209617.2654817;-35.57807855764607
1739209617.2654874;-45.120503652039325
1739209617.265493;-45.120503652039325
1739209617.2654986;-45.120503652039325
1739209617.2655044;-45.120503652039325
1739209617.2655098;-45.120503652039325
1739209617.2655156;-45.120503652039325
1739209617.2655213;-38.13080360867914
1739209617.2655268;-38.13080360867914
1739209617.2655325;-38.13080360867914
1739209617.2655382;-45.120503652039325
1739209617.2655437;-33.981070128970906
1739209617.2655494;-32.816014438256545
1739209617.2655551;-45.120503652039325
1739209617.2655606;-45.120503652039325
1739209617.2655663;-38.13080360867914
1739209617.265572;-38.13080360867914
1739209617.2655776;-45.120503652039325
1739209617.2655833;-33.981070128970906
1739209617.265589;-45.120503652039325
1739209617.2655945;-45.120503652039325
1739209617.2656002;-45.120503652039325
1739209617.265606;-45.120503652039325
1739209617.2656114;-38.13080360867914
1739209617.2656171;-45.120503652039325
1739209617.2656229;-45.120503652039325
1739209617.2656283;-45.120503652039325
1739209617.265634;-38.13080360867914
1739209617.2656398;-35.57807855764607
1739209617.2656453;-38.13080360867914
1739209617.265651;-45.120503652039325
1739209617.2656567;-35.57807855764607
1739209617.2656622;-35.57807855764607
1739209617.265668;-38.13080360867914
1739209617.2656736;-38.13080360867914
1739209617.2656791;-38.13080360867914
1739209617.2656848;-29.438486411369333
1739209617.2656906;-45.120503652039325
1739209617.265696;-45.120503652039325
1739209617.2657018;-45.120503652039325
1739209617.2657075;-38.13080360867914
1739209617.265713;-45.120503652039325
1739209617.2657187;-35.57807855764607
1739209617.2657244;-45.120503652039325
1739209617.26573;-38.13080360867914
1739209617.2657356;-45.120503652039325
1739209617.2657413;-45.120503652039325
1739209617.2657468;-45.120503652039325
1739209617.2657526;-45.120503652039325
1739209617.2657583;-38.13080360867914
1739209617.2657638;-38.13080360867914
1739209617.2657695;-38.13080360867914
1739209617.2657752;-29.438486411369333
1739209617.2657807;-45.120503652039325
1739209617.2657864;-45.120503652039325
1739209617.2657921;-38.13080360867914
1739209617.2657976;-35.57807855764607
1739209617.2658033;-45.120503652039325
1739209617.265809;-38.13080360867914
1739209617.2658145;-38.13080360867914
1739209617.2658203;-45.120503652039325
1739209617.265826;-45.120503652039325
1739209617.2658315;-45.120503652039325
1739209617.2658372;-45.120503652039325
1739209617.265843;-45.120503652039325
1739209617.2658484;-38.13080360867914
1739209617.2658541;-32.816014438256545
1739209617.2658598;-38.13080360867914
1739209617.2658653;-45.120503652039325
1739209617.265871;-38.13080360867914
1739209617.2658768;-38.13080360867914
1739209617.2658823;-45.120503652039325
1739209617.265888;-45.120503652039325
1739209617.2658937;-38.13080360867914
1739209617.2658992;-32.816014438256545
1739209617.265905;-38.13080360867914
1739209617.2659106;-33.981070128970906
1739209617.265916;-35.57807855764607
1739209617.2659218;-35.57807855764607
1739209617.2659276;-45.120503652039325
1739209617.265933;-45.120503652039325
1739209617.2659388;-38.13080360867914
1739209617.2659445;-35.57807855764607
1739209617.26595;-38.13080360867914
1739209617.2659557;-33.981070128970956
1739209617.2659614;-38.13080360867914
1739209617.265967;-38.13080360867914
1739209617.2659726;-38.13080360867914
1739209617.2659783;-45.120503652039325
1739209617.2659838;-38.13080360867914
1739209617.2659895;-35.57807855764607
1739209617.2659953;-45.120503652039325
1739209617.2660007;-31.141103565318915
1739209617.2660065;-33.981070128970906
1739209617.2660122;-32.816014438256545
1739209617.2660177;-38.13080360867914
1739209617.2660234;-45.120503652039325
1739209617.2660291;-38.13080360867914
1739209617.2660346;-35.57807855764607
1739209617.2660403;-38.13080360867914
1739209617.266046;-45.120503652039325
1739209617.2660515;-38.13080360867914
1739209617.2660573;-33.981070128970906
1739209617.266063;-45.120503652039325
1739209617.2660685;-45.120503652039325
1739209617.2660742;-45.120503652039325
1739209617.26608;-38.13080360867914
1739209617.2660854;-45.120503652039325
1739209617.266091;-45.120503652039325
1739209617.2660968;-38.13080360867914
1739209617.2661023;-38.13080360867914
1739209617.266108;-33.981070128970906
1739209617.2661138;-38.13080360867914
1739209617.2661192;-45.120503652039325
1739209617.266125;-35.57807855764607
1739209617.2661307;-38.13080360867914
1739209617.2661362;-38.13080360867914
1739209617.266142;-35.57807855764607
1739209617.2661476;-38.13080360867914
1739209617.266153;-38.13080360867914
1739209617.2661588;-45.120503652039325
1739209617.2661645;-33.981070128970906
1739209617.26617;-45.120503652039325
1739209617.2661757;-45.120503652039325
1739209617.2661815;-45.120503652039325
1739209617.266187;-45.120503652039325
1739209617.2661927;-45.120503652039325
1739209617.2661984;-45.120503652039325
1739209617.2662039;-38.13080360867914
1739209617.2662096;-45.120503652039325
1739209617.2662153;-45.120503652039325
1739209617.2662208;-45.120503652039325
1739209617.2662265;-45.120503652039325
1739209617.2662323;-32.816014438256545
1739209617.2662377;-38.13080360867914
1739209617.2662435;-35.57807855764607
1739209617.2662492;-38.13080360867914
1739209617.2662547;-33.981070128970906
1739209617.2662604;-38.13080360867914
1739209617.266266;-45.120503652039325
1739209617.2662716;-38.13080360867914
1739209617.2662773;-38.13080360867914
1739209617.266283;-38.13080360867914
1739209617.2662885;-45.120503652039325
1739209617.2662942;-45.120503652039325
1739209617.2663;-45.120503652039325
1739209617.2663054;-45.120503652039325
1739209617.2663112;-45.120503652039325
1739209617.266317;-38.13080360867914
1739209617.2663224;-38.13080360867914
1739209617.266328;-45.120503652039325
1739209617.2663338;-38.13080360867914
1739209617.2663393;-35.57807855764607
1739209617.266345;-45.120503652039325
1739209617.2663507;-45.120503652039325
1739209617.2663562;-38.13080360867914
1739209617.266362;-38.13080360867914
1739209617.2663677;-38.13080360867914
1739209617.2663732;-38.13080360867914
1739209617.2663789;-38.13080360867914
1739209617.2663846;-33.981070128970906
1739209617.26639;-33.981070128970906
1739209617.2663958;-45.120503652039325
1739209617.2664015;-45.120503652039325
1739209617.266407;-45.120503652039325
1739209617.2664127;-35.57807855764607
1739209617.2664185;-45.120503652039325
1739209617.266424;-45.120503652039325
1739209617.2664297;-38.13080360867914
1739209617.2664354;-38.13080360867914
1739209617.2664409;-45.120503652039325
1739209617.2664466;-45.120503652039325
1739209617.2664523;-45.120503652039325
1739209617.2664578;-38.13080360867914
1739209617.2664635;-45.120503652039325
1739209617.2664692;-45.120503652039325
1739209617.2664747;-45.120503652039325
1739209617.2664804;-38.13080360867914
1739209617.2664862;-38.13080360867914
1739209617.2664917;-45.120503652039325
1739209617.2664974;-45.120503652039325
1739209617.266503;-45.120503652039325
1739209617.2665086;-35.57807855764607
1739209617.2665143;-38.13080360867914
1739209617.26652;-38.13080360867914
1739209617.2665255;-45.120503652039325
1739209617.2665312;-45.120503652039325
1739209617.266537;-38.13080360867914
1739209617.2665424;-35.57807855764607
1739209617.2665482;-38.13080360867914
1739209617.2665539;-45.120503652039325
1739209617.2665594;-45.120503652039325
1739209617.266565;-38.13080360867914
1739209617.2665708;-38.13080360867914
1739209617.2665763;-38.13080360867914
1739209617.266582;-38.13080360867914
1739209617.2665877;-45.120503652039325
1739209617.2665932;-32.816014438256545
1739209617.266599;-29.438486411369333
1739209617.2666047;-38.13080360867914
1739209617.2666101;-38.13080360867914
1739209617.2666159;-45.120503652039325
1739209617.2666216;-45.120503652039325
1739209617.266627;-45.120503652039325
1739209617.2666328;-35.57807855764607
1739209617.2666385;-45.120503652039325
1739209617.266644;-45.120503652039325
1739209617.2666497;-38.13080360867914
1739209617.2666554;-38.13080360867914
1739209617.266661;-45.120503652039325
1739209617.2666667;-38.13080360867914
1739209617.2666721;-33.981070128970906
1739209617.2666779;-45.120503652039325
1739209617.2666836;-32.816014438256545
1739209617.266689;-26.991370085610736
1739209617.2666948;-33.981070128970906
1739209617.2667005;-45.120503652039325
1739209617.266706;-38.13080360867914
1739209617.2667117;-33.981070128970906
1739209617.2667174;-45.120503652039325
1739209617.266723;-38.13080360867914
1739209617.2667286;-45.120503652039325
1739209617.2667344;-45.120503652039325
1739209617.2667398;-35.57807855764607
1739209617.2667456;-38.13080360867914
1739209617.2667513;-38.13080360867914
1739209617.2667568;-45.120503652039325
1739209617.2667625;-45.120503652039325
