CAN Message; 0x98:00001fea392eb767
Timestamp;Amplitude
1739209734.9553962;-38.13080360867914
1739209734.9554012;-38.13080360867914
1739209734.9554062;-45.120503652039325
1739209734.9554112;-38.13080360867914
1739209734.9554162;-35.57807855764607
1739209734.9554212;-45.120503652039325
1739209734.9554262;-30.49652367304973
1739209734.9554312;-33.981070128970906
1739209734.9554362;-45.120503652039325
1739209734.9554412;-45.120503652039325
1739209734.9554462;-38.13080360867914
1739209734.9554513;-38.13080360867914
1739209734.9554563;-38.13080360867914
1739209734.9554613;-35.57807855764607
1739209734.955466;-38.13080360867914
1739209734.955471;-45.120503652039325
1739209734.955476;-45.120503652039325
1739209734.955481;-38.13080360867914
1739209734.955486;-45.120503652039325
1739209734.955491;-35.57807855764607
1739209734.955496;-38.13080360867914
1739209734.955501;-45.120503652039325
1739209734.955506;-30.49652367304973
1739209734.955511;-33.981070128970906
1739209734.955516;-45.120503652039325
1739209734.955521;-38.13080360867914
1739209734.955526;-38.13080360867914
1739209734.9555311;-45.120503652039325
1739209734.9555361;-45.120503652039325
1739209734.9555411;-45.120503652039325
1739209734.9555461;-45.120503652039325
1739209734.9555511;-33.981070128970906
1739209734.9555562;-45.120503652039325
1739209734.9555612;-45.120503652039325
1739209734.955566;-45.120503652039325
1739209734.955571;-38.13080360867914
1739209734.955576;-38.13080360867914
1739209734.955581;-45.120503652039325
1739209734.955586;-45.120503652039325
1739209734.955591;-45.120503652039325
1739209734.955596;-38.13080360867914
1739209734.955601;-38.13080360867914
1739209734.955606;-45.120503652039325
1739209734.955611;-45.120503652039325
1739209734.955616;-32.816014438256545
1739209734.955621;-38.13080360867914
1739209734.955626;-38.13080360867914
1739209734.955631;-38.13080360867914
1739209734.955636;-35.57807855764607
1739209734.955641;-38.13080360867914
1739209734.955646;-38.13080360867914
1739209734.955651;-33.981070128970906
1739209734.955656;-38.13080360867914
1739209734.9556608;-38.13080360867914
1739209734.9556658;-33.981070128970906
1739209734.9556708;-38.13080360867914
1739209734.9556758;-38.13080360867914
1739209734.9556808;-45.120503652039325
1739209734.9556859;-45.120503652039325
1739209734.9556909;-45.120503652039325
1739209734.9556959;-38.13080360867914
1739209734.9557009;-45.120503652039325
1739209734.955706;-38.13080360867914
1739209734.955711;-38.13080360867914
1739209734.955716;-45.120503652039325
1739209734.955721;-38.13080360867914
1739209734.955726;-45.120503652039325
1739209734.955731;-45.120503652039325
1739209734.955736;-45.120503652039325
1739209734.955741;-38.13080360867914
1739209734.955746;-45.120503652039325
1739209734.955751;-38.13080360867914
1739209734.9557557;-31.141103565318893
1739209734.9557607;-33.981070128970906
1739209734.9557657;-38.13080360867914
1739209734.9557707;-33.981070128970906
1739209734.9557757;-33.981070128970906
1739209734.9557807;-45.120503652039325
1739209734.9557858;-38.13080360867914
1739209734.9557908;-45.120503652039325
1739209734.9557958;-45.120503652039325
1739209734.9558008;-38.13080360867914
1739209734.9558058;-35.57807855764607
1739209734.9558108;-38.13080360867914
1739209734.9558158;-45.120503652039325
1739209734.9558208;-33.981070128970906
1739209734.9558258;-35.57807855764607
1739209734.9558308;-33.981070128970906
1739209734.9558358;-38.13080360867914
1739209734.9558408;-45.120503652039325
1739209734.9558458;-45.120503652039325
1739209734.9558508;-38.13080360867914
1739209734.9558556;-38.13080360867914
1739209734.9558606;-45.120503652039325
1739209734.9558656;-38.13080360867914
1739209734.9558706;-45.120503652039325
1739209734.9558756;-45.120503652039325
1739209734.9558806;-45.120503652039325
1739209734.9558856;-45.120503652039325
1739209734.9558907;-45.120503652039325
1739209734.9558957;-38.13080360867914
1739209734.9559007;-38.13080360867914
1739209734.9559057;-45.120503652039325
1739209734.9559107;-33.981070128970906
1739209734.9559157;-38.13080360867914
1739209734.9559207;-38.13080360867914
1739209734.9559257;-38.13080360867914
1739209734.9559307;-31.141103565318915
1739209734.9559357;-32.816014438256545
1739209734.9559407;-38.13080360867914
1739209734.9559457;-45.120503652039325
1739209734.9559505;-38.13080360867914
1739209734.9559555;-32.816014438256545
1739209734.9559605;-38.13080360867914
1739209734.9559655;-45.120503652039325
1739209734.9559705;-45.120503652039325
1739209734.9559755;-45.120503652039325
1739209734.9559805;-45.120503652039325
1739209734.9559855;-45.120503652039325
1739209734.9559906;-45.120503652039325
1739209734.9559956;-45.120503652039325
1739209734.9560006;-38.13080360867914
1739209734.9560056;-45.120503652039325
1739209734.9560106;-38.13080360867914
1739209734.9560156;-38.13080360867914
1739209734.9560206;-45.120503652039325
1739209734.9560256;-45.120503652039325
1739209734.9560306;-38.13080360867914
1739209734.9560356;-29.438486411369333
1739209734.9560406;-45.120503652039325
1739209734.9560454;-45.120503652039325
1739209734.9560504;-45.120503652039325
1739209734.9560554;-38.13080360867914
1739209734.9560604;-35.57807855764607
1739209734.9560654;-38.13080360867914
1739209734.9560704;-45.120503652039325
1739209734.9560754;-45.120503652039325
1739209734.9560804;-38.13080360867914
1739209734.9560854;-45.120503652039325
1739209734.9560905;-45.120503652039325
1739209734.9560955;-45.120503652039325
1739209734.9561005;-33.981070128970906
1739209734.9561055;-38.13080360867914
1739209734.9561105;-33.981070128970906
1739209734.9561155;-26.991370085610736
1739209734.9561205;-38.13080360867914
1739209734.9561255;-38.13080360867914
1739209734.9561305;-45.120503652039325
1739209734.9561355;-45.120503652039325
1739209734.9561405;-45.120503652039325
1739209734.9561453;-38.13080360867914
1739209734.9561503;-45.120503652039325
1739209734.9561553;-38.13080360867914
1739209734.9561603;-38.13080360867914
1739209734.9561653;-35.57807855764607
1739209734.9561703;-45.120503652039325
1739209734.9561753;-45.120503652039325
1739209734.9561803;-38.13080360867914
1739209734.9561853;-38.13080360867914
1739209734.9561903;-45.120503652039325
1739209734.9561954;-35.57807855764607
1739209734.9562004;-35.57807855764607
1739209734.9562054;-35.57807855764607
1739209734.9562104;-38.13080360867914
1739209734.9562154;-35.57807855764607
1739209734.9562204;-38.13080360867914
1739209734.9562254;-38.13080360867914
1739209734.9562304;-38.13080360867914
1739209734.9562354;-35.57807855764607
1739209734.9562402;-38.13080360867914
1739209734.9562452;-45.120503652039325
1739209734.9562502;-45.120503652039325
1739209734.9562552;-35.57807855764607
1739209734.9562602;-38.13080360867914
1739209734.9562652;-45.120503652039325
1739209734.9562702;-45.120503652039325
1739209734.9562752;-38.13080360867914
1739209734.9562802;-45.120503652039325
1739209734.9562852;-45.120503652039325
1739209734.9562902;-38.13080360867914
1739209734.9562953;-45.120503652039325
1739209734.9563003;-38.13080360867914
1739209734.9563053;-38.13080360867914
1739209734.9563103;-38.13080360867914
1739209734.9563153;-25.826314394896354
1739209734.9563203;-33.981070128970906
1739209734.9563253;-45.120503652039325
1739209734.9563303;-38.13080360867914
1739209734.956335;-32.816014438256545
1739209734.95634;-45.120503652039325
1739209734.956345;-45.120503652039325
1739209734.95635;-45.120503652039325
1739209734.956355;-45.120503652039325
1739209734.95636;-38.13080360867914
1739209734.956365;-35.57807855764607
1739209734.95637;-38.13080360867914
1739209734.9563751;-45.120503652039325
1739209734.9563801;-38.13080360867914
1739209734.9563851;-45.120503652039325
1739209734.9563901;-38.13080360867914
1739209734.9563951;-32.816014438256545
1739209734.9564002;-33.981070128970906
1739209734.9564052;-45.120503652039325
1739209734.9564102;-38.13080360867914
1739209734.9564152;-45.120503652039325
1739209734.9564202;-38.13080360867914
1739209734.9564252;-38.13080360867914
1739209734.9564302;-38.13080360867914
1739209734.956435;-32.816014438256545
1739209734.95644;-45.120503652039325
1739209734.956445;-45.120503652039325
1739209734.95645;-45.120503652039325
1739209734.956455;-38.13080360867914
1739209734.95646;-35.57807855764607
1739209734.956465;-38.13080360867914
1739209734.95647;-45.120503652039325
1739209734.956475;-38.13080360867914
1739209734.95648;-45.120503652039325
1739209734.956485;-45.120503652039325
1739209734.95649;-45.120503652039325
1739209734.956495;-45.120503652039325
1739209734.9565;-38.13080360867914
1739209734.956505;-38.13080360867914
1739209734.95651;-35.57807855764607
1739209734.956515;-31.141103565318893
1739209734.95652;-33.981070128970906
1739209734.956525;-38.13080360867914
1739209734.9565299;-38.13080360867914
1739209734.9565349;-38.13080360867914
1739209734.9565399;-38.13080360867914
1739209734.9565449;-45.120503652039325
1739209734.95655;-38.13080360867914
1739209734.956555;-45.120503652039325
1739209734.95656;-45.120503652039325
1739209734.956565;-45.120503652039325
1739209734.95657;-33.981070128970906
1739209734.956575;-35.57807855764607
1739209734.95658;-45.120503652039325
1739209734.956585;-45.120503652039325
1739209734.95659;-45.120503652039325
1739209734.956595;-33.981070128970906
1739209734.9566;-33.981070128970906
1739209734.956605;-45.120503652039325
1739209734.95661;-38.13080360867914
1739209734.956615;-35.57807855764607
1739209734.95662;-38.13080360867914
1739209734.9566247;-38.13080360867914
1739209734.9566298;-45.120503652039325
1739209734.9566348;-38.13080360867914
1739209734.9566398;-38.13080360867914
1739209734.9566448;-38.13080360867914
1739209734.9566498;-38.13080360867914
1739209734.9566548;-45.120503652039325
1739209734.9566598;-38.13080360867914
1739209734.9566648;-38.13080360867914
1739209734.9566698;-45.120503652039325
1739209734.9566748;-45.120503652039325
1739209734.9566798;-45.120503652039325
1739209734.9566848;-45.120503652039325
1739209734.9566898;-45.120503652039325
1739209734.9566948;-45.120503652039325
1739209734.9566998;-38.13080360867914
1739209734.9567049;-45.120503652039325
1739209734.9567099;-45.120503652039325
1739209734.9567149;-45.120503652039325
1739209734.9567199;-33.981070128970906
1739209734.9567246;-38.13080360867914
1739209734.9567297;-38.13080360867914
1739209734.9567347;-45.120503652039325
1739209734.9567397;-38.13080360867914
1739209734.9567447;-38.13080360867914
1739209734.9567497;-38.13080360867914
1739209734.9567547;-38.13080360867914
1739209734.9567597;-45.120503652039325
1739209734.9567647;-38.13080360867914
1739209734.9567697;-31.141103565318915
1739209734.9567747;-38.13080360867914
1739209734.9567797;-45.120503652039325
1739209734.9567847;-38.13080360867914
1739209734.9567897;-35.57807855764607
1739209734.9567947;-45.120503652039325
1739209734.9567997;-33.981070128970906
1739209734.9568048;-35.57807855764607
1739209734.9568098;-45.120503652039325
1739209734.9568148;-45.120503652039325
1739209734.9568195;-38.13080360867914
1739209734.9568245;-38.13080360867914
1739209734.9568295;-38.13080360867914
1739209734.9568346;-38.13080360867914
1739209734.9568396;-45.120503652039325
1739209734.9568446;-38.13080360867914
1739209734.9568496;-38.13080360867914
1739209734.9568546;-38.13080360867914
1739209734.9568596;-45.120503652039325
1739209734.9568646;-45.120503652039325
1739209734.9568696;-35.57807855764607
1739209734.9568746;-45.120503652039325
1739209734.9568796;-38.13080360867914
1739209734.9568846;-33.981070128970906
1739209734.9568896;-45.120503652039325
1739209734.9568946;-45.120503652039325
1739209734.9568996;-38.13080360867914
1739209734.9569046;-38.13080360867914
1739209734.9569097;-38.13080360867914
1739209734.9569144;-35.57807855764607
1739209734.9569194;-45.120503652039325
1739209734.9569244;-45.120503652039325
1739209734.9569294;-38.13080360867914
1739209734.9569345;-35.57807855764607
1739209734.9569395;-45.120503652039325
1739209734.9569445;-45.120503652039325
1739209734.9569495;-38.13080360867914
1739209734.9569545;-33.981070128970906
1739209734.9569595;-32.816014438256545
1739209734.9569645;-31.141103565318893
1739209734.9569695;-38.13080360867914
1739209734.9569745;-38.13080360867914
1739209734.9569795;-45.120503652039325
1739209734.9569845;-38.13080360867914
1739209734.9569895;-45.120503652039325
1739209734.9569945;-38.13080360867914
1739209734.9569995;-45.120503652039325
1739209734.9570045;-45.120503652039325
1739209734.9570096;-35.57807855764607
1739209734.9570143;-38.13080360867914
1739209734.9570193;-45.120503652039325
1739209734.9570243;-45.120503652039325
1739209734.9570293;-45.120503652039325
1739209734.9570343;-45.120503652039325
1739209734.9570394;-45.120503652039325
1739209734.9570444;-35.57807855764607
1739209734.9570494;-35.57807855764607
1739209734.9570544;-35.57807855764607
1739209734.9570594;-35.57807855764607
1739209734.9570644;-35.57807855764607
1739209734.9570694;-38.13080360867914
1739209734.9570744;-45.120503652039325
1739209734.9570794;-38.13080360867914
1739209734.9570844;-38.13080360867914
1739209734.9570894;-38.13080360867914
1739209734.9570944;-45.120503652039325
1739209734.9570994;-45.120503652039325
1739209734.9571044;-45.120503652039325
1739209734.9571092;-33.981070128970906
1739209734.9571142;-45.120503652039325
1739209734.9571192;-45.120503652039325
1739209734.9571242;-45.120503652039325
1739209734.9571292;-45.120503652039325
1739209734.9571342;-45.120503652039325
1739209734.9571393;-38.13080360867914
1739209734.9571443;-38.13080360867914
1739209734.9571493;-38.13080360867914
1739209734.9571543;-45.120503652039325
1739209734.9571593;-45.120503652039325
1739209734.9571643;-27.8777449560314
1739209734.9571693;-35.57807855764607
1739209734.9571743;-38.13080360867914
1739209734.9571793;-45.120503652039325
1739209734.9571843;-45.120503652039325
1739209734.9571893;-38.13080360867914
1739209734.9571943;-38.13080360867914
1739209734.9571993;-38.13080360867914
1739209734.957204;-38.13080360867914
1739209734.957209;-38.13080360867914
1739209734.957214;-35.57807855764607
1739209734.9572191;-38.13080360867914
1739209734.9572241;-45.120503652039325
1739209734.9572291;-38.13080360867914
1739209734.9572341;-31.141103565318893
1739209734.9572392;-45.120503652039325
1739209734.9572442;-31.141103565318915
1739209734.9572492;-32.816014438256545
1739209734.9572542;-35.57807855764607
1739209734.9572592;-38.13080360867914
1739209734.9572642;-38.13080360867914
1739209734.9572692;-35.57807855764607
1739209734.9572742;-33.981070128970906
1739209734.9572792;-45.120503652039325
1739209734.9572842;-38.13080360867914
1739209734.9572892;-35.57807855764607
1739209734.9572942;-32.816014438256545
1739209734.9572992;-45.120503652039325
1739209734.957304;-45.120503652039325
1739209734.957309;-38.13080360867914
1739209734.957314;-45.120503652039325
1739209734.957319;-38.13080360867914
1739209734.957324;-38.13080360867914
1739209734.957329;-35.57807855764607
1739209734.957334;-38.13080360867914
1739209734.957339;-45.120503652039325
1739209734.957344;-38.13080360867914
1739209734.957349;-35.57807855764607
1739209734.957354;-38.13080360867914
1739209734.957359;-35.57807855764607
1739209734.957364;-38.13080360867914
1739209734.957369;-45.120503652039325
1739209734.957374;-38.13080360867914
1739209734.957379;-45.120503652039325
1739209734.957384;-38.13080360867914
1739209734.957389;-38.13080360867914
1739209734.9573941;-45.120503652039325
1739209734.957399;-38.13080360867914
1739209734.957404;-45.120503652039325
1739209734.957409;-38.13080360867914
1739209734.957414;-45.120503652039325
1739209734.957419;-45.120503652039325
1739209734.957424;-35.57807855764607
1739209734.957429;-45.120503652039325
1739209734.957434;-45.120503652039325
1739209734.957439;-45.120503652039325
1739209734.957444;-33.981070128970906
1739209734.957449;-28.992665084841942
1739209734.957454;-45.120503652039325
1739209734.957459;-45.120503652039325
1739209734.957464;-33.981070128970906
1739209734.957469;-33.981070128970906
1739209734.957474;-38.13080360867914
1739209734.957479;-38.13080360867914
1739209734.957484;-38.13080360867914
1739209734.957489;-35.57807855764607
1739209734.9574938;-45.120503652039325
1739209734.9574988;-45.120503652039325
1739209734.9575038;-38.13080360867914
1739209734.9575088;-45.120503652039325
1739209734.9575138;-38.13080360867914
1739209734.9575188;-33.981070128970906
1739209734.9575238;-38.13080360867914
1739209734.9575288;-30.49652367304973
1739209734.9575338;-45.120503652039325
1739209734.9575388;-38.13080360867914
1739209734.9575438;-38.13080360867914
1739209734.9575489;-33.981070128970906
1739209734.9575539;-45.120503652039325
1739209734.9575589;-32.816014438256545
1739209734.9575639;-38.13080360867914
1739209734.957569;-31.141103565318915
1739209734.957574;-38.13080360867914
1739209734.957579;-45.120503652039325
1739209734.957584;-38.13080360867914
1739209734.9575887;-45.120503652039325
1739209734.9575937;-45.120503652039325
1739209734.9575987;-38.13080360867914
1739209734.9576037;-45.120503652039325
1739209734.9576087;-33.981070128970906
1739209734.9576137;-35.57807855764607
1739209734.9576187;-38.13080360867914
1739209734.9576237;-38.13080360867914
1739209734.9576287;-33.981070128970906
1739209734.9576337;-38.13080360867914
1739209734.9576387;-38.13080360867914
1739209734.9576437;-45.120503652039325
1739209734.9576488;-38.13080360867914
1739209734.9576538;-32.816014438256545
1739209734.9576588;-38.13080360867914
1739209734.9576638;-45.120503652039325
1739209734.9576688;-38.13080360867914
1739209734.9576738;-32.816014438256545
1739209734.9576788;-45.120503652039325
1739209734.9576838;-45.120503652039325
1739209734.9576886;-33.981070128970906
1739209734.9576936;-38.13080360867914
1739209734.9576986;-33.981070128970906
1739209734.9577036;-38.13080360867914
1739209734.9577086;-38.13080360867914
1739209734.9577136;-38.13080360867914
1739209734.9577186;-38.13080360867914
1739209734.9577236;-45.120503652039325
1739209734.9577286;-38.13080360867914
1739209734.9577336;-38.13080360867914
1739209734.9577386;-45.120503652039325
1739209734.9577436;-45.120503652039325
1739209734.9577487;-35.57807855764607
1739209734.9577537;-31.141103565318893
1739209734.9577587;-38.13080360867914
1739209734.9577637;-38.13080360867914
1739209734.9577687;-38.13080360867914
1739209734.9577737;-38.13080360867914
1739209734.9577787;-38.13080360867914
1739209734.9577835;-38.13080360867914
1739209734.9577885;-45.120503652039325
1739209734.9577935;-38.13080360867914
1739209734.9577985;-38.13080360867914
1739209734.9578035;-38.13080360867914
1739209734.9578085;-45.120503652039325
1739209734.9578135;-45.120503652039325
1739209734.9578185;-45.120503652039325
1739209734.9578235;-45.120503652039325
1739209734.9578285;-38.13080360867914
1739209734.9578335;-38.13080360867914
1739209734.9578385;-45.120503652039325
1739209734.9578435;-45.120503652039325
1739209734.9578485;-38.13080360867914
1739209734.9578536;-32.816014438256545
1739209734.9578586;-38.13080360867914
1739209734.9578636;-38.13080360867914
1739209734.9578686;-38.13080360867914
1739209734.9578736;-35.57807855764607
1739209734.9578784;-45.120503652039325
1739209734.9578834;-45.120503652039325
1739209734.9578884;-45.120503652039325
1739209734.9578934;-45.120503652039325
1739209734.9578984;-45.120503652039325
1739209734.9579034;-33.981070128970906
1739209734.9579084;-33.981070128970906
1739209734.9579134;-38.13080360867914
1739209734.9579184;-38.13080360867914
1739209734.9579234;-38.13080360867914
1739209734.9579284;-38.13080360867914
1739209734.9579334;-32.816014438256545
1739209734.9579384;-38.13080360867914
1739209734.9579434;-35.57807855764607
1739209734.9579484;-38.13080360867914
1739209734.9579535;-38.13080360867914
1739209734.9579585;-38.13080360867914
1739209734.9579635;-35.57807855764607
1739209734.9579685;-38.13080360867914
1739209734.9579735;-38.13080360867914
1739209734.9579782;-38.13080360867914
1739209734.9579833;-45.120503652039325
1739209734.9579883;-45.120503652039325
1739209734.9579933;-45.120503652039325
1739209734.9579983;-38.13080360867914
1739209734.9580033;-38.13080360867914
1739209734.9580083;-38.13080360867914
1739209734.9580133;-32.816014438256545
1739209734.9580183;-35.57807855764607
1739209734.9580233;-45.120503652039325
1739209734.9580283;-45.120503652039325
1739209734.9580333;-38.13080360867914
1739209734.9580383;-45.120503652039325
1739209734.9580433;-45.120503652039325
1739209734.9580483;-38.13080360867914
1739209734.9580534;-45.120503652039325
1739209734.9580584;-45.120503652039325
1739209734.9580634;-35.57807855764607
1739209734.9580684;-38.13080360867914
1739209734.9580731;-45.120503652039325
1739209734.9580781;-38.13080360867914
1739209734.9580832;-45.120503652039325
1739209734.9580882;-45.120503652039325
1739209734.9580932;-38.13080360867914
1739209734.9580982;-38.13080360867914
1739209734.9581032;-45.120503652039325
1739209734.9581082;-38.13080360867914
1739209734.9581132;-32.816014438256545
1739209734.9581182;-45.120503652039325
1739209734.9581232;-45.120503652039325
1739209734.9581282;-38.13080360867914
1739209734.9581332;-38.13080360867914
1739209734.9581382;-38.13080360867914
1739209734.9581432;-45.120503652039325
1739209734.9581482;-45.120503652039325
1739209734.9581532;-38.13080360867914
1739209734.9581583;-38.13080360867914
1739209734.9581633;-45.120503652039325
1739209734.958168;-45.120503652039325
1739209734.958173;-33.981070128970906
1739209734.958178;-45.120503652039325
1739209734.958183;-45.120503652039325
1739209734.958188;-45.120503652039325
1739209734.958193;-32.816014438256545
1739209734.958198;-38.13080360867914
1739209734.958203;-45.120503652039325
1739209734.958208;-33.981070128970906
1739209734.958213;-32.816014438256545
1739209734.958218;-31.141103565318915
1739209734.958223;-45.120503652039325
1739209734.958228;-38.13080360867914
1739209734.958233;-45.120503652039325
1739209734.9582381;-38.13080360867914
1739209734.9582431;-45.120503652039325
1739209734.9582481;-35.57807855764607
1739209734.9582531;-38.13080360867914
1739209734.9582582;-45.120503652039325
1739209734.9582632;-33.981070128970906
1739209734.958268;-35.57807855764607
1739209734.958273;-38.13080360867914
1739209734.958278;-45.120503652039325
1739209734.958283;-45.120503652039325
1739209734.958288;-45.120503652039325
1739209734.958293;-31.141103565318915
1739209734.958298;-31.141103565318915
1739209734.958303;-38.13080360867914
1739209734.958308;-38.13080360867914
1739209734.958313;-33.981070128970906
1739209734.958318;-38.13080360867914
1739209734.958323;-45.120503652039325
1739209734.958328;-38.13080360867914
1739209734.958333;-45.120503652039325
1739209734.958338;-45.120503652039325
1739209734.958343;-38.13080360867914
1739209734.958348;-38.13080360867914
1739209734.958353;-45.120503652039325
1739209734.958358;-38.13080360867914
1739209734.9583628;-35.57807855764607
1739209734.9583678;-45.120503652039325
1739209734.9583728;-45.120503652039325
1739209734.9583778;-45.120503652039325
1739209734.9583828;-45.120503652039325
1739209734.9583879;-45.120503652039325
1739209734.9583929;-38.13080360867914
1739209734.9583979;-38.13080360867914
1739209734.9584029;-45.120503652039325
1739209734.9584079;-38.13080360867914
1739209734.958413;-45.120503652039325
1739209734.958418;-38.13080360867914
1739209734.958423;-38.13080360867914
1739209734.958428;-45.120503652039325
1739209734.958433;-45.120503652039325
1739209734.958438;-45.120503652039325
1739209734.958443;-45.120503652039325
1739209734.958448;-45.120503652039325
1739209734.958453;-38.13080360867914
1739209734.9584577;-38.13080360867914
1739209734.9584627;-38.13080360867914
1739209734.9584677;-38.13080360867914
1739209734.9584727;-45.120503652039325
1739209734.9584777;-38.13080360867914
1739209734.9584827;-45.120503652039325
1739209734.9584877;-45.120503652039325
1739209734.9584928;-45.120503652039325
1739209734.9584978;-33.981070128970906
1739209734.9585028;-45.120503652039325
1739209734.9585078;-38.13080360867914
1739209734.9585128;-35.57807855764607
1739209734.9585178;-38.13080360867914
1739209734.9585228;-38.13080360867914
1739209734.9585278;-45.120503652039325
1739209734.9585328;-45.120503652039325
1739209734.9585378;-28.992665084841942
1739209734.9585428;-38.13080360867914
1739209734.9585478;-38.13080360867914
1739209734.9585528;-45.120503652039325
1739209734.9585576;-38.13080360867914
1739209734.9585626;-45.120503652039325
1739209734.9585676;-45.120503652039325
1739209734.9585726;-45.120503652039325
1739209734.9585776;-31.14110356531892
1739209734.9585826;-38.13080360867914
1739209734.9585876;-38.13080360867914
1739209734.9585927;-45.120503652039325
1739209734.9585977;-38.13080360867914
1739209734.9586027;-38.13080360867914
1739209734.9586077;-45.120503652039325
1739209734.9586127;-45.120503652039325
1739209734.9586177;-25.826314394896357
1739209734.9586227;-33.981070128970906
1739209734.9586277;-45.120503652039325
1739209734.9586327;-45.120503652039325
1739209734.9586377;-33.981070128970906
1739209734.9586427;-38.13080360867914
1739209734.9586477;-38.13080360867914
1739209734.9586525;-45.120503652039325
1739209734.9586575;-32.816014438256545
1739209734.9586625;-38.13080360867914
1739209734.9586675;-35.57807855764607
1739209734.9586725;-45.120503652039325
1739209734.9586775;-38.13080360867914
1739209734.9586825;-38.13080360867914
1739209734.9586875;-38.13080360867914
1739209734.9586926;-38.13080360867914
1739209734.9586976;-30.49652367304973
1739209734.9587026;-38.13080360867914
1739209734.9587076;-45.120503652039325
1739209734.9587126;-35.57807855764607
1739209734.9587176;-38.13080360867914
1739209734.9587226;-45.120503652039325
1739209734.9587276;-38.13080360867914
1739209734.9587326;-35.57807855764607
1739209734.9587376;-35.57807855764607
1739209734.9587426;-45.120503652039325
1739209734.9587474;-38.13080360867914
1739209734.9587524;-45.120503652039325
1739209734.9587574;-38.13080360867914
1739209734.9587624;-35.57807855764607
1739209734.9587674;-38.13080360867914
1739209734.9587724;-38.13080360867914
1739209734.9587774;-45.120503652039325
1739209734.9587824;-45.120503652039325
1739209734.9587874;-38.13080360867914
1739209734.9587924;-45.120503652039325
1739209734.9587975;-45.120503652039325
1739209734.9588025;-45.120503652039325
1739209734.9588075;-38.13080360867914
1739209734.9588125;-35.57807855764607
1739209734.9588175;-35.57807855764607
1739209734.9588225;-38.13080360867914
1739209734.9588275;-33.981070128970906
1739209734.9588325;-38.13080360867914
1739209734.9588375;-38.13080360867914
1739209734.9588425;-45.120503652039325
1739209734.9588473;-45.120503652039325
1739209734.9588523;-31.141103565318893
1739209734.9588573;-38.13080360867914
1739209734.9588623;-45.120503652039325
1739209734.9588673;-33.981070128970906
1739209734.9588723;-38.13080360867914
1739209734.9588773;-45.120503652039325
1739209734.9588823;-38.13080360867914
1739209734.9588873;-45.120503652039325
1739209734.9588923;-45.120503652039325
1739209734.9588974;-35.57807855764607
1739209734.9589024;-35.57807855764607
1739209734.9589074;-38.13080360867914
1739209734.9589124;-45.120503652039325
1739209734.9589174;-33.981070128970906
1739209734.9589224;-38.13080360867914
1739209734.9589274;-45.120503652039325
1739209734.9589324;-45.120503652039325
1739209734.9589374;-45.120503652039325
1739209734.9589422;-38.13080360867914
