CAN Message; 0x77:9088511df1eae040
1739209633.0412545;-45.120503652039325
1739209633.0412648;-45.120503652039325
1739209633.041275;-45.120503652039325
1739209633.0412853;-45.120503652039325
1739209633.0412955;-45.120503652039325
1739209633.0413058;-38.13080360867914
1739209633.041316;-45.120503652039325
1739209633.0413263;-38.13080360867914
1739209633.0413365;-38.13080360867914
1739209633.0413468;-38.13080360867914
1739209633.041357;-38.13080360867914
1739209633.0413675;-35.57807855764607
1739209633.0413778;-38.13080360867914
1739209633.041388;-45.120503652039325
1739209633.0413983;-45.120503652039325
1739209633.0414085;-45.120503652039325
1739209633.0414188;-38.13080360867914
1739209633.041429;-45.120503652039325
1739209633.0414393;-38.13080360867914
1739209633.0414495;-38.13080360867914
1739209633.0414598;-45.120503652039325
1739209633.04147;-45.120503652039325
1739209633.0414803;-45.120503652039325
1739209633.0414906;-35.57807855764607
1739209633.0415008;-38.13080360867914
1739209633.041511;-38.13080360867914
1739209633.0415213;-45.120503652039325
1739209633.0415316;-38.13080360867914
1739209633.0415418;-31.141103565318915
1739209633.041552;-45.120503652039325
1739209633.0415623;-38.13080360867914
1739209633.0415728;-45.120503652039325
1739209633.041583;-38.13080360867914
1739209633.0415933;-45.120503652039325
1739209633.0416036;-38.13080360867914
1739209633.0416138;-38.13080360867914
1739209633.041624;-38.13080360867914
1739209633.0416343;-45.120503652039325
1739209633.0416446;-45.120503652039325
1739209633.0416548;-38.13080360867914
1739209633.041665;-38.13080360867914
1739209633.0416753;-38.13080360867914
1739209633.0416856;-45.120503652039325
1739209633.0416958;-38.13080360867914
1739209633.041706;-33.981070128970906
1739209633.0417163;-45.120503652039325
1739209633.0417266;-45.120503652039325
1739209633.0417368;-45.120503652039325
1739209633.041747;-33.981070128970906
1739209633.0417573;-45.120503652039325
1739209633.0417676;-45.120503652039325
1739209633.041778;-35.57807855764607
1739209633.0417883;-38.13080360867914
1739209633.0417986;-38.13080360867914
1739209633.0418088;-38.13080360867914
1739209633.041819;-45.120503652039325
1739209633.0418293;-45.120503652039325
1739209633.0418396;-45.120503652039325
1739209633.0418499;-45.120503652039325
1739209633.04186;-38.13080360867914
1739209633.0418704;-38.13080360867914
1739209633.0418806;-45.120503652039325
1739209633.0418909;-38.13080360867914
1739209633.041901;-35.57807855764607
1739209633.0419114;-31.141103565318915
1739209633.0419216;-45.120503652039325
1739209633.0419319;-38.13080360867914
1739209633.0419421;-35.57807855764607
1739209633.0419524;-38.13080360867914
1739209633.0419626;-45.120503652039325
1739209633.0419729;-45.120503652039325
1739209633.0419834;-45.120503652039325
1739209633.0419936;-45.120503652039325
1739209633.0420039;-45.120503652039325
1739209633.0420141;-45.120503652039325
1739209633.0420244;-45.120503652039325
1739209633.0420346;-45.120503652039325
1739209633.0420449;-45.120503652039325
1739209633.0420551;-45.120503652039325
1739209633.0420654;-38.13080360867914
1739209633.0420756;-32.816014438256545
1739209633.042086;-45.120503652039325
1739209633.0420961;-45.120503652039325
1739209633.0421064;-45.120503652039325
1739209633.0421166;-33.981070128970906
1739209633.042127;-38.13080360867914
1739209633.0421371;-38.13080360867914
1739209633.0421474;-45.120503652039325
1739209633.0421576;-45.120503652039325
1739209633.042168;-32.816014438256545
1739209633.0421782;-35.57807855764607
1739209633.0421886;-45.120503652039325
1739209633.042199;-33.981070128970906
1739209633.0422091;-38.13080360867914
1739209633.0422194;-33.981070128970906
1739209633.0422297;-38.13080360867914
1739209633.04224;-38.13080360867914
1739209633.0422502;-38.13080360867914
1739209633.0422604;-38.13080360867914
1739209633.0422707;-45.120503652039325
1739209633.042281;-31.141103565318915
1739209633.0422912;-38.13080360867914
1739209633.0423014;-38.13080360867914
1739209633.0423117;-45.120503652039325
1739209633.042322;-45.120503652039325
1739209633.0423322;-35.57807855764607
1739209633.0423424;-35.57807855764607
1739209633.0423527;-38.13080360867914
1739209633.042363;-28.58837851428586
1739209633.0423732;-31.141103565318915
1739209633.0423834;-38.13080360867914
1739209633.042394;-45.120503652039325
1739209633.0424042;-38.13080360867914
1739209633.0424144;-38.13080360867914
1739209633.0424247;-38.13080360867914
1739209633.042435;-45.120503652039325
1739209633.0424452;-33.981070128970906
1739209633.0424554;-38.13080360867914
1739209633.0424657;-45.120503652039325
1739209633.042476;-45.120503652039325
1739209633.0424862;-45.120503652039325
1739209633.0424964;-38.13080360867914
1739209633.0425067;-45.120503652039325
1739209633.042517;-45.120503652039325
1739209633.0425272;-38.13080360867914
1739209633.0425375;-38.13080360867914
1739209633.0425477;-38.13080360867914
1739209633.042558;-45.120503652039325
1739209633.0425682;-38.13080360867914
1739209633.0425785;-38.13080360867914
1739209633.0425887;-45.120503652039325
1739209633.042599;-45.120503652039325
1739209633.0426095;-38.13080360867914
1739209633.0426197;-33.981070128970906
1739209633.04263;-45.120503652039325
1739209633.0426402;-45.120503652039325
1739209633.0426505;-38.13080360867914
1739209633.0426607;-38.13080360867914
1739209633.042671;-45.120503652039325
1739209633.0426812;-45.120503652039325
1739209633.0426915;-45.120503652039325
1739209633.0427017;-38.13080360867914
1739209633.042712;-38.13080360867914
1739209633.0427222;-45.120503652039325
1739209633.0427325;-45.120503652039325
1739209633.0427427;-38.13080360867914
1739209633.042753;-38.13080360867914
1739209633.0427632;-45.120503652039325
1739209633.0427735;-38.13080360867914
1739209633.0427837;-31.141103565318915
1739209633.042794;-45.120503652039325
1739209633.0428042;-35.57807855764607
1739209633.0428147;-35.57807855764607
1739209633.042825;-45.120503652039325
1739209633.0428352;-45.120503652039325
1739209633.0428455;-45.120503652039325
1739209633.0428557;-45.120503652039325
1739209633.042866;-33.981070128970956
1739209633.0428762;-33.981070128970906
1739209633.0428865;-32.816014438256545
1739209633.0428967;-38.13080360867914
1739209633.042907;-45.120503652039325
1739209633.0429173;-35.57807855764607
1739209633.0429275;-45.120503652039325
1739209633.0429378;-33.981070128970906
1739209633.042948;-27.267205301931607
1739209633.0429583;-45.120503652039325
1739209633.0429685;-38.13080360867914
1739209633.0429788;-45.120503652039325
1739209633.042989;-45.120503652039325
1739209633.0429993;-38.13080360867914
1739209633.0430095;-33.981070128970906
1739209633.04302;-38.13080360867914
1739209633.0430303;-33.981070128970956
1739209633.0430405;-35.57807855764607
1739209633.0430508;-35.57807855764607
1739209633.043061;-45.120503652039325
1739209633.0430713;-38.13080360867914
1739209633.0430815;-35.57807855764607
1739209633.0430918;-38.13080360867914
1739209633.043102;-38.13080360867914
1739209633.0431123;-32.816014438256545
1739209633.0431225;-38.13080360867914
1739209633.0431328;-35.57807855764607
1739209633.043143;-38.13080360867914
1739209633.0431533;-45.120503652039325
1739209633.0431635;-38.13080360867914
1739209633.0431738;-35.57807855764607
1739209633.043184;-38.13080360867914
1739209633.0431943;-45.120503652039325
1739209633.0432045;-38.13080360867914
1739209633.0432148;-45.120503652039325
1739209633.0432253;-45.120503652039325
1739209633.0432355;-45.120503652039325
1739209633.0432458;-38.13080360867914
1739209633.043256;-33.981070128970906
1739209633.0432663;-45.120503652039325
1739209633.0432765;-45.120503652039325
1739209633.0432868;-45.120503652039325
1739209633.043297;-45.120503652039325
1739209633.0433073;-38.13080360867914
1739209633.0433176;-45.120503652039325
1739209633.0433278;-38.13080360867914
1739209633.043338;-38.13080360867914
1739209633.0433483;-38.13080360867914
1739209633.0433586;-35.57807855764607
1739209633.0433688;-38.13080360867914
1739209633.043379;-45.120503652039325
1739209633.0433893;-38.13080360867914
1739209633.0433996;-35.57807855764607
1739209633.0434098;-38.13080360867914
1739209633.04342;-38.13080360867914
1739209633.0434306;-33.981070128970906
1739209633.0434408;-45.120503652039325
1739209633.043451;-45.120503652039325
1739209633.0434613;-38.13080360867914
1739209633.0434716;-38.13080360867914
1739209633.0434818;-45.120503652039325
1739209633.043492;-33.981070128970906
1739209633.0435023;-45.120503652039325
1739209633.0435126;-45.120503652039325
1739209633.0435228;-45.120503652039325
1739209633.043533;-38.13080360867914
1739209633.0435433;-35.57807855764607
1739209633.0435536;-38.13080360867914
1739209633.0435638;-45.120503652039325
1739209633.043574;-45.120503652039325
1739209633.0435843;-38.13080360867914
1739209633.0435946;-38.13080360867914
1739209633.0436049;-45.120503652039325
1739209633.043615;-38.13080360867914
1739209633.0436254;-45.120503652039325
1739209633.0436358;-45.120503652039325
1739209633.043646;-32.816014438256545
1739209633.0436563;-35.57807855764607
1739209633.0436666;-38.13080360867914
1739209633.0436769;-45.120503652039325
1739209633.043687;-38.13080360867914
1739209633.0436974;-33.981070128970906
1739209633.0437076;-45.120503652039325
1739209633.0437179;-45.120503652039325
1739209633.043728;-45.120503652039325
1739209633.0437384;-38.13080360867914
1739209633.0437486;-45.120503652039325
1739209633.0437589;-45.120503652039325
1739209633.0437691;-35.57807855764607
1739209633.0437794;-38.13080360867914
1739209633.0437896;-45.120503652039325
1739209633.0437999;-45.120503652039325
1739209633.0438101;-35.57807855764607
1739209633.0438204;-38.13080360867914
1739209633.0438306;-45.120503652039325
1739209633.0438411;-38.13080360867914
1739209633.0438514;-38.13080360867914
1739209633.0438616;-31.141103565318915
1739209633.0438719;-38.13080360867914
1739209633.0438821;-45.120503652039325
1739209633.0438924;-32.816014438256545
1739209633.0439026;-38.13080360867914
1739209633.043913;-38.13080360867914
1739209633.0439231;-38.13080360867914
1739209633.0439334;-33.981070128970906
1739209633.0439436;-38.13080360867914
1739209633.043954;-45.120503652039325
1739209633.0439641;-45.120503652039325
1739209633.0439744;-38.13080360867914
1739209633.0439847;-38.13080360867914
1739209633.043995;-45.120503652039325
1739209633.0440052;-45.120503652039325
1739209633.0440154;-45.120503652039325
1739209633.0440257;-45.120503652039325
1739209633.044036;-45.120503652039325
1739209633.0440464;-45.120503652039325
1739209633.0440567;-45.120503652039325
1739209633.044067;-33.981070128970906
1739209633.0440772;-45.120503652039325
1739209633.0440874;-45.120503652039325
1739209633.0440977;-38.13080360867914
1739209633.044108;-38.13080360867914
1739209633.0441182;-38.13080360867914
1739209633.0441284;-38.13080360867914
1739209633.0441387;-45.120503652039325
1739209633.044149;-45.120503652039325
1739209633.0441592;-45.120503652039325
1739209633.0441694;-38.13080360867914
1739209633.0441797;-45.120503652039325
1739209633.04419;-33.981070128970906
1739209633.0442002;-38.13080360867914
1739209633.050328;-35.57807855764607
1739209633.0503283;-33.981070128970906
1739209633.0503287;-45.120503652039325
1739209633.050329;-38.13080360867914
1739209633.0503292;-38.13080360867914
1739209633.0503294;-33.981070128970906
1739209633.05033;-33.981070128970906
1739209633.0503302;-35.57807855764607
1739209633.0503304;-33.981070128970906
1739209633.0503306;-38.13080360867914
1739209633.050331;-38.13080360867914
1739209633.0503314;-35.57807855764607
1739209633.0503316;-38.13080360867914
1739209633.0503318;-38.13080360867914
1739209633.0503323;-38.13080360867914
1739209633.0503325;-45.120503652039325
1739209633.0503328;-38.13080360867914
1739209633.050333;-38.13080360867914
1739209633.0503335;-45.120503652039325
1739209633.0503337;-38.13080360867914
1739209633.050334;-32.816014438256545
1739209633.0503342;-38.13080360867914
1739209633.0503347;-38.13080360867914
1739209633.050335;-45.120503652039325
1739209633.0503352;-45.120503652039325
1739209633.0503354;-38.13080360867914
1739209633.050336;-45.120503652039325
1739209633.0503361;-45.120503652039325
1739209633.0503364;-45.120503652039325
1739209633.0503366;-38.13080360867914
1739209633.0503368;-38.13080360867914
1739209633.0503373;-38.13080360867914
1739209633.0503376;-33.981070128970906
1739209633.0503378;-35.57807855764607
1739209633.050338;-35.57807855764607
1739209633.0503385;-38.13080360867914
1739209633.0503387;-35.57807855764607
1739209633.050339;-38.13080360867914
1739209633.0503392;-45.120503652039325
1739209633.0503397;-38.13080360867914
1739209633.05034;-35.57807855764607
1739209633.0503402;-32.816014438256545
1739209633.0503404;-28.58837851428586
1739209633.050341;-38.13080360867914
1739209633.0503411;-33.981070128970906
1739209633.0503414;-31.141103565318915
1739209633.0503416;-32.816014438256545
1739209633.050342;-45.120503652039325
1739209633.0503423;-35.57807855764607
1739209633.0503426;-32.816014438256545
1739209633.0503428;-31.141103565318943
1739209633.0503433;-33.981070128970906
1739209633.0503435;-45.120503652039325
1739209633.0503438;-38.13080360867914
1739209633.050344;-38.13080360867914
1739209633.0503445;-38.13080360867914
1739209633.0503447;-38.13080360867914
1739209633.050345;-32.816014438256545
1739209633.0503452;-31.141103565318915
1739209633.0503454;-38.13080360867914
1739209633.050346;-35.57807855764607
1739209633.0503461;-35.57807855764607
1739209633.0503464;-38.13080360867914
1739209633.0503466;-45.120503652039325
1739209633.050347;-35.57807855764607
1739209633.0503473;-45.120503652039325
1739209633.0503476;-45.120503652039325
1739209633.0503478;-45.120503652039325
1739209633.0503483;-38.13080360867914
1739209633.0503485;-38.13080360867914
1739209633.0503488;-45.120503652039325
1739209633.050349;-45.120503652039325
1739209633.0503495;-45.120503652039325
1739209633.0503497;-45.120503652039325
1739209633.05035;-38.13080360867914
1739209633.0503502;-38.13080360867914
1739209633.0503507;-45.120503652039325
1739209633.050351;-38.13080360867914
1739209633.0503511;-38.13080360867914
1739209633.0503514;-38.13080360867914
1739209633.0503519;-45.120503652039325
1739209633.050352;-45.120503652039325
1739209633.0503523;-45.120503652039325
1739209633.0503526;-45.120503652039325
1739209633.050353;-45.120503652039325
1739209633.0503533;-45.120503652039325
1739209633.0503535;-45.120503652039325
1739209633.0503538;-45.120503652039325
1739209633.050354;-45.120503652039325
1739209633.0503545;-38.13080360867914
1739209633.0503547;-38.13080360867914
1739209633.050355;-45.120503652039325
1739209633.0503552;-45.120503652039325
1739209633.0503557;-38.13080360867914
1739209633.050356;-38.13080360867914
1739209633.0503561;-45.120503652039325
1739209633.0503564;-45.120503652039325
1739209633.0503569;-38.13080360867914
1739209633.050357;-29.438486411369333
1739209633.0503573;-33.981070128970906
1739209633.0503576;-38.13080360867914
1739209633.050358;-45.120503652039325
1739209633.0503583;-45.120503652039325
1739209633.0503585;-45.120503652039325
1739209633.0503588;-45.120503652039325
1739209633.0503592;-45.120503652039325
1739209633.0503595;-35.57807855764607
1739209633.0503597;-45.120503652039325
1739209633.05036;-35.57807855764607
1739209633.0503604;-45.120503652039325
1739209633.0503607;-45.120503652039325
1739209633.050361;-38.13080360867914
1739209633.0503612;-38.13080360867914
1739209633.0503614;-45.120503652039325
1739209633.0503619;-28.21854285175415
1739209633.050362;-32.816014438256545
1739209633.0503623;-38.13080360867914
1739209633.0503626;-38.13080360867914
1739209633.050363;-35.57807855764607
1739209633.0503633;-38.13080360867914
1739209633.0503635;-45.120503652039325
1739209633.0503638;-32.816014438256545
1739209633.0503643;-45.120503652039325
1739209633.0503645;-38.13080360867914
1739209633.0503647;-35.57807855764607
1739209633.050365;-38.13080360867914
1739209633.0503654;-45.120503652039325
1739209633.0503657;-45.120503652039325
1739209633.050366;-35.57807855764607
1739209633.0503662;-33.981070128970906
1739209633.0503666;-45.120503652039325
1739209633.0503669;-45.120503652039325
1739209633.050367;-38.13080360867914
1739209633.0503674;-38.13080360867914
1739209633.0503678;-45.120503652039325
1739209633.050368;-45.120503652039325
1739209633.0503683;-32.816014438256545
1739209633.0503685;-38.13080360867914
1739209633.050369;-38.13080360867914
1739209633.0503693;-38.13080360867914
1739209633.0503695;-38.13080360867914
1739209633.0503697;-38.13080360867914
1739209633.05037;-45.120503652039325
1739209633.0503705;-30.49652367304973
1739209633.0503707;-38.13080360867914
1739209633.050371;-33.981070128970906
1739209633.0503712;-38.13080360867914
1739209633.0503716;-38.13080360867914
1739209633.050372;-38.13080360867914
1739209633.0503721;-45.120503652039325
1739209633.0503724;-45.120503652039325
1739209633.0503728;-45.120503652039325
1739209633.050373;-32.816014438256545
1739209633.0503733;-38.13080360867914
1739209633.0503736;-45.120503652039325
1739209633.050374;-38.13080360867914
1739209633.0503743;-35.57807855764607
1739209633.0503745;-38.13080360867914
1739209633.0503747;-45.120503652039325
1739209633.0503752;-45.120503652039325
1739209633.0503755;-35.57807855764607
1739209633.0503757;-38.13080360867914
1739209633.050376;-45.120503652039325
1739209633.0503764;-38.13080360867914
1739209633.0503767;-38.13080360867914
1739209633.050377;-45.120503652039325
1739209633.0503771;-38.13080360867914
1739209633.0503776;-35.57807855764607
1739209633.0503778;-45.120503652039325
1739209633.050378;-45.120503652039325
1739209633.0503783;-38.13080360867914
1739209633.0503786;-33.981070128970906
1739209633.050379;-38.13080360867914
1739209633.0503793;-38.13080360867914
1739209633.0503795;-45.120503652039325
1739209633.0503798;-45.120503652039325
1739209633.0503802;-38.13080360867914
1739209633.0503805;-38.13080360867914
1739209633.0503807;-38.13080360867914
1739209633.050381;-33.981070128970906
1739209633.0503814;-38.13080360867914
1739209633.0503817;-45.120503652039325
1739209633.050382;-45.120503652039325
1739209633.0503821;-38.13080360867914
1739209633.0503826;-38.13080360867914
1739209633.0503829;-38.13080360867914
1739209633.050383;-45.120503652039325
1739209633.0503833;-45.120503652039325
1739209633.0503838;-33.981070128970906
1739209633.050384;-38.13080360867914
1739209633.0503843;-45.120503652039325
1739209633.0503845;-45.120503652039325
1739209633.050385;-35.57807855764607
1739209633.0503852;-33.981070128970906
1739209633.0503855;-45.120503652039325
1739209633.0503857;-38.13080360867914
1739209633.0503862;-35.57807855764607
1739209633.0503864;-38.13080360867914
1739209633.0503867;-45.120503652039325
1739209633.050387;-33.981070128970906
1739209633.0503871;-38.13080360867914
1739209633.0503876;-38.13080360867914
1739209633.0503879;-45.120503652039325
1739209633.050388;-31.141103565318915
1739209633.0503883;-31.141103565318915
1739209633.0503888;-38.13080360867914
1739209633.050389;-45.120503652039325
1739209633.0503893;-38.13080360867914
1739209633.0503895;-38.13080360867914
1739209633.05039;-38.13080360867914
1739209633.0503902;-45.120503652039325
1739209633.0503905;-38.13080360867914
1739209633.0503907;-38.13080360867914
1739209633.0503912;-38.13080360867914
1739209633.0503914;-45.120503652039325
1739209633.0503917;-45.120503652039325
1739209633.050392;-38.13080360867914
1739209633.0503924;-38.13080360867914
1739209633.0503926;-45.120503652039325
1739209633.0503929;-28.992665084841942
1739209633.050393;-28.992665084841942
1739209633.0503936;-38.13080360867914
1739209633.0503938;-45.120503652039325
1739209633.050394;-45.120503652039325
1739209633.0503943;-32.816014438256545
1739209633.0503948;-38.13080360867914
1739209633.050395;-45.120503652039325
1739209633.0503953;-38.13080360867914
1739209633.0503955;-38.13080360867914
1739209633.0503957;-38.13080360867914
1739209633.0503962;-35.57807855764607
1739209633.0503964;-38.13080360867914
1739209633.0503967;-45.120503652039325
1739209633.050397;-45.120503652039325
1739209633.0503974;-45.120503652039325
1739209633.0503976;-35.57807855764607
1739209633.0503979;-33.981070128970906
1739209633.050398;-45.120503652039325
1739209633.0503986;-45.120503652039325
1739209633.0503988;-38.13080360867914
1739209633.050399;-45.120503652039325
1739209633.0503993;-45.120503652039325
1739209633.0503998;-33.981070128970906
1739209633.0504;-38.13080360867914
1739209633.0504003;-38.13080360867914
1739209633.0504005;-45.120503652039325
1739209633.050401;-38.13080360867914
1739209633.0504012;-38.13080360867914
1739209633.0504014;-38.13080360867914
1739209633.0504017;-45.120503652039325
1739209633.0504022;-35.57807855764607
1739209633.0504024;-38.13080360867914
1739209633.0504026;-33.981070128970956
1739209633.0504029;-33.981070128970906
1739209633.0504034;-32.816014438256545
1739209633.0504036;-38.13080360867914
1739209633.0504038;-45.120503652039325
1739209633.050404;-35.57807855764607
1739209633.0504043;-35.57807855764607
1739209633.0504048;-35.57807855764607
1739209633.050405;-28.58837851428586
1739209633.0504053;-38.13080360867914
1739209633.0504055;-38.13080360867914
1739209633.050406;-38.13080360867914
1739209633.0504062;-38.13080360867914
1739209633.0504065;-38.13080360867914
1739209633.0504067;-33.981070128970906
1739209633.0504072;-45.120503652039325
1739209633.0504074;-38.13080360867914
1739209633.0504076;-45.120503652039325
1739209633.050408;-45.120503652039325
1739209633.0504084;-45.120503652039325
1739209633.0504086;-38.13080360867914
1739209633.0504088;-38.13080360867914
1739209633.050409;-45.120503652039325
1739209633.0504096;-45.120503652039325
1739209633.0504098;-32.816014438256545
1739209633.05041;-33.981070128970906
1739209633.0504103;-38.13080360867914
1739209633.0504107;-38.13080360867914
1739209633.050411;-45.120503652039325
1739209633.0504112;-45.120503652039325
1739209633.0504115;-38.13080360867914
1739209633.050412;-38.13080360867914
1739209633.0504122;-45.120503652039325
1739209633.0504124;-38.13080360867914
1739209633.0504127;-38.13080360867914
1739209633.050413;-38.13080360867914
1739209633.0504134;-32.816014438256545
1739209633.0504136;-38.13080360867914
1739209633.0504138;-45.120503652039325
1739209633.050414;-45.120503652039325
1739209633.0504146;-45.120503652039325
1739209633.0504148;-45.120503652039325
1739209633.050415;-38.13080360867914
1739209633.0504153;-38.13080360867914
1739209633.0504158;-45.120503652039325
1739209633.050416;-38.13080360867914
1739209633.0504162;-32.816014438256545
1739209633.0504165;-45.120503652039325
1739209633.050417;-35.57807855764607
1739209633.0504172;-38.13080360867914
1739209633.0504174;-45.120503652039325
1739209633.0504177;-38.13080360867914
1739209633.0504181;-38.13080360867914
1739209633.0504184;-38.13080360867914
1739209633.0504186;-35.57807855764607
1739209633.0504189;-38.13080360867914
1739209633.0504193;-45.120503652039325
1739209633.0504196;-45.120503652039325
1739209633.0504198;-38.13080360867914
1739209633.05042;-38.13080360867914
1739209633.0504203;-45.120503652039325
1739209633.0504208;-31.141103565318915
1739209633.050421;-38.13080360867914
1739209633.0504212;-38.13080360867914
1739209633.0504215;-35.57807855764607
1739209633.050422;-38.13080360867914
1739209633.0504222;-45.120503652039325
1739209633.0504224;-38.13080360867914
1739209633.0504227;-38.13080360867914
1739209633.0504231;-38.13080360867914
1739209633.0504234;-45.120503652039325
1739209633.0504236;-38.13080360867914
1739209633.0504239;-35.57807855764607
1739209633.0504243;-38.13080360867914
1739209633.0504246;-45.120503652039325
1739209633.0504248;-38.13080360867914
1739209633.050425;-35.57807855764607
1739209633.0504255;-38.13080360867914
1739209633.0504258;-45.120503652039325
1739209633.050426;-45.120503652039325
1739209633.0504262;-38.13080360867914
1739209633.0504267;-38.13080360867914
1739209633.050427;-45.120503652039325
1739209633.0504272;-38.13080360867914
1739209633.0504274;-33.981070128970906
1739209633.050428;-45.120503652039325
1739209633.0504282;-45.120503652039325
1739209633.0504284;-45.120503652039325
1739209633.0504286;-35.57807855764607
1739209633.0504289;-45.120503652039325
1739209633.0504293;-38.13080360867914
1739209633.0504296;-33.981070128970906
1739209633.0504298;-35.57807855764607
1739209633.05043;-33.981070128970906
1739209633.0504305;-45.120503652039325
1739209633.0504308;-38.13080360867914
1739209633.050431;-45.120503652039325
1739209633.0504313;-33.981070128970906
1739209633.0504317;-45.120503652039325
1739209633.050432;-38.13080360867914
1739209633.0504322;-38.13080360867914
1739209633.0504324;-38.13080360867914
1739209633.050433;-45.120503652039325
1739209633.0504332;-45.120503652039325
1739209633.0504334;-38.13080360867914
1739209633.0504336;-33.981070128970906
