CAN Message; 0x150:040004690ab754b4
1739209693.7919948;-45.120503652039325
1739209693.7920039;-38.13080360867914
1739209693.792013;-45.120503652039325
1739209693.792022;-38.13080360867914
1739209693.792031;-26.991370085610736
1739209693.79204;-38.13080360867914
1739209693.7920492;-45.120503652039325
1739209693.7920585;-38.13080360867914
1739209693.7920675;-38.13080360867914
1739209693.7920766;-45.120503652039325
1739209693.7920856;-38.13080360867914
1739209693.7920947;-45.120503652039325
1739209693.7921038;-45.120503652039325
1739209693.7921128;-38.13080360867914
1739209693.792122;-38.13080360867914
1739209693.7921312;-38.13080360867914
1739209693.7921402;-38.13080360867914
1739209693.7921493;-38.13080360867914
1739209693.7921584;-35.57807855764607
1739209693.7921674;-38.13080360867914
1739209693.7921765;-38.13080360867914
1739209693.7921855;-38.13080360867914
1739209693.7921946;-45.120503652039325
1739209693.7922037;-45.120503652039325
1739209693.792213;-45.120503652039325
1739209693.792222;-38.13080360867914
1739209693.792231;-35.57807855764607
1739209693.7922401;-38.13080360867914
1739209693.7922492;-35.57807855764607
1739209693.7922583;-33.981070128970906
1739209693.7922673;-45.120503652039325
1739209693.7922764;-35.57807855764607
1739209693.7922857;-30.49652367304973
1739209693.7922947;-45.120503652039325
1739209693.7923038;-45.120503652039325
1739209693.7923129;-38.13080360867914
1739209693.792322;-45.120503652039325
1739209693.792331;-38.13080360867914
1739209693.79234;-38.13080360867914
1739209693.792349;-38.13080360867914
1739209693.7923584;-45.120503652039325
1739209693.7923675;-33.981070128970906
1739209693.7923765;-38.13080360867914
1739209693.7923856;-45.120503652039325
1739209693.7923946;-38.13080360867914
1739209693.7924037;-45.120503652039325
1739209693.7924128;-38.13080360867914
1739209693.7924218;-38.13080360867914
1739209693.7924309;-45.120503652039325
1739209693.7924402;-45.120503652039325
1739209693.7924492;-38.13080360867914
1739209693.7924583;-38.13080360867914
1739209693.7924674;-38.13080360867914
1739209693.7924764;-38.13080360867914
1739209693.7924855;-45.120503652039325
1739209693.7924945;-45.120503652039325
1739209693.7925036;-45.120503652039325
1739209693.792513;-38.13080360867914
1739209693.792522;-38.13080360867914
1739209693.792531;-45.120503652039325
1739209693.79254;-45.120503652039325
1739209693.7925491;-33.981070128970906
1739209693.7925582;-38.13080360867914
1739209693.7925673;-35.57807855764607
1739209693.7925763;-38.13080360867914
1739209693.7925856;-45.120503652039325
1739209693.7925947;-32.816014438256545
1739209693.7926037;-38.13080360867914
1739209693.7926128;-45.120503652039325
1739209693.7926219;-33.981070128970906
1739209693.792631;-35.57807855764607
1739209693.79264;-38.13080360867914
1739209693.792649;-45.120503652039325
1739209693.7926583;-38.13080360867914
1739209693.7926674;-32.816014438256545
1739209693.7926764;-38.13080360867914
1739209693.7926855;-45.120503652039325
1739209693.7926946;-33.981070128970906
1739209693.7927036;-38.13080360867914
1739209693.7927127;-38.13080360867914
1739209693.7927217;-38.13080360867914
1739209693.7927308;-38.13080360867914
1739209693.79274;-45.120503652039325
1739209693.7927492;-45.120503652039325
1739209693.7927582;-45.120503652039325
1739209693.7927673;-31.141103565318915
1739209693.7927763;-35.57807855764607
1739209693.7927854;-45.120503652039325
1739209693.7927945;-45.120503652039325
1739209693.7928035;-45.120503652039325
1739209693.7928128;-38.13080360867914
1739209693.792822;-38.13080360867914
1739209693.792831;-45.120503652039325
1739209693.79284;-27.267205301931607
1739209693.792849;-38.13080360867914
1739209693.7928581;-45.120503652039325
1739209693.7928672;-38.13080360867914
1739209693.7928762;-38.13080360867914
1739209693.7928855;-45.120503652039325
1739209693.7928946;-38.13080360867914
1739209693.7929037;-35.57807855764607
1739209693.7929127;-38.13080360867914
1739209693.7929218;-45.120503652039325
1739209693.7929308;-38.13080360867914
1739209693.79294;-35.57807855764607
1739209693.792949;-35.57807855764607
1739209693.792958;-45.120503652039325
1739209693.7929673;-38.13080360867914
1739209693.7929764;-35.57807855764607
1739209693.8003397;-31.141103565318915
1739209693.8003411;-45.120503652039325
1739209693.8003428;-30.49652367304973
1739209693.8003442;-33.981070128970906
1739209693.800346;-45.120503652039325
1739209693.8003476;-45.120503652039325
1739209693.800349;-35.57807855764607
1739209693.8003507;-38.13080360867914
1739209693.800352;-45.120503652039325
1739209693.8003538;-32.816014438256545
1739209693.8003554;-38.13080360867914
1739209693.8003569;-45.120503652039325
1739209693.8003585;-33.981070128970906
1739209693.80036;-45.120503652039325
1739209693.8003616;-45.120503652039325
1739209693.8003633;-45.120503652039325
1739209693.8003647;-38.13080360867914
1739209693.8003664;-45.120503652039325
1739209693.8003678;-30.49652367304973
1739209693.8003695;-32.816014438256545
1739209693.8003712;-38.13080360867914
1739209693.8003726;-45.120503652039325
1739209693.8003743;-45.120503652039325
1739209693.800376;-45.120503652039325
1739209693.8003774;-45.120503652039325
1739209693.800379;-38.13080360867914
1739209693.8003805;-45.120503652039325
1739209693.8003821;-45.120503652039325
1739209693.8003838;-35.57807855764607
1739209693.8003852;-45.120503652039325
1739209693.800387;-38.13080360867914
1739209693.8003883;-35.57807855764607
1739209693.80039;-38.13080360867914
1739209693.8003917;-45.120503652039325
1739209693.800393;-38.13080360867914
1739209693.8003948;-32.816014438256545
1739209693.8003962;-45.120503652039325
1739209693.8003979;-45.120503652039325
1739209693.8003995;-35.57807855764607
1739209693.800401;-38.13080360867914
1739209693.8004026;-45.120503652039325
1739209693.800404;-38.13080360867914
1739209693.8004057;-38.13080360867914
1739209693.8004074;-45.120503652039325
1739209693.8004088;-45.120503652039325
1739209693.8004105;-45.120503652039325
1739209693.800412;-45.120503652039325
1739209693.8004136;-30.49652367304973
1739209693.8004153;-45.120503652039325
1739209693.8004167;-45.120503652039325
1739209693.8004184;-35.57807855764607
1739209693.8004198;-32.816014438256545
1739209693.8004215;-38.13080360867914
1739209693.8004231;-45.120503652039325
1739209693.8004246;-38.13080360867914
1739209693.8004262;-45.120503652039325
1739209693.8004277;-38.13080360867914
1739209693.8004293;-45.120503652039325
1739209693.800431;-38.13080360867914
1739209693.8004324;-35.57807855764607
1739209693.800434;-38.13080360867914
1739209693.8004355;-38.13080360867914
1739209693.8004372;-38.13080360867914
1739209693.800439;-38.13080360867914
1739209693.8004403;-38.13080360867914
1739209693.800442;-45.120503652039325
1739209693.8004436;-45.120503652039325
1739209693.800445;-45.120503652039325
1739209693.8004467;-32.816014438256545
1739209693.8004482;-35.57807855764607
1739209693.8004498;-45.120503652039325
1739209693.8004515;-45.120503652039325
1739209693.800453;-45.120503652039325
1739209693.8004546;-45.120503652039325
1739209693.800456;-45.120503652039325
1739209693.8004577;-38.13080360867914
1739209693.8004594;-33.981070128970906
1739209693.8004608;-38.13080360867914
1739209693.8004625;-38.13080360867914
1739209693.800464;-35.57807855764607
1739209693.8004656;-38.13080360867914
1739209693.8004673;-38.13080360867914
1739209693.8004687;-38.13080360867914
1739209693.8004704;-45.120503652039325
1739209693.8004718;-45.120503652039325
1739209693.8004735;-38.13080360867914
1739209693.8004751;-45.120503652039325
1739209693.8004766;-45.120503652039325
1739209693.8004782;-38.13080360867914
1739209693.8004797;-33.981070128970906
1739209693.8004813;-45.120503652039325
1739209693.800483;-38.13080360867914
1739209693.8004844;-38.13080360867914
1739209693.800486;-45.120503652039325
1739209693.8004875;-45.120503652039325
1739209693.8004892;-45.120503652039325
1739209693.8004909;-45.120503652039325
1739209693.8004923;-45.120503652039325
1739209693.800494;-38.13080360867914
1739209693.8004954;-35.57807855764607
1739209693.800497;-38.13080360867914
1739209693.8004987;-38.13080360867914
1739209693.8005002;-38.13080360867914
1739209693.8005018;-35.57807855764607
1739209693.8005033;-38.13080360867914
1739209693.800505;-45.120503652039325
1739209693.8005066;-32.816014438256545
1739209693.800508;-38.13080360867914
1739209693.8005097;-38.13080360867914
1739209693.8005111;-38.13080360867914
1739209693.8005128;-45.120503652039325
1739209693.8005145;-45.120503652039325
1739209693.800516;-38.13080360867914
1739209693.8005176;-38.13080360867914
1739209693.8005192;-45.120503652039325
1739209693.8005207;-35.57807855764607
1739209693.8005223;-38.13080360867914
1739209693.8005238;-38.13080360867914
1739209693.8005254;-38.13080360867914
1739209693.800527;-45.120503652039325
1739209693.8005285;-38.13080360867914
1739209693.8005302;-38.13080360867914
1739209693.8005316;-38.13080360867914
1739209693.8005333;-38.13080360867914
1739209693.800535;-38.13080360867914
1739209693.8005364;-45.120503652039325
1739209693.800538;-33.981070128970906
1739209693.8005395;-35.57807855764607
1739209693.8005412;-33.981070128970906
1739209693.8005428;-45.120503652039325
1739209693.8005443;-38.13080360867914
1739209693.800546;-38.13080360867914
1739209693.8005474;-45.120503652039325
1739209693.800549;-45.120503652039325
1739209693.8005507;-45.120503652039325
1739209693.8005521;-45.120503652039325
1739209693.8005538;-33.981070128970906
1739209693.8005552;-38.13080360867914
1739209693.800557;-38.13080360867914
1739209693.8005586;-38.13080360867914
1739209693.80056;-31.141103565318915
1739209693.8005617;-38.13080360867914
1739209693.800563;-45.120503652039325
1739209693.8005648;-45.120503652039325
1739209693.8005664;-38.13080360867914
1739209693.8005679;-38.13080360867914
1739209693.8005695;-45.120503652039325
1739209693.800571;-45.120503652039325
1739209693.8005726;-35.57807855764607
1739209693.8005743;-38.13080360867914
1739209693.8005757;-45.120503652039325
1739209693.8005774;-45.120503652039325
1739209693.8005788;-45.120503652039325
1739209693.8005805;-38.13080360867914
1739209693.8005822;-38.13080360867914
1739209693.8005836;-38.13080360867914
1739209693.8005853;-27.267205301931607
1739209693.800587;-32.816014438256545
1739209693.8005884;-45.120503652039325
1739209693.80059;-45.120503652039325
1739209693.8005915;-33.981070128970906
1739209693.8005931;-38.13080360867914
1739209693.8005948;-45.120503652039325
1739209693.8005962;-38.13080360867914
1739209693.800598;-31.141103565318943
1739209693.8005993;-45.120503652039325
1739209693.800601;-38.13080360867914
1739209693.8006027;-38.13080360867914
1739209693.800604;-38.13080360867914
1739209693.8006058;-45.120503652039325
1739209693.8006072;-38.13080360867914
1739209693.8006089;-45.120503652039325
1739209693.8006105;-38.13080360867914
1739209693.800612;-45.120503652039325
1739209693.8006136;-45.120503652039325
1739209693.800615;-45.120503652039325
1739209693.8006167;-45.120503652039325
1739209693.8006184;-45.120503652039325
1739209693.8006198;-38.13080360867914
1739209693.8006215;-38.13080360867914
1739209693.800623;-35.57807855764607
1739209693.8006246;-38.13080360867914
1739209693.8006263;-33.981070128970906
1739209693.8006277;-35.57807855764607
1739209693.8006294;-38.13080360867914
1739209693.8006308;-45.120503652039325
1739209693.8006325;-38.13080360867914
1739209693.8006341;-32.816014438256545
1739209693.8006356;-38.13080360867914
1739209693.8006372;-45.120503652039325
1739209693.8006387;-35.57807855764607
1739209693.8006403;-38.13080360867914
1739209693.800642;-45.120503652039325
1739209693.8006434;-45.120503652039325
1739209693.800645;-38.13080360867914
1739209693.8006465;-45.120503652039325
1739209693.8006482;-29.438486411369333
1739209693.80065;-30.49652367304973
1739209693.8006513;-38.13080360867914
1739209693.800653;-38.13080360867914
1739209693.8006546;-38.13080360867914
1739209693.800656;-45.120503652039325
1739209693.8006577;-33.981070128970906
1739209693.8006592;-35.57807855764607
1739209693.8006608;-45.120503652039325
1739209693.8006625;-45.120503652039325
1739209693.800664;-38.13080360867914
1739209693.8006656;-31.141103565318915
1739209693.800667;-33.981070128970906
1739209693.8006687;-38.13080360867914
1739209693.8006704;-32.816014438256545
1739209693.8006718;-38.13080360867914
1739209693.8006735;-32.816014438256545
1739209693.800675;-32.816014438256545
1739209693.7929854;-38.13080360867914
1739209693.7929945;-38.13080360867914
1739209693.7930036;-38.13080360867914
1739209693.7930126;-45.120503652039325
1739209693.7930217;-45.120503652039325
1739209693.7930307;-45.120503652039325
1739209693.79304;-38.13080360867914
1739209693.793049;-38.13080360867914
1739209693.7930582;-27.267205301931607
1739209693.7930672;-33.981070128970906
1739209693.7930763;-45.120503652039325
1739209693.7930853;-45.120503652039325
1739209693.7930944;-38.13080360867914
1739209693.7931035;-45.120503652039325
1739209693.7931128;-45.120503652039325
1739209693.7931218;-38.13080360867914
1739209693.7931309;-38.13080360867914
1739209693.79314;-45.120503652039325
1739209693.793149;-38.13080360867914
1739209693.793158;-45.120503652039325
1739209693.793167;-38.13080360867914
1739209693.7931762;-38.13080360867914
1739209693.7931852;-45.120503652039325
1739209693.7931945;-45.120503652039325
1739209693.7932036;-31.141103565318915
1739209693.7932127;-38.13080360867914
1739209693.7932217;-45.120503652039325
1739209693.7932308;-45.120503652039325
1739209693.7932398;-38.13080360867914
1739209693.793249;-45.120503652039325
1739209693.793258;-45.120503652039325
1739209693.7932673;-32.816014438256545
1739209693.7932763;-45.120503652039325
1739209693.7932854;-45.120503652039325
1739209693.7932944;-33.981070128970906
1739209693.7933035;-45.120503652039325
1739209693.7933125;-38.13080360867914
1739209693.7933216;-32.816014438256545
1739209693.7933307;-38.13080360867914
1739209693.79334;-38.13080360867914
1739209693.793349;-38.13080360867914
1739209693.793358;-35.57807855764607
1739209693.7933671;-38.13080360867914
1739209693.7933762;-45.120503652039325
1739209693.7933853;-45.120503652039325
1739209693.7933943;-45.120503652039325
1739209693.7934034;-38.13080360867914
1739209693.7934124;-45.120503652039325
1739209693.7934217;-33.981070128970906
1739209693.7934308;-33.981070128970906
1739209693.7934399;-45.120503652039325
1739209693.793449;-45.120503652039325
1739209693.793458;-33.981070128970906
1739209693.793467;-33.981070128970906
1739209693.793476;-45.120503652039325
1739209693.7934852;-38.13080360867914
1739209693.7934945;-45.120503652039325
1739209693.7935035;-38.13080360867914
1739209693.7935126;-38.13080360867914
1739209693.7935216;-45.120503652039325
1739209693.7935307;-45.120503652039325
1739209693.7935398;-33.981070128970906
1739209693.7935488;-38.13080360867914
1739209693.793558;-45.120503652039325
1739209693.7935672;-38.13080360867914
1739209693.7935762;-38.13080360867914
1739209693.7935853;-45.120503652039325
1739209693.7935944;-32.816014438256545
1739209693.7936034;-45.120503652039325
1739209693.7936125;-45.120503652039325
1739209693.7936215;-35.57807855764607
1739209693.7936306;-38.13080360867914
1739209693.7936397;-45.120503652039325
1739209693.793649;-45.120503652039325
1739209693.793658;-45.120503652039325
1739209693.793667;-45.120503652039325
1739209693.7936761;-45.120503652039325
1739209693.7936852;-45.120503652039325
1739209693.7936943;-45.120503652039325
1739209693.7937033;-35.57807855764607
1739209693.7937124;-38.13080360867914
1739209693.7937217;-33.981070128970906
1739209693.7937307;-38.13080360867914
1739209693.7937398;-45.120503652039325
1739209693.7937489;-45.120503652039325
1739209693.793758;-38.13080360867914
1739209693.793767;-32.816014438256545
1739209693.793776;-38.13080360867914
1739209693.793785;-38.13080360867914
1739209693.7937944;-45.120503652039325
1739209693.7938035;-45.120503652039325
1739209693.7938125;-33.981070128970906
1739209693.7938216;-35.57807855764607
1739209693.7938306;-45.120503652039325
1739209693.7938397;-45.120503652039325
1739209693.7938488;-38.13080360867914
1739209693.7938578;-38.13080360867914
1739209693.7938669;-35.57807855764607
1739209693.7938762;-38.13080360867914
1739209693.7938852;-35.57807855764607
1739209693.7938943;-45.120503652039325
1739209693.7939034;-33.981070128970906
1739209693.7939124;-38.13080360867914
1739209693.7939215;-45.120503652039325
1739209693.7939305;-38.13080360867914
1739209693.7939396;-33.981070128970906
1739209693.793949;-33.981070128970906
1739209693.793958;-45.120503652039325
1739209693.793967;-38.13080360867914
1739209693.793976;-38.13080360867914
1739209693.7939851;-38.13080360867914
1739209693.7939942;-45.120503652039325
1739209693.7940032;-45.120503652039325
1739209693.7940123;-38.13080360867914
1739209693.7940216;-38.13080360867914
1739209693.7940307;-45.120503652039325
1739209693.7940397;-45.120503652039325
1739209693.7940488;-35.57807855764607
1739209693.7940578;-38.13080360867914
1739209693.794067;-45.120503652039325
1739209693.794076;-38.13080360867914
1739209693.794085;-28.992665084841942
1739209693.794094;-31.141103565318915
1739209693.7941034;-45.120503652039325
1739209693.7941124;-38.13080360867914
1739209693.7941215;-35.57807855764607
1739209693.7941306;-38.13080360867914
1739209693.7941396;-45.120503652039325
1739209693.7941487;-35.57807855764607
1739209693.7941577;-38.13080360867914
1739209693.7941668;-38.13080360867914
1739209693.794176;-38.13080360867914
1739209693.7941852;-33.981070128970906
1739209693.7941942;-45.120503652039325
1739209693.7942033;-45.120503652039325
1739209693.7942123;-45.120503652039325
1739209693.7942214;-45.120503652039325
1739209693.7942305;-38.13080360867914
1739209693.7942395;-38.13080360867914
1739209693.7942488;-45.120503652039325
1739209693.7942579;-38.13080360867914
1739209693.794267;-45.120503652039325
1739209693.794276;-38.13080360867914
1739209693.794285;-38.13080360867914
1739209693.794294;-45.120503652039325
1739209693.7943032;-38.13080360867914
1739209693.7943122;-33.981070128970906
1739209693.7943213;-45.120503652039325
1739209693.7943306;-38.13080360867914
1739209693.7943397;-38.13080360867914
1739209693.7943487;-35.57807855764607
1739209693.7943578;-35.57807855764607
1739209693.7943668;-45.120503652039325
1739209693.794376;-45.120503652039325
1739209693.794385;-30.49652367304973
1739209693.794394;-45.120503652039325
1739209693.7944033;-45.120503652039325
1739209693.7944124;-38.13080360867914
1739209693.7944214;-33.981070128970906
1739209693.7944305;-45.120503652039325
1739209693.7944396;-38.13080360867914
1739209693.7944486;-38.13080360867914
1739209693.7944577;-33.981070128970906
1739209693.7944667;-35.57807855764607
1739209693.794476;-38.13080360867914
1739209693.794485;-45.120503652039325
1739209693.7944942;-35.57807855764607
1739209693.7945032;-38.13080360867914
1739209693.7945123;-38.13080360867914
1739209693.7945213;-38.13080360867914
1739209693.7945304;-33.981070128970906
1739209693.7945395;-45.120503652039325
1739209693.7945485;-38.13080360867914
1739209693.7945578;-38.13080360867914
1739209693.7945669;-45.120503652039325
1739209693.794576;-45.120503652039325
1739209693.794585;-38.13080360867914
1739209693.794594;-38.13080360867914
1739209693.794603;-38.13080360867914
1739209693.7946122;-45.120503652039325
1739209693.7946212;-45.120503652039325
1739209693.7946305;-38.13080360867914
1739209693.7946396;-45.120503652039325
1739209693.7946486;-45.120503652039325
1739209693.7946577;-45.120503652039325
1739209693.7946668;-45.120503652039325
1739209693.7946758;-33.981070128970906
1739209693.794685;-45.120503652039325
1739209693.794694;-45.120503652039325
1739209693.7947032;-45.120503652039325
1739209693.7947123;-33.981070128970906
1739209693.7947214;-32.816014438256545
1739209693.7947304;-45.120503652039325
1739209693.7947395;-45.120503652039325
1739209693.7947485;-45.120503652039325
1739209693.7947576;-45.120503652039325
1739209693.7947667;-45.120503652039325
1739209693.7947757;-38.13080360867914
1739209693.794785;-38.13080360867914
1739209693.794794;-45.120503652039325
1739209693.7948031;-38.13080360867914
1739209693.7948122;-38.13080360867914
1739209693.7948213;-38.13080360867914
1739209693.7948303;-45.120503652039325
1739209693.7948394;-38.13080360867914
1739209693.7948484;-35.57807855764607
1739209693.7948577;-38.13080360867914
1739209693.7948668;-45.120503652039325
1739209693.7948759;-38.13080360867914
1739209693.794885;-45.120503652039325
1739209693.794894;-45.120503652039325
1739209693.794903;-38.13080360867914
1739209693.794912;-38.13080360867914
1739209693.7949212;-35.57807855764607
1739209693.7949305;-38.13080360867914
1739209693.7949395;-45.120503652039325
1739209693.7949486;-33.981070128970906
1739209693.7949576;-32.816014438256545
1739209693.7949667;-45.120503652039325
1739209693.7949758;-45.120503652039325
1739209693.7949848;-33.981070128970906
1739209693.7949939;-38.13080360867914
1739209693.795003;-38.13080360867914
1739209693.7950122;-45.120503652039325
1739209693.7950213;-33.981070128970906
1739209693.7950304;-38.13080360867914
1739209693.7950394;-38.13080360867914
1739209693.7950485;-31.141103565318893
1739209693.7950575;-45.120503652039325
1739209693.7950666;-38.13080360867914
1739209693.7950757;-38.13080360867914
1739209693.795085;-38.13080360867914
1739209693.795094;-45.120503652039325
1739209693.795103;-45.120503652039325
1739209693.7951121;-38.13080360867914
1739209693.7951212;-35.57807855764607
1739209693.7951303;-45.120503652039325
1739209693.7951393;-45.120503652039325
1739209693.7951484;-38.13080360867914
1739209693.7951577;-38.13080360867914
1739209693.7951667;-35.57807855764607
1739209693.7951758;-38.13080360867914
1739209693.7951849;-38.13080360867914
1739209693.795194;-45.120503652039325
1739209693.795203;-38.13080360867914
1739209693.795212;-45.120503652039325
1739209693.795221;-31.141103565318915
1739209693.7952302;-32.816014438256545
1739209693.7952394;-38.13080360867914
1739209693.7952485;-45.120503652039325
1739209693.7952576;-32.816014438256545
1739209693.7952666;-26.991370085610736
1739209693.7952757;-38.13080360867914
1739209693.7952847;-45.120503652039325
1739209693.7952938;-45.120503652039325
1739209693.7953029;-38.13080360867914
1739209693.7953122;-38.13080360867914
1739209693.7953212;-45.120503652039325
1739209693.7953303;-45.120503652039325
1739209693.7953393;-33.981070128970956
1739209693.7953484;-45.120503652039325
1739209693.7953575;-38.13080360867914
1739209693.7953665;-38.13080360867914
1739209693.7953756;-45.120503652039325
1739209693.795385;-38.13080360867914
1739209693.795394;-38.13080360867914
1739209693.795403;-38.13080360867914
1739209693.795412;-27.8777449560314
1739209693.7954211;-38.13080360867914
1739209693.7954302;-45.120503652039325
1739209693.7954392;-45.120503652039325
1739209693.7954483;-38.13080360867914
1739209693.7954574;-38.13080360867914
1739209693.7954667;-35.57807855764607
1739209693.7954757;-38.13080360867914
1739209693.7954848;-45.120503652039325
1739209693.7954938;-38.13080360867914
1739209693.795503;-35.57807855764607
1739209693.795512;-38.13080360867914
1739209693.795521;-45.120503652039325
1739209693.79553;-38.13080360867914
1739209693.7955394;-35.57807855764607
1739209693.7955484;-38.13080360867914
1739209693.7955575;-45.120503652039325
1739209693.7955666;-38.13080360867914
1739209693.7955756;-38.13080360867914
1739209693.7955847;-38.13080360867914
1739209693.7955937;-45.120503652039325
1739209693.7956028;-38.13080360867914
1739209693.795612;-38.13080360867914
1739209693.7956212;-45.120503652039325
1739209693.7956302;-31.141103565318915
1739209693.7956393;-32.816014438256545
1739209693.7956483;-38.13080360867914
1739209693.7956574;-38.13080360867914
1739209693.7956665;-45.120503652039325
1739209693.7956755;-38.13080360867914
1739209693.7956848;-35.57807855764607
1739209693.7956939;-38.13080360867914
1739209693.795703;-38.13080360867914
1739209693.795712;-45.120503652039325
1739209693.795721;-45.120503652039325
1739209693.79573;-45.120503652039325
1739209693.7957392;-45.120503652039325
1739209693.7957482;-45.120503652039325
1739209693.7957573;-33.981070128970906
1739209693.7957666;-45.120503652039325
1739209693.7957757;-31.141103565318915
1739209693.7957847;-31.141103565318915
1739209693.7957938;-45.120503652039325
1739209693.7958028;-45.120503652039325
1739209693.795812;-38.13080360867914
1739209693.795821;-45.120503652039325
1739209693.79583;-45.120503652039325
1739209693.7958393;-38.13080360867914
1739209693.7958484;-38.13080360867914
1739209693.7958574;-38.13080360867914
1739209693.7958665;-45.120503652039325
1739209693.7958755;-38.13080360867914
1739209693.7958846;-33.981070128970906
1739209693.7958937;-33.981070128970906
1739209693.7959027;-45.120503652039325
1739209693.795912;-45.120503652039325
1739209693.795921;-45.120503652039325
1739209693.7959301;-45.120503652039325
1739209693.7959392;-45.120503652039325
1739209693.7959483;-45.120503652039325
1739209693.7959573;-45.120503652039325
1739209693.7959664;-45.120503652039325
1739209693.7959754;-38.13080360867914
1739209693.7959845;-45.120503652039325
1739209693.7959938;-38.13080360867914
1739209693.7960029;-38.13080360867914
1739209693.796012;-45.120503652039325
1739209693.796021;-45.120503652039325
1739209693.79603;-38.13080360867914
1739209693.796039;-33.981070128970906
1739209693.7960482;-35.57807855764607
1739209693.7960572;-38.13080360867914
1739209693.7960665;-38.13080360867914
1739209693.7960756;-38.13080360867914
1739209693.7960846;-35.57807855764607
1739209693.7960937;-38.13080360867914
1739209693.7961028;-45.120503652039325
1739209693.7961118;-45.120503652039325
1739209693.796121;-28.992665084841942
1739209693.79613;-33.981070128970906
1739209693.7961392;-45.120503652039325
1739209693.7961483;-35.57807855764607
1739209693.7961574;-35.57807855764607
1739209693.7961664;-38.13080360867914
1739209693.7961755;-45.120503652039325
1739209693.7961845;-31.141103565318915
1739209693.7961936;-35.57807855764607
1739209693.7962027;-38.13080360867914
1739209693.7962117;-45.120503652039325
1739209693.796221;-33.981070128970906
